villageid,snow,sow2,sow3,sow4,villagename,sow1,group,insuredpig,pig,sow0,edu_vil,male_vil,age_vil,goat,house_val,land,subsidy,town_loc,surname_vil,pop_regist,pop_migout,no_xnh,townid,towndummy1,towndummy2,towndummy3,towndummy4,towndummy5,towndummy6,towndummy7,towndummy8,towndummy9,towndummy10,towndummy11,towndummy12,towndummy13,towndummy14,towndummy15,towndummy16,towndummy17,towndummy18,towndummy19,towndummy20,towndummy21,towndummy22,towndummy23,towndummy24,towndummy25,towndummy26,snow_insured,groupd1,groupd2,groupd3,lhouse_val,snow_groupd2,snow_groupd3
105214.0,0.0,46.0,58.0,60.0,ÐÂÕ¯´å,16.0,1,16,318,34,5.85514,0.55607474,33.773365,133.0,16085.271,4.3945737,129.0,0.0,4.0,641.0,65.0,427.0,105.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,9.685721,0.0,0.0
105215.0,0.0,41.0,94.0,107.0,ÏÂ°Ó´å,15.0,2,15,266,15,6.485577,0.5625,33.264423,0.0,27009.805,5.5166664,101.0,0.0,5.0,581.0,123.0,396.0,105.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,10.203992,0.0,0.0
105216.0,0.0,122.0,152.0,162.0,Ê®ÔÂ´å,68.0,3,68,749,45,6.547933,0.54705364,32.402813,28.0,20896.55,4.14,278.0,0.0,12.0,1551.0,295.0,917.0,105.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,9.947388,0.0,0.0
105217.0,0.0,20.0,42.0,47.0,ÓªÅÌ´å,20.0,3,20,387,7,6.4296875,0.5605469,34.990234,0.0,8188.406,7.7913046,131.0,0.0,6.0,708.0,97.0,461.0,105.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,9.010596,0.0,0.0
106001.0,0.0,,,,,,2,0,999,14,,,,,,,,,,,,,106.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,,0.0,0.0
106201.0,0.0,10.0,16.0,18.0,,,3,10,226,10,6.526585,0.5153374,32.134968,0.0,45643.777,1.9699571,207.0,1.0,6.0,961.0,80.0,584.0,106.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,10.728644,0.0,0.0
106202.0,0.0,20.0,25.0,32.0,,,2,19,222,1,5.1438355,0.54280823,32.510273,75.0,12463.769,6.7246375,134.0,0.0,6.0,728.0,200.0,301.0,106.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,9.430661,0.0,0.0
106203.0,0.0,19.0,24.0,28.0,ÉÏ°Ó´å,20.0,3,10,214,1,6.659871,0.52896994,34.44206,0.0,48090.13,2.0077252,230.0,0.0,9.0,1055.0,186.0,549.0,106.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,10.780853,0.0,0.0
106204.0,0.0,10.0,18.0,22.0,ÛêÉÏ´å,10.0,3,10,152,2,4.8444443,0.5407407,36.866665,0.0,13260.869,5.308696,90.0,0.0,10.0,577.0,217.0,194.0,106.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,9.492648,0.0,0.0
106205.0,0.0,19.0,25.0,26.0,ÇåÇÅ´å,15.0,2,15,321,4,6.2829313,0.51576996,36.077923,0.0,45034.844,2.024042,285.0,0.0,6.0,1674.0,495.0,713.0,106.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,10.715214,0.0,0.0
106206.0,0.0,88.0,95.0,108.0,½ðÌï´å,69.0,1,15,500,28,5.341912,0.53382355,32.054413,30.0,20000.0,3.6137457,288.0,0.0,3.0,1529.0,236.0,754.0,106.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,9.903538,0.0,0.0
106207.0,0.0,28.0,35.0,38.0,½ðÏç´å,17.0,2,17,275,6,6.3066883,0.5285481,33.954323,0.0,13535.032,2.9019108,156.0,0.0,3.0,835.0,220.0,460.0,106.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,9.51311,0.0,0.0
106208.0,0.0,26.0,36.0,44.0,ÁùÑò´å,25.0,3,25,327,14,5.816279,0.53953487,33.468605,5.0,8926.829,4.6931705,203.0,0.0,3.0,1083.0,278.0,398.0,106.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,9.096929,0.0,0.0
106209.0,0.0,25.0,31.0,36.0,ºÓÌï´å,13.0,2,19,189,0,6.713626,0.5796767,35.976906,0.0,7577.32,6.2989693,97.0,0.0,3.0,517.0,116.0,148.0,106.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,8.933046,0.0,0.0
106212.0,0.0,19.0,24.0,24.0,»·Â·´å,18.0,2,18,274,2,5.3869348,0.59799,34.919598,18.0,6792.4526,5.3226414,106.0,0.0,6.0,590.0,161.0,212.0,106.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,8.823714,0.0,0.0
106213.0,0.0,61.0,68.0,72.0,ÖÐÉ½´å,25.0,3,25,299,30,5.7607474,0.5607477,34.413086,0.0,7047.244,4.3622046,127.0,0.0,5.0,704.0,172.0,426.0,106.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,8.860534,0.0,0.0
106214.0,0.0,75.0,78.0,78.0,Ñô²¨´å,54.0,2,54,284,3,6.5035715,0.56964284,35.875,1.0,5540.5405,4.8986487,144.0,0.0,5.0,876.0,213.0,474.0,106.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,8.620028,0.0,0.0
106215.0,0.0,51.0,57.0,61.0,´óÆÂ´å,40.0,3,40,385,22,6.19175,0.5284281,34.347828,0.0,9228.972,4.1771026,206.0,0.0,4.0,1035.0,152.0,738.0,106.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,9.130211,0.0,0.0
106216.0,0.0,81.0,87.0,92.0,ÂÞÆº´å,19.0,1,15,401,23,5.958042,0.54108393,33.271854,0.0,9828.897,4.3444867,183.0,0.0,5.0,1298.0,237.0,741.0,106.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,9.193184,0.0,0.0
106217.0,0.0,21.0,30.0,32.0,ÖÐÆÕ´å,11.0,3,11,523,25,6.3835006,0.5362319,34.83612,1.0,17804.879,5.817561,203.0,0.0,4.0,1236.0,427.0,767.0,106.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,9.787284,0.0,0.0
106218.0,0.0,109.0,,,ÆÕ°²´å,60.0,1,15,378,30,5.6273117,0.5376956,33.342815,0.0,20375.0,3.8174999,155.0,0.0,4.0,845.0,111.0,600.0,106.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,9.922113,0.0,0.0
106219.0,0.0,28.0,32.0,35.0,½ðÖ¦´å,18.0,2,18,399,8,6.3409963,0.5363985,34.103447,13.0,7686.5674,3.980597,134.0,0.0,2.0,612.0,106.0,437.0,106.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,8.94736,0.0,0.0
106221.0,1.0,21.0,26.0,30.0,´ó°Ó´å,21.0,3,21,511,25,6.1969924,0.53984964,33.85263,28.0,11732.026,5.3816996,152.0,0.0,5.0,884.0,164.0,492.0,106.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.0,0,0,1,9.370163,0.0,1.0
106222.0,0.0,29.0,33.0,35.0,°×Áú´å,19.0,3,19,256,7,5.809886,0.5285171,33.574146,0.0,13062.016,4.496899,126.0,0.0,4.0,865.0,339.0,422.0,106.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,9.47754,0.0,0.0
106223.0,1.0,56.0,62.0,68.0,ÑòÌø´å,45.0,3,45,315,20,6.132653,0.5116618,33.798832,1.0,17168.674,4.4397593,165.0,0.0,7.0,873.0,176.0,485.0,106.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.0,0,0,1,9.7509,0.0,1.0
200001.0,0.0,5.0,6.0,6.0,,,1,5,999,14,,,,,20000.0,,,,,,,,200.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,9.903538,0.0,0.0
200201.0,1.0,121.0,212.0,248.0,Æ½×¯´åÎ¯»á,120.0,2,44,579,59,7.1464934,0.5163636,32.775585,0.0,55835.03,1.4213849,464.0,1.0,9.0,2143.0,229.0,1471.0,200.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118.0,0,1,0,10.930175,1.0,0.0
200202.0,6.0,149.0,270.0,295.0,Ë«ÐË,16.0,3,138,684,12,6.584627,0.5089286,33.934395,0.0,30669.291,2.3617322,598.0,0.0,12.0,2974.0,287.0,1743.0,200.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,828.0,0,0,1,10.33105,0.0,6.0
200203.0,2.0,83.0,,,ÐÂÁª´åÎ¯»á,82.0,1,16,742,39,5.221351,0.55186975,32.18516,0.0,20344.418,3.3619952,410.0,0.0,10.0,1950.0,327.0,954.0,200.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.0,1,0,0,9.920611,0.0,0.0
200204.0,0.0,81.0,86.0,93.0,½ðÆ½´å,35.0,1,16,523,62,5.5687594,0.52167416,33.319134,0.0,28515.152,2.9818182,320.0,0.0,7.0,1751.0,379.0,1023.0,200.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,10.258226,0.0,0.0
200205.0,0.0,19.0,27.0,29.0,ÐÂÊÁ´åÎ¯»á,17.0,1,18,246,17,5.0138674,0.5254237,31.989214,0.0,31241.83,1.7065359,143.0,0.0,4.0,775.0,133.0,451.0,200.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,10.3495455,0.0,0.0
200206.0,0.0,355.0,,,ÐÂ×¯´åÎ¯»á,358.0,1,30,713,219,5.728955,0.53746533,32.851063,0.0,20928.572,3.254643,273.0,0.0,8.0,1270.0,271.0,806.0,200.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,9.948918,0.0,0.0
200207.0,0.0,7.0,17.0,19.0,ÐÂÉ½´åÎ¯»á,6.0,2,7,295,7,5.714,0.542,32.458,0.0,8464.567,5.186614,126.0,0.0,5.0,638.0,139.0,349.0,200.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,9.043762,0.0,0.0
200208.0,3.0,50.0,57.0,62.0,Áú×¯´åÎ¯»á,49.0,3,49,377,56,4.94665,0.557072,33.48263,30.0,12985.074,4.1154227,199.0,0.0,8.0,1036.0,303.0,584.0,200.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147.0,0,0,1,9.471633,0.0,3.0
200209.0,0.0,24.0,31.0,33.0,°ËÒ»´åÎ¯»á,24.0,3,23,294,5,5.44645,0.5523466,33.784595,0.0,18899.521,4.809091,189.0,0.0,4.0,846.0,77.0,460.0,200.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,9.846945,0.0,0.0
200211.0,0.0,7.0,9.0,10.0,,,2,7,95,0,4.6734695,0.59183675,33.212246,0.0,5370.3706,6.766667,54.0,0.0,3.0,484.0,177.0,131.0,200.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,8.588839,0.0,0.0
200212.0,0.0,10.0,12.0,14.0,,,3,10,211,7,4.32598,0.5882353,32.583332,8.0,7616.8223,5.3943925,107.0,0.0,4.0,655.0,251.0,246.0,200.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,8.938246,0.0,0.0
200214.0,1.0,49.0,46.0,51.0,Èý²í,42.0,3,40,556,15,5.527757,0.53071797,31.815693,0.0,17538.941,5.471651,312.0,0.0,11.0,1569.0,251.0,1065.0,200.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.0,0,0,1,9.772236,0.0,1.0
200215.0,0.0,5.0,8.0,10.0,,,2,5,332,0,5.2965517,0.5710345,33.08276,0.0,9093.265,6.653886,191.0,0.0,9.0,986.0,263.0,576.0,200.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,9.115399,0.0,0.0
200216.0,0.0,36.0,46.0,47.0,,,3,36,371,10,4.863046,0.56198347,33.18182,0.0,8200.0,5.3455,198.0,0.0,7.0,1113.0,341.0,765.0,200.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,9.012012,0.0,0.0
200217.0,0.0,21.0,29.0,31.0,¼âÆÂ,20.0,3,21,266,0,5.4655533,0.54488516,32.729645,0.0,14204.082,5.3861227,245.0,0.0,13.0,1079.0,48.0,560.0,200.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,9.561355,0.0,0.0
200218.0,0.0,8.0,11.0,13.0,¼âÉ½´åÎ¯»á,8.0,1,8,173,0,4.890485,0.5583483,33.35727,0.0,8758.39,5.587919,144.0,0.0,5.0,706.0,161.0,389.0,200.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,9.077882,0.0,0.0
201201.0,0.0,30.0,41.0,52.0,Ã°É³¾®´åÎ¯»á,13.0,3,10,646,1,6.2304263,0.5251432,32.557606,0.0,33022.96,3.2670918,375.0,1.0,7.0,1540.0,42.0,1071.0,201.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,10.404988,0.0,0.0
201203.0,0.0,21.0,32.0,33.0,ºó°Ó´åÎ¯»á,34.0,2,33,247,1,6.1056604,0.504717,31.48585,0.0,55280.527,1.7194719,296.0,0.0,3.0,1308.0,211.0,925.0,201.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,10.920194,0.0,0.0
201204.0,0.0,36.0,44.0,49.0,¿ª»¯´åÎ¯»á,11.0,3,11,529,8,6.59172,0.5217702,32.730907,0.0,26104.816,3.4110482,347.0,0.0,4.0,1648.0,253.0,1010.0,201.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,10.169913,0.0,0.0
201205.0,0.0,31.0,41.0,48.0,Ñóº£´åÎ¯»á,40.0,2,34,554,19,6.1651893,0.5318292,31.386786,0.0,24221.184,3.5685358,313.0,0.0,5.0,1524.0,338.0,1026.0,201.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,10.095024,0.0,0.0
201206.0,0.0,41.0,53.0,65.0,ÂíÛàÌÁ´åÎ¯»á,49.0,3,46,711,61,5.889477,0.50793654,32.0,0.0,19693.877,2.4006803,423.0,0.0,8.0,1720.0,273.0,1285.0,201.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,9.888114,0.0,0.0
201208.0,0.0,29.0,39.0,47.0,ËÉÁÖÕ¯´åÎ¯»á,18.0,3,18,442,4,6.0115995,0.53113556,32.76801,0.0,17586.605,2.491917,420.0,0.0,8.0,1522.0,461.0,1067.0,201.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,9.77495,0.0,0.0
201209.0,0.0,12.0,17.0,22.0,Î÷É½´åÎ¯»á,7.0,1,7,702,5,7.0545793,0.51156336,33.60592,0.0,37234.434,3.274359,267.0,0.0,5.0,1286.0,49.0,953.0,201.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,10.525016,0.0,0.0
201210.0,0.0,9.0,15.0,19.0,Ð¡ºÓ´åÎ¯»á,35.0,3,7,177,2,5.935083,0.5055249,30.766575,0.0,60049.504,2.290594,198.0,0.0,4.0,816.0,49.0,596.0,201.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,11.002941,0.0,0.0
201211.0,0.0,17.0,23.0,28.0,¸ß¿²´åÎ¯»á,33.0,3,30,454,7,7.579918,0.5133197,32.076843,0.0,36065.89,3.424806,257.0,0.0,3.0,837.0,56.0,760.0,201.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,10.493131,0.0,0.0
201212.0,0.0,16.0,21.0,26.0,½ð»±´åÎ¯»á,11.0,3,30,471,32,6.459596,0.5113636,31.665403,0.0,47043.01,2.0064516,184.0,0.0,3.0,1046.0,250.0,736.0,201.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,10.758839,0.0,0.0
201213.0,0.0,32.0,41.0,46.0,ÐÂÆÂ´åÎ¯»á,6.0,1,11,266,8,6.7917595,0.5066815,32.958797,0.0,22207.207,3.1139638,218.0,0.0,6.0,1164.0,24.0,696.0,201.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,10.008217,0.0,0.0
201214.0,1.0,34.0,41.0,45.0,ÖÐÐÄ´åÎ¯»á,11.0,3,6,347,7,7.0485234,0.51265824,34.180378,0.0,31707.818,3.090535,225.0,0.0,6.0,1137.0,253.0,860.0,201.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0,0,0,1,10.36435,0.0,1.0
201215.0,0.0,15.0,21.0,22.0,´óÆÂ´åÎ¯»á,22.0,2,10,300,11,6.540249,0.51452285,30.990042,0.0,49446.254,1.8631922,284.0,0.0,6.0,1201.0,263.0,880.0,201.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,10.808661,0.0,0.0
201217.0,0.0,23.0,29.0,36.0,ÁªºÏ´åÎ¯»á,8.0,3,12,290,15,6.109804,0.5267974,28.951633,0.0,18405.406,4.207027,181.0,0.0,5.0,983.0,23.0,732.0,201.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,9.820454,0.0,0.0
201218.0,0.0,36.0,42.0,46.0,ºìÐÇ´åÎ¯»á,15.0,3,7,342,6,5.7666936,0.5575221,31.728077,4.0,18462.783,5.078641,309.0,0.0,10.0,1265.0,203.0,749.0,201.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,9.823566,0.0,0.0
201219.0,0.0,32.0,39.0,43.0,¶«·ç´åÎ¯»á,17.0,1,10,410,3,5.3957367,0.5421687,31.169601,22.0,28528.37,3.9787233,282.0,0.0,6.0,1059.0,34.0,910.0,201.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,10.258689,0.0,0.0
201220.0,0.0,28.0,35.0,39.0,´óÕ¯´åÎ¯»á,7.0,3,17,260,2,5.29174,0.5377856,32.344463,43.0,17465.754,4.860959,143.0,0.0,5.0,677.0,119.0,417.0,201.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,9.768055,0.0,0.0
202001.0,0.0,10.0,10.0,9.0,,,1,10,999,14,,,,,20000.0,,,,,,,,202.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,9.903538,0.0,0.0
202002.0,0.0,15.0,12.0,11.0,,,1,11,999,14,,,,,20000.0,,,,,,,,202.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,9.903538,0.0,0.0
202201.0,0.0,42.0,45.0,55.0,°×ÔÆ´åÎ¯»á,48.0,3,44,351,43,7.6857142,0.5364286,35.061428,0.0,36579.574,0.6365796,186.0,1.0,3.0,836.0,153.0,581.0,202.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,10.507273,0.0,0.0
202203.0,0.0,86.0,106.0,126.0,ÁúºÓ´å,88.0,3,88,398,2,6.2522755,0.5357607,32.175552,0.0,23743.719,7.037186,198.0,0.0,4.0,945.0,194.0,685.0,202.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,10.075115,0.0,0.0
202204.0,0.0,18.0,23.0,26.0,Èº·á,20.0,3,18,401,11,5.1154194,0.5545536,31.370604,10.0,17046.332,7.3054056,253.0,0.0,5.0,1388.0,192.0,711.0,202.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,9.743749,0.0,0.0
202205.0,0.0,28.0,41.0,44.0,ÏéÁ¦,28.0,3,28,352,19,5.42047,0.54771787,32.30152,0.0,16160.221,7.7303867,174.0,0.0,6.0,801.0,103.0,499.0,202.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,9.69037,0.0,0.0
202206.0,0.0,37.0,46.0,53.0,,,3,44,441,33,5.8079042,0.55422795,32.951286,0.0,20716.98,5.674717,264.0,0.0,10.0,1480.0,276.0,720.0,202.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,9.938757,0.0,0.0
202207.0,0.0,29.0,46.0,55.0,ÖÐÐÄ,15.0,3,29,389,7,4.9757085,0.6018893,34.677464,0.0,7178.218,5.9148517,201.0,0.0,6.0,1156.0,393.0,503.0,202.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,8.878945,0.0,0.0
202208.0,0.0,16.0,24.0,26.0,»¥Áª´å,16.0,3,16,296,13,5.732218,0.58158994,35.77406,14.0,5811.966,8.188034,115.0,0.0,5.0,769.0,291.0,326.0,202.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,8.667846,0.0,0.0
202209.0,0.0,19.0,25.0,29.0,Çà½­´å,20.0,1,12,191,4,7.209746,0.6038136,36.43856,9.0,6221.374,4.0473285,129.0,0.0,5.0,796.0,277.0,314.0,202.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,8.735907,0.0,0.0
202210.0,0.0,92.0,109.0,124.0,,,3,93,862,63,6.273775,0.5754083,34.38521,0.0,17519.531,3.823047,253.0,0.0,7.0,1522.0,397.0,881.0,202.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,9.771129,0.0,0.0
202211.0,0.0,70.0,72.0,89.0,´óÄ¾,70.0,2,70,636,42,6.2220554,0.5378845,33.984997,70.0,13573.668,3.983072,317.0,0.0,11.0,1640.0,212.0,929.0,202.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,9.515961,0.0,0.0
202212.0,0.0,200.0,234.0,248.0,ÎÄÐË´å,202.0,3,200,1148,103,6.110266,0.5095057,33.370724,5.0,37979.273,2.0284975,366.0,0.0,13.0,2252.0,304.0,1204.0,202.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,10.544822,0.0,0.0
202213.0,0.0,118.0,139.0,141.0,ÐÂ½Ö,133.0,3,118,724,81,6.368706,0.5112316,32.46708,2.0,27062.5,3.9940624,307.0,0.0,13.0,1764.0,286.0,835.0,202.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,10.205941,0.0,0.0
202214.0,0.0,46.0,57.0,69.0,Ä¾ÐË,4.0,3,46,676,37,5.554437,0.5590119,34.83623,30.0,13802.817,5.7415495,279.0,0.0,8.0,1555.0,298.0,717.0,202.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,9.532701,0.0,0.0
202215.0,0.0,119.0,154.0,164.0,ÐÂÁªºÏ´å,119.0,3,119,914,48,5.719138,0.5476388,33.9884,0.0,17965.117,3.5886629,339.0,0.0,9.0,1574.0,345.0,805.0,202.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,9.796243,0.0,0.0
202216.0,0.0,26.0,30.0,31.0,Áú¼ÒÕ¯,26.0,2,26,307,12,5.415686,0.5529412,34.35294,55.0,8106.796,4.4451456,205.0,0.0,7.0,1079.0,276.0,363.0,202.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,9.000582,0.0,0.0
202219.0,0.0,21.0,26.0,34.0,ÑÒÉÏ,19.0,3,21,298,20,5.255023,0.5656878,36.673878,15.0,9000.0,5.7064705,101.0,0.0,9.0,914.0,204.0,480.0,202.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,9.105091,0.0,0.0
