"vtr_gen01","vtr_gen03","vtr_gen05","treated","four_weeks","two_weeks","three_days","control","democrat","republican","unenrolled","other_party","age","age_squared","contacted_4weeks","contacted_2weeks","contacted_3days","vote_prop","use","id"
1,1,1,1,1,0,0,0,0,1,0,0,78.0283966064453,6088.43212890625,1,0,0,0.951756477355957,1,3476
0,0,0,0,0,0,0,1,0,1,0,0,46.0087509155273,2116.80493164063,0,0,0,0.683966279029846,1,15981
1,1,1,0,0,0,1,0,1,0,0,0,54.0388984680176,2920.20288085938,0,0,0,0.877676427364349,1,12320
1,1,1,0,0,0,0,1,0,1,0,0,57.0388984680176,3253.43603515625,0,0,0,0.951756477355957,1,19343
0,1,1,1,0,0,1,0,1,0,0,0,34.9905586242676,1224.33898925781,0,0,1,0.108324803411961,1,21544
1,1,1,0,0,0,0,1,1,0,0,0,57.0388984680176,3253.43603515625,0,0,0,0.951756477355957,1,15144
1,0,0,0,0,0,0,1,1,0,0,0,63.0182685852051,3971.30297851563,0,0,0,0.290866285562515,1,21053
1,0,0,1,1,0,0,0,0,1,0,0,71.0684432983398,5050.72412109375,1,0,0,0.951756477355957,1,6167
0,0,0,0,0,0,0,1,1,0,0,0,59.0605087280273,3488.14404296875,0,0,0,0.683966279029846,1,17183
0,0,0,0,0,0,0,1,1,0,0,0,39.0276718139648,1523.15905761719,0,0,0,0.254888504743576,1,12379
0,1,1,0,0,0,0,1,0,1,0,0,29.0386600494385,843.243530273438,0,0,0,0.461171895265579,1,24023
1,0,1,1,0,0,1,0,1,0,0,0,64.9980087280273,4224.7412109375,0,0,1,0.951756477355957,1,13758
0,0,1,0,0,0,0,1,0,0,0,1,29.029260635376,842.697814941406,0,0,0,0.108324803411961,1,24014
0,1,1,0,0,1,0,0,1,0,0,0,45.0407295227051,2028.66796875,0,0,0,0.108324803411961,1,1971
0,1,1,0,0,0,0,1,1,0,0,0,56.0584297180176,3142.54809570313,0,0,0,0.254888504743576,1,16539
1,1,1,1,1,0,0,0,0,0,1,0,39.0890693664551,1527.9560546875,1,0,0,0.951756477355957,1,1169
1,1,1,1,1,0,0,0,1,0,0,0,51.0580711364746,2606.92602539063,1,0,0,0.877676427364349,1,20407
0,0,0,0,0,0,0,1,1,0,0,0,24.0978603363037,580.706787109375,0,0,0,0.108324803411961,1,23450
0,0,0,0,0,0,0,1,0,1,0,0,61.0988388061523,3733.06811523438,0,0,0,0.108324803411961,1,6769
1,1,1,0,0,0,0,1,1,0,0,0,78.0187606811523,6086.9267578125,0,0,0,0.951756477355957,1,19364
0,0,0,0,0,0,1,0,1,0,0,0,75.0183868408203,5627.7587890625,0,0,0,0.108324803411961,1,11922
1,1,1,0,0,0,0,1,0,1,0,0,81.0288925170898,6565.68212890625,0,0,0,0.951756477355957,1,10190
0,0,0,0,0,0,0,1,1,0,0,0,48.0292587280273,2306.81005859375,0,0,0,0.683966279029846,1,9872
0,0,0,1,0,0,1,0,1,0,0,0,57.0376815795898,3253.29711914063,0,0,1,0.108324803411961,1,3417
1,1,1,0,0,0,0,1,1,0,0,0,63.0885810852051,3980.1689453125,0,0,0,0.877676427364349,1,1960
0,1,0,1,0,1,0,0,0,0,0,1,66.0885772705078,4367.701171875,0,1,0,0.683966279029846,1,20057
1,0,0,1,1,0,0,0,0,1,0,0,62.0495185852051,3850.14306640625,1,0,0,0.951756477355957,1,19528
0,1,0,0,0,0,0,1,0,0,0,1,36.0398788452148,1298.873046875,0,0,0,0.254888504743576,1,22816
1,1,1,0,0,0,0,1,0,1,0,0,48.0386581420898,2307.712890625,0,0,0,0.951756477355957,1,9602
0,0,0,0,0,0,0,1,1,0,0,0,40.0099716186523,1600.79797363281,0,0,0,0.108324803411961,1,23266
1,1,1,0,0,0,0,1,1,0,0,0,64.0481796264648,4102.1689453125,0,0,0,0.951756477355957,1,12523
0,1,1,0,0,0,0,1,1,0,0,0,53.0590400695801,2815.26196289063,0,0,0,0.108324803411961,1,22105
0,0,0,1,0,1,0,0,1,0,0,0,42.0484199523926,1768.06994628906,0,1,0,0.108324803411961,1,22979
0,0,1,0,0,0,0,1,0,0,0,1,62.0299911499023,3847.71997070313,0,0,0,0.108324803411961,1,24414
0,1,0,0,1,0,0,0,0,1,0,0,65.0286483764648,4228.72509765625,0,0,0,0.835838913917542,1,17423
0,0,1,0,0,0,0,1,1,0,0,0,22.0286502838135,485.261291503906,0,0,0,0.108324803411961,1,24047
1,1,0,0,0,0,0,1,1,0,0,0,82.9895935058594,6887.27099609375,0,0,0,0.877676427364349,1,9823
1,1,1,0,0,1,0,0,0,1,0,0,75.0193710327148,5627.90576171875,0,0,0,0.951756477355957,1,8277
0,0,0,0,0,0,0,1,0,1,0,0,62.0277900695801,3847.44702148438,0,0,0,0.108324803411961,1,21315
0,1,1,0,0,0,0,1,0,1,0,0,37.0697898864746,1374.1689453125,0,0,0,0.683966279029846,1,9775
1,1,1,1,0,1,0,0,1,0,0,0,63.0186386108398,3971.34912109375,0,1,0,0.951756477355957,1,12361
1,1,1,0,0,0,0,1,1,0,0,0,79.0292587280273,6245.6240234375,0,0,0,0.951756477355957,1,9314
0,0,0,0,0,0,0,1,1,0,0,0,21.0889492034912,444.743804931641,0,0,0,0.108324803411961,1,24054
0,0,0,0,0,0,0,1,1,0,0,0,39.0789413452148,1527.16394042969,0,0,0,0.108324803411961,1,24055
0,0,0,0,0,0,0,1,1,0,0,0,30.9894599914551,960.3466796875,0,0,0,0.461171895265579,1,2785
0,0,0,0,0,0,0,1,0,1,0,0,34.0290107727051,1157.97399902344,0,0,0,0.108324803411961,1,11702
1,1,1,1,0,1,0,0,1,0,0,0,69.0496368408203,4767.85400390625,0,1,0,0.951756477355957,1,3135
1,0,0,1,1,0,0,0,0,0,1,0,87.0786972045898,7582.7001953125,1,0,0,0.951756477355957,1,13477
1,1,1,0,1,0,0,0,1,0,0,0,57.0381698608398,3253.35302734375,0,0,0,0.951756477355957,1,24060
0,0,0,0,0,0,0,1,0,1,0,0,29.0778408050537,845.520812988281,0,0,0,0.108324803411961,1,23180
1,0,1,1,1,0,0,0,0,0,1,0,38.0400009155273,1447.0419921875,1,0,0,0.951756477355957,1,2560
1,1,1,1,1,0,0,0,1,0,0,0,67.0376815795898,4494.05078125,1,0,0,0.951756477355957,1,6822
1,1,0,0,1,0,0,0,0,1,0,0,55.9982490539551,3135.80395507813,0,0,0,0.951756477355957,1,16659
0,0,1,0,0,0,0,1,1,0,0,0,48.0181503295898,2305.74291992188,0,0,0,0.108324803411961,1,24065
0,0,1,0,0,0,0,1,1,0,0,0,25.0591602325439,627.961669921875,0,0,0,0.108324803411961,1,24066
1,1,1,0,0,0,0,1,1,0,0,0,46.0387802124023,2119.56909179688,0,0,0,0.951756477355957,1,24067
1,1,0,0,0,0,0,1,1,0,0,0,55.0784492492676,3033.63598632813,0,0,0,0.877676427364349,1,2687
0,0,0,0,0,0,0,1,0,1,0,0,44.1001815795898,1944.82604980469,0,0,0,0.254888504743576,1,1430
1,1,1,0,0,0,0,1,0,1,0,0,82.0202331542969,6727.31689453125,0,0,0,0.877676427364349,1,13530
1,1,0,0,0,0,0,1,0,0,0,1,66.0397567749023,4361.25,0,0,0,0.951756477355957,1,18842
1,1,1,0,0,0,0,1,1,0,0,0,60.0103416442871,3601.24096679688,0,0,0,0.951756477355957,1,8790
0,0,0,0,0,0,0,1,0,1,0,0,82.0187606811523,6727.0771484375,0,0,0,0.436241388320923,1,19260
0,0,1,0,0,0,0,1,1,0,0,0,57.0079002380371,3249.89990234375,0,0,0,0.254888504743576,1,7751
0,0,0,1,1,0,0,0,1,0,0,0,69.0578231811523,4768.98291015625,1,0,0,0.108324803411961,1,7519
0,0,0,0,0,0,0,1,0,1,0,0,51.0191307067871,2602.95092773438,0,0,0,0.108324803411961,1,3502
0,0,0,0,0,0,1,0,0,0,1,0,46.9906806945801,2208.125,0,0,0,0.254888504743576,1,5601
1,1,1,1,1,0,0,0,1,0,0,0,79.9899520874023,6398.39306640625,1,0,0,0.877676427364349,1,3439
1,0,0,0,0,0,0,1,1,0,0,0,39.0684394836426,1526.34301757813,0,0,0,0.290866285562515,1,24079
1,1,1,0,0,0,0,1,0,1,0,0,28.0506191253662,786.837219238281,0,0,0,0.951756477355957,1,24188
1,1,1,0,0,0,0,1,0,1,0,0,77.9899520874023,6082.43310546875,0,0,0,0.877676427364349,1,20516
0,0,0,0,0,0,0,1,0,0,0,1,43.0883407592773,1856.60498046875,0,0,0,0.254888504743576,1,2019
1,1,1,0,0,0,1,0,0,1,0,0,76.0378036499023,5781.748046875,0,0,0,0.951756477355957,1,3507
1,1,1,0,0,0,0,1,0,1,0,0,48.0600204467773,2309.76611328125,0,0,0,0.951756477355957,1,5460
0,1,0,0,0,0,0,1,1,0,0,0,31.0486698150635,964.019714355469,0,0,0,0.254888504743576,1,62
1,1,1,0,0,0,0,1,1,0,0,0,83.0291366577148,6893.8369140625,0,0,0,0.877676427364349,1,4679
0,0,0,0,0,0,0,1,1,0,0,0,27.0382900238037,731.069213867188,0,0,0,0.461171895265579,1,24085
0,1,0,1,1,0,0,0,0,0,1,0,46.9989891052246,2208.90502929688,1,0,0,0.254888504743576,1,17755
0,0,0,0,0,0,0,1,1,0,0,0,28.9987392425537,840.926879882813,0,0,0,0.108324803411961,1,22733
0,1,1,0,0,0,0,1,1,0,0,0,49.9881210327148,2498.81201171875,0,0,0,0.683966279029846,1,16029
1,1,1,0,0,0,0,1,0,1,0,0,78.0590362548828,6093.2138671875,0,0,0,0.951756477355957,1,17618
1,1,1,0,0,0,0,1,0,1,0,0,77.0203475952148,5932.1337890625,0,0,0,0.951756477355957,1,6340
0,0,0,0,0,0,0,1,0,0,0,0,32.0799217224121,1029.12097167969,0,0,0,0.108324803411961,1,23642
0,0,0,0,0,0,0,1,0,1,0,0,39.0989608764648,1528.72900390625,0,0,0,0.254888504743576,1,7805
0,0,0,1,1,0,0,0,1,0,0,0,42.0299911499023,1766.52001953125,1,0,0,0.108324803411961,1,22384
0,0,0,0,0,0,0,1,1,0,0,0,26.0902900695801,680.703308105469,0,0,0,0.683966279029846,1,5482
0,0,0,0,0,0,0,1,0,1,0,0,53.0900497436523,2818.55297851563,0,0,0,0.835838913917542,1,14824
0,0,0,0,0,0,0,1,1,0,0,0,83.0696563720703,6900.56884765625,0,0,0,0.108324803411961,1,24183
1,1,0,1,0,1,0,0,1,0,0,0,37.0196189880371,1370.45202636719,0,1,0,0.877676427364349,1,16491
1,1,1,1,1,0,0,0,0,1,0,0,48.0478096008301,2308.59204101563,1,0,0,0.951756477355957,1,1587
0,0,1,0,0,0,0,1,1,0,0,0,58.9892196655273,3479.72802734375,0,0,0,0.108324803411961,1,23110
0,0,0,0,0,0,0,1,1,0,0,0,34.0497703552246,1159.38696289063,0,0,0,0.108324803411961,1,24097
1,1,1,0,0,0,0,1,0,1,0,0,46.0402488708496,2119.7041015625,0,0,0,0.951756477355957,1,6698
0,0,0,0,0,0,0,1,1,0,0,0,73.0977401733398,5343.27978515625,0,0,0,0.108324803411961,1,2543
0,0,0,0,0,1,0,0,0,0,1,0,53.0502510070801,2814.330078125,0,0,0,0.436241388320923,1,8287
1,1,1,0,0,0,0,1,1,0,0,0,58.0503807067871,3369.84594726563,0,0,0,0.951756477355957,1,4395
1,1,1,0,0,0,0,1,0,0,0,1,66.0579528808594,4363.65185546875,0,0,0,0.699904203414917,1,15760
1,1,1,1,0,1,0,0,1,0,0,0,84.0607528686523,7066.2099609375,0,1,0,0.951756477355957,1,6921
1,1,1,0,0,0,0,1,0,1,0,0,78.9994735717773,6240.9169921875,0,0,0,0.951756477355957,1,10421
1,1,1,0,0,0,0,1,0,1,0,0,45.0894393920898,2033.05700683594,0,0,0,0.877676427364349,1,17829
0,0,0,0,0,0,0,1,1,0,0,0,52.0197410583496,2706.05297851563,0,0,0,0.254888504743576,1,19897
0,1,1,0,0,0,0,1,0,0,1,0,51.0203514099121,2603.07592773438,0,0,0,0.835838913917542,1,3297
0,0,0,0,0,0,0,1,1,0,0,0,52.0298690795898,2707.10693359375,0,0,0,0.254888504743576,1,23700
1,1,1,1,1,0,0,0,0,1,0,0,73.0099716186523,5330.4560546875,1,0,0,0.951756477355957,1,16228
0,0,0,1,0,0,1,0,1,0,0,0,68.0789413452148,4634.7421875,0,0,1,0.108324803411961,1,17617
1,1,0,0,0,0,0,1,1,0,0,0,53.0598983764648,2815.35302734375,0,0,0,0.877676427364349,1,2327
0,0,0,0,0,0,0,1,1,0,0,0,21.0689296722412,443.899810791016,0,0,0,0.108324803411961,1,24112
0,0,0,1,0,0,1,0,0,0,1,0,30.0200996398926,901.206481933594,0,0,1,0.254888504743576,1,16572
0,0,0,0,0,0,0,1,1,0,0,0,40.9997215270996,1680.97705078125,0,0,0,0.108324803411961,1,12253
1,1,1,0,0,0,0,1,0,0,1,0,85.0301132202148,7230.1201171875,0,0,0,0.951756477355957,1,13293
0,1,0,0,0,0,0,1,1,0,0,0,49.0302391052246,2403.96411132813,0,0,0,0.683966279029846,1,8264
1,1,0,0,0,1,0,0,1,0,0,0,31.9991092681885,1023.94299316406,0,0,0,0.510150074958801,1,3305
0,1,1,0,0,0,0,1,1,0,0,0,87.0082626342773,7570.43798828125,0,0,0,0.835838913917542,1,10199
0,0,0,1,0,0,1,0,1,0,0,0,30.9889698028564,960.316528320313,0,0,1,0.108324803411961,1,24119
0,1,0,0,0,0,0,1,1,0,0,0,64.0600204467773,4103.68603515625,0,0,0,0.683966279029846,1,1692
1,1,1,0,0,0,0,1,1,0,0,0,72.0181503295898,5186.61376953125,0,0,0,0.951756477355957,1,4659
0,0,0,0,0,0,0,1,0,1,0,0,40.0598983764648,1604.79504394531,0,0,0,0.108324803411961,1,24714
0,1,1,0,0,0,0,1,0,0,1,0,48.0004501342773,2304.04296875,0,0,0,0.683966279029846,1,2553
1,0,1,1,0,0,1,0,1,0,0,0,86.0099716186523,7397.71484375,0,0,1,0.951756477355957,1,24123
1,1,1,0,0,0,0,1,0,0,1,0,49.9893417358398,2498.93408203125,0,0,0,0.699904203414917,1,2561
0,1,0,0,0,0,0,1,0,0,0,1,24.0104598999023,576.502075195313,0,0,0,0.108324803411961,1,21825
1,1,0,0,0,0,0,1,0,1,0,0,46.0894393920898,2124.23608398438,0,0,0,0.877676427364349,1,17868
0,0,0,1,0,1,0,0,0,0,1,0,29.0887107849121,846.152770996094,0,1,0,0.230619996786118,1,5280
0,1,0,0,0,0,0,1,0,0,0,0,45.0585594177246,2030.27294921875,0,0,0,0.835838913917542,1,24631
0,1,1,0,0,0,0,1,1,0,0,0,61.0882186889648,3731.77099609375,0,0,0,0.835838913917542,1,9069
0,0,0,1,1,0,0,0,1,0,0,0,43.0495185852051,1853.26098632813,1,0,0,0.108324803411961,1,24130
1,1,1,1,0,0,1,0,1,0,0,0,39.9992294311523,1599.93798828125,0,0,1,0.877676427364349,1,12999
0,0,0,0,0,0,0,1,1,0,0,0,26.0403709411621,678.1005859375,0,0,0,0.461171895265579,1,721
0,0,0,0,0,0,0,1,1,0,0,0,60.0581893920898,3606.98608398438,0,0,0,0.108324803411961,1,24555
1,1,1,0,0,0,0,1,0,0,1,0,70.0607528686523,4908.5087890625,0,0,0,0.877676427364349,1,8402
1,1,1,0,0,0,0,1,1,0,0,0,68.9893417358398,4759.52880859375,0,0,0,0.951756477355957,1,4622
0,0,0,0,0,0,0,1,1,0,0,0,37.9878807067871,1443.07897949219,0,0,0,0.254888504743576,1,81
0,1,0,1,0,0,1,0,0,1,0,0,50.0497703552246,2504.97900390625,0,0,1,0.683966279029846,1,12432
1,0,0,0,0,0,0,1,0,0,0,1,28.0478096008301,786.6796875,0,0,0,0.877676427364349,1,16677
1,1,0,0,0,0,0,1,0,0,1,0,42.0701484680176,1769.89794921875,0,0,0,0.479194313287735,1,19796
0,0,0,0,0,0,0,1,1,0,0,0,47.0193710327148,2210.82104492188,0,0,0,0.254888504743576,1,19333
1,1,1,0,0,0,0,1,1,0,0,0,55.0995712280273,3035.962890625,0,0,0,0.951756477355957,1,7027
0,0,0,0,0,0,0,1,1,0,0,0,34.0981101989746,1162.68103027344,0,0,0,0.461171895265579,1,2005
0,1,0,1,1,0,0,0,0,0,0,1,46.0795516967773,2123.32495117188,1,0,0,0.683966279029846,1,19544
0,0,0,0,0,0,0,1,1,0,0,0,35.0691795349121,1229.84704589844,0,0,0,0.108324803411961,1,22734
0,0,0,0,0,0,0,1,1,0,0,0,28.9992294311523,840.955200195313,0,0,0,0.254888504743576,1,19896
1,1,0,1,0,0,1,0,1,0,0,0,80.0700302124023,6411.2099609375,0,0,1,0.699904203414917,1,24146
0,1,1,0,0,0,0,1,0,0,1,0,35.0103416442871,1225.72399902344,0,0,0,0.108324803411961,1,22256
0,0,0,0,0,0,0,1,1,0,0,0,28.0590400695801,787.309814453125,0,0,0,0.108324803411961,1,24959
1,1,0,0,0,0,0,1,1,0,0,0,80.0192489624023,6403.080078125,0,0,0,0.951756477355957,1,4020
1,1,1,1,0,1,0,0,1,0,0,0,77.0389022827148,5934.9931640625,0,1,0,0.951756477355957,1,8956
0,0,0,0,0,0,1,0,1,0,0,0,36.0592918395996,1300.27197265625,0,0,0,0.108324803411961,1,24151
1,1,1,0,0,0,0,1,0,1,0,0,76.0706405639648,5786.7421875,0,0,0,0.951756477355957,1,18298
1,1,1,0,0,0,1,0,1,0,0,0,50.0982284545898,2509.8330078125,0,0,0,0.951756477355957,1,12822
0,1,1,1,0,1,0,0,0,1,0,0,50.9899482727051,2599.97509765625,0,1,0,0.835838913917542,1,6445
0,0,0,0,0,0,0,1,0,0,0,0,19.0496406555176,362.888885498047,0,0,0,0.108324803411961,1,23614
1,1,1,0,0,0,0,1,1,0,0,0,90.0406112670898,8107.31201171875,0,0,0,0.951756477355957,1,6954
1,1,1,0,0,0,0,1,1,0,0,0,73.0199813842773,5331.9169921875,0,0,0,0.951756477355957,1,17966
0,0,0,0,0,0,1,0,1,0,0,0,50.0079002380371,2500.7900390625,0,0,0,0.683966279029846,1,14538
1,1,0,0,0,0,0,1,0,1,0,0,45.0679588317871,2031.12097167969,0,0,0,0.951756477355957,1,4835
1,1,1,0,0,0,0,1,0,1,0,0,66.9997177124023,4488.9619140625,0,0,0,0.951756477355957,1,15254
1,1,1,0,0,0,0,1,1,0,0,0,43.0784492492676,1855.75305175781,0,0,0,0.951756477355957,1,9968
1,1,1,0,0,0,0,1,0,0,0,0,36.0782089233398,1301.63696289063,0,0,0,0.699904203414917,1,24162
0,0,0,0,0,0,0,1,0,0,1,0,35.0192489624023,1226.34802246094,0,0,0,0.108324803411961,1,19550
0,0,0,0,0,0,0,1,1,0,0,0,25.0894393920898,629.479919433594,0,0,0,0.254888504743576,1,20100
0,0,0,0,0,0,0,1,0,1,0,0,46.0896797180176,2124.25903320313,0,0,0,0.108324803411961,1,8022
1,1,0,0,0,0,1,0,1,0,0,0,31.008020401001,961.4970703125,0,0,0,0.877676427364349,1,20635
0,0,0,1,1,0,0,0,0,0,1,0,52.0695381164551,2711.23706054688,1,0,0,0.108324803411961,1,2967
1,1,1,0,0,0,0,1,1,0,0,0,63.0286483764648,3972.61108398438,0,0,0,0.951756477355957,1,3037
0,0,0,0,0,0,0,1,0,0,1,0,59.0083808898926,3481.98999023438,0,0,0,0.254888504743576,1,17354
1,1,1,1,1,0,0,0,1,0,0,0,68.0187606811523,4626.5517578125,1,0,0,0.951756477355957,1,12048
1,1,1,0,0,0,0,1,0,1,0,0,83.0587997436523,6898.76416015625,0,0,0,0.877676427364349,1,16567
0,0,0,0,0,0,0,1,1,0,0,0,45.0480613708496,2029.32800292969,0,0,0,0.108324803411961,1,22940
1,1,1,0,0,0,0,1,0,1,0,0,78.0887069702148,6097.84619140625,0,0,0,0.951756477355957,1,16335
0,1,1,0,0,0,0,1,0,1,0,0,53.0700302124023,2816.42797851563,0,0,0,0.835838913917542,1,2838
0,1,1,0,0,0,1,0,1,0,0,0,56.0299911499023,3139.36010742188,0,0,0,0.461171895265579,1,11
0,0,0,0,0,0,0,1,0,0,0,0,31.9894599914551,1023.32598876953,0,0,0,0.108324803411961,1,24176
0,0,0,0,0,0,0,1,0,0,1,0,37.0082588195801,1369.61096191406,0,0,0,0.254888504743576,1,15478
1,1,1,0,0,1,0,0,0,0,1,0,73.0281600952148,5333.11181640625,0,0,0,0.951756477355957,1,17985
0,0,0,0,0,0,0,1,1,0,0,0,24.0899295806885,580.324523925781,0,0,0,0.108324803411961,1,22884
1,1,1,0,0,0,0,1,0,1,0,0,73.0282821655273,5333.1298828125,0,0,0,0.951756477355957,1,19680
1,1,1,1,1,0,0,0,0,0,1,0,58.9887313842773,3479.669921875,1,0,0,0.877676427364349,1,15697
1,1,1,0,0,0,0,1,0,0,0,1,31.0779590606689,965.839782714844,0,0,0,0.290866285562515,1,7255
1,1,0,0,0,1,0,0,0,1,0,0,47.9999618530273,2303.99609375,0,0,0,0.877676427364349,1,12912
1,0,1,1,0,0,1,0,0,0,1,0,58.9906806945801,3479.90087890625,0,0,1,0.877676427364349,1,12752
1,1,0,0,0,0,0,1,0,0,1,0,66.0104598999023,4357.380859375,0,0,0,0.877676427364349,1,3707
0,1,1,0,0,0,0,1,1,0,0,0,56.0287704467773,3139.22290039063,0,0,0,0.683966279029846,1,12750
0,0,0,0,0,0,0,1,1,0,0,0,31.048059463501,963.981811523438,0,0,0,0.254888504743576,1,20307
0,0,0,0,0,0,0,1,1,0,0,0,73.0091171264648,5330.3310546875,0,0,0,0.254888504743576,1,14968
0,0,0,0,0,0,0,1,0,0,0,1,35.0504989624023,1228.53698730469,0,0,0,0.108324803411961,1,9428
1,1,1,1,1,0,0,0,1,0,0,0,62.0890693664551,3855.05297851563,1,0,0,0.951756477355957,1,9477
1,1,1,0,0,0,0,1,0,0,1,0,59.0202293395996,3483.38696289063,0,0,0,0.877676427364349,1,17811
1,1,1,0,0,0,0,1,1,0,0,0,78.0883407592773,6097.7890625,0,0,0,0.951756477355957,1,16330
0,0,0,0,0,0,0,1,0,0,1,0,32.0901718139648,1029.77905273438,0,0,0,0.108324803411961,1,21602
0,0,0,0,0,0,0,1,0,1,0,0,31.0801601409912,965.976379394531,0,0,0,0.108324803411961,1,24163
0,0,0,0,0,0,0,1,1,0,0,0,28.0590400695801,787.309814453125,0,0,0,0.108324803411961,1,21811
0,0,0,0,0,0,0,1,1,0,0,0,39.9878807067871,1599.03002929688,0,0,0,0.108324803411961,1,12740
1,1,1,0,0,0,0,1,0,1,0,0,84.0695419311523,7067.68798828125,0,0,0,0.951756477355957,1,8751
0,1,0,0,0,0,1,0,0,0,1,0,71.9882431030273,5182.30712890625,0,0,0,0.436241388320923,1,8072
0,1,1,0,0,0,0,1,0,1,0,0,59.0406112670898,3485.7939453125,0,0,0,0.683966279029846,1,811
1,1,1,0,0,0,0,1,0,0,1,0,84.0400009155273,7062.72216796875,0,0,0,0.951756477355957,1,12736
1,1,1,0,0,0,0,1,0,1,0,0,79.0686874389648,6251.85693359375,0,0,0,0.699904203414917,1,13528
0,0,0,0,0,0,0,1,0,1,0,0,44.0998191833496,1944.7939453125,0,0,0,0.108324803411961,1,22355
0,0,0,0,0,0,0,1,0,0,0,0,33.0978584289551,1095.46899414063,0,0,0,0.254888504743576,1,24005
1,1,1,0,0,0,0,1,1,0,0,0,53.0999412536621,2819.60302734375,0,0,0,0.877676427364349,1,707
0,1,1,0,0,0,1,0,1,0,0,0,28.100549697876,789.640686035156,0,0,0,0.108324803411961,1,20427
1,1,0,0,0,0,0,1,0,1,0,0,55.0494003295898,3030.43701171875,0,0,0,0.951756477355957,1,6261
0,0,0,0,0,0,0,1,0,0,1,0,41.0889511108398,1688.30200195313,0,0,0,0.461171895265579,1,6918
1,1,1,0,0,0,0,1,0,1,0,0,78.0503768920898,6091.86083984375,0,0,0,0.951756477355957,1,12727
1,0,1,0,0,0,0,1,0,0,1,0,57.0494003295898,3254.63403320313,0,0,0,0.951756477355957,1,12726
1,1,1,0,0,0,0,1,0,1,0,0,70.0496368408203,4906.953125,0,0,0,0.951756477355957,1,11864
1,1,1,0,0,0,0,1,0,1,0,0,90.0303573608398,8105.46484375,0,0,0,0.951756477355957,1,17925
1,1,1,0,0,0,0,1,0,1,0,0,76.9881210327148,5927.1708984375,0,0,0,0.951756477355957,1,3987
0,0,0,0,0,0,0,1,0,0,1,0,22.9977607727051,528.897094726563,0,0,0,0.108324803411961,1,20467
0,0,0,0,0,0,0,1,0,1,0,0,21.0377998352051,442.589111328125,0,0,0,0.108324803411961,1,22513
0,0,1,1,0,1,0,0,0,0,0,1,69.9877471923828,4898.2861328125,0,1,0,0.683966279029846,1,20770
1,0,1,0,0,0,0,1,1,0,0,0,38.0388984680176,1446.9580078125,0,0,0,0.510150074958801,1,12166
1,1,1,1,0,1,0,0,0,0,1,0,46.0794296264648,2123.31396484375,0,1,0,0.510150074958801,1,16664
1,1,1,1,0,0,1,0,1,0,0,0,44.0977401733398,1944.61096191406,0,0,1,0.877676427364349,1,12715
0,0,0,0,0,0,0,1,1,0,0,0,32.0496406555176,1027.18005371094,0,0,0,0.461171895265579,1,21499
0,0,0,0,0,0,0,1,0,0,0,1,34.9906806945801,1224.34802246094,0,0,0,0.683966279029846,1,24131
1,1,1,0,0,0,0,1,0,1,0,0,74.0080184936523,5477.18701171875,0,0,0,0.951756477355957,1,2564
0,1,1,1,0,1,0,0,0,1,0,0,53.1005516052246,2819.66796875,0,1,0,0.835838913917542,1,15693
0,1,1,1,0,1,0,0,1,0,0,0,54.0004501342773,2916.04907226563,0,1,0,0.108324803411961,1,22244
1,1,0,0,0,0,0,1,1,0,0,0,39.0992088317871,1528.748046875,0,0,0,0.877676427364349,1,1843
1,1,1,0,0,0,0,1,1,0,0,0,73.9997177124023,5475.9580078125,0,0,0,0.951756477355957,1,6086
1,1,1,1,1,0,0,0,1,0,0,0,55.0193710327148,3027.13110351563,1,0,0,0.951756477355957,1,7104
1,1,1,0,0,0,0,1,0,1,0,0,57.0585594177246,3255.67895507813,0,0,0,0.951756477355957,1,9340
1,1,1,0,0,0,0,1,0,1,0,0,75.0802764892578,5637.048828125,0,0,0,0.951756477355957,1,11365
1,1,1,1,1,0,0,0,1,0,0,0,68.0185165405273,4626.51904296875,1,0,0,0.877676427364349,1,12703
0,1,1,0,0,0,0,1,1,0,0,0,79.0006866455078,6241.10986328125,0,0,0,0.835838913917542,1,615
0,0,1,0,0,0,0,1,1,0,0,0,25.0279102325439,626.396484375,0,0,0,0.108324803411961,1,21174
1,1,1,0,0,0,0,1,1,0,0,0,76.9981307983398,5928.7119140625,0,0,0,0.951756477355957,1,4093
1,1,1,0,0,0,0,1,1,0,0,0,46.0984687805176,2125.06909179688,0,0,0,0.951756477355957,1,15441
0,0,1,0,1,0,0,0,1,0,0,0,46.0801582336426,2123.38110351563,0,0,0,0.683966279029846,1,7333
1,0,1,0,0,0,0,1,0,0,1,0,37.0081405639648,1369.60205078125,0,0,0,0.877676427364349,1,20986
1,1,0,0,0,0,0,1,0,0,1,0,47.0896797180176,2217.43798828125,0,0,0,0.877676427364349,1,10269
1,1,0,0,0,0,0,1,1,0,0,0,53.0502510070801,2814.330078125,0,0,0,0.877676427364349,1,11553
0,1,1,0,0,0,0,1,1,0,0,0,89.0491561889648,7929.751953125,0,0,0,0.835838913917542,1,10252
0,0,0,0,0,0,0,1,1,0,0,0,46.0806503295898,2123.42602539063,0,0,0,0.108324803411961,1,24870
1,0,0,0,0,0,0,1,0,1,0,0,41.0076484680176,1681.62805175781,0,0,0,0.951756477355957,1,13989
0,0,0,0,0,0,0,1,1,0,0,0,46.0678291320801,2122.2451171875,0,0,0,0.254888504743576,1,342
