game,country,platform,dt,norm_users,norm_purch_users,norm_videos,purchsmooth,year,month,apple,google,post,window,userssmooth,postxapple,forpan,cgn
W4,DE,android,2021-04-18,1.1750455,1.2964656,0.7862454,1.4297966,2021,4,0.0,1.0,0.0,1.0,1.1367105,0.0,W4_DE_android,DE_W4
W4,DE,android,2021-04-19,1.1484028,1.1885828,0.74832475,1.4088975,2021,4,0.0,1.0,0.0,1.0,1.1308036,0.0,W4_DE_android,DE_W4
W4,DE,android,2021-04-20,1.1247442,1.3002689,0.70420784,1.4067907,2021,4,0.0,1.0,0.0,1.0,1.1299205,0.0,W4_DE_android,DE_W4
W4,DE,android,2021-04-21,1.1347618,1.0525119,0.6635902,1.3879828,2021,4,0.0,1.0,0.0,1.0,1.1301032,0.0,W4_DE_android,DE_W4
W4,DE,android,2021-04-22,1.1428611,1.2796566,0.68908435,1.3143997,2021,4,0.0,1.0,0.0,1.0,1.1311688,0.0,W4_DE_android,DE_W4
W4,DE,android,2021-04-23,1.1430743,1.1088289,0.7107332,1.2876385,2021,4,0.0,1.0,0.0,1.0,1.1365887,0.0,W4_DE_android,DE_W4
W4,DE,android,2021-04-24,1.1298596,1.0894382,0.6654679,1.2424573,2021,4,0.0,1.0,0.0,1.0,1.1410646,0.0,W4_DE_android,DE_W4
W4,DE,android,2021-04-25,1.1942282,1.0409229,0.75087667,1.1879647,2021,4,0.0,1.0,0.0,1.0,1.1426785,0.0,W4_DE_android,DE_W4
W4,DE,android,2021-04-26,1.1516,1.0794542,0.73052645,1.1514586,2021,4,0.0,1.0,0.0,1.0,1.1454189,0.0,W4_DE_android,DE_W4
W4,DE,android,2021-04-27,1.1863419,1.0067506,0.69434947,1.1358688,2021,4,0.0,1.0,0.0,1.0,1.1458756,0.0,W4_DE_android,DE_W4
W4,DE,android,2021-04-28,1.1641753,1.0259198,0.69201934,1.0939376,2021,4,0.0,1.0,0.0,1.0,1.1546752,0.0,W4_DE_android,DE_W4
W4,DE,android,2021-04-29,1.1895391,0.9118366,0.73481226,1.0901388,2021,4,0.0,1.0,0.0,1.0,1.1588771,0.0,W4_DE_android,DE_W4
W4,DE,android,2021-04-30,1.1739798,1.18345,0.7310576,1.037593,2021,4,0.0,1.0,0.0,1.0,1.1655455,0.0,W4_DE_android,DE_W4
W4,DE,android,2021-05-01,1.2234284,1.165502,0.7038218,1.0482532,2021,5,0.0,1.0,0.0,1.0,1.1699605,0.0,W4_DE_android,DE_W4
W4,DE,android,2021-05-02,1.2914203,1.2362587,0.8069537,1.0591195,2021,5,0.0,1.0,0.0,1.0,1.1833276,0.0,W4_DE_android,DE_W4
W4,DE,android,2021-05-03,1.2311015,1.2770313,0.6838104,1.0870246,2021,5,0.0,1.0,0.0,1.0,1.1972121,0.0,W4_DE_android,DE_W4
W4,DE,android,2021-05-04,1.1991304,1.1179748,0.72280145,1.1152499,2021,5,0.0,1.0,0.0,1.0,1.2085694,0.0,W4_DE_android,DE_W4
W4,DE,android,2021-05-05,1.1695038,1.1046125,0.7430468,1.131139,2021,5,0.0,1.0,0.0,1.0,1.2103964,0.0,W4_DE_android,DE_W4
W4,DE,android,2021-05-06,1.1490422,1.3576244,0.7375686,1.1423808,2021,5,0.0,1.0,0.0,1.0,1.2111576,0.0,W4_DE_android,DE_W4
W4,DE,android,2021-05-07,1.1266625,1.2223351,0.7502109,1.2060648,2021,5,0.0,1.0,0.0,1.0,1.2053723,0.0,W4_DE_android,DE_W4
W4,DE,android,2021-05-08,1.0897892,1.409074,0.7454845,1.2116199,2021,5,0.0,1.0,0.0,1.0,1.1986127,0.0,W4_DE_android,DE_W4
W4,DE,android,2021-05-09,1.0966096,1.0446757,0.72072726,1.2464159,2021,5,0.0,1.0,0.0,1.0,1.1795214,0.0,W4_DE_android,DE_W4
W4,DE,android,2021-05-10,1.1128083,0.95280623,0.7427736,1.2190468,2021,5,0.0,1.0,0.0,1.0,1.1516913,0.0,W4_DE_android,DE_W4
W4,DE,android,2021-05-11,1.1030039,1.3921922,0.78066415,1.1727289,2021,5,0.0,1.0,0.0,1.0,1.1347923,0.0,W4_DE_android,DE_W4
W4,DE,android,2021-05-12,1.1040696,1.5564257,0.75787634,1.2119029,2021,5,0.0,1.0,0.0,1.0,1.1210599,0.0,W4_DE_android,DE_W4
W4,DE,android,2021-05-13,1.1217602,1.2711345,0.78576744,1.2764477,2021,5,0.0,1.0,0.0,1.0,1.1117122,0.0,W4_DE_android,DE_W4
W4,DE,android,2021-05-14,1.0981016,1.4760966,0.8861608,1.264092,2021,5,0.0,1.0,0.0,1.0,1.1078148,0.0,W4_DE_android,DE_W4
W4,DE,android,2021-05-15,1.1008724,1.1624064,0.85103995,1.3003435,2021,5,0.0,1.0,0.0,1.0,1.1037346,0.0,W4_DE_android,DE_W4
W4,DE,android,2021-05-16,1.1339092,1.515467,0.9604595,1.2651054,2021,5,0.0,1.0,0.0,1.0,1.105318,0.0,W4_DE_android,DE_W4
W4,DE,android,2021-05-17,1.0955439,1.2459309,0.7926933,1.3323612,2021,5,0.0,1.0,0.0,1.0,1.1106465,0.0,W4_DE_android,DE_W4
W4,DE,android,2021-05-18,1.0961833,1.3007935,0.82164925,1.3742362,2021,5,0.0,1.0,0.0,1.0,1.1081802,0.0,W4_DE_android,DE_W4
W4,DE,android,2021-05-19,1.0855263,1.5268778,0.82085574,1.3611792,2021,5,0.0,1.0,0.0,1.0,1.1072057,0.0,W4_DE_android,DE_W4
W4,DE,android,2021-05-20,1.0616546,1.2512641,0.8856751,1.3569582,2021,5,0.0,1.0,0.0,1.0,1.1045567,0.0,W4_DE_android,DE_W4
W4,DE,android,2021-05-21,1.0720984,1.364119,0.7815324,1.3541195,2021,5,0.0,1.0,0.0,1.0,1.0959702,0.0,W4_DE_android,DE_W4
W4,DE,android,2021-05-22,1.0703933,1.3321347,0.846203,1.3381227,2021,5,0.0,1.0,0.0,1.0,1.0922555,0.0,W4_DE_android,DE_W4
W4,DE,android,2021-05-23,1.1206945,1.1309718,0.88192624,1.3623695,2021,5,0.0,1.0,0.0,1.0,1.0879012,0.0,W4_DE_android,DE_W4
W4,DE,android,2021-05-24,1.1136609,1.597738,0.92356515,1.3074417,2021,5,0.0,1.0,0.0,1.0,1.0860134,0.0,W4_DE_android,DE_W4
W4,DE,android,2021-05-25,1.1036433,1.336172,0.8524917,1.3576999,2021,5,0.0,1.0,0.0,1.0,1.0886016,0.0,W4_DE_android,DE_W4
W4,DE,android,2021-05-26,1.0872314,1.1657813,0.81228334,1.3627539,2021,5,0.0,1.0,0.0,1.0,1.0896673,0.0,W4_DE_android,DE_W4
W4,DE,android,2021-05-27,1.0876577,1.1317091,0.8005215,1.3111687,2021,5,0.0,1.0,0.0,1.0,1.0899109,0.0,W4_DE_android,DE_W4
W4,DE,android,2021-05-28,1.0590968,1.2427787,0.81837,1.2940894,2021,5,0.0,1.0,0.0,1.0,1.0936257,0.0,W4_DE_android,DE_W4
W4,DE,android,2021-05-29,1.0454558,1.0258472,0.8084842,1.2767551,2021,5,0.0,1.0,0.0,1.0,1.0917683,0.0,W4_DE_android,DE_W4
W4,DE,android,2021-05-30,1.0678356,1.3467386,0.7963082,1.2329997,2021,5,0.0,1.0,0.0,1.0,1.0882058,0.0,W4_DE_android,DE_W4
W4,DE,android,2021-05-31,1.0569655,1.5566059,0.82911974,1.2638235,2021,5,0.0,1.0,0.0,1.0,1.0806545,0.0,W4_DE_android,DE_W4
W4,DE,android,2021-06-01,1.0354382,1.6360489,0.87367696,1.2579476,2021,6,0.0,1.0,0.0,1.0,1.0725552,0.0,W4_DE_android,DE_W4
W4,DE,android,2021-06-02,1.0631465,0.92853355,0.7827916,1.3007871,2021,6,0.0,1.0,0.0,1.0,1.0628116,0.0,W4_DE_android,DE_W4
W4,DE,android,2021-06-03,1.1405166,1.1540586,0.8160014,1.2668946,2021,6,0.0,1.0,0.0,1.0,1.0593709,0.0,W4_DE_android,DE_W4
W4,DE,android,2021-06-04,1.1204814,1.3052157,0.7962577,1.2700874,2021,6,0.0,1.0,0.0,1.0,1.0669222,0.0,W4_DE_android,DE_W4
W4,DE,android,2021-06-05,1.1268756,1.8385634,0.88361543,1.279007,2021,6,0.0,1.0,0.0,1.0,1.0756913,0.0,W4_DE_android,DE_W4
W4,DE,android,2021-06-06,1.1673723,1.5137852,0.920327,1.3951093,2021,6,0.0,1.0,0.0,1.0,1.0873227,0.0,W4_DE_android,DE_W4
W4,DE,android,2021-06-07,1.1040696,1.1811174,0.79374605,1.4189731,2021,6,0.0,1.0,0.0,1.0,1.1015424,0.0,W4_DE_android,DE_W4
W4,DE,android,2021-06-08,1.0995936,1.2967592,0.864378,1.3653319,2021,6,0.0,1.0,0.0,1.0,1.1082715,0.0,W4_DE_android,DE_W4
W4,DE,android,2021-06-09,1.1002331,1.3624674,0.83353716,1.3168619,2021,6,0.0,1.0,0.0,1.0,1.1174365,0.0,W4_DE_android,DE_W4
W4,DE,android,2021-06-10,1.0663437,0.9028916,0.8393361,1.3788525,2021,6,0.0,1.0,0.0,1.0,1.1227347,0.0,W4_DE_android,DE_W4
W4,DE,android,2021-06-11,1.0281914,1.2090155,0.7950977,1.3429714,2021,6,0.0,1.0,0.0,1.0,1.1121385,0.0,W4_DE_android,DE_W4
W4,DE,android,2021-06-12,1.0490792,1.3243484,0.8639346,1.3292285,2021,6,0.0,1.0,0.0,1.0,1.0989542,0.0,W4_DE_android,DE_W4
W4,DE,android,2021-06-13,1.0902154,0.9837303,0.82562816,1.2557693,2021,6,0.0,1.0,0.0,1.0,1.0878404,0.0,W4_DE_android,DE_W4
W4,DE,android,2021-06-14,1.0486529,0.999476,0.8340735,1.1800472,2021,6,0.0,1.0,0.0,1.0,1.076818,0.0,W4_DE_android,DE_W4
W4,DE,android,2021-06-15,1.0465215,0.7103745,0.8109045,1.1540984,2021,6,0.0,1.0,0.0,1.0,1.0689013,0.0,W4_DE_android,DE_W4
W4,DE,android,2021-06-16,1.0360776,1.2233387,0.7764866,1.0703291,2021,6,0.0,1.0,0.0,1.0,1.0613196,0.0,W4_DE_android,DE_W4
W4,DE,android,2021-06-17,1.0424719,1.262598,0.9073996,1.0504535,2021,6,0.0,1.0,0.0,1.0,1.0521545,0.0,W4_DE_android,DE_W4
W4,DE,android,2021-06-18,1.0164686,1.1989793,0.8315401,1.1018403,2021,6,0.0,1.0,0.0,1.0,1.0487443,0.0,W4_DE_android,DE_W4
W4,DE,android,2021-06-19,0.99771225,1.1115828,0.7700538,1.1004064,2021,6,0.0,1.0,0.0,1.0,1.0470695,0.0,W4_DE_android,DE_W4
W4,DE,android,2021-06-20,1.0420456,1.4385471,0.91808635,1.0700114,2021,6,0.0,1.0,0.0,1.0,1.0397315,0.0,W4_DE_android,DE_W4
W4,DE,android,2021-06-21,1.0277652,1.268807,0.8774473,1.1349852,2021,6,0.0,1.0,0.0,1.0,1.03285,0.0,W4_DE_android,DE_W4
W4,DE,android,2021-06-22,1.0247811,1.1416837,0.83197206,1.1734611,2021,6,0.0,1.0,0.0,1.0,1.0298661,0.0,W4_DE_android,DE_W4
W4,DE,android,2021-06-23,1.0211577,1.2054085,0.84932894,1.2350767,2021,6,0.0,1.0,0.0,1.0,1.0267603,0.0,W4_DE_android,DE_W4
W4,DE,android,2021-06-24,1.0168949,1.2104615,0.7928032,1.2325152,2021,6,0.0,1.0,0.0,1.0,1.0246289,0.0,W4_DE_android,DE_W4
W4,DE,android,2021-06-25,0.998778,1.061588,0.8230445,1.2250671,2021,6,0.0,1.0,0.0,1.0,1.0209751,0.0,W4_DE_android,DE_W4
W4,DE,android,2021-06-26,0.97469306,0.97528696,0.734259,1.2054398,2021,6,0.0,1.0,0.0,1.0,1.0184479,0.0,W4_DE_android,DE_W4
W4,DE,android,2021-06-27,1.0175344,1.2935414,0.82344115,1.185969,2021,6,0.0,1.0,0.0,1.0,1.0151594,0.0,W4_DE_android,DE_W4
W4,DE,android,2021-06-28,1.0188133,0.86127853,0.7407777,1.1652539,2021,6,0.0,1.0,0.0,1.0,1.0116577,0.0,W4_DE_android,DE_W4
W4,DE,android,2021-06-29,1.047161,0.86123955,0.7390933,1.1070355,2021,6,0.0,1.0,0.0,1.0,1.010379,0.0,W4_DE_android,DE_W4
W4,DE,android,2021-06-30,1.0318148,1.0157864,0.7758563,1.066972,2021,6,0.0,1.0,0.0,1.0,1.013576,0.0,W4_DE_android,DE_W4
W4,DE,android,2021-07-01,1.0384222,1.2792584,0.8123259,1.0398833,2021,7,0.0,1.0,0.0,1.0,1.0150985,0.0,W4_DE_android,DE_W4
W4,DE,android,2021-07-02,1.0373565,1.3393143,0.89823955,1.0497113,2021,7,0.0,1.0,0.0,1.0,1.0181738,0.0,W4_DE_android,DE_W4
W4,DE,android,2021-07-03,1.0217972,1.1450177,0.8045028,1.0893865,2021,7,0.0,1.0,0.0,1.0,1.023685,0.0,W4_DE_android,DE_W4
W4,DE,android,2021-07-04,1.0991673,1.3305253,0.88427216,1.1136338,2021,7,0.0,1.0,0.0,1.0,1.0304142,0.0,W4_DE_android,DE_W4
W4,DE,android,2021-07-05,1.0689013,0.9349361,0.8225078,1.1189172,2021,7,0.0,1.0,0.0,1.0,1.042076,0.0,W4_DE_android,DE_W4
W4,DE,android,2021-07-06,1.0584574,1.2320153,0.8584179,1.1294397,2021,7,0.0,1.0,0.0,1.0,1.0492315,0.0,W4_DE_android,DE_W4
W4,DE,android,2021-07-07,1.042685,1.2038983,0.86217886,1.1824076,2021,7,0.0,1.0,0.0,1.0,1.0508453,0.0,W4_DE_android,DE_W4
W4,DE,android,2021-07-08,1.0322411,0.7910417,0.8243152,1.2092807,2021,7,0.0,1.0,0.0,1.0,1.0523981,0.0,W4_DE_android,DE_W4
W4,DE,android,2021-07-09,1.0205183,1.1703371,0.8238054,1.1395355,2021,7,0.0,1.0,0.0,1.0,1.0515151,0.0,W4_DE_android,DE_W4
W4,DE,android,2021-07-10,0.9979254,1.1846207,0.8271491,1.1153959,2021,7,0.0,1.0,0.0,1.0,1.0491097,0.0,W4_DE_android,DE_W4
W4,DE,android,2021-07-11,1.0522764,0.89179826,0.8559332,1.1210535,2021,7,0.0,1.0,0.0,1.0,1.0456994,0.0,W4_DE_android,DE_W4
W4,DE,android,2021-07-12,1.012419,1.1315488,0.77619094,1.0583782,2021,7,0.0,1.0,0.0,1.0,1.0390007,0.0,W4_DE_android,DE_W4
W4,DE,android,2021-07-13,1.0134847,1.4309863,0.8485023,1.0864657,2021,7,0.0,1.0,0.0,1.0,1.0309318,0.0,W4_DE_android,DE_W4
W4,DE,android,2021-07-14,1.0066642,1.0169517,0.7991744,1.1148901,2021,7,0.0,1.0,0.0,1.0,1.0245072,0.0,W4_DE_android,DE_W4
W4,DE,android,2021-07-15,1.0115664,0.9276881,0.8187914,1.0881835,2021,7,0.0,1.0,0.0,1.0,1.0193613,0.0,W4_DE_android,DE_W4
W4,DE,android,2021-07-16,0.9970729,1.0634035,0.8165082,1.1077044,2021,7,0.0,1.0,0.0,1.0,1.0164077,0.0,W4_DE_android,DE_W4
W4,DE,android,2021-07-17,0.9970729,1.3689791,0.81480587,1.0924282,2021,7,0.0,1.0,0.0,1.0,1.0130584,0.0,W4_DE_android,DE_W4
W4,DE,android,2021-07-18,1.0160424,1.0795342,0.8491504,1.1187651,2021,7,0.0,1.0,0.0,1.0,1.0129366,0.0,W4_DE_android,DE_W4
W4,DE,android,2021-07-19,1.0060247,0.8237699,0.82555115,1.1455845,2021,7,0.0,1.0,0.0,1.0,1.0077603,0.0,W4_DE_android,DE_W4
W4,DE,android,2021-07-20,0.9994174,1.0852975,0.8270465,1.1016161,2021,7,0.0,1.0,0.0,1.0,1.0068469,0.0,W4_DE_android,DE_W4
W4,DE,android,2021-07-21,0.9889735,0.76403403,0.78315085,1.052232,2021,7,0.0,1.0,0.0,1.0,1.0048373,0.0,W4_DE_android,DE_W4
W4,DE,android,2021-07-22,0.99387574,1.0545619,0.8060422,1.0161009,2021,7,0.0,1.0,0.0,1.0,1.00231,0.0,W4_DE_android,DE_W4
W4,DE,android,2021-07-23,0.98321867,0.96683013,0.7549363,1.0342257,2021,7,0.0,1.0,0.0,1.0,0.9997828,0.0,W4_DE_android,DE_W4
W4,DE,android,2021-07-24,0.9744799,0.8504361,0.84879166,1.0204295,2021,7,0.0,1.0,0.0,1.0,0.9978036,0.0,W4_DE_android,DE_W4
W4,DE,android,2021-07-25,1.0175344,0.9342244,0.99024224,0.94635195,2021,7,0.0,1.0,0.0,1.0,0.99457604,0.0,W4_DE_android,DE_W4
W4,DE,android,2021-07-26,1.0128453,0.8302553,0.8149647,0.92559344,2021,7,0.0,1.0,0.0,1.0,0.9947892,0.0,W4_DE_android,DE_W4
W4,DE,android,2021-07-27,1.0006963,0.85251385,0.9271888,0.92651993,2021,7,0.0,1.0,0.0,1.0,0.99576354,0.0,W4_DE_android,DE_W4
W4,DE,android,2021-07-28,1.0036802,0.9106921,0.87595594,0.8932651,2021,7,0.0,1.0,0.0,1.0,0.9959462,0.0,W4_DE_android,DE_W4
W4,DE,android,2021-07-29,0.995794,0.9179044,1.0010667,0.9142163,2021,7,0.0,1.0,0.0,1.0,0.99804723,0.0,W4_DE_android,DE_W4
W4,DE,android,2021-07-30,0.96702,1.3737153,1.1238763,0.89469373,2021,7,0.0,1.0,0.0,1.0,0.99832124,0.0,W4_DE_android,DE_W4
W4,DE,android,2021-07-31,0.96574116,1.1862407,1.1036891,0.9528202,2021,7,0.0,1.0,0.0,1.0,0.99600714,0.0,W4_DE_android,DE_W4
W4,DE,android,2021-08-01,1.0024014,0.8753798,1.2540909,1.0007923,2021,8,0.0,1.0,0.0,1.0,0.9947588,0.0,W4_DE_android,DE_W4
W4,DE,android,2021-08-02,0.98492384,0.8414183,1.2171804,0.9923859,2021,8,0.0,1.0,0.0,1.0,0.9925969,0.0,W4_DE_android,DE_W4
W4,DE,android,2021-08-03,0.9876947,1.0611614,1.1805433,0.99398065,2021,8,0.0,1.0,0.0,1.0,0.9886081,0.0,W4_DE_android,DE_W4
W4,DE,android,2021-08-04,0.99643344,0.88062274,1.4370453,1.0237874,2021,8,0.0,1.0,0.0,1.0,0.9867507,0.0,W4_DE_android,DE_W4
W4,DE,android,2021-08-05,0.98748153,0.75284666,1.5314281,1.0194918,2021,8,0.0,1.0,0.0,1.0,0.9857155,0.0,W4_DE_android,DE_W4
W4,DE,android,2021-08-06,1.0077299,1.0158763,1.6000272,0.99591213,2021,8,0.0,1.0,0.0,1.0,0.984528,0.0,W4_DE_android,DE_W4
W4,DE,android,2021-08-07,0.99899113,0.7563725,1.8671702,0.9447923,2021,8,0.0,1.0,0.0,1.0,0.9903437,0.0,W4_DE_android,DE_W4
W4,DE,android,2021-08-08,1.0695407,0.9115875,2.302597,0.88338256,2021,8,0.0,1.0,1.0,1.0,0.9950937,0.0,W4_DE_android,DE_W4
W4,DE,android,2021-08-09,1.0309622,0.7802016,2.4090643,0.88855505,2021,8,0.0,1.0,1.0,1.0,1.004685,0.0,W4_DE_android,DE_W4
W4,DE,android,2021-08-10,1.0541946,0.6936432,2.44667,0.8798098,2021,8,0.0,1.0,1.0,1.0,1.0112619,0.0,W4_DE_android,DE_W4
W4,DE,android,2021-08-11,1.0358645,0.96475405,2.4391718,0.8273072,2021,8,0.0,1.0,1.0,1.0,1.020762,0.0,W4_DE_android,DE_W4
W4,DE,android,2021-08-12,1.0222235,0.77494913,2.5613806,0.83932596,2021,8,0.0,1.0,1.0,1.0,1.026395,0.0,W4_DE_android,DE_W4
W4,DE,android,2021-08-13,1.0171081,1.174261,2.965853,0.84248346,2021,8,0.0,1.0,1.0,1.0,1.0313581,0.0,W4_DE_android,DE_W4
W4,DE,android,2021-08-14,0.9864158,1.0625372,3.1372845,0.86510986,2021,8,0.0,1.0,1.0,1.0,1.0326978,0.0,W4_DE_android,DE_W4
W4,DE,android,2021-08-15,1.0443901,1.1319172,3.765942,0.9088477,2021,8,0.0,1.0,1.0,1.0,1.0309013,0.0,W4_DE_android,DE_W4
W4,DE,android,2021-08-16,1.050358,0.8354122,3.90344,0.94032335,2021,8,0.0,1.0,1.0,1.0,1.0273083,0.0,W4_DE_android,DE_W4
W4,DE,android,2021-08-17,1.0535551,0.6824965,3.6091356,0.9482106,2021,8,0.0,1.0,1.0,1.0,1.0300792,0.0,W4_DE_android,DE_W4
W4,DE,android,2021-08-18,1.0595231,0.7706728,3.9946234,0.9466182,2021,8,0.0,1.0,1.0,1.0,1.0299878,0.0,W4_DE_android,DE_W4
W4,DE,android,2021-08-19,1.0599494,1.0693097,3.7512262,0.91889226,2021,8,0.0,1.0,1.0,1.0,1.0333676,0.0,W4_DE_android,DE_W4
W4,DE,android,2021-08-20,1.0377828,0.7163563,3.7675676,0.9609438,2021,8,0.0,1.0,1.0,1.0,1.0387571,0.0,W4_DE_android,DE_W4
W4,DE,android,2021-08-21,1.0264863,0.75985813,3.8757193,0.89552885,2021,8,0.0,1.0,1.0,1.0,1.0417106,0.0,W4_DE_android,DE_W4
W4,DE,android,2021-08-22,1.1093981,0.7689823,4.138865,0.85228896,2021,8,0.0,1.0,1.0,1.0,1.0474349,0.0,W4_DE_android,DE_W4
W4,DE,android,2021-08-23,1.0799847,0.84634876,4.2673025,0.80044115,2021,8,0.0,1.0,1.0,1.0,1.0567218,0.0,W4_DE_android,DE_W4
W4,DE,android,2021-08-24,1.0966096,0.8779721,3.8244462,0.8020035,2021,8,0.0,1.0,1.0,1.0,1.0609542,0.0,W4_DE_android,DE_W4
W4,DE,android,2021-08-25,1.0870183,0.85208404,7.196961,0.8299286,2021,8,0.0,1.0,1.0,1.0,1.0671048,0.0,W4_DE_android,DE_W4
W4,DE,android,2021-08-26,1.1241047,0.7589216,12.739824,0.84155875,2021,8,0.0,1.0,1.0,1.0,1.0710328,0.0,W4_DE_android,DE_W4
W4,DE,android,2021-08-27,1.1375327,0.6856805,13.699525,0.7972176,2021,8,0.0,1.0,1.0,1.0,1.0801978,0.0,W4_DE_android,DE_W4
W4,DE,android,2021-08-28,1.160765,0.74545205,13.811352,0.79283535,2021,8,0.0,1.0,1.0,1.0,1.0944477,0.0,W4_DE_android,DE_W4
W4,DE,android,2021-08-29,1.212132,0.6836986,16.845179,0.7907773,2021,8,0.0,1.0,1.0,1.0,1.1136304,0.0,W4_DE_android,DE_W4
W4,DE,android,2021-08-30,1.1831448,0.824058,15.998368,0.77859396,2021,8,0.0,1.0,1.0,1.0,1.1283067,0.0,W4_DE_android,DE_W4
W4,DE,android,2021-08-31,1.1859156,0.83240926,15.07652,0.7754096,2021,8,0.0,1.0,1.0,1.0,1.1430439,0.0,W4_DE_android,DE_W4
W4,DE,android,2021-09-01,1.1957201,0.7440447,15.011096,0.7689006,2021,9,0.0,1.0,1.0,1.0,1.1558019,0.0,W4_DE_android,DE_W4
W4,DE,android,2021-09-02,1.1705695,0.79126525,17.632746,0.75346637,2021,9,0.0,1.0,1.0,1.0,1.1713307,0.0,W4_DE_android,DE_W4
W4,DE,android,2021-09-03,1.1758981,0.92241436,17.432564,0.7580869,2021,9,0.0,1.0,1.0,1.0,1.1779685,0.0,W4_DE_android,DE_W4
W4,DE,android,2021-09-04,1.1609782,0.7978022,18.793478,0.79190606,2021,9,0.0,1.0,1.0,1.0,1.1834493,0.0,W4_DE_android,DE_W4
W4,DE,android,2021-09-05,1.2266256,0.7551049,20.936472,0.79938465,2021,9,0.0,1.0,1.0,1.0,1.1834798,0.0,W4_DE_android,DE_W4
W4,DE,android,2021-09-06,1.2082955,0.61526525,19.43597,0.8095855,2021,9,0.0,1.0,1.0,1.0,1.1855502,0.0,W4_DE_android,DE_W4
W4,DE,android,2021-09-07,1.2240678,0.8164208,18.612415,0.779758,2021,9,0.0,1.0,1.0,1.0,1.1891432,0.0,W4_DE_android,DE_W4
W4,DE,android,2021-09-08,1.213624,0.6125639,19.305883,0.7774739,2021,9,0.0,1.0,1.0,1.0,1.1945935,0.0,W4_DE_android,DE_W4
W4,DE,android,2021-09-09,1.246874,0.6548743,18.349573,0.75869095,2021,9,0.0,1.0,1.0,1.0,1.1971512,0.0,W4_DE_android,DE_W4
W4,DE,android,2021-09-10,1.2191656,0.7597253,20.569439,0.73920655,2021,9,0.0,1.0,1.0,1.0,1.2080519,0.0,W4_DE_android,DE_W4
W4,DE,android,2021-09-11,1.2089349,0.7762355,19.633003,0.7159652,2021,9,0.0,1.0,1.0,1.0,1.2142329,0.0,W4_DE_android,DE_W4
W4,DE,android,2021-09-12,1.2483659,0.7712424,20.826105,0.7128843,2021,9,0.0,1.0,1.0,1.0,1.2210839,0.0,W4_DE_android,DE_W4
W4,DE,android,2021-09-13,1.1944413,0.58158845,20.309837,0.71518964,2021,9,0.0,1.0,1.0,1.0,1.2241896,0.0,W4_DE_android,DE_W4
W4,DE,android,2021-09-14,1.188047,0.8103995,19.52579,0.71037865,2021,9,0.0,1.0,1.0,1.0,1.2222105,0.0,W4_DE_android,DE_W4
W4,DE,android,2021-09-15,1.2123451,0.8142625,20.117702,0.7095185,2021,9,0.0,1.0,1.0,1.0,1.2170646,0.0,W4_DE_android,DE_W4
W4,DE,android,2021-09-16,1.1795214,0.71293336,20.631012,0.73833257,2021,9,0.0,1.0,1.0,1.0,1.216882,0.0,W4_DE_android,DE_W4
W4,DE,android,2021-09-17,1.166946,0.91904664,21.166527,0.74662673,2021,9,0.0,1.0,1.0,1.0,1.2072601,0.0,W4_DE_android,DE_W4
W4,DE,android,2021-09-18,1.1518131,0.55020815,22.11656,0.7693869,2021,9,0.0,1.0,1.0,1.0,1.1998003,0.0,W4_DE_android,DE_W4
W4,DE,android,2021-09-19,1.1867682,0.70858,23.170834,0.73709726,2021,9,0.0,1.0,1.0,1.0,1.19164,0.0,W4_DE_android,DE_W4
W4,DE,android,2021-09-20,1.1492554,0.9437982,21.820696,0.72814554,2021,9,0.0,1.0,1.0,1.0,1.1828403,0.0,W4_DE_android,DE_W4
W4,DE,android,2021-09-21,1.1475503,0.7858971,21.034725,0.77988976,2021,9,0.0,1.0,1.0,1.0,1.1763852,0.0,W4_DE_android,DE_W4
W4,DE,android,2021-09-22,1.1234654,0.97631174,21.892056,0.7763894,2021,9,0.0,1.0,1.0,1.0,1.1705999,0.0,W4_DE_android,DE_W4
W4,DE,android,2021-09-23,1.1268756,0.9084667,22.140089,0.7995393,2021,9,0.0,1.0,1.0,1.0,1.1579028,0.0,W4_DE_android,DE_W4
W4,DE,android,2021-09-24,1.1155791,0.9285905,22.655378,0.8274726,2021,9,0.0,1.0,1.0,1.0,1.150382,0.0,W4_DE_android,DE_W4
W4,DE,android,2021-09-25,1.1072667,1.1667004,21.488825,0.828836,2021,9,0.0,1.0,1.0,1.0,1.1430439,0.0,W4_DE_android,DE_W4
W4,DE,android,2021-09-26,1.1415824,0.6618966,22.663662,0.91690636,2021,9,0.0,1.0,1.0,1.0,1.1366801,0.0,W4_DE_android,DE_W4
W4,DE,android,2021-09-27,1.1458452,1.0955116,21.394363,0.9102373,2021,9,0.0,1.0,1.0,1.0,1.130225,0.0,W4_DE_android,DE_W4
W4,DE,android,2021-09-28,1.1914573,0.8796819,21.639925,0.93191063,2021,9,0.0,1.0,1.0,1.0,1.1297379,0.0,W4_DE_android,DE_W4
W4,DE,android,2021-09-29,1.1635358,1.204547,21.522253,0.94530845,2021,9,0.0,1.0,1.0,1.0,1.1360103,0.0,W4_DE_android,DE_W4
W4,DE,android,2021-09-30,1.1354012,1.1055887,21.672878,0.9779135,2021,9,0.0,1.0,1.0,1.0,1.1417346,0.0,W4_DE_android,DE_W4
W4,DE,android,2021-10-01,1.112382,1.3694991,20.960245,1.0060738,2021,10,0.0,1.0,1.0,1.0,1.1429526,0.0,W4_DE_android,DE_W4
