income_centered,education,age,participation,support
-0.019337004,5,11.5,1,0.5
-0.007671998,4,38.333332,1,1
-0.017514,3,50,1,0
-0.010943,3.5,23.666666,1,0
-0.016340999,5,12,1,1
-0.009957003,4,23,1,1
-0.005313007,4.6666665,25.799999,1,1
-0.010976999,2,12.5,1,1
-0.001868,4.5,16.200001,1,1
-0.007694999,4.3333335,31.5,1,0.5
-0.008253998,3,9,1,1
-0.011061003,3.75,21.222221,1,0.5
-0.011288998,6,12,1,1
-0.002497001,4.5,29.333334,1,0.5
-0.016547998,2.6666667,29.799999,1,1
-0.003032999,2,32,1,0
-0.016914001,4.6666665,20.200001,1,1
-0.018291002,2.5,14.666667,1,0
-0.010407996,4.6666665,44.666668,1,1
-0.010476005,6,37.333332,1,1
-0.014357997,4,19,1,1
-0.019846996,6,29,1,1
-0.010760998,3,44.599998,1,1
-0.016302003,2,31.5,1,1
-0.004739001,4,36,1,0.5
-0.012625999,3,30.5,1,1
-0.011058002,4,24.666666,1,0.5
-0.017180001,6,24.571428,1,1
-0.015908999,6,22.5,1,0.5
-0.012747003,5,35.200001,1,1
-0.014471,4.25,38.599998,1,1
-0.019365994,6,17,1,1
-0.003462001,4.6666665,40.333332,1,0.5
-0.011590002,6,32.5,1,1
-0.015574996,6,25.666666,1,1
-0.006902997,2,27,1,1
-0.016224002,3.5,17,1,0.5
-0.008306002,4.5,12.4,1,1
-0.016154004,3.5,25,1,1
-0.009482997,2,13.5,1,0.5
-0.006024999,6,26,1,1
-0.014087004,6,17,1,1
-0.009592002,4,12,1,1
-0.003877,6,16.571428,1,1
-0.015592,3,19.666666,1,0.5
-0.015891997,2,63,1,1
-0.006727,2.5,48.5,1,1
-0.011542002,4,18.333334,1,0.5
-0.005304999,6,21.333334,1,1
-0.005335001,5,18,1,0.5
-0.010645998,2,14.2,1,1
-0.002580998,4,19,1,1
-0.004739001,6,32,1,1
-0.017453996,3,16,1,1
-0.002212999,,35.5,1,1
-0.012292993,0.66666669,21.799999,1,1
-0.013882001,3.6666667,25.666666,1,1
-0.014087004,6,12,1,0
-0.002746998,6,14.5,1,0.5
-0.018820999,6,23.200001,1,1
-0.009166998,1,22.333334,1,1
-0.000757006,3,42.5,1,1
-0.008320003,1,11.666667,1,1
-0.008370004,3,73,1,1
-0.012839003,6,30,1,1
-0.004937996,2,19,1,1
-0.001160999,6,29.666666,1,0.5
-0.005188999,5.5,13.5,1,1
-0.002035997,6,19,1,1
-0.005423999,5,20.200001,1,0.5
-0.008312999,2,15.888889,1,1
-0.016208997,5,32.5,1,1
-0.011574998,6,22.333334,1,0.5
-0.00455,2,30.5,1,1
-0.005455998,1,52,1,0.5
-0.013509003,4,17,1,1
-0.001299999,3,20,1,0.5
-0.013865999,4.5,32.333332,1,1
-0.003621993,6,15.666667,1,1
-0.010976997,1,13,1,1
-0.010048999,6,16,1,0.5
-0.013695998,3.5,52,1,0.5
-0.001865001,3,11,1,0.5
-0.018829999,6,13.5,1,1
-0.006260002,4,63,1,1
-0.015684998,3,15,1,1
-0.003046999,1,23.333334,1,0.5
-0.013498998,6,22,1,1
-0.019845,6,9,1,0.5
-0.010272001,3,14,1,1
-0.004303,2.5,30.333334,1,1
-0.019514998,3,29,1,1
-0.007811,6,13.166667,1,1
-0.016217997,3,27,1,1
-0.001299999,4,22.666666,1,1
-0.012475003,4,13.857142,1,1
-0.014853997,4.5,40,1,0.5
-0.016064001,4,18.799999,1,1
-0.012970998,1,26.5,1,1
-0.004114998,5,37,1,0
-0.000745003,2,13,1,1
-0.012799001,6,27,1,0.5
-0.006550001,5,43.5,1,1
-0.002460999,4,14.857142,1,1
-0.015004001,3.5,19.833334,1,0.5
-0.001210002,4.5,33.5,1,0.5
-0.014234001,5.5,16.333334,1,0.5
-0.017543001,2.6666667,20.5,1,0.5
-0.004165999,6,24.75,1,1
-0.003560001,,62,1,0.5
-0.008484999,3,28.333334,1,1
-0.012266998,,12,1,1
-0.019846996,,70,1,1
-0.001238001,6,25.166666,1,1
-0.002261994,6,17,1,1
-0.007757,4,17.6,1,1
-0.005787998,2.5,37.5,1,0.5
-0.017745001,2,26.5,1,1
-0.014599002,6,18.666666,1,1
-0.014201998,5,25.666666,1,1
-0.018811001,2.5,55.5,1,1
-0.010952002,2.5,22.333334,1,1
-0.005398998,3,26.333334,1,1
-0.017538002,4,29,1,1
-0.015574996,6,23.333334,1,1
-0.008254004,6,20.916666,1,0
-0.011527,1.5,28.25,1,1
-0.002124002,6,56,1,0.5
-0.014342001,6,14.5,1,1
-0.002124002,6,24.5,1,0.5
-0.001808999,3.3333333,26.75,1,1
-0.019514998,4,20.5,1,1
-0.003551,6,16.833334,1,1
-0.003521,3.3333333,47,1,1
-0.011590002,6,27.5,1,1
-0.017409002,2.5,39,1,1
-0.010217002,3,33,1,1
-0.015319004,2.5,31.6,1,0.5
-0.015936999,4,19.285715,1,1
-0.002746998,6,28.5,1,1
-0.008333002,6,15,1,1
-0.018650001,6,41.333332,1,0.5
-0.006066001,3,62,1,1
-0.002947,5,14,1,1
-0.007008999,3.6666667,31.666666,1,1
-0.009690999,6,30,1,1
-0.003363,5.5,32.5,1,0.5
-0.015071004,5,39,1,0.5
-0.014466999,3,11.5,1,1
-0.009042999,4,40.200001,1,1
-0.015549997,3,11,1,0.5
-0.005812002,3,24,1,1
-0.007977003,5,55,1,1
-0.007671998,6,40.333332,1,0.5
-0.017794004,5,15.333333,1,1
-0.012777998,6,13.75,1,1
-0.003270996,3.5,20,1,1
-0.003560001,,63,1,1
-0.012839003,5,14.75,1,1
-0.014411999,2.5,40.799999,1,0.5
-0.018343998,6,22,1,1
-0.015891997,2,45,1,1
-0.012106,4.5,51,1,1
-0.004982998,6,20,1,1
-0.018242,6,12.5,1,1
-0.004878999,3,20,1,1
-0.008863,4.5,55,1,0
-0.010062997,4.5,31.5,1,1
-0.014201998,5,24.666666,1,1
-0.017606003,6,11.333333,1,0.5
-0.015385001,6,33,1,1
-0.001616997,3.5,27.333334,1,1
-0.005326001,3,36.5,1,0.5
-0.017796999,1.5,24.4,1,1
-0.003560001,,53,1,0.5
-0.015130004,6,34.5,1,1
-0.007684005,5,51.333332,1,1
-0.015527,3.5,48,1,1
-0.010168999,4.25,41.400002,1,1
-0.012840002,6,12,1,1
-0.012444003,3,20,1,1
-0.011435001,4,33,1,1
-0.004304001,2.5,43.5,1,0.5
-0.007384001,6,16.333334,1,0.5
-0.015939003,2,18,1,0.5
-0.016922003,4.5,28,1,1
-0.005142001,5.5,31.666666,1,1
-0.013895003,3,15,1,1
-0.005530997,4,26,1,1
-0.019271998,4,28,1,1
-0.015891997,2,38,1,1
-0.013933002,4,15.75,1,1
-0.012638001,3.5,53,1,0.5
-0.017558997,4,14.5,1,1
-0.019716999,4,25,1,0
-0.013342,4.5,30.25,1,0.5
-0.004481,2,14.333333,1,1
-0.009676999,3.3333333,37.75,1,1
-0.006395002,6,16,1,0
-0.006874999,1,29.5,1,1
-0.00637,2,22.5,1,1
-0.005911998,4,32.400002,1,1
-0.018017998,6,50.333332,1,1
-0.006323007,5,26.200001,1,1
-0.010333998,2,14.25,1,0.5
-0.005234999,4.5,21.333334,1,0.5
-0.005057997,1.5,23.333334,1,1
-0.018504007,6,9.666667,1,1
-0.017193003,3.5,40.333332,1,1
-0.004271,3,38.75,1,1
-0.004683999,4.5,24,1,1
-0.014599002,3,27.333334,1,0
-0.016359998,5,36.5,1,1
-0.009140995,4,27.333334,1,0
-0.004982998,6,33.333332,1,1
-0.012546,3.5,30.25,1,1
-0.001604003,2,15.333333,1,1
-0.018189995,6,30.25,1,1
-0.013154997,1,62,1,1
-0.004937996,5,25,1,0.5
-0.015615999,5.5,10.714286,1,1
-0.007384001,6,22.666666,1,0
-0.016437,2.5,17,1,1
-0.009791004,6,52,1,1
-0.012010005,6,11.333333,1,0.5
-0.003111004,2,20.75,1,1
-0.011414001,4,16.333334,1,1
-0.018571002,4.5,23.166666,1,1
-0.006654997,3,16.333334,1,0
-0.005666999,1,21,1,0.5
-0.004941998,4,25.200001,1,1
-0.006610003,2,12,1,1
-0.009323998,4.75,21.166666,1,1
-0.012668003,4,40.5,1,1
-0.014728999,6,18.5,1,1
-0.014560995,1.5,16.714285,1,1
-0.001130997,4,18,1,1
-0.018616004,2.6666667,24.75,1,1
-0.017803004,1.5,26.200001,1,0.5
-0.015891997,2,69,1,1
-0.003560001,,70,1,1
-0.009001001,4.5,14.25,1,1
-0.014726004,4.5,20.75,1,1
-0.008383003,2,24.666666,1,0.5
-0.013389003,4,14,1,1
-0.013822003,6,18,1,0.5
-0.003069995,6,12.5,1,1
-0.006550001,5,56.5,1,0.5
-0.003833001,4,25,1,1
-0.008424999,4,46.666668,1,1
-0.004513002,3.5,63,1,1
-0.0012,6,32,1,1
-0.015130004,2,30,1,1
-0.019603996,3,21.333334,1,1
-0.015974997,,34.5,1,1
-0.003858001,3.5,30.6,1,0.5
-0.005323002,6,28.75,1,1
-0.008587,6,16.799999,1,1
-0.011485999,2.6666667,29.75,1,1
-0.001574,1,51,1,1
-0.008090002,1,11.333333,1,1
-0.004563002,6,24,1,1
-0.012469997,3,29.6,1,1
-0.012569,2,28.333334,1,1
-0.008049002,0,14.5,1,1
-0.011210001,5.5,22.5,1,1
-0.013230999,4,15.428572,1,1
-0.004518998,6,29.333334,1,1
-0.008399,3.6666667,39,1,1
-0.018242,6,12.5,1,0
-0.015891997,2,49,1,1
-0.000913,2,45.75,1,1
-0.002579002,4,34,1,0.5
-0.017277,4.5,25.5,1,1
-0.016224002,5,13,1,1
-0.001849999,5,60,1,1
-0.011590002,6,28.5,1,1
-0.016109003,5,31.75,1,1
-0.013785004,1,34.666668,1,1
-0.019463001,2,18,1,1
-0.011437994,5,27,1,1
-0.019494003,5,28.25,1,0.5
-0.003939,4,28.799999,1,0.5
-0.013987003,6,15.75,1,1
-0.008226002,5,54,1,1
-0.019785,4.5,22.375,1,0.5
-0.009690999,6,30.5,1,1
-0.007583001,3.3333333,34.25,1,1
-0.017778998,3,12.75,1,1
-0.013488999,2,27.333334,1,1
-0.012106,4.5,37,1,1
-0.010158999,5,25.857143,1,1
-0.008668004,3,26,1,1
-0.003640002,6,14.833333,1,1
