czone,statefip,city,yr,t2,timepwt48,reg_midatl,reg_encen,reg_wncen,reg_satl,reg_escen,reg_wscen,reg_mount,reg_pacif,l_popcount,l_no_workers_totcbp,l_shind_manuf_cbp,l_sh_popedu_c,l_sh_popfborn,l_sh_empl_f,l_sh_routine33,l_task_outsource,l_sh_empl,l_sh_empl_mfg,l_sh_empl_mfg_m,l_sh_empl_mfg_f,l_sh_empl_mfg_edu_nc,l_sh_empl_mfg_edu_c,l_sh_empl_mfg_age1634,l_sh_empl_mfg_age3549,l_sh_empl_mfg_age5064,l_sh_empl_nmfg,l_sh_empl_nmfg_m,l_sh_empl_nmfg_f,l_sh_empl_nmfg_edu_nc,l_sh_empl_nmfg_edu_c,l_sh_empl_nmfg_age1634,l_sh_empl_nmfg_age3549,l_sh_empl_nmfg_age5064,l_sh_unempl,l_sh_unempl_m,l_sh_unempl_f,l_sh_unempl_edu_nc,l_sh_unempl_edu_c,l_sh_unempl_age1634,l_sh_unempl_age3549,l_sh_unempl_age5064,l_sh_nilf,l_sh_nilf_m,l_sh_nilf_f,l_sh_nilf_edu_nc,l_sh_nilf_edu_c,l_sh_nilf_age1634,l_sh_nilf_age3549,l_sh_nilf_age5064,l_sh_ssadiswkrs,l_avg_lnwkwage_mfg,l_avg_lnwkwage_nmfg,l_trans_totindiv_pc,l_trans_totmed_pc,l_trans_fedinc_pc,l_trans_othinc_pc,l_trans_unemp_pc,l_trans_taaimp_pc,l_trans_totedu_pc,l_trans_ssaret_pc,l_trans_ssadis_pc,l_avg_hhincsum_pc_pw,l_avg_hhincwage_pc_pw,l_tradeusch_pw,l_tradeotch_pw,d_tradeusch_pw,d_tradeotch_pw_lag,lnchg_popworkage,lnchg_popworkage_edu_c,lnchg_popworkage_edu_nc,lnchg_popworkage_age1634,lnchg_popworkage_age3549,lnchg_popworkage_age5064,d_popcount,d_sh_empl,d_sh_empl_mfg,d_sh_empl_nmfg,d_sh_empl_mfg_m,d_sh_empl_nmfg_m,d_sh_empl_mfg_f,d_sh_empl_nmfg_f,d_sh_empl_mfg_edu_nc,d_sh_empl_nmfg_edu_nc,d_sh_empl_mfg_edu_c,d_sh_empl_nmfg_edu_c,d_sh_empl_mfg_age1634,d_sh_empl_nmfg_age1634,d_sh_empl_mfg_age3549,d_sh_empl_nmfg_age3549,d_sh_empl_mfg_age5064,d_sh_empl_nmfg_age5064,d_sh_empl_edu_c,d_sh_empl_edu_nc,d_sh_unempl,d_sh_unempl_m,d_sh_unempl_f,d_sh_unempl_edu_nc,d_sh_unempl_edu_c,d_sh_unempl_age1634,d_sh_unempl_age3549,d_sh_unempl_age5064,d_sh_nilf,d_sh_nilf_m,d_sh_nilf_f,d_sh_nilf_edu_nc,d_sh_nilf_edu_c,d_sh_nilf_age1634,d_sh_nilf_age3549,d_sh_nilf_age5064,d_sh_ssadiswkrs,d_avg_lnwkwage,d_avg_lnwkwage_c,d_avg_lnwkwage_nc,d_avg_lnwkwage_m,d_avg_lnwkwage_f,d_avg_lnwkwage_c_m,d_avg_lnwkwage_c_f,d_avg_lnwkwage_nc_m,d_avg_lnwkwage_nc_f,d_avg_lnwkwage_mfg,d_avg_lnwkwage_mfg_c,d_avg_lnwkwage_mfg_nc,d_avg_lnwkwage_nmfg,d_avg_lnwkwage_nmfg_c,d_avg_lnwkwage_nmfg_nc,lnchg_no_empl,lnchg_no_empl_mfg,lnchg_no_empl_nmfg,lnchg_no_empl_mfg_edu_nc,lnchg_no_empl_nmfg_edu_nc,lnchg_no_empl_mfg_edu_c,lnchg_no_empl_nmfg_edu_c,lnchg_no_unempl,lnchg_no_nilf,lnchg_no_ssadiswkrs,lnchg_trans_totindiv_pc,lnchg_trans_totmed_pc,lnchg_trans_fedinc_pc,lnchg_trans_othinc_pc,lnchg_trans_unemp_pc,lnchg_trans_taaimp_pc,lnchg_trans_totedu_pc,lnchg_trans_ssaret_pc,lnchg_trans_ssadis_pc,d_trans_totindiv_pc,d_trans_totmed_pc,d_trans_fedinc_pc,d_trans_othinc_pc,d_trans_unemp_pc,d_trans_taaimp_pc,d_trans_totedu_pc,d_trans_ssaret_pc,d_trans_ssadis_pc,relchg_avg_hhincsum_pc_pw,relchg_avg_hhincwage_pc_pw,relchg_avg_hhincbusinv_pc_pw,relchg_avg_hhinctrans_pc_pw,relchg_avg_hhincrest_pc_pw,relchg_med_hhincsum_pc_pw,relchg_med_hhincwage_pc_pw,d_avg_hhincsum_pc_pw,d_avg_hhincwage_pc_pw,d_avg_hhincbusinv_pc_pw,d_avg_hhinctrans_pc_pw,d_avg_hhincrest_pc_pw,d_med_hhincsum_pc_pw,d_med_hhincwage_pc_pw,d_tradex_usch_pw,d_tradex_otch_pw_lag,d_tradeusch_netinput_pw,d_inputotch_pw_lag,d_netimpusch_pw,d_expotch_pw_lag,d_traderes_pw_lag,d_nettradefactor_usch_io,d_tradefactor_otch_lag_io,d_expfactor_otch_lag_io,d_tradeuschlw_pw,d_tradeotchlw_pw_lag,d_tradeuschce_pw,d_tradeotchce_pw_lag,d_tradeusce_pw,d_tradeotce_pw_lag,d_tradeushi_pw,d_tradeothi_pw_lag
35402.0,8,undefined,1990,0,0.00013283148,0,0,0,0,0,0,1,0,32736.254986852407,5897.0,11.919479,50.756187,2.5931118,60.408592,25.093264,-0.7144233,67.64342,4.13134,5.1711893,3.0639071,4.3499284,3.9104204,3.675416,5.0270305,3.6286025,63.512074,69.520096,57.34469,55.547993,71.561104,59.50346,75.55704,52.16108,5.7631054,6.1299706,5.3865085,7.284668,4.225313,7.966729,4.638049,2.867336,26.59348,19.178747,34.2049,32.817413,20.303162,28.854391,14.777887,41.34298,1.949021,6.3896136,6.2387934,2771.0466,761.71075,402.37616,127.74059,68.13427,0.6527793,46.965153,822.4333,139.30467,26022.525,17259.11,0.6377913420852792,0.7353626076215152,1.8622006917551401,0.8033218472481786,24.614712,32.80014,15.797419,8.666817,30.040009,45.00187,7503.224,2.3767114,0.32570922,2.0510018,0.46583787,-0.12413263,0.17949641,4.2761445,-0.056245923,1.3731122,0.6859213,1.3704658,0.9370368,0.6001651,-0.19151494,-0.46357512,0.05310066,7.972467,2.056387,1.3168663,-1.1842023,-0.71691203,-1.665562,-1.0898187,-1.0242313,-0.92139095,-1.1193261,-0.4802065,-1.1925071,0.37520975,-2.7900844,-0.227049,-1.0321543,-0.61580837,1.7744154,-7.5453577,0.7468597,15.342712,16.157627,11.847115,13.710642,20.226383,18.117666,18.081808,7.4296,17.46111,8.954716,1.7990589,13.468361,15.660143,16.868114,11.476707,28.06798,32.203217,27.792973,14.495961,18.239298,48.961727,34.697132,1.613005,20.026855,57.054485,28.125875,55.76285,-13.812104,60.70898,-0.87057453,-14.125588,17.531647,26.984396,38.933487,900.0258,568.63666,-51.909237,106.67402,-0.5905852,-0.08599251,8.999616,254.75699,66.30884,31.221697,21.800987,54.181145,5.616199,45.088196,18.907476,16.25153,8124.674,3762.6562,3856.7827,33.651855,471.583,3930.6543,2359.9902,1.9091368682275778,0.8401231928381018,1.8036964,0.04178007648155102,1.824644,0.05149008481311057,0.1764726288183422,2.6053638,0.9014041637023487,0.03244161632820486,2.3513906,0.76483876,2.4021022,0.80872786,0.539901575442272,0.00540600475653383,1.1823875495365932,0.8840777143111861
35402.0,8,undefined,2000,1,0.00014392487,0,0,0,0,0,0,1,0,40239.479047477245,8699.0,6.6658354,55.329014,5.1687036,64.864235,25.840933,-0.8928874,70.02013,4.457049,5.637027,3.2434034,4.2936826,4.5963416,4.612453,4.8355155,3.6817033,65.56308,69.39596,61.62083,56.92111,72.93157,60.103626,75.09346,60.133545,4.5789027,5.4130588,3.7209463,6.1948495,3.201082,7.045338,3.518723,2.3871295,25.400972,19.553957,31.414816,32.590363,19.271008,28.238583,16.552301,33.797623,2.695881,6.479161,6.395395,3671.0725,1330.3475,350.46698,234.41461,67.54369,0.56678677,55.96477,1077.1903,205.61351,34147.2,21021.766,1.1090832335743563,0.8351480428225049,0.8166214228258235,1.6368735013652116,15.83744,23.852854,5.825213,26.931063,-10.371727,31.830162,5997.026,6.4317756,-0.1465577,6.5783343,0.34699163,8.035012,-0.642756,5.1164713,0.76528263,8.572919,-0.8554469,3.8313355,-0.96019197,10.48025,0.4613676,3.6206756,0.5974131,8.647041,2.9758885,9.3382015,-1.6664091,-2.613355,-0.6911595,-1.8458472,-1.2981961,-3.5809913,0.2795974,-1.3327756,-4.765374,-5.7686543,-3.7825491,-7.4923553,-1.6776899,-5.9390664,-4.3616405,-7.911678,0.57004213,6.553446,3.026758,9.813513,5.630425,6.9131174,2.087457,3.1249864,8.316108,11.032581,-0.6918907,2.9298236,-3.9065905,7.301671,3.366198,11.291504,24.739822,12.510778,25.534365,22.621408,20.144081,3.9122295,29.011894,-26.168081,-4.2747374,35.55658,34.409946,55.709465,20.968164,-4.8650665,-44.63762,47.618355,13.00755,25.095123,23.411839,1428.3364,906.40564,79.1534,-11.212421,-25.894083,0.32032007,7.621353,295.51895,52.30699,5.513061,14.7153225,-13.651967,-0.8538892,19.298626,10.112846,13.700578,1882.5558,3093.4207,-1498.3162,-5.403791,292.85574,2499.8494,2312.8823,0.8548534719362116,1.7948376473047136,0.73674977,0.1822681345838971,0.7466746,0.4588626693454501,2.410103452889033,1.0057893,2.1711736297530577,0.48211486499021616,0.9580842,2.0460663,0.72492045,1.6338341,-0.09170098366509093,-0.003039361670825437,-0.2765257024503041,1.5631616987690629
35500.0,4,undefined,1990,0,0.00080733304,0,0,0,0,0,0,1,0,198966.83950960636,29651.0,10.842805,32.16955,1.4829544,42.12805,26.105854,-1.0175172,48.124653,3.458743,5.507741,1.5378737,3.3237443,3.7553349,3.476606,4.147793,2.3148303,44.66591,49.013504,40.59018,34.782703,66.37924,38.648525,58.768497,38.0051,10.645541,12.560947,8.84991,12.593728,6.365387,14.076105,7.753889,6.2462397,41.229805,32.917805,49.022038,49.299824,23.500034,43.798767,29.329819,53.43383,1.3260465,6.3553877,6.234537,3130.8083,938.71216,577.88434,138.12952,86.61102,0.5772278,54.794876,488.81235,84.01048,17328.645,13559.109,0.02261812652653461,0.05744578818510604,0.14622425198815847,0.10061133770016618,22.41445,41.974575,12.063198,6.949185,34.03295,38.956375,45067.418,1.3218492,-0.69162565,2.0134778,-1.4876448,-0.9321451,0.059732888,4.780629,-0.60948956,0.22452176,-0.9021029,-0.6857276,-1.4144342,0.31028688,-1.0158986,-2.2509575,1.242739,8.475435,-1.5878305,-0.38496777,-1.195787,-0.4000403,-1.9307017,-1.1868871,-0.10375604,-0.7462561,0.8583471,-2.9208512,-0.12606382,2.8198333,-2.9096603,1.571852,1.6915858,1.8504024,2.4085104,-6.7973228,1.1029029,4.17037,5.8722973,-2.2316456,-1.1200905,14.7025585,1.0364532,14.373112,-6.6474915,8.065224,10.138559,11.590004,5.351877,4.208803,6.1000347,-2.364254,25.12413,0.10454112,26.82366,-8.194252,12.706622,14.502064,40.93616,10.499215,22.10822,82.94014,34.174725,70.228645,3.0525503,84.380516,-6.086888,120.26293,35.39259,27.599855,69.1398,1275.5055,955.94904,17.912209,183.04895,-5.1146746,1.3442817,23.268625,155.36705,83.71684,15.258616,15.064725,6.629795,-1.6691444,71.0502,20.514622,21.499207,2644.1113,2042.6426,153.23657,-13.492432,461.72546,2531.5752,2027.0254,0.15520302860919974,0.10660122712876172,0.09800861,0.03158875896096447,0.0820179,0.15667891179613314,0.009243544501476143,0.091402404,0.07808818186350042,0.10008944669053638,0.41716295,0.09971331,0.25435793,0.10085661,0.10813369349117843,0.0002452733899281788,2.3856435656135644,-1.354948726805646
35500.0,4,undefined,2000,1,0.00087283936,0,0,0,0,0,0,1,0,244034.25940942764,38100.0,6.1191125,39.354427,2.6270494,46.968414,28.07695,-0.9780777,49.446503,2.7671175,4.0200963,1.5976065,2.7142546,2.853232,2.0621717,3.131894,3.5575693,46.679386,48.08136,45.370808,35.007225,65.69351,38.958813,56.51754,46.480537,9.449755,12.160907,6.919208,11.406841,6.261631,13.329848,8.612236,3.3253887,41.10374,35.73764,46.112377,50.871677,25.19162,45.649166,31.738329,46.636505,2.4289494,6.4567733,6.276625,4406.3135,1894.661,595.79645,321.17844,81.49635,1.9215094,78.0635,644.1793,167.72733,19972.756,15601.752,0.1937488054721257,0.17484357128574501,0.5815926261659753,0.3209919725211462,13.294971,17.305939,10.775795,16.101082,-4.4355826,31.900805,13441.68,4.813684,-0.5042002,5.3178883,-0.345617,7.721037,-0.6906933,2.9878232,-0.68865824,7.1567254,-0.2226385,1.2425355,-0.78612727,5.7430224,0.2780562,5.3193655,-0.96610105,7.174202,1.019897,6.468067,-4.3377876,-7.8856244,-1.0327154,-5.2127233,-2.7726884,-5.5639977,-4.770183,-1.0390127,-0.47589624,0.5101987,-1.2644104,-1.2553419,1.7527938,0.6071031,-0.8272444,-5.1690936,1.7376376,5.89977,4.0195327,8.36386,4.2203493,8.888926,0.21266937,7.930211,7.5400896,12.404169,9.929521,-5.8935027,19.601686,5.9062414,4.4776373,8.176667,22.712742,-6.1975446,24.255877,-17.15742,29.88268,9.281713,19.184937,-42.078506,12.132459,71.29192,66.8019,101.644875,12.470913,46.111362,25.453018,-353.88153,27.669615,50.304733,69.7924,3752.7942,2807.0032,77.64084,174.79488,22.706028,-2.5144858,23.833534,388.4382,150.9416,2.5527658,0.7402711,-1.5378529,26.360237,20.038141,10.839278,7.0894375,509.8577,115.495255,-37.901436,209.5248,222.74065,1612.0089,812.12335,0.634096622291003,0.3519404845722565,0.48056605,0.1600214961276184,0.5247012,0.44261239788583956,0.22378032893469832,0.4619436,0.224312615297024,0.2119441681799379,1.3767152,0.53364736,0.9422247,0.32785714,0.360632076063384,0.006865157040881402,6.438603924780507,6.620968618501918
35701.0,16,undefined,1990,0,0.00038608586,0,0,0,0,0,0,1,0,95150.67243218422,29853.0,14.696787,46.026924,5.94521,64.536446,23.951616,-0.3687692,74.49995,9.472485,12.401165,6.566178,9.913387,8.932688,8.935084,11.408701,7.464071,65.027466,72.13899,57.97027,58.793076,72.66022,65.28082,70.80497,55.493744,4.2750545,4.4839783,4.0677266,5.855771,2.339788,5.4339895,3.64013,3.0598054,21.224998,10.975863,31.395828,25.437769,16.067312,20.35011,14.146196,33.982384,1.5741057,6.3042254,6.1451974,2856.5427,764.9931,106.39242,47.75831,79.66375,0.060928293,48.64353,1320.028,101.01596,26936.32,16387.89,0.047770390738423985,0.23387809364921708,0.18812836999156107,0.5701402973307128,30.595707,38.348946,23.784122,25.880203,32.871212,35.64352,27008.922,-1.8771231,-0.7717028,-1.1054218,-1.1632942,-3.2690525,-0.4612062,0.8893609,0.4147537,-4.8291683,-1.9542359,1.8010974,-2.048032,-3.582579,-0.019343197,-1.58059,0.27688593,4.1951,-0.15313849,-4.4144144,-0.054030493,0.055862963,-0.17289892,0.38314313,-0.25441423,0.475467,0.2725404,-1.2889984,1.9311547,4.376484,-0.2552569,4.0312676,0.40754825,5.1551447,1.3273909,-3.1829925,0.48447394,11.061096,11.483145,9.309626,8.146572,16.70456,11.819792,15.790892,5.461979,13.360167,2.3892403,6.276655,2.1107197,12.688351,12.455654,10.726118,28.04379,22.09787,28.881165,27.88274,15.213267,13.659932,40.797523,29.3238,39.3038,57.428596,20.550674,51.419796,0.5938599,100.59448,9.473766,215.24358,35.286835,0.48908502,33.51643,651.7124,514.3023,0.6337017,82.83629,7.9162197,0.46340808,20.583208,6.4718723,40.221535,6.3861556,12.026577,-8.255341,0.7967899,80.48508,8.116442,10.438941,1720.1953,1970.9023,-771.58203,4.4647827,516.4104,1629.4199,1436.1221,0.22302998386916764,0.6043787535405758,0.1343516,0.0646341603750642,0.1103006,0.09750249049347737,0.14936702161719137,0.11432419,0.4670229349471218,0.0691027930990254,0.20408665,0.57722276,0.19922681,0.6032879,0.011098441029481087,0.033147576408794066,0.5994264589674161,-0.6005436964256639
35701.0,16,undefined,2000,1,0.00043692923,0,0,0,0,0,0,1,0,122159.59333825111,42028.0,11.926901,50.061806,12.527357,64.9646,24.761183,-0.5710213,72.622826,8.700781,11.237871,6.104972,10.328141,6.978452,6.887052,11.389358,7.7409563,63.922043,68.86994,58.859627,53.963905,74.46131,61.69824,69.22438,59.688843,4.221024,4.5398417,3.8948276,6.2389145,2.0853736,5.9094567,3.9126706,1.770807,23.156153,15.352347,31.140572,29.469036,16.474861,25.505253,15.473588,30.799393,2.0585797,6.328118,6.272081,3508.2551,1279.2954,107.02612,130.59459,87.57996,0.52433634,69.226746,1326.5,141.2375,28656.516,18358.793,0.2553394788482377,0.5184095940343525,1.0219916531264062,0.8313664282917064,10.324013,8.646941,11.890723,7.291562,-9.808416,40.663113,9881.381,1.6569581,0.017417328,1.6395364,0.567432,2.1370223,-0.7019288,0.846701,0.4131549,3.8762946,-0.46754098,-0.43633157,1.1916054,1.4982394,-1.1934744,2.5869353,0.51397085,3.109719,-0.9038726,4.289449,-2.5059016,-2.664122,-2.3551695,-3.67692,-1.3081493,-3.3919268,-2.3548045,-0.78524333,0.8489468,-0.040335316,2.2103956,-0.6125229,2.2120242,0.7020831,0.961342,-2.8384414,1.5657129,1.8225398,-0.32349995,5.1950045,0.26096615,4.3563843,-6.2872343,7.599558,7.5821877,0.03228869,2.5117738,3.6022325,1.6480174,1.7306464,-0.80973756,6.4461575,12.587574,10.524057,12.86616,15.836032,18.899082,1.7849581,8.059749,-66.407166,13.943942,71.30096,47.950924,70.21788,58.23455,69.19054,-2.9303467,79.82835,46.161774,22.916435,72.18262,1998.9956,1160.1523,76.94699,116.2466,-2.5402544,0.56071794,37.72346,329.72626,132.65161,3.5808887,9.527035,-9.978406,33.61445,-4.9319158,4.3404217,12.599824,1026.158,1749.0486,-855.63617,189.85814,-57.113213,942.08704,1914.3513,1.098581887088374,0.8903630661542142,0.80358756,0.27177247736046545,0.9366634,0.28929701491627585,0.41408309472563715,0.7224123,0.5727281011065047,0.19172347375102153,1.065026,0.9287218,1.5666814,0.85828334,0.5446897859309782,0.02691689340791725,1.1507702369133987,4.790911517112712
35702.0,16,undefined,1990,0,0.0001531402,0,0,0,0,0,0,1,0,37741.328786969185,9850.0,35.19797,46.026924,5.94521,64.536446,23.951616,-0.3687692,74.49995,9.472485,12.401165,6.566178,9.913387,8.932688,8.935084,11.408701,7.464071,65.027466,72.13899,57.97027,58.793076,72.66022,65.28082,70.80497,55.493744,4.2750545,4.4839783,4.0677266,5.855771,2.339788,5.4339895,3.64013,3.0598054,21.224998,10.975863,31.395828,25.437769,16.067312,20.35011,14.146196,33.982384,1.5281084,6.3042254,6.1451974,2624.2734,703.6842,119.28163,52.824726,131.94563,0.10091445,26.722185,1191.1123,98.52354,26936.32,16387.89,0.10975965256585773,0.8587069353140464,0.43402273330946806,2.8003965185790647,16.37994,24.133179,9.568353,11.664433,18.655445,21.427753,4292.079,-1.8771231,-0.7717028,-1.1054218,-1.1632942,-3.2690525,-0.4612062,0.8893609,0.4147537,-4.8291683,-1.9542359,1.8010974,-2.048032,-3.582579,-0.019343197,-1.58059,0.27688593,4.1951,-0.15313849,-4.4144144,-0.054030493,0.055862963,-0.17289892,0.38314313,-0.25441423,0.475467,0.2725404,-1.2889985,1.9311547,4.376484,-0.2552569,4.0312676,0.40754825,5.1551447,1.3273909,-3.1829925,0.9114585,11.061096,11.483145,9.309626,8.146572,16.70456,11.819792,15.790892,5.461979,13.360167,2.3892403,6.276655,2.1107197,12.688351,12.455654,10.726118,13.828023,7.882101,14.665395,13.666971,0.99749833,-0.55583763,26.581753,15.108028,25.088028,63.158928,30.66755,67.587585,14.8800535,105.4843,2.7880964,208.55789,22.539959,5.699682,49.25531,941.8516,679.5858,19.137726,98.862755,3.7305355,0.71137124,6.755989,69.86165,62.709145,6.3861556,12.026577,-8.255341,0.7967899,80.48508,8.116442,10.438941,1720.1953,1970.9023,-771.58203,4.4647827,516.4104,1629.4199,1436.1221,0.5792155052991492,2.963628934450797,0.24378642,0.21344060372939566,0.224169,-0.008229845525420387,0.25904795243532885,0.17371033,1.8352538606099718,0.02875270207880476,0.45673645,2.8800094,1.1888365,1.6170198,0.7548136986739943,-1.1833766960836705,2.3562260309528127,-4.469329640333955
35702.0,16,undefined,2000,1,0.00015034123,0,0,0,0,0,0,1,0,42033.40791261196,11134.0,27.03539,50.061806,12.527357,64.9646,24.761183,-0.5710213,72.622826,8.700781,11.237871,6.104972,10.328141,6.978452,6.887052,11.389358,7.7409563,63.922043,68.86994,58.859627,53.963905,74.46131,61.69824,69.22438,59.688843,4.221024,4.5398417,3.8948276,6.2389145,2.0853736,5.9094567,3.9126706,1.7708069,23.156153,15.352347,31.140572,29.469036,16.474861,25.505253,15.473588,30.799393,2.4395669,6.328118,6.272081,3566.1252,1383.2699,138.41936,151.68747,135.67618,0.81228566,33.478172,1260.9738,161.23267,28656.516,18358.793,0.4725380992449004,2.5359319029432825,3.30034289168166,3.3425694795239127,10.324014,8.646943,11.890725,7.2915635,-9.8084135,40.663113,3400.0461,1.6569581,0.017417328,1.6395364,0.567433,2.1370223,-0.7019288,0.846701,0.4131549,3.8762946,-0.46754098,-0.43633157,1.1916054,1.4982394,-1.1934744,2.5869353,0.51397085,3.109719,-0.9038726,4.289449,-2.5059016,-2.664122,-2.3551695,-3.67692,-1.3081493,-3.3919268,-2.3548045,-0.78524303,0.8489468,-0.040335316,2.2103956,-0.6125229,2.2120242,0.7020831,0.961342,-2.8384414,1.2236977,1.8225398,-0.32349995,5.1950045,0.26096615,4.3563843,-6.2872343,7.599558,7.5821877,0.03228869,2.5117738,3.6022325,1.6480174,1.7306464,-0.80973756,6.4461575,12.587576,10.52406,12.86616,15.836032,18.899082,1.7849605,8.059751,-66.407166,13.943945,53.314888,37.887257,61.787205,44.457726,55.191242,-21.359552,61.39914,53.412945,8.899459,57.90568,1547.2184,1069.3102,72.1892,102.19033,-26.917395,0.62307054,21.683245,115.789,115.12288,3.5808887,9.527035,-9.978398,33.61445,-4.9319158,4.3404217,12.599824,1026.158,1749.0486,-855.63544,189.85814,-57.113213,942.08704,1914.3513,3.5154583865969005,3.575308240158068,2.6205335,0.7044926008802577,3.0178766,0.4979611761713646,1.1336452885473796,2.076551,2.231639770670456,0.3599551864474598,3.3747578,3.6636024,5.7433515,3.5865462,2.4430084324782126,0.24397681173632255,4.541435169016929,17.16251009320591
35801.0,16,undefined,1990,0,0.0013503974,0,0,0,0,0,0,1,0,332804.79192209244,121196.0,20.058878,53.207706,4.609521,67.5264,30.56435,0.0034493208,74.399704,11.858657,15.657396,8.184596,11.757357,11.951364,13.117488,12.34839,8.196397,62.54105,65.84886,59.3418,54.35861,70.02933,60.473747,69.98873,54.14949,3.772014,4.140124,3.4159865,5.5468235,2.147771,5.2041354,2.8007605,2.273825,21.82828,14.353618,29.057615,28.33721,15.871535,21.204632,14.862116,35.380287,1.5190883,6.4592767,6.254539,2615.0398,669.4982,145.21753,50.392433,99.62981,0.076198705,54.14749,1063.3269,105.51054,28887.537,20444.412,0.07140317609764527,0.12372384533319927,2.279753903315744,0.645299142283226,41.04315,50.543507,29.51313,37.966854,42.8998,44.468254,159911.06,0.67055225,0.3919199,0.27863383,0.34680218,0.102216005,0.22239685,0.2714336,-0.05289167,0.64463615,0.70420575,-1.4130354,-1.9667245,-0.09204149,3.104122,-3.0083776,0.84967387,6.614399,-0.70882964,0.5917445,-0.22141822,-0.37867278,-0.08129887,0.07630736,-0.13415235,0.17927475,-0.35927558,-0.6471861,-0.4491344,-0.0703454,-0.4125327,-0.66805184,0.84298104,1.879494,0.263533,-6.816885,0.5011423,16.625452,16.794205,11.915636,14.069176,19.68937,14.086628,19.645166,8.462715,16.83631,20.795298,23.706484,9.785891,15.6609535,15.297413,12.484217,41.940395,44.294636,41.487682,29.062254,30.692049,56.26871,48.505093,34.993786,38.964104,69.55328,19.140608,55.34367,-1.1580244,83.99499,-15.915033,189.85478,7.093463,-3.5078497,33.670002,551.6455,494.90643,-1.671955,66.32909,-14.658719,0.43251842,3.9804392,-36.653282,42.23786,23.315681,26.674217,20.414227,-8.702501,-5.760238,18.327444,23.472113,6735.326,5453.3867,1391.6108,-47.313416,-62.359253,4202.285,4126.125,2.524223619502246,0.7214490728662983,1.8959769,0.16788377345585914,1.8037362,0.14497547020629442,0.15204321678908586,1.4276822,0.4946150279107538,0.10570084593917246,2.3063254,0.6596825,3.5861444,0.6879988,1.3063904529312669,0.04269963909784502,12.517471835067573,0.9833342286217335
35801.0,16,undefined,2000,1,0.0017623008,0,0,0,0,0,0,1,0,492715.85378420353,201570.98,17.55789,58.77264,7.8137665,68.020226,30.775574,0.05716592,75.07026,12.250577,16.004198,8.406993,11.704465,12.65557,11.1507635,15.452512,9.04607,62.819683,65.95108,59.613235,55.003242,68.616295,60.381706,66.980354,60.76389,3.5505958,3.761451,3.3346877,5.623131,2.0136185,5.3834105,2.441485,1.6266389,21.379147,14.283273,28.645082,27.669159,16.714516,23.084126,15.1256485,28.5634,2.0202308,6.6672297,6.4111485,3166.685,1164.4045,143.54556,116.72152,84.971085,0.5087171,58.127934,1026.6737,147.7484,35622.863,25897.799,1.2453775678623438,0.8367410222105265,5.824003090777418,3.415554777253469,32.35456,37.605625,24.953575,25.607172,22.121086,60.199825,173931.94,-2.4492059,-4.910319,2.4611099,-4.828834,1.661999,-5.026524,3.2572575,-5.2618747,3.9494805,-4.72074,0.7490516,-6.133433,4.7479696,-5.5341697,1.1046017,-0.94949025,1.3206601,-3.9716885,-1.312394,1.7550806,1.7052293,1.8046131,2.0813649,1.7197152,2.4936497,1.4168351,1.5284618,0.6941259,1.4616038,-0.035345554,-0.76896805,2.2519763,-1.1081929,3.0127296,-1.8996298,1.1934993,5.878244,6.697791,1.778194,6.2567167,5.0445285,8.567742,5.6020875,2.0598683,-1.3010161,9.488923,8.596011,-1.9292831,7.065092,7.982527,4.302161,29.054176,-14.689006,36.21954,-29.030449,31.95939,-5.624179,38.693127,74.80423,35.56496,81.79718,36.08936,50.482212,6.377416,57.513355,6.0376797,88.79638,57.767124,20.467817,62.588192,1300.155,705.07306,9.36191,82.655304,5.240238,0.6263453,41.383602,225.93686,116.04301,0.114026256,3.9299288,-23.464262,25.114866,80.79189,-1.5474879,-1.0521452,40.61942,1017.7651,-1926.0588,124.66082,824.2566,-419.8521,-228.36775,7.400785089570984,4.486601055748376,4.396721,1.0737218893856137,3.6939237,3.2248726494780158,5.266433496410013,2.5601726,2.273590735718617,1.8065480898134485,5.8879027,3.5373268,5.551173,3.479228,-0.2728297430143023,0.06367329120778704,-9.990785687938601,-0.05494597746763118
