country,honeymoon_1q,honeymoon_2q,honeymoon_3q,preelection_1q,preelection_2q,dismissal_tainted,age,nonpartisan,inflation,gdp,allhouse,govfrac,reelect_last_year,coalition,lagged_approval,approval,lagged_rc,lagged_dism_tainted,lagged_age,lagged_nonpartisan,visibility,qtr
Ecuador,0,1,0,1,0,1,51.88888889,0.361702128,24.41145922,1.731747514,0,0,0,1,56.737358,47.400009,2,0,50.125,0.285714286,0,1996q4
Ecuador,0,0,0,1,0,0,52.88888889,0.4,30.65756757,4.327864764,0,0,0,1,47.400009,50.835621,5,1,51.88888889,0.361702128,0,1997q1
Ecuador,1,0,0,1,0,0,71,0.5,30.65756757,4.327864764,NA,NA,NA,NA,47.400009,50.835621,NA,NA,NA,NA,NA,1997q1
Ecuador,1,0,0,0,0,0,60.14285714,0.931034483,30.65756757,4.327864764,NA,NA,0,NA,47.400009,50.835621,NA,NA,NA,NA,NA,1997q1
Ecuador,0,1,0,0,0,0,60.75,0.934782609,30.65756757,4.327864764,NA,NA,0,NA,50.835621,64.048088,0,0,60.14285714,0.931034483,0,1997q2
Ecuador,0,0,1,0,0,0,60.75,0.956521739,30.65756757,4.327864764,NA,NA,NA,NA,64.048088,45.460732,0,0,60.75,0.934782609,0,1997q3
Ecuador,0,0,0,0,0,0,60.75,0.934782609,30.65756757,4.327864764,NA,NA,NA,NA,45.460732,46.761539,0,0,60.75,0.956521739,0,1997q4
Ecuador,0,0,0,0,1,0,63.57142857,0.933333333,36.09843316,3.266529404,NA,NA,NA,NA,46.761539,43.749329,0,0,60.75,0.934782609,0,1998q1
Ecuador,0,0,0,1,0,0,63,0.933333333,36.09843316,3.266529404,NA,NA,NA,NA,43.749329,40.207211,8,0,63.57142857,0.933333333,1,1998q2
Ecuador,0,0,0,1,0,1,63,0.933333333,36.09843316,3.266529404,NA,NA,NA,NA,40.207211,57.46648,5,0,63,0.933333333,0,1998q3
Ecuador,1,0,0,0,0,0,57.5,0.666666667,36.09843316,3.266529404,0,0,0,1,40.207211,57.46648,NA,NA,NA,NA,NA,1998q3
Ecuador,0,1,0,0,0,0,57.5,0.666666667,36.09843316,3.266529404,0,0,0,1,57.46648,56.958221,4,0,57.5,0.666666667,1,1998q4
Ecuador,0,0,1,0,0,2,57.95,0.632653061,52.24200519,-4.739385791,0,0,0,1,56.958221,45.228271,4,0,57.5,0.666666667,0,1999q1
Ecuador,0,0,0,0,0,1,56.8,0.673913043,52.24200519,-4.739385791,0,0,0,1,45.228271,36.508881,0,2,57.95,0.632653061,0,1999q2
Ecuador,0,0,0,0,1,0,56.35294118,0.666666667,52.24200519,-4.739385791,0,0,0,1,36.508881,32.528782,0,1,56.8,0.673913043,0,1999q3
Ecuador,0,0,0,1,0,0,57.4,0.652173913,52.24200519,-4.739385791,0,0,0,1,32.528782,37.119881,3,0,56.35294118,0.666666667,1,1999q4
Ecuador,0,0,0,1,0,1,58.4,0.6,96.09637569,1.091801564,0,0,0,1,37.119881,46.318932,2,0,57.4,0.652173913,1,2000q1
Ecuador,1,0,0,0,0,0,59,0.725,96.09637569,1.091801564,0,0,0,1,37.119881,46.318932,NA,NA,NA,NA,NA,2000q1
Ecuador,0,1,0,0,0,2,58.875,0.717391304,96.09637569,1.091801564,0,0,0,1,46.318932,52.621052,3,0,59,0.725,0,2000q2
Ecuador,0,0,1,0,0,0,58.78571429,0.744680851,96.09637569,1.091801564,0,0,0,1,52.621052,61.613892,2,2,58.875,0.717391304,1,2000q3
Ecuador,0,0,0,0,0,1,58.75,0.8,96.09637569,1.091801564,0,0,0,1,61.613892,65.469917,1,0,58.78571429,0.744680851,0,2000q4
Ecuador,0,0,0,0,0,0,59.75,0.804347826,37.67674545,4.0156299,0,0,0,1,65.469917,53.224209,5,1,58.75,0.8,1,2001q1
Ecuador,0,0,0,0,0,1,59.75,0.804347826,37.67674545,4.0156299,0,0,0,1,53.224209,52.735809,2,0,59.75,0.804347826,0,2001q2
Ecuador,0,0,0,0,0,2,59.75,0.8125,37.67674545,4.0156299,0,0,0,1,52.735809,52.187759,1,1,59.75,0.804347826,0,2001q3
Ecuador,0,0,0,0,0,1,66.33333333,0.934782609,37.67674545,4.0156299,0,0,0,1,52.187759,54.39872,2,2,59.75,0.8125,0,2001q4
Ecuador,0,0,0,0,0,0,67.33333333,0.933333333,12.48359801,4.096776659,0,0,0,1,54.39872,52.704842,1,1,66.33333333,0.934782609,0,2002q1
Ecuador,0,0,0,0,0,1,67.33333333,0.934782609,12.48359801,4.096776659,0,0,0,1,52.704842,55.447659,2,0,67.33333333,0.933333333,1,2002q2
Ecuador,0,0,0,0,1,1,72,0.934782609,12.48359801,4.096776659,0,0,0,1,55.447659,58.54987,2,1,67.33333333,0.934782609,0,2002q3
Ecuador,0,0,0,1,0,0,72,0.933333333,12.48359801,4.096776659,0,0,0,1,58.54987,63.47485,3,1,72,0.934782609,0,2002q4
Ecuador,0,0,0,1,0,2,73,0.933333333,7.929364875,2.722877337,0,0,0,1,63.47485,61.888721,2,0,72,0.933333333,0,2003q1
Ecuador,1,0,0,0,0,0,47.2,0.489361702,7.929364875,2.722877337,0,0.53333336,0,1,63.47485,61.888721,NA,NA,NA,NA,NA,2003q1
Ecuador,0,1,0,0,0,0,47.2,0.466666667,7.929364875,2.722877337,0,0.53333336,0,1,61.888721,52.54686,4,0,47.2,0.489361702,1,2003q2
Ecuador,0,0,1,0,0,4,50.75,0.547169811,7.929364875,2.722877337,0,0.53333336,0,1,52.54686,47.868641,3,0,47.2,0.466666667,0,2003q3
Ecuador,0,0,0,0,0,2,56.22222222,0.596153846,7.929364875,2.722877337,0,0.53333336,0,1,47.868641,47.831539,4,4,50.75,0.547169811,1,2003q4
Ecuador,0,0,0,0,0,0,57.58333333,0.5625,2.743231989,8.211020917,0,0.38709676,0,1,47.831539,47.169819,3,2,56.22222222,0.596153846,0,2004q1
Ecuador,0,0,0,0,0,2,56.92857143,0.604166667,2.743231989,8.211020917,0,0.38709676,0,1,47.169819,39.394958,1,0,57.58333333,0.5625,0,2004q2
Ecuador,0,0,0,0,0,0,58.625,0.666666667,2.743231989,8.211020917,0,0.38709676,0,1,39.394958,37.592499,3,2,56.92857143,0.604166667,0,2004q3
Ecuador,0,0,0,0,1,0,58.48,0.673913043,2.743231989,8.211020917,0,0.38709676,0,1,37.592499,41.816601,1,0,58.625,0.666666667,0,2004q4
Ecuador,0,0,0,1,0,1,58.59090909,0.68,2.168277012,5.291308267,0,0.38709676,0,1,41.816601,46.910728,1,0,58.48,0.673913043,0,2005q1
Ecuador,0,0,0,1,0,1,58.83333333,0.6,2.168277012,5.291308267,0,0.38709676,0,1,46.910728,52.416611,0,1,58.59090909,0.68,0,2005q2
Ecuador,1,0,0,0,0,0,55.36363636,0.931818182,2.168277012,5.291308267,NA,0.38709676,0,1,46.910728,52.416611,NA,NA,NA,NA,NA,2005q2
Ecuador,0,1,0,0,0,1,53.80952381,0.918367347,2.168277012,5.291308267,NA,0.38709676,0,1,52.416611,53.35326,5,0,55.36363636,0.931818182,0,2005q3
Ecuador,0,0,1,0,0,1,52.95238095,0.959183673,2.168277012,5.291308267,NA,0.38709676,0,1,53.35326,44.806671,2,1,53.80952381,0.918367347,0,2005q4
Ecuador,0,0,0,0,0,1,49.85714286,0.934782609,3.298748463,4.403526434,NA,0.38709676,0,1,44.806671,41.50779,2,1,52.95238095,0.959183673,0,2006q1
Ecuador,0,0,0,0,0,0,49.85714286,0.934782609,3.298748463,4.403526434,NA,0.38709676,0,1,41.50779,44.56913,2,1,49.85714286,0.934782609,0,2006q2
Ecuador,0,0,0,0,1,1,49,0.882352941,3.298748463,4.403526434,NA,0.38709676,0,1,44.56913,56.907688,2,0,49.85714286,0.934782609,0,2006q3
Ecuador,0,0,0,1,0,0,49.26315789,0.872340426,3.298748463,4.403526434,NA,0.38709676,0,1,56.907688,49.00948,4,1,49,0.882352941,0,2006q4
Ecuador,0,0,0,1,0,0,47.33333333,0.866666667,2.27618478,2.190063972,NA,0.38709676,0,1,49.00948,74.064659,4,0,49.26315789,0.872340426,0,2007q1
Ecuador,1,0,0,0,0,0,53.06666667,0.048387097,2.27618478,2.190063972,0,0.5,0,1,49.00948,74.064659,NA,NA,NA,NA,NA,2007q1
Ecuador,0,1,0,0,0,1,53.2,0.076923077,2.27618478,2.190063972,0,0.5,0,1,74.064659,82.452103,5,0,53.06666667,0.048387097,0,2007q2
Ecuador,0,0,1,0,0,0,52.72093023,0.178082192,2.27618478,2.190063972,0,0.5,0,1,82.452103,73.261513,7,1,53.2,0.076923077,1,2007q3
Ecuador,0,0,0,0,0,1,51.14814815,0.166666667,2.27618478,2.190063972,0,0.5,0,1,73.261513,76.742531,8,0,52.72093023,0.178082192,1,2007q4
Ecuador,0,0,0,0,0,1,49.34693878,0.142857143,8.40009594,6.3571306,0,0.5,0,1,76.742531,70.224442,5,1,51.14814815,0.166666667,0,2008q1
Ecuador,0,0,0,0,0,0,48.6875,0.120481928,8.40009594,6.3571306,0,0.5,0,1,70.224442,68.853813,8,1,49.34693878,0.142857143,0,2008q2
Ecuador,0,0,0,0,0,1,49,0.096385542,8.40009594,6.3571306,0,0.5,0,1,68.853813,68.934418,16,0,48.6875,0.120481928,1,2008q3
Ecuador,0,0,0,0,0,3,46.81818182,0.091954023,8.40009594,6.3571306,0,0.5,0,1,68.934418,75.148361,12,1,49,0.096385542,1,2008q4
Ecuador,0,0,0,0,1,2,46.875,0.104651163,5.159968292,0.566491592,0,0.5,1,1,75.148361,71.629257,8,3,46.81818182,0.091954023,1,2009q1
Ecuador,0,0,0,1,0,1,46.18518519,0.103448276,5.159968292,0.566491592,0,0.5,1,1,71.629257,68.063873,7,2,46.875,0.104651163,0,2009q2
Ecuador,0,0,0,1,0,1,45.94444444,0.107142857,5.159968292,0.566491592,0,0.5,1,1,68.063873,65.105301,11,1,46.18518519,0.103448276,1,2009q3
Ecuador,1,0,0,0,0,0,45.2,0.103448276,5.159968292,0.566491592,0,0,0,1,68.063873,65.105301,NA,NA,NA,NA,NA,2009q3
Ecuador,0,1,0,0,0,0,45.19047619,0.104651163,5.159968292,0.566491592,0,0,0,1,65.105301,59.174911,4,0,45.2,0.103448276,0,2009q4
Ecuador,0,0,1,0,0,2,47.21666667,0.107142857,3.554377346,3.525298669,0,0,0,1,59.174911,60.70472,3,0,45.19047619,0.104651163,0,2010q1
Ecuador,0,0,0,0,0,3,49.40322581,0.108695652,3.554377346,3.525298669,0,0,0,1,60.70472,63.926861,7,2,47.21666667,0.107142857,0,2010q2
Ecuador,0,0,0,0,0,0,50.38888889,0.111111111,3.554377346,3.525298669,0,0,0,1,63.926861,65.60199,7,3,49.40322581,0.108695652,1,2010q3
Ecuador,0,0,0,0,0,1,50.38888889,0.108433735,3.554377346,3.525298669,0,0,0,1,65.60199,69.620583,9,0,50.38888889,0.111111111,1,2010q4
Ecuador,0,0,0,0,0,0,51.5,0.111111111,4.474532658,7.868140919,0,0,0,1,69.620583,71.786926,9,1,50.38888889,0.108433735,1,2011q1
Ecuador,0,0,0,0,0,0,49.67307692,0.117647059,4.474532658,7.868140919,0,0,0,1,71.786926,69.655739,8,0,51.5,0.111111111,1,2011q2
Ecuador,0,0,0,0,0,0,49.22222222,0.107142857,4.474532658,7.868140919,0,0,0,1,69.655739,68.46064,9,0,49.67307692,0.117647059,0,2011q3
Ecuador,0,0,0,0,0,2,49.12068966,0.125,4.474532658,7.868140919,0,0,0,1,68.46064,69.489647,16,0,49.22222222,0.107142857,1,2011q4
Ecuador,0,0,0,0,0,1,50.05263158,0.107142857,5.10172181,5.641962067,0,0,0,1,69.489647,70.066856,11,2,49.12068966,0.125,1,2012q1
Ecuador,0,0,0,0,0,2,49.8030303,0.04494382,5.10172181,5.641962067,0,0,1,1,70.066856,72.13958,10,1,50.05263158,0.107142857,1,2012q2
Ecuador,0,0,0,0,0,0,49.53125,0.035294118,5.10172181,5.641962067,0,0,1,1,72.13958,68.176971,8,2,49.8030303,0.04494382,1,2012q3
Ecuador,0,0,0,0,1,2,49.40625,0.033707865,5.10172181,5.641962067,0,0,1,1,68.176971,72.433289,7,0,49.53125,0.035294118,0,2012q4
Ecuador,0,0,0,1,0,0,50.72413793,0.035294118,2.721775777,4.946511267,0,0,1,1,72.433289,78.3367,4,2,49.40625,0.033707865,0,2013q1
Ecuador,0,0,0,1,0,1,49.53488372,0.032786885,2.721775777,4.946511267,0,0,1,1,78.3367,81.112823,12,0,50.72413793,0.035294118,1,2013q2
Ecuador,1,0,0,0,0,0,48.15384615,0,2.721775777,4.946511267,1,0,0,1,78.3367,81.112823,NA,NA,NA,NA,NA,2013q2
Ecuador,0,1,0,0,0,0,47.22222222,0,2.721775777,4.946511267,1,0,0,1,81.112823,81.375,3,0,48.15384615,0,0,2013q3
Ecuador,0,0,1,0,0,0,47.47169811,0,2.721775777,4.946511267,1,0,0,1,81.375,82.766273,0,0,47.22222222,0,0,2013q4
Ecuador,0,0,0,0,0,1,49.30769231,0,3.589220166,3.788868549,1,0,0,1,82.766273,82.549072,7,0,47.47169811,0,0,2014q1
Ecuador,0,0,0,0,0,1,49.66666667,0,3.589220166,3.788868549,1,0,0,1,82.549072,81.123047,5,1,49.30769231,0,0,2014q2
Ecuador,0,0,0,0,0,1,49.87037037,0,3.589220166,3.788868549,1,0,0,1,81.123047,79.580009,7,1,49.66666667,0,0,2014q3
Ecuador,0,0,0,0,0,0,49.31914894,0,3.589220166,3.788868549,1,0,0,1,79.580009,75.916382,3,1,49.87037037,0,0,2014q4
Ecuador,0,0,0,0,0,0,49.67307692,0.045977011,3.966646233,0.098872608,1,0,0,0,75.916382,70.448776,5,0,49.31914894,0,1,2015q1
Ecuador,0,0,0,0,0,1,48.12244898,0.070588235,3.966646233,0.098872608,1,0,0,0,70.448776,61.544521,5,0,49.67307692,0.045977011,1,2015q2
Ecuador,0,0,0,0,0,0,47.9375,0.074074074,3.966646233,0.098872608,1,0,0,0,61.544521,59.193779,10,1,48.12244898,0.070588235,1,2015q3
Ecuador,0,0,0,0,0,1,47.12244898,0.057471264,3.966646233,0.098872608,1,0,0,0,59.193779,58.488529,9,0,47.9375,0.074074074,1,2015q4
Ecuador,0,0,0,0,0,0,47.26,0.034883721,1.728264633,-1.226383985,1,0,0,1,58.488529,51.52602,9,1,47.12244898,0.057471264,1,2016q1
Ecuador,0,0,0,0,0,1,46.27083333,0.08045977,1.728264633,-1.226383985,1,0,0,1,51.52602,50.912338,7,0,47.26,0.034883721,0,2016q2
Ecuador,0,0,0,0,0,2,46.25,0.111111111,1.728264633,-1.226383985,1,0,0,1,50.912338,41.992641,4,1,46.27083333,0.08045977,0,2016q3
Ecuador,0,0,0,0,1,2,46.41860465,0.159090909,1.728264633,-1.226383985,1,0,0,1,41.992641,36.59404,7,2,46.25,0.111111111,1,2016q4
Ecuador,0,0,0,1,0,1,45.6,0.22826087,0.417335589,2.368386526,1,0,0,1,36.59404,68.664268,11,2,46.41860465,0.159090909,1,2017q1
Ecuador,0,0,0,1,0,0,45.17241379,0.237288136,0.417335589,2.368386526,1,0,0,1,68.664268,70.839653,12,1,45.6,0.22826087,1,2017q2
Ecuador,1,0,0,0,0,0,49.61904762,0.5,0.417335589,2.368386526,1,0,0,1,68.664268,70.839653,NA,NA,NA,NA,NA,2017q2
Ecuador,0,1,0,0,0,0,49.59375,0.492537313,0.417335589,2.368386526,1,0,0,1,70.839653,75.181961,5,0,49.61904762,0.5,0,2017q3
Ecuador,0,0,1,0,0,2,49.56451613,0.52173913,0.417335589,2.368386526,1,0,0,1,75.181961,80.378052,6,0,49.59375,0.492537313,1,2017q4
Ecuador,0,0,0,0,0,2,51.94736842,0.555555556,-0.224103246,1.289291933,1,0,0,1,80.378052,70.918381,5,2,49.56451613,0.52173913,1,2018q1
Ecuador,0,0,0,0,0,2,54.07407407,0.555555556,-0.224103246,1.289291933,1,0,0,1,70.918381,56.281399,7,2,51.94736842,0.555555556,0,2018q2
Ecuador,0,0,0,0,0,1,53.72340426,0.672413793,-0.224103246,1.289291933,1,0,0,1,56.281399,57.365162,7,2,54.07407407,0.555555556,1,2018q3
Ecuador,0,0,0,0,0,1,52.69230769,0.79245283,-0.224103246,1.289291933,1,0,0,1,57.365162,NA,3,1,53.72340426,0.672413793,0,2018q4
Ecuador,0,0,0,0,0,1,54.11764706,0.836363636,0.266012515,0.012105103,1,0,0,1,NA,NA,4,1,52.69230769,0.79245283,0,2019q1
Ecuador,0,0,0,0,0,1,52.06666667,0.872727273,0.266012515,0.012105103,1,0,0,1,NA,NA,2,1,54.11764706,0.836363636,0,2019q2
Ecuador,0,0,0,0,0,2,48.46153846,0.75862069,0.266012515,0.012105103,1,0,0,1,NA,NA,4,1,52.06666667,0.872727273,1,2019q3
Ecuador,0,0,0,0,0,2,47.83870968,0.745762712,0.266012515,0.012105103,1,0,0,1,NA,NA,4,2,48.46153846,0.75862069,0,2019q4
Ecuador,0,0,0,0,0,2,47.9,0.721311475,-0.338872393,-7.787607091,1,0,0,1,NA,NA,5,2,47.83870968,0.745762712,0,2020q1
Ecuador,0,0,0,0,0,0,46.25,0.763636364,-0.338872393,-7.787607091,1,0,1,1,NA,NA,6,2,47.9,0.721311475,1,2020q2
Ecuador,0,0,0,0,0,2,48.56,0.844827586,-0.338872393,-7.787607091,1,0,1,1,NA,NA,3,0,46.25,0.763636364,0,2020q3
Ecuador,0,0,0,0,1,1,53.65,0.849056604,-0.338872393,-7.787607091,1,0,1,1,NA,NA,6,2,48.56,0.844827586,1,2020q4
Ecuador,0,0,0,1,0,1,58.17391304,0.847457627,0.133251386,4.235251242,1,0,1,1,NA,NA,5,1,53.65,0.849056604,1,2021q1
Ecuador,0,0,0,1,0,2,57.33333333,0.815789474,0.133251386,4.235251242,1,0,1,1,NA,NA,8,1,58.17391304,0.847457627,0,2021q2
Mexico,1,0,0,0,0,0,50.5,0.166666667,15.82472249,4.417444136,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,1976q4
Mexico,0,1,0,0,0,0,51.5,0.166666667,29.06412471,3.390639707,1,0,0,0,NA,NA,0,0,50.5,0.166666667,0,1977q1
Mexico,0,0,1,0,0,0,51.5,0.166666667,29.06412471,3.390639707,1,0,0,0,NA,NA,1,0,51.5,0.166666667,0,1977q2
Mexico,0,0,0,0,0,0,51.5,0.166666667,29.06412471,3.390639707,1,0,0,0,NA,NA,0,0,51.5,0.166666667,0,1977q3
Mexico,0,0,0,0,0,1,51.21153846,0.155172414,29.06412471,3.390639707,1,0,0,0,NA,NA,1,0,51.5,0.166666667,0,1977q4
Mexico,0,0,0,0,0,0,52.9375,0.166666667,17.45729257,8.956942328,1,0,0,0,NA,NA,1,1,51.21153846,0.155172414,0,1978q1
Mexico,0,0,0,0,0,0,52.9375,0.166666667,17.45729257,8.956942328,1,0,0,0,NA,NA,3,0,52.9375,0.166666667,0,1978q2
Mexico,0,0,0,0,0,0,53.34693878,0.163636364,17.45729257,8.956942328,1,0,0,0,NA,NA,1,0,52.9375,0.166666667,0,1978q3
Mexico,0,0,0,0,0,0,53.8125,0.166666667,17.45729257,8.956942328,1,0,0,0,NA,NA,1,0,53.34693878,0.163636364,0,1978q4
Mexico,0,0,0,0,0,0,54.8125,0.166666667,18.1912463,9.698170137,1,0,0,0,NA,NA,0,0,53.8125,0.166666667,0,1979q1
Mexico,0,0,0,0,0,1,54.76923077,0.157894737,18.1912463,9.698170137,1,0,0,0,NA,NA,1,0,54.8125,0.166666667,0,1979q2
Mexico,0,0,0,0,0,0,54.82352941,0.166666667,18.1912463,9.698170137,1,0,0,0,NA,NA,0,1,54.76923077,0.157894737,0,1979q3
Mexico,0,0,0,0,0,0,54.82352941,0.166666667,18.1912463,9.698170137,1,0,0,0,NA,NA,1,0,54.82352941,0.166666667,0,1979q4
Mexico,0,0,0,0,0,0,55.82352941,0.166666667,26.35165136,8.756622426,1,0,0,0,NA,NA,1,0,54.82352941,0.166666667,0,1980q1
Mexico,0,0,0,0,0,0,55,0.160714286,26.35165136,8.756622426,1,0,0,0,NA,NA,7,0,55.82352941,0.166666667,1,1980q2
Mexico,0,0,0,0,0,0,53.73469388,0.163636364,26.35165136,8.756622426,1,0,0,0,NA,NA,4,0,55,0.160714286,1,1980q3
Mexico,0,0,0,0,0,0,53.3125,0.166666667,26.35165136,8.756622426,1,0,0,0,NA,NA,2,0,53.73469388,0.163636364,1,1980q4
Mexico,0,0,0,0,0,0,54.3125,0.166666667,27.9337626,9.488312409,1,0,0,0,NA,NA,4,0,53.3125,0.166666667,1,1981q1
Mexico,0,0,0,0,0,0,54.3125,0.166666667,27.9337626,9.488312409,1,0,0,0,NA,NA,1,0,54.3125,0.166666667,0,1981q2
Mexico,0,0,0,0,0,1,54.14285714,0.163636364,27.9337626,9.488312409,1,0,0,0,NA,NA,6,0,54.3125,0.166666667,1,1981q3
Mexico,0,0,0,0,0,1,53.37254902,0.157894737,27.9337626,9.488312409,1,0,0,0,NA,NA,4,1,54.14285714,0.163636364,1,1981q4
Mexico,0,0,0,0,0,1,54.53061224,0.163636364,58.91341985,-0.007583372,1,0,0,0,NA,NA,5,1,53.37254902,0.157894737,1,1982q1
Mexico,0,0,0,0,1,0,54.375,0.166666667,58.91341985,-0.007583372,1,0,0,0,NA,NA,6,1,54.53061224,0.163636364,1,1982q2
Mexico,0,0,0,1,0,0,54.375,0.166666667,58.91341985,-0.007583372,1,0,0,0,NA,NA,5,0,54.375,0.166666667,1,1982q3
Mexico,0,0,0,1,0,0,54.375,0.166666667,58.91341985,-0.007583372,1,0,0,0,NA,NA,7,0,54.375,0.166666667,1,1982q4
Mexico,1,0,0,0,0,0,51.05555556,0.157894737,58.91341985,-0.007583372,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,1982q4
Mexico,0,1,0,0,0,0,52.05555556,0.157894737,101.8749384,-4.36298061,1,0,0,0,NA,NA,2,0,51.05555556,0.157894737,1,1983q1
Mexico,0,0,1,0,0,0,52.05555556,0.157894737,101.8749384,-4.36298061,1,0,0,0,NA,NA,12,0,52.05555556,0.157894737,1,1983q2
Mexico,0,0,0,0,0,0,52.05555556,0.157894737,101.8749384,-4.36298061,1,0,0,0,NA,NA,7,0,52.05555556,0.157894737,1,1983q3
Mexico,0,0,0,0,0,0,52.05555556,0.157894737,101.8749384,-4.36298061,1,0,0,0,NA,NA,7,0,52.05555556,0.157894737,1,1983q4
Mexico,0,0,0,0,0,0,53.05555556,0.157894737,65.44880713,3.486711357,1,0,0,0,NA,NA,4,0,52.05555556,0.157894737,1,1984q1
Mexico,0,0,0,0,0,0,53.05555556,0.157894737,65.44880713,3.486711357,1,0,0,0,NA,NA,9,0,53.05555556,0.157894737,1,1984q2
Mexico,0,0,0,0,0,0,52.59615385,0.155172414,65.44880713,3.486711357,1,0,0,0,NA,NA,9,0,53.05555556,0.157894737,1,1984q3
Mexico,0,0,0,0,0,1,52.11764706,0.157894737,65.44880713,3.486711357,1,0,0,0,NA,NA,8,0,52.59615385,0.155172414,1,1984q4
Mexico,0,0,0,0,0,2,52.39622642,0.152542373,57.7484484,1.878577161,1,0,0,0,NA,NA,7,1,52.11764706,0.157894737,1,1985q1
Mexico,0,0,0,0,0,0,51.27777778,0.157894737,57.7484484,1.878577161,1,0,0,0,NA,NA,11,2,52.39622642,0.152542373,1,1985q2
Mexico,0,0,0,0,0,0,51.27777778,0.157894737,57.7484484,1.878577161,1,0,0,0,NA,NA,11,0,51.27777778,0.157894737,1,1985q3
Mexico,0,0,0,0,0,0,51.27777778,0.157894737,57.7484484,1.878577161,1,0,0,0,NA,NA,12,0,51.27777778,0.157894737,1,1985q4
Mexico,0,0,0,0,0,1,51.94642857,0.152542373,86.23331699,-3.70832714,1,0,0,0,NA,NA,10,0,51.27777778,0.157894737,1,1986q1
Mexico,0,0,0,0,0,2,52.01785714,0.152542373,86.23331699,-3.70832714,1,0,0,0,NA,NA,9,1,51.94642857,0.152542373,1,1986q2
Mexico,0,0,0,0,0,0,52.44444444,0.157894737,86.23331699,-3.70832714,1,0,0,0,NA,NA,16,2,52.01785714,0.152542373,1,1986q3
Mexico,0,0,0,0,0,0,52.44444444,0.157894737,86.23331699,-3.70832714,1,0,0,0,NA,NA,10,0,52.44444444,0.157894737,1,1986q4
Mexico,0,0,0,0,0,1,53.58181818,0.155172414,131.8273839,2.07034628,1,0,0,0,NA,NA,11,0,52.44444444,0.157894737,1,1987q1
Mexico,0,0,0,0,0,0,53.94444444,0.157894737,131.8273839,2.07034628,1,0,0,0,NA,NA,15,1,53.58181818,0.155172414,1,1987q2
Mexico,0,0,0,0,0,0,53.94444444,0.157894737,131.8273839,2.07034628,1,0,0,0,NA,NA,6,0,53.94444444,0.157894737,1,1987q3
Mexico,0,0,0,0,0,1,53.56363636,0.155172414,131.8273839,2.07034628,1,0,0,0,NA,NA,14,0,53.94444444,0.157894737,1,1987q4
Mexico,0,0,0,0,0,1,55.18181818,0.155172414,114.1622585,1.279160119,1,0,0,0,NA,NA,8,1,53.56363636,0.155172414,1,1988q1
Mexico,0,0,0,0,1,0,56.44444444,0.157894737,114.1622585,1.279160119,1,0,0,0,NA,NA,10,1,55.18181818,0.155172414,1,1988q2
Mexico,0,0,0,1,0,1,56.29090909,0.155172414,114.1622585,1.279160119,1,0,0,0,NA,NA,7,0,56.44444444,0.157894737,1,1988q3
Mexico,0,0,0,1,0,0,56.61111111,0.157894737,114.1622585,1.279160119,1,0,0,0,NA,NA,7,1,56.29090909,0.155172414,1,1988q4
Mexico,1,0,0,0,0,0,53.88888889,0.105263158,114.1622585,1.279160119,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,1988q4
Mexico,0,1,0,0,0,0,54.88888889,0.105263158,20.00787671,3.654954087,1,0,0,0,NA,56.704361,4,0,53.88888889,0.105263158,1,1989q1
Mexico,0,0,1,0,0,0,54.88888889,0.105263158,20.00787671,3.654954087,1,0,0,0,56.704361,64.754066,15,0,54.88888889,0.105263158,1,1989q2
Mexico,0,0,0,0,0,0,54.88888889,0.105263158,20.00787671,3.654954087,1,0,0,0,64.754066,65.963409,5,0,54.88888889,0.105263158,1,1989q3
Mexico,0,0,0,0,0,0,54.88888889,0.105263158,20.00787671,3.654954087,1,0,0,0,65.963409,62.830921,10,0,54.88888889,0.105263158,1,1989q4
Mexico,0,0,0,0,0,0,55.05357143,0.101694915,26.65167256,5.208432226,1,0,0,0,62.830921,53.836639,8,0,54.88888889,0.105263158,1,1990q1
Mexico,0,0,0,0,0,0,54.83333333,0.105263158,26.65167256,5.208432226,1,0,0,0,53.836639,58.760132,8,0,55.05357143,0.101694915,1,1990q2
Mexico,0,0,0,0,0,1,54.94545455,0.120689655,26.65167256,5.208432226,1,0,0,0,58.760132,62.098751,8,0,54.83333333,0.105263158,1,1990q3
Mexico,0,0,0,0,0,0,54.77777778,0.105263158,26.65167256,5.208432226,1,0,0,0,62.098751,58.616901,8,1,54.94545455,0.120689655,1,1990q4
Mexico,0,0,0,0,0,0,55.77777778,0.105263158,22.66235946,4.037598194,1,0,0,0,58.616901,62.373459,2,0,54.77777778,0.105263158,0,1991q1
Mexico,0,0,0,0,0,1,55.39285714,0.101694915,22.66235946,4.037598194,1,0,0,0,62.373459,65.17086,12,0,55.77777778,0.105263158,1,1991q2
Mexico,0,0,0,0,0,0,55.11111111,0.105263158,22.66235946,4.037598194,1,0,0,0,65.17086,66.694923,13,1,55.39285714,0.101694915,1,1991q3
Mexico,0,0,0,0,0,0,55.11111111,0.105263158,22.66235946,4.037598194,1,0,0,0,66.694923,62.031441,8,0,55.11111111,0.105263158,1,1991q4
Mexico,0,0,0,0,0,1,55.08928571,0.101694915,15.50789625,3.508083322,1,0,0,0,62.031441,63.008808,8,0,55.11111111,0.105263158,0,1992q1
