person_id,hh_id,ward,title,age,landlinemobileboth,currentabsentvoter,latestvoterid,local2012,local2011,General2010,elect5,elect6,elect7,elect8,random,treatment,contact,vote_PCC2012
5281.0,9704.0,3,6,,2,1,2,0,1,0,0,1,1,1,0.322270006,1,,1
5282.0,9704.0,3,5,71.0,2,1,2,0,1,1,0,1,1,1,0.242899999,2,,1
4754.0,9706.0,3,5,,2,1,4,0,0,1,0,0,0,0,0.992869973,3,0.0,1
5275.0,9706.0,3,5,,2,1,4,0,0,1,1,0,0,0,0.741379976,2,,1
4168.0,9710.0,3,5,,2,1,17,1,0,1,0,1,1,1,0.476000011,1,,1
4765.0,9710.0,3,6,,2,1,15,0,0,1,0,1,1,0,0.237230003,2,,1
4184.0,9712.0,3,6,,2,2,9,1,1,1,1,1,1,0,0.942740023,3,0.0,3
4182.0,9712.0,3,5,,2,1,17,0,0,1,0,0,0,1,0.394030005,2,,1
4772.0,9716.0,3,6,,2,2,15,1,1,1,1,1,1,0,0.763830006,4,1.0,1
4769.0,9716.0,3,5,,2,2,14,1,1,1,1,1,1,0,0.558579981,2,,3
4185.0,9721.0,3,5,55.0,2,1,9,0,0,1,0,0,0,0,0.760689974,1,,1
5304.0,9721.0,3,6,52.0,1,1,14,0,1,1,0,1,0,0,0.105130002,2,,1
5310.0,9722.0,3,5,55.0,2,1,2,0,0,1,0,0,1,1,0.750840008,4,0.0,1
26223.0,9722.0,3,6,,2,1,1,0,0,0,0,0,0,0,0.384110004,2,,2
5318.0,9723.0,3,6,,2,1,2,0,0,1,0,1,0,0,0.719510019,1,,1
4778.0,9723.0,3,5,50.0,2,1,2,0,0,1,0,1,0,0,0.149049997,2,,1
4197.0,9725.0,3,5,,2,1,2,1,1,1,0,0,0,0,0.874610007,3,1.0,1
4201.0,9725.0,3,6,,2,1,9,0,1,1,0,0,0,0,0.126660004,2,,1
4214.0,9727.0,3,6,,2,1,1,0,0,1,0,0,0,0,0.201100007,1,,1
4211.0,9727.0,3,5,,2,1,17,1,1,1,1,1,1,1,0.106229998,2,,3
4205.0,9729.0,3,5,70.0,2,1,14,0,0,1,0,1,1,1,0.642759979,1,,1
4208.0,9729.0,3,6,,2,1,14,0,0,1,0,0,0,0,0.376740009,2,,1
5320.0,9732.0,3,5,40.0,2,1,2,0,0,1,0,0,0,0,0.793449998,4,0.0,1
5321.0,9732.0,3,6,,2,1,2,0,1,1,0,0,0,1,0.074210003,2,,1
3814.0,9733.0,3,5,70.0,2,1,2,0,1,0,0,0,0,0,0.707149982,1,,1
3815.0,9733.0,3,6,,2,1,2,0,0,0,0,0,0,0,0.483880013,2,,1
3801.0,9740.0,3,5,,2,2,14,1,1,1,1,1,1,0,0.491400003,1,,3
4792.0,9740.0,3,6,,2,2,14,1,1,1,1,1,1,0,0.02362,2,,3
25147.0,9741.0,3,1,,2,1,14,1,1,1,0,0,0,0,0.908370018,3,1.0,1
5351.0,9741.0,3,5,,2,1,14,1,1,1,0,1,1,1,0.238890007,2,,1
4233.0,9742.0,3,6,,2,1,1,1,0,1,1,1,1,1,0.963959992,3,0.0,1
4231.0,9742.0,3,5,,2,1,15,1,1,1,1,1,1,1,0.215259999,2,,1
5337.0,9743.0,3,6,,2,2,14,1,1,1,1,1,1,0,0.897859991,3,1.0,3
5334.0,9743.0,3,5,,2,2,14,1,1,1,1,1,1,0,0.765320003,2,,3
4671.0,9745.0,3,6,,2,1,14,1,1,1,1,1,1,1,0.943470001,3,1.0,1
4673.0,9745.0,3,5,60.0,2,1,15,1,1,1,1,1,1,1,0.806289971,2,,1
5138.0,9746.0,3,6,,2,1,13,1,1,1,0,0,0,0,0.41170001,1,,1
3670.0,9746.0,3,5,,2,1,1,0,0,1,1,1,1,0,0.136999995,2,,1
3666.0,9748.0,3,6,,2,1,4,1,1,1,0,0,0,0,0.853060007,4,0.0,1
3665.0,9748.0,3,5,,2,1,1,1,1,1,0,0,0,0,0.402020007,2,,1
4057.0,9752.0,3,6,,2,1,15,1,1,1,0,1,0,0,0.778180003,4,0.0,1
4060.0,9752.0,3,5,,1,1,14,1,1,1,0,1,0,0,0.62134999,2,,1
4685.0,9753.0,3,5,69.0,2,1,17,1,0,1,1,1,1,0,0.868279994,4,0.0,1
4683.0,9753.0,3,6,67.0,2,1,14,1,1,1,1,1,1,1,0.70174998,2,,1
23852.0,9754.0,3,5,,2,2,15,1,1,1,0,0,1,1,0.618170023,1,,1
26603.0,9754.0,3,6,,2,2,9,1,0,0,0,0,0,0,0.512099981,2,,1
4668.0,9755.0,3,5,67.0,2,1,2,1,1,1,1,1,1,1,0.992810011,3,1.0,3
4669.0,9755.0,3,6,,2,1,2,1,1,1,1,1,1,1,0.145659998,2,,3
4041.0,9756.0,3,5,,2,1,14,0,0,1,1,1,0,0,0.999130011,3,1.0,3
4044.0,9756.0,3,6,,2,1,2,0,0,0,1,1,0,0,0.325080007,2,,3
4088.0,9758.0,3,6,,2,1,2,1,1,1,0,0,0,0,0.722270012,1,,1
4090.0,9758.0,3,5,,2,1,2,1,1,1,0,0,0,0,0.31558001,2,,1
5176.0,9759.0,3,5,68.0,2,2,2,1,0,0,1,1,0,1,0.23206,1,,3
5173.0,9759.0,3,6,66.0,2,2,14,1,0,0,1,1,0,1,0.117559999,2,,3
4689.0,9761.0,3,1,,2,1,1,0,1,1,0,1,1,0,0.818799973,4,0.0,2
4687.0,9761.0,3,5,,2,1,14,0,1,1,0,1,1,1,0.489329994,2,,2
4075.0,9764.0,3,1,,2,1,2,1,1,1,1,1,0,0,0.528949976,1,,3
3686.0,9764.0,3,1,,2,1,14,1,1,1,1,1,0,1,0.513249993,2,,3
5164.0,9765.0,3,1,,2,1,1,0,1,1,0,0,0,0,0.817870021,4,0.0,1
3696.0,9765.0,3,5,,2,1,4,0,1,1,0,0,0,0,0.394010007,2,,1
4084.0,9766.0,3,6,,2,1,14,1,1,1,1,1,1,1,0.485579997,1,,3
4086.0,9766.0,3,5,69.0,2,1,14,1,1,1,1,1,1,1,0.201399997,2,,3
4072.0,9767.0,3,5,57.0,2,1,9,0,0,0,1,1,0,1,0.865249991,4,0.0,1
4070.0,9767.0,3,6,,2,1,9,0,0,0,0,0,0,0,0.422670007,2,,1
5153.0,9769.0,3,6,,2,1,2,0,1,1,1,1,1,1,0.735589981,1,,3
5155.0,9769.0,3,5,,2,1,2,1,1,1,1,1,1,1,0.540899992,2,,3
4067.0,9771.0,3,6,81.0,2,2,14,1,1,1,1,1,1,1,0.741119981,4,1.0,3
4069.0,9771.0,3,5,75.0,2,2,14,1,1,1,1,1,1,1,0.139390007,2,,3
3691.0,9772.0,3,6,66.0,2,1,4,0,0,0,0,0,0,0,0.917850018,3,1.0,1
3688.0,9772.0,3,5,68.0,2,1,14,1,1,1,1,0,1,1,0.443749994,2,,1
6407.0,9777.0,3,5,54.0,2,1,9,0,1,1,0,0,0,0,0.902520001,3,1.0,1
6993.0,9777.0,3,5,,2,1,9,1,1,1,0,0,1,1,0.610469997,2,,1
7033.0,9779.0,3,5,,2,1,9,1,1,1,1,1,1,0,0.495050013,1,,1
7035.0,9779.0,3,1,,2,1,9,1,1,1,1,1,1,0,0.387239993,2,,1
7021.0,9781.0,3,1,,2,1,9,1,1,0,0,0,1,0,0.955139995,3,1.0,3
7018.0,9781.0,3,1,,2,1,9,1,1,0,0,0,1,0,0.359800011,2,,3
6979.0,9783.0,3,6,,2,1,9,0,0,0,0,0,0,0,0.204909995,1,,1
6394.0,9783.0,3,6,,2,1,9,1,1,1,1,1,1,1,0.16787,2,,3
7007.0,9785.0,3,1,,2,1,9,1,0,1,0,0,0,0,0.360819995,1,,1
5443.0,9785.0,3,1,,2,1,9,1,0,1,0,0,0,0,0.160249993,2,,1
7017.0,9790.0,3,6,48.0,2,1,14,1,1,1,0,0,1,1,0.889129996,3,1.0,1
7015.0,9790.0,3,5,42.0,1,1,9,1,0,1,0,0,1,1,0.710489988,2,,3
5431.0,9791.0,3,6,,2,1,9,1,1,0,0,1,1,0,0.102949999,1,,1
5866.0,9791.0,3,1,31.0,2,1,9,0,0,0,0,1,1,0,0.102020003,2,,1
6403.0,9792.0,3,5,,2,1,14,1,1,1,1,1,1,1,0.865840018,4,0.0,3
6397.0,9792.0,3,5,46.0,2,1,4,1,1,1,1,1,1,1,0.267949998,2,,3
24641.0,9804.0,3,1,,2,2,9,0,1,1,0,0,0,0,0.938929975,3,1.0,3
25641.0,9804.0,3,5,43.0,2,2,9,0,1,1,0,0,0,0,0.936140001,2,,3
6077.0,9815.0,3,6,85.0,2,2,14,1,1,1,1,1,1,1,0.462099999,1,,1
6078.0,9815.0,3,5,90.0,2,2,14,1,1,1,1,1,0,1,0.213269994,2,,3
5802.0,9828.0,3,5,,2,1,9,1,0,1,0,0,0,0,0.872690022,4,1.0,3
5803.0,9828.0,3,5,,2,1,9,1,1,1,1,1,1,0,0.573440015,2,,3
5800.0,9830.0,3,5,,2,1,2,1,1,1,1,1,1,1,0.775889993,4,0.0,1
5797.0,9830.0,3,1,,2,1,2,1,1,1,1,1,1,1,0.342200011,2,,1
6523.0,9853.0,3,6,,2,1,4,1,1,1,1,1,1,1,0.558030009,1,,1
6525.0,9853.0,3,5,41.0,2,1,17,0,0,0,0,0,0,0,0.530789971,2,,1
6583.0,9854.0,3,5,,2,1,1,0,0,1,0,0,0,0,0.411260009,1,,1
5608.0,9854.0,3,5,,2,1,1,0,0,1,0,0,0,0,0.31400001,2,,1
6579.0,9858.0,3,5,28.0,2,1,1,1,0,0,0,0,0,0,0.948230028,3,0.0,2
6574.0,9858.0,3,5,24.0,2,2,2,0,0,0,0,0,0,0,0.254209995,2,,1
26609.0,9861.0,3,5,24.0,2,1,5,1,0,0,0,0,1,0,0.48842001,1,,1
26634.0,9861.0,3,6,,2,1,9,1,1,0,0,0,0,0,0.315869987,2,,1
5650.0,9867.0,3,1,,2,1,9,1,1,1,1,0,1,1,0.690050006,1,,1
7248.0,9867.0,3,1,,2,1,9,1,1,1,1,0,1,1,0.67772001,2,,1
6626.0,9868.0,3,5,,2,1,15,1,1,1,0,1,0,0,0.328880012,1,,1
6622.0,9868.0,3,1,,2,1,9,1,1,1,0,1,0,0,0.181319997,2,,1
6043.0,9873.0,3,5,49.0,2,1,4,0,1,1,0,0,0,0,0.83257997,4,0.0,1
6615.0,9873.0,3,6,,2,1,9,1,1,1,0,0,0,0,0.253619999,2,,1
23640.0,9877.0,3,1,,2,1,1,0,1,0,0,0,0,0,0.396679997,1,,1
7097.0,9877.0,3,1,,2,1,17,0,0,0,1,0,0,0,0.329659998,2,,1
7092.0,9882.0,3,6,,2,1,4,0,0,0,0,0,0,0,0.97359997,3,1.0,1
7093.0,9882.0,3,5,,2,1,1,0,0,0,0,0,0,0,0.231040001,2,,1
7085.0,9883.0,3,6,,2,1,4,0,0,0,0,0,0,1,0.724420011,1,,1
7089.0,9883.0,3,5,,2,1,17,0,0,0,0,0,0,0,0.312570006,2,,1
5483.0,9884.0,3,6,,2,1,15,0,0,0,0,0,0,0,0.842100024,4,0.0,1
5473.0,9884.0,3,5,64.0,2,1,9,0,0,0,0,1,0,1,0.723909974,2,,1
5905.0,9885.0,3,1,,2,1,15,1,1,1,1,1,1,1,0.904999971,3,1.0,3
6470.0,9885.0,3,6,,2,1,2,1,1,1,1,1,1,1,0.648750007,2,,3
5457.0,9892.0,3,1,,2,1,9,1,1,1,0,0,1,0,0.787469983,4,1.0,1
5459.0,9892.0,3,1,,2,1,1,1,0,0,0,0,0,0,0.215869993,2,,1
7074.0,9893.0,3,6,55.0,2,1,15,0,1,1,1,1,1,1,0.628000021,1,,1
7072.0,9893.0,3,6,61.0,2,1,15,0,1,1,1,1,1,1,0.435389996,2,,1
5465.0,9894.0,3,1,,2,1,9,0,0,0,1,0,0,0,0.80607003,4,0.0,1
5462.0,9894.0,3,1,31.0,2,1,9,1,0,0,1,0,0,0,0.093740001,2,,1
6458.0,9895.0,3,5,,2,1,14,0,0,1,1,0,0,0,0.693229973,1,,1
6457.0,9895.0,3,6,,2,1,1,0,0,0,0,0,0,0,0.391369998,2,,1
5898.0,9896.0,3,1,,2,1,9,1,1,1,1,0,1,1,0.784770012,4,0.0,1
5895.0,9896.0,3,1,,2,1,9,1,1,1,1,1,1,1,0.370209992,2,,3
2606.0,9903.0,3,6,,2,1,9,1,0,1,0,1,0,0,0.886489987,4,0.0,1
2605.0,9903.0,3,5,57.0,1,1,9,0,1,1,1,1,1,1,0.45629999,2,,1
5415.0,9908.0,3,5,,2,1,9,1,1,1,0,0,0,0,0.546739995,1,,1
5416.0,9908.0,3,6,,2,1,9,1,1,1,0,0,0,0,0.441309988,2,,1
22985.0,9909.0,3,1,,2,1,9,0,1,0,0,1,0,0,0.679929972,1,,1
22986.0,9909.0,3,5,,2,1,9,0,1,0,0,0,0,0,0.322649986,2,,1
5422.0,9912.0,3,5,,2,1,9,1,1,1,1,1,1,0,0.868170023,4,1.0,1
5019.0,9912.0,3,1,,2,1,9,1,1,1,1,1,1,0,0.353460014,2,,1
6565.0,9913.0,3,5,22.0,2,1,9,0,0,0,0,0,0,0,0.828530014,4,0.0,1
6567.0,9913.0,3,6,,2,1,9,0,1,1,0,0,0,0,0.181280002,2,,1
23230.0,9914.0,3,6,31.0,2,1,9,1,1,0,1,0,0,0,0.429459989,1,,1
23890.0,9914.0,3,6,,2,1,9,0,0,0,0,0,0,0,0.340550005,2,,1
5995.0,9917.0,3,5,,2,1,9,1,1,1,0,1,0,1,0.893750012,3,0.0,1
5994.0,9917.0,3,1,,3,1,9,0,1,1,1,1,0,0,0.813880026,2,,1
5434.0,9922.0,3,5,46.0,2,1,9,1,1,1,1,1,0,0,0.963050008,3,1.0,3
5436.0,9922.0,3,6,,2,1,4,1,1,1,1,1,0,0,0.792670012,2,,3
6568.0,9924.0,3,6,,2,1,9,1,1,1,0,0,0,0,0.457069993,1,,1
6571.0,9924.0,3,5,,2,1,9,1,1,1,1,1,1,1,0.062210001,2,,1
6015.0,9929.0,3,5,,2,1,9,1,1,1,0,1,0,1,0.589510024,1,,3
6017.0,9929.0,3,6,,2,1,9,1,1,1,0,1,0,1,0.134599999,2,,3
5463.0,9940.0,3,6,,2,1,9,1,1,1,1,1,1,1,0.441830009,1,,1
5461.0,9940.0,3,5,,2,1,9,1,1,1,1,1,1,1,0.052779999,2,,1
5550.0,9947.0,3,5,41.0,2,1,9,1,1,1,0,0,1,0,0.451189995,1,,1
6053.0,9947.0,3,1,39.0,2,1,9,1,1,1,0,0,1,0,0.117349997,2,,3
5135.0,9952.0,3,6,,2,1,9,1,1,1,1,1,0,1,0.457760006,1,,3
5137.0,9952.0,3,5,60.0,2,1,9,1,1,1,1,1,0,1,0.114610001,2,,3
6628.0,9954.0,3,1,,2,1,9,1,1,1,1,1,0,0,0.618189991,1,,1
6054.0,9954.0,3,1,,1,1,9,1,1,1,1,1,0,0,0.503340006,2,,1
23210.0,9963.0,3,5,,2,1,4,0,0,1,0,0,0,0,0.460040003,1,,2
26237.0,9963.0,3,6,,2,1,1,1,1,0,0,0,0,0,0.179930001,2,,2
26030.0,9965.0,3,6,,2,1,4,1,1,1,0,1,0,1,0.800710022,4,0.0,1
26029.0,9965.0,3,5,,2,1,9,1,1,1,1,1,1,1,0.300379992,2,,1
22975.0,9969.0,3,6,,2,1,4,0,0,1,0,0,0,0,0.482719988,1,,1
23990.0,9969.0,3,5,,2,1,1,0,0,0,0,0,0,0,0.192210004,2,,1
5266.0,9975.0,3,5,76.0,2,1,9,1,0,1,1,1,1,0,0.646889985,1,,1
5264.0,9975.0,3,6,71.0,2,1,9,1,0,1,0,0,0,0,0.07057,2,,1
6194.0,9976.0,3,6,37.0,2,1,9,1,1,1,0,1,0,0,0.70776999,1,,1
6211.0,9976.0,3,6,41.0,2,1,9,1,1,1,0,1,0,0,0.620350003,2,,1
6203.0,9977.0,3,1,,2,1,9,1,1,1,1,0,0,1,0.821839988,4,1.0,3
6199.0,9977.0,3,6,,2,1,2,1,1,1,1,0,0,1,0.278120011,2,,3
22872.0,9983.0,3,1,,2,1,1,0,0,0,0,0,0,0,0.969749987,3,0.0,1
6222.0,9983.0,3,5,,2,1,1,0,0,0,0,0,1,0,0.00827,2,,1
26668.0,9985.0,3,1,,2,1,9,0,0,0,0,0,0,0,0.246350005,1,,1
25064.0,9985.0,3,5,,1,1,9,0,0,0,0,0,0,0,0.206799999,2,,1
6173.0,9990.0,3,5,,2,1,15,1,1,1,1,1,1,1,0.462680012,1,,1
6175.0,9990.0,3,6,,2,1,15,0,0,1,0,0,0,0,0.04338,2,,1
6176.0,9991.0,3,1,,2,1,1,1,0,1,0,0,0,1,0.979640007,3,0.0,1
6169.0,9991.0,3,6,73.0,2,1,9,1,1,1,1,0,1,0,0.113810003,2,,1
6775.0,9995.0,3,5,,2,1,3,1,1,1,1,1,1,1,0.819559991,4,1.0,3
6776.0,9995.0,3,6,,2,2,9,1,1,1,0,1,1,1,0.813399971,2,,3
6763.0,9999.0,3,6,66.0,2,1,15,1,1,1,1,1,1,1,0.418960005,1,,3
6757.0,9999.0,3,5,,2,1,15,1,1,1,1,1,1,1,0.202069998,2,,3
6760.0,10004.0,3,6,54.0,2,1,9,0,1,1,1,0,0,0,0.804949999,4,0.0,1
24516.0,10004.0,3,1,20.0,2,1,1,0,0,0,0,0,0,0,0.664059997,2,,1
6767.0,10005.0,3,5,,2,1,9,0,0,1,0,0,1,1,0.911080003,3,0.0,1
5251.0,10005.0,3,1,,2,1,15,0,0,1,1,0,1,1,0.461400002,2,,1
6726.0,10008.0,3,6,80.0,2,1,9,1,1,1,1,0,0,1,0.612399995,1,,1
6729.0,10008.0,3,1,76.0,2,1,9,1,1,1,1,0,0,1,0.226160005,2,,1
6717.0,10018.0,3,5,,2,1,9,1,1,1,0,0,0,1,0.360089988,1,,1
5213.0,10018.0,3,6,,2,1,9,1,1,1,0,0,0,1,0.098499998,2,,1
6157.0,10019.0,3,5,,2,1,1,0,0,1,0,0,0,0,0.836409986,4,0.0,1
5658.0,10019.0,3,1,,2,1,1,0,1,1,0,0,0,0,0.724330008,2,,1
22600.0,10026.0,3,6,,2,1,9,0,1,1,0,0,0,0,0.840040028,4,0.0,1
22601.0,10026.0,3,6,,2,1,9,0,1,1,0,0,0,0,0.650659978,2,,1
5779.0,10033.0,3,6,49.0,2,1,1,0,1,1,1,1,1,1,0.710979998,1,,1
5777.0,10033.0,3,5,55.0,2,1,2,0,1,1,1,1,1,1,0.278070003,2,,1
23865.0,10046.0,3,6,,2,1,4,0,1,1,1,0,0,0,0.909569979,3,0.0,2
6244.0,10046.0,3,5,,1,1,9,1,1,1,1,1,1,1,0.462089986,2,,2
6233.0,10051.0,3,6,,2,1,9,0,0,1,0,0,0,0,0.941690028,3,0.0,1
6230.0,10051.0,3,5,,1,1,9,1,0,1,0,0,0,0,0.278459996,2,,1
6837.0,10059.0,3,6,,2,1,9,0,1,1,0,0,0,0,0.580389977,1,,1
6242.0,10059.0,3,6,,2,1,9,0,1,1,0,0,0,0,0.174380004,2,,1
5734.0,10062.0,3,5,,2,1,4,0,0,1,0,0,0,0,0.821399987,4,1.0,1
5736.0,10062.0,3,6,52.0,2,1,2,0,1,1,0,0,0,0,0.703800023,2,,1
3377.0,10081.0,3,5,,2,1,15,0,0,1,1,0,0,1,0.773320019,4,0.0,1
3378.0,10081.0,3,6,,2,1,15,0,0,1,1,0,0,1,0.11987,2,,1
2431.0,10091.0,3,6,,2,1,9,1,1,1,0,0,0,0,0.90723002,3,0.0,1
2433.0,10091.0,3,5,,2,1,15,1,0,1,0,1,0,0,0.581390023,2,,1
2422.0,10095.0,3,6,,2,1,5,0,1,1,1,1,1,1,0.944360018,3,0.0,1
2424.0,10095.0,3,5,,2,1,4,0,1,1,1,1,1,1,0.918089986,2,,3
6661.0,10097.0,3,6,,2,2,4,0,1,1,1,0,0,0,0.774200022,4,0.0,3
22871.0,10097.0,3,6,,2,1,1,0,0,1,0,0,0,0,0.555660009,2,,2
5618.0,10100.0,3,1,84.0,2,1,9,0,1,1,0,0,1,1,0.806089997,4,0.0,3
5620.0,10100.0,3,1,58.0,2,1,1,0,0,1,0,0,1,1,0.476190001,2,,3
23167.0,10102.0,3,1,41.0,2,1,4,0,0,1,1,0,0,0,0.497550011,1,,1
23340.0,10102.0,3,1,,2,1,4,0,0,1,0,0,0,0,0.486229986,2,,1
6098.0,10106.0,3,5,77.0,2,1,9,1,1,1,1,1,1,1,0.893589973,3,0.0,1
6096.0,10106.0,3,6,78.0,2,1,9,1,0,1,1,1,0,1,0.311349988,2,,1
5195.0,10110.0,3,6,,2,1,9,0,0,0,0,0,0,1,0.974059999,3,0.0,1
6693.0,10110.0,3,1,,2,1,9,1,0,1,1,0,0,0,0.133640006,2,,1
5634.0,10112.0,3,6,,2,1,9,1,1,1,0,0,1,1,0.672860026,1,,1
5632.0,10112.0,3,5,,2,1,9,1,1,1,1,1,1,1,0.133660004,2,,1
5182.0,10113.0,3,5,84.0,2,1,14,0,1,1,1,1,1,0,0.929390013,3,0.0,1
5178.0,10113.0,3,6,82.0,2,1,14,0,1,1,1,1,1,0,0.495539993,2,,1
6709.0,10116.0,3,5,39.0,2,2,1,0,0,1,1,0,0,0,0.941120028,3,0.0,1
5199.0,10116.0,3,1,,2,1,1,0,0,1,1,0,0,0,0.379539996,2,,1
6685.0,10120.0,3,5,,2,2,5,1,1,1,0,1,0,0,0.467920005,1,,2
6687.0,10120.0,3,6,,2,2,5,0,1,1,0,1,0,0,0.01121,2,,2
6121.0,10121.0,3,5,,2,1,15,1,1,0,0,0,1,1,0.372530013,1,,3
6124.0,10121.0,3,6,,2,1,15,1,1,1,0,0,1,1,0.281329989,2,,3
5640.0,10124.0,3,1,,2,1,9,1,1,1,1,0,0,0,0.653320014,1,,3
5638.0,10124.0,3,1,,2,1,9,1,1,1,1,0,1,1,0.362659991,2,,3
5518.0,10129.0,3,1,,2,1,9,0,1,1,1,1,1,1,0.35334,1,,1
6050.0,10129.0,3,5,,2,1,9,0,1,1,1,1,1,1,0.352510005,2,,1
5520.0,10134.0,3,1,,2,1,9,1,1,1,1,0,0,0,0.530939996,1,,1
6049.0,10134.0,3,1,,2,1,9,1,1,1,1,0,0,0,0.37726,2,,1
5516.0,10136.0,3,5,,2,1,14,0,1,1,0,0,0,0,0.073930003,1,,2
23892.0,10136.0,3,6,,2,1,14,0,1,1,0,0,0,0,0.038339999,2,,2
5521.0,10140.0,3,6,74.0,2,1,4,0,0,1,0,0,0,0,0.663110018,1,,1
5524.0,10140.0,3,5,70.0,1,1,9,1,1,1,0,0,0,0,0.469090015,2,,1
23476.0,10149.0,3,5,,2,1,9,1,1,0,0,0,0,0,0.795679986,4,1.0,3
6028.0,10149.0,3,1,62.0,2,1,9,1,1,1,0,1,1,1,0.256350011,2,,3
5477.0,10152.0,3,5,,2,1,9,1,1,0,0,0,0,0,0.98089999,3,0.0,1
5478.0,10152.0,3,1,,2,1,9,1,1,1,0,0,0,0,0.955240011,2,,1
6606.0,10153.0,3,1,,2,1,9,1,1,1,1,0,0,0,0.934019983,3,0.0,1
5063.0,10153.0,3,1,,2,1,9,0,1,1,1,0,0,0,0.84254998,2,,1
5468.0,10158.0,3,5,,2,1,9,1,0,1,0,1,1,0,0.730660021,1,,1
5470.0,10158.0,3,1,,2,1,9,1,0,1,0,1,1,0,0.716780007,2,,1
4996.0,10164.0,3,6,,2,1,9,1,1,1,0,0,0,0,0.951619983,3,0.0,3
4994.0,10164.0,3,5,,2,1,9,1,1,1,0,0,0,0,0.073729999,2,,3
5389.0,10171.0,3,6,,2,1,4,0,0,0,0,0,0,0,0.857540011,4,1.0,1
4998.0,10171.0,3,5,61.0,2,1,14,0,0,0,0,0,0,0,0.576600015,2,,1
5375.0,10173.0,3,5,,2,1,9,1,1,1,1,1,1,1,0.450500011,1,,1
5372.0,10173.0,3,5,,2,1,9,1,1,0,1,1,1,1,0.25909999,2,,1
5595.0,10184.0,3,6,,2,1,9,0,1,1,1,0,1,1,0.82802999,4,0.0,1
6636.0,10184.0,3,5,,2,1,15,0,1,1,1,0,0,0,0.465330005,2,,1
25216.0,10187.0,3,6,,2,1,1,0,0,0,0,0,0,0,0.555339992,1,,1
25187.0,10187.0,3,1,,2,1,1,0,0,0,0,0,0,0,0.260170013,2,,1
6067.0,10188.0,3,6,,2,1,9,1,1,1,1,0,1,0,0.376800001,1,,3
6069.0,10188.0,3,5,,2,1,14,1,1,1,1,0,0,0,0.071290001,2,,1
26823.0,10189.0,3,2,,2,1,1,999,999,999,999,999,999,999,0.82415998,4,0.0,3
25191.0,10189.0,3,1,,1,1,9,0,1,1,0,0,0,0,0.02923,2,,1
5147.0,10190.0,3,1,,2,1,17,0,0,0,0,0,0,0,0.581399977,1,,1
5145.0,10190.0,3,1,25.0,2,1,1,0,0,1,0,0,0,0,0.360150009,2,,1
4613.0,10202.0,3,6,,2,1,15,1,1,1,1,1,1,1,0.374669999,1,,1
4614.0,10202.0,3,5,64.0,2,1,15,1,1,1,1,1,1,1,0.264990002,2,,1
24859.0,10205.0,3,5,60.0,2,1,14,1,1,1,0,1,0,0,0.364479989,1,,1
25180.0,10205.0,3,6,,1,1,9,1,1,1,0,0,0,0,0.22101,2,,3
5552.0,10206.0,3,5,70.0,2,1,14,0,0,1,0,0,0,1,0.87905997,3,0.0,1
5554.0,10206.0,3,6,,2,1,14,0,0,1,0,0,0,1,0.667550027,2,,1
5150.0,10209.0,3,6,,2,1,9,0,0,1,0,0,0,0,0.734799981,1,,1
5151.0,10209.0,3,5,,2,1,13,1,0,1,1,0,0,0,0.609120011,2,,1
5787.0,10210.0,3,5,,2,1,1,0,0,0,0,1,0,0,0.693799973,1,,1
5141.0,10210.0,3,1,,2,1,1,0,0,0,0,0,0,0,0.202720001,2,,1
4823.0,10211.0,3,5,45.0,2,1,1,0,0,0,0,0,0,0,0.865010023,4,0.0,1
5143.0,10211.0,3,6,38.0,2,1,1,0,0,0,0,0,0,0,0.091959998,2,,1
5791.0,10212.0,3,5,,2,1,15,0,0,0,1,0,0,0,0.625620008,1,,1
5789.0,10212.0,3,6,,2,1,17,0,0,0,1,0,0,0,0.341049999,2,,1
6302.0,10216.0,3,5,,2,1,9,0,0,0,0,0,0,0,0.384030014,1,,1
6319.0,10216.0,3,1,,2,1,4,0,0,1,0,0,0,0,0.29260999,2,,1
5794.0,10217.0,3,5,33.0,2,1,1,0,0,0,0,0,0,0,0.849759996,4,0.0,1
5765.0,10217.0,3,6,25.0,2,1,1,0,0,0,0,0,0,0,0.021989999,2,,1
6304.0,10222.0,3,5,,2,1,15,1,0,1,0,0,0,0,0.325910002,1,,1
6303.0,10222.0,3,6,,1,1,4,1,1,1,0,0,1,0,0.258650005,2,,1
6321.0,10223.0,3,6,38.0,2,2,9,1,1,1,0,0,0,0,0.919480026,3,0.0,1
5142.0,10223.0,3,1,,2,2,9,1,1,1,0,0,0,0,0.815500021,2,,1
6316.0,10225.0,3,5,,2,2,1,1,1,1,1,1,1,0,0.908980012,3,0.0,3
6312.0,10225.0,3,6,,2,2,1,1,1,1,1,1,0,0,0.898419976,2,,3
5139.0,10226.0,3,1,,2,1,9,1,1,1,1,1,1,1,0.980359972,3,0.0,3
4803.0,10226.0,3,5,,2,1,9,0,1,1,1,1,1,1,0.801810026,2,,3
4828.0,10228.0,3,5,,2,2,15,1,1,1,1,0,0,0,0.873520017,4,0.0,1
4830.0,10228.0,3,6,,2,2,2,1,1,1,1,0,0,0,0.548409998,2,,1
5767.0,10231.0,3,5,33.0,2,1,1,0,0,0,0,0,0,0,0.421840012,1,,1
5770.0,10231.0,3,1,38.0,2,1,1,0,0,0,0,0,0,0,0.188620001,2,,1
