,v2x_polyarchy,ipema_any_demo_assist_dum_2l,ipema_any_demo_assdiv_2l,iany_demo_all_max_dum_2l,iany_demo_all_maxdiv_2l,iwdi_pop_3l,iwdi_oda_3l,iwdi_gdppc_3l,iunhcr_ref_idp_3l,iwdi_literacy_3l,iwdi_fuel_3l,country
523,0.274,0.0,0.1,0.0,0.1,3876119.0,116320000.0,2165.7458,38472.0,79.80496,87.02462,Republic of the Congo
524,0.274,0.0,0.1,0.0,0.125,4011486.0,486630016.0,2956.2644,24779.0,79.80496,84.09435,Republic of the Congo
525,0.27,0.0,0.1,0.0,0.1,4145391.0,283970016.0,2314.266,111411.0,79.80496,70.65931,Republic of the Congo
526,0.254,0.0,0.12195122,0.0,0.12195122,4273731.0,1315089920.0,2809.695,133112.0,79.80496,67.72045,Republic of the Congo
527,0.254,0.0,0.09756097,0.0,0.09756097,4394844.0,261239984.0,3282.3936,141232.0,79.31117,77.66617,Republic of the Congo
528,0.254,0.0,0.12195122,0.0,0.09756097,4510198.0,140130000.0,3032.6672,98455.0,79.80496,78.89783,Republic of the Congo
529,0.242,0.0,0.14634146,0.0,0.12195122,4622761.0,150990000.0,3047.0647,51037.0,79.80496,75.70978,Republic of the Congo
530,0.246,0.0,0.12195122,0.0,0.12195122,4736974.0,106180000.0,2992.9314,54842.0,79.80496,61.868156,Republic of the Congo
531,0.256,0.0,0.14634146,0.0,0.14634146,4856095.0,88800000.0,1761.3236,44955.0,79.80496,54.388145,Republic of the Congo
532,0.215,0.0,0.0,0.0,0.025641026,32443780.0,551729980.0,273.12784,340675.0,70.109604,1.8203877,Democratic Republic of the Congo
533,0.215,0.0,0.0,0.0,0.0,33464764.0,730110020.0,269.5929,340689.0,70.109604,1.8203877,Democratic Republic of the Congo
534,0.18,0.0,0.0,0.0,0.0,34612024.0,895789950.0,270.13055,416435.0,70.109604,1.8203877,Democratic Republic of the Congo
535,0.187,0.0,0.051282052,0.0,0.025641026,35908244.0,475280000.0,268.05646,482959.0,70.109604,1.8203877,Democratic Republic of the Congo
536,0.187,0.0,0.05,0.0,0.05,37333912.0,268520000.0,220.37186,391127.0,70.109604,1.8203877,Democratic Republic of the Congo
537,0.178,0.0,0.05,0.0,0.05,38815832.0,177820000.0,275.82196,572070.0,70.109604,1.8203877,Democratic Republic of the Congo
538,0.14,0.0,0.0,0.0,0.0,40252976.0,244810000.0,144.59508,1724365.0,70.109604,1.8203877,Democratic Republic of the Congo
539,0.154,0.0,0.0,0.0,0.0,41576232.0,194750000.0,135.73715,1433760.0,70.109604,1.8203877,Democratic Republic of the Congo
540,0.152,0.0,0.0,0.0,0.025,42757244.0,166160000.0,134.98192,675973.0,70.109604,1.8203877,Democratic Republic of the Congo
541,0.154,0.0,0.025,0.0,0.05,43827180.0,157880000.0,138.97404,297538.0,70.109604,1.8203877,Democratic Republic of the Congo
542,0.161,0.0,0.05,0.0,0.025,44849968.0,127020000.0,138.5863,240214.0,70.109604,1.8203877,Democratic Republic of the Congo
543,0.162,0.0,0.025,0.0,0.025,45919612.0,135510000.0,102.59798,285270.0,70.109604,1.8203877,Democratic Republic of the Congo
544,0.19,0.0,0.025,0.0,0.025,47105824.0,178440000.0,405.21625,335509.0,70.109604,1.8203877,Democratic Republic of the Congo
545,0.181,0.0,0.025,1.0,0.025,48428544.0,246640000.0,153.591,365470.0,67.17299,1.8203877,Democratic Republic of the Congo
546,0.195,0.0,0.05,1.0,0.025,49871664.0,1176169980.0,175.00996,341978.0,70.109604,1.8203877,Democratic Republic of the Congo
547,0.259,1.0,0.1,1.0,0.1,51425580.0,5417029600.0,173.79614,234033.0,70.109604,1.8203877,Democratic Republic of the Congo
548,0.351,1.0,0.125,1.0,0.1,53068880.0,1919150080.0,194.03996,199323.0,70.109604,1.8203877,Democratic Republic of the Congo
549,0.385,1.0,0.1,1.0,0.075,54785904.0,1881800060.0,218.38618,204341.0,70.109604,1.8203877,Democratic Republic of the Congo
550,0.396,1.0,0.075,1.0,0.075,56578036.0,2197240060.0,255.43309,1283668.0,70.109604,1.8203877,Democratic Republic of the Congo
551,0.357,1.0,0.075,1.0,0.075,58453684.0,1348270080.0,286.3305,1495269.0,61.20555,1.8203877,Democratic Republic of the Congo
552,0.352,1.0,0.075,1.0,0.1,60411196.0,1766899970.0,327.56372,1615264.0,70.109604,1.8203877,Democratic Republic of the Congo
553,0.326,1.0,0.075,1.0,0.075,62448576.0,2362350080.0,298.6197,2238486.0,70.109604,1.8203877,Democratic Republic of the Congo
554,0.311,1.0,0.09756097,1.0,0.09756097,64563856.0,3483649790.0,334.02158,1887718.0,70.109604,1.8203877,Democratic Republic of the Congo
555,0.321,1.0,0.07317073,1.0,0.07317073,66755152.0,5526459900.0,387.08246,1862027.0,70.109604,1.8203877,Democratic Republic of the Congo
556,0.347,1.0,0.09756097,1.0,0.07317073,69020744.0,2846169860.0,424.60037,2734178.0,75.01719,1.8203877,Democratic Republic of the Congo
557,0.324,1.0,0.12195122,1.0,0.09756097,71358808.0,2584009980.0,457.9637,3077161.0,70.109604,1.8203877,Democratic Republic of the Congo
558,0.289,1.0,0.09756097,1.0,0.09756097,73767448.0,2400019970.0,486.78708,2876339.0,70.109604,1.8203877,Democratic Republic of the Congo
559,0.307,1.0,0.12195122,1.0,0.12195122,76244544.0,2599040000.0,497.31696,1938207.0,70.109604,1.8203877,Democratic Republic of the Congo
560,0.25,0.0,0.0,0.0,0.025641026,16180124.0,391589984.0,402.27948,103102.0,69.2601,2.3805175,Uganda
561,0.272,0.0,0.0,0.0,0.0,16763042.0,516500000.0,314.7687,129961.0,69.2601,2.3805175,Uganda
562,0.278,0.0,0.0,0.0,0.0,17354392.0,663099970.0,248.02937,145718.0,69.2601,2.3805175,Uganda
563,0.3,0.0,0.051282052,0.0,0.025641026,17953532.0,663280000.0,185.01814,162521.0,56.10738,2.3805175,Uganda
564,0.331,0.0,0.05,0.0,0.05,18561674.0,724950020.0,153.94397,196290.0,69.2601,2.3805175,Uganda
565,0.272,0.0,0.05,0.0,0.05,19175988.0,609990020.0,167.94124,286500.0,69.2601,2.3805175,Uganda
566,0.313,0.0,0.0,0.0,0.0,19793540.0,751969980.0,201.60266,286500.0,69.2601,0.017649796,Uganda
567,0.313,0.0,0.0,0.0,0.0,20413152.0,833960000.0,281.96622,229350.0,69.2601,0.08848961,Uganda
568,0.313,0.0,0.0,0.0,0.025,21032820.0,674880000.0,287.38824,264294.0,69.2601,0.008552241,Uganda
569,0.317,0.0,0.025,0.0,0.05,21655398.0,813440000.0,289.50443,188513.0,69.2601,0.007954044,Uganda
570,0.287,0.0,0.05,0.0,0.025,22290780.0,658099970.0,295.40536,204545.0,69.2601,2.3543255,Uganda
571,0.294,0.0,0.025,0.0,0.025,22952410.0,607680000.0,261.34787,218191.0,69.2601,0.24228406,Uganda
572,0.286,0.0,0.025,0.0,0.025,23650172.0,855929980.0,261.869,236622.0,69.2601,5.686573,Uganda
573,0.325,0.0,0.025,0.0,0.05,24388968.0,828940030.0,239.47319,199736.0,69.2601,2.9045315,Uganda
574,0.317,0.0,0.05,0.0,0.05,25167256.0,732979970.0,245.50008,217302.0,68.14251,4.2000527,Uganda
575,0.344,0.0,0.125,0.0,0.125,25980552.0,1003710020.0,243.90152,230903.0,69.2601,3.2149494,Uganda
576,0.374,0.0,0.15,0.0,0.125,26821296.0,1222240000.0,296.04694,250482.0,69.2601,2.4164627,Uganda
577,0.379,0.0,0.125,0.0,0.1,27684584.0,1195329920.0,325.59036,257256.0,69.2601,1.861082,Uganda
578,0.338,0.0,0.1,0.0,0.1,28571476.0,1589229950.0,347.99036,1858181.0,71.37314,5.028416,Uganda
579,0.374,0.0,0.1,0.0,0.1,29486338.0,1738150020.0,416.89862,1464951.0,69.2601,1.3794512,Uganda
580,0.387,0.0,0.1,0.0,0.125,30431736.0,1643389950.0,467.90057,1015132.0,69.2601,1.2800905,Uganda
581,0.375,0.0,0.1,0.0,0.1,31411096.0,1786349950.0,578.42303,573645.0,69.2601,1.3750864,Uganda
582,0.376,0.0,0.12195122,0.0,0.12195122,32428168.0,1690140030.0,622.49884,261399.0,73.21188,1.2099929,Uganda
583,0.339,0.0,0.09756097,0.0,0.09756097,33476920.0,1572920060.0,602.68463,169224.0,69.2601,5.773,Uganda
584,0.341,0.0,0.12195122,0.0,0.09756097,34559168.0,1642499970.0,668.83246,197877.0,70.19822,6.673171,Uganda
585,0.338,0.0,0.14634146,0.0,0.12195122,35695248.0,1697089920.0,689.1548,220555.0,69.2601,1.0731461,Uganda
586,0.326,0.0,0.12195122,0.0,0.12195122,36912148.0,1633680000.0,739.3739,385513.0,69.2601,2.1140995,Uganda
587,0.317,0.0,0.14634146,0.0,0.14634146,38225452.0,1638160000.0,709.02106,477187.0,69.2601,1.0815647,Uganda
588,,0.0,0.0,0.0,0.025641026,,,,,,,
589,,0.0,0.0,0.0,0.0,,,,,,,
590,,0.0,0.0,0.0,0.0,,,,,,,
591,,0.0,0.051282052,0.0,0.025641026,,,,,,,
592,,0.0,0.05,0.0,0.05,,,,,,,
593,,0.0,0.05,0.0,0.05,,,,,,,
594,,0.0,0.0,0.0,0.0,,,,,,,
595,,0.0,0.0,0.0,0.0,,,,,,,
596,,0.0,0.0,0.0,0.025,,,,,,,
597,,0.0,0.025,0.0,0.05,,,,,,,
598,,0.0,0.05,0.0,0.025,,,,,,,
599,,0.0,0.025,0.0,0.025,,,,,,,
600,,0.0,0.025,0.0,0.025,,,,,,,
601,,0.0,0.025,0.0,0.05,,,,,,,
602,,0.0,0.05,0.0,0.05,,,,,,,
603,,0.0,0.125,0.0,0.125,,,,,,,
604,,0.0,0.15,0.0,0.125,,,,,,,
605,,0.0,0.125,0.0,0.1,,,,,,,
606,,0.0,0.1,0.0,0.1,,,,,,,
607,,0.0,0.1,0.0,0.1,,,,,,,
608,,0.0,0.1,0.0,0.125,,,,,,,
609,,0.0,0.1,0.0,0.1,,,,,,,
610,,0.0,0.12195122,0.0,0.12195122,,,,,,,
611,,0.0,0.09756097,0.0,0.09756097,,,,,,,
612,,0.0,0.12195122,0.0,0.09756097,,,,,,,
613,,0.0,0.14634146,0.0,0.12195122,,,,,,,
614,,0.0,0.12195122,0.0,0.12195122,,,,,,,
615,,0.0,0.14634146,0.0,0.14634146,,,,,,,
616,0.09,0.0,0.0,0.0,0.025641026,5168698.0,200500000.0,209.41507,267500.0,49.53767,0.6782596,Burundi
617,0.177,0.0,0.0,0.0,0.0,5307069.0,206240000.0,209.89441,267455.0,49.53767,0.6782596,Burundi
618,0.257,0.0,0.0,0.0,0.0,5438957.0,262549984.0,208.14676,268403.0,37.38472,0.6782596,Burundi
619,0.232,0.0,0.051282052,0.0,0.025641026,5564926.0,256400000.0,209.7779,270136.0,49.53767,0.6782596,Burundi
620,0.242,0.0,0.05,0.0,0.05,5685565.0,309280000.0,190.48901,271745.0,49.53767,0.6782596,Burundi
621,0.217,0.0,0.05,0.0,0.05,5798053.0,216950000.0,161.88756,271883.0,49.53767,0.022287002,Burundi
622,0.185,0.0,0.0,0.0,0.0,5898967.0,311109984.0,156.8123,390202.0,49.53767,0.6782596,Burundi
623,0.17,0.0,0.0,0.0,0.0,5987043.0,286950016.0,167.09892,389417.0,49.53767,0.6782596,Burundi
624,0.185,0.0,0.0,0.0,0.025,6060111.0,110520000.0,143.4023,903633.0,49.53767,0.6782596,Burundi
625,0.181,0.0,0.025,0.0,0.05,6122130.0,56400000.0,158.91467,608111.0,49.53767,0.6782596,Burundi
626,0.178,0.0,0.05,0.0,0.025,6185562.0,68750000.0,144.49306,125093.0,49.53767,0.6782596,Burundi
627,0.217,0.0,0.025,0.0,0.025,6267124.0,75100000.0,128.93909,72109.0,49.53767,0.6782596,Burundi
628,0.215,0.0,0.025,0.0,0.025,6378871.0,93310000.0,136.46397,83136.0,59.30362,0.6782596,Burundi
629,0.215,0.0,0.025,0.0,0.05,6525545.0,139250000.0,134.36345,47896.0,49.53767,0.6782596,Burundi
630,0.296,0.0,0.05,0.0,0.05,6704113.0,171910000.0,123.11763,140533.0,49.53767,0.6782596,Burundi
631,0.419,1.0,0.1,1.0,0.1,6909154.0,227600000.0,113.56737,42941.0,49.53767,0.64925694,Burundi
632,0.417,1.0,0.125,1.0,0.1,7131693.0,358820000.0,128.33661,49663.0,49.53767,0.0125042135,Burundi
633,0.389,1.0,0.1,0.0,0.1,7364862.0,365580000.0,151.68146,32181.0,49.53767,0.06425563,Burundi
634,0.39,0.0,0.1,0.0,0.1,7607849.0,432020000.0,167.37648,27026.0,49.53767,0.0,Burundi
635,0.336,0.0,0.1,0.0,0.1,7862214.0,504549984.0,172.49586,24483.0,49.53767,5.729812,Burundi
636,0.311,0.0,0.1,0.0,0.125,8126102.0,520429984.0,198.3529,121093.0,48.08406,1.3963581,Burundi
637,0.319,0.0,0.1,0.0,0.1,8397668.0,575750020.0,212.13689,124967.0,49.53767,1.8785852,Burundi
638,0.295,0.0,0.12195122,0.0,0.12195122,8675602.0,627609980.0,234.23564,186532.0,49.53767,2.3244917,Burundi
639,0.295,0.0,0.09756097,0.0,0.09756097,8958406.0,572240000.0,249.57797,114455.0,49.53767,0.03621768,Burundi
640,0.216,0.0,0.12195122,0.0,0.09756097,9245988.0,524169984.0,252.35898,120761.0,49.53767,0.009361122,Burundi
641,0.171,0.0,0.14634146,0.0,0.12195122,9540289.0,558830020.0,256.976,124438.0,49.53767,0.00046785735,Burundi
642,0.158,0.0,0.12195122,0.0,0.12195122,9844297.0,515400032.0,274.85794,131884.0,61.56973,0.039931808,Burundi
643,0.161,0.0,0.14634146,0.0,0.14634146,10160030.0,366560000.0,305.54977,78363.0,49.53767,0.005387805,Burundi
644,0.289,0.0,0.0,0.0,0.025641026,7088191.0,244910000.0,337.9556,22202.0,62.74122,0.06967917,Rwanda
645,0.318,0.0,0.0,0.0,0.0,7276985.0,225630000.0,330.49704,23290.0,62.74122,0.06967917,Rwanda
646,0.194,0.0,0.0,0.0,0.0,7288882.0,287920000.0,349.87335,23601.0,62.74122,0.06967917,Rwanda
647,0.163,0.0,0.051282052,0.0,0.025641026,7083935.0,359160000.0,269.85016,34004.0,57.85349,0.06967917,Rwanda
648,0.102,0.0,0.05,0.0,0.05,6702244.0,348929984.0,302.7384,25162.0,62.74122,0.06967917,Rwanda
649,0.113,0.0,0.05,1.0,0.025,6263757.0,353910016.0,314.75134,277000.0,62.74122,0.06967917,Rwanda
650,0.113,0.0,0.0,0.0,0.0,5936261.0,711750020.0,126.95472,306000.0,62.74122,0.06967917,Rwanda
651,0.112,0.0,0.0,0.0,0.0,5836495.0,694700030.0,221.62874,7792.0,62.74122,0.06967917,Rwanda
652,0.112,0.0,0.0,0.0,0.025,6013107.0,465309984.0,229.88696,25257.0,62.74122,0.17841116,Rwanda
653,0.115,0.0,0.025,0.0,0.05,6419901.0,229730000.0,288.40918,56104.0,62.74122,0.12984647,Rwanda
654,0.117,0.0,0.05,0.0,0.025,6962802.0,350130016.0,285.7102,658403.0,62.74122,0.06967917,Rwanda
655,0.116,0.0,0.025,0.0,0.025,7501234.0,373140000.0,242.31407,34365.0,62.74122,0.001946007,Rwanda
656,0.153,0.0,0.025,0.0,0.025,7933681.0,321460000.0,218.68016,28398.0,64.8886,0.06967917,Rwanda
657,0.205,0.0,0.025,0.0,0.05,8231156.0,304660000.0,203.45688,34786.0,62.74122,0.00711314,Rwanda
658,0.211,0.0,0.05,0.0,0.05,8427060.0,359589984.0,199.06734,30863.0,62.74122,0.0,Rwanda
659,0.208,0.0,0.125,0.0,0.125,8557161.0,335960000.0,215.74898,36608.0,62.74122,0.0,Rwanda
660,0.216,0.0,0.15,0.0,0.125,8680524.0,491140000.0,240.64929,50221.0,62.74122,0.020710964,Rwanda
661,0.23,0.0,0.125,0.0,0.1,8840215.0,572710020.0,291.99667,45206.0,62.74122,0.0126880305,Rwanda
662,0.245,0.0,0.1,0.0,0.1,9043337.0,605390020.0,353.21573,49192.0,62.74122,0.004162396,Rwanda
663,0.23,0.0,0.1,0.0,0.1,9273757.0,780040000.0,417.9164,53577.0,62.74122,0.010773229,Rwanda
664,0.229,0.0,0.1,0.0,0.125,9524534.0,935500030.0,517.0575,55062.0,62.74122,0.23993425,Rwanda
665,0.243,0.0,0.1,0.0,0.1,9782770.0,934249980.0,557.1494,54016.0,62.74122,0.046689726,Rwanda
666,0.241,0.0,0.12195122,0.0,0.12195122,10039338.0,1033089980.0,582.6941,55398.0,65.85227,0.068530515,Rwanda
667,0.25,0.0,0.09756097,0.0,0.09756097,10293331.0,1263209980.0,645.7483,55325.0,62.74122,0.031789266,Rwanda
668,0.275,0.0,0.12195122,0.0,0.09756097,10549678.0,878640000.0,704.17773,58212.0,68.33103,0.02407045,Rwanda
669,0.253,0.0,0.14634146,0.0,0.12195122,10811543.0,1086290050.0,704.9803,73349.0,62.74122,0.109696455,Rwanda
670,0.243,0.0,0.12195122,0.0,0.12195122,11083635.0,1035030020.0,723.282,73820.0,70.80413,0.19831495,Rwanda
671,0.245,0.0,0.14634146,0.0,0.14634146,11369071.0,1088320000.0,728.0819,144737.0,62.74122,0.14981729,Rwanda
672,0.146,0.0,0.0,0.0,0.025641026,7005234.0,431720000.0,148.2165,834000.0,5.40465,0.5825325,Somalia
673,0.16,0.0,0.0,0.0,0.0,7133258.0,419149984.0,153.14082,769630.0,5.40465,0.5825325,Somalia
674,0.166,0.0,0.0,0.0,0.0,7225092.0,514809984.0,126.92492,460000.0,5.40465,0.5825325,Somalia
675,0.16,0.0,0.051282052,0.0,0.025641026,7274030.0,186420000.0,141.6801,738848.6,5.40465,0.5825325,Somalia
676,0.16,0.0,0.05,1.0,0.025,7295384.0,653659970.0,141.6801,480.0,5.40465,0.5825325,Somalia
677,0.16,0.0,0.05,0.0,0.05,7315865.0,892120000.0,141.6801,399.0,5.40465,0.5825325,Somalia
678,0.16,0.0,0.0,0.0,0.0,7372598.0,535120000.0,141.6801,388.0,5.40465,0.5825325,Somalia
679,0.16,0.0,0.0,0.0,0.0,7491637.0,187930000.0,141.6801,626.0,5.40465,0.5825325,Somalia
680,0.16,0.0,0.0,0.0,0.025,7682686.0,88180000.0,141.6801,200700.0,5.40465,0.5825325,Somalia
681,0.176,0.0,0.025,0.0,0.05,7936127.0,81180000.0,141.6801,200622.0,5.40465,0.5825325,Somalia
682,0.185,0.0,0.05,0.0,0.025,8235064.0,81320000.0,141.6801,1940.0,5.40465,0.5825325,Somalia
683,0.185,0.0,0.025,0.0,0.025,8553601.0,115700000.0,141.6801,130.0,5.40465,0.5825325,Somalia
684,0.185,0.0,0.025,0.0,0.025,8872254.0,102230000.0,141.6801,18558.0,5.40465,0.5825325,Somalia
685,0.183,0.0,0.025,0.0,0.05,9186725.0,149300000.0,141.6801,589.0,5.40465,0.5825325,Somalia
686,0.19,0.0,0.05,0.0,0.05,9501342.0,152720000.0,141.6801,199.0,5.40465,0.5825325,Somalia
687,0.202,0.0,0.125,0.0,0.125,9815412.0,176180000.0,141.6801,368.0,5.40465,0.5825325,Somalia
688,0.195,0.0,0.15,0.0,0.125,10130243.0,201280000.0,141.6801,357.0,5.40465,0.5825325,Somalia
689,0.195,0.0,0.125,0.0,0.1,10446863.0,240220000.0,141.6801,400493.0,5.40465,0.5825325,Somalia
690,0.198,0.0,0.1,0.0,0.1,10763905.0,396170016.0,141.6801,400669.0,5.40465,0.5825325,Somalia
691,0.206,0.0,0.1,0.0,0.1,11080121.0,393740000.0,141.6801,1000901.0,5.40465,0.5825325,Somalia
692,0.217,0.0,0.1,0.0,0.125,11397188.0,765870020.0,141.6801,1279042.0,5.40465,0.5825325,Somalia
693,0.188,0.0,0.1,0.0,0.1,11717692.0,661640000.0,141.6801,1551815.0,5.40465,0.5825325,Somalia
694,0.163,0.0,0.12195122,0.0,0.12195122,12043883.0,505680000.0,141.6801,1465717.0,5.40465,0.5825325,Somalia
695,0.171,0.0,0.09756097,0.0,0.09756097,12376302.0,1098979970.0,141.6801,1358944.0,5.40465,0.5825325,Somalia
696,0.171,0.0,0.12195122,0.0,0.09756097,12715510.0,990460030.0,141.6801,1135272.0,5.40465,0.5825325,Somalia
697,0.164,0.0,0.14634146,0.0,0.12195122,13063706.0,1054579970.0,297.95547,1135425.0,5.40465,0.5825325,Somalia
698,0.174,0.0,0.12195122,0.0,0.12195122,13423576.0,1109200000.0,295.2665,1135729.0,5.40465,0.5825325,Somalia
699,0.17,0.0,0.14634146,0.0,0.14634146,13797201.0,1260560000.0,293.45523,1141081.0,5.40465,0.5825325,Somalia
700,0.192,0.0,0.0,0.0,0.025641026,528999.0,92600000.0,748.19525,1272.0,,0.034243044,Djibouti
701,0.211,0.0,0.0,0.0,0.0,563864.0,75020000.0,725.74255,31409.0,,0.020932062,Djibouti
702,0.258,0.0,0.0,0.0,0.0,590398.0,207010000.0,766.1409,77606.0,,0.024832454,Djibouti
703,0.258,0.0,0.051282052,0.0,0.025641026,606844.0,107160000.0,762.0113,96144.0,,0.030149236,Djibouti
704,0.258,0.0,0.05,0.0,0.05,615054.0,112190000.0,777.2623,28000.0,,0.9803713,Djibouti
705,0.258,0.0,0.05,0.0,0.05,618495.0,134430000.0,753.5202,34065.0,,0.9803713,Djibouti
706,0.258,0.0,0.0,0.0,0.0,622366.0,128570008.0,790.0323,33406.0,,0.9803713,Djibouti
707,0.268,0.0,0.0,0.0,0.0,630388.0,105560000.0,789.55176,27310.0,,0.9803713,Djibouti
708,0.257,0.0,0.0,0.0,0.025,643654.0,97080000.0,767.5003,25076.0,,0.9803713,Djibouti
709,0.255,0.0,0.025,0.0,0.05,660863.0,85650000.0,760.635,23590.0,,0.9803713,Djibouti
710,0.242,0.0,0.05,0.0,0.025,680463.0,80980000.0,755.7617,23582.0,,0.9803713,Djibouti
711,0.281,0.0,0.025,0.0,0.025,699975.0,75150000.0,765.85614,23271.0,,0.9803713,Djibouti
712,0.29,0.0,0.025,0.0,0.025,717584.0,72240000.0,768.1761,23243.0,,0.9803713,Djibouti
713,0.266,0.0,0.025,0.0,0.05,733015.0,59400000.0,780.9082,23176.0,,0.9803713,Djibouti
714,0.249,0.0,0.05,0.0,0.05,746942.0,74100000.0,791.38947,21702.0,,0.9803713,Djibouti
715,0.247,0.0,0.125,0.0,0.125,759641.0,79260000.0,818.86664,27034.0,,0.9803713,Djibouti
716,0.255,0.0,0.15,0.0,0.125,771603.0,64330000.0,863.2316,18035.0,,0.9803713,Djibouti
717,0.254,0.0,0.125,0.0,0.1,783254.0,74170000.0,904.72974,10456.0,,0.9803713,Djibouti
718,0.25,0.0,0.1,0.0,0.1,794563.0,115380000.0,967.66864,9259.0,,0.9803713,Djibouti
719,0.244,0.0,0.1,0.0,0.1,805451.0,112670000.0,1052.7257,6651.0,,0.9803713,Djibouti
720,0.24,0.0,0.1,0.0,0.125,816358.0,140820000.0,1223.8568,9228.0,,0.9803713,Djibouti
721,0.239,0.0,0.1,0.0,0.1,827823.0,165830000.0,1267.3127,12111.0,,6.4733195,Djibouti
722,0.248,0.0,0.12195122,0.0,0.12195122,840198.0,132030000.0,1343.2687,15104.0,,0.9803713,Djibouti
723,0.266,0.0,0.09756097,0.0,0.09756097,853674.0,141400000.0,1451.543,20340.0,,0.9803713,Djibouti
724,0.266,0.0,0.12195122,0.0,0.09756097,868136.0,148460000.0,1559.2406,19139.0,,0.9803713,Djibouti
725,0.261,0.0,0.14634146,0.0,0.12195122,883293.0,149250000.0,2312.7288,20015.0,,0.9803713,Djibouti
726,0.259,0.0,0.12195122,0.0,0.12195122,898696.0,166110000.0,2466.0183,20530.0,,0.9803713,Djibouti
727,0.273,0.0,0.14634146,0.0,0.14634146,913993.0,173390000.0,2675.6055,19365.0,,0.9803713,Djibouti
728,0.205,0.0,0.0,0.0,0.025641026,44757204.0,965440000.0,243.73587,679532.0,36.69977,0.8396129,Ethiopia
729,0.246,0.0,0.0,0.0,0.0,46272300.0,727789950.0,248.0228,710166.0,36.69977,0.8396129,Ethiopia
730,0.241,0.0,0.0,0.0,0.0,47887864.0,1009249980.0,254.24326,773764.0,36.69977,0.8396129,Ethiopia
731,0.202,0.0,0.051282052,0.0,0.025641026,49609968.0,1091869950.0,271.3944,529620.0,36.69977,0.8396129,Ethiopia
732,0.235,0.0,0.05,0.0,0.05,51423584.0,1162509950.0,204.0502,431824.0,36.69977,0.8396129,Ethiopia
733,0.274,0.0,0.05,0.0,0.05,53295568.0,1081219970.0,165.69319,272631.0,36.69977,3.9760852,Ethiopia
734,0.274,0.0,0.0,0.0,0.0,55181000.0,1063579970.0,125.54957,348074.0,27.01136,0.8396129,Ethiopia
735,0.274,0.0,0.0,0.0,0.0,57047908.0,876979970.0,134.34296,393479.0,36.69977,2.8578122,Ethiopia
736,0.274,0.0,0.0,0.0,0.025,58883528.0,816499970.0,145.1669,390528.0,36.69977,0.8396129,Ethiopia
737,0.274,0.0,0.025,0.0,0.05,60697444.0,578909950.0,141.50862,323067.0,36.69977,0.69131064,Ethiopia
738,0.264,0.0,0.05,0.0,0.025,62507724.0,660240000.0,125.07614,262160.0,36.69977,0.8396129,Ethiopia
739,0.26,0.0,0.025,0.0,0.025,64343012.0,643289980.0,119.68407,257689.0,36.69977,0.8396129,Ethiopia
740,0.26,0.0,0.025,0.0,0.025,66224804.0,687800000.0,124.4608,197959.0,36.69977,0.8396129,Ethiopia
741,0.253,0.0,0.025,0.0,0.05,68159424.0,1103600000.0,120.765785,152554.0,36.69977,0.014647964,Ethiopia
742,0.259,0.0,0.05,0.0,0.05,70142088.0,1324739970.0,111.92722,132940.0,36.69977,0.03001889,Ethiopia
743,0.269,0.0,0.125,0.0,0.125,72170584.0,1621160060.0,119.490395,130274.0,36.69977,0.007622085,Ethiopia
744,0.249,0.0,0.15,0.0,0.125,74239504.0,1830300030.0,136.46626,115980.0,35.9,0.0046900786,Ethiopia
745,0.268,0.0,0.125,0.0,0.1,76346312.0,1929120000.0,162.43272,100817.0,29.82034,0.8396129,Ethiopia
746,0.264,0.0,0.1,0.0,0.1,78489208.0,2034550020.0,194.68742,96980.0,36.69977,0.8396129,Ethiopia
747,0.25,0.0,0.1,0.0,0.1,80674352.0,2606550020.0,244.28604,85183.0,38.99598,0.006189447,Ethiopia
748,0.23,0.0,0.1,0.0,0.125,82916232.0,3316250110.0,326.43683,83583.0,36.69977,0.0051488467,Ethiopia
749,0.233,0.0,0.1,0.0,0.1,85233912.0,3823760130.0,380.56906,121886.0,36.69977,0.0008583138,Ethiopia
750,0.222,0.0,0.12195122,0.0,0.12195122,87639968.0,3455159810.0,341.5541,154295.0,36.69977,0.003809234,Ethiopia
751,0.227,0.0,0.09756097,0.0,0.09756097,90139928.0,3495889920.0,354.47958,288844.0,36.69977,1.011937e-05,Ethiopia
752,0.238,0.0,0.12195122,0.0,0.09756097,92726968.0,3243290110.0,467.07794,376393.0,36.69977,0.0019289718,Ethiopia
753,0.237,0.0,0.14634146,0.0,0.12195122,95385784.0,3885540100.0,499.5316,433936.0,36.69977,6.646238,Ethiopia
754,0.247,0.0,0.12195122,0.0,0.12195122,98094256.0,3583960060.0,566.92645,659524.0,36.69977,0.025140129,Ethiopia
755,0.312,0.0,0.14634146,0.0,0.14634146,100835456.0,3238889980.0,640.5419,736086.0,36.69977,4.460347e-07,Ethiopia
756,0.104,,,,,103603504.0,4084250110.0,717.1246,791631.0,36.69977,0.001908108,Eritrea
757,0.108,,,,,106400024.0,4124270080.0,768.42505,1967830.0,51.77118,0.8396129,Eritrea
758,0.108,0.0,0.05,0.0,0.05,109224560.0,4930050000.0,772.31354,3519011.0,36.69977,0.8396129,Eritrea
759,0.108,0.0,0.05,0.0,0.05,2238626.0,67710000.0,208.99995,3.0,64.58248,0.009082451,Eritrea
