id,economicsupport,emotionalsupport,caresupport,economicpoverty,healthpoverty,rightspoverty,spiritualpoverty,multidimensionalpoverty,gender,age,squareofage,maritalstatus,householdregistration,totalnumberofchildren,numberofboys,proportionofboys,region,socialsecurity,totalhouseholdincome,numberofpeoplelivingtogether
37119318,5.9914646,1,1,0,1,0,0,0,1,83,6889,1,0,5,4,0.8,1,1,9.615806,1
37119518,7.3132205,1,1,0,0,0,0,0,1,94,8836,0,0,5,2,0.4,1,1,8.294049,1
37119618,7.6009026,0,1,0,0,1,1,1,1,84,7056,0,0,6,4,0.6666667,1,1,7.6009026,0
37119718,0.0,1,0,0,0,0,0,0,1,74,5476,1,0,3,3,1.0,1,1,8.006368,6
37119818,0.0,1,1,0,0,0,0,0,1,95,9025,0,1,4,3,0.75,1,1,11.0021,2
37120218,8.294049,0,0,0,0,0,0,0,1,80,6400,1,0,5,3,0.6,1,1,7.6009026,1
37120318,6.214608,1,0,0,0,0,0,0,1,70,4900,1,0,4,3,0.75,1,1,8.987197,1
37120718,7.3132205,1,1,0,0,0,0,0,1,89,7921,1,0,5,3,0.6,1,1,8.294049,1
37120818,0.0,0,1,0,0,0,1,0,1,82,6724,1,0,5,1,0.2,1,1,8.318742,1
37120918,0.0,0,0,1,0,0,0,0,1,70,4900,1,0,2,2,1.0,1,1,8.294049,1
37121018,6.214608,1,0,1,1,0,0,1,1,67,4489,1,0,4,3,0.75,1,1,8.294049,1
37121118,7.6009026,1,1,0,0,0,0,0,1,93,8649,0,0,4,1,0.25,1,1,11.512905,2
37121318,7.3132205,1,1,0,0,0,0,0,1,72,5184,1,0,4,1,0.25,1,1,9.2103405,1
37121518,6.214608,1,1,0,0,0,0,0,1,93,8649,1,0,3,1,0.33333334,1,1,8.517193,1
37121618,6.3969297,1,1,0,0,1,1,1,1,82,6724,1,0,2,0,0.0,1,1,8.556414,1
37121818,7.090077,1,0,0,0,0,0,0,1,66,4356,1,0,6,4,0.6666667,1,1,9.392662,2
37122018,7.3132205,1,1,0,0,0,1,0,0,81,6561,0,0,5,1,0.2,1,1,7.3132205,0
37122118,6.9077554,1,0,0,0,0,0,0,1,70,4900,1,0,3,3,1.0,1,1,8.006368,1
37122218,6.9077554,1,0,0,0,0,0,0,1,69,4761,1,0,2,1,0.5,1,1,9.2103405,1
37122418,6.3969297,1,1,0,1,1,0,1,1,82,6724,0,0,3,2,0.6666667,1,1,7.3132205,0
37122518,6.9077554,1,0,0,0,0,1,0,1,69,4761,1,0,4,1,0.25,1,1,9.2103405,1
37122618,7.090077,1,1,0,0,0,1,0,1,66,4356,0,0,4,3,0.75,1,1,8.987197,0
37122718,6.9077554,1,1,0,0,0,0,0,1,94,8836,0,0,2,1,0.5,1,1,10.596635,1
37122918,0.0,0,1,0,0,0,0,0,1,70,4900,1,0,4,1,0.25,1,1,10.126631,1
37123118,6.9077554,0,1,1,0,0,1,1,1,90,8100,0,0,4,3,0.75,1,1,7.783224,0
37123218,0.0,1,1,0,0,0,0,0,1,81,6561,1,0,4,0,0.0,1,1,10.596635,1
37123318,6.9077554,1,0,0,0,0,0,0,1,71,5041,1,0,2,2,1.0,1,1,8.699514,1
37123418,6.9077554,0,0,0,0,1,0,0,1,65,4225,1,0,3,3,1.0,1,1,9.2103405,1
37123818,8.294049,1,0,0,0,0,0,0,1,69,4761,1,0,6,2,0.33333334,1,1,8.987197,1
37123918,8.294049,1,1,1,1,0,1,1,1,91,8281,1,0,7,4,0.5714286,1,1,8.006368,1
37124118,0.0,0,0,0,0,0,0,0,1,70,4900,1,0,3,3,1.0,1,1,9.2103405,1
37124518,8.006368,1,1,0,0,0,0,0,1,81,6561,1,0,4,1,0.25,1,1,10.596635,1
37127218,6.214608,1,1,0,0,0,0,0,0,100,10000,0,0,5,1,0.2,1,0,8.517193,1
37127318,0.0,1,1,0,0,0,0,0,0,101,10201,0,0,8,3,0.375,1,0,8.006368,1
37127718,0.0,1,1,0,0,1,0,0,0,102,10404,0,0,1,0,0.0,1,1,7.090077,1
37128118,8.006368,1,1,0,0,1,0,0,1,106,11236,0,0,2,1,0.5,1,0,7.6009026,0
37128318,0.0,1,1,0,0,0,1,0,0,102,10404,0,0,4,1,0.25,1,0,8.699514,1
37128518,0.0,1,1,0,0,0,0,0,0,107,11449,0,0,1,0,0.0,1,0,10.819778,2
37128718,0.0,1,1,0,0,0,0,0,0,100,10000,0,0,4,1,0.25,1,0,9.2103405,2
37128818,8.294049,1,1,0,0,0,1,0,1,100,10000,0,1,4,3,0.75,1,0,11.156251,1
37129118,7.6009026,1,1,0,0,0,0,0,0,100,10000,0,0,3,2,0.6666667,1,0,11.395132,1
37129218,0.0,1,1,0,0,0,0,0,0,100,10000,0,0,5,1,0.2,1,0,10.308952,2
37129618,7.696213,0,1,1,0,1,0,1,0,89,7921,1,0,5,2,0.4,1,0,8.006368,0
37129718,0.0,1,1,0,0,0,0,0,0,105,11025,0,0,3,0,0.0,1,0,9.2103405,2
37129818,8.160519,0,0,1,0,0,0,0,1,83,6889,1,0,4,2,0.5,1,0,8.006368,1
37130118,8.517193,0,0,0,0,0,0,0,1,82,6724,1,0,5,4,0.8,1,0,7.783224,1
37130218,0.0,0,0,0,0,0,0,0,1,71,5041,1,0,2,2,1.0,1,1,8.517193,1
37130318,8.699514,1,1,0,0,0,0,0,1,91,8281,0,0,3,2,0.6666667,1,0,8.294049,1
37130418,0.0,1,1,0,0,1,1,1,1,80,6400,0,0,5,2,0.4,1,0,11.395132,0
37130518,8.699514,0,0,1,1,0,0,1,1,72,5184,1,0,4,2,0.5,1,0,11.395132,1
37130718,8.517193,0,0,0,0,0,0,0,1,81,6561,1,0,5,1,0.2,1,0,11.395132,1
37131018,0.0,1,1,0,0,0,0,0,1,80,6400,0,0,6,1,0.16666667,1,0,10.819778,4
37131218,8.294049,0,1,0,0,0,0,0,1,91,8281,1,0,5,3,0.6,1,0,7.783224,0
37131318,8.517193,1,1,0,0,0,0,0,1,83,6889,0,0,7,2,0.2857143,1,0,7.2442274,0
37131418,7.824046,0,1,1,0,0,0,0,1,71,5041,1,0,2,1,0.5,1,0,8.517193,1
37131518,8.070906,1,1,0,0,0,0,0,1,90,8100,0,0,4,3,0.75,1,0,7.090077,2
37131618,9.2103405,0,0,0,0,0,0,0,1,81,6561,1,0,5,3,0.6,1,0,6.9077554,1
37131818,7.824046,1,1,0,0,0,0,0,0,89,7921,0,0,6,2,0.33333334,1,0,11.395132,0
37131905,0.0,0,1,0,1,1,1,1,0,80,6400,0,0,6,5,0.8333333,1,1,11.512905,0
37131918,8.517193,0,1,0,0,1,1,1,0,80,6400,1,0,5,2,0.4,1,0,7.783224,1
37132018,7.3132205,1,1,0,0,0,1,0,0,73,5329,0,0,3,2,0.6666667,1,0,7.9655457,1
37132318,6.9077554,1,1,1,0,0,0,0,0,70,4900,0,0,3,2,0.6666667,1,0,9.2103405,1
37132405,8.294049,1,0,0,0,0,0,0,0,80,6400,1,1,4,4,1.0,1,1,10.308952,1
37132418,8.294049,1,1,0,0,0,0,0,0,94,8836,0,0,5,3,0.6,1,0,8.517193,0
37132518,0.0,1,1,0,0,0,0,0,0,80,6400,0,0,4,4,1.0,1,0,7.090077,0
37132618,7.6009026,0,0,0,0,0,0,0,0,73,5329,1,0,3,3,1.0,1,0,8.160519,1
37132818,0.0,0,1,0,0,0,0,0,0,81,6561,1,0,5,3,0.6,1,0,8.517193,0
37132918,6.9077554,0,0,0,0,0,0,0,0,70,4900,1,0,2,1,0.5,1,0,10.308952,0
37133018,0.0,1,1,0,0,0,0,0,0,90,8100,0,0,5,4,0.8,1,0,9.680344,0
37133118,0.0,0,0,0,0,0,0,0,0,82,6724,0,0,0,0,0.0,1,0,11.395132,1
37133205,6.684612,1,1,1,0,0,1,1,0,80,6400,1,0,3,3,1.0,1,1,0.0,0
37133218,0.0,1,1,0,0,0,0,0,0,73,5329,0,0,3,2,0.6666667,1,0,9.546813,0
37133318,9.472705,1,1,0,0,0,0,0,0,90,8100,0,0,5,3,0.6,1,0,11.395132,0
37133518,7.377759,0,0,0,1,0,0,0,0,71,5041,1,0,5,3,0.6,1,0,9.047821,1
37133818,7.6009026,1,1,1,0,0,0,0,1,78,6084,1,0,5,3,0.6,1,0,11.395132,1
37133918,0.0,0,0,0,0,0,0,0,1,66,4356,1,0,2,2,1.0,1,0,10.308952,2
37134118,0.0,1,1,1,0,0,0,0,1,85,7225,0,0,4,1,0.25,1,0,11.395132,0
37134318,8.612503,1,1,1,1,0,0,1,1,65,4225,1,0,3,2,0.6666667,1,0,8.131531,1
37134618,7.6009026,0,1,0,0,0,1,0,1,75,5625,0,0,1,0,0.0,1,0,8.160519,0
37135118,9.392662,0,0,0,0,0,0,0,1,65,4225,1,0,2,1,0.5,1,0,8.987197,1
37135218,0.0,1,1,0,0,1,0,0,1,95,9025,0,0,4,2,0.5,1,0,11.395132,0
37135418,6.9077554,0,0,0,0,0,0,0,1,76,5776,1,0,4,2,0.5,1,0,11.395132,1
37135518,8.987197,0,0,0,0,0,0,0,1,68,4624,1,0,4,2,0.5,1,0,6.9077554,1
37135618,8.476371,1,1,0,0,0,0,0,1,99,9801,0,0,1,1,1.0,1,0,10.819778,2
37135718,0.0,0,0,1,1,0,0,1,1,88,7744,0,0,0,0,0.0,1,0,7.17012,0
37135818,5.2983174,0,0,1,0,0,1,1,1,78,6084,1,0,3,1,0.33333334,1,0,8.188689,1
37135918,8.006368,0,0,0,0,0,0,0,1,65,4225,1,0,4,1,0.25,1,0,8.699514,1
37136018,8.517193,1,1,0,0,0,0,0,0,98,9604,0,0,5,2,0.4,1,1,10.596635,2
37136118,8.809863,1,1,0,0,0,0,0,0,88,7744,0,0,5,2,0.4,1,0,10.308952,2
37136218,7.824046,1,0,0,0,0,0,0,0,79,6241,0,0,5,3,0.6,1,0,10.043249,0
37136418,8.006368,1,1,0,0,0,1,0,0,95,9025,0,0,5,3,0.6,1,0,8.517193,1
37136518,7.090077,0,1,0,0,0,1,0,0,85,7225,0,0,6,3,0.5,1,1,7.824046,0
37136618,0.0,0,0,1,1,0,0,1,0,79,6241,1,0,3,1,0.33333334,1,0,9.903487,1
37136718,0.0,0,0,0,0,0,1,0,0,65,4225,1,0,3,1,0.33333334,1,0,9.2103405,1
37136918,7.090077,0,0,0,1,0,0,0,0,85,7225,1,0,4,3,0.75,1,0,11.0021,1
37137018,8.006368,0,1,0,0,0,0,0,0,77,5929,1,0,4,1,0.25,1,0,11.395132,1
37137118,6.802395,0,1,0,0,0,1,0,0,66,4356,0,0,5,2,0.4,1,0,11.395132,0
37137218,8.039157,0,1,0,0,0,0,0,0,97,9409,0,0,5,3,0.6,1,0,7.6009026,0
37137318,6.9077554,1,1,0,1,0,1,1,0,89,7921,0,0,3,2,0.6666667,1,0,7.090077,0
37137418,0.0,0,1,1,0,0,1,1,0,76,5776,1,0,4,1,0.25,1,0,7.6009026,1
37137505,7.863267,1,1,0,0,0,1,0,1,78,6084,0,0,5,3,0.6,1,1,10.819778,0
37137518,0.0,0,0,0,0,0,0,0,0,65,4225,1,0,2,2,1.0,1,0,10.165852,1
37137918,6.9077554,0,0,0,0,0,0,0,0,66,4356,1,0,4,1,0.25,1,0,10.247077,1
37138118,0.0,1,1,0,1,0,0,0,0,87,7569,0,0,1,0,0.0,1,0,8.294049,0
37138318,0.0,0,0,1,1,0,1,1,0,67,4489,1,0,3,3,1.0,1,0,8.699514,1
37138518,0.0,1,1,0,0,0,0,0,0,85,7225,0,0,4,4,1.0,1,0,9.903487,4
37138618,7.090077,1,1,0,0,0,0,0,0,76,5776,0,0,5,1,0.2,1,0,11.395132,0
37138718,7.090077,0,1,0,0,0,1,0,0,66,4356,0,0,3,2,0.6666667,1,0,11.395132,0
37143705,6.214608,1,1,1,0,1,0,1,0,88,7744,0,0,8,2,0.25,1,1,9.615806,2
37146118,7.377759,1,1,0,0,0,0,0,0,103,10609,0,0,7,4,0.5714286,1,1,8.476371,1
37146218,6.9077554,1,1,0,0,0,1,0,1,93,8649,0,0,3,3,1.0,1,1,7.090077,0
37146318,0.0,1,1,1,0,0,0,0,1,83,6889,1,0,6,3,0.5,1,1,7.783224,1
37146418,8.006368,1,0,0,1,0,1,1,1,70,4900,1,0,4,2,0.5,1,1,8.517193,1
37146518,8.160519,1,0,1,0,0,0,0,1,69,4761,1,0,2,1,0.5,1,1,8.853665,1
37146618,0.0,1,1,0,0,1,0,0,0,107,11449,0,0,7,6,0.85714287,1,1,8.476371,1
37146718,7.6009026,1,1,0,0,0,0,0,0,70,4900,0,0,4,4,1.0,1,1,8.006368,0
37146818,7.17012,1,1,0,0,0,1,0,0,81,6561,1,0,5,4,0.8,1,1,8.517193,1
37146918,6.9077554,1,1,0,0,0,0,0,0,91,8281,1,0,5,5,1.0,1,1,8.242756,1
37147118,6.55108,1,1,0,0,0,0,0,0,90,8100,0,0,8,3,0.375,1,1,9.798127,2
37147218,6.9077554,1,1,1,1,0,0,1,0,70,4900,1,0,3,2,0.6666667,1,1,7.783224,1
37147318,6.9077554,1,1,0,0,0,0,0,0,83,6889,1,0,6,5,0.8333333,1,1,11.0021,7
37147405,0.0,0,0,0,0,0,0,0,0,88,7744,1,0,6,4,0.6666667,1,1,9.1049795,1
37147418,7.6009026,1,0,0,0,0,0,0,0,69,4761,1,0,3,2,0.6666667,1,1,8.294049,1
37147518,0.0,1,1,0,1,1,1,1,0,107,11449,0,0,5,1,0.2,1,1,10.714417,3
37147618,0.0,1,1,0,0,0,0,0,0,71,5041,1,0,3,2,0.6666667,1,1,8.594154,1
37147705,8.294049,1,1,0,0,0,0,0,0,78,6084,0,0,4,2,0.5,1,1,9.903487,0
37147718,8.160519,1,1,1,0,0,0,0,0,90,8100,0,0,6,2,0.33333334,1,1,7.090077,0
37147818,7.3132205,1,1,0,0,0,0,0,0,67,4489,0,0,4,2,0.5,1,1,9.472705,0
37147905,9.305651,1,0,0,0,0,0,0,1,79,6241,1,0,4,2,0.5,1,0,8.699514,1
37147918,0.0,1,1,0,0,0,1,0,0,100,10000,0,0,6,2,0.33333334,1,1,10.085809,2
37148018,6.9077554,1,1,1,0,0,0,0,1,75,5625,1,0,6,4,0.6666667,1,1,9.2103405,2
37148105,8.517193,1,1,0,0,0,0,0,1,79,6241,1,0,2,2,1.0,1,1,8.517193,1
37148118,0.0,1,0,0,0,0,0,0,1,68,4624,1,0,2,1,0.5,1,1,8.987197,1
37148218,6.214608,1,0,0,0,0,0,0,1,84,7056,1,0,5,3,0.6,1,1,7.972466,1
37148518,0.0,1,1,0,0,1,1,1,0,92,8464,0,0,5,3,0.6,1,1,10.819778,7
37148618,5.7037826,1,1,0,0,0,0,0,0,82,6724,0,0,5,3,0.6,1,1,8.853665,5
37148718,6.214608,1,1,0,0,0,1,0,0,69,4761,1,0,2,0,0.0,1,1,8.006368,1
37148918,6.9077554,1,1,0,0,0,0,0,1,91,8281,0,0,1,1,1.0,1,1,8.006368,0
37149118,7.17012,1,1,0,0,0,0,0,1,88,7744,1,0,5,4,0.8,1,1,8.389359,1
37149218,0.0,1,0,0,0,0,0,0,1,66,4356,1,0,4,1,0.25,1,1,9.2103405,1
37149318,0.0,1,1,0,0,0,0,0,0,106,11236,0,0,1,1,1.0,1,1,8.294049,1
37149418,7.4383836,1,1,0,0,0,0,0,0,80,6400,1,0,4,3,0.75,1,1,8.294049,1
37149518,0.0,1,1,0,1,1,0,1,0,81,6561,0,0,5,0,0.0,1,1,7.090077,0
37149605,7.696213,1,1,0,0,0,0,0,0,86,7396,0,0,4,3,0.75,1,1,0.0,5
37149618,0.0,0,1,1,1,0,0,1,0,95,9025,0,0,0,0,0.0,1,1,8.34284,1
37149718,0.0,1,1,0,0,0,0,0,0,109,11881,0,0,5,2,0.4,1,1,9.2103405,2
37149818,6.214608,1,1,0,0,0,0,0,0,96,9216,0,0,6,4,0.6666667,1,1,7.090077,0
37149918,7.6009026,1,0,0,0,1,0,0,0,84,7056,1,0,3,2,0.6666667,1,1,8.476371,2
37150018,0.0,1,1,0,0,0,0,0,0,76,5776,0,0,6,2,0.33333334,1,1,10.110501,2
37150118,0.0,1,0,0,0,1,0,0,0,69,4761,1,0,4,2,0.5,1,1,9.798127,1
37150218,5.9914646,1,1,0,0,1,0,0,0,101,10201,0,0,5,3,0.6,1,1,9.2103405,2
37150418,7.3132205,1,1,0,0,0,0,0,0,82,6724,0,0,6,5,0.8333333,1,1,9.903487,2
37150518,8.006368,1,0,0,0,1,0,0,0,71,5041,1,0,4,3,0.75,1,1,7.783224,1
37150618,0.0,1,1,0,0,1,1,1,0,100,10000,0,0,3,0,0.0,1,1,9.903487,2
37150818,0.0,1,1,0,0,1,0,0,0,86,7396,0,0,6,4,0.6666667,1,1,9.903487,2
37150918,7.3132205,1,1,0,0,0,0,0,0,78,6084,0,0,4,2,0.5,1,1,8.294049,0
37151018,0.0,1,1,0,0,0,0,0,0,100,10000,0,0,4,2,0.5,1,1,10.308952,2
37151118,0.0,1,1,0,0,0,0,0,0,95,9025,0,0,3,1,0.33333334,1,1,8.294049,1
37151218,7.6009026,1,1,0,0,0,0,0,0,82,6724,0,0,8,3,0.375,1,1,7.090077,0
37151318,0.0,1,0,0,0,0,0,0,0,71,5041,1,0,4,2,0.5,1,1,10.714417,1
37151418,8.006368,1,1,1,0,0,0,0,0,67,4489,1,0,2,1,0.5,1,1,8.517193,1
37151518,0.0,1,1,0,0,0,0,0,0,102,10404,0,0,4,2,0.5,1,1,11.0021,2
37151718,6.9077554,0,1,0,0,1,0,0,1,83,6889,1,0,2,1,0.5,1,1,7.783224,1
37151818,0.0,1,0,0,0,0,0,0,1,75,5625,1,0,5,2,0.4,1,1,9.642123,1
37151918,0.0,1,0,0,0,0,0,0,1,68,4624,1,0,4,1,0.25,1,1,10.819778,3
37152118,7.6009026,1,1,1,0,0,1,1,1,97,9409,0,0,4,2,0.5,1,1,7.090077,0
37152218,8.517193,1,0,0,0,0,0,0,0,86,7396,1,0,6,2,0.33333334,1,1,7.783224,1
37152318,7.3132205,1,1,0,0,0,0,0,1,78,6084,0,0,3,2,0.6666667,1,1,9.2103405,2
37152418,0.0,1,0,0,0,0,0,0,1,67,4489,1,0,4,2,0.5,1,1,8.594154,1
37152618,0.0,1,1,0,0,0,0,0,1,66,4356,1,0,3,2,0.6666667,1,1,9.2103405,1
37152718,6.9077554,1,0,1,1,0,0,1,1,76,5776,1,0,6,3,0.5,1,1,8.283999,3
37152818,7.901007,1,1,0,0,0,0,0,1,81,6561,0,0,5,2,0.4,1,1,10.819778,4
37152918,0.0,1,1,0,0,1,1,1,1,91,8281,1,0,3,2,0.6666667,1,1,8.699514,3
37153018,6.214608,1,1,0,0,1,0,0,0,90,8100,0,0,4,2,0.5,1,1,9.2103405,4
37153118,6.802395,1,1,0,0,1,0,0,0,83,6889,0,0,2,1,0.5,1,1,7.090077,0
37153218,8.006368,1,1,1,1,0,1,1,0,74,5476,0,0,4,2,0.5,1,1,7.090077,0
37153418,8.006368,1,1,0,0,0,0,0,1,65,4225,1,0,3,2,0.6666667,1,1,8.006368,1
37153518,6.9077554,1,1,0,0,0,1,0,1,72,5184,1,0,4,1,0.25,1,1,9.615806,8
37153618,0.0,1,0,1,0,0,0,0,1,87,7569,1,0,7,4,0.5714286,1,1,8.881836,1
37153718,7.495542,1,1,0,0,0,0,0,1,90,8100,0,0,4,3,0.75,1,1,8.006368,0
37153918,7.6009026,1,1,0,0,0,0,0,0,95,9025,0,0,1,1,1.0,1,1,9.392662,2
37154018,8.006368,1,1,0,0,0,0,0,0,73,5329,0,0,5,2,0.4,1,1,7.6009026,4
37154118,7.090077,1,1,0,0,1,0,0,0,81,6561,0,0,4,3,0.75,1,1,7.783224,0
37154218,8.006368,1,1,0,1,0,0,0,1,72,5184,1,0,2,1,0.5,1,1,7.783224,1
37154318,0.0,1,1,0,0,1,1,1,1,83,6889,0,0,4,3,0.75,1,1,8.294049,0
37154518,0.0,1,1,0,0,0,0,0,1,68,4624,1,0,3,2,0.6666667,1,1,8.294049,1
37154818,0.0,1,1,0,0,0,0,0,0,90,8100,0,0,5,1,0.2,1,1,8.188689,1
37154918,7.090077,1,1,0,0,0,1,0,1,80,6400,0,1,7,4,0.5714286,1,1,8.517193,0
37155018,0.0,1,0,0,0,0,0,0,1,72,5184,1,1,1,1,1.0,1,1,11.289782,1
37155118,0.0,1,0,0,0,0,0,0,1,69,4761,1,1,5,2,0.4,1,1,11.156251,1
37155218,0.0,1,1,0,0,1,1,1,0,101,10201,0,0,3,2,0.6666667,1,1,8.699514,2
37155318,0.0,1,1,1,1,0,0,1,0,94,8836,0,0,6,3,0.5,1,1,9.903487,2
37155518,7.377759,1,1,1,0,0,1,1,0,73,5329,0,1,4,2,0.5,1,1,7.426549,0
37155918,7.17012,1,1,0,0,0,1,0,1,81,6561,0,0,3,2,0.6666667,1,1,8.699514,0
37156018,9.2103405,1,0,1,0,0,0,0,1,70,4900,1,0,3,2,0.6666667,1,1,8.961879,2
37156118,0.0,1,1,1,1,0,0,1,1,68,4624,0,0,1,1,1.0,1,1,8.160519,1
37156218,7.3132205,1,1,0,0,0,1,0,0,81,6561,0,0,4,3,0.75,1,1,7.6009026,0
37156318,7.6009026,1,1,0,0,0,1,0,0,75,5625,0,0,5,1,0.2,1,1,8.070906,0
37156418,8.699514,1,1,0,0,0,0,0,0,65,4225,1,0,4,3,0.75,1,1,8.517193,1
37156518,0.0,1,1,0,0,0,1,0,0,103,10609,0,0,4,2,0.5,1,1,9.615806,2
37156618,7.17012,1,1,0,0,0,1,0,0,90,8100,0,0,3,2,0.6666667,1,1,9.903487,4
37156718,6.9077554,1,1,0,0,0,1,0,0,83,6889,0,0,4,1,0.25,1,1,7.6009026,0
37156818,7.3132205,1,0,0,1,1,0,1,0,79,6241,1,0,4,3,0.75,1,1,7.9373746,1
37157018,6.684612,1,1,0,0,0,0,0,1,89,7921,1,0,4,1,0.25,1,1,7.922986,1
37157118,5.2983174,1,0,0,1,1,0,1,1,84,7056,1,0,3,3,1.0,1,1,7.783224,1
37157218,6.214608,1,1,0,0,0,0,0,1,77,5929,1,0,5,3,0.6,1,1,8.517193,1
37157318,0.0,1,1,0,0,0,0,0,0,111,12321,0,0,6,4,0.6666667,1,1,9.903487,2
37157418,6.214608,1,1,0,0,0,0,0,0,92,8464,0,0,3,1,0.33333334,1,1,7.229839,0
37157518,8.006368,1,0,0,0,1,0,0,0,81,6561,1,0,4,2,0.5,1,1,7.783224,1
37157618,0.0,1,1,0,0,0,0,0,0,78,6084,0,0,4,3,0.75,1,1,7.090077,0
37157718,7.6496925,1,1,1,0,0,1,1,0,100,10000,0,0,6,3,0.5,1,1,8.699514,0
37157818,5.2983174,1,1,0,0,0,0,0,0,89,7921,0,0,2,1,0.5,1,1,8.122668,2
37157918,7.6009026,1,1,0,0,0,1,0,0,84,7056,0,0,4,1,0.25,1,1,7.090077,0
37158018,7.090077,1,1,0,0,0,1,0,0,74,5476,1,0,3,2,0.6666667,1,1,7.783224,1
37158118,6.214608,1,1,0,0,0,0,0,0,101,10201,0,0,5,2,0.4,1,1,10.933107,2
37158318,0.0,1,1,1,0,1,0,1,0,84,7056,1,0,4,3,0.75,1,1,8.517193,1
37158418,0.0,1,0,1,0,0,0,0,0,73,5329,1,0,4,2,0.5,1,1,10.819778,2
37160918,0.0,1,1,0,0,0,0,0,1,89,7921,1,1,5,1,0.2,1,1,10.819778,1
37161018,0.0,1,1,0,0,0,0,0,0,95,9025,0,0,7,2,0.2857143,1,1,10.308952,2
37191017,7.696213,1,1,0,0,0,0,0,1,92,8464,0,0,5,3,0.6,1,1,0.0,0
37201008,9.2103405,1,0,0,0,0,0,0,1,81,6561,1,0,4,2,0.5,1,0,11.407565,0
37201408,9.2103405,1,0,0,0,0,1,0,0,83,6889,1,0,4,1,0.25,1,0,11.512905,0
37203108,9.2103405,1,0,0,0,0,0,0,1,88,7744,1,0,4,1,0.25,1,0,11.512905,1
37204008,0.0,1,1,0,0,0,1,0,0,78,6084,0,0,5,2,0.4,1,1,9.472705,0
37206208,8.006368,1,0,0,0,0,1,0,1,74,5476,1,0,2,1,0.5,1,1,10.308952,2
37208608,6.9077554,1,1,0,0,0,1,0,0,80,6400,0,0,6,3,0.5,1,1,7.9373746,0
37209808,0.0,1,1,1,1,0,1,1,0,76,5776,0,0,4,3,0.75,1,1,0.0,0
37211908,8.006368,1,0,1,0,0,0,0,1,80,6400,1,0,4,2,0.5,1,1,8.294049,1
37212508,8.006368,1,0,1,0,1,0,1,0,81,6561,1,0,4,2,0.5,1,1,8.294049,1
37213408,7.901007,0,0,0,0,0,1,0,1,80,6400,1,0,3,1,0.33333334,1,1,8.987197,1
37214808,6.684612,1,1,1,0,0,1,1,1,90,8100,1,0,4,3,0.75,1,1,8.294049,1
37215408,8.294049,1,0,0,0,0,0,0,1,71,5041,1,0,2,1,0.5,1,1,0.0,1
37216108,8.517193,1,1,0,0,1,0,0,1,84,7056,0,0,5,2,0.4,0,1,8.517193,0
37216408,7.495542,1,1,0,0,0,0,0,0,84,7056,1,0,5,3,0.6,1,1,0.0,1
37216908,7.495542,1,1,0,0,0,0,0,1,88,7744,1,0,5,3,0.6,1,1,0.0,1
37217508,6.9077554,0,0,0,0,0,0,0,1,88,7744,1,0,5,4,0.8,1,1,0.0,1
37217908,8.070906,1,1,0,0,0,1,0,0,89,7921,1,0,6,4,0.6666667,1,1,7.6009026,1
37218008,7.3132205,1,1,0,0,0,0,0,0,76,5776,0,0,4,2,0.5,1,1,8.006368,0
37218408,7.4383836,1,1,0,0,0,1,0,1,82,6724,0,0,5,2,0.4,1,1,7.6009026,0
37218608,6.214608,0,0,0,0,0,0,0,0,82,6724,1,0,5,3,0.6,1,1,8.517193,1
37218708,7.3132205,1,1,0,0,0,0,0,0,114,12996,0,0,6,3,0.5,1,1,8.517193,1
37219008,8.294049,1,1,0,0,0,1,0,0,72,5184,0,0,3,1,0.33333334,1,1,8.699514,0
37219708,8.699514,1,0,0,0,0,0,0,1,80,6400,1,0,3,3,1.0,1,1,10.126631,1
37221708,0.0,1,0,0,0,0,0,0,1,76,5776,1,1,2,2,1.0,1,1,11.0021,1
37222608,0.0,1,1,0,0,0,0,0,0,73,5329,1,1,3,2,0.6666667,1,1,11.512905,1
37225508,8.160519,1,1,1,0,0,0,0,1,76,5776,1,0,3,2,0.6666667,1,1,8.517193,1
37226908,8.517193,1,1,0,1,0,1,1,0,79,6241,0,0,4,3,0.75,1,1,9.2103405,0
37228008,8.987197,1,0,0,0,0,0,0,0,76,5776,1,1,4,1,0.25,1,1,11.512905,1
37228708,0.0,0,0,0,0,0,0,0,1,77,5929,1,0,2,1,0.5,1,1,10.819778,1
37229008,9.546813,1,0,0,0,0,0,0,1,90,8100,1,1,5,3,0.6,1,1,11.512905,1
37229408,8.160519,1,1,1,0,1,0,1,0,82,6724,1,0,3,2,0.6666667,1,1,8.517193,1
37229908,7.783224,1,1,0,0,0,1,0,0,93,8649,0,0,4,2,0.5,1,1,10.819778,2
37230008,6.684612,1,0,0,0,0,0,0,1,74,5476,1,0,3,2,0.6666667,1,1,11.512905,1
37230308,0.0,1,1,0,0,0,1,0,1,81,6561,0,0,3,2,0.6666667,1,1,11.512905,4
37231308,6.9077554,1,0,0,0,1,0,0,1,76,5776,1,0,2,0,0.0,1,1,8.517193,5
37232808,6.9077554,0,1,0,0,0,1,0,1,75,5625,0,0,2,1,0.5,1,1,0.0,0
37233208,7.495542,1,1,0,0,0,1,0,1,89,7921,0,0,5,4,0.8,1,1,9.2103405,0
37234208,9.2103405,1,1,0,0,0,0,0,1,76,5776,0,0,4,3,0.75,1,0,11.512905,0
