obs_id,seed,treatment_price_normalized,outcome_demand,instrument_z,temporal_time,state_emotion_id,covariate_emotion_0,covariate_emotion_1,covariate_emotion_2,covariate_emotion_3,covariate_emotion_4,covariate_emotion_5,covariate_emotion_6,unobserved_confounder_v,price_percentile,treatment_high_price,treatment_low_price,instrument_strong,time_category,counterfactual_demand_low_price,counterfactual_demand_high_price,individual_treatment_effect
524,42,0.05854729008561705,1.4305180862254199,0.8886627535509601,8.383287047111379,5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3319425566668639,51,0,0,0,Evening,-0.15460370387924266,-0.5922995623444954,-0.4376958584652528
525,42,1.0237487419804836,1.1091509219297908,-0.5267554326549905,4.686931597949703,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7991788199053993,85,1,0,0,Morning,1.381854941707851,1.2598993624513042,-0.12195557925654676
526,42,-0.9577197975436103,-0.41548153339019955,0.6593805861869515,4.148195023376652,6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4287906399387243,18,0,1,0,Morning,-1.7684294477831701,-2.5377644248396827,-0.7693349770565125
527,42,-0.5176829189425729,-2.354521492399333,-0.38647671725197413,2.7340707193070624,6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.3411079025487173,31,0,0,0,Morning,-2.1115149493396177,-2.9513535565231215,-0.8398386071835038
528,42,-0.4366311554202632,0.9470202402908539,0.33951448381884,0.5637549665092711,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1664691282352289,33,0,0,0,Early,1.2403402555895984,1.0893035900080525,-0.15103666558154583
529,42,0.9394789234334977,2.3233588165997823,-0.6457713506365684,8.647223762550531,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.21187867865182275,82,1,0,0,Evening,1.1179711081694985,0.9417877398869566,-0.17618336828254189
530,42,0.549358432834272,-0.40933922333642264,-0.9107038230647322,8.129010091300776,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.8955560935463348,70,0,0,0,Evening,0.3412530033423007,0.005455061645133661,-0.33579794169716704
531,42,2.286049173066864,2.307088395485281,0.09186474564849363,9.997176732861305,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.9960086593886697,100,1,0,0,Evening,1.680465130958237,1.619873562245856,-0.06059156871238103
532,42,2.0359987837000455,1.90654357690942,-1.8852000520211172,9.966368370739055,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2886539308074841,100,1,0,1,Evening,1.6690051924581073,1.6060586210958745,-0.0629465713622328
533,42,0.288434505723127,-2.2837714591108025,-0.29626744350888173,5.5543170560262745,5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.07477626792196859,59,0,0,0,Afternoon,-0.5547939692012163,-1.0747284134378965,-0.5199344442366802
534,42,1.412312197798974,0.4921999106817485,-1.6063770056091804,7.689874151805105,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.192496559031471,93,1,0,1,Evening,0.19231408639077643,-0.17409061153662217,-0.3664046979273986
535,42,1.0958075009590156,0.05054453915088808,0.7792340343136079,9.44765729882428,5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.12011364321136973,87,1,0,0,Evening,0.8820909141105553,0.6574344687648059,-0.22465644534574936
536,42,-0.07075248428714863,-1.892438318888328,1.0501105961089143,8.496473906774115,6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.182420997152417,46,0,0,1,Evening,-0.3621690541072308,-0.8425193255781754,-0.4803502714709446
537,42,-0.12459648210445479,-0.8083863013510384,-0.8639512214208059,2.4734810174319763,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.4846287640039644,44,0,0,0,Early,0.03906278098278256,-0.3588348634665379,-0.39789764444932046
538,42,-0.13018351686872312,-1.4919109671967443,0.4283129624734963,4.505441353100935,6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3430670089259352,43,0,0,0,Morning,-0.9714880436762329,-1.5770525852781974,-0.6055645416019645
539,42,-1.2437275487965704,-0.46670195068597464,0.8991357136874919,1.2915941515149498,6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.30845010833151476,12,0,1,0,Early,-1.8271438476527164,-2.608544558506637,-0.7814007108539207
540,42,1.0594661791056192,-0.086697952903116,0.9024692225017834,9.540510272587223,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.6662842005099068,86,1,0,0,Evening,1.3316169222065837,1.1993374944365862,-0.13227942776999746
541,42,-0.4954271589893942,-0.9398379197625915,0.2144508339716411,6.0617463445088005,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.17769397711340018,31,0,0,0,Afternoon,-0.11079722059269334,-0.5394909029800067,-0.4286936823873133
542,42,-1.6197985822654546,-0.2806598675734578,0.7343046755614968,2.2864280550346274,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.659602268519233,6,0,1,0,Early,-0.49494935035825177,-1.002585802249427,-0.5076364518911751
543,42,0.09175287189427847,-2.686958735012082,-0.6493313119203942,6.7170068440585675,5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.7048684538154905,52,0,0,0,Afternoon,-0.865580696433997,-1.449381414138352,-0.583800717704355
544,42,-0.8071954276280979,-0.637114694594321,0.08312246565668001,6.181282404578958,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.729897831726847,22,0,1,0,Afternoon,0.7760857758661127,0.5296454106973416,-0.2464403651687711
545,42,-0.349007082016599,-3.205611353268563,-0.46710340679077605,3.5816271803284048,5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.23091025368155538,36,0,0,0,Morning,-1.4814856133618097,-2.1918540008146046,-0.7103683874527948
546,42,-0.3639692964122691,0.572750224099179,-0.7337879737853639,1.1355759219962902,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.7022132660800113,35,0,0,0,Early,0.6866093732608252,0.4217817222237844,-0.26482765103704076
547,42,-0.3298506524039124,-1.9454307103326627,0.03606339146962743,6.715731955927996,6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.4628156863395111,37,0,0,0,Afternoon,-1.2861417649104432,-1.9563672422830454,-0.6702254773726022
548,42,0.6428689892604307,0.549930830517531,0.34753037615807447,5.2030770090379335,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.6126946458776085,73,0,0,0,Afternoon,1.0493491762531901,0.8590640890566212,-0.1902850871965689
549,42,-0.32076150915576196,0.28115787424886785,1.163508767954987,7.723183917356393,6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0518950572656043,37,0,0,1,Evening,-0.8877597041801086,-1.4761181795035463,-0.5883584753234377
550,42,0.5655288368814482,0.2260389571998731,0.2651555272988874,5.201635011119934,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0149348063096417,71,0,0,0,Afternoon,1.454035881567947,1.3469133927889283,-0.10712248877901875
551,42,-0.008964400978801888,-0.27899232947522423,0.6419305349615512,8.5218150031854,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.7611863848144755,48,0,0,0,Evening,0.5151262743429676,0.21505906662315727,-0.3000672077198104
552,42,-0.33873180623232513,-0.20981741428036516,0.6532831732495379,5.519068387744856,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.3815241391915724,36,0,0,0,Afternoon,0.9470327534355572,0.7357217727007137,-0.21131098073484345
553,42,-1.9325524282838604,-1.3920887741307992,2.68753436569696,5.609379715353863,5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.580143651502776,3,0,1,1,Afternoon,-0.6710193984945658,-1.2148380192443158,-0.54381862074975
554,42,1.8148900138051558,0.39398364754445536,-1.8100324032725792,8.76653602658345,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.369254797421876,98,1,0,1,Evening,0.8995380065158299,0.6784669162613116,-0.22107109025451832
555,42,-0.31946482699893,-0.414957553810827,-0.6879338668371778,4.034828662123971,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.1385673730496195,37,0,0,0,Morning,0.6506356884227322,0.3784154913333994,-0.2722201970893328
556,42,-1.9404803818341272,-1.2598906607601374,1.4740560524880801,1.3401522845064073,5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.37940449898584194,3,0,1,1,Early,-1.3513690919014782,-2.0349987012338557,-0.6836296093323775
557,42,0.3960693350688669,0.31905911296966105,-0.35201307485347394,0.28782676313338973,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3320652491644065,65,0,0,0,Early,0.18499883960990252,-0.18290913213987195,-0.36790797174977447
558,42,-0.2766345986545277,-1.478398457516775,0.8858031376017194,7.55137255673619,6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8811833430420066,39,0,0,0,Evening,-0.9733095441242732,-1.579248401729922,-0.6059388576056488
559,42,-0.5485815109045117,-0.054178253852425806,0.2300095237628365,6.203095513534647,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.38024155593020326,30,0,0,0,Afternoon,-0.1011254070078406,-0.5278315441198507,-0.42670613711201005
560,42,-2.063185417788401,-0.4341677024952819,2.1052024012080106,7.0407976809922355,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.9180996005037925,3,0,1,1,Afternoon,-0.3705697775000953,-0.8526463868436771,-0.4820766093435818
561,42,0.2037223124567554,0.5293737387118858,-1.113054427063712,2.129641615089107,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.15010422158550477,56,0,0,1,Early,1.1201527094951738,0.944417657484384,-0.17573505201078976
562,42,-1.2708900407491033,-0.6340203329699468,1.2218005525188131,1.3637147558676976,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.3520284761807149,11,0,1,1,Early,-0.8586521580936669,-1.4410290700637334,-0.5823769119700665
563,42,-0.692998632447411,0.8561194947355997,1.7495813052724989,0.14544665667881929,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.282187407430427,25,0,1,1,Early,0.6386592151966664,0.3639778682344131,-0.27468134696225327
564,42,0.25428216891877214,0.36112438746497366,-1.0144188771679996,3.5058755880659698,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.23641786235993267,57,0,0,1,Morning,0.605869526023175,0.32444994003018707,-0.28141958599298794
565,42,-1.136223674107441,0.11008645111886772,0.7828702435813464,5.899176868546331,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.0630179915769966,14,0,1,0,Afternoon,0.3414304088149072,0.005668923714613126,-0.3357614851002941
566,42,-0.11847959377374444,-1.460253419126204,-0.9654979858290557,3.922440450997323,6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.1656715902886647,44,0,0,0,Morning,-1.917281291978678,-2.7172051319258417,-0.7999238399471638
567,42,-0.2594867499280747,-1.051438000912502,0.0301615725351249,4.374749220237291,5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.01804164863409918,40,0,0,0,Morning,-0.9406399914511792,-1.5398652979226974,-0.5992253064715183
568,42,0.6005035853561675,-0.6603411402809635,-0.25658793018217363,9.041586944937483,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.4263789222814078,72,0,0,0,Evening,0.8224951819816885,0.585591890190667,-0.23690329179102143
569,42,1.6324436302170415,-2.349965072446534,-2.402753934899687,3.4825546702330037,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.7813622223625104,97,1,0,1,Morning,-0.9715050651211066,-1.577073104608141,-0.6055680394870344
570,42,0.6838550081101213,-0.6464552330734,0.42423425971189876,5.139894891598108,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.8466462488663622,74,0,0,0,Afternoon,0.7579161819199403,0.5077419885208097,-0.2501741933991306
571,42,0.06158297060089427,-2.4090808591664636,0.1433391676062309,7.8365301274114305,6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.02465728073149379,51,0,0,0,Evening,-0.8260294300334273,-1.4017024132671922,-0.5756729832337649
572,42,-2.4021213514334425,-0.2972660414732735,1.4790789734057603,3.9654278232127016,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.885766918754242,1,0,1,1,Morning,-0.8834211381389653,-1.4708880437106686,-0.5874669055717033
573,42,-0.8322029701814568,-3.470271555775515,0.6111436546495426,6.220867002278735,6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.3938018684435067,21,0,1,0,Afternoon,-1.4152258758271081,-2.1119779722787815,-0.6967520964516734
574,42,-0.8006157666824433,0.6896559386595458,2.2908839240787624,8.623637087467452,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.185860547130203,22,0,1,1,Evening,0.8396958276906759,0.6063272465111795,-0.23336858117949633
575,42,0.7027422756595045,-0.8910238436063656,0.10704238207871382,9.495206236576422,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-2.3219564173418106,75,0,0,0,Evening,1.1822308139363937,1.0192527326942695,-0.1629780812421242
576,42,-0.3964230109355647,0.4073656522408316,-0.10553005200230739,1.4707348092903794,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5418420893363174,34,0,0,0,Early,0.6356907477667103,0.3603993845584305,-0.2752913632082798
577,42,1.6014937165010716,0.2566591252190766,-0.1843566507170958,9.265876251614944,5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.6411595390915734,96,1,0,0,Evening,0.6548134878024355,0.3834518231222981,-0.27136166468013745
578,42,1.5199869202982652,2.91913318051291,-0.4395887110317737,4.921162930795382,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.1294735893439463,95,1,0,0,Morning,1.3149303586144305,1.1792218634479548,-0.13570849516647576
579,42,1.4143487748505397,-0.1997180633113011,-2.207750916382569,2.5824438829895833,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6816906899038048,93,1,0,1,Morning,0.03898340762904587,-0.3589305479425707,-0.3979139555716166
580,42,0.29493441213342186,-0.16691004015690503,-0.22019462700795758,4.591357562382613,5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.4141211679455457,59,0,0,0,Morning,-0.31726176377730214,-0.7883836447360767,-0.47112188095877455
581,42,2.1014127989204057,2.750730973815921,-2.0678547264359923,9.800325752854771,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.8058902285478261,100,1,0,1,Evening,1.4396341928612797,1.329552175541496,-0.11008201731978362
582,42,1.2954041150596798,2.098367420489847,0.4520333445857688,4.926180939928696,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.223853198573728,90,1,0,0,Morning,1.4863319139315083,1.3858462183425253,-0.10048569558898302
583,42,0.41235400661977845,-1.206526168751563,-1.2400602924705844,3.287516102875082,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.13682182967129333,66,0,0,1,Morning,0.0657685779027786,-0.32664105956358236,-0.3924096374663609
584,42,0.08299276034936778,-0.6145318700270406,-0.8943326230884198,6.334008543167258,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.1843601723120227,52,0,0,0,Afternoon,0.3501474282586971,0.016177279463454108,-0.333970148795243
585,42,-0.30464011914533773,-1.5268506735648666,-0.6694101948325517,2.401456187781931,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.49938429859137107,38,0,0,0,Early,-0.49862456184401927,-1.0070162649773933,-0.508391703133374
586,42,0.3196131191980897,1.0086849163882339,-0.2049350378132454,0.7586332810866392,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.7026964883479363,60,0,0,0,Early,0.7697375697424793,0.521992656364938,-0.24774491337754134
587,42,-0.5959089416180846,0.02214451743497553,0.006868254939036984,1.2887972191064923,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.07474416815016639,29,0,0,0,Early,0.16358214340826474,-0.20872693191683503,-0.37230907532509977
588,42,-2.3755892773553073,-1.163462452954056,1.0844795830730707,1.2804583895777244,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-3.324755719911096,1,0,1,1,Early,0.16551763062916666,-0.20639370455675826,-0.3719113351859249
589,42,-0.5449295469374066,-1.3427698035377476,-0.5775300935075538,1.5190269351229435,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.4689234636701936,30,0,0,0,Early,-0.9084685641399604,-1.5010826835997355,-0.5926141194597752
590,42,-1.130757821897805,-0.4088338049342838,0.4801461362223696,1.3882717264941014,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.42444870314248145,14,0,1,0,Early,-0.8671855933877751,-1.4513161153558134,-0.5841305219680383
591,42,-1.9572380344270568,0.007938104157531267,2.7308672332235675,6.4087474480321465,5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0358252384175684,3,0,1,1,Afternoon,-0.939263274285924,-1.538205667147371,-0.5989423928614469
592,42,-1.12973205936359,-1.5554065330562628,0.37735070276322974,1.8188008439914483,6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.2731223524069119,14,0,1,0,Early,-2.0326506326996503,-2.8562827240572815,-0.8236320913576312
593,42,-0.2701768522270694,-2.2150862689350634,-0.1804897889316338,3.456672833238632,6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0544316549732602,39,0,0,0,Morning,-2.026776583780471,-2.8492015656261382,-0.8224249818456673
594,42,0.9809988583946129,2.178927243899678,-0.7791516519282973,8.967884099060118,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5261623535474892,84,1,0,0,Evening,1.4347961631559845,1.3237199369426798,-0.11107622621330471
595,42,0.2627253935657112,-1.8057471174962751,-0.19433154542032846,4.739616402628723,6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.9642925222356131,58,0,0,0,Morning,-0.05391989254729483,-0.4709253570386839,-0.41700546449138903
596,42,0.3113662236570247,0.46753161546488414,-0.8862203436094058,6.675577385210271,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.4915611585980846,60,0,0,0,Afternoon,-0.03223871140659509,-0.44478872100721945,-0.4125500096006244
597,42,-0.8448697517251504,0.047026967374771855,0.2686614266837726,1.7231987120162984,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34494500154628505,20,0,1,0,Early,1.1324259330034432,0.9592130126676071,-0.17321292033583613
598,42,-0.75950879403385,-1.683930311950899,0.10354413863939305,1.9228901880867078,5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2619503493413132,24,0,1,0,Early,-1.5266088936718505,-2.2462500573004465,-0.719641163628596
599,42,1.0605959300999241,-1.785157130708475,-2.1622192209177933,0.40868616266478863,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.2551077492566356,86,1,0,1,Early,-0.2930123697179859,-0.759151031328214,-0.46613866161022816
600,42,-0.7715545258198183,-1.8758552087914482,-0.018558005766067587,1.6893506307216455,6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.3511962018037653,23,0,1,0,Early,-1.995531093591512,-2.8115351673153697,-0.8160040737238576
601,42,-1.0273614242763438,2.7398555932125017,1.076146312640013,2.7859033903195862,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.6846742380640736,17,0,1,1,Morning,0.5800392420179515,0.2933115658220325,-0.28672767619591905
602,42,-0.6896016035909768,-2.6637701683840396,-0.3991118522027499,1.7701048427674682,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.2332688262968767,25,0,1,0,Early,-0.969580443899518,-1.5747529761962866,-0.6051725322967686
603,42,0.3104325483285055,-1.120907837209202,-0.6528967724115621,0.8870253375705561,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.6607233944637488,60,0,0,0,Early,-0.17942662804718043,-0.6222235655620203,-0.44279693751483984
604,42,0.03961770803155443,-3.3521398836739777,-1.3777007731168525,1.206358711006008,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-2.0966756985697956,50,0,0,1,Early,-0.797770119280163,-1.3676358504325867,-0.5698657311524238
605,42,1.568570527592931,1.4272224495904569,-1.8579920416244045,4.607787680327258,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.863791824569662,96,1,0,1,Morning,0.3778669731541836,0.049593155249444604,-0.328273817904739
606,42,-1.7475181925688659,-0.2847660110387443,0.8313492670632543,2.063337184057925,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.8923253901884467,5,0,1,0,Early,-0.4805212741449148,-0.9851927748965796,-0.5046715007516649
607,42,-0.4222035510833969,-1.2575715192215902,-0.18147832957919605,3.6426986104807546,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.40208825820294014,33,0,0,0,Morning,-0.42900759084158496,-0.9230930958061343,-0.49408550496454934
608,42,0.5805611125361386,-0.5722978646644092,0.7720215620034229,5.034172708548569,5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.2915256017682013,71,0,0,0,Afternoon,0.6936566637142958,0.4302772218183438,-0.26337944189595197
609,42,-1.123824091413776,1.305096597024443,1.5313237445794692,6.903948286293653,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2908528001767071,15,0,1,1,Afternoon,0.008171378836798743,-0.3960744090960675,-0.40424578793286625
610,42,-0.8586072907295862,-0.538522440962934,0.9212476849103453,0.39312139841098936,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.9086502957414381,20,0,1,0,Early,0.10761169729004065,-0.2761992328591778,-0.38381093014921847
611,42,0.34137992107243775,0.17391178725558032,-0.5423723214387958,7.994103989090426,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.7150481829666253,62,0,0,0,Evening,0.9732300209722066,0.7673025450848796,-0.20592747588732696
612,42,-0.251365001197374,0.7155096408665311,0.14486766465755532,6.279003894909078,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44198600639503066,40,0,0,0,Afternoon,1.2185614909778273,1.063049317227486,-0.15551217375034132
613,42,0.019616367591092896,-0.9695491659465327,-0.6147728651569183,0.8175903194887191,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.4303854763970162,49,0,0,0,Early,0.30433541538717285,-0.03904904324108256,-0.3433844586282554
614,42,1.06118698058573,2.467171838978406,-0.7082884626016631,8.735786241067773,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3803814482163112,86,1,0,0,Evening,1.399067089286909,1.2806485842614208,-0.11841850502548823
615,42,0.8950495500527025,2.0604245407492017,0.3428151624026237,9.208724005318132,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.19084131864335074,81,1,0,0,Evening,0.9439790010380263,0.732040478105806,-0.21193852293222037
616,42,0.4227788285949583,-0.19641116175593254,-0.8322938831181725,0.6107795985486375,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.06749368124727499,66,0,0,0,Early,0.8109598964042608,0.5716861182357311,-0.23927377816852968
617,42,1.3529632944381638,-0.4901876569317434,-2.209151619088701,2.7687764814720373,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.44508647135340157,91,1,0,1,Morning,-1.0338824389399952,-1.6522689486686124,-0.6183865097286172
618,42,0.6615019699488598,0.19418739970636678,-0.8881478957273766,8.062012797930613,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.3500184545911409,74,0,0,0,Evening,0.9856148323310411,0.7822324192787058,-0.2033824130523353
619,42,-0.047626196303677884,-0.07091899141319115,-0.3068811486873728,7.482596903836583,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.9960497860017741,47,0,0,0,Afternoon,0.13516916456878783,-0.24297874143209625,-0.3781479060008841
620,42,-2.2257868772976614,1.8664857221542501,1.5213984978319222,1.8452101935637732,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.5323122659297901,2,0,1,1,Early,0.5998496852792713,0.3171930297415018,-0.2826566555377695
621,42,0.00737685162604958,-2.0235706744877295,-0.49093744987136534,2.093493233367103,6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.1951391798334359,49,0,0,0,Early,-2.087008549295745,-2.9218111227308126,-0.8348025734350677
622,42,-1.0991569160707604,0.47457396726285384,0.5119240910292749,3.70472102791382,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.11617308407654969,15,0,1,0,Morning,0.6169703785953233,0.337832003554971,-0.2791383750403523
623,42,0.794408229144522,0.913924745143015,-0.1683082339620694,4.845229851910213,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.8448984534104736,78,1,0,0,Morning,0.8791774124425004,0.6539222462442316,-0.2252551661982688
624,42,-1.0805578000489957,-1.56920215134486,1.226405143870384,6.1825477153029595,5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4015606083877186,16,0,1,1,Afternoon,-0.9825546437679914,-1.5903933574818439,-0.6078387137138525
625,42,-1.573602695643578,-0.23680980260954465,1.1570963854639587,3.689136395697724,6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4683155849391383,7,0,1,1,Morning,-1.9827311315216674,-2.7961048294723776,-0.8133736979507102
626,42,-0.0908628956933142,1.3397485122843915,1.1761751052399196,4.625347161331479,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5199990757978105,45,0,0,1,Morning,1.0369325227734043,0.8440958292268659,-0.19283669354653843
627,42,0.8729713248539994,-0.8077832935825505,-1.7339835294173527,7.474709381337565,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.9778372003712856,81,1,0,1,Afternoon,0.513726258576719,0.21337134941424227,-0.30035490916247676
628,42,-0.30472878476261095,-0.4362239607982619,0.20672404724499435,0.366832028905979,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.682390994285895,38,0,0,0,Early,0.5086433674032453,0.20724393062988322,-0.3013994367733621
629,42,-1.6549068420790252,-0.7591147481569501,0.7589386001219477,2.5243694434402073,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.6768292163870117,6,0,1,0,Morning,0.5777340942473544,0.2905327131438573,-0.28720138110349713
630,42,-0.43454711712781363,-1.4894438318488858,0.38153856258933105,7.133495858845524,5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.3606479120661918,33,0,0,0,Afternoon,-0.7472082264538261,-1.306683553540276,-0.55947532708645
631,42,0.724779461101473,0.28445618508049525,0.6365963258218292,8.952068376871994,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5389191851437345,76,1,0,0,Evening,0.5389905234991729,0.24382738834475648,-0.2951631351544164
632,42,1.136638683979434,-0.0773584670901164,0.058351004285477494,5.116774421156661,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2961848047310136,87,1,0,0,Afternoon,0.9628902440301441,0.7548379572551184,-0.20805228677502574
633,42,1.0706322306377711,0.7504208907970107,-0.744784206726527,5.321134852653157,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.3752169571571625,86,1,0,0,Afternoon,0.8822889833768843,0.65767324101109,-0.2246157423657943
634,42,1.2640184360702635,-0.42188078221578973,-1.6970973849862518,1.0717201133977605,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.354019142371523,89,1,0,1,Early,-0.7366639022997897,-1.293972384309072,-0.5573084820092823
635,42,0.5830682785783928,0.8300882356117241,-0.6455694286484754,4.474123668234546,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.6888909324916298,71,0,0,0,Morning,0.8740904899372278,0.6477899676945638,-0.22630052224266406
636,42,-0.5849378274570975,0.8345416019622823,2.6781098736383924,5.326172664550231,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.1418016249960874,29,0,0,1,Afternoon,0.3539053875288442,0.02070749453926156,-0.33319789298958263
637,42,-0.6573841515435818,-3.4190788153005043,-0.4856511760906721,2.4247050363472966,6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.1838851760524995,27,0,0,0,Early,-2.1150186884551947,-2.9555773095289544,-0.8405586210737597
