province,countyid,community,gender,born_year,level_edu,year_edu,han,party,year_party,urban,inter_income,out_income,elder_brother,elder_sister,young_brother,young_sister,total_income,edu_father,party_father,urban_father,dum_job_father,attr_job_father,edu_mother,party_mother,dum_job_mother,year_nojob_mother,attr_job_mother,sib_brother,sib_sister,sib,non_father,job_father,non_mother,job_mother,period
湖北省,420111,496.0,女,1973,高中或职高,12.0,汉,群众,,2,50000,不适用,0,0,0,0,80000,小学,群众,直辖市城区户口,全职就业,事业,没有上过学,群众,临时性就业(无合同、非稳定的工作),,事业,0.0,0.0,0.0,0.0,1.0,0.0,,1.0
湖北省,420111,496.0,女,1987,专科,16.0,汉,群众,,2,不适用,不适用,0,0,1,0,60000,高中或职高,群众,直辖市城区户口,全职就业,事业,初中,群众,全职就业,,事业,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
湖北省,420111,496.0,女,1975,高中或职高,14.0,汉,群众,,2,不适用,不适用,1,1,0,0,48000,初中,群众,直辖市城区户口,全职就业,事业,初中,群众,全职就业,,事业,1.0,1.0,2.0,0.0,1.0,0.0,1.0,1.0
湖北省,420111,496.0,男,1965,高中或职高,9.0,汉,党员,1998.0,2,62000,不适用,2,0,0,0,76000,小学,群众,直辖市城区户口,全职就业,事业,小学,群众,全职就业,,事业,2.0,0.0,2.0,0.0,1.0,0.0,1.0,1.0
湖北省,420111,496.0,男,1969,初中,8.0,汉,群众,,2,62000,不适用,0,0,1,0,80000,小学,群众,直辖市城区户口,全职就业,事业,小学,群众,半职就业,,事业,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
湖北省,420111,496.0,男,1973,本科,16.0,汉,群众,,2,40000,不适用,1,0,1,0,78000,初中,群众,直辖市城区户口,全职就业,事业,初中,群众,全职就业,,事业,2.0,0.0,2.0,0.0,1.0,0.0,1.0,1.0
湖北省,420111,496.0,女,1980,高中或职高,11.0,汉,群众,,2,42000,不适用,0,0,0,0,78000,初中,群众,直辖市城区户口,全职就业,事业,初中,群众,全职就业,,事业,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
湖北省,420111,173.0,女,1968,初中,9.0,汉,群众,,6,12000,不适用,0,0,1,2,30000,初中,党员,直辖市城区户口,全职就业,事业,小学,群众,全业务农,,,1.0,2.0,3.0,0.0,1.0,0.0,0.0,1.0
湖北省,420111,173.0,女,1976,高中或职高,12.0,汉,群众,,6,不适用,不适用,0,0,1,0,22000,初中,群众,0.0,全业务农,,初中,党员,全业务农,,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
湖北省,420111,173.0,女,1969,初中,8.0,汉,群众,,6,10000,不适用,1,0,1,0,30000,初中,群众,0.0,全业务农,,初中,群众,全业务农,,,2.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0
湖北省,420111,173.0,女,1978,初中,8.0,汉,群众,,6,不适用,不适用,2,1,0,1,30000,专科,群众,0.0,全业务农,,小学,群众,已去世,,,2.0,2.0,4.0,0.0,0.0,1.0,,1.0
湖北省,420111,173.0,男,1972,初中,8.0,汉,群众,,5,9600,不适用,1,1,0,0,20000,初中,群众,直辖市城区户口,全职就业,事业,初中,群众,全职就业,,事业,1.0,1.0,2.0,0.0,1.0,0.0,1.0,1.0
湖北省,420111,173.0,男,1961,初中,9.0,汉,群众,,6,12000,不适用,0,1,2,1,34000,小学,党员,0.0,全业务农,,没有上过学,群众,全业务农,,,2.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0
湖北省,420111,173.0,男,1977,初中,9.0,汉,群众,,5,19000,不适用,1,1,0,0,30000,初中,党员,直辖市城区户口,全职就业,事业,初中,群众,全业务农,,,1.0,1.0,2.0,0.0,1.0,0.0,0.0,1.0
湖北省,420111,173.0,男,1985,初中,9.0,汉,群众,,6,30000,不适用,0,0,1,0,80000,初中,群众,0.0,在自家开办的生意中帮忙,私企,高中或职高,群众,在自家开办的生意中帮忙,,私企,1.0,0.0,1.0,0.0,,0.0,,1.0
湖北省,420111,173.0,男,1975,高中或职高,12.0,汉,党员,1996.0,5,2400,不适用,0,1,0,0,70000,高中或职高,党员,直辖市城区户口,全职就业,事业,小学,党员,全职就业,,事业,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0
湖北省,420111,173.0,男,1967,高中或职高,11.0,汉,群众,,6,12000,不适用,0,0,1,1,20000,小学,群众,0.0,全业务农,,没有上过学,群众,全业务农,,,1.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0
湖北省,420111,501.0,女,1950,没有上过学,,汉,群众,,6,1500,不适用,0,1,0,2,3000,没有上过学,群众,0.0,全职就业,事业,没有上过学,群众,全业务农,,,0.0,3.0,3.0,0.0,1.0,0.0,0.0,0.0
湖北省,420111,501.0,女,1941,初中,7.0,汉,群众,,6,1000,不适用,1,0,0,0,10600,没有上过学,群众,0.0,已去世,,没有上过学,群众,已去世,,,1.0,0.0,1.0,1.0,,1.0,,0.0
湖北省,420111,501.0,男,1954,初中,10.0,汉,群众,,6,5000,不适用,0,0,3,0,10000,没有上过学,党员,直辖市城区户口,全业务农,,没有上过学,群众,全业务农,,,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
湖北省,420111,501.0,男,1966,高中或职高,11.0,汉,群众,,5,18000,不适用,2,4,0,1,18000,小学,群众,0.0,全业务农,,没有上过学,群众,全业务农,,,2.0,5.0,7.0,0.0,0.0,0.0,0.0,1.0
湖北省,420111,501.0,男,1978,初中,8.0,汉,群众,,6,30000,不适用,0,0,1,0,30000,没有上过学,群众,0.0,全业务农,,没有上过学,群众,全业务农,,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
湖北省,420111,501.0,女,1944,没有上过学,,汉,群众,,6,4000,不适用,1,2,2,0,4000,没有上过学,群众,0.0,全业务农,,没有上过学,群众,全业务农,,,3.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0
湖北省,420111,501.0,男,1957,没有上过学,,汉,群众,,6,2500,不适用,0,0,2,1,5000,没有上过学,群众,0.0,全业务农,,没有上过学,群众,全业务农,,,2.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0
湖北省,420111,501.0,女,1956,小学,5.0,汉,群众,,6,2000,不适用,1,1,0,1,20000,没有上过学,群众,0.0,全业务农,,没有上过学,群众,全业务农,,,1.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0
湖北省,420111,501.0,女,1981,本科,12.0,汉,党员,2006.0,2,20000,不适用,0,0,1,0,20000,高中或职高,群众,0.0,全业务农,,高中或职高,群众,全业务农,,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
湖北省,420111,501.0,女,1988,初中,9.0,汉,群众,,6,不适用,不适用,0,0,1,1,20000,高中或职高,群众,0.0,全业务农,,初中,群众,全业务农,,,1.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0
湖北省,421081,11.0,男,1956,初中,8.0,汉,群众,,5,20000,不适用,0,1,1,3,20000,初中,群众,直辖市城区户口,全职就业,事业,没有上过学,群众,全职就业,,事业,1.0,4.0,5.0,0.0,1.0,0.0,1.0,0.0
湖北省,421081,11.0,男,1942,小学,5.0,汉,群众,,6,3000,不适用,0,0,0,2,20000,没有上过学,群众,0.0,全业务农,,没有上过学,群众,全业务农,,,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0
湖北省,421081,11.0,男,1982,高中或职高,12.0,汉,群众,,5,18000,不适用,0,0,1,0,300000,初中,群众,直辖市城区户口,在自家开办的生意中帮忙,私企,小学,群众,临时性就业(无合同、非稳定的工作),,私企,1.0,0.0,1.0,0.0,,0.0,,1.0
湖北省,421081,11.0,男,1954,小学,5.0,汉,群众,,5,700,不适用,0,0,2,2,30000,没有上过学,群众,直辖市城区户口,在自家开办的生意中帮忙,私企,没有上过学,群众,从未工作过,,,2.0,2.0,4.0,0.0,,0.0,,0.0
湖北省,421081,11.0,女,1967,初中,9.0,汉,群众,,5,10000,不适用,0,0,1,1,30000,初中,群众,0.0,全业务农,,没有上过学,群众,全业务农,,,1.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0
湖北省,421081,11.0,女,1954,小学,6.0,汉,群众,,5,不适用,不适用,0,1,3,1,4000,没有上过学,群众,直辖市城区户口,已去世,,没有上过学,群众,从未工作过,,,3.0,2.0,5.0,1.0,,0.0,,0.0
湖北省,421081,11.0,女,1956,小学,4.0,汉,群众,,6,6000,不适用,1,1,1,0,50000,没有上过学,群众,0.0,全业务农,,没有上过学,群众,全业务农,,,2.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0
湖北省,421081,11.0,女,1974,初中,8.0,汉,群众,,6,800,不适用,1,1,0,1,15000,小学,群众,0.0,全业务农,,没有上过学,群众,全业务农,,,1.0,2.0,3.0,0.0,0.0,0.0,0.0,1.0
湖北省,421081,11.0,男,1983,初中,9.0,汉,群众,,5,20000,不适用,0,0,0,0,20000,初中,群众,直辖市城区户口,在自家开办的生意中帮忙,私企,小学,群众,在自家开办的生意中帮忙,,私企,0.0,0.0,0.0,0.0,,0.0,,1.0
湖北省,421081,11.0,男,1976,高中或职高,12.0,汉,群众,,5,12000,不适用,1,1,0,0,20000,小学,群众,直辖市城区户口,全职就业,私企,没有上过学,群众,从未工作过,,,1.0,1.0,2.0,0.0,1.0,0.0,,1.0
湖北省,421081,276.0,男,1961,高中或职高,10.0,汉,群众,,6,5000,不适用,2,3,0,0,10000,没有上过学,群众,0.0,全业务农,,没有上过学,群众,全业务农,,,2.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0
湖北省,421081,276.0,男,1959,初中,7.0,汉,群众,,6,10000,不适用,0,0,0,0,15000,没有上过学,群众,0.0,全业务农,,没有上过学,群众,全业务农,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
湖北省,421081,276.0,男,1984,初中,9.0,汉,群众,,6,6000,不适用,0,1,0,0,10000,小学,群众,0.0,全业务农,,初中,群众,全业务农,,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
湖北省,421081,276.0,女,1970,初中,6.0,汉,群众,,6,10000,不适用,0,0,1,1,20000,小学,群众,0.0,全业务农,,没有上过学,群众,全业务农,,,1.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0
湖北省,421081,276.0,女,1965,没有上过学,,汉,群众,,6,5000,不适用,1,1,1,1,20000,没有上过学,群众,0.0,全业务农,,没有上过学,群众,全业务农,,,2.0,2.0,4.0,0.0,0.0,0.0,0.0,1.0
湖北省,421081,276.0,女,1955,初中,8.0,汉,群众,,6,4000,不适用,1,1,1,0,4000,没有上过学,群众,0.0,全业务农,,没有上过学,群众,全业务农,,,2.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0
湖北省,421081,276.0,女,1939,没有上过学,,汉,群众,,6,不适用,不适用,4,0,1,1,20000,小学,群众,0.0,全业务农,,没有上过学,群众,全业务农,,,5.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0
湖北省,421081,276.0,男,1951,小学,1.0,汉,群众,,6,7000,不适用,0,0,0,0,7000,小学,群众,0.0,已去世,,没有上过学,群众,已去世,,,0.0,0.0,0.0,1.0,,1.0,,0.0
湖北省,421081,276.0,男,1981,初中,7.0,汉,群众,,6,13000,不适用,1,0,0,0,20000,初中,群众,0.0,全业务农,,小学,群众,全业务农,,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
湖北省,421081,276.0,女,1963,小学,5.0,汉,群众,,6,3000,不适用,2,1,1,1,12000,没有上过学,群众,0.0,全业务农,,没有上过学,群众,全业务农,,,3.0,2.0,5.0,0.0,0.0,0.0,0.0,1.0
湖北省,421081,467.0,女,1973,初中,9.0,汉,群众,,5,不适用,不适用,1,1,0,1,12000,没有上过学,群众,0.0,全业务农,,没有上过学,群众,全业务农,,,1.0,2.0,3.0,0.0,0.0,0.0,0.0,1.0
湖北省,421081,467.0,女,1950,没有上过学,,汉,群众,,5,不适用,不适用,1,2,1,0,10000,没有上过学,群众,0.0,全业务农,,没有上过学,群众,全业务农,,,2.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0
湖北省,421081,467.0,女,1976,没有上过学,,汉,群众,,5,5000,不适用,1,2,0,0,9000,没有上过学,群众,0.0,全业务农,,没有上过学,群众,全业务农,,,1.0,2.0,3.0,0.0,0.0,0.0,0.0,1.0
湖北省,421081,467.0,女,1984,初中,9.0,汉,群众,,6,不适用,不适用,2,0,0,0,30000,没有上过学,群众,0.0,已去世,,小学,群众,全业务农,,,2.0,0.0,2.0,1.0,,0.0,0.0,1.0
湖北省,421081,467.0,男,1958,初中,8.0,汉,群众,,6,5000,不适用,1,0,2,2,5000,没有上过学,群众,0.0,全业务农,,没有上过学,群众,全业务农,,,3.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0
湖北省,421081,467.0,男,1949,小学,6.0,汉,党员,1975.0,5,5000,不适用,0,0,0,1,9000,没有上过学,群众,0.0,全业务农,,没有上过学,群众,全业务农,,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
湖北省,421081,467.0,男,1950,高中或职高,12.0,汉,群众,,5,12000,不适用,0,0,0,0,30000,没有上过学,群众,0.0,全业务农,,没有上过学,群众,全业务农,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
湖北省,421081,467.0,女,1950,没有上过学,,汉,群众,,5,不适用,不适用,0,1,2,1,10000,没有上过学,群众,0.0,已去世,,没有上过学,群众,全业务农,,,2.0,2.0,4.0,1.0,,0.0,0.0,0.0
湖北省,421081,467.0,女,1962,初中,8.0,汉,群众,,5,5000,不适用,1,0,1,1,20000,小学,群众,0.0,全业务农,,没有上过学,群众,全业务农,,,2.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0
湖北省,421081,467.0,女,1964,初中,8.0,汉,群众,,6,7000,不适用,2,0,0,1,20000,小学,群众,0.0,全业务农,,没有上过学,群众,全业务农,,,2.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0
湖北省,421081,541.0,女,1948,没有上过学,,汉,群众,,6,1500,500,0,0,2,2,4000,没有上过学,群众,0.0,全业务农,,没有上过学,群众,全业务农,,,2.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0
湖北省,421081,541.0,女,1967,小学,5.0,汉,群众,,6,3000,不适用,0,0,2,1,20000,小学,党员,直辖市城区户口,全职就业,事业,没有上过学,群众,全业务农,,,2.0,1.0,3.0,0.0,1.0,0.0,0.0,1.0
湖北省,421081,541.0,男,1960,高中或职高,11.0,汉,党员,1985.0,6,10000,2000,0,2,1,0,12000,小学,群众,0.0,已去世,,没有上过学,群众,全业务农,,,1.0,2.0,3.0,1.0,,0.0,0.0,0.0
湖北省,421081,541.0,男,1934,小学,,汉,群众,,6,不适用,600,2,2,0,0,500,没有上过学,群众,0.0,已去世,,没有上过学,群众,全业务农,,,2.0,2.0,4.0,1.0,,0.0,0.0,0.0
湖北省,421081,541.0,男,1971,初中,8.0,汉,群众,,6,20000,不适用,0,0,0,2,30000,小学,群众,0.0,全业务农,,没有上过学,群众,全业务农,,,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0
湖北省,421081,541.0,女,1956,没有上过学,,汉,群众,,6,2000,不适用,0,0,2,2,5000,没有上过学,群众,0.0,全业务农,,没有上过学,群众,全业务农,,,2.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0
湖北省,421081,541.0,男,1955,小学,6.0,汉,群众,,6,0,5000,0,0,0,1,50000,小学,群众,0.0,全业务农,,没有上过学,群众,已去世,,,0.0,1.0,1.0,0.0,0.0,1.0,,0.0
湖北省,421081,541.0,女,1954,没有上过学,,汉,群众,,6,3000,不适用,0,0,2,2,8000,没有上过学,群众,0.0,全业务农,,没有上过学,群众,全业务农,,,2.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0
湖北省,421081,541.0,女,1955,没有上过学,,汉,群众,,6,3000,不适用,1,0,2,4,8000,小学,党员,0.0,全业务农,,没有上过学,群众,全业务农,,,3.0,4.0,7.0,0.0,0.0,0.0,0.0,0.0
湖北省,421081,541.0,女,1978,小学,3.0,汉,群众,,6,不适用,不适用,2,2,0,0,15000,小学,群众,0.0,全业务农,,没有上过学,群众,全业务农,,,2.0,2.0,4.0,0.0,0.0,0.0,0.0,1.0
湖北省,421081,158.0,男,1954,没有上过学,,汉,群众,,6,5000,不适用,1,0,1,2,5000,没有上过学,群众,0.0,全业务农,,没有上过学,群众,全业务农,,,2.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0
湖北省,421081,158.0,女,1973,小学,8.0,汉,群众,,6,不适用,不适用,0,1,2,1,5000,初中,群众,0.0,全业务农,,没有上过学,群众,全业务农,,,2.0,2.0,4.0,0.0,0.0,0.0,0.0,1.0
湖北省,421081,158.0,男,1952,小学,3.0,汉,群众,,6,10000,不适用,0,0,4,1,15000,没有上过学,群众,0.0,全业务农,,没有上过学,群众,全业务农,,,4.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0
湖北省,421081,158.0,男,1959,高中或职高,9.0,汉,群众,,6,9000,不适用,0,2,2,2,12000,没有上过学,群众,0.0,全业务农,,没有上过学,群众,全业务农,,,2.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0
湖北省,421081,158.0,女,1956,小学,2.0,汉,群众,,6,5000,不适用,1,0,1,0,10000,没有上过学,群众,0.0,全业务农,,没有上过学,群众,全业务农,,,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
湖北省,421081,158.0,女,1953,小学,5.0,汉,群众,,6,5000,不适用,6,1,0,0,12000,小学,群众,0.0,丧失劳动力,,没有上过学,群众,其他,,,6.0,1.0,7.0,0.0,,0.0,,0.0
湖北省,421081,158.0,女,1966,没有上过学,,汉,群众,,6,2000,不适用,5,2,0,0,10000,小学,群众,0.0,全业务农,,没有上过学,群众,全业务农,,,5.0,2.0,7.0,0.0,0.0,0.0,0.0,1.0
湖北省,421081,158.0,女,1968,小学,7.0,汉,群众,,6,5000,不适用,0,1,1,2,10000,小学,群众,0.0,全业务农,,没有上过学,群众,全业务农,,,1.0,3.0,4.0,0.0,0.0,0.0,0.0,1.0
湖北省,421081,158.0,男,1962,小学,6.0,汉,群众,,6,25000,不适用,1,0,1,0,25000,没有上过学,群众,0.0,全业务农,,没有上过学,群众,全业务农,,,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
湖北省,421081,158.0,女,1944,没有上过学,,汉,群众,,6,不适用,不适用,1,0,1,1,5000,小学,群众,0.0,全业务农,,没有上过学,群众,全业务农,,,2.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0
湖北省,421081,515.0,男,1943,小学,4.0,汉,群众,,6,300,不适用,1,2,3,1,750,小学,群众,0.0,全业务农,,没有上过学,群众,全业务农,,,4.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0
湖北省,421081,515.0,男,1955,小学,3.0,汉,群众,,6,10000,不适用,0,0,3,0,28000,小学,群众,0.0,全业务农,,小学,群众,全业务农,,,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
湖北省,421081,515.0,男,1956,小学,3.0,汉,群众,,6,5000,不适用,0,0,3,3,10000,没有上过学,群众,0.0,全业务农,,没有上过学,群众,全业务农,,,3.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0
湖北省,421081,515.0,女,1948,没有上过学,,汉,群众,,6,2000,不适用,2,0,1,0,20000,没有上过学,群众,0.0,全业务农,,没有上过学,群众,全业务农,,,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
湖北省,421081,515.0,女,1969,高中或职高,11.0,汉,党员,2000.0,6,8000,不适用,2,1,0,0,15000,小学,群众,直辖市城区户口,离退休（不在职）,事业,小学,群众,全业务农,,,2.0,1.0,3.0,0.0,,0.0,0.0,1.0
湖北省,421081,515.0,女,1955,没有上过学,,汉,群众,,6,5000,不适用,1,1,3,1,10000,没有上过学,群众,0.0,已去世,,没有上过学,群众,全业务农,,,4.0,2.0,6.0,1.0,,0.0,0.0,0.0
湖北省,421081,515.0,女,1951,没有上过学,,汉,群众,,6,3000,不适用,2,0,1,0,20000,没有上过学,群众,0.0,已去世,,没有上过学,群众,已去世,,,3.0,0.0,3.0,1.0,,1.0,,0.0
湖北省,421081,515.0,女,1965,小学,4.0,汉,群众,,6,3000,不适用,1,0,1,1,13000,没有上过学,群众,0.0,全业务农,,没有上过学,群众,全业务农,,,2.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0
湖北省,421081,515.0,男,1962,初中,8.0,汉,群众,,6,4000,不适用,1,1,2,2,9500,没有上过学,群众,0.0,全业务农,,没有上过学,群众,全业务农,,,3.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0
湖北省,421081,515.0,男,1982,初中,9.0,汉,群众,,6,10000,不适用,0,0,0,1,15000,高中或职高,群众,0.0,全业务农,,小学,群众,全业务农,,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
湖北省,421202,370.0,女,1957,初中,9.0,汉,群众,,3,8000,不适用,1,0,1,1,18000,小学,群众,0.0,全业务农,,没有上过学,群众,全业务农,,,2.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0
湖北省,421202,370.0,女,1946,小学,6.0,汉,群众,,3,不适用,不适用,0,0,3,1,30000,没有上过学,群众,0.0,全业务农,,没有上过学,群众,全业务农,,,3.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0
湖北省,421202,370.0,女,1984,初中,9.0,汉,群众,,6,10000,不适用,1,0,2,0,20000,初中,群众,0.0,全业务农,,小学,群众,全业务农,,,3.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0
湖北省,421202,370.0,女,1977,初中,10.0,汉,群众,,3,10000,不适用,3,1,0,0,24000,小学,群众,0.0,全业务农,,没有上过学,群众,全业务农,,,3.0,1.0,4.0,0.0,0.0,0.0,0.0,1.0
湖北省,421202,370.0,男,1976,高中或职高,12.0,汉,党员,2001.0,4,14000,不适用,0,1,0,0,20000,小学,群众,直辖市城区户口,全职就业,事业,小学,群众,全业务农,,,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0
湖北省,421202,370.0,男,1972,高中或职高,12.0,汉,群众,,3,18000,不适用,4,2,0,0,30000,小学,群众,0.0,已去世,,没有上过学,群众,全业务农,,,4.0,2.0,6.0,1.0,,0.0,0.0,1.0
湖北省,421202,370.0,男,1968,初中,8.0,汉,群众,,3,12000,不适用,2,2,3,0,25000,初中,群众,0.0,全业务农,,没有上过学,群众,全业务农,,,5.0,2.0,7.0,0.0,0.0,0.0,0.0,1.0
湖北省,421202,370.0,男,1968,高中或职高,11.0,汉,群众,,4,13000,不适用,1,3,0,0,23000,没有上过学,群众,0.0,全业务农,,没有上过学,群众,全业务农,,,1.0,3.0,4.0,0.0,0.0,0.0,0.0,1.0
湖北省,421202,370.0,女,1971,高中或职高,11.0,汉,群众,,3,15000,不适用,0,0,1,3,20000,小学,群众,0.0,全业务农,,小学,群众,全业务农,,,1.0,3.0,4.0,0.0,0.0,0.0,0.0,1.0
湖北省,421202,370.0,女,1954,小学,5.0,汉,党员,1991.0,4,14400,不适用,0,1,1,4,24000,没有上过学,群众,0.0,全业务农,,没有上过学,群众,全业务农,,,1.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0
湖北省,421202,121.0,女,1950,小学,4.0,汉,群众,,6,不适用,不适用,0,1,1,3,20000,小学,群众,0.0,全业务农,,没有上过学,群众,全业务农,,,1.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0
湖北省,421202,121.0,女,1976,初中,9.0,汉,群众,,3,7200,不适用,0,0,0,1,31500,小学,群众,直辖市城区户口,全职就业,事业,小学,群众,从未工作过,,,0.0,1.0,1.0,0.0,1.0,0.0,,1.0
湖北省,421202,121.0,男,1945,初中,9.0,汉,党员,1969.0,3,18000,不适用,2,0,1,1,40000,没有上过学,群众,0.0,已去世,,没有上过学,群众,全业务农,,,3.0,1.0,4.0,1.0,,0.0,0.0,0.0
湖北省,421202,121.0,男,1944,专科,13.0,汉,党员,1963.0,3,25200,不适用,0,0,3,3,75600,没有上过学,群众,直辖市城区户口,全职就业,事业,没有上过学,群众,其他,,,3.0,3.0,6.0,0.0,1.0,0.0,,0.0
湖北省,421202,121.0,男,1954,小学,8.0,汉,群众,,3,3000,不适用,0,2,1,1,30000,小学,群众,0.0,全业务农,,没有上过学,群众,全业务农,,,1.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0
湖北省,421202,121.0,男,1949,小学,2.0,汉,党员,1969.0,3,7600,不适用,0,1,1,0,9500,没有上过学,群众,0.0,全业务农,,没有上过学,群众,全业务农,,,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0
湖北省,421202,121.0,女,1948,小学,6.0,汉,群众,,3,6000,不适用,0,0,2,0,11760,小学,群众,直辖市城区户口,其他,,没有上过学,群众,全职就业,,事业,2.0,0.0,2.0,0.0,,0.0,1.0,0.0
湖北省,421202,121.0,女,1967,高中或职高,11.0,汉,群众,,3,0,不适用,6,0,1,0,100000,小学,群众,直辖市城区户口,全业务农,,没有上过学,群众,全业务农,,,7.0,0.0,7.0,0.0,0.0,0.0,0.0,1.0
湖北省,421202,121.0,女,1957,初中,8.0,汉,群众,,3,不适用,不适用,0,0,0,0,30000,小学,党员,0.0,兼业务农,,没有上过学,群众,全业务农,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
湖北省,421202,121.0,女,1967,小学,6.0,汉,群众,,3,不适用,不适用,0,2,3,4,42000,高中或职高,党员,0.0,全业务农,,小学,群众,全业务农,,,3.0,6.0,9.0,0.0,0.0,0.0,0.0,1.0
湖北省,421202,101.0,男,1971,高中或职高,10.0,汉,群众,,3,25000,不适用,1,0,0,1,32000,初中,群众,直辖市城区户口,全职就业,事业,初中,群众,全职就业,,事业,1.0,1.0,2.0,0.0,1.0,0.0,1.0,1.0
湖北省,421202,101.0,男,1985,专科,15.0,汉,党员,2008.0,3,6000,不适用,1,1,0,0,不知道,小学,党员,0.0,全业务农,,没有上过学,群众,全业务农,,,1.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0
湖北省,421202,101.0,男,1947,小学,5.0,汉,群众,,3,3700,不适用,2,4,1,0,5700,小学,群众,0.0,全业务农,,没有上过学,群众,全业务农,,,3.0,4.0,7.0,0.0,0.0,0.0,0.0,0.0
湖北省,421202,101.0,男,1966,高中或职高,10.0,汉,群众,,3,20000,不适用,0,1,1,0,35000,小学,群众,直辖市城区户口,全职就业,事业,小学,群众,全职就业,,事业,1.0,1.0,2.0,0.0,1.0,0.0,1.0,1.0
湖北省,421202,101.0,女,1944,初中,8.0,汉,群众,,3,不适用,不适用,0,0,1,2,15000,小学,党员,直辖市城区户口,全职就业,事业,小学,群众,从未工作过,,,1.0,2.0,3.0,0.0,1.0,0.0,,0.0
湖北省,421202,101.0,女,1954,高中或职高,12.0,汉,群众,,3,8500,不适用,0,1,2,1,13000,高中或职高,群众,直辖市城区户口,全职就业,事业,高中或职高,群众,全职就业,,事业,2.0,2.0,4.0,0.0,1.0,0.0,1.0,0.0
湖北省,421202,101.0,女,1965,初中,8.0,汉,群众,,3,6000,不适用,2,1,0,0,14000,小学,群众,直辖市城区户口,全职就业,私企,没有上过学,群众,从未工作过,,,2.0,1.0,3.0,0.0,1.0,0.0,,1.0
湖北省,421202,101.0,女,1958,高中或职高,10.0,汉,群众,,3,22000,不适用,0,4,0,0,22000,小学,群众,0.0,全业务农,,没有上过学,群众,全业务农,,,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0
湖北省,421202,101.0,男,1951,初中,8.0,汉,群众,,3,6000,不适用,1,0,3,3,21000,小学,群众,直辖市城区户口,全业务农,,没有上过学,群众,全业务农,,,4.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0
