dv_c_t1,dv_c_t2,dv_p_t2,t2_year,t1_atlargeormulticandidate,t1_openseat,t2_3rdpartyinc,t2_demfrinc,t2_incumbent_has_switched_prty,t2_is_midterm,t2_opend,t2_openr,t2_openseat,t2_redist,t2_repfrinc,t2_specialelectiontoeelect,t2_missingdexp,t2_missingrexp,t2_dexp,t2_rexp,t2_icf,south
-0.039,-0.069,-0.0890586,1976,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,7.8586,12.1518,0.267,0.0
0.5,0.5,0.1910403,1976,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,1,2.4899999999999998,0.0,0.267,1.0
0.5,0.5,0.0,1974,0.0,0,0.0,0,0.0,1,0.0,0.0,0.0,0.0,0,0.0,0,1,2.6604,0.0,0.231,1.0
0.229,0.249,0.0,1974,0.0,0,0.0,0,0.0,1,0.0,0.0,0.0,0.0,0,0.0,0,0,6.3397,1.334,0.231,0.0
0.049,0.224,0.0,1974,0.0,0,0.0,0,0.0,1,0.0,0.0,0.0,0.0,0,0.0,0,0,1.4717,0.0,0.231,0.0
0.121,0.281,0.0,1974,0.0,1,0.0,0,0.0,1,0.0,0.0,0.0,1.0,0,0.0,0,0,2.2778,0.20739999999999997,0.231,0.0
0.151,0.289,0.0,1974,0.0,1,0.0,0,0.0,1,0.0,0.0,0.0,1.0,0,0.0,0,0,6.3103,0.1285,0.231,1.0
-0.053,0.011,0.0,1974,0.0,0,0.0,0,0.0,1,0.0,0.0,0.0,0.0,0,0.0,0,0,12.0544,10.3582,0.231,0.0
0.053,0.013,0.0,1974,0.0,0,0.0,0,0.0,1,1.0,0.0,1.0,0.0,0,0.0,0,0,9.554,10.3717,0.231,0.0
-0.011,0.033,0.0,1974,0.0,0,0.0,0,0.0,1,0.0,1.0,1.0,0.0,0,0.0,0,0,6.3671,7.8347999999999995,0.231,0.0
0.202,0.249,0.0,1974,0.0,0,0.0,0,0.0,1,0.0,0.0,0.0,1.0,0,0.0,0,0,1.6337,2.8765,0.231,1.0
0.183,0.245,0.0,1974,0.0,0,0.0,0,0.0,1,0.0,0.0,0.0,0.0,0,0.0,0,0,4.0699,0.33690000000000003,0.231,0.0
0.213,0.5,0.0,1974,0.0,0,0.0,0,0.0,1,0.0,0.0,0.0,0.0,0,0.0,0,1,0.7451,0.0,0.231,1.0
0.5,0.5,0.0,1974,0.0,0,0.0,0,0.0,1,0.0,0.0,0.0,0.0,0,0.0,0,1,3.2316000000000003,0.0,0.231,1.0
-0.126,0.029,0.0,1974,0.0,0,0.0,0,0.0,1,0.0,0.0,0.0,0.0,0,0.0,0,0,4.2271,5.2614,0.231,0.0
-0.129,-0.096,0.0,1974,0.0,0,0.0,0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0,0,6.8839,9.224599999999999,0.231,0.0
-0.139,-0.052,0.0,1974,0.0,0,0.0,0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0,0,8.7691,9.2834,0.231,0.0
-0.236,-0.149,0.0,1974,0.0,0,0.0,0,0.0,1,0.0,0.0,0.0,0.0,0,0.0,0,0,1.1146,3.4512,0.231,0.0
0.211,-0.089,0.0,1974,0.0,0,0.0,0,0.0,1,0.0,0.0,0.0,1.0,0,0.0,0,0,0.8234999999999999,6.6043,0.231,0.0
-0.056,-0.191,0.0,1974,0.0,0,0.0,0,0.0,1,0.0,0.0,0.0,1.0,0,0.0,0,0,3.7128,16.6441,0.231,0.0
0.205,0.5,0.0,1974,0.0,0,0.0,1,0.0,1,0.0,0.0,0.0,0.0,0,0.0,0,1,7.4879999999999995,0.0,0.231,1.0
0.183,0.5,0.0,1974,0.0,0,0.0,0,0.0,1,0.0,0.0,0.0,0.0,0,0.0,0,1,1.1226,0.0,0.231,0.0
0.141,0.205,0.0,1974,0.0,1,0.0,0,0.0,1,0.0,0.0,0.0,0.0,0,0.0,0,0,6.0735,2.7,0.231,1.0
-0.16,-0.05,0.0,1974,0.0,0,0.0,0,0.0,1,0.0,0.0,0.0,0.0,0,0.0,0,0,2.5944,1.5710000000000002,0.231,0.0
0.105,-0.053,0.0,1974,0.0,0,0.0,1,0.0,1,0.0,0.0,0.0,0.0,0,0.0,0,0,2.0583,5.8106,0.231,0.0
0.5,0.304,0.0,1974,0.0,0,0.0,0,0.0,1,0.0,0.0,0.0,1.0,0,0.0,0,0,18.029400000000003,0.05,0.231,1.0
0.141,0.5,0.0,1974,0.0,0,0.0,1,0.0,1,0.0,0.0,0.0,0.0,0,0.0,0,1,2.981,0.0,0.231,0.0
-0.176,0.051,0.0,1974,0.0,0,0.0,0,0.0,1,0.0,1.0,1.0,0.0,0,0.0,0,0,5.6361,6.2196,0.231,0.0
-0.239,0.054,0.0,1974,0.0,0,0.0,0,0.0,1,0.0,1.0,1.0,1.0,0,0.0,0,0,18.5236,12.2239,0.231,0.0
0.158,0.307,0.0,1974,0.0,0,0.0,0,0.0,1,1.0,0.0,1.0,0.0,0,0.0,0,0,6.4599,0.135,0.231,1.0
-0.205,-0.089,0.0,1974,0.0,0,0.0,0,0.0,1,0.0,0.0,0.0,0.0,0,0.0,0,0,7.956,7.5157,0.231,0.0
-0.196,-0.002,0.0,1974,0.0,0,0.0,0,0.0,1,0.0,1.0,1.0,0.0,0,0.0,0,0,9.0123,10.282,0.231,0.0
0.205,0.242,0.0,1974,0.0,0,0.0,0,0.0,1,0.0,0.0,0.0,1.0,0,0.0,0,0,6.4413,0.5953,0.231,0.0
-0.057,-0.068,0.0,1974,0.0,1,0.0,0,0.0,1,0.0,0.0,0.0,0.0,0,0.0,0,0,7.983700000000001,7.9134,0.231,1.0
-0.147,-0.096,0.0,1974,0.0,0,0.0,0,0.0,1,0.0,1.0,1.0,0.0,1,0.0,0,0,3.9921999999999995,2.9965,0.231,0.0
0.243,0.5,0.0,1974,1.0,0,0.0,0,0.0,1,0.0,0.0,0.0,0.0,0,0.0,0,1,7.423699999999999,0.0,0.231,0.0
-0.281,-0.139,0.0,1974,0.0,0,0.0,0,0.0,1,0.0,0.0,0.0,0.0,0,0.0,0,0,6.4428,6.0893,0.231,0.0
-0.5,-0.178,0.0,1974,0.0,0,0.0,0,0.0,1,0.0,0.0,0.0,0.0,0,0.0,0,0,2.7676,9.4367,0.231,0.0
0.5,0.5,0.0,1974,0.0,0,0.0,0,0.0,1,0.0,0.0,0.0,0.0,0,0.0,0,1,2.9698,0.0,0.231,0.0
-0.12,-0.051,0.0,1974,0.0,0,0.0,0,0.0,1,0.0,1.0,1.0,0.0,0,0.0,0,0,11.7033,13.1861,0.231,0.0
0.5,0.5,0.0,1974,0.0,0,0.0,0,0.0,1,0.0,0.0,0.0,0.0,0,0.0,0,1,0.47119999999999995,0.0,0.231,1.0
-0.057,-0.021,0.0,1974,0.0,0,0.0,0,0.0,1,0.0,0.0,0.0,1.0,0,0.0,0,0,12.2086,16.8457,0.231,1.0
-0.227,-0.125,0.0,1974,0.0,0,0.0,0,0.0,1,0.0,0.0,0.0,0.0,0,0.0,0,0,0.779,2.6183,0.231,0.0
0.5,0.5,0.0,1974,0.0,0,0.0,1,0.0,1,0.0,0.0,0.0,0.0,0,0.0,0,1,1.5535999999999999,0.0,0.231,0.0
-0.214,-0.184,0.0,1974,0.0,1,0.0,0,0.0,1,0.0,0.0,0.0,0.0,0,0.0,0,0,0.4857,3.9085,0.231,0.0
-0.172,-0.039,0.0,1974,0.0,0,0.0,0,0.0,1,0.0,0.0,0.0,0.0,0,0.0,0,0,0.7605999999999999,0.8253999999999999,0.231,0.0
-0.112,-0.034,0.0,1974,0.0,0,0.0,0,0.0,1,0.0,1.0,1.0,0.0,0,0.0,0,0,6.628400000000001,17.508699999999997,0.231,0.0
-0.101,0.058,0.0,1974,0.0,0,0.0,0,0.0,1,0.0,0.0,0.0,0.0,0,1.0,0,0,7.685599999999999,8.2879,0.231,0.0
-0.171,0.5,0.0,1974,0.0,0,0.0,0,0.0,1,0.0,0.0,0.0,1.0,0,0.0,0,1,2.463,0.0,0.231,0.0
-0.15,-0.069,0.0,1974,0.0,0,0.0,0,0.0,1,0.0,1.0,1.0,0.0,0,0.0,0,0,4.7036999999999995,5.5883,0.231,0.0
0.188,0.275,0.0,1974,0.0,0,0.0,0,0.0,1,0.0,0.0,0.0,0.0,0,0.0,0,0,1.4958,2.3729,0.231,1.0
-0.134,-0.036,0.0,1974,0.0,0,0.0,0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0,0,7.0256,5.3568,0.231,0.0
-0.254,-0.2,0.0,1974,0.0,0,0.0,0,0.0,1,0.0,0.0,0.0,0.0,0,0.0,0,0,2.6379,6.8206999999999995,0.231,0.0
0.061,0.141,0.0,1974,0.0,0,0.0,0,0.0,1,0.0,0.0,0.0,0.0,0,0.0,0,0,14.5733,1.6184,0.231,0.0
0.276,0.246,0.0,1974,0.0,0,0.0,0,0.0,1,0.0,0.0,0.0,1.0,0,0.0,0,0,5.2268,0.4154,0.231,0.0
-0.232,-0.204,0.0,1974,0.0,0,0.0,0,0.0,1,0.0,0.0,0.0,0.0,0,0.0,0,0,0.24230000000000002,2.0052,0.231,0.0
0.286,0.5,0.0,1974,0.0,0,0.0,0,0.0,1,0.0,0.0,0.0,0.0,0,0.0,0,1,0.25379999999999997,0.0,0.231,1.0
-0.191,-0.172,0.0,1974,0.0,0,0.0,0,0.0,1,0.0,0.0,0.0,1.0,0,0.0,0,0,1.1781000000000001,7.2022,0.231,0.0
0.161,0.133,0.0,1974,0.0,0,0.0,0,0.0,1,0.0,0.0,0.0,0.0,0,0.0,0,0,2.6536,1.3944,0.231,1.0
0.3,0.5,0.0,1974,0.0,0,0.0,1,0.0,1,0.0,0.0,0.0,0.0,0,0.0,0,1,2.2376,0.0,0.231,0.0
-0.176,-0.142,0.0,1974,0.0,0,0.0,0,0.0,1,0.0,0.0,0.0,0.0,0,0.0,0,0,1.5835000000000001,2.7102,0.231,0.0
0.5,0.5,0.0,1974,0.0,0,0.0,0,0.0,1,0.0,0.0,0.0,0.0,0,0.0,0,1,1.8034,0.0,0.231,1.0
0.384,0.5,0.0,1974,0.0,0,0.0,1,0.0,1,0.0,0.0,0.0,0.0,0,0.0,0,1,0.7476,0.0,0.231,0.0
-0.01,-0.02,0.0,1974,0.0,1,0.0,0,0.0,1,0.0,0.0,0.0,0.0,0,0.0,0,0,6.2704,5.394,0.231,0.0
-0.219,-0.119,0.0,1974,0.0,0,0.0,0,0.0,1,0.0,0.0,0.0,0.0,0,0.0,0,0,0.7857000000000001,3.9958,0.231,0.0
-0.022,-0.027,0.0,1974,0.0,0,0.0,0,0.0,1,0.0,1.0,1.0,0.0,1,0.0,0,0,7.2951,7.5516000000000005,0.231,0.0
-0.016,0.009,0.0,1974,0.0,1,0.0,0,0.0,1,0.0,0.0,0.0,0.0,0,0.0,0,0,28.622500000000002,25.1249,0.231,0.0
0.285,0.5,0.0,1974,0.0,0,0.0,0,0.0,1,0.0,0.0,0.0,0.0,0,0.0,0,1,1.9841000000000002,0.0,0.231,0.0
0.129,0.211,0.0,1974,0.0,0,0.0,0,0.0,1,0.0,0.0,0.0,0.0,0,0.0,0,0,6.9375,0.7553,0.231,0.0
0.222,0.253,0.0,1974,0.0,0,0.0,0,0.0,1,1.0,0.0,1.0,0.0,0,0.0,0,0,1.4841,2.2117999999999998,0.231,0.0
0.12,0.056,0.0,1974,0.0,0,0.0,1,0.0,1,1.0,0.0,1.0,0.0,0,0.0,0,0,8.895900000000001,11.4214,0.231,0.0
-0.205,-0.092,0.0,1974,0.0,0,0.0,0,0.0,1,0.0,0.0,0.0,0.0,0,0.0,0,0,1.8300999999999998,4.1646,0.231,0.0
-0.137,-0.023,0.0,1974,0.0,1,0.0,0,0.0,1,0.0,0.0,0.0,0.0,0,0.0,0,0,9.417300000000001,9.6782,0.231,0.0
-0.07,-0.161,0.0,1974,0.0,0,0.0,0,0.0,1,0.0,0.0,0.0,0.0,0,0.0,0,0,0.6134000000000001,3.3070999999999997,0.231,1.0
-0.021,0.266,0.0,1974,0.0,0,0.0,0,0.0,1,0.0,0.0,0.0,1.0,0,0.0,0,0,3.2037999999999998,1.0749,0.231,0.0
0.095,0.056,0.0,1974,0.0,0,0.0,1,0.0,1,1.0,0.0,1.0,1.0,0,0.0,0,0,9.5,7.682899999999999,0.231,0.0
-0.165,0.02,0.0,1974,0.0,0,0.0,0,0.0,1,0.0,0.0,0.0,0.0,0,0.0,0,0,13.410300000000001,16.5911,0.231,0.0
0.26,0.13,0.0,1974,0.0,0,0.0,1,0.0,1,0.0,0.0,0.0,0.0,0,0.0,0,0,5.7016,3.2341,0.231,0.0
0.152,0.5,0.0,1974,0.0,0,0.0,1,0.0,1,0.0,0.0,0.0,1.0,0,0.0,0,1,0.6268,0.0,0.231,0.0
-0.106,0.059,0.0,1974,0.0,0,0.0,0,0.0,1,0.0,1.0,1.0,0.0,0,0.0,0,0,3.8819000000000004,11.0075,0.231,0.0
0.171,0.203,0.0,1974,0.0,0,0.0,0,0.0,1,1.0,0.0,1.0,0.0,0,0.0,0,0,5.518,0.0097,0.231,0.0
0.112,0.282,0.0,1974,0.0,0,0.0,0,0.0,1,1.0,0.0,1.0,0.0,0,0.0,0,0,2.0583,4.1113,0.231,0.0
-0.118,-0.065,0.0,1974,0.0,1,0.0,0,0.0,1,0.0,0.0,0.0,0.0,0,0.0,0,0,3.2281,6.069100000000001,0.231,0.0
0.128,0.206,0.0,1974,0.0,0,0.0,0,0.0,1,0.0,0.0,0.0,0.0,0,0.0,0,0,2.5806999999999998,1.2683,0.231,0.0
0.193,0.097,0.0,1974,0.0,0,0.0,0,0.0,1,0.0,0.0,0.0,0.0,0,0.0,0,0,6.2951999999999995,10.5927,0.231,1.0
0.208,0.21,0.0,1974,0.0,0,0.0,0,0.0,1,0.0,0.0,0.0,1.0,0,0.0,0,0,11.362300000000001,1.6206,0.231,1.0
-0.203,-0.009,0.0,1974,0.0,0,0.0,0,0.0,1,0.0,0.0,0.0,0.0,1,1.0,0,0,7.95,12.640699999999999,0.231,0.0
0.5,0.377,0.0,1974,0.0,0,0.0,0,0.0,1,0.0,0.0,0.0,0.0,0,0.0,0,0,2.6824000000000003,1.252,0.231,1.0
0.063,0.067,0.0,1974,0.0,1,0.0,0,0.0,1,1.0,0.0,1.0,1.0,0,0.0,0,0,16.5696,12.0744,0.231,0.0
-0.238,-0.017,0.0,1974,0.0,0,0.0,0,0.0,1,0.0,0.0,0.0,0.0,0,0.0,0,0,8.215,8.6973,0.231,1.0
0.318,0.113,0.0,1974,0.0,0,0.0,0,0.0,1,0.0,0.0,0.0,1.0,0,1.0,0,0,10.843300000000001,3.8137,0.231,0.0
-0.5,-0.142,0.0,1974,0.0,0,0.0,0,0.0,1,0.0,0.0,0.0,0.0,0,0.0,0,0,3.4012000000000002,7.109999999999999,0.231,0.0
-0.116,-0.076,0.0,1974,0.0,0,0.0,0,0.0,1,0.0,0.0,0.0,0.0,0,0.0,0,0,1.3916,4.4556,0.231,0.0
0.32,0.5,0.0,1974,0.0,0,0.0,0,0.0,1,0.0,0.0,0.0,0.0,0,0.0,0,1,0.27280000000000004,0.0,0.231,1.0
-0.073,-0.156,0.0,1974,0.0,1,0.0,0,0.0,1,0.0,0.0,0.0,0.0,0,0.0,0,0,1.5985,6.1552,0.231,0.0
-0.061,-0.009,0.0,1974,0.0,0,0.0,0,0.0,1,0.0,0.0,0.0,0.0,0,0.0,0,0,9.424299999999999,7.385800000000001,0.231,0.0
0.5,0.5,0.0,1974,0.0,0,0.0,0,0.0,1,0.0,0.0,0.0,0.0,0,0.0,0,1,0.3209,0.0,0.231,1.0
-0.04,-0.085,0.0,1974,0.0,1,0.0,0,0.0,1,0.0,0.0,0.0,0.0,0,0.0,0,0,16.6203,19.0135,0.231,1.0
-0.235,-0.145,0.0,1974,0.0,0,0.0,0,0.0,1,0.0,0.0,0.0,0.0,0,0.0,0,0,0.4507,0.6996,0.231,0.0
0.141,0.332,0.0,1974,0.0,0,0.0,0,0.0,1,0.0,0.0,0.0,0.0,0,0.0,0,0,8.0556,0.0,0.231,0.0
-0.057,0.003,0.0,1974,0.0,0,0.0,0,0.0,1,0.0,0.0,0.0,0.0,0,0.0,0,0,14.693999999999999,13.2411,0.231,1.0
-0.045,0.106,0.0,1974,0.0,1,0.0,0,0.0,1,0.0,0.0,0.0,0.0,0,0.0,0,0,10.5267,12.404900000000001,0.231,0.0
-0.082,-0.126,0.0,1974,0.0,0,0.0,0,0.0,1,0.0,0.0,0.0,0.0,0,0.0,0,0,2.5933,6.3622,0.231,1.0
0.199,0.5,0.0,1974,0.0,0,0.0,0,0.0,1,0.0,0.0,0.0,0.0,0,0.0,0,1,0.5174000000000001,0.0,0.231,1.0
0.5,0.5,0.0,1974,0.0,0,0.0,0,0.0,1,0.0,0.0,0.0,0.0,0,0.0,0,1,2.9991,0.0,0.231,1.0
0.115,0.255,0.0,1974,0.0,0,0.0,0,0.0,1,0.0,0.0,0.0,0.0,0,0.0,0,0,1.4505000000000001,0.0021000000000000003,0.231,1.0
0.087,0.194,0.0,1974,0.0,0,0.0,0,0.0,1,0.0,0.0,0.0,0.0,0,0.0,0,0,2.6907,0.49989999999999996,0.231,0.0
-0.186,0.06,0.0,1974,0.0,0,0.0,0,0.0,1,0.0,1.0,1.0,0.0,0,0.0,0,0,9.5168,8.3659,0.231,0.0
0.5,0.406,0.0,1974,0.0,0,0.0,0,0.0,1,0.0,0.0,0.0,0.0,0,0.0,0,0,1.9690999999999999,0.10600000000000001,0.231,1.0
-0.049,-0.084,0.0,1974,0.0,0,0.0,1,0.0,1,0.0,0.0,0.0,0.0,0,0.0,0,0,4.4465,9.1812,0.231,0.0
0.5,0.5,0.0,1974,0.0,0,0.0,0,0.0,1,0.0,0.0,0.0,1.0,0,0.0,0,1,0.9199999999999999,0.0,0.231,1.0
-0.089,-0.052,0.0,1974,0.0,1,0.0,0,0.0,1,0.0,0.0,0.0,0.0,0,0.0,0,0,5.4071,12.8937,0.231,1.0
-0.057,-0.096,0.0,1974,0.0,0,0.0,0,0.0,1,0.0,0.0,0.0,0.0,0,0.0,0,0,11.384699999999999,15.0825,0.231,0.0
0.325,0.335,0.0,1974,0.0,1,0.0,0,0.0,1,0.0,0.0,0.0,0.0,0,0.0,0,0,1.2654999999999998,0.0224,0.231,0.0
0.109,0.5,0.0,1974,0.0,1,0.0,0,0.0,1,0.0,0.0,0.0,0.0,0,0.0,0,1,3.9314999999999998,0.0,0.231,1.0
0.5,0.5,0.0,1974,0.0,0,0.0,0,0.0,1,0.0,0.0,0.0,1.0,0,0.0,0,1,0.2044,0.0,0.231,1.0
-0.131,-0.1,0.0,1974,0.0,1,0.0,0,0.0,1,0.0,0.0,0.0,0.0,0,0.0,0,0,3.2445999999999997,10.870099999999999,0.231,0.0
-0.157,0.081,0.0,1974,0.0,0,0.0,0,0.0,1,0.0,0.0,0.0,0.0,0,0.0,0,0,11.9864,9.8734,0.231,0.0
0.5,0.5,0.0,1974,0.0,0,0.0,0,0.0,1,0.0,0.0,0.0,0.0,0,0.0,0,1,1.6524,0.0,0.231,0.0
-0.173,-0.127,0.0,1974,0.0,0,0.0,0,0.0,1,0.0,0.0,0.0,0.0,0,0.0,0,0,0.6128,5.1495,0.231,0.0
-0.227,0.045,0.0,1974,0.0,0,0.0,0,0.0,1,0.0,0.0,0.0,0.0,0,0.0,0,0,7.8411,5.353199999999999,0.231,1.0
0.204,-0.054,0.0,1974,0.0,0,0.0,0,0.0,1,0.0,0.0,0.0,1.0,0,0.0,0,0,5.3942,7.564100000000001,0.231,0.0
-0.234,-0.1,0.0,1974,0.0,0,0.0,0,0.0,1,0.0,0.0,0.0,0.0,0,0.0,0,0,4.4418,8.3545,0.231,1.0
-0.199,0.199,0.0,1974,0.0,1,0.0,0,0.0,1,0.0,0.0,0.0,1.0,0,0.0,0,0,3.8462000000000005,1.0554999999999999,0.231,0.0
0.199,0.223,0.0,1974,0.0,0,0.0,0,0.0,1,0.0,0.0,0.0,1.0,0,0.0,0,0,2.3145,0.22669999999999998,0.231,0.0
0.176,0.191,0.0,1974,0.0,0,0.0,0,0.0,1,0.0,0.0,0.0,0.0,0,0.0,0,0,2.6393,1.8631,0.231,1.0
0.2,0.144,0.0,1974,0.0,0,0.0,0,0.0,1,0.0,0.0,0.0,0.0,0,0.0,0,0,1.5484,3.0995,0.231,1.0
-0.051,0.019,0.0,1974,0.0,0,0.0,0,0.0,1,0.0,0.0,0.0,0.0,0,0.0,0,0,7.2958,8.7902,0.231,0.0
0.078,0.067,0.0,1974,0.0,0,0.0,0,0.0,1,0.0,0.0,0.0,0.0,0,0.0,0,0,1.5878999999999999,4.5649999999999995,0.231,1.0
0.201,0.24,0.0,1974,0.0,0,0.0,0,0.0,1,0.0,0.0,0.0,0.0,0,0.0,0,0,1.2122,1.5833,0.231,0.0
-0.056,-0.083,0.0,1974,0.0,1,0.0,0,0.0,1,0.0,0.0,0.0,0.0,0,0.0,0,0,4.3784,12.5268,0.231,0.0
0.5,0.5,0.0,1974,0.0,0,0.0,0,0.0,1,0.0,0.0,0.0,1.0,0,0.0,0,1,0.1562,0.0,0.231,1.0
0.102,0.5,0.0,1974,0.0,0,0.0,0,0.0,1,0.0,0.0,0.0,0.0,0,0.0,0,1,1.5516999999999999,0.0,0.231,1.0
-0.141,-0.066,0.0,1974,0.0,0,0.0,0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0,0,1.8758,5.549,0.231,0.0
-0.047,0.111,0.0,1974,0.0,0,0.0,0,0.0,1,0.0,0.0,0.0,0.0,0,0.0,0,0,15.558000000000002,7.3909,0.231,0.0
-0.182,-0.105,0.0,1974,0.0,0,0.0,0,0.0,1,0.0,0.0,0.0,0.0,0,0.0,0,0,3.5009,2.5834,0.231,0.0
0.376,0.211,0.0,1974,0.0,0,0.0,0,0.0,1,0.0,0.0,0.0,0.0,0,0.0,0,0,4.6122,0.23090000000000002,0.231,0.0
-0.188,-0.048,0.0,1974,0.0,0,0.0,0,0.0,1,0.0,0.0,0.0,0.0,0,0.0,0,0,5.3369,11.8162,0.231,0.0
0.104,0.017,0.0,1974,0.0,0,0.0,0,0.0,1,0.0,0.0,0.0,0.0,0,0.0,0,0,4.6295,3.1254999999999997,0.231,1.0
0.095,0.274,0.0,1974,0.0,0,0.0,0,0.0,1,0.0,0.0,0.0,0.0,0,0.0,0,0,2.3929,0.1129,0.231,0.0
-0.228,-0.221,0.0,1974,0.0,0,0.0,0,0.0,1,0.0,0.0,0.0,0.0,0,0.0,0,0,2.3727,8.9449,0.231,0.0
0.5,0.186,0.0,1974,0.0,0,0.0,0,0.0,1,0.0,0.0,0.0,1.0,0,0.0,0,0,14.1936,11.1902,0.231,1.0
0.5,0.5,0.0,1974,0.0,0,0.0,0,0.0,1,0.0,0.0,0.0,0.0,0,0.0,0,1,0.4406,0.0,0.231,1.0
0.096,0.143,0.0,1974,0.0,0,0.0,0,0.0,1,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,5.5231,0.231,0.0
0.5,0.5,0.0,1974,0.0,0,0.0,0,0.0,1,0.0,0.0,0.0,1.0,0,0.0,0,1,0.1012,0.0,0.231,1.0
-0.048,0.16,0.0,1974,0.0,1,0.0,0,0.0,1,0.0,0.0,0.0,1.0,0,0.0,0,0,4.3635,2.1412,0.231,0.0
-0.126,-0.04,0.0,1974,0.0,0,0.0,0,0.0,1,0.0,1.0,1.0,0.0,0,0.0,0,0,10.4934,9.177,0.231,0.0
-0.166,-0.125,0.0,1974,0.0,0,0.0,0,0.0,1,0.0,0.0,0.0,0.0,0,0.0,0,0,2.2039,6.2677,0.231,0.0
-0.262,-0.5,0.0,1974,0.0,0,0.0,0,0.0,1,0.0,0.0,0.0,0.0,0,0.0,1,0,0.0,0.2545,0.231,0.0
0.071,0.126,0.0,1974,0.0,0,0.0,0,0.0,1,0.0,0.0,0.0,0.0,0,0.0,0,0,9.7104,3.4089,0.231,0.0
0.238,0.5,0.0,1974,0.0,1,0.0,0,0.0,1,0.0,0.0,0.0,1.0,0,0.0,0,1,1.8405,0.0,0.231,1.0
0.414,0.445,0.0,1974,0.0,0,0.0,1,0.0,1,0.0,0.0,0.0,0.0,0,0.0,0,0,3.79,0.0833,0.231,0.0
0.216,0.5,0.0,1974,0.0,0,0.0,0,0.0,1,0.0,0.0,0.0,0.0,0,0.0,0,1,0.0,0.0,0.231,1.0
0.376,0.369,0.0,1974,0.0,0,0.0,1,0.0,1,0.0,0.0,0.0,0.0,0,0.0,0,0,2.6109,0.1757,0.231,0.0
-0.069,0.027,0.0,1974,0.0,0,0.0,0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0,0,4.492,9.6717,0.231,1.0
0.054,0.179,0.0,1974,0.0,1,0.0,0,0.0,1,0.0,0.0,0.0,0.0,0,0.0,0,0,6.0686,1.7878,0.231,1.0
0.076,0.136,0.0,1974,0.0,0,0.0,1,0.0,1,0.0,0.0,0.0,0.0,0,0.0,0,0,5.2604,2.8045,0.231,0.0
0.5,0.5,0.0,1974,0.0,0,0.0,0,0.0,1,0.0,0.0,0.0,0.0,0,0.0,0,1,3.9707,0.0,0.231,0.0
0.033,0.224,0.0,1974,0.0,0,0.0,0,0.0,1,0.0,0.0,0.0,0.0,0,0.0,0,0,5.8239,3.3362000000000003,0.231,0.0
0.163,0.115,0.0,1974,0.0,0,0.0,0,0.0,1,1.0,0.0,1.0,0.0,0,0.0,0,0,8.1853,13.681000000000001,0.231,0.0
0.166,0.265,0.0,1974,0.0,0,0.0,0,0.0,1,0.0,0.0,0.0,0.0,0,0.0,0,0,1.4728999999999999,0.7841,0.231,0.0
0.316,0.358,0.0,1974,0.0,1,0.0,0,0.0,1,0.0,0.0,0.0,1.0,0,0.0,0,0,1.9825,0.0004,0.231,1.0
0.242,0.206,0.0,1974,0.0,0,0.0,0,0.0,1,0.0,0.0,0.0,1.0,0,0.0,0,0,6.0642000000000005,2.3777999999999997,0.231,0.0
0.241,0.289,0.0,1974,0.0,1,0.0,0,0.0,1,0.0,0.0,0.0,0.0,0,0.0,0,0,3.1746,0.12490000000000001,0.231,0.0
-0.025,0.046,0.0,1974,0.0,0,0.0,0,0.0,1,0.0,0.0,0.0,0.0,0,0.0,0,0,13.0742,9.6085,0.231,0.0
0.14,0.183,0.0,1974,0.0,0,0.0,0,0.0,1,0.0,0.0,0.0,0.0,0,0.0,0,0,4.381,0.1881,0.231,0.0
-0.225,-0.044,0.0,1974,0.0,0,0.0,0,0.0,1,0.0,0.0,0.0,0.0,0,0.0,0,0,1.9606999999999999,7.885,0.231,1.0
-0.205,-0.03,0.0,1974,0.0,0,0.0,0,0.0,1,0.0,0.0,0.0,0.0,0,1.0,0,0,4.8043,13.7046,0.231,0.0
0.059,0.182,0.0,1974,0.0,0,0.0,0,0.0,1,0.0,0.0,0.0,0.0,0,0.0,0,0,6.3817,1.7116,0.231,1.0
0.028,0.217,0.0,1974,0.0,1,0.0,0,0.0,1,0.0,0.0,0.0,0.0,0,0.0,0,0,8.348099999999999,0.7713,0.231,1.0
-0.118,0.301,0.0,1974,0.0,0,0.0,0,0.0,1,0.0,0.0,0.0,1.0,0,0.0,0,0,2.9739,0.0,0.231,0.0
0.5,0.5,0.0,1974,0.0,0,0.0,0,0.0,1,0.0,0.0,0.0,1.0,0,0.0,0,1,1.1373,0.0,0.231,1.0
-0.148,0.024,0.0,1974,0.0,0,0.0,0,0.0,1,0.0,0.0,0.0,0.0,0,0.0,0,0,1.5846,4.574,0.231,0.0
0.074,0.179,0.0,1974,0.0,0,0.0,0,0.0,1,0.0,0.0,0.0,0.0,0,0.0,0,0,1.9596,1.2771000000000001,0.231,0.0
