,treat,age,education,black,hispanic,married,nodegree,re74,re75,re78
956,0,28,12,0,0,1,0,19298.778,0,29554.531
957,0,46,12,0,0,1,0,19394.782,19201.21,20431.048
958,0,33,17,0,0,0,0,19396.741,0,1539.7911
959,0,23,12,0,0,1,0,19396.741,12532.258,25121.352
960,0,23,12,0,0,1,0,19396.741,12532.258,0
961,0,23,13,0,0,1,0,19396.741,17903.226,31032.258
962,0,26,16,0,0,1,0,19396.741,25780.645,25564.67
963,0,24,16,1,0,0,0,19494.705,15217.742,23643.625
964,0,37,12,1,0,1,0,19586.79,12030.968,14777.266
965,0,50,16,0,0,0,0,19592.668,0,23643.625
966,0,26,13,0,0,1,0,19592.668,0,23643.625
967,0,21,12,1,0,0,0,19592.668,716.12903,22165.899
968,0,25,12,1,0,1,0,19592.668,5370.9677,24642.568
969,0,24,13,1,0,1,0,19592.668,11637.097,18442.028
970,0,24,12,1,0,0,0,19592.668,11995.161,19210.445
971,0,32,14,1,0,1,0,19592.668,12335.323,14777.266
972,0,27,16,0,0,1,0,19592.668,12532.258,17720.897
973,0,21,12,0,1,1,0,19592.668,12532.258,17732.719
974,0,24,16,0,0,1,0,19592.668,12890.323,31032.258
975,0,45,14,0,0,1,0,19592.668,13606.452,17732.719
976,0,38,12,0,0,1,0,19592.668,13964.516,16286.025
977,0,27,15,0,0,1,0,19592.668,14859.677,23643.625
978,0,20,12,1,0,1,0,19592.668,16709.081,12708.449
979,0,23,12,1,0,1,0,19592.668,17008.065,22165.899
980,0,33,12,0,0,1,0,19592.668,17008.065,25014.955
981,0,24,13,0,0,1,0,19592.668,17187.097,22313.671
982,0,44,12,0,0,1,0,19592.668,17187.097,15368.356
983,0,34,12,1,0,1,0,19592.668,17366.129,19210.445
984,0,23,12,1,0,1,0,19592.668,17366.129,14777.266
985,0,27,12,1,0,1,0,19592.668,17724.194,25121.352
986,0,25,16,0,0,1,0,19592.668,17903.226,25712.442
987,0,22,12,0,0,1,0,19592.668,17903.226,23643.625
988,0,24,16,0,0,0,0,19592.668,17903.226,16993.856
989,0,23,12,0,0,1,0,19592.668,17903.226,16254.992
990,0,31,16,0,0,1,0,19592.668,17903.226,17732.719
991,0,23,12,1,0,1,0,19592.668,17903.226,26599.078
992,0,27,12,0,0,1,0,19592.668,18082.258,32657.757
993,0,20,12,1,0,1,0,19592.668,18619.355,23643.625
994,0,20,12,0,0,1,0,19592.668,18798.387,17732.719
995,0,52,15,0,0,1,0,19592.668,18798.387,17437.174
996,0,33,16,0,0,1,0,19592.668,19335.484,26599.078
997,0,40,12,0,0,1,0,19592.668,19335.484,21279.263
998,0,31,12,1,0,1,0,19592.668,19466.177,20259.631
999,0,35,12,0,0,1,0,19592.668,19693.548,22535.33
1000,0,33,12,0,0,0,0,19592.668,19693.548,13299.539
1001,0,22,12,0,0,1,0,19592.668,19693.548,17732.719
1002,0,29,16,1,0,1,0,19592.668,20588.71,42854.071
1003,0,26,12,0,0,1,0,19592.668,21125.806,21982.661
1004,0,23,12,0,0,1,0,19592.668,21215.323,24884.916
1005,0,30,12,0,0,1,0,19592.668,21483.871,23348.08
1006,0,43,12,0,0,1,0,19592.668,21483.871,22165.899
1007,0,43,12,0,0,1,0,19592.668,21483.871,22165.899
1008,0,31,12,0,0,1,0,19592.668,21483.871,25121.352
1009,0,23,12,0,0,1,0,19592.668,21483.871,20688.172
1010,0,23,13,0,0,1,0,19592.668,21483.871,21279.263
1011,0,28,16,0,0,1,0,19592.668,21483.871,32509.985
1012,0,30,12,0,0,1,0,19592.668,21483.871,29554.531
1013,0,53,12,1,0,1,0,19592.668,21483.871,23643.625
1014,0,32,12,0,0,1,0,19592.668,21483.871,29554.531
1015,0,43,12,0,0,1,0,19592.668,21739.887,29338.783
1016,0,43,12,0,0,1,0,19592.668,21739.887,29338.783
1017,0,37,17,0,0,0,0,19592.668,23005.645,22165.899
1018,0,23,12,1,0,1,0,19592.668,23274.194,21427.035
1019,0,28,12,1,0,1,0,19592.668,24169.355,25860.215
1020,0,27,14,1,0,0,0,19592.668,25064.516,28815.668
1021,0,46,12,0,0,0,0,19592.668,25064.516,29554.531
1022,0,30,12,1,0,1,0,19592.668,26854.839,25897.158
1023,0,35,17,0,0,1,0,19592.668,44758.065,36943.164
1024,0,26,15,0,0,1,0,19596.587,19335.484,23643.625
1025,0,25,12,0,0,1,0,19641.65,8736.7742,23643.625
1026,0,24,12,0,0,1,0,19706.305,6624.1935,25121.352
1027,0,22,14,0,0,1,0,19727.857,20141.129,22284.117
1028,0,27,13,0,0,1,0,19735.695,20051.613,36943.164
1029,0,36,12,1,0,1,0,19749.409,25064.516,23643.625
1030,0,35,13,0,0,1,0,19788.595,21269.032,14777.266
1031,0,34,12,1,0,1,0,19788.595,23274.194,31032.258
1032,0,28,14,0,0,1,0,19984.521,12532.258,31032.258
1033,0,18,12,0,0,1,0,19984.521,23274.194,26599.078
1034,0,21,12,0,0,1,0,20068.77,21215.323,56892.473
1035,0,28,16,1,0,1,0,20082.485,19335.484,21279.263
1036,0,24,14,0,0,1,0,20141.263,0,0
1037,0,30,12,0,0,1,0,20180.448,15754.839,33987.711
1038,0,42,12,0,0,1,0,20180.448,17455.645,0
1039,0,24,12,0,0,1,0,20180.448,19693.548,29554.531
1040,0,40,12,0,0,1,0,20180.448,19693.548,17732.719
1041,0,25,17,0,0,1,0,20180.448,21036.29,22904.762
1042,0,27,17,0,0,1,0,20180.448,21578.758,28520.123
1043,0,24,16,0,0,1,0,20200.041,17903.226,42854.071
1044,0,25,16,1,0,0,0,20233.348,19335.484,23052.535
1045,0,53,16,0,0,1,0,20343.067,20112.484,19930.098
1046,0,28,12,0,0,1,0,20376.375,17903.226,32509.985
1047,0,20,12,0,0,1,0,20376.375,18655.161,16993.856
1048,0,26,12,0,0,1,0,20376.375,20946.774,22165.899
1049,0,33,12,0,0,1,0,20503.727,21483.871,20688.172
1050,0,24,14,0,0,0,0,20572.301,11637.097,12412.903
1051,0,38,12,1,0,0,0,20572.301,14322.581,16254.992
1052,0,27,12,0,0,1,0,20572.301,17545.161,24530.261
1053,0,27,16,0,0,1,0,20572.301,18619.355,88663.594
1054,0,31,13,0,0,1,0,20572.301,18798.387,29554.531
1055,0,26,15,0,0,1,0,20572.301,18798.387,23643.625
1056,0,28,16,0,0,1,0,20572.301,18798.387,22165.899
1057,0,26,17,0,0,1,0,20572.301,18977.419,35465.438
1058,0,52,12,0,0,1,0,20572.301,18977.419,20688.172
1059,0,25,12,0,0,1,0,20572.301,20588.71,22461.444
1060,0,24,12,0,0,1,0,20572.301,20767.742,22165.899
1061,0,41,12,0,0,1,0,20572.301,21483.871,25310.501
1062,0,40,12,0,0,1,0,20572.301,24772.694,32586.826
1063,0,40,12,0,0,1,0,20572.301,24772.694,32586.826
1064,0,32,13,0,0,1,0,20572.301,25064.516,7388.6329
1065,0,24,12,1,0,1,0,20572.301,25959.677,31032.258
1066,0,46,12,1,0,1,0,20572.301,32225.806,7882.1935
1067,0,31,13,0,0,1,0,20572.301,33658.065,31032.258
1068,0,25,15,0,0,0,0,20738.839,21483.871,39011.982
1069,0,29,12,0,0,1,0,20768.228,0,44331.797
1070,0,25,14,0,0,0,0,20768.228,14322.581,17437.174
1071,0,42,16,0,0,1,0,20768.228,19693.548,22165.899
1072,0,24,12,0,0,1,0,20768.228,23274.194,27485.714
1073,0,25,14,1,0,1,0,20768.228,23274.194,26303.533
1074,0,44,12,0,0,1,0,20895.58,12174.194,20963.029
1075,0,27,12,0,0,0,0,20964.155,18440.323,23348.08
1076,0,28,14,0,0,1,0,20964.155,20588.71,28446.237
1077,0,33,16,0,0,1,0,20964.155,21483.871,22018.126
1078,0,25,16,0,0,1,0,20964.155,24706.452,26229.647
1079,0,26,12,1,0,1,0,21116.978,22379.032,25121.352
1080,0,39,12,0,0,1,0,21138.53,20366.71,15049.167
1081,0,31,14,0,0,1,0,21140.489,20141.129,19653.763
1082,0,31,14,0,0,1,0,21140.489,20141.129,19653.763
1083,0,23,13,1,0,1,0,21160.081,17903.226,23643.625
1084,0,42,12,0,0,1,0,21160.081,21483.871,12232.621
1085,0,36,14,0,0,1,0,21160.081,23460.387,0
1086,0,26,12,0,0,1,0,21160.081,24169.355,21279.263
1087,0,46,17,0,0,0,0,21258.045,24094.161,24787.386
1088,0,31,12,0,0,1,0,21356.008,15038.71,35465.438
1089,0,27,12,1,0,1,0,21356.008,20588.71,21722.581
1090,0,25,12,0,1,1,0,21512.749,26586.29,25558.759
1091,0,42,16,0,0,1,0,21551.935,0,41376.344
1092,0,28,12,0,0,1,0,21551.935,8366.1774,0
1093,0,28,12,0,0,1,0,21551.935,10562.903,21722.581
1094,0,27,13,0,0,1,0,21551.935,14322.581,16254.992
1095,0,35,12,1,0,1,0,21551.935,14322.581,15638.78
1096,0,35,12,1,0,1,0,21551.935,14322.581,15638.78
1097,0,26,12,0,0,1,0,21551.935,15217.742,26599.078
1098,0,19,12,0,0,1,0,21551.935,15754.839,19210.445
1099,0,29,12,0,0,1,0,21551.935,17008.065,20688.172
1100,0,34,12,1,0,1,0,21551.935,17903.226,25121.352
1101,0,28,16,0,0,1,0,21551.935,18619.355,44331.797
1102,0,31,16,0,0,1,0,21551.935,18798.387,23348.08
1103,0,37,15,1,0,0,0,21551.935,19210.161,17732.719
1104,0,40,12,0,0,1,0,21551.935,19693.548,31032.258
1105,0,37,12,0,0,1,0,21551.935,19693.548,44331.797
1106,0,48,12,0,0,1,0,21551.935,20230.645,0
1107,0,43,12,0,0,1,0,21551.935,20588.71,19210.445
1108,0,26,16,0,0,1,0,21551.935,20588.71,28815.668
1109,0,29,12,0,0,1,0,21551.935,20588.71,19949.309
1110,0,27,12,0,0,1,0,21551.935,21120.435,23052.535
1111,0,22,14,0,0,1,0,21551.935,21483.871,23200.307
1112,0,23,12,0,0,1,0,21551.935,21483.871,26599.078
1113,0,21,12,0,0,1,0,21551.935,21483.871,12534.077
1114,0,36,12,0,0,1,0,21551.935,21483.871,23643.625
1115,0,26,16,0,0,1,0,21551.935,21483.871,29492.467
1116,0,33,12,0,0,1,0,21551.935,21483.871,21427.035
1117,0,37,12,0,0,1,0,21551.935,22379.032,24382.488
1118,0,29,16,0,0,0,0,21551.935,22737.097,33248.848
1119,0,25,14,0,0,1,0,21551.935,22916.129,31505.131
1120,0,27,16,0,0,1,0,21551.935,23274.194,27633.487
1121,0,41,17,0,0,1,0,21551.935,23274.194,22904.762
1122,0,29,16,0,0,1,0,21551.935,23274.194,23643.625
1123,0,34,14,0,0,1,0,21551.935,23274.194,22165.899
1124,0,45,12,0,0,1,0,21551.935,23632.258,26633.066
1125,0,41,12,1,0,1,0,21551.935,24885.484,21427.035
1126,0,35,13,1,0,1,0,21551.935,25959.677,26423.229
1127,0,23,12,0,0,1,0,21551.935,25959.677,58665.745
1128,0,43,17,0,0,0,0,21551.935,25959.677,36943.164
1129,0,21,12,0,0,1,0,21551.935,26138.71,38420.891
1130,0,22,12,0,0,1,0,21551.935,26765.323,35465.438
1131,0,25,17,0,0,1,0,21551.935,31151.613,53937.02
1132,0,23,16,0,0,1,0,21551.935,35806.452,44331.797
1133,0,28,14,0,0,1,0,21649.898,26854.839,22165.899
1134,0,44,13,0,0,1,0,21679.287,21918.919,22165.899
1135,0,23,12,0,0,0,0,21747.862,11413.306,2216.5899
1136,0,39,14,0,0,1,0,21747.862,21841.935,18619.355
1137,0,23,12,0,0,1,0,21865.418,21483.871,25121.352
1138,0,24,14,1,0,1,0,21869.336,26353.548,18767.127
1139,0,24,13,0,1,1,0,21922.236,24742.258,35317.665
1140,0,51,12,0,0,1,0,21943.788,19156.452,24382.488
1141,0,34,12,0,0,1,0,21943.788,20409.677,21131.49
1142,0,27,12,0,0,1,0,21943.788,20588.71,18323.81
1143,0,29,17,0,0,1,0,21943.788,21752.419,22165.899
1144,0,26,14,1,0,1,0,21943.788,25959.677,36943.164
1145,0,26,13,0,1,1,0,21953.585,5671.7419,25860.215
1146,0,23,14,0,0,0,0,22139.715,18798.387,41376.344
1147,0,46,12,0,0,1,0,22139.715,22622.516,23643.625
1148,0,27,12,0,0,0,0,22139.715,25422.581,61768.971
1149,0,30,17,1,0,1,0,22139.715,27929.032,33248.848
1150,0,25,12,1,0,1,0,22139.715,33300,29554.531
1151,0,27,14,0,0,1,0,22218.086,23306.419,26599.078
1152,0,27,17,0,0,1,0,22237.678,22379.032,14777.266
1153,0,50,12,0,0,1,0,22306.253,27544.113,26876.891
1154,0,50,12,0,0,1,0,22306.253,27544.113,26876.891
1155,0,50,12,0,0,1,0,22306.253,27544.113,26876.891
1156,0,48,12,0,0,1,0,22321.927,23881.113,25399.164
1157,0,24,16,0,0,1,0,22335.642,22880.323,29037.327
1158,0,25,12,0,1,1,0,22335.642,24169.355,31032.258
1159,0,37,12,0,0,1,0,22441.442,16385.032,23269.76
1160,0,37,12,0,0,1,0,22441.442,16385.032,23269.76
1161,0,29,12,1,0,1,0,22531.568,18619.355,23643.625
1162,0,27,15,0,0,1,0,22531.568,20588.71,35465.438
1163,0,41,12,0,1,1,0,22531.568,20946.774,22165.899
1164,0,29,12,0,0,1,0,22531.568,21483.871,22165.899
1165,0,27,16,0,0,1,0,22531.568,21483.871,23643.625
1166,0,44,12,0,0,1,0,22531.568,22379.032,23643.625
1167,0,26,13,0,0,1,0,22531.568,22379.032,37238.71
1168,0,34,12,0,0,1,0,22531.568,22379.032,26599.078
1169,0,20,12,0,0,1,0,22531.568,23274.194,24382.488
1170,0,43,14,0,0,1,0,22531.568,23274.194,28520.123
1171,0,47,12,0,1,1,0,22531.568,25028.71,25564.67
1172,0,31,12,0,0,1,0,22531.568,25064.516,29554.531
1173,0,33,12,0,0,1,0,22531.568,26496.774,24973.579
1174,0,24,12,1,0,0,0,22531.568,26854.839,29554.531
1175,0,27,16,0,0,0,0,22531.568,30435.484,42854.071
1176,0,23,14,0,0,1,0,22531.568,33658.065,26599.078
1177,0,27,17,0,0,1,0,22594.265,18261.29,28815.668
1178,0,50,16,0,0,0,0,22629.532,19693.548,17732.719
1179,0,22,14,0,0,1,0,22682.432,24706.452,20688.172
1180,0,31,12,1,0,1,0,22727.495,1503.871,27781.26
1181,0,34,12,0,0,1,0,22727.495,18619.355,20688.172
1182,0,28,12,0,0,1,0,22727.495,20051.613,22904.762
1183,0,26,12,0,0,1,0,22727.495,21483.871,26599.078
1184,0,46,12,0,0,1,0,22727.495,21841.935,22904.762
1185,0,27,17,0,0,1,0,22727.495,22379.032,24086.943
1186,0,47,13,0,0,1,0,22727.495,22558.065,24382.488
1187,0,29,17,0,0,1,0,22923.422,21483.871,27042.396
1188,0,24,16,0,0,0,0,22923.422,22379.032,26451.306
1189,0,30,16,0,0,1,0,22923.422,23274.194,28076.805
1190,0,23,12,0,0,1,0,22982.2,24033.29,14777.266
1191,0,27,15,0,0,1,0,23119.348,0,0
1192,0,25,12,0,0,1,0,23119.348,24074.468,25195.238
1193,0,26,12,0,0,1,0,23315.275,26767.113,27633.487
1194,0,26,12,0,0,1,0,23511.202,0,0
1195,0,25,12,0,0,1,0,23511.202,11279.032,21279.263
1196,0,32,12,0,0,1,0,23511.202,13785.484,31032.258
1197,0,32,12,0,1,1,0,23511.202,13964.516,66497.696
1198,0,50,16,0,0,0,0,23511.202,14322.581,39973.982
1199,0,25,13,0,0,0,0,23511.202,14322.581,20850.722
1200,0,33,12,1,0,1,0,23511.202,14322.581,23643.625
1201,0,27,12,0,0,1,0,23511.202,15038.71,12738.003
1202,0,28,16,1,0,1,0,23511.202,16112.903,22018.126
1203,0,28,12,0,0,1,0,23511.202,16112.903,0
1204,0,38,12,0,0,1,0,23511.202,16112.903,30293.395
1205,0,31,12,0,0,1,0,23511.202,17903.226,22165.899
1206,0,28,12,0,0,1,0,23511.202,18798.387,36943.164
1207,0,43,12,1,0,1,0,23511.202,19421.419,13559.619
1208,0,37,17,1,0,1,0,23511.202,19693.548,76841.782
1209,0,37,17,1,0,1,0,23511.202,19693.548,76841.782
1210,0,23,12,0,0,1,0,23511.202,19854.677,18914.9
1211,0,55,12,0,0,1,0,23511.202,20588.71,22165.899
1212,0,34,17,0,0,1,0,23511.202,20588.71,23421.966
1213,0,28,17,0,0,1,0,23511.202,20946.774,69453.149
1214,0,31,14,0,0,1,0,23511.202,21483.871,27830.025
1215,0,28,12,0,0,1,0,23511.202,21483.871,23643.625
1216,0,25,12,0,1,1,0,23511.202,21483.871,25121.352
1217,0,54,15,0,0,1,0,23511.202,21483.871,59109.063
1218,0,42,12,1,0,0,0,23511.202,21483.871,22165.899
1219,0,35,12,0,0,1,0,23511.202,21483.871,29554.531
1220,0,27,13,0,0,0,0,23511.202,21483.871,22165.899
1221,0,45,12,0,0,1,0,23511.202,21483.871,0
1222,0,26,12,1,0,1,0,23511.202,21483.871,31623.349
1223,0,28,16,0,0,1,0,23511.202,21483.871,11821.813
1224,0,30,16,0,0,1,0,23511.202,21483.871,22165.899
1225,0,24,12,0,1,1,0,23511.202,21483.871,23052.535
1226,0,26,14,0,0,1,0,23511.202,22020.968,22165.899
1227,0,35,14,0,0,1,0,23511.202,22379.032,22165.899
1228,0,42,17,0,0,1,0,23511.202,22379.032,0
1229,0,42,17,0,0,1,0,23511.202,22379.032,0
1230,0,28,16,0,0,1,0,23511.202,22379.032,27337.942
1231,0,28,12,0,0,1,0,23511.202,22379.032,29554.531
1232,0,27,14,0,0,1,0,23511.202,22558.065,23531.318
1233,0,35,16,0,0,1,0,23511.202,22737.097,21834.888
1234,0,55,12,0,0,1,0,23511.202,22916.129,17732.719
1235,0,36,14,0,0,1,0,23511.202,23274.194,33248.848
1236,0,42,16,0,1,1,0,23511.202,23274.194,29554.531
1237,0,22,12,0,0,1,0,23511.202,23274.194,26155.76
1238,0,33,12,1,0,1,0,23511.202,23274.194,36943.164
1239,0,38,12,0,0,1,0,23511.202,23274.194,25121.352
1240,0,48,16,0,0,1,0,23511.202,23274.194,39898.618
1241,0,48,16,0,0,1,0,23511.202,23274.194,39898.618
1242,0,25,13,0,0,1,0,23511.202,23456.806,26007.988
1243,0,23,14,0,0,1,0,23511.202,24169.355,31032.258
1244,0,31,16,0,0,1,0,23511.202,24706.452,28963.441
1245,0,26,12,0,0,1,0,23511.202,24885.484,26599.078
1246,0,32,12,0,0,1,0,23511.202,25064.516,26599.078
1247,0,29,13,0,0,1,0,23511.202,25064.516,0
1248,0,29,13,0,0,1,0,23511.202,25064.516,0
1249,0,30,16,0,0,1,0,23511.202,25243.548,27042.396
1250,0,47,14,1,0,1,0,23511.202,25565.806,23974.636
1251,0,51,12,1,0,1,0,23511.202,25601.613,25121.352
1252,0,26,14,0,0,1,0,23511.202,25780.645,31032.258
1253,0,32,16,0,0,1,0,23511.202,25959.677,35465.438
1254,0,35,14,0,0,1,0,23511.202,26496.774,29554.531
1255,0,35,14,0,0,1,0,23511.202,26496.774,29554.531
1256,0,54,12,0,0,1,0,23511.202,26854.839,2049.6068
1257,0,55,12,0,0,1,0,23511.202,26854.839,26599.078
1258,0,55,12,0,0,1,0,23511.202,26854.839,26599.078
1259,0,38,12,0,0,1,0,23511.202,26854.839,29554.531
1260,0,25,12,0,0,0,0,23511.202,26854.839,18176.037
1261,0,30,12,0,0,1,0,23511.202,28645.161,32509.985
1262,0,25,17,0,0,1,0,23511.202,29003.226,28076.805
1263,0,39,12,0,0,0,0,23511.202,31509.677,15516.129
1264,0,28,14,0,0,1,0,23511.202,32225.806,36943.164
1265,0,47,12,1,0,1,0,23511.202,32225.806,17732.719
1266,0,39,17,0,0,1,0,23511.202,35448.387,32509.985
1267,0,49,12,0,0,1,0,23511.202,35806.452,23643.625
1268,0,21,12,0,0,1,0,23511.202,50129.032,0
1269,0,31,14,0,0,1,0,23707.128,20767.742,23939.171
1270,0,27,12,0,0,1,0,23707.128,21483.871,33987.711
1271,0,37,12,0,0,1,0,23707.128,22200,22904.762
1272,0,51,12,0,0,1,0,23707.128,22379.032,19411.416
1273,0,29,12,0,0,1,0,23707.128,26854.839,28076.805
1274,0,27,14,0,0,1,0,23707.128,29540.323,23200.307
1275,0,24,13,0,0,1,0,23903.055,1790.3226,449.22888
1276,0,32,12,0,0,1,0,23903.055,24812.081,12412.903
1277,0,31,17,0,0,1,0,23903.055,25601.613,27042.396
1278,0,46,12,0,0,0,0,23918.729,12532.258,0
1279,0,40,15,0,1,1,0,24001.018,23274.194,26599.078
1280,0,27,16,0,0,1,0,24098.982,7161.2903,36204.301
1281,0,27,17,0,0,1,0,24098.982,22200,25860.215
1282,0,28,14,0,0,1,0,24098.982,22379.032,27337.942
1283,0,29,17,0,0,1,0,24098.982,24527.419,23643.625
1284,0,36,13,0,0,1,0,24098.982,25064.516,25564.67
1285,0,23,12,0,0,1,0,24098.982,26854.839,17437.174
1286,0,28,12,0,0,1,0,24294.908,18261.29,21427.035
1287,0,28,12,0,0,1,0,24383.075,15217.742,19210.445
1288,0,34,12,0,0,1,0,24486.916,22200,22904.762
1289,0,41,12,0,0,1,0,24490.835,14322.581,22165.899
1290,0,25,13,0,0,1,0,24490.835,18261.29,0
1291,0,45,12,0,0,1,0,24490.835,21483.871,10639.631
1292,0,45,12,1,0,1,0,24490.835,21483.871,28076.805
1293,0,41,12,0,0,1,0,24490.835,21483.871,33987.711
1294,0,35,16,0,0,0,0,24490.835,21841.935,24825.806
1295,0,35,13,1,0,1,0,24490.835,23274.194,25121.352
1296,0,29,16,0,0,1,0,24490.835,23453.226,25860.215
1297,0,28,13,0,0,1,0,24490.835,23868.581,23495.853
1298,0,35,13,0,0,1,0,24490.835,23990.323,22165.899
1299,0,35,16,0,0,1,0,24490.835,24169.355,25638.556
1300,0,30,12,0,0,1,0,24490.835,25064.516,29554.531
1301,0,29,12,0,0,1,0,24490.835,25064.516,28076.805
1302,0,26,14,1,0,1,0,24490.835,25717.984,26643.41
1303,0,28,16,0,0,1,0,24490.835,26460.968,45809.524
1304,0,30,16,0,0,1,0,24490.835,26854.839,38420.891
1305,0,26,17,0,0,0,0,24490.835,26854.839,29702.304
1306,0,22,13,0,0,1,0,24490.835,26854.839,39159.754
1307,0,22,12,0,0,1,0,24490.835,26854.839,25121.352
1308,0,26,16,0,0,0,0,24490.835,27750,9605.2227
1309,0,43,12,1,0,1,0,24490.835,29355.919,35465.438
1310,0,43,13,1,0,1,0,24490.835,34016.129,39898.618
1311,0,48,16,0,0,1,0,24663.251,18082.258,25121.352
1312,0,45,12,0,0,1,0,24686.762,15217.742,27929.032
1313,0,27,12,1,0,1,0,24686.762,22558.065,22609.217
1314,0,44,17,0,0,1,0,24686.762,23274.194,23348.08
1315,0,26,16,0,0,1,0,24686.762,25422.581,29554.531
1316,0,54,16,0,0,1,0,24686.762,26854.839,26451.306
1317,0,54,16,0,0,1,0,24686.762,26854.839,26451.306
1318,0,54,16,0,0,1,0,24686.762,26854.839,26451.306
1319,0,29,12,0,0,1,0,24686.762,27750,24382.488
1320,0,22,12,0,0,1,0,24765.132,21594.871,34320.2
1321,0,39,17,0,0,1,0,24823.91,25064.516,27061.607
1322,0,35,16,0,0,1,0,24882.688,24527.419,36943.164
1323,0,44,12,0,0,1,0,24882.688,27929.032,25121.352
1324,0,32,16,0,0,1,0,24980.652,25064.516,26599.078
1325,0,27,17,0,0,1,0,25078.615,19693.548,24530.261
1326,0,27,17,0,0,1,0,25078.615,19693.548,24530.261
1327,0,26,12,0,0,1,0,25078.615,23274.194,26599.078
1328,0,46,12,0,0,1,0,25078.615,24169.355,26780.839
1329,0,25,16,0,0,0,0,25078.615,25601.613,30145.622
1330,0,35,12,0,0,1,0,25078.615,26854.839,29554.531
1331,0,33,16,0,0,1,0,25078.615,26854.839,24448.986
1332,0,26,16,0,0,1,0,25078.615,30793.548,36943.164
1333,0,26,12,1,0,1,0,25088.411,23274.194,29554.531
1334,0,20,12,0,0,1,0,25294.134,18798.387,25121.352
1335,0,49,12,0,0,1,0,25470.468,17953.355,20244.854
1336,0,25,13,0,0,1,0,25470.468,18798.387,23643.625
1337,0,28,12,1,0,0,0,25470.468,19693.548,26599.078
1338,0,28,13,0,0,1,0,25470.468,19693.548,26599.078
1339,0,35,12,1,0,1,0,25470.468,21483.871,26599.078
1340,0,27,12,0,0,0,0,25470.468,21483.871,25121.352
1341,0,44,12,0,0,1,0,25470.468,21483.871,25634.123
1342,0,23,12,0,1,1,0,25470.468,21483.871,32509.985
1343,0,32,12,1,0,1,0,25470.468,22379.032,31771.121
1344,0,24,12,0,0,1,0,25470.468,22737.097,25121.352
1345,0,27,12,0,0,1,0,25470.468,23095.161,31032.258
1346,0,46,12,0,0,1,0,25470.468,23274.194,29554.531
1347,0,31,12,0,0,1,0,25470.468,23274.194,22165.899
1348,0,27,15,1,0,0,0,25470.468,24169.355,29554.531
1349,0,51,16,0,0,0,0,25470.468,24169.355,12708.449
1350,0,43,12,1,0,1,0,25470.468,25064.516,25121.352
1351,0,32,16,1,0,1,0,25470.468,25422.581,30145.622
1352,0,37,12,0,0,0,0,25470.468,25780.645,22461.444
1353,0,37,12,0,0,0,0,25470.468,25780.645,22461.444
1354,0,30,12,0,0,1,0,25470.468,25959.677,28076.805
1355,0,45,12,1,0,1,0,25470.468,26695.5,27898
1356,0,45,12,1,0,1,0,25470.468,26695.5,27898
1357,0,49,17,0,0,1,0,25470.468,26854.839,29554.531
1358,0,49,17,0,0,1,0,25470.468,26854.839,29554.531
1359,0,26,17,0,0,1,0,25470.468,26854.839,44331.797
1360,0,37,13,0,0,1,0,25470.468,30435.484,32509.985
1361,0,44,17,0,0,1,0,25470.468,30435.484,21427.035
1362,0,30,17,0,0,1,0,25470.468,31330.645,38420.891
1363,0,51,12,0,0,1,0,25470.468,32225.806,29554.531
1364,0,28,17,0,0,1,0,25607.617,18091.21,22165.899
1365,0,29,16,0,0,1,0,25666.395,28287.097,35465.438
1366,0,40,12,0,0,1,0,25707.54,20409.677,23052.535
1367,0,34,16,0,0,1,0,25862.322,0,0
1368,0,51,12,0,0,1,0,25862.322,20588.71,24825.806
1369,0,26,16,0,0,1,0,25862.322,22379.032,35465.438
1370,0,46,12,0,0,1,0,25862.322,23274.194,35465.438
1371,0,45,14,0,0,1,0,25862.322,28645.161,26599.078
1372,0,49,12,0,0,1,0,25862.322,28645.161,26599.078
1373,0,26,16,0,0,0,0,25862.322,31790.758,15646.169
1374,0,30,16,0,0,1,0,26058.248,28645.161,29258.986
1375,0,50,12,0,0,1,0,26254.175,0,0
1376,0,25,12,0,0,0,0,26254.175,21483.871,26599.078
1377,0,27,17,0,0,0,0,26254.175,29540.323,31032.258
1378,0,46,16,0,0,1,0,26293.36,65160.581,17732.719
1379,0,46,16,0,0,1,0,26293.36,65160.581,17732.719
1380,0,43,12,1,0,1,0,26450.102,14322.581,29554.531
1381,0,27,12,1,0,1,0,26450.102,18798.387,31032.258
1382,0,22,12,0,0,0,0,26450.102,23274.194,19210.445
1383,0,55,12,0,0,1,0,26450.102,23990.323,29554.531
1384,0,53,12,0,0,1,0,26450.102,25064.516,26007.988
1385,0,44,12,0,0,1,0,26450.102,25959.677,26746.851
1386,0,47,13,0,0,1,0,26450.102,25959.677,26625.677
1387,0,46,14,0,0,1,0,26450.102,26496.774,29554.531
1388,0,25,12,0,0,1,0,26450.102,26836.935,35465.438
1389,0,31,15,1,0,0,0,26450.102,26854.839,25860.215
1390,0,28,16,0,0,1,0,26450.102,26854.839,29554.531
1391,0,40,16,0,0,1,0,26450.102,26854.839,32421.321
1392,0,40,16,0,0,1,0,26450.102,26854.839,32421.321
1393,0,28,12,0,0,1,0,26450.102,26858.419,29480.645
1394,0,29,15,0,0,1,0,26450.102,27250.5,28815.668
1395,0,42,16,0,0,1,0,26450.102,27499.355,29554.531
