unit_id,post_intervention_status,treatment_status,standardized_test_score,student_age,teacher_experience_years,school_type,gender
266,1,1,51.16871888382405,0,8,0,1
267,1,1,51.93760142423155,2,8,1,1
268,1,1,51.99633644532339,1,7,0,1
269,1,0,47.67782411101097,0,8,1,1
270,1,1,52.913402554586256,2,8,0,1
271,1,1,51.61386949034445,2,7,1,1
272,1,1,53.05038432763856,2,10,1,0
273,1,0,45.96760919609783,2,8,0,1
274,1,1,52.889437890527965,2,7,0,0
275,1,1,51.93201046822083,1,2,1,1
276,1,1,53.61673636798428,2,8,0,0
277,1,0,45.1237452298442,3,10,1,1
278,1,1,51.087547747882965,3,3,0,0
279,1,1,51.02202402846132,3,4,1,0
280,1,1,51.49797181310991,2,9,0,1
281,1,1,51.98921336777512,3,9,0,1
282,1,0,47.66639363309496,5,11,1,0
283,1,0,46.94240538119654,1,4,1,1
284,1,1,51.02392690791698,3,5,1,1
285,1,0,45.33553995599001,3,6,1,0
286,1,0,45.79063883214912,3,7,1,1
287,1,1,51.34951217399794,3,5,1,1
288,1,0,45.489302851862206,2,4,1,1
289,1,0,46.71926174358798,3,7,1,0
290,1,0,46.3994060570187,3,6,0,1
291,1,0,46.88495290248098,1,7,1,1
292,1,1,52.141824384677285,3,5,1,0
293,1,1,51.302778275323774,2,5,1,1
294,1,1,51.09922693223447,2,6,0,1
295,1,0,44.92638493446987,3,9,1,0
296,1,1,51.95178487724058,2,6,0,1
297,1,1,52.6594959976356,1,7,0,1
298,1,1,54.37289484586308,1,9,1,0
299,1,0,42.95311249827586,3,6,1,1
300,1,1,53.29984999521981,2,9,1,0
301,1,0,44.93172400848536,3,6,1,1
302,1,1,53.04941358831949,2,5,1,0
303,1,0,44.69337038001127,4,5,0,0
304,1,0,46.94984582302156,2,3,0,0
305,1,1,54.21726550405163,2,9,0,1
306,1,1,53.0725043747513,3,5,1,0
307,1,1,51.53299516411016,2,5,1,1
308,1,1,54.64761398525631,2,5,0,0
309,1,0,45.53774839232909,2,6,0,1
310,1,0,45.00976382036232,5,7,1,0
311,1,0,45.37588138614168,1,8,1,1
312,1,1,52.75517593360843,3,5,1,0
313,1,0,43.60190720828772,1,10,1,1
314,1,0,46.22697921688219,4,7,0,1
315,1,0,44.41299531746238,2,7,0,1
316,1,1,50.94788054399382,2,9,1,1
317,1,0,47.17613789602271,3,7,0,1
318,1,1,51.72822295056856,2,7,0,1
319,1,1,50.402397675463206,2,5,0,1
320,1,0,47.24014916671645,2,6,0,1
321,1,0,47.21898568270952,2,8,0,1
322,1,1,51.53330609241608,3,5,1,0
323,1,1,53.74052111173607,1,7,1,0
324,1,0,46.33325215336434,2,8,0,0
325,1,1,53.71959371170031,3,4,1,1
326,1,0,47.39709884651407,4,7,1,1
327,1,1,52.82711201757136,2,6,1,0
328,1,1,52.792031478767065,4,4,0,1
329,1,0,45.92683074409473,3,7,1,1
330,1,0,45.602865754352685,1,7,0,1
331,1,1,53.24506999780155,1,10,0,0
332,1,1,54.35084242058014,1,8,1,1
333,1,1,50.45981351636684,4,6,1,1
334,1,0,44.75119497766292,3,7,0,1
335,1,1,51.92402254580802,1,6,0,1
336,1,0,46.59779530756512,2,8,0,1
337,1,1,52.4000947478811,1,5,1,1
338,1,1,52.62958618466344,3,7,1,1
339,1,1,52.41856114932141,2,10,1,1
340,1,0,46.66998202412659,2,5,0,1
341,1,1,55.4862332209771,1,9,1,0
342,1,0,45.52050890376655,2,4,1,0
343,1,0,47.85728512037091,2,8,0,1
344,1,0,45.58342551625246,2,6,1,1
345,1,1,51.62649464030244,4,5,1,0
346,1,1,51.38008541695479,3,7,0,1
347,1,1,50.61854900661545,2,6,1,0
348,1,1,51.15464865159922,3,9,1,0
349,1,0,44.36492500459045,3,6,1,1
350,1,0,47.03322038040932,4,8,1,0
351,1,1,51.77903953844661,3,6,0,0
352,1,0,45.271718985192265,3,7,0,0
353,1,1,52.38342937913794,3,7,0,1
354,1,0,45.21676942820856,3,6,1,0
355,1,0,45.49827373719106,3,7,0,0
356,1,0,44.29116636983525,3,8,1,0
357,1,0,45.54788729870532,2,7,0,1
358,1,0,45.11889410391773,2,6,0,1
359,1,1,52.25397014829124,2,7,0,0
360,1,1,51.25402114387964,2,4,0,1
361,1,1,52.90284171275675,0,6,1,0
362,1,1,54.65503329865708,1,7,0,0
363,1,1,51.87876756396575,3,7,1,1
364,1,1,51.197410576914656,4,6,1,0
365,1,0,45.66092098722429,2,6,1,1
366,1,0,45.67204545204899,2,10,1,1
367,1,1,54.80328158385608,3,7,1,0
368,1,1,51.59810871094155,2,8,1,0
369,1,0,48.23742400739352,2,8,1,1
370,1,0,44.02721311089206,3,7,0,1
371,1,1,51.93297647541227,4,7,1,1
372,1,1,52.15849727222516,2,10,1,0
373,1,1,53.04712914965421,1,2,1,1
374,1,0,46.50581468493586,1,7,1,1
375,1,1,50.9521482599396,2,4,1,1
376,1,0,45.96004393325797,3,9,0,1
377,1,1,52.14369342152607,2,6,1,1
378,1,0,45.52706061520896,3,9,0,0
379,1,0,45.64791179280553,2,8,1,1
380,1,0,43.90649996336194,2,7,0,1
381,1,1,52.11861009818056,2,6,0,0
382,1,1,51.93288893751679,3,6,0,1
383,1,1,51.306680446660565,3,6,1,1
384,1,0,46.41254332504386,2,6,0,1
385,1,1,50.86617838818912,3,7,1,0
386,1,1,52.40252066932829,2,5,1,0
387,1,1,52.18888161199076,2,8,0,0
388,1,1,51.04963939343795,2,6,1,1
389,1,1,51.74981860255807,5,5,1,0
390,1,1,53.91176628163205,3,8,0,0
391,1,1,52.9856859978888,2,7,1,1
392,1,1,51.293123510024586,2,6,0,0
393,1,1,52.83820802401337,3,8,1,1
394,1,1,51.97166276583754,0,6,0,1
395,1,1,51.5692656544778,2,4,0,0
396,1,1,53.12743538799259,3,5,1,0
397,1,1,52.87738582192126,3,10,0,0
398,1,1,53.2190669052431,3,8,0,0
399,1,1,51.5285898753011,4,6,0,0
400,1,1,53.85922470343935,3,7,1,0
401,1,1,49.87356346782569,2,7,1,1
402,1,1,52.01268979371535,4,5,0,1
403,1,1,53.56840073933022,2,7,1,1
404,1,1,52.76567336733693,3,6,1,1
405,1,1,51.61727799069829,3,6,1,0
406,1,0,45.5796594766614,4,9,0,1
407,1,1,52.63454989840061,3,6,1,0
408,1,1,51.97997411899334,2,7,1,1
409,1,0,45.42577078214549,3,10,1,1
410,1,1,50.1353997848332,3,5,1,1
411,1,1,51.37244737848685,3,3,1,1
412,1,1,52.86407159078273,3,4,1,1
413,1,0,46.70617415235228,2,7,1,0
414,1,1,53.70632590332381,3,7,0,1
415,1,1,52.967630524246346,3,6,0,1
416,1,0,46.49184729390216,2,9,1,1
417,1,1,55.338980500387066,2,6,1,0
418,1,1,53.718642777988784,3,7,1,1
419,1,0,45.67183199307806,2,4,1,1
420,1,1,52.44900246668703,3,8,0,0
421,1,1,52.57328376067738,3,8,0,0
422,1,1,52.311915328523234,4,7,1,1
423,1,0,46.22486081330455,4,5,0,1
424,1,1,52.92795276635125,2,6,1,0
425,1,1,51.85975450603125,3,7,1,0
426,1,0,46.62803584267818,2,8,0,0
427,1,1,54.35645044335584,2,11,1,1
428,1,0,46.41429464178787,2,3,1,1
429,1,1,53.66623250153926,1,6,1,1
430,1,0,43.77775985982674,3,5,1,1
431,1,0,44.60292234569784,2,6,0,1
432,1,1,52.80510842788349,0,3,0,1
433,1,1,53.21629685340147,4,5,1,1
434,1,0,46.34129735988231,1,8,1,1
435,1,0,47.03181512954885,3,7,1,0
436,1,1,52.45305969391693,3,8,0,1
437,1,1,53.90464138542809,1,6,0,0
438,1,1,51.32646720310797,1,7,0,1
439,1,0,45.554842712289,2,5,0,0
440,1,1,52.430119998409005,3,10,1,1
441,1,1,51.17129930190996,4,5,0,0
442,1,0,47.14837996842997,1,8,0,0
443,1,1,51.76643794736262,1,4,1,1
444,1,1,52.43079553339734,2,6,1,0
445,1,1,53.23872386415368,0,6,0,1
446,1,1,52.97706137143797,1,4,1,1
447,1,1,52.22219812587017,2,5,1,1
448,1,0,44.87559025102706,3,6,1,1
449,1,1,51.618464039897056,1,7,1,1
450,1,0,45.07350899645149,2,5,0,0
451,1,1,51.73024962048184,4,6,1,1
452,1,1,52.12342120706513,3,5,0,1
453,1,1,52.27107139345946,3,7,1,1
454,1,1,52.98182823373021,1,6,0,0
455,1,0,46.00718438674249,2,7,1,1
456,1,1,51.62784381281893,4,9,0,1
457,1,1,52.98019366636126,1,9,0,1
458,1,1,51.47818771130814,2,6,1,1
459,1,1,51.314595830926336,1,5,0,1
460,1,1,52.02467934400863,5,8,1,1
461,1,1,54.04302078546594,1,6,1,0
462,1,1,53.13225288049721,2,9,1,1
463,1,0,47.8481977539785,0,4,1,0
464,1,1,53.80974419910457,3,8,1,1
465,1,1,54.46695891415037,3,11,0,1
466,1,1,52.670858404727554,1,5,0,0
467,1,1,53.19166383123128,1,4,1,1
468,1,1,53.6650505125628,2,8,1,1
469,1,1,52.7514888214456,3,9,0,0
470,1,0,46.07343992923325,2,6,0,0
471,1,1,50.74941904214459,2,7,1,1
472,1,0,46.40096377571081,4,10,0,1
473,1,1,52.6644357981499,1,9,1,1
474,1,0,44.23732366014408,3,6,1,0
475,1,0,44.25574735083313,3,5,0,0
476,1,1,52.87854684819602,4,6,1,0
477,1,1,52.22626751418441,4,6,1,1
478,1,1,53.319470838273936,1,7,1,1
479,1,0,45.67992847354702,1,8,1,0
480,1,1,51.50261009688472,3,4,1,1
481,1,0,42.08665893997022,3,7,0,1
482,1,1,51.447732235643485,1,8,0,1
483,1,0,47.93779458273917,0,6,0,0
484,1,0,46.72782561585458,2,4,1,1
485,1,0,47.2310185681167,1,7,0,0
486,1,0,44.89501643231191,2,5,1,1
487,1,0,45.280018200047415,4,3,1,1
488,1,1,52.03747504242373,1,9,1,1
489,1,1,52.78555779261678,1,6,1,1
490,1,1,51.58732572420621,2,8,1,0
491,1,1,52.3279576876016,5,5,1,0
492,1,1,54.2566694891891,3,8,0,1
493,1,1,54.459918548362026,3,9,1,0
494,1,0,45.48520854340564,3,2,0,0
495,1,1,51.90632132468219,3,6,1,1
496,1,0,43.79174692971864,4,8,0,0
497,1,1,51.306681853356345,3,8,1,1
498,1,1,52.830237526660376,1,7,1,0
499,1,0,46.20413326235679,3,6,0,1
500,1,0,44.51993905355642,3,5,1,0
501,1,1,51.86236336678013,3,7,0,0
502,1,0,46.57777408665855,4,3,1,1
503,1,1,54.510921682034834,0,6,1,0
504,1,0,45.429023062958414,4,4,1,1
505,1,0,46.59826209816188,3,10,1,1
506,1,0,43.84099607495756,3,6,1,1
507,1,0,46.70290316951803,1,6,1,0
508,1,1,51.8535471041812,0,5,1,1
509,1,0,46.86561993977147,3,9,1,1
510,1,1,51.34208851191851,3,5,1,1
511,1,0,44.81982494337384,2,5,0,1
512,1,0,44.38558800274542,2,6,1,0
513,1,0,43.887964288356166,4,4,1,1
514,1,1,51.690120673339294,4,5,1,1
515,1,0,46.19430155782936,0,9,1,1
516,1,1,52.07684420275733,4,2,1,0
517,1,0,44.71811174624753,3,8,1,1
518,1,0,45.11937940281942,2,4,0,0
519,1,1,52.86008476680084,3,10,0,1
520,1,1,53.70249522585112,3,5,1,1
521,1,0,45.34328428546882,3,8,0,0
522,1,1,51.34952234599731,3,10,1,1
523,1,0,45.09997144329508,4,9,0,1
524,1,0,44.92969820818928,3,8,0,0
525,1,0,46.18061568067112,2,2,0,1
526,1,0,45.34238797997568,3,4,1,1
527,1,1,52.704037184195386,2,6,1,1
528,1,0,45.05638715347491,2,8,0,0
529,1,0,46.22647321022399,3,7,0,0
530,1,0,44.96915963996116,2,6,0,1
531,1,0,46.22193552289324,2,6,0,0
532,1,1,51.72836121626566,5,3,1,0
533,1,0,44.40261650470159,4,6,1,0
534,1,1,52.92695087833161,2,6,1,1
535,1,0,47.51012822041622,5,6,1,0
536,1,0,45.21292287373705,3,5,1,1
537,1,0,45.5213755600521,1,6,1,1
538,1,1,52.14357506103061,2,5,0,1
539,1,1,53.28690178611915,2,11,0,0
540,1,1,52.24532592469782,2,7,1,1
541,1,1,51.51190894191694,1,8,1,1
542,1,0,45.02116460057839,4,6,1,1
543,1,1,50.77253437173913,3,4,1,1
544,1,1,53.15407228491063,3,8,0,1
545,1,1,52.52535775957802,2,3,1,0
546,1,0,45.058677689450754,3,5,0,0
547,1,0,45.48560608441348,4,8,0,0
548,1,1,52.84957169735758,4,7,1,1
549,1,0,44.41667914842551,2,3,1,1
550,1,0,46.402254531267424,4,6,1,0
551,1,0,45.7030384349773,4,8,0,1
552,1,1,53.47122298451031,1,9,0,1
553,1,0,45.282870746362434,2,6,1,1
554,1,0,44.068904267587904,3,5,1,1
555,1,1,51.38460468770406,2,6,1,1
556,1,0,44.12952345842009,1,6,0,0
557,1,0,44.96942324395282,2,7,1,1
558,1,1,51.35340476496822,3,6,0,0
559,1,1,53.27456686496826,0,6,0,0
560,1,0,45.487291523025526,3,4,1,1
561,1,1,51.24153260466471,4,5,1,0
562,1,0,43.083513435844736,3,2,0,0
563,1,1,52.20521140055632,2,7,0,1
564,1,1,52.48761486447691,3,7,1,1
565,1,0,43.94567440055461,3,4,0,0
566,1,1,52.01906502287407,2,8,1,1
567,1,1,54.61173447542652,3,8,1,0
568,1,0,45.65050693479945,1,3,0,1
569,1,1,51.95295631977551,3,7,0,0
570,1,0,44.59017635866465,3,7,1,0
571,1,1,51.89225101596578,2,6,1,1
572,1,0,45.00609143086818,3,4,1,0
573,1,1,51.88667732115067,3,6,0,0
574,1,1,51.50629343239552,1,2,0,0
575,1,0,45.23891556582912,2,8,1,1
576,1,1,52.88882175898412,2,8,1,1
577,1,0,45.72393086474694,2,8,1,1
578,1,0,46.55435441967411,2,4,1,0
579,1,1,54.29693989491105,2,5,0,1
580,1,1,52.04759914383604,3,4,0,1
581,1,0,44.60127982834304,3,3,0,1
582,1,1,54.58973022877733,3,10,0,0
583,1,1,51.77875187963512,2,5,1,0
584,1,1,53.9374452845575,3,9,1,1
585,1,1,53.10816942902927,1,11,1,1
586,1,0,45.57988049529823,2,6,0,0
587,1,1,52.611850075175575,2,6,0,0
588,1,0,46.69181809024352,1,8,0,0
589,1,0,44.312515765726346,3,4,0,0
590,1,1,50.83574037840478,4,7,0,1
591,1,1,50.35242759383256,4,7,0,1
592,1,1,52.57067267093347,2,5,0,1
593,1,1,53.37242836764968,1,3,1,1
594,1,1,50.63072953523445,3,4,0,1
595,1,0,46.77025814049889,2,6,0,0
596,1,0,45.10243745002965,2,5,0,0
597,1,0,47.14049760140148,3,5,1,1
598,1,1,52.58361580207888,1,6,1,0
599,1,1,52.62151047447284,3,8,1,1
600,1,1,52.44776114300485,2,7,1,1
601,1,0,45.7569296861267,4,5,1,1
602,1,1,52.30521925648375,2,4,0,1
603,1,1,53.69647824983534,2,7,0,0
604,1,0,48.42860887592392,2,9,1,1
605,1,1,51.03174102513515,2,4,0,1
606,1,0,46.51098815872681,1,7,1,1
607,1,1,52.49510859738671,2,8,1,1
608,1,0,47.415520680986575,2,4,1,0
609,1,0,45.80761453050803,1,6,1,0
610,1,1,53.07082158267369,4,9,0,0
611,1,1,52.71401744148279,1,9,0,1
612,1,1,51.460045278442166,3,3,1,0
613,1,1,51.91284607505693,2,7,1,1
614,1,0,47.853369030119794,1,8,1,0
615,1,1,52.53766928874181,4,8,1,0
616,1,1,53.85741374568485,4,7,0,0
617,1,1,52.38282831772569,3,8,0,1
618,1,0,46.47573932889104,3,8,0,0
619,1,1,51.011893367688565,4,5,1,1
620,1,0,45.07693607011315,2,7,1,1
621,1,1,53.42276018044302,3,8,0,0
622,1,0,45.438285399088,2,6,1,0
623,1,0,46.227628826332094,2,6,1,0
624,1,1,53.3593717198061,3,5,1,0
625,1,0,46.86891927071171,3,10,1,0
626,1,1,50.85834655317927,4,5,1,1
627,1,1,52.93886580554167,3,8,0,1
628,1,0,45.18597994514592,4,7,1,1
629,1,0,44.93211370048552,3,5,1,0
630,1,1,52.9221392831764,2,5,1,1
631,1,1,53.13416705499577,3,7,1,1
632,1,1,50.91747653633585,3,5,1,1
633,1,1,51.05690195985413,2,6,0,1
634,1,1,52.11847067183599,1,6,0,0
635,1,1,54.684372361275926,1,10,1,1
636,1,0,45.354104564935845,3,7,0,0
637,1,1,51.11508441634032,2,5,1,1
638,1,1,53.80000846278813,2,5,0,0
639,1,1,54.0102734295541,2,6,1,1
640,1,0,43.269303435745975,3,7,1,0
641,1,0,45.791746817175245,1,7,1,1
642,1,1,51.41526681533462,3,7,0,0
643,1,0,48.12788469070362,1,8,0,1
644,1,1,53.43786679523065,3,10,1,1
645,1,1,53.10255636226249,3,5,0,1
646,1,0,45.21983781736403,2,6,1,0
647,1,0,45.783513704034576,3,7,0,1
648,1,1,51.884058193115685,3,7,0,1
649,1,1,53.81219480069537,3,7,0,1
650,1,0,47.12500645034064,1,8,1,0
651,1,0,45.50988176535605,4,9,1,1
652,1,0,45.70394464902873,2,6,1,0
653,1,1,53.35756896820411,2,9,0,1
654,1,0,45.847271991330246,2,3,1,1
655,1,0,46.77810888839319,1,8,1,1
656,1,1,52.18398467188285,4,6,1,1
657,1,1,54.33596197043084,1,5,0,1
658,1,0,47.67833938864359,3,9,1,1
659,1,0,44.68561057217028,3,5,0,1
660,1,0,44.22500833464878,4,9,1,1
661,1,1,52.75161503535705,4,7,1,1
662,1,0,45.40217263693831,2,6,1,0
663,1,0,45.15127879297339,2,5,1,1
664,1,1,52.8553357332825,2,6,0,1
665,1,0,45.060944871882185,5,4,1,1
666,1,1,52.3429799399182,1,8,1,0
667,1,0,44.82313812423445,2,7,1,1
668,1,0,45.77818908863157,1,9,1,1
669,1,1,52.87757793918898,2,8,1,0
670,1,0,46.15095140426326,3,9,1,0
671,1,0,44.711575900595165,3,7,1,1
672,1,1,51.72285187143445,5,6,1,1
673,1,1,51.574979080184754,2,5,1,1
674,1,0,45.2585180279509,2,5,0,1
675,1,1,53.24449487011764,3,6,1,1
676,1,0,46.05130409409617,2,5,1,1
677,1,1,51.615079847523376,3,7,1,1
678,1,1,51.80975170279253,6,4,0,1
679,1,1,52.36578069421508,3,7,0,0
680,1,1,53.38778620710252,1,5,1,0
681,1,1,51.571291807752026,2,6,0,1
682,1,1,50.81207756294717,2,9,0,1
683,1,1,52.05662268661282,4,5,1,0
684,1,0,46.9898278160115,2,7,1,0
685,1,1,52.99723755352463,4,6,1,1
686,1,1,52.42057254766397,2,7,1,0
687,1,1,52.30893427519912,3,7,0,1
688,1,0,46.28821864957823,2,6,1,0
689,1,0,44.50358675613127,5,8,1,1
690,1,0,44.48314748103129,4,5,1,0
691,1,1,52.753159296947466,2,6,1,1
692,1,0,45.76729957196996,1,5,1,0
693,1,1,52.44722913815669,3,6,1,0
694,1,0,46.22831302113594,2,7,1,1
695,1,0,46.68372362002528,3,5,1,1
696,1,0,44.91474055718119,2,7,1,1
697,1,1,52.99107250848061,3,5,1,0
698,1,1,53.30661141015449,3,7,1,0
699,1,0,46.64832620792004,2,5,0,0
700,1,0,46.78924757861966,3,6,0,0
701,1,0,46.287481459433685,3,7,0,1
702,1,0,47.66085343633961,2,6,1,0
703,1,1,51.93959707242521,2,7,0,1
704,1,0,47.03463201692997,1,6,1,0
705,1,1,51.42559280527375,3,6,0,1
706,1,1,53.25895723502523,2,6,1,1
707,1,0,43.85848631650352,6,5,0,1
708,1,0,44.48247662701724,4,5,0,0
709,1,1,53.07792800377419,3,9,1,0
710,1,0,46.91924163513092,3,5,0,0
711,1,1,51.48886353505791,3,5,1,1
712,1,1,52.00052465751399,3,4,1,1
713,1,0,46.7427064979371,2,8,0,0
714,1,1,54.06050393854014,2,6,0,1
715,1,1,52.20590501375551,3,11,1,1
716,1,1,54.597216610203326,4,9,1,0
717,1,1,52.75931260778666,3,7,1,1
718,1,1,51.69262595764738,6,8,1,1
719,1,1,51.9223788863023,2,9,1,1
720,1,1,53.12517708751962,3,7,0,1
721,1,1,52.39872086196596,3,7,0,1
722,1,1,51.87387182379205,2,6,1,0
723,1,0,44.76377831096679,3,7,1,0
724,1,1,54.003007076817376,1,5,0,0
725,1,0,43.73208705251268,2,5,1,1
726,1,1,51.46220932382835,3,3,0,1
727,1,1,52.20069691988024,2,8,1,0
728,1,1,51.70650200561136,2,8,0,0
729,1,0,44.031792868608655,3,4,1,1
730,1,0,45.09397996314109,4,7,1,0
731,1,1,51.35118516066541,3,3,1,0
732,1,0,46.613994337635496,4,9,0,1
733,1,1,52.578381339723656,4,5,0,1
734,1,1,53.141886421302495,3,5,0,1
735,1,1,50.79807091205488,2,5,1,1
736,1,1,53.38087963488375,3,7,1,0
737,1,1,51.52231598857929,3,5,0,1
738,1,1,52.51228409934207,3,7,1,0
739,1,1,52.68695426514358,4,8,0,0
740,1,0,47.595075637598775,1,4,1,1
741,1,0,45.47094110474976,2,8,0,1
742,1,1,52.53800172931969,2,4,0,1
743,1,1,51.46930961856252,2,3,1,1
744,1,1,51.98044076687661,1,5,1,0
745,1,1,53.04814663749477,3,8,1,1
746,1,1,52.86381394393994,1,5,0,1
747,1,0,44.38100026474414,4,4,0,0
748,1,1,50.18180535329681,2,3,1,1
749,1,0,45.19928608828013,2,4,1,0
750,1,0,46.06691027908877,3,3,1,0
751,1,1,51.7406760717547,3,6,1,1
752,1,1,51.17657802437618,4,5,0,0
753,1,0,46.04358763428916,2,5,1,1
754,1,1,54.42696255277841,4,7,0,1
755,1,1,54.11626763678086,2,5,0,1
756,1,0,47.04474200006633,4,5,0,1
757,1,1,53.42282069989782,4,10,1,0
758,1,0,46.894294100417696,4,5,0,0
759,1,1,54.25502466405015,2,10,0,1
760,1,1,50.20840084167944,3,4,0,0
761,1,1,51.05321430586055,3,6,1,1
762,1,1,52.28815824924166,4,4,0,0
763,1,1,52.39771505957479,2,7,1,1
764,1,0,45.65029363563896,3,5,0,1
765,1,0,45.40018217024386,4,5,1,0
766,1,1,53.870481593896585,3,13,0,0
767,1,1,54.577789528641006,1,8,1,0
768,1,1,52.50035552265656,4,7,1,1
769,1,0,45.63678706303836,2,6,1,0
770,1,0,46.63832602863691,2,7,1,0
771,1,0,46.62846984851792,2,5,1,0
772,1,0,44.52195457721385,4,8,1,1
773,1,0,44.855049894180674,4,6,1,1
774,1,0,48.17360962487572,3,10,1,0
775,1,0,45.93410350551815,3,7,1,1
776,1,1,53.75862063287679,3,7,1,0
777,1,1,53.40907549503987,1,9,0,0
778,1,1,52.08858547345342,2,5,0,1
779,1,1,52.2817803650751,2,6,0,1
780,1,0,44.59142606512368,2,9,0,1
781,1,1,51.981862160743006,0,7,0,1
782,1,0,45.912310883078,4,6,1,1
783,1,0,46.19828486359194,3,7,1,1
784,1,0,47.12493889619572,2,8,0,1
785,1,1,52.4263323379278,2,9,0,0
786,1,1,51.71606978364605,3,5,1,0
787,1,1,52.45905627917204,2,9,1,0
788,1,1,53.58203108170084,2,8,1,1
789,1,1,53.22742891562008,2,8,1,0
790,1,1,54.339622572535696,3,7,1,1
791,1,1,51.16003162692625,3,5,0,1
792,1,1,51.67199012910455,3,7,1,1
793,1,1,53.02651203484494,2,5,1,0
794,1,1,51.51405008751467,2,5,0,0
795,1,1,52.30535017109023,3,6,1,1
796,1,0,44.61472100494987,2,7,1,1
797,1,1,52.65324514447508,4,9,0,1
798,1,0,46.27815759499474,3,5,0,0
799,1,1,54.370149810309776,4,5,1,0
800,1,1,52.51048463992507,2,7,1,1
801,1,1,51.88007901902369,3,3,1,1
802,1,0,47.79709598273316,1,7,1,0
803,1,0,45.27022225670241,2,3,0,1
804,1,1,52.35606431997322,4,9,1,1
805,1,0,45.58381984563792,2,6,0,1
806,1,1,52.58298214324596,1,6,1,1
807,1,0,45.83400064294898,3,7,1,0
808,1,0,47.3925238618348,3,7,0,1
809,1,1,52.105009747314575,3,7,1,1
810,1,1,52.83706572042103,3,6,0,1
811,1,0,47.97078422773687,2,9,0,1
812,1,0,47.040901973040825,2,10,0,1
813,1,0,45.88681518132199,3,6,1,1
814,1,1,53.2410113638553,2,6,1,0
815,1,1,53.40787452337485,3,7,0,1
816,1,1,52.36821242949523,3,7,0,1
817,1,1,53.2707514435155,2,9,0,1
818,1,1,50.62889923792666,0,4,0,1
819,1,1,53.77013152656164,3,5,1,0
820,1,1,51.59194370936593,3,8,0,1
821,1,1,52.03976745040895,1,7,1,0
822,1,0,46.4105194124576,2,4,1,0
823,1,0,47.12052147597624,2,6,0,0
824,1,1,50.96777992660234,1,5,0,1
825,1,1,52.0737085107902,3,5,1,1
826,1,1,53.256965659324365,2,6,0,0
827,1,0,45.32944338107401,2,5,0,0
828,1,1,52.01671224485051,1,8,1,1
829,1,1,52.04626572161333,1,7,1,1
830,1,0,44.894148102460406,2,4,0,0
831,1,1,52.8987967685566,2,5,0,1
832,1,0,46.62438164545714,1,8,0,1
833,1,1,51.97979161484512,4,7,0,0
834,1,1,50.66743204827087,2,3,0,1
835,1,1,53.392908405444295,4,8,1,0
836,1,0,46.164319832383846,3,5,0,1
837,1,0,45.132744889699424,3,5,1,0
838,1,1,50.761340755165904,3,4,0,0
839,1,0,46.05802019312332,1,8,1,1
840,1,1,53.59036807214558,2,6,1,1
841,1,0,45.775294373047885,1,8,1,1
842,1,1,49.71167973892137,4,5,0,1
843,1,1,51.036105464335385,3,6,1,1
844,1,1,52.6830781857779,2,7,1,1
845,1,0,45.45403094061083,3,7,0,1
846,1,1,51.60023668988559,4,7,1,1
847,1,1,52.88281839352376,1,4,1,1
848,1,0,47.8111453735075,4,3,1,1
849,1,1,52.85417119920339,2,7,1,0
850,1,0,46.99639250133381,2,8,1,0
851,1,0,43.91569186097606,3,6,1,1
852,1,1,51.65961185481376,2,10,1,1
853,1,0,46.06809569029498,4,9,0,0
854,1,1,51.8957424604949,3,8,0,1
855,1,0,45.78594739676639,2,7,0,1
856,1,1,53.417972674233965,5,10,1,1
857,1,1,53.54727494632175,3,6,1,0
858,1,0,45.87099035225585,3,8,0,0
859,1,1,52.74383781882189,3,4,1,1
860,1,1,52.57664497811963,4,7,1,1
861,1,0,46.086102245451286,2,4,1,1
862,1,0,44.32003773180864,3,9,0,1
863,1,1,52.57360972821894,5,8,0,0
864,1,0,45.71321926942769,2,6,1,0
865,1,1,52.39670608787648,1,7,1,1
866,1,1,52.024330397200494,2,5,1,0
867,1,1,52.600857846856414,3,5,1,1
868,1,1,52.99226613222828,2,8,1,0
869,1,1,50.65147710046595,2,3,1,1
870,1,1,50.03656487680354,1,6,0,1
871,1,0,44.01587817251856,2,4,1,0
872,1,1,50.61170618759472,2,8,1,1
873,1,1,53.505022748690855,4,10,1,0
874,1,0,45.17276610398454,4,7,0,0
875,1,1,50.29414309556269,4,3,0,0
876,1,0,44.79132997027172,4,7,0,0
877,1,1,53.693178882855165,2,7,0,0
878,1,0,45.03397993603854,3,3,1,1
879,1,1,51.024591095606894,3,8,0,1
880,1,0,46.04099950199488,2,6,0,1
881,1,0,46.29320778172564,3,7,1,1
882,1,1,52.6691996933264,2,5,1,1
883,1,1,54.1604211807452,2,5,1,0
884,1,1,52.12591054418157,2,7,1,1
885,1,1,51.75374836008748,4,7,1,0
886,1,1,52.709338182120646,1,4,1,1
887,1,1,51.89284334877757,2,9,0,1
888,1,1,50.32876607304884,3,7,1,1
889,1,1,54.52751482303934,0,7,1,1
890,1,0,47.63109867762952,4,8,0,0
891,1,1,53.73173800711087,2,9,0,1
892,1,1,52.49897162172594,2,8,1,1
893,1,0,46.80244084273389,3,7,1,1
894,1,1,53.37629625981061,3,6,1,1
895,1,0,44.87495830787866,3,6,0,1
896,1,0,45.378237834714746,3,6,1,1
897,1,0,48.07558413569856,1,7,1,1
898,1,1,51.163660613820205,0,3,0,1
899,1,1,52.92660824612677,2,8,1,1
