student_id,post_intervention,digital_learning_tool_usage,standardized_test_score,teacher_experience_years,school_quality_score,rural_school,low_income_student
264,1,1,60.47460527664749,3,4,1,1
265,1,1,60.020260715496825,1,5,0,1
266,1,1,61.10234261325596,3,7,0,0
267,1,1,62.93902720558033,0,6,0,0
268,1,0,53.17331883798212,1,8,1,1
269,1,0,54.19758805711289,3,6,1,1
270,1,1,60.91517786644174,3,7,1,0
271,1,1,61.622788501243456,3,4,0,0
272,1,0,51.02027549601893,3,7,0,1
273,1,1,59.98268253067293,3,6,0,1
274,1,0,52.440961738096085,1,5,1,0
275,1,1,61.29213880159436,1,4,1,1
276,1,1,63.50330553087112,2,8,0,1
277,1,1,60.82626018583553,1,7,0,1
278,1,1,60.91431465661366,5,7,1,0
279,1,0,50.04492575600152,2,7,1,0
280,1,1,59.72483537782399,3,6,1,1
281,1,0,50.58086519881197,3,6,1,1
282,1,1,61.37673882822905,3,6,0,1
283,1,1,60.838816643130045,4,7,0,1
284,1,1,60.95656337066218,2,6,0,0
285,1,0,52.32110602384482,4,5,0,1
286,1,0,52.27942988153465,4,7,0,0
287,1,1,61.70166206327991,2,4,1,1
288,1,1,63.31694995780424,3,9,1,0
289,1,0,51.27241164961524,1,5,1,0
290,1,1,61.74162900500548,3,6,1,1
291,1,1,62.36706120331208,2,4,1,1
292,1,1,59.59683479467532,2,6,0,1
293,1,1,62.914762401942255,3,7,0,1
294,1,1,61.09467435108394,2,8,1,0
295,1,0,52.43781840072105,2,5,1,1
296,1,1,59.95054538586651,3,6,0,1
297,1,0,52.1726396359198,3,6,0,0
298,1,0,50.61823061698114,3,7,1,0
299,1,1,60.487411065277925,4,7,1,1
300,1,1,60.95911093540375,3,7,0,1
301,1,0,50.39701660208832,2,7,1,1
302,1,0,53.69106380632709,2,6,1,1
303,1,0,53.02872321886107,2,9,0,0
304,1,1,61.49324387984426,2,4,1,1
305,1,1,59.73300871597724,3,6,1,0
306,1,0,52.463221927194674,1,8,1,0
307,1,1,61.59906058864273,3,8,0,1
308,1,0,53.86741013644166,5,8,1,1
309,1,1,60.76277551459108,3,9,1,1
310,1,0,52.15199614205179,3,3,0,1
311,1,1,60.43411697573711,2,5,1,0
312,1,1,61.703420166789726,3,6,0,0
313,1,0,53.023919875078064,3,4,1,0
314,1,0,52.75271901480346,2,8,1,1
315,1,1,61.12134098411367,1,9,0,0
316,1,0,51.44527914224856,1,4,1,0
317,1,1,61.797171193202026,3,9,0,1
318,1,1,60.11976348963999,4,6,1,1
319,1,1,60.86253235924647,4,7,1,1
320,1,0,53.74188884051567,3,5,1,0
321,1,1,61.57544790705132,2,6,0,1
322,1,1,59.96667812076087,3,5,1,1
323,1,1,60.75658672776809,4,5,1,0
324,1,1,59.82530224231801,5,5,1,0
325,1,1,61.79674203354401,2,7,0,1
326,1,1,62.661233061698745,3,7,0,0
327,1,1,61.89720250548806,3,4,1,0
328,1,0,52.2147002525977,3,7,0,1
329,1,0,51.35747607714807,3,7,1,0
330,1,1,61.60051454925637,3,9,0,0
331,1,1,59.9156622023645,3,4,1,1
332,1,1,60.3337862186883,3,3,0,1
333,1,0,51.68799707461472,3,7,1,0
334,1,1,61.351783565468914,2,9,1,0
335,1,0,52.20092649316176,4,6,1,1
336,1,0,52.31987461997962,3,7,0,0
337,1,1,59.80815937087058,3,5,1,0
338,1,1,62.28554246909946,3,6,1,0
339,1,1,61.07400283956529,3,8,0,0
340,1,1,61.6434392582516,4,5,1,0
341,1,1,59.71414599888755,1,6,0,0
342,1,1,62.82971078802858,2,8,1,0
343,1,0,52.45234785687581,1,6,1,1
344,1,0,50.737479300370666,1,5,0,1
345,1,1,61.97342177468618,2,7,1,1
346,1,0,53.23960109052791,3,7,0,0
347,1,0,53.898957813000784,4,7,0,0
348,1,1,59.94046194572152,3,6,0,1
349,1,1,60.90248909630054,2,7,0,1
350,1,1,61.98477338837586,2,4,1,0
351,1,0,51.9198297549672,4,8,1,1
352,1,1,61.41990618068274,4,4,0,0
353,1,1,61.37854310113747,2,8,1,0
354,1,1,62.12186614705072,2,5,0,0
355,1,1,61.62023517419381,4,6,1,1
356,1,1,60.786261334633416,3,5,1,1
357,1,0,52.49278254979054,3,9,0,1
358,1,1,61.416324331388616,3,11,1,0
359,1,0,52.076448018571725,2,6,0,1
360,1,0,53.94296507991821,3,4,0,1
361,1,0,52.98740807812615,1,6,0,0
362,1,1,61.19440675016183,2,9,0,0
363,1,0,53.2770778434858,4,5,0,1
364,1,1,58.99040155176516,3,6,0,1
365,1,0,53.00932880707587,3,9,1,1
366,1,1,60.83731380159238,2,6,1,1
367,1,1,61.06461176775205,3,3,0,1
368,1,1,59.33162596557495,2,6,1,1
369,1,0,51.88069233076445,2,6,1,1
370,1,1,61.117131170786166,1,5,1,0
371,1,0,52.43076037500033,3,6,1,0
372,1,0,53.43754012379483,4,4,0,0
373,1,1,62.1341558732024,2,6,0,0
374,1,1,61.94421407005628,5,7,0,0
375,1,1,60.47027411845706,4,6,1,1
376,1,1,60.26362500923896,3,4,1,1
377,1,0,51.99447257665431,2,8,0,1
378,1,0,51.52838040928466,2,7,0,1
379,1,1,61.593477432669545,3,7,0,1
380,1,1,61.269160988037605,4,5,1,1
381,1,1,60.30700059191916,3,7,1,1
382,1,1,60.889864739091735,2,8,1,1
383,1,1,62.88766932125616,2,8,1,1
384,1,0,52.87277325218138,2,8,1,1
385,1,0,52.74745293633162,0,8,1,1
386,1,0,52.41605612793601,2,5,1,1
387,1,1,61.32689570694978,2,4,1,0
388,1,0,51.73713532201199,2,5,1,1
389,1,1,62.45520810341066,2,6,1,1
390,1,1,61.30348513309747,2,7,1,1
391,1,0,53.75181663199592,3,8,0,1
392,1,0,51.043822920953744,4,7,1,0
393,1,0,52.2939055860826,2,5,0,0
394,1,1,63.33226842631508,3,6,0,1
395,1,0,51.8292786101856,2,7,1,0
396,1,0,52.42836304086786,2,3,0,1
397,1,1,60.8415602059774,1,9,1,1
398,1,1,60.87465049783431,1,5,0,0
399,1,1,60.04198617342704,3,5,0,0
400,1,1,60.08704653054638,2,7,1,1
401,1,0,52.24133535238437,4,5,1,0
402,1,0,52.62440286494551,1,7,1,0
403,1,0,53.94416346572073,3,3,1,0
404,1,0,52.967201198742174,2,6,0,1
405,1,1,60.49116476809897,2,5,1,0
406,1,1,61.8985068578407,2,5,1,0
407,1,1,60.86188016366253,4,7,0,1
408,1,1,60.16979680535636,2,6,0,1
409,1,1,63.07119865454683,2,9,1,0
410,1,0,51.90053471831803,3,8,0,0
411,1,1,60.735354907309926,1,7,0,1
412,1,1,62.716748401186905,2,3,1,0
413,1,1,62.80580007474455,2,6,1,0
414,1,1,62.19893083188283,2,9,1,0
415,1,1,61.232501172976704,1,6,0,1
416,1,0,51.65616832169606,2,4,0,1
417,1,0,52.79123258532323,3,7,0,1
418,1,1,61.096683383090266,2,5,1,1
419,1,0,52.58855298547677,2,6,1,0
420,1,1,61.01510945214952,5,7,1,1
421,1,0,53.94085733106209,3,5,1,0
422,1,1,61.63628280388364,5,8,1,0
423,1,1,60.45159387859477,4,4,0,1
424,1,0,52.7996629469365,3,5,0,0
425,1,1,60.905321978222815,2,7,0,1
426,1,1,61.50814219770902,4,11,1,1
427,1,0,52.90468338673694,2,8,1,1
428,1,1,60.973116372255085,2,7,0,0
429,1,0,51.61726805477906,3,5,0,1
430,1,1,62.92056526363313,4,6,0,0
431,1,0,53.26384870640295,3,7,1,1
432,1,0,52.27217633174624,4,5,1,0
433,1,1,62.35355502565572,2,6,0,0
434,1,0,52.678778665331,2,5,0,0
435,1,1,60.92680916817814,1,5,0,0
436,1,0,53.40811699469301,2,9,1,1
437,1,1,61.92798236033879,2,5,1,1
438,1,0,52.29230350098562,5,4,0,1
439,1,1,60.45071146679219,3,11,1,0
440,1,0,51.66534591476612,1,6,1,1
441,1,0,51.46512401871699,2,5,1,0
442,1,0,50.678413602559104,4,7,0,1
443,1,1,59.83152371628322,3,4,0,1
444,1,0,50.68966371589208,3,7,1,1
445,1,1,60.98472588719224,3,9,0,1
446,1,1,60.955373223582406,1,8,1,1
447,1,1,62.48908477366457,3,4,0,0
448,1,1,60.5976461193734,3,7,0,1
449,1,1,59.92298859573234,3,3,1,1
450,1,1,62.54750369775513,2,8,0,1
451,1,1,61.555112246634216,4,7,1,0
452,1,1,60.31603651842594,2,4,1,1
453,1,1,60.51597430838762,2,8,0,1
454,1,0,50.90169654318691,2,7,0,1
455,1,1,60.05756188259839,4,4,1,1
456,1,1,60.74676909481866,2,5,1,0
457,1,1,61.6972422728878,1,6,0,0
458,1,0,51.22149499703463,3,3,1,1
459,1,0,52.70451864522469,2,7,0,1
460,1,1,62.68318542272647,4,2,1,1
461,1,0,55.497156060315575,1,10,0,0
462,1,0,52.31234505020285,3,8,1,1
463,1,0,51.58218887878144,3,3,1,1
464,1,1,61.77498984794179,2,7,0,0
465,1,0,53.99444431359641,1,7,0,0
466,1,0,54.18864271981396,1,6,1,1
467,1,0,54.02037387909021,2,9,0,0
468,1,0,52.70425684717667,1,6,0,0
469,1,0,51.72738011068284,2,3,0,0
470,1,1,59.68168898340076,2,5,1,0
471,1,1,62.62377374020982,1,7,1,1
472,1,0,51.545962389383554,4,10,0,1
473,1,1,61.2475754740114,3,4,1,1
474,1,1,62.518953389569646,3,8,1,0
475,1,1,61.82310185889249,1,8,0,0
476,1,1,61.05692558641635,4,10,1,1
477,1,0,54.12632705336964,3,8,0,0
478,1,1,61.13169567946585,2,5,0,0
479,1,0,54.60520849171174,3,8,1,0
480,1,0,52.61011709468445,4,7,1,1
481,1,1,62.07432365053419,1,6,1,1
482,1,0,50.7219193167159,3,5,1,1
483,1,1,60.02532189782606,4,6,1,0
484,1,0,53.97708619223142,3,5,1,1
485,1,0,52.38149717648068,3,6,0,1
486,1,0,53.7396435035556,3,6,1,0
487,1,0,53.21925161775985,1,5,1,0
488,1,1,59.82919046366977,2,9,1,0
489,1,0,52.68932205127524,2,4,1,0
490,1,1,62.06062411497712,2,6,1,0
491,1,0,52.95281525878698,4,5,1,1
492,1,0,52.95851255869556,2,7,1,1
493,1,1,64.33292331231075,2,10,1,1
494,1,0,52.42340106366584,4,6,0,1
495,1,1,60.22967292984084,3,7,1,1
496,1,0,52.634846353430525,1,9,0,0
497,1,1,60.81713185619105,3,8,0,0
498,1,1,61.52559065665245,3,6,0,1
499,1,1,62.63356348349637,2,6,1,0
500,1,1,61.22843076167488,2,6,1,0
501,1,1,62.15726378557185,2,9,0,0
502,1,1,60.04529976112466,4,6,0,1
503,1,0,53.73243631628303,4,7,1,1
504,1,0,52.320662064387065,5,6,1,0
505,1,0,52.50703982751621,2,4,1,0
506,1,0,51.429286395840215,2,9,1,0
507,1,1,60.39209182108118,3,5,0,0
508,1,1,60.8475368817536,2,7,1,0
509,1,1,60.62813555437469,3,5,0,0
510,1,0,53.46376016091724,2,5,0,1
511,1,1,61.97555808802986,1,2,1,0
512,1,0,53.96482435083029,1,7,0,1
513,1,1,61.908575872695295,3,6,1,1
514,1,0,51.23730104295204,5,5,0,1
515,1,0,51.42832625822082,3,2,0,0
516,1,1,59.84327429648079,1,5,1,1
517,1,1,61.57975858990896,5,8,0,0
518,1,0,53.757423678857165,4,6,0,0
519,1,1,62.94767662952543,3,8,1,1
520,1,1,60.117348681048895,4,4,1,1
521,1,1,61.19219483211835,1,9,0,1
522,1,0,52.18859582644305,3,8,0,0
523,1,1,61.69212726008163,3,7,0,1
524,1,0,52.48634942347263,2,7,0,1
525,1,1,62.34835874401632,3,6,1,0
526,1,1,62.073009190409074,3,8,0,1
527,1,0,53.511022410681,2,5,0,0
528,1,1,61.39335522013802,3,5,1,1
529,1,1,63.11246955133146,3,5,0,0
530,1,0,52.99730523276624,2,6,0,0
531,1,0,52.87804980253571,3,8,1,0
532,1,1,62.12632580309159,3,11,0,0
533,1,0,50.51283815387156,1,7,1,0
534,1,1,60.67284719235487,3,9,0,1
535,1,0,55.5414487088082,0,6,0,1
536,1,1,60.81907313400775,2,7,0,0
537,1,0,51.35901701461566,3,6,0,1
538,1,1,60.2947555902604,3,7,0,1
539,1,1,61.75950227678325,3,6,1,0
540,1,0,52.16852079184834,2,9,1,1
541,1,1,60.917821206276734,2,6,0,0
542,1,0,51.90385046273935,3,8,0,1
543,1,1,62.64922690929948,3,9,0,1
544,1,1,60.43367773336829,2,6,0,0
545,1,1,61.026426999935794,4,9,0,0
546,1,1,61.98254966807018,1,6,1,1
547,1,0,53.60019289832242,0,8,0,1
548,1,0,54.45887385813224,4,8,1,0
549,1,1,63.41106326855777,2,7,0,1
550,1,1,60.86298498173816,4,5,1,0
551,1,1,61.20245474257909,4,6,0,0
552,1,0,52.80919612174199,4,7,1,0
553,1,1,61.63273424162779,2,8,1,1
554,1,1,60.812552188033735,1,6,0,1
555,1,1,62.07009772917878,2,10,1,0
556,1,1,60.91016325393053,4,6,0,1
557,1,0,51.43505295740375,2,5,0,1
558,1,1,60.64409869954494,2,7,0,1
559,1,1,61.63243219047855,2,7,0,1
560,1,1,61.78748720627859,1,7,0,1
561,1,1,60.32542242961704,4,8,1,0
562,1,1,62.28828477227316,2,5,1,0
563,1,0,51.78144320158896,4,8,0,1
564,1,1,62.69468283236626,4,6,0,1
565,1,1,60.08619679357034,3,8,0,1
566,1,1,60.78161001944453,1,7,0,1
567,1,1,60.27588626716952,2,5,0,0
568,1,0,51.95353479152311,1,8,1,1
569,1,1,60.79373185541077,4,8,0,1
570,1,1,61.81449191473193,1,5,0,0
571,1,1,62.05108552798275,2,5,1,0
572,1,1,61.840395962935645,3,9,0,1
573,1,1,60.65317113585951,2,4,1,1
574,1,0,52.7888073945985,3,6,1,0
575,1,0,51.066232688677246,1,8,0,1
576,1,1,61.88425315925397,2,6,1,1
577,1,0,51.77587652515773,1,6,1,1
578,1,1,62.12176426221449,2,9,0,1
579,1,0,53.35107434693064,1,8,1,1
580,1,1,60.64814711493903,3,6,1,1
581,1,1,60.98486492150688,4,4,1,0
582,1,0,53.44994534216847,3,7,1,1
583,1,1,61.60508309606396,2,8,0,0
584,1,1,60.90202201075385,3,6,1,0
585,1,1,60.9999370843116,3,7,0,1
586,1,1,60.94422911439143,3,9,1,1
587,1,1,62.04447657249833,1,5,0,0
588,1,0,51.86750013049498,2,6,0,1
589,1,1,62.29001574464643,1,5,0,1
590,1,1,61.78553734646946,3,7,1,0
591,1,1,61.26968306674517,2,8,0,0
592,1,0,54.41193742982061,2,8,1,1
593,1,0,53.05110479776141,2,7,0,1
594,1,1,63.541245316831386,1,6,0,1
595,1,0,53.82233388879601,3,6,1,0
596,1,0,50.51864541692986,5,7,1,1
597,1,0,52.017910286079584,1,6,0,0
598,1,1,60.78981018685952,2,8,1,1
599,1,1,63.16335844064582,1,6,0,1
600,1,0,51.9216412465108,2,5,1,1
601,1,1,60.38241709396556,1,7,1,0
602,1,1,59.947039557232486,2,5,1,1
603,1,1,60.87140712065616,1,5,0,1
604,1,1,60.35891200322126,2,5,1,1
605,1,0,52.7441417297729,3,7,1,0
606,1,0,53.15950207816919,4,4,0,1
607,1,0,52.632992943130745,4,7,0,0
608,1,1,62.20964896645884,2,3,1,0
609,1,1,62.23488421770554,3,6,0,1
610,1,1,59.78011125164564,3,3,1,0
611,1,1,59.62441803886643,2,9,1,1
612,1,0,51.81693724002664,3,6,1,0
613,1,0,52.18129766911476,3,8,1,1
614,1,0,53.01502915630474,2,7,0,1
615,1,1,62.113290364536994,1,10,0,1
616,1,1,60.78685565978986,3,7,0,0
617,1,1,62.18390160113587,4,6,1,0
618,1,1,59.9224911343472,2,6,0,1
619,1,1,59.972445827126776,5,5,0,1
620,1,1,61.643941571458605,4,8,1,0
621,1,0,50.70409583154064,3,4,1,1
622,1,0,52.54039540828536,4,7,1,1
623,1,0,53.91767409120979,2,6,1,0
624,1,1,63.26739621121919,2,7,1,0
625,1,0,52.6576498861098,2,6,0,1
626,1,1,58.98805356252258,1,5,0,0
627,1,0,52.48431621508182,3,7,1,1
628,1,1,63.86257617969345,1,8,0,1
629,1,1,61.25709699494951,3,6,1,1
630,1,0,53.07779822282316,2,5,0,1
631,1,0,51.02096600642743,3,5,1,1
632,1,1,61.0884376830368,3,4,1,1
633,1,0,53.12659520124648,3,7,1,0
634,1,1,61.59887156582457,4,5,0,1
635,1,1,62.11960096627017,3,10,1,1
636,1,1,60.39218384766868,1,7,0,1
637,1,0,52.11983221704427,3,10,0,0
638,1,1,60.18953612182475,2,3,1,0
639,1,1,62.32602098788981,3,8,0,0
640,1,1,59.53164984178275,3,7,1,1
641,1,0,52.23559226400067,4,3,1,1
642,1,1,62.32620186883321,4,6,0,0
643,1,0,52.67372479478083,3,6,1,1
644,1,0,52.5777790026521,2,6,1,1
645,1,1,61.91891304168286,2,7,0,0
646,1,1,61.20195554699562,2,8,1,1
647,1,1,59.78487858756995,2,9,0,0
648,1,1,60.91973614332373,2,8,1,0
649,1,1,61.210735278678015,2,7,1,0
650,1,0,51.97138114111552,0,10,1,1
651,1,1,60.86125081978536,2,6,0,1
652,1,0,53.27667448727145,3,6,0,1
653,1,0,52.28849212788345,2,3,1,0
654,1,1,61.022497617002806,2,7,1,0
655,1,0,53.84833596496586,4,9,0,0
656,1,0,53.23142864140692,3,9,1,0
657,1,0,51.58809751249719,4,4,0,1
658,1,1,61.45844372251116,3,6,1,0
659,1,1,62.050524460317234,0,6,1,1
660,1,0,52.68279267960274,4,5,1,0
661,1,0,52.45359268721642,2,5,0,0
662,1,0,54.92147642625579,2,10,0,1
663,1,1,63.03770984618956,4,9,1,0
664,1,0,52.261664315045714,3,9,1,1
665,1,0,52.75553132643465,2,6,1,1
666,1,1,61.51815349627839,2,6,0,1
667,1,0,52.38281386294464,4,4,0,1
668,1,0,51.89296483510959,3,6,1,1
669,1,1,62.60002484773766,3,7,1,1
670,1,0,52.85867469217381,2,6,0,0
671,1,1,64.35512577676077,3,5,0,0
672,1,1,63.39371009142054,3,7,0,1
673,1,1,59.80613441526721,3,5,1,0
674,1,1,62.21128385831069,2,5,0,1
675,1,1,61.27808349830288,2,6,0,1
676,1,1,60.74691213539321,3,6,1,1
677,1,1,61.04724644408758,4,7,0,0
678,1,1,62.25925768246984,3,6,1,0
679,1,1,61.09006450007329,3,9,1,0
680,1,0,51.89072900753927,2,7,1,1
681,1,1,61.87857772621787,3,7,1,0
682,1,0,53.37400698682346,3,7,1,0
683,1,1,61.602332340990166,4,4,1,1
684,1,0,50.973021511358986,2,8,1,1
685,1,0,53.60996239138547,2,10,0,1
686,1,1,61.66816260993135,2,9,0,0
687,1,1,61.12303382530423,1,8,0,1
688,1,1,61.33705201153201,2,7,0,0
689,1,1,58.490172842769645,3,10,1,1
690,1,1,61.39379867189966,4,6,1,1
691,1,0,52.23823386135419,4,6,0,1
692,1,1,62.757254573249725,2,9,0,1
693,1,1,61.6458451407524,1,7,1,1
694,1,0,51.51106525946934,2,8,1,1
695,1,1,60.50937653938576,1,8,0,1
696,1,1,60.68841910658554,3,7,1,1
697,1,1,60.57628293102671,3,6,0,1
698,1,0,51.58832273902084,3,6,0,1
699,1,1,62.06901619661594,3,8,0,1
700,1,1,61.887328302826,1,6,1,1
701,1,0,51.881565083456245,3,5,1,0
702,1,1,60.648689676252566,1,4,0,0
703,1,0,53.342627315473386,3,6,0,1
704,1,1,61.58204058260653,2,6,0,0
705,1,1,62.14482635818317,3,8,1,0
706,1,1,60.27881274161341,1,6,1,0
707,1,1,60.21289882825464,3,6,0,0
708,1,1,60.535144276755474,4,10,0,1
709,1,1,61.46226491414545,2,7,1,1
710,1,1,61.524213368455854,2,7,1,1
711,1,0,53.502577794000906,0,5,0,0
712,1,1,61.5030178526786,2,9,1,0
713,1,0,54.06867065172487,2,6,0,0
714,1,0,52.43497881926174,1,5,1,1
715,1,1,60.0183917857083,3,7,0,1
716,1,1,60.75506806935131,2,7,1,1
717,1,1,63.03567896381848,3,8,0,1
718,1,0,52.83213315972587,0,6,0,1
719,1,0,53.25700302144804,1,9,0,1
720,1,1,59.92997558111532,4,5,1,1
721,1,1,63.15022102238359,2,8,0,0
722,1,0,52.34460095203706,1,4,1,1
723,1,1,62.50445693255199,2,7,0,1
724,1,0,53.64686791416975,3,6,1,0
725,1,1,62.00914065894728,4,8,1,1
726,1,1,63.217284892209385,3,7,0,1
727,1,1,60.84348779227484,1,8,1,1
728,1,1,62.97872794125227,4,5,0,1
729,1,1,61.48263220439196,3,8,1,1
730,1,1,62.33837856150264,3,7,0,0
731,1,0,52.731460233898105,2,5,0,0
732,1,0,53.30740895454696,4,6,0,1
733,1,1,59.41586413481027,3,6,0,1
734,1,1,62.04334136156261,2,11,1,0
735,1,1,62.95586081278954,1,5,1,0
736,1,1,61.489053510350814,2,9,1,0
737,1,1,61.837147226753984,3,8,1,0
738,1,1,63.578718992231146,3,8,0,0
739,1,1,60.413229867622455,1,6,0,1
740,1,1,61.26203993662384,1,7,0,0
741,1,1,60.91724362701214,3,6,0,0
742,1,0,54.13069966462319,2,9,1,0
743,1,1,62.53629592560954,3,10,1,0
744,1,1,61.74884992955855,2,4,1,1
745,1,1,61.72468837224956,4,5,1,0
746,1,1,60.66648204371754,2,4,1,0
747,1,1,61.402396337472354,2,7,0,1
748,1,1,61.74309376109497,4,8,1,0
749,1,0,50.9742780413351,2,6,0,0
750,1,0,52.390108139391,3,4,1,1
751,1,1,60.93461641405508,2,6,0,0
752,1,1,62.12383898336855,2,3,0,1
753,1,0,53.59010304860075,3,7,1,0
754,1,0,52.91824928757662,2,7,1,0
755,1,1,61.46371129661127,3,7,1,0
756,1,0,51.84042514207061,4,7,1,0
757,1,0,52.59747579684621,1,7,1,0
758,1,1,60.49531706416063,3,6,1,1
759,1,1,62.48779251645194,4,5,0,1
760,1,0,51.06367441907136,2,6,1,1
761,1,0,53.33759227739302,2,9,0,0
762,1,0,53.97109151858249,2,7,1,1
763,1,0,53.62246021372757,2,5,0,0
764,1,1,62.41414840851694,4,8,1,0
765,1,1,61.54068585137888,3,6,1,1
766,1,0,52.58660205847973,1,6,1,0
767,1,1,60.67809743848982,1,4,0,1
768,1,1,60.54357797805268,4,3,0,1
769,1,0,52.07430982963253,2,6,0,0
770,1,0,52.31343086034181,2,9,0,0
771,1,0,52.50311356857722,4,9,1,0
772,1,0,52.03662795601383,0,5,0,0
773,1,0,51.52157858900465,3,2,1,1
774,1,1,62.07895697516575,2,7,1,1
775,1,1,61.4034241901855,1,7,0,0
776,1,1,61.55802681077401,1,8,1,0
777,1,1,62.922201224144544,3,5,1,0
778,1,1,62.368621242913385,4,9,1,1
779,1,1,62.30312215742329,3,10,0,0
780,1,1,60.33084787186591,3,4,1,1
781,1,0,51.73489644765881,3,6,1,1
782,1,0,53.50438744042978,3,7,0,1
783,1,0,51.23053009884786,2,6,0,1
784,1,1,60.67691768551492,3,8,1,1
785,1,0,52.847613460114246,2,8,1,0
786,1,0,52.53715538566856,2,11,1,1
787,1,1,60.8549817481013,2,6,0,1
788,1,0,52.61095561405045,1,4,1,1
789,1,0,53.22583267804716,1,8,0,1
790,1,0,51.50176699491461,3,7,0,1
791,1,1,61.60723337068503,4,9,0,1
792,1,1,59.98177949228577,5,9,0,0
793,1,1,60.27178767868137,2,7,0,1
794,1,0,52.96732858915865,4,6,0,0
795,1,1,61.41193087359769,3,5,0,0
796,1,1,61.941510515632366,3,5,1,0
797,1,0,52.154700841298734,2,6,1,1
798,1,0,52.693842556780055,2,9,1,1
799,1,0,53.40167514118913,2,4,1,1
800,1,1,61.50276544559073,2,8,0,1
801,1,1,61.97202523279732,2,6,1,1
802,1,1,60.5884730878275,1,8,1,1
803,1,0,53.3913494317444,1,7,1,1
804,1,1,60.91169354715188,2,8,0,0
805,1,0,52.4427147367161,4,7,0,1
806,1,1,59.76499837169423,2,8,1,0
807,1,1,62.570512254490495,1,8,1,0
808,1,0,52.99965063880487,2,9,1,0
809,1,1,61.74165483263745,4,9,0,1
810,1,1,59.6707849439166,3,7,1,0
811,1,0,53.05575647777336,5,9,1,0
812,1,0,53.57259286508267,3,9,0,1
813,1,0,52.723469938727554,1,2,1,1
814,1,1,60.87544260540371,3,7,1,1
815,1,1,62.15025918188506,2,8,0,0
816,1,0,54.30145475163588,2,7,0,0
817,1,1,61.74791367964922,0,3,1,1
818,1,1,61.51978094687996,2,9,1,1
819,1,1,60.90154266898646,2,6,1,0
820,1,1,64.02995350829309,1,7,0,1
821,1,0,51.3682982831819,4,8,0,1
822,1,0,53.59825443467727,3,4,1,0
823,1,1,61.54693746509541,2,6,1,0
824,1,1,62.21543201398915,4,11,1,1
825,1,1,61.87550403734635,4,8,1,1
826,1,1,60.59037224581434,2,6,1,0
827,1,1,59.99421470829326,3,8,0,1
828,1,1,62.24622888263226,2,8,1,0
829,1,0,52.82553238265484,2,10,0,0
830,1,1,62.54515257105372,0,7,1,0
831,1,1,63.25119188518997,1,7,1,1
832,1,1,61.74591300819755,4,7,1,1
833,1,1,62.42647753045292,3,9,0,0
834,1,1,61.035458971674025,3,9,0,1
835,1,1,61.75372625771832,2,6,1,1
836,1,1,62.26482635745803,3,8,1,0
837,1,1,62.7519102078304,3,7,0,0
838,1,1,62.3526111586005,2,8,1,0
839,1,1,61.80837993277076,2,6,0,1
840,1,1,60.56080717580219,0,3,0,0
841,1,0,52.5682853162404,3,6,1,0
842,1,1,61.21818378451429,4,8,1,0
843,1,1,62.08777085162655,2,9,1,1
844,1,0,53.52172599598673,1,6,1,0
845,1,1,62.15973569113584,0,6,1,1
846,1,0,51.64729191253602,3,7,0,1
847,1,1,61.40761950357847,1,6,0,1
848,1,1,62.35929512984357,3,7,0,0
849,1,0,53.53012483381055,1,5,0,1
850,1,0,52.67194037405664,4,5,0,1
851,1,0,51.54039051554752,2,6,0,0
852,1,1,61.911353503872135,3,9,0,0
853,1,1,59.97399428805648,3,6,0,1
854,1,0,52.0700341433668,3,7,1,1
855,1,0,52.95293350167896,3,8,1,1
856,1,1,61.40329164201434,2,6,0,0
857,1,1,60.17375326143441,2,3,1,0
858,1,1,60.5000880730224,4,8,1,0
859,1,0,54.83836327430289,2,8,0,1
860,1,1,62.59155770646768,3,7,0,1
861,1,1,60.74918527714134,3,6,0,1
862,1,1,62.64431722686851,3,9,0,0
863,1,1,60.10642773475328,2,7,0,1
864,1,0,52.23851422400562,4,7,0,1
865,1,1,62.76349898411979,5,7,1,0
866,1,1,61.68996205445375,3,8,0,0
867,1,1,61.39853277570871,2,3,0,0
868,1,1,60.90038679621536,3,6,0,1
869,1,1,62.0177964132657,3,4,1,1
870,1,1,60.968604633083295,2,8,1,0
871,1,0,54.32055833049771,4,9,0,0
872,1,1,62.86330311062575,4,9,0,1
873,1,1,61.65712591412819,2,7,0,1
874,1,0,50.08689924038712,3,5,1,0
875,1,1,60.56007336418156,4,4,0,1
876,1,1,63.00863338623672,1,3,1,1
877,1,1,61.04031749208187,2,9,0,1
878,1,1,59.30064596635438,2,5,1,0
879,1,1,60.36622444124552,4,7,1,0
880,1,0,52.68468098383428,2,8,0,0
881,1,1,61.97361478254026,3,9,1,0
882,1,1,63.27036014750875,4,8,0,0
883,1,0,51.51995292365068,2,6,0,0
884,1,0,53.13423892610229,3,9,1,0
885,1,1,61.19185519882387,4,6,0,0
886,1,1,60.50892970462718,4,5,1,1
887,1,1,62.68741375962453,2,6,1,0
888,1,1,62.129278418634186,2,7,0,1
889,1,1,62.93326154972615,5,5,1,1
890,1,0,53.33918607629643,3,3,0,1
891,1,0,52.92963792137111,4,6,1,1
892,1,1,60.13801046332198,2,5,0,1
893,1,1,60.496446610131024,2,5,1,1
894,1,1,60.15281640143694,4,6,1,0
895,1,0,53.98267411169781,2,6,0,1
896,1,0,51.770268478690966,1,7,1,1
