student_id,post_intervention,tutoring_program,student_performance,average_income,school_rating,private_school,online_tutoring
266,1,1,53.87857280810749,2,6,1,0
267,1,0,52.56359580433741,0,5,1,0
268,1,1,55.62802272168054,3,5,0,0
269,1,0,50.84975715152422,2,9,0,1
270,1,1,56.04061489904976,2,8,0,1
271,1,1,53.97202864949183,2,6,0,0
272,1,1,54.04800482898739,2,5,0,0
273,1,0,49.0009785370612,2,4,0,0
274,1,0,51.13261910297292,3,7,1,0
275,1,0,51.771601469314966,4,8,0,1
276,1,1,55.85798556171435,3,3,1,0
277,1,0,49.96393391524053,2,5,1,0
278,1,0,50.60223646108408,2,9,0,0
279,1,0,49.630048949539145,4,8,0,0
280,1,0,50.39911961980819,3,6,1,0
281,1,0,50.02915273088598,3,5,1,0
282,1,0,49.57997253043818,2,4,1,0
283,1,1,55.18354890444355,3,7,1,0
284,1,1,55.17745921752766,2,8,1,0
285,1,1,53.654121641797104,2,7,0,0
286,1,0,51.481023910641234,2,9,0,1
287,1,1,56.2262967449858,2,8,1,1
288,1,0,48.56946116161349,3,3,0,0
289,1,0,50.48506658146731,3,6,0,1
290,1,1,54.61125037893726,3,7,1,1
291,1,1,56.23109960084605,2,9,0,1
292,1,1,55.0576181432364,4,8,1,1
293,1,0,49.08146537910503,1,5,1,0
294,1,1,54.893985221293455,2,8,1,1
295,1,0,51.56733208311412,2,7,1,0
296,1,0,49.72535521550908,2,7,0,0
297,1,0,50.205301314376,2,7,1,0
298,1,1,55.28493888928774,3,8,0,1
299,1,0,48.2848671661508,2,7,0,0
300,1,0,49.17689712118669,3,7,0,0
301,1,0,49.17310458768012,2,8,0,0
302,1,1,53.56050221162667,2,8,0,0
303,1,1,54.28963001289024,3,5,0,1
304,1,0,48.85330283943065,2,9,0,0
305,1,0,51.21006785052575,4,8,1,0
306,1,0,51.46681299777795,4,8,0,0
307,1,1,55.59529695727174,4,5,0,0
308,1,1,56.3983735410265,1,9,1,0
309,1,0,50.32131451078211,4,7,0,0
310,1,0,48.36913415393604,4,7,0,1
311,1,0,50.84478833036777,2,4,0,0
312,1,0,49.40574729271231,4,3,0,0
313,1,1,55.02044234342159,2,4,0,0
314,1,1,55.65241137101494,3,6,1,1
315,1,0,50.90434471733128,3,10,1,1
316,1,0,51.05968566339572,2,6,0,0
317,1,1,55.93902541667672,3,10,1,1
318,1,1,53.98048046079925,2,8,0,1
319,1,0,48.06764537436293,3,6,0,0
320,1,0,51.97137764766903,3,9,1,0
321,1,0,49.61043672330461,4,5,1,1
322,1,1,54.85545080375709,3,8,1,1
323,1,1,55.199539319527226,2,6,0,0
324,1,1,56.25180621157327,3,11,0,0
325,1,0,49.87141183140527,3,5,0,0
326,1,1,54.83489757485556,4,9,1,0
327,1,1,56.466498295074615,2,8,1,0
328,1,1,56.23138737085755,2,7,0,1
329,1,0,50.41992503574788,2,8,0,0
330,1,0,48.94878085429562,3,8,0,0
331,1,0,48.68535614521237,3,8,0,0
332,1,0,50.26821785654392,2,5,0,1
333,1,0,50.447717842683495,4,7,1,1
334,1,0,50.82239531224606,2,5,0,1
335,1,1,54.962122911289896,4,7,0,1
336,1,1,56.8374783712032,2,8,0,1
337,1,0,50.7965395199808,3,6,1,1
338,1,0,51.63179739212956,2,5,0,0
339,1,1,55.63217151665718,2,6,1,0
340,1,1,54.58006200788211,2,6,0,1
341,1,1,54.627154438326166,2,7,0,0
342,1,0,50.58106204985609,1,6,1,0
343,1,0,49.50560046053979,3,6,0,0
344,1,0,50.00630327081852,2,6,0,0
345,1,0,49.19590508492018,2,4,1,1
346,1,1,54.19463914301137,1,3,1,1
347,1,0,51.895464532646166,4,8,0,0
348,1,1,56.41844807351895,4,10,0,1
349,1,0,49.7929700688019,2,7,0,0
350,1,1,55.08098927326014,2,7,1,1
351,1,0,49.43326198279709,2,8,0,1
352,1,1,53.94746193342906,5,4,1,1
353,1,0,47.69345472970542,2,8,0,0
354,1,0,48.9356173859456,3,5,0,1
355,1,1,55.17801830067805,4,6,0,0
356,1,0,49.30873838031792,3,7,0,0
357,1,0,50.46127720158128,1,8,0,1
358,1,0,49.62562944232647,1,7,0,1
359,1,0,51.16187512051177,3,7,0,0
360,1,0,51.05254010776376,2,4,1,1
361,1,0,50.83200485903346,2,7,1,0
362,1,0,51.94950247768332,1,4,1,0
363,1,0,51.53587904302242,3,6,0,0
364,1,0,50.1784949844452,3,4,1,1
365,1,0,49.80211174151333,2,7,0,0
366,1,0,50.04397445775084,4,9,0,0
367,1,0,49.47137733135233,2,4,1,0
368,1,1,55.3456382443746,3,4,1,0
369,1,0,51.459559019225146,2,6,0,1
370,1,1,55.83764118671578,2,4,1,0
371,1,0,51.5555356163132,1,6,1,0
372,1,1,57.11090399305456,2,9,0,0
373,1,0,51.50340537290382,3,12,0,1
374,1,0,51.3342540458796,2,8,0,0
375,1,0,51.19348426338696,2,7,0,1
376,1,0,50.39582580667033,4,7,0,0
377,1,1,53.325909450100966,3,7,0,0
378,1,1,54.13093030799595,2,5,1,1
379,1,0,50.56201059788456,2,8,0,0
380,1,0,49.723068892818375,2,9,0,0
381,1,1,53.80455313433872,2,4,0,0
382,1,0,50.64165892502195,2,6,1,0
383,1,0,50.23536166424788,3,7,0,0
384,1,0,49.58248342153615,3,7,1,1
385,1,0,50.66412038154728,4,8,1,1
386,1,0,52.09900540527431,2,12,0,1
387,1,0,50.99265266831011,3,8,0,0
388,1,0,49.6252721037281,4,6,1,1
389,1,0,48.525245855897055,2,5,1,0
390,1,1,58.00517234557477,2,7,0,1
391,1,1,55.79398198546618,0,5,1,1
392,1,1,54.45223342222429,2,4,0,1
393,1,1,53.35366728367968,3,7,0,1
394,1,0,49.399198592700266,3,2,1,0
395,1,0,51.41157418579805,1,8,0,0
396,1,0,49.71271100385021,2,7,1,0
397,1,0,49.19963285936024,4,5,0,0
398,1,0,47.79745358667054,2,6,0,1
399,1,1,55.60553673366599,1,10,0,1
400,1,1,54.72039785975284,1,8,1,1
401,1,1,54.75731500066059,3,3,1,0
402,1,0,52.08241976485301,3,3,0,0
403,1,1,54.861963213612654,1,9,1,0
404,1,1,56.27095285902508,2,7,0,1
405,1,0,49.65868171480712,3,7,0,1
406,1,1,55.71732333693218,2,4,0,0
407,1,0,50.0045252558382,2,8,0,0
408,1,0,50.81643831281384,3,6,0,0
409,1,1,55.51264693987596,3,5,0,0
410,1,1,54.26695620614354,2,8,0,0
411,1,1,56.57520769363923,4,8,1,0
412,1,0,49.29406120914916,4,5,0,0
413,1,1,56.15714950231489,2,3,1,0
414,1,1,56.75053319887103,2,8,0,1
415,1,0,49.41811690778256,3,6,0,1
416,1,0,51.48826189269844,1,6,1,0
417,1,0,49.970482202814416,1,8,1,1
418,1,1,54.686180845791405,3,10,0,0
419,1,0,49.16044505183955,2,8,0,0
420,1,1,53.20495461711826,2,6,0,0
421,1,1,53.18043964270901,5,8,1,0
422,1,1,54.55364097049185,4,6,0,0
423,1,1,56.21873108690016,3,10,0,1
424,1,1,55.66919673570144,3,8,1,0
425,1,1,56.92091120201309,4,7,0,0
426,1,1,55.86593556808531,3,5,1,1
427,1,0,50.79309777008553,3,3,1,0
428,1,0,49.51694494811501,3,3,0,0
429,1,0,51.04950681144712,3,4,0,1
430,1,0,52.50462958141932,1,8,0,0
431,1,0,49.725727562289535,2,7,1,1
432,1,1,56.392917681308255,2,5,0,0
433,1,1,54.10706223988164,3,8,0,1
434,1,1,54.196104138870176,1,7,0,1
435,1,0,49.34702009196895,2,10,0,0
436,1,0,49.540328278032135,4,9,0,1
437,1,1,54.42404529303927,3,6,1,0
438,1,1,53.65319509822896,2,8,1,0
439,1,1,54.72809129526245,4,6,0,0
440,1,1,55.31806601233903,3,8,0,1
441,1,1,55.76889920958897,3,8,1,0
442,1,1,54.46896653799297,2,4,0,1
443,1,0,49.83113767722763,3,6,0,0
444,1,1,54.32510155306026,2,6,0,0
445,1,0,53.33079834017712,2,8,0,0
446,1,1,55.275867006495766,3,9,0,0
447,1,1,54.433746375292245,2,4,0,0
448,1,0,50.76702927984669,1,3,1,0
449,1,0,50.16934456742926,1,8,0,0
450,1,1,55.15603857154756,3,5,0,1
451,1,1,54.71432643188237,0,6,0,0
452,1,0,50.72789070573136,3,7,1,0
453,1,0,49.66037572631589,5,7,0,0
454,1,1,53.87741072486424,4,6,0,1
455,1,1,54.3343460815055,3,10,1,1
456,1,1,55.18166779815763,3,5,1,0
457,1,1,55.40335647216771,2,4,0,1
458,1,0,49.80001417985336,2,7,0,1
459,1,0,50.43490542362195,3,9,0,0
460,1,0,49.79981389514335,3,5,0,1
461,1,0,51.572880858151045,0,8,1,1
462,1,0,51.110510360696765,2,5,0,0
463,1,1,55.47824553327806,4,6,1,1
464,1,1,56.02313518810066,3,8,0,0
465,1,1,54.7363866953024,3,6,1,0
466,1,0,51.23566271716805,3,4,1,0
467,1,0,49.60993953138982,3,8,0,0
468,1,1,53.86606921738309,2,3,0,0
469,1,1,53.12415346789258,1,5,0,1
470,1,1,55.40545821075233,4,4,1,0
471,1,1,54.91328888769391,3,8,0,0
472,1,0,49.79112553321997,4,6,0,0
473,1,0,50.353695539058855,1,8,1,1
474,1,0,49.64970819722665,1,5,0,0
475,1,0,51.67997671584571,3,7,1,1
476,1,0,49.06849272523593,1,6,0,0
477,1,0,49.52819621929758,3,7,1,1
478,1,1,56.75280898148151,3,8,0,0
479,1,0,50.53418499957966,3,8,0,0
480,1,1,56.58772249652339,1,7,1,0
481,1,1,55.76921445653011,2,6,1,0
482,1,0,48.46842554960944,2,7,0,1
483,1,0,50.589482064151525,2,5,0,0
484,1,1,55.62423114277852,2,4,0,0
485,1,1,53.89300502947194,3,8,0,1
486,1,0,48.47890899595037,4,4,0,0
487,1,0,50.5352795491754,4,7,0,0
488,1,0,49.437041773315535,3,6,0,1
489,1,0,51.2397848878998,2,7,1,0
490,1,1,52.83345802216124,1,9,0,0
491,1,1,55.07241386955548,4,4,0,0
492,1,1,55.46259828834545,2,7,0,0
493,1,0,49.09333308204493,3,8,0,0
494,1,1,54.15988920997336,3,4,1,0
495,1,0,50.44322837482399,3,6,0,1
496,1,0,51.51424125866893,2,7,0,0
497,1,1,54.944593330850175,3,3,0,0
498,1,1,54.49001391429512,2,6,1,0
499,1,0,49.4705560072016,2,5,0,0
500,1,0,48.75011942949813,3,6,0,1
501,1,1,56.15465365440667,3,7,1,1
502,1,0,51.25120271091192,2,7,0,0
503,1,1,54.353073608847886,3,6,0,1
504,1,1,55.49248901662604,0,6,0,1
505,1,1,56.715956774891126,5,7,0,1
506,1,1,55.73801271352443,3,10,0,1
507,1,0,49.63167599058464,1,4,0,1
508,1,1,55.73874929911101,3,8,0,0
509,1,0,50.83315464381499,2,6,0,0
510,1,0,50.384852444007336,3,5,1,0
511,1,1,55.74520214590206,3,5,0,1
512,1,1,56.36727165879425,2,8,0,1
513,1,1,56.876009947673424,3,4,0,1
514,1,0,48.90075165534238,2,5,0,0
515,1,0,50.215784920736375,2,7,1,1
516,1,1,54.45576783328192,0,7,0,0
517,1,0,50.84516101636236,1,6,1,0
518,1,0,49.55242874474456,4,8,0,1
519,1,0,49.967256494744106,1,6,0,1
520,1,0,50.98391521677641,2,5,0,1
521,1,1,55.87914532865856,3,5,1,0
522,1,0,50.10142157852904,2,6,1,0
523,1,1,56.187776428179056,1,6,1,0
524,1,0,48.64400998974671,3,5,1,1
525,1,1,54.754426035310615,2,10,1,0
526,1,0,52.34658842488637,0,4,0,1
527,1,1,55.15974435383578,2,6,0,1
528,1,0,49.97032542724344,2,6,0,1
529,1,1,55.08582102819241,3,4,0,1
530,1,0,49.67438344833893,2,4,0,0
531,1,0,50.4947867726595,4,6,1,1
532,1,0,49.58771695572624,2,7,1,1
533,1,0,50.51915343985265,3,9,0,0
534,1,0,48.29827109147492,4,8,0,1
535,1,1,54.31647458960179,4,8,1,0
536,1,0,49.84788093022505,3,7,1,0
537,1,1,54.937730650502274,2,8,0,0
538,1,1,56.77985265559945,1,6,1,0
539,1,1,56.382708578096015,3,7,1,1
540,1,0,50.34467123981956,4,5,1,0
541,1,0,51.36057643128007,2,7,0,1
542,1,1,54.55222405125934,2,4,0,1
543,1,0,49.30479159668602,4,8,0,0
544,1,0,49.82928165473791,1,7,0,1
545,1,0,49.2262697336212,3,9,0,1
546,1,0,50.2994788070575,3,9,0,1
547,1,0,49.277566387638295,1,8,1,0
548,1,1,54.88615994052884,1,5,0,1
549,1,1,53.71656565378172,2,6,0,0
550,1,0,51.67255981791524,2,9,1,1
551,1,1,54.12823176662009,3,4,1,1
552,1,0,52.10349804428657,3,5,0,0
553,1,0,51.70323879428491,2,6,0,0
554,1,1,54.58291170103667,2,7,1,0
555,1,1,55.971125334732754,2,7,0,0
556,1,0,49.73660491849399,3,5,0,0
557,1,1,56.399018623490846,1,8,1,1
558,1,0,49.41255657211144,3,4,1,0
559,1,0,51.83110902021424,2,6,0,0
560,1,0,50.51554507886405,4,8,1,0
561,1,1,54.81719910465952,4,6,0,0
562,1,1,54.051350492142014,3,4,0,0
563,1,0,48.678745632997575,3,6,0,1
564,1,0,47.51523749728425,2,5,0,0
565,1,1,54.91984298428925,2,5,0,1
566,1,0,49.293137761465296,3,6,0,0
567,1,0,50.38247827840925,2,6,0,0
568,1,1,53.37760605005725,2,7,1,1
569,1,1,54.66762275606595,3,6,1,0
570,1,1,54.74880547858057,3,8,0,0
571,1,0,52.13657147473685,3,7,0,1
572,1,0,51.92702114982709,2,4,0,0
573,1,0,51.28413211433303,3,7,0,0
574,1,1,57.19949644337368,3,8,0,0
575,1,0,48.181727824786975,3,5,0,0
576,1,0,51.90525086057371,3,8,0,0
577,1,0,49.828511088664456,3,7,1,0
578,1,1,54.74088733090819,2,6,0,0
579,1,0,51.369848962774135,2,8,1,1
580,1,0,49.26864503542608,2,8,0,1
581,1,0,50.633662231012615,3,7,0,1
582,1,0,50.01580941632329,1,6,0,1
583,1,1,54.269080047888174,2,6,1,0
584,1,0,49.79835486915144,4,9,0,1
585,1,1,55.68477122796647,1,7,0,1
586,1,1,56.80512983875892,2,7,0,1
587,1,0,50.36371398473679,3,7,1,0
588,1,0,50.9348249164412,3,7,0,0
589,1,1,55.53972609317125,2,4,1,1
590,1,0,50.10413564061099,4,6,0,1
591,1,1,54.32153144794368,4,9,0,0
592,1,0,50.9501635333214,3,11,1,1
593,1,0,49.05009446177749,3,6,1,0
594,1,0,49.75540018334081,4,4,1,0
595,1,0,50.7685717781664,3,9,1,1
596,1,0,51.92882158176159,3,5,0,1
597,1,1,55.235519400347215,2,4,1,1
598,1,0,51.0850008152947,3,5,0,1
599,1,1,54.70690596975989,2,7,0,0
600,1,1,54.413451634285686,1,9,0,0
601,1,0,50.37220945366629,4,5,0,0
602,1,0,49.135078417711625,5,7,0,0
603,1,0,50.26095745321827,4,6,0,1
604,1,0,49.490815351141,3,4,0,1
605,1,1,53.817725682841726,2,7,0,0
606,1,1,55.387562678027805,2,7,1,0
607,1,0,48.89716716117693,2,7,0,1
608,1,0,48.7499615443232,1,5,0,0
609,1,1,55.211392195349575,3,6,0,0
610,1,1,55.14891535902369,3,5,0,1
611,1,0,47.80173192023409,3,4,1,0
612,1,1,57.18270360725782,3,6,1,1
613,1,1,55.90954799449247,2,7,0,0
614,1,0,49.227351117422415,3,4,0,1
615,1,0,51.08952000254307,3,8,1,0
616,1,1,56.00002026844844,3,8,1,1
617,1,1,55.83393644762771,3,10,1,0
618,1,1,54.34150146224728,2,7,1,0
619,1,0,49.80727956037623,2,5,0,1
620,1,1,55.4011516433364,2,6,0,0
621,1,1,54.96456056350246,3,9,1,0
622,1,0,51.53893197641942,4,8,0,0
623,1,0,50.12045385977228,3,6,0,0
624,1,0,49.04884494797383,3,6,0,1
625,1,0,49.74471918142929,4,7,0,0
626,1,1,54.81069935964305,3,5,0,1
627,1,0,51.05272356592434,2,8,0,1
628,1,1,55.08144342890348,2,5,0,0
629,1,1,56.28189569443512,2,7,1,0
630,1,1,54.33599378416165,1,6,1,0
631,1,1,55.986534286446485,3,9,0,1
632,1,1,56.164867386196974,3,11,1,0
633,1,1,54.13459870807437,1,5,1,0
634,1,0,50.13867537851435,4,7,0,0
635,1,1,54.69137028591451,3,4,0,1
636,1,1,53.26723325090875,2,4,0,0
637,1,1,55.3107424514019,2,8,1,0
638,1,1,55.19285527904356,2,6,1,0
639,1,0,50.151339111091936,2,4,1,0
640,1,1,54.193326861142985,3,4,1,0
641,1,1,54.50303423934298,4,6,1,0
642,1,1,54.38662137539783,4,6,1,1
643,1,0,49.26414775721936,2,7,0,1
644,1,0,48.800221709525154,3,9,0,0
645,1,0,52.51855738489268,1,8,0,1
646,1,0,49.7553004674418,5,7,0,0
647,1,0,51.24529999172221,3,7,0,0
648,1,0,48.16950068689577,2,6,0,1
649,1,0,49.604641012998655,3,9,0,0
650,1,0,50.31434584560472,2,7,0,1
651,1,0,49.41498298934267,4,5,0,0
652,1,1,55.59093463416002,3,5,0,0
653,1,0,49.31631149254712,3,5,0,0
654,1,1,55.33841230879196,3,4,1,1
655,1,1,55.5130597786531,4,7,1,1
656,1,1,53.43384125678588,3,7,0,0
657,1,1,54.68172246943818,4,5,0,0
658,1,0,50.37462355102251,4,4,0,1
659,1,0,48.54318317482223,4,7,0,0
660,1,1,54.60009281799469,2,7,0,1
661,1,0,49.13177774880575,2,4,0,0
662,1,0,51.84844208118944,2,7,0,1
663,1,1,54.69345865357083,3,5,0,0
664,1,1,55.085659203572845,3,7,1,0
665,1,1,55.306213836673074,0,5,0,0
666,1,1,54.47280562620084,2,4,1,0
667,1,1,55.06274086091516,3,7,0,0
668,1,1,56.2974061524393,2,7,0,0
669,1,0,47.97502118364602,4,6,1,1
670,1,0,52.48106105651636,2,5,1,0
671,1,0,51.1561781051514,1,8,0,0
672,1,1,52.74337696800833,3,4,0,0
673,1,1,56.13421893325195,1,7,1,0
674,1,1,55.28856308592039,3,7,0,0
675,1,1,55.084698532644495,4,7,1,0
676,1,1,55.62307271616034,4,11,1,1
677,1,0,52.06132463621754,2,7,0,0
678,1,1,53.53945477914302,2,8,0,0
679,1,0,50.622186768583575,0,4,0,0
680,1,0,50.59366264620294,2,9,1,0
681,1,0,49.369127574353215,4,8,0,1
682,1,0,49.62999071499696,2,9,1,1
683,1,1,53.18597554557012,2,4,0,1
684,1,0,52.16705617469839,4,6,1,1
685,1,0,49.75984466270141,3,7,0,1
686,1,1,54.0376916739249,3,7,0,0
687,1,1,54.61468294991658,2,6,1,0
688,1,0,50.2159265479457,3,5,0,1
689,1,0,51.22515944153226,2,8,0,1
690,1,0,49.46468540472876,2,10,0,1
691,1,0,51.68224596315898,2,9,0,1
692,1,1,55.07054900627571,1,2,1,1
693,1,0,49.749758237720165,4,5,1,0
694,1,0,51.49784195126809,2,10,1,0
695,1,1,54.42638654853182,2,5,1,0
696,1,0,48.80782095574428,5,5,0,0
697,1,0,50.06673630550836,1,4,0,1
698,1,1,53.7137864991152,2,10,1,0
699,1,0,50.52765962021838,2,7,1,0
700,1,0,52.10155349945898,2,7,0,0
701,1,0,50.0280951980493,3,5,1,1
702,1,1,54.82713164585927,2,4,0,0
703,1,1,55.76433846541066,2,8,0,0
704,1,0,47.55620536754312,3,3,1,0
705,1,1,55.16417288276673,4,5,0,1
706,1,1,54.80345399875876,2,7,1,0
707,1,1,55.70557353632208,3,7,1,0
708,1,1,54.94543649377661,4,5,0,0
709,1,0,50.61537566600035,1,5,0,0
710,1,0,49.38342279244851,4,7,1,0
711,1,1,55.16506330260759,3,6,0,1
712,1,0,48.06468573137292,2,7,0,0
713,1,0,50.37111890496441,4,6,0,0
714,1,0,48.99700515587027,2,4,1,1
715,1,0,48.55693634726037,0,7,1,1
716,1,1,54.89536427572977,2,6,0,1
717,1,1,54.90659816709277,3,6,1,0
718,1,1,55.81296692001728,2,7,0,1
719,1,0,50.407973822076215,3,7,1,0
720,1,1,53.82687167409657,2,7,1,0
721,1,0,50.34086662104971,3,7,1,0
722,1,1,55.56686550870835,2,8,1,1
723,1,1,56.13633639224258,3,7,1,0
724,1,0,49.57931496389353,3,5,0,0
725,1,0,49.155353291471016,3,8,0,0
726,1,0,49.0389122394368,2,6,0,1
727,1,1,54.77401364639899,3,5,1,0
728,1,0,50.32794584330685,3,7,0,0
729,1,0,48.21183037024756,2,3,0,0
730,1,0,50.4010532108112,1,7,1,1
731,1,1,54.19833723370907,3,3,0,0
732,1,1,54.27418477640408,1,5,1,1
733,1,0,48.949490627557424,2,8,1,0
734,1,0,50.71841982030697,3,7,0,1
735,1,0,49.73503605732998,2,6,0,1
736,1,0,49.71983553561414,3,7,0,1
737,1,1,56.56350742567454,1,7,1,0
738,1,1,54.23219954517177,2,7,0,0
739,1,1,55.727105099816505,3,8,0,1
740,1,0,51.57640977969915,3,7,0,0
741,1,0,50.072961853475526,1,5,1,0
742,1,1,54.52511492046207,3,7,0,0
743,1,1,55.575791077344746,2,10,0,1
744,1,0,48.49338436816908,4,4,1,0
745,1,1,53.44821535636052,1,4,1,0
746,1,1,54.971298600428376,4,4,0,0
747,1,0,49.168243470326544,2,8,0,0
748,1,1,54.87697508977874,4,6,1,1
749,1,0,48.84749940146956,2,9,1,1
750,1,0,48.941921028291375,3,7,0,0
751,1,0,50.45340678939899,3,8,0,1
752,1,1,54.63234708630042,4,7,1,0
753,1,1,55.69050439843361,3,9,0,0
754,1,1,55.76262294548255,4,4,1,1
755,1,1,55.56538431487447,3,6,0,0
756,1,1,55.95773304020933,1,7,0,0
757,1,1,54.591836850470784,1,8,0,1
758,1,0,50.09122147897429,4,8,1,1
759,1,0,50.28132698086691,1,6,0,1
760,1,1,56.01938094854415,3,5,1,1
761,1,1,54.405348569156,1,6,1,1
762,1,0,49.46130814455417,3,5,0,1
763,1,0,50.65402473647386,4,8,0,0
764,1,0,49.33730050241533,2,5,0,0
765,1,0,49.0825017459743,3,6,0,0
766,1,1,55.27751507359897,4,8,0,0
767,1,0,49.49764472177623,3,9,0,1
768,1,1,57.237344606380496,4,4,0,0
769,1,1,54.52894710871194,4,7,1,0
770,1,0,51.07312456191771,3,5,1,0
771,1,1,56.25372283993659,0,11,1,0
772,1,1,54.16900894568162,3,6,1,0
773,1,1,57.17938447623079,3,3,1,0
774,1,0,49.86447486626616,2,9,0,0
775,1,0,49.00832112325256,1,5,1,0
776,1,0,50.59242374829529,5,5,0,1
777,1,1,54.79201168037695,3,10,0,0
778,1,0,49.697671134345526,4,7,0,0
779,1,0,50.9089188008688,5,8,1,1
780,1,1,56.20338557455128,1,5,1,0
781,1,0,48.19692981544814,3,4,0,0
782,1,0,49.279437244396405,2,8,1,0
783,1,1,53.87670100240742,2,6,0,0
784,1,1,56.7464038989132,4,8,0,1
785,1,0,51.618778744555904,3,8,0,0
786,1,1,56.748023562459714,5,6,1,0
787,1,0,51.88434102297453,5,4,0,0
788,1,1,54.22884180281633,5,5,0,0
789,1,0,49.41252289051774,2,4,0,0
790,1,1,55.98992189872247,2,7,1,0
791,1,1,53.78567717665039,1,8,0,0
792,1,1,52.98011638511061,3,3,0,1
793,1,0,50.34133423475743,2,7,1,0
794,1,1,54.60776183849665,6,6,0,0
795,1,0,50.35727475946207,1,2,0,0
796,1,1,53.12757508659657,2,3,1,0
797,1,1,54.18761711262024,3,8,0,1
798,1,1,54.03580298954997,2,3,1,0
799,1,1,55.181135285496325,4,6,1,0
800,1,1,53.6083192927563,5,7,0,1
801,1,1,56.61048122612765,2,6,0,0
802,1,0,48.858896512505694,3,5,1,1
803,1,1,55.00322568883077,3,7,1,0
804,1,1,55.281884972906,2,3,0,0
805,1,1,53.95165966555484,4,4,0,1
806,1,1,56.97839763252595,1,8,0,0
807,1,1,55.36069427692087,4,4,0,1
808,1,0,51.27944144647037,5,5,1,1
809,1,1,54.83876860187905,3,6,0,0
810,1,1,56.12426570296251,2,6,0,0
811,1,1,54.67280394354132,2,9,0,0
812,1,1,54.51200659516252,1,5,0,1
813,1,0,48.49387963896779,3,5,0,0
814,1,1,54.95309047888493,3,8,0,0
815,1,0,49.82421447758886,4,5,0,1
816,1,1,55.52819800632694,3,4,1,0
817,1,1,55.44948998624737,1,5,1,0
818,1,1,54.529405415050725,2,5,1,0
819,1,0,49.16205508955216,2,6,0,0
820,1,1,56.33850464860715,0,5,0,0
821,1,0,51.38001875808192,2,8,1,1
822,1,0,48.99390844876348,2,3,1,1
823,1,1,54.81636644966144,2,6,0,0
824,1,1,54.7735279316506,3,6,0,0
825,1,1,55.3168206638582,3,6,0,1
826,1,1,56.32533701564569,3,7,0,0
827,1,0,50.132183609172586,1,6,0,1
828,1,0,51.77836423936063,4,7,1,1
829,1,0,49.64916836047736,2,7,0,1
830,1,1,55.80145000301017,3,7,0,0
831,1,0,47.74851661422672,2,3,1,1
832,1,0,49.21539622727061,2,8,1,0
833,1,0,49.93516810811833,2,5,0,0
834,1,0,50.8646358392344,2,10,0,0
835,1,1,54.30456199986168,2,8,1,0
836,1,0,50.55116108725447,2,6,0,0
837,1,1,54.42197769463625,3,5,0,0
838,1,1,55.58187460835589,2,6,0,1
839,1,1,56.98667909229896,2,4,1,0
840,1,0,50.41768030604596,4,7,1,0
841,1,1,55.7272161929593,3,4,1,0
842,1,1,54.83544699449688,4,5,0,0
843,1,0,51.15939991292521,1,9,0,0
844,1,0,49.79051237948333,3,6,0,0
845,1,1,54.212756277746514,4,7,1,0
846,1,0,49.02006197425102,3,7,0,0
847,1,0,50.19881881675972,2,6,1,0
848,1,1,55.86644139492323,2,2,1,0
849,1,1,54.34992966208418,3,7,0,1
850,1,0,51.31822434941486,5,5,1,1
851,1,1,56.9005448811648,3,7,1,0
852,1,0,51.334229838280606,1,8,1,0
853,1,0,49.38640932136876,3,8,0,0
854,1,0,51.171609111352375,3,6,0,1
855,1,0,50.40648684312158,3,5,1,0
856,1,1,53.37345282116747,4,6,0,0
857,1,1,54.82242969524222,2,6,1,0
858,1,0,50.11066253914748,1,4,0,1
859,1,1,54.59803649268714,1,8,0,0
860,1,0,51.85060969766716,3,5,0,0
861,1,0,50.49342631283584,2,7,0,0
862,1,0,50.3034085491839,1,7,1,1
863,1,1,56.18266272266504,2,6,0,1
864,1,0,51.01679182389522,2,6,1,0
865,1,1,56.09852072790319,3,11,0,0
866,1,0,50.1524687100438,3,8,0,1
867,1,1,55.347420260500336,1,8,1,1
868,1,1,54.99204050630721,2,5,0,1
869,1,1,55.06050295842517,2,5,0,0
870,1,0,50.55855914788238,3,8,0,0
871,1,0,49.11490862546563,2,5,1,1
872,1,0,49.41669368355073,4,6,0,0
873,1,1,54.270595480782376,3,7,0,1
874,1,0,51.52918499636896,2,7,0,1
875,1,1,55.68367540184471,3,6,0,1
876,1,1,55.85241392927863,4,9,0,0
877,1,1,54.55751104672747,3,4,1,0
878,1,0,49.52768651131665,2,5,1,0
879,1,0,49.35816211539139,3,8,0,0
880,1,1,55.26150186119488,0,7,0,1
881,1,0,48.86999514770697,2,7,1,1
882,1,0,50.24541090647,3,7,0,0
883,1,1,54.36704281057776,3,9,0,1
884,1,1,55.45644924779087,4,5,0,0
885,1,1,55.1555197438484,3,11,1,0
886,1,1,56.22826374414095,2,8,1,0
887,1,0,49.83598067539218,4,6,0,1
888,1,0,49.53485627584425,3,6,1,1
889,1,1,55.4428020960216,2,8,1,0
890,1,1,53.53449580753416,2,4,0,0
891,1,0,49.404702035493735,1,7,0,0
892,1,1,56.51385899126742,3,6,1,0
893,1,0,50.46108464820584,2,8,1,1
894,1,0,49.95506614357544,5,6,1,1
895,1,1,54.49306456932212,5,7,1,1
896,1,1,55.75794637876115,1,6,0,1
897,1,0,50.3721681937018,2,4,0,1
898,1,1,55.83956833922999,2,7,1,0
899,1,0,49.847245843291496,3,8,1,1
