student_id,post_intervention_period,online_resources_usage,student_performance,teacher_experience,student_income_quartile,rural_school,gender
266,1,0,46.341879120864505,2,6,0,0
267,1,1,46.66364070440586,3,5,0,0
268,1,1,46.78332432978332,3,7,1,0
269,1,0,43.956817807138776,4,7,0,0
270,1,0,45.13552707384186,3,5,0,0
271,1,0,44.74398353502948,3,7,0,1
272,1,0,44.21641286107387,4,8,1,1
273,1,1,47.89397407483168,0,10,0,1
274,1,0,44.151944933906506,4,8,1,0
275,1,1,46.86109167294582,3,7,0,0
276,1,1,46.67420735456656,2,6,0,0
277,1,0,44.36314046786264,3,5,1,0
278,1,1,46.57210959578067,2,7,1,1
279,1,0,47.13429509354094,3,4,1,1
280,1,0,44.04866925739124,4,5,0,1
281,1,0,45.64618002215175,3,7,1,1
282,1,0,45.36432735554277,4,5,1,1
283,1,0,44.53772236220098,5,7,0,0
284,1,0,44.22429243680167,2,8,0,1
285,1,1,46.77121172081665,4,7,1,0
286,1,0,42.71214994379109,4,10,0,1
287,1,0,45.21386403643084,4,10,1,0
288,1,0,47.83215977049,2,7,0,0
289,1,0,45.7438304837545,3,6,1,0
290,1,1,45.12566212571438,2,4,1,0
291,1,0,44.30563281665562,4,6,0,0
292,1,1,46.10917103210056,3,6,1,1
293,1,0,45.18971844584919,2,8,0,1
294,1,0,44.80178868924583,2,5,1,0
295,1,0,45.10043428824576,4,6,0,1
296,1,0,44.87221984376736,5,4,0,0
297,1,1,44.14319580854952,3,8,0,0
298,1,0,44.95482824907629,2,4,0,1
299,1,0,45.1451792176154,1,7,1,1
300,1,1,45.57214248073467,3,7,0,0
301,1,0,45.8045197009227,1,7,0,0
302,1,1,45.424181664646206,2,4,0,0
303,1,0,44.19473326225794,4,8,1,0
304,1,0,44.02644087126378,3,5,1,1
305,1,0,43.53980125436462,2,8,1,0
306,1,0,44.8578934092615,3,8,1,0
307,1,1,44.808596604908615,2,9,0,1
308,1,1,46.79741310225233,3,8,0,1
309,1,1,46.095338342772855,2,8,0,1
310,1,1,45.788556152650926,2,6,1,1
311,1,0,46.378040865782445,3,6,0,1
312,1,0,44.43729681867823,3,7,0,0
313,1,0,44.43123129116041,2,7,0,1
314,1,1,47.22081156063835,0,6,1,0
315,1,0,45.26486237926703,4,5,0,0
316,1,1,46.96503915470622,3,9,0,1
317,1,0,43.69032108840569,3,4,1,0
318,1,0,44.94278830509216,3,6,1,0
319,1,0,46.26802776802991,3,6,0,1
320,1,0,45.00251808817076,2,7,0,0
321,1,0,44.17178939157659,1,6,1,0
322,1,1,46.31277546413762,4,7,1,1
323,1,0,45.445291344164126,4,8,1,0
324,1,0,45.7578554887288,3,8,0,0
325,1,1,47.75335824339464,3,5,0,0
326,1,0,45.87002245534908,2,3,0,1
327,1,1,46.88964634918411,4,6,1,0
328,1,0,45.36829728675932,1,5,1,0
329,1,0,45.181840687758026,4,5,0,0
330,1,0,46.27218607732133,2,11,0,0
331,1,1,44.67963677719332,3,10,1,1
332,1,0,45.51027011106698,2,6,1,1
333,1,0,45.3657338643215,3,8,1,0
334,1,0,47.33352209242691,3,4,0,1
335,1,0,47.34046860000346,3,8,0,0
336,1,1,47.38998115003175,4,9,0,0
337,1,1,44.36713556191236,4,5,0,0
338,1,0,43.22576599455869,3,8,0,0
339,1,0,44.851162483976935,3,6,0,1
340,1,1,46.38290679076805,1,7,1,1
341,1,0,44.99979137464471,2,7,0,1
342,1,1,44.49853522720601,3,5,0,0
343,1,1,47.08337468463548,3,6,0,1
344,1,0,44.43846757555031,2,8,0,1
345,1,0,43.82929868884253,2,6,0,1
346,1,1,47.76230186507157,3,5,0,0
347,1,0,43.74491978061381,3,5,0,1
348,1,0,44.828287465371965,3,7,0,1
349,1,1,46.05810326541288,4,5,0,0
350,1,0,44.52526621059728,2,3,0,0
351,1,1,44.87815936348941,3,7,0,1
352,1,1,46.24516464123796,2,5,0,0
353,1,1,47.0158800979617,2,6,0,1
354,1,0,43.8911672058175,3,6,0,0
355,1,1,44.45365877586553,3,5,0,0
356,1,0,44.04602120320476,4,6,1,1
357,1,0,44.11993369219615,4,7,1,0
358,1,0,43.259734468548594,2,5,0,0
359,1,0,45.71195577798685,2,8,1,0
360,1,0,45.9865330466695,2,7,0,1
361,1,0,44.08011103494825,1,10,1,1
362,1,1,45.93700644728342,1,6,0,0
363,1,1,45.87768972060817,4,9,0,1
364,1,0,42.76634068686042,3,6,0,0
365,1,1,45.09373760794325,4,7,0,1
366,1,0,45.16105166204336,4,5,0,0
367,1,0,43.53300801644331,3,6,0,1
368,1,0,45.0973199322581,2,6,1,0
369,1,0,47.07034614831761,2,9,1,1
370,1,0,44.359226119990026,4,6,1,1
371,1,0,45.11530242323611,2,7,0,1
372,1,0,45.717305013895015,2,9,1,0
373,1,1,46.31035002840543,3,8,1,0
374,1,0,44.9402137585531,2,6,0,0
375,1,1,47.890038198119925,2,5,1,0
376,1,0,47.90224522542626,2,6,0,0
377,1,0,45.44805122816885,3,4,0,0
378,1,1,47.05268917480812,2,7,0,0
379,1,1,47.149060328387215,3,8,0,0
380,1,0,44.80479846518429,4,10,1,0
381,1,0,44.53530401921471,5,7,0,1
382,1,1,45.54238807790385,1,7,0,0
383,1,0,46.494005947118325,2,7,1,1
384,1,1,45.53142300488635,3,7,1,1
385,1,1,45.85185508784911,2,6,0,1
386,1,1,47.55417146298847,1,6,1,1
387,1,0,45.12797333668588,4,4,0,0
388,1,0,45.25275467663144,3,5,0,1
389,1,0,44.15123816409139,3,7,0,0
390,1,1,47.03385451187172,2,8,1,0
391,1,1,45.71141039022996,4,7,0,0
392,1,0,46.72945426774258,0,7,0,1
393,1,1,47.11383862887438,3,5,0,0
394,1,1,45.24626130285826,2,6,0,1
395,1,0,45.61375046213528,4,7,0,0
396,1,0,44.498942732925805,4,6,1,0
397,1,0,44.79151998480408,3,7,0,0
398,1,0,44.24943647394805,2,9,0,0
399,1,1,44.83486616568627,3,7,0,1
400,1,0,44.57856318043553,2,8,0,0
401,1,0,45.070120274335736,2,6,1,0
402,1,1,48.02728462715362,5,5,1,0
403,1,0,45.43146594544127,2,6,1,0
404,1,0,44.606331798032166,2,8,0,1
405,1,0,43.8012589265969,1,8,0,0
406,1,0,44.24224975679052,3,5,1,0
407,1,0,44.65104028279511,3,4,0,1
408,1,0,47.46625994769814,2,4,0,0
409,1,0,45.23486173025696,2,6,0,0
410,1,0,44.40030085883549,1,7,1,0
411,1,0,46.99770690219411,4,8,1,1
412,1,0,46.70434879753694,4,6,1,1
413,1,1,46.71592464775276,2,6,0,0
414,1,0,45.066010609817496,2,6,0,0
415,1,0,45.48184698019583,2,9,0,1
416,1,0,43.88941293951466,2,10,1,1
417,1,1,45.399605019083566,2,8,0,1
418,1,1,44.87023518211269,2,5,0,0
419,1,1,47.76888664438992,1,4,1,1
420,1,0,42.93379608994103,1,9,0,0
421,1,1,43.87856154307504,3,6,0,1
422,1,0,45.01083621331151,1,5,1,0
423,1,1,46.18472667851494,2,8,0,1
424,1,1,47.320914163552,0,6,0,0
425,1,1,45.70046230978775,0,4,1,0
426,1,0,46.1752274205296,3,7,0,0
427,1,0,44.39792844804079,4,8,0,1
428,1,0,43.32511322064558,3,4,0,0
429,1,0,45.134134497873625,3,6,1,0
430,1,1,47.246936636673695,2,9,0,0
431,1,0,44.91283208765413,2,8,1,1
432,1,0,44.800805483725554,2,7,1,0
433,1,1,45.31505027636612,3,7,0,1
434,1,1,46.37171895878389,1,4,0,0
435,1,1,45.33931568547566,1,3,1,1
436,1,1,45.39570518407146,3,6,0,0
437,1,0,45.08302822366249,3,5,0,1
438,1,0,45.60569045860444,2,9,1,0
439,1,0,43.66160810849288,2,9,0,0
440,1,1,46.57256301680679,2,8,0,0
441,1,1,46.83834179978426,2,6,0,0
442,1,0,43.14426652047848,2,6,1,1
443,1,1,46.537723320630704,3,4,0,0
444,1,0,44.69131737874643,3,5,0,1
445,1,0,43.60927743847146,2,8,1,1
446,1,0,44.87846153793246,3,7,0,0
447,1,1,45.80554743074772,1,8,1,0
448,1,0,43.65229159796343,3,7,0,1
449,1,0,44.35655457704584,3,6,0,0
450,1,0,44.54451243500858,1,3,0,1
451,1,0,44.04383496303839,2,6,0,0
452,1,0,45.85332297473168,2,8,0,1
453,1,1,47.50580870421472,1,4,0,0
454,1,0,43.95812525607982,4,6,1,1
455,1,0,46.0145869422905,3,9,1,1
456,1,1,46.20915911368149,1,6,1,1
457,1,0,44.338716396716656,0,5,0,1
458,1,0,46.41985994292703,1,8,0,1
459,1,0,44.94606684297511,3,8,1,0
460,1,1,46.31139516368933,2,8,0,1
461,1,0,44.30731214332863,3,5,0,0
462,1,1,46.45099777911557,3,4,0,0
463,1,1,46.826121738190906,3,5,0,0
464,1,0,44.91481751630515,4,5,0,0
465,1,1,46.803333752426944,1,5,1,0
466,1,0,46.40703979090885,3,7,1,1
467,1,0,46.37816347614861,1,7,1,1
468,1,0,47.11506997210024,2,5,1,1
469,1,1,46.54816709994546,3,9,0,0
470,1,1,45.91354200114098,1,8,1,0
471,1,0,44.44178518060797,2,6,1,1
472,1,0,44.81415090899693,3,9,0,1
473,1,0,43.272270727975375,3,5,1,0
474,1,0,44.8308832262782,1,4,0,0
475,1,1,46.89335687040095,3,3,0,0
476,1,1,45.89529163238183,2,7,1,0
477,1,1,47.23490681896209,3,7,0,1
478,1,0,45.51828387936612,4,9,1,1
479,1,1,47.07953818588864,3,9,1,0
480,1,1,45.182764576182585,4,9,0,1
481,1,0,46.4020484603755,1,6,0,1
482,1,0,45.18596283460557,3,7,1,0
483,1,1,45.078888516764415,3,5,1,0
484,1,0,45.75582631652561,2,8,0,0
485,1,0,43.69918757742159,2,5,1,1
486,1,1,45.49936584399855,2,6,0,1
487,1,0,44.11846856390125,2,9,1,0
488,1,1,45.8844175276725,5,4,1,0
489,1,0,45.937724140506994,1,6,0,1
490,1,0,44.10912388811114,3,5,1,1
491,1,0,45.60345610902717,2,7,1,1
492,1,1,47.14382980542677,2,4,0,1
493,1,0,43.24190686004378,3,4,0,1
494,1,0,45.40783476071083,2,5,0,1
495,1,0,46.60640826532978,3,6,0,0
496,1,0,44.67340777355161,4,7,0,1
497,1,0,45.66796429611564,2,3,0,0
498,1,1,46.77204585404584,2,5,1,0
499,1,1,47.0496133200337,2,5,0,0
500,1,0,45.24912888217075,2,5,0,0
501,1,1,45.025008809812746,3,9,1,0
502,1,1,45.79538416250132,3,5,0,1
503,1,1,45.15821898887276,3,11,1,0
504,1,1,45.87028503784055,4,2,0,0
505,1,0,43.65457858875453,2,9,0,0
506,1,0,45.056969962435794,4,4,0,0
507,1,1,46.54753355637758,2,6,1,0
508,1,0,44.68012599667088,2,6,0,1
509,1,1,45.6767262924562,2,6,0,0
510,1,0,44.70572830954436,4,5,0,0
511,1,1,44.76714293213293,2,6,0,1
512,1,0,46.28570720412055,2,6,0,1
513,1,0,43.7981816373882,2,5,0,0
514,1,0,45.2644030484212,3,6,0,0
515,1,0,45.56499083187656,2,10,0,0
516,1,0,45.405626825283264,2,7,1,0
517,1,0,44.76169675955262,2,5,0,0
518,1,1,47.94422935129962,1,5,1,0
519,1,0,44.746045962880025,1,8,0,0
520,1,1,45.19084722829751,2,4,1,1
521,1,1,45.0016268990614,4,6,1,0
522,1,1,45.772248828727264,3,7,1,0
523,1,0,43.62892521460922,4,6,0,0
524,1,1,46.59682371475917,3,5,1,0
525,1,0,45.86310947966852,3,7,0,1
526,1,0,45.15649039066544,3,6,0,0
527,1,1,45.78080278892088,3,4,1,0
528,1,0,45.5223916268431,2,7,1,0
529,1,0,46.40542596067548,4,4,0,1
530,1,1,46.91429286854392,0,6,0,1
531,1,1,46.521154787241926,3,4,0,1
532,1,1,46.0945007031393,1,7,0,0
533,1,0,45.3119817994397,3,5,0,0
534,1,1,46.743181537165135,3,10,1,0
535,1,1,46.27794695262428,3,5,1,1
536,1,1,45.89852220441256,1,8,0,0
537,1,1,47.20588770676893,1,5,1,0
538,1,1,47.587200804896085,1,7,1,0
539,1,0,45.44996590005361,2,7,0,1
540,1,0,44.57294818575485,4,3,1,0
541,1,1,46.093315843003104,2,8,1,0
542,1,0,45.83297701756642,2,8,0,0
543,1,0,44.44270771716009,5,7,0,0
544,1,1,46.64908714390248,3,7,1,1
545,1,1,46.88927923415692,1,6,1,0
546,1,0,45.46755729929061,2,6,0,0
547,1,1,44.77489938524182,5,9,0,1
548,1,0,44.486221097955294,3,9,1,0
549,1,0,43.66785831692759,4,8,0,0
550,1,0,45.0875798727053,3,9,0,0
551,1,0,43.50079263590495,3,9,1,0
552,1,0,44.63107383609542,2,7,1,1
553,1,0,44.08304923243721,1,8,1,0
554,1,1,45.36861343441381,1,9,1,1
555,1,0,44.96319663247301,0,9,0,0
556,1,0,43.89103303726601,3,7,0,0
557,1,0,45.42241974370556,1,9,0,1
558,1,0,44.82848440074597,2,7,1,0
559,1,1,46.37852129650656,2,5,0,1
560,1,0,44.93810835401456,1,6,0,1
561,1,1,45.95057780890031,4,8,1,1
562,1,1,46.67622926953578,4,4,0,0
563,1,0,43.38492588866826,3,8,0,1
564,1,0,45.60560134699815,4,8,1,1
565,1,1,46.81476560848799,3,8,1,1
566,1,0,47.33431442087716,4,7,0,0
567,1,1,45.12479800779403,2,6,0,1
568,1,0,44.14536770170441,2,6,1,1
569,1,0,44.061630937871584,3,7,1,0
570,1,0,42.64486927905035,4,8,0,0
571,1,0,44.03436720589042,2,5,1,0
572,1,0,45.7092239273244,2,10,1,0
573,1,0,46.35078715712543,3,7,0,0
574,1,0,44.40887593615378,2,7,1,0
575,1,1,47.93600527362717,4,7,0,0
576,1,1,45.75437989753863,3,8,0,0
577,1,1,46.03116037794277,3,5,1,0
578,1,0,45.7734437288894,4,7,0,1
579,1,0,45.08618440672904,3,7,1,0
580,1,1,44.96461447675264,3,7,0,1
581,1,1,45.60140058247999,3,4,1,0
582,1,1,47.11256646554994,2,6,0,0
583,1,1,46.69165484144592,2,8,1,0
584,1,0,43.84885914790016,3,6,0,0
585,1,0,46.43598133142996,2,7,0,0
586,1,0,44.240110525847726,2,5,0,0
587,1,1,47.49783776812759,3,5,0,1
588,1,0,44.84524183495724,3,7,0,0
589,1,0,44.97767675407652,2,8,1,0
590,1,0,44.80394768429257,4,5,1,1
591,1,0,45.191532734043285,2,7,0,1
592,1,0,45.05920400078394,3,7,0,1
593,1,0,43.5057449611716,3,5,0,0
594,1,1,46.80873713116499,4,4,0,0
595,1,1,46.80224862224866,3,4,0,0
596,1,1,48.70235415454476,1,8,1,1
597,1,1,46.52183099244651,3,6,0,0
598,1,1,45.31452420839038,4,9,0,1
599,1,0,45.17579075710216,3,5,0,0
600,1,0,45.61830546513219,4,3,0,0
601,1,0,43.630317330628,2,7,0,0
602,1,0,44.3199316941872,3,9,1,1
603,1,0,44.249791265972746,0,7,1,0
604,1,1,48.43828716844187,3,8,1,0
605,1,0,44.15787451158189,3,5,0,0
606,1,1,46.403132067141264,3,4,1,0
607,1,0,46.11091543463866,2,3,0,0
608,1,0,44.313261493071,2,5,0,1
609,1,1,47.53918353344136,1,6,1,1
610,1,1,46.51820289522251,2,7,0,1
611,1,1,45.55939268896005,2,9,0,0
612,1,0,46.39505731322833,5,7,0,0
613,1,0,44.47032345128681,3,8,0,0
614,1,0,44.08356912934868,3,5,0,1
615,1,0,44.511157575176334,2,8,0,0
616,1,1,45.27065628632451,3,4,1,0
617,1,0,46.87399122219127,2,5,0,0
618,1,0,44.23127439396129,3,6,0,0
619,1,0,43.986357031461104,3,8,0,0
620,1,0,43.24004597408104,2,8,1,0
621,1,1,45.40064124107184,4,7,0,0
622,1,0,45.867011904877664,3,7,0,0
623,1,0,45.419154803431226,2,7,1,1
624,1,0,44.53262165399993,2,9,0,0
625,1,1,47.25223600228733,3,5,0,0
626,1,1,47.02421832127197,3,7,0,0
627,1,0,44.677982615032086,3,9,1,1
628,1,0,43.68805668948414,1,9,1,0
629,1,0,44.57238561296096,3,6,1,1
630,1,0,44.89677754470786,5,7,1,1
631,1,0,46.21622130752568,2,8,0,0
632,1,0,45.56994248092391,2,8,0,1
633,1,0,43.74148328211761,4,4,0,1
634,1,0,44.995701938330825,2,6,1,0
635,1,0,43.35381715571414,1,5,0,1
636,1,1,46.16045952050638,3,5,1,0
637,1,0,43.869357402272,3,6,0,1
638,1,1,44.621376677102994,4,7,1,1
639,1,0,44.12922628235816,2,8,0,0
640,1,1,45.90264343282205,2,10,1,1
641,1,0,44.45313710790128,3,5,0,0
642,1,1,45.82233210802783,1,9,0,0
643,1,0,45.48738872739104,4,8,0,0
644,1,1,46.17785341168024,3,8,0,1
645,1,0,46.48529361720901,3,7,1,1
646,1,1,47.123370706776,2,7,1,0
647,1,0,44.01931675405927,3,9,1,1
648,1,0,44.30564171954667,2,7,1,1
649,1,1,46.74240743863,2,5,0,1
650,1,0,45.44239912458054,4,7,0,0
651,1,0,44.08510442628051,2,7,0,1
652,1,0,45.90315277591092,3,6,0,0
653,1,0,44.16617731421515,2,6,1,0
654,1,0,44.19652108963378,5,5,1,1
655,1,0,44.02492271883837,3,6,0,1
656,1,0,43.56580217383971,4,7,0,1
657,1,0,44.298466305725896,4,6,1,0
658,1,0,44.859597306418905,1,4,0,1
659,1,0,43.78013720893761,1,5,0,0
660,1,0,42.61093800063951,3,6,0,0
661,1,1,47.34771588782285,2,6,1,0
662,1,0,45.21395774063366,2,2,0,0
663,1,1,45.642571014360335,3,6,0,0
664,1,1,45.11439768251976,4,9,0,0
665,1,0,44.914462792170696,3,4,0,1
666,1,0,45.303220859532416,2,10,0,1
667,1,1,44.48768818642677,3,6,1,1
668,1,0,44.419328804961545,1,5,1,1
669,1,1,47.34171823707639,4,8,1,1
670,1,1,46.781466858431976,2,9,1,1
671,1,0,44.60188406146942,1,6,0,0
672,1,0,44.29459912571959,3,7,0,1
673,1,1,47.95292640829118,1,4,0,0
674,1,1,47.27356978288949,3,7,0,1
675,1,0,44.68240520844736,3,5,1,1
676,1,0,45.16432023727441,3,7,1,0
677,1,1,46.58301322655048,2,4,0,0
678,1,1,46.124005897319215,3,8,1,0
679,1,0,45.40111387150781,3,7,1,0
680,1,0,44.91967109744871,2,8,0,1
681,1,1,46.01757953775145,2,6,0,0
682,1,0,45.34081523352143,3,7,1,0
683,1,0,44.98984635015256,3,7,1,0
684,1,1,45.283671451593975,2,7,0,0
685,1,0,45.81450740740394,3,4,1,0
686,1,0,44.10542342675014,4,7,0,1
687,1,0,47.05594981986938,2,7,0,0
688,1,0,44.58012477714509,3,4,1,0
689,1,0,43.77215874445025,4,3,0,0
690,1,1,46.33685543001902,2,7,1,1
691,1,0,42.8850412448121,3,7,1,0
692,1,0,44.12814580453664,1,8,0,1
693,1,0,42.45392675795741,3,5,1,0
694,1,0,43.38654629414141,3,6,0,0
695,1,1,46.99556446712555,1,7,1,1
696,1,0,44.22427647470517,1,6,0,0
697,1,1,44.49790174685976,1,7,1,1
698,1,0,45.84080684055028,3,5,0,0
699,1,0,46.137629581029074,3,4,1,1
700,1,1,46.14392362710113,4,8,0,1
701,1,0,43.38918218209805,1,6,0,1
702,1,0,45.39627138069607,2,6,0,1
703,1,0,45.04317579058849,1,6,1,1
704,1,0,42.974220725344594,3,6,0,0
705,1,1,46.13806837105962,3,6,1,0
706,1,1,46.37752515071281,1,10,0,1
707,1,1,47.79070791170898,3,6,0,0
708,1,0,44.428620030053104,2,7,1,1
709,1,1,46.32990562784868,3,7,0,0
710,1,0,44.86256372998415,3,5,0,0
711,1,0,46.43684315721502,3,4,0,0
712,1,1,45.20893996949599,2,5,0,0
713,1,0,43.59273037622894,2,7,0,0
714,1,0,45.666961619648994,2,7,1,0
715,1,0,46.30126229695209,3,9,0,1
716,1,0,43.94958442674292,1,4,0,1
717,1,0,44.85865944682494,3,6,0,0
718,1,0,45.06294979329575,3,6,1,1
719,1,0,45.27793087174049,2,8,0,1
720,1,0,45.96409390843165,3,7,0,1
721,1,0,45.28987467930204,3,7,0,0
722,1,1,48.4102595043484,2,9,0,0
723,1,0,45.761250394058735,2,7,0,0
724,1,0,46.931541628960886,2,5,1,1
725,1,1,46.5357069173884,3,1,1,0
726,1,1,45.19611962921408,3,6,0,0
727,1,1,45.6033243106726,1,7,0,1
728,1,1,46.187530474414594,1,8,0,1
729,1,1,46.09451634378304,3,7,0,0
730,1,0,45.35013915113596,3,7,0,0
731,1,0,43.93530854746727,3,9,0,0
732,1,1,46.03281578838651,4,8,1,1
733,1,0,44.29216713088032,3,6,0,0
734,1,1,45.744014846232005,3,7,0,0
735,1,0,43.0206721877481,2,9,0,1
736,1,0,45.6124166980799,3,7,1,1
737,1,0,44.44643811608039,1,4,1,0
738,1,0,44.821117417016055,2,5,0,1
739,1,1,46.149296039352585,2,6,0,0
740,1,0,46.53921857737688,3,6,1,0
741,1,0,44.59017007017727,3,9,0,0
742,1,0,44.14965404901048,2,8,1,0
743,1,1,46.44809904296235,3,8,1,1
744,1,0,45.058295272285896,3,6,1,0
745,1,1,45.61132057778261,5,8,1,0
746,1,0,44.90441841652262,2,7,0,0
747,1,0,44.2725157005592,4,4,0,1
748,1,1,45.28097778020689,1,6,1,0
749,1,1,44.6648589225213,4,6,0,1
750,1,0,46.05979180768289,1,10,1,1
751,1,0,44.93522920683322,2,6,1,0
752,1,1,46.657060256963234,2,7,0,0
753,1,0,45.36479158427783,3,9,1,1
754,1,1,45.99511723516565,2,10,1,0
755,1,1,46.48637920540411,4,6,1,0
756,1,0,45.91638797646067,2,6,0,1
757,1,1,45.60564758270493,2,6,0,0
758,1,1,46.45459092190372,3,5,0,1
759,1,1,46.59807826297464,3,8,0,0
760,1,1,48.86002339350436,2,7,1,1
761,1,0,45.06465360796287,2,5,1,1
762,1,1,45.22129544007331,1,6,0,0
763,1,0,45.894756528772206,3,4,0,0
764,1,1,47.29147479545961,2,8,1,0
765,1,1,47.10457462914485,2,5,0,1
766,1,0,43.7607799845644,4,9,1,1
767,1,0,43.66357219219389,2,5,0,0
768,1,1,46.725205043087335,2,4,0,0
769,1,0,45.49222629201806,5,8,0,1
770,1,0,46.24939980262733,2,7,0,0
771,1,0,44.471062095926406,3,9,0,0
772,1,1,45.463462536498334,2,5,1,1
773,1,0,43.61360665804975,2,7,0,1
774,1,0,43.83944027491143,3,6,1,0
775,1,0,45.56975238287328,3,7,0,0
776,1,0,43.97089631003436,1,6,0,0
777,1,0,45.6061764044978,1,5,0,0
778,1,0,45.176435526862015,2,6,0,1
779,1,0,46.2317345566223,2,5,1,0
780,1,1,47.56395247660101,2,6,0,1
781,1,1,45.19111469576523,4,7,0,0
782,1,1,45.20364395038536,3,4,0,0
783,1,0,45.17322724810164,3,7,0,0
784,1,1,47.73015455123339,4,9,0,0
785,1,0,44.59818933140264,1,8,1,0
786,1,0,45.59689550592752,2,8,0,1
787,1,1,45.16757048203652,2,5,0,0
788,1,0,44.38333671967356,3,6,0,0
789,1,1,47.127334850221786,1,8,0,1
790,1,1,47.30125989213246,3,7,0,0
791,1,0,44.397777677709136,5,2,0,0
792,1,0,45.95726350396836,3,5,0,0
793,1,0,44.40963815234441,3,5,1,0
794,1,1,45.6719997864961,3,4,1,0
795,1,0,44.11102686897696,2,6,1,1
796,1,0,44.87457550204597,2,5,0,0
797,1,0,45.40112346158254,2,5,0,1
798,1,1,46.33793971184733,1,8,0,1
799,1,1,47.61706894332978,1,5,0,0
800,1,1,47.56637826938991,1,5,0,0
801,1,0,43.81168049503701,3,5,0,0
802,1,0,44.45644315354616,3,7,0,0
803,1,0,47.34618923877045,2,3,0,0
804,1,1,45.29229692443021,1,7,1,1
805,1,1,45.1376163918633,3,7,1,0
806,1,0,45.38734467542236,2,8,0,0
807,1,1,46.69684787037434,3,7,0,0
808,1,0,44.51002127951419,5,4,1,0
809,1,0,45.149926773683625,3,7,1,0
810,1,0,44.59358721363333,4,6,0,0
811,1,0,45.611945501094326,2,7,0,1
812,1,0,45.8417664158962,1,4,0,0
813,1,1,45.77965180984573,1,6,0,0
814,1,0,44.19412891514529,1,6,0,0
815,1,1,48.32769182815244,2,6,0,0
816,1,0,45.35701421342987,2,9,1,1
817,1,0,45.10381047932382,2,9,1,0
818,1,0,43.15533511094306,3,6,0,0
819,1,1,47.58615725608232,4,7,0,0
820,1,1,45.446640945041,2,4,1,0
821,1,0,44.93613721026789,2,4,0,0
822,1,1,44.96728531041897,4,2,0,0
823,1,1,45.13386605917788,3,9,0,0
824,1,1,46.28485527063478,1,5,1,1
825,1,1,48.4626210573926,4,6,0,1
826,1,0,43.66808445798908,1,8,0,0
827,1,1,44.84251285659657,2,9,0,0
828,1,0,44.33875397858387,1,3,0,0
829,1,0,44.0756459660842,3,7,1,0
830,1,1,45.31998669465346,2,7,1,1
831,1,0,45.69062589962827,4,6,0,0
832,1,1,46.04966244276952,3,5,0,1
833,1,0,43.87511132757981,3,7,0,0
834,1,0,45.52320029345783,2,6,0,1
835,1,1,47.38076462224294,2,8,1,0
836,1,0,44.90781445997986,1,5,0,1
837,1,0,45.84472749122638,3,4,0,0
838,1,0,43.48057109265877,3,8,1,1
839,1,0,44.43220953727419,2,9,0,1
840,1,1,45.23557938542045,2,3,0,0
841,1,1,45.20467243385655,3,5,0,0
842,1,1,47.275968034609726,4,6,0,1
843,1,0,43.547340164305744,2,5,0,1
844,1,1,45.66888057163499,4,5,1,0
845,1,1,47.01145949097293,2,5,0,1
846,1,0,45.818713466181705,3,7,1,1
847,1,0,44.606405505758,2,2,0,0
848,1,1,46.60481785427942,2,9,0,1
849,1,0,44.609968462958506,2,6,1,1
850,1,0,46.004545335330526,1,6,1,0
851,1,0,43.98251583707909,3,6,0,0
852,1,1,45.39975773737572,1,8,1,0
853,1,1,46.85582510421511,2,7,1,0
854,1,0,45.30324385621207,3,5,0,0
855,1,0,42.57887802406592,2,5,0,0
856,1,1,46.04000287172845,1,9,0,0
857,1,1,47.34857359421485,3,7,0,1
858,1,0,44.54848995184227,2,9,0,0
859,1,1,47.84015937696305,1,8,0,0
860,1,0,44.00370760115874,3,6,1,0
861,1,0,43.52802122539904,3,9,0,0
862,1,0,43.96285556835464,4,8,0,0
863,1,0,43.86541514537903,4,7,1,1
864,1,0,44.5696523387245,2,7,1,0
865,1,0,43.78119726153436,3,6,0,1
866,1,1,48.06839315718268,1,6,1,1
867,1,1,43.74135360447832,4,6,0,1
868,1,1,46.47049420278566,3,3,0,1
869,1,0,45.04501539579937,4,8,0,0
870,1,1,45.39067867241941,4,5,0,0
871,1,0,45.73466433159526,4,6,0,0
872,1,0,44.95349281011809,3,7,0,1
873,1,0,45.41991110066545,2,7,1,0
874,1,0,44.98646113298918,3,5,1,0
875,1,0,43.56314066473576,1,7,1,0
876,1,0,45.52301398365446,4,8,0,0
877,1,1,45.7972513202448,2,4,0,0
878,1,1,46.51616366215903,4,9,0,0
879,1,1,45.18576295431936,2,6,1,1
880,1,0,45.16248529618808,5,4,1,0
881,1,0,43.87442813830032,2,9,1,0
882,1,1,45.29491408435998,2,5,1,0
883,1,0,44.35753945679522,4,7,0,1
884,1,0,44.11824384530085,1,5,1,0
885,1,1,47.24349669806033,3,4,0,0
886,1,0,44.388185023663056,2,8,1,0
887,1,0,44.65068147254719,3,6,1,0
888,1,0,45.54770216746323,2,8,0,0
889,1,0,44.10507157570477,4,6,0,0
890,1,0,45.60407480077816,1,9,1,0
891,1,0,44.81322698992418,2,4,1,0
892,1,0,44.49812814420987,3,6,0,0
893,1,1,47.47359159471014,3,4,0,0
894,1,0,45.35396678646851,2,6,0,0
895,1,1,46.46168235574967,3,3,1,0
896,1,0,44.04620552316094,2,9,1,0
897,1,0,46.11142150119781,2,6,0,0
898,1,1,45.81255162099247,3,8,0,1
899,1,0,43.29063788830469,2,7,1,1
