unit_id,post_intervention,internet_access_program,social_media_usage,individual_income,individual_education,rural_residence,previous_internet_access
266,1,1,50.764650261488384,3,4,0,0
267,1,1,52.68355230919082,3,8,0,1
268,1,0,47.40265997320132,1,4,0,1
269,1,0,48.22647000518748,0,9,1,1
270,1,0,47.41941816017376,1,10,1,0
271,1,1,52.20985440896302,3,11,0,0
272,1,0,47.531197106295785,3,7,0,0
273,1,0,47.17221340711736,2,7,1,1
274,1,1,52.01700742752965,3,4,0,0
275,1,1,51.38207708391055,2,5,0,1
276,1,0,45.407720452665615,5,6,0,0
277,1,0,46.889422886015495,3,7,0,0
278,1,0,46.52819098476131,1,7,0,1
279,1,0,46.242137320751816,3,9,0,1
280,1,1,51.82315837944156,4,5,0,0
281,1,1,51.18924407012056,2,8,0,1
282,1,0,47.89751574000368,3,4,1,1
283,1,0,46.18852473220465,3,9,1,1
284,1,1,51.098308422393934,3,9,1,0
285,1,1,50.0756901787432,3,3,1,1
286,1,0,47.69029551307611,1,5,1,0
287,1,1,52.91040639418084,1,4,0,0
288,1,0,46.11530744981211,1,8,1,0
289,1,0,48.58131646496114,2,5,0,0
290,1,0,46.59250790292536,2,5,0,0
291,1,1,52.31308503249272,2,7,1,1
292,1,0,45.9337756831397,2,9,1,0
293,1,0,47.66354497658263,1,8,0,0
294,1,0,45.81329799649264,2,8,1,0
295,1,1,50.90355176622898,2,5,1,1
296,1,0,48.19241699620087,2,5,1,1
297,1,1,51.40741748090292,0,6,1,1
298,1,0,46.60478839975548,3,9,0,1
299,1,1,49.75020312735488,2,6,1,1
300,1,0,47.458706653013394,4,7,0,0
301,1,1,52.17411838129034,4,6,1,1
302,1,0,46.75035005368032,3,8,1,0
303,1,0,47.83047620422574,2,7,1,1
304,1,0,46.15787860526418,3,4,1,0
305,1,1,51.59650162760426,3,6,1,0
306,1,1,51.010845357738745,3,5,1,0
307,1,0,46.345182700495045,2,6,0,1
308,1,1,49.42560651633764,2,8,0,0
309,1,0,47.8688055392401,3,6,1,1
310,1,0,46.86298862107936,4,3,1,1
311,1,0,48.10434959472541,1,8,0,1
312,1,0,45.51926559791573,3,6,0,1
313,1,1,52.62125954623062,2,2,1,0
314,1,1,51.11524984724604,3,9,0,0
315,1,0,48.34872685995425,2,10,1,1
316,1,0,49.101575032290846,4,10,1,1
317,1,0,47.42705448679713,2,5,0,1
318,1,0,48.593884329557206,2,7,0,1
319,1,1,49.856456968139824,3,9,0,1
320,1,0,46.62248024943392,2,5,1,1
321,1,0,46.95358114627203,3,5,0,1
322,1,0,46.44305839349627,3,8,1,1
323,1,0,47.53906203651699,3,9,0,1
324,1,0,48.0038057971317,3,5,1,1
325,1,1,50.65043347016173,2,6,1,1
326,1,1,50.55893560017331,3,9,0,0
327,1,1,51.79345197456749,2,3,1,1
328,1,0,46.44741902232338,4,9,0,0
329,1,1,51.21957596354227,5,10,0,0
330,1,0,48.10636570148272,1,5,1,1
331,1,1,51.5022150274644,4,8,1,0
332,1,0,47.24812978702112,2,4,1,0
333,1,0,45.938023394085725,2,7,1,1
334,1,1,48.85044794113259,2,6,0,0
335,1,0,48.02143304419671,3,8,0,1
336,1,0,46.477165661783104,3,9,0,1
337,1,0,44.23181101345994,3,6,1,1
338,1,1,51.73324355425129,2,7,1,1
339,1,0,45.93335060095728,2,5,0,1
340,1,1,52.65703393428049,3,1,1,1
341,1,1,51.42125971085271,4,7,0,1
342,1,0,47.717416223324136,3,6,0,1
343,1,0,46.90352172421107,3,8,1,0
344,1,1,48.75662243117856,3,7,1,1
345,1,1,51.39990416163566,2,7,0,1
346,1,0,46.16833233030964,2,7,0,0
347,1,1,50.20092103584273,3,9,1,1
348,1,1,51.63764770688947,1,7,1,0
349,1,0,46.43624877732192,2,6,1,0
350,1,0,47.28241608509861,3,6,1,1
351,1,0,46.96403012599491,2,6,0,1
352,1,1,50.36446292654177,2,8,1,1
353,1,0,47.433884444913325,3,6,1,1
354,1,1,51.10290946287722,3,7,0,1
355,1,0,47.78881458998632,0,7,0,1
356,1,1,50.60450653974787,4,9,1,1
357,1,1,51.4551781713653,1,5,1,0
358,1,0,49.41360377855053,4,5,0,1
359,1,1,51.36012707563564,4,4,1,1
360,1,1,51.76455740320162,2,7,1,0
361,1,1,50.287426819215895,3,2,1,0
362,1,0,48.03961360870019,3,3,1,0
363,1,0,46.35009679375696,2,6,0,1
364,1,1,51.651503673056745,2,6,0,1
365,1,0,45.08882708669876,3,7,1,1
366,1,0,47.82295957698125,3,7,1,0
367,1,0,46.56183285063937,2,8,0,1
368,1,0,48.83450232859544,2,5,0,0
369,1,0,48.51996945141647,1,4,0,1
370,1,1,50.63572322581234,2,6,1,0
371,1,0,45.75551471827431,2,8,1,1
372,1,1,50.008443329580736,3,8,0,0
373,1,1,49.57815744411637,2,8,1,0
374,1,0,47.65072429334327,3,4,1,1
375,1,1,51.7355787047302,4,8,1,1
376,1,0,46.87592108127071,3,5,0,1
377,1,1,52.05843574255488,2,11,1,0
378,1,1,51.11224174326671,3,5,0,1
379,1,0,47.19606852840118,2,5,1,1
380,1,1,52.38370785685549,3,7,1,1
381,1,1,52.2123847650981,0,7,1,0
382,1,1,50.84087814432683,2,6,0,0
383,1,0,46.51934329714943,4,7,1,0
384,1,1,50.65709150454273,3,8,1,1
385,1,0,45.61851832405127,3,5,0,1
386,1,1,51.62082665977547,1,9,1,1
387,1,0,46.08134598362693,3,11,1,0
388,1,0,46.49941375778933,3,6,1,0
389,1,0,49.2375807170945,1,4,0,1
390,1,0,48.49101837600521,3,6,0,1
391,1,0,46.70645226259543,2,7,1,1
392,1,0,48.41327067424111,1,10,1,0
393,1,0,47.867542286980246,3,3,1,1
394,1,0,45.71747273268392,2,8,1,1
395,1,0,47.21826210268522,2,8,0,1
396,1,1,50.89452220027032,3,6,1,0
397,1,0,45.84144644419309,2,8,0,1
398,1,1,50.95472646828063,3,8,0,1
399,1,1,51.00248355768279,4,4,1,1
400,1,0,47.833385116761775,4,6,0,1
401,1,0,47.57399528578438,3,8,1,1
402,1,1,49.58504906640464,2,3,0,0
403,1,1,51.52884873987785,4,7,0,1
404,1,1,50.64163305822035,4,9,0,1
405,1,1,53.2509517130114,3,3,0,1
406,1,0,49.46491259854445,2,7,0,1
407,1,1,51.30539719719933,4,7,1,0
408,1,0,46.07803351933761,4,7,1,1
409,1,1,51.18665659442002,4,5,1,0
410,1,0,45.28275016549712,3,9,0,0
411,1,1,51.40013762143504,3,9,1,0
412,1,0,45.96281052877731,3,8,0,1
413,1,0,46.78231205315056,3,7,1,1
414,1,1,49.2441734238719,3,8,1,1
415,1,1,52.30378215374906,2,9,1,0
416,1,0,45.53038231975273,4,7,1,1
417,1,0,48.9327730890008,1,5,1,1
418,1,0,45.73815835122076,3,9,0,0
419,1,0,46.79183316322023,3,7,0,1
420,1,0,46.40797862530185,1,8,1,1
421,1,1,50.89750682149087,1,7,1,1
422,1,1,50.20284001389765,1,3,1,1
423,1,0,48.65226949258894,2,5,0,1
424,1,0,46.18979687680113,3,5,0,1
425,1,0,46.268470681733575,3,8,1,1
426,1,1,52.06509909749732,2,7,1,0
427,1,0,46.64391227041881,4,4,0,1
428,1,1,51.82562719005782,2,7,0,1
429,1,1,52.93304766452059,3,5,0,0
430,1,1,51.13581499365943,2,2,1,0
431,1,1,50.65707289972721,3,6,1,1
432,1,1,51.161012746874206,4,8,1,1
433,1,0,47.15103184153435,2,6,1,0
434,1,0,45.24654956781082,3,5,1,1
435,1,1,52.716027298657664,2,5,0,1
436,1,0,47.28178492976321,1,8,0,0
437,1,1,50.34476030233233,3,7,1,0
438,1,1,50.903413637159446,4,5,1,1
439,1,0,47.72401309681887,2,8,0,1
440,1,0,47.09027747929835,3,7,1,1
441,1,0,47.24673725090384,2,6,1,1
442,1,1,51.811920064239445,2,6,1,1
443,1,1,51.96048638657821,3,5,1,0
444,1,0,45.187531892556926,2,8,0,0
445,1,1,52.411047108672335,1,6,0,1
446,1,1,51.31525052440636,4,7,1,0
447,1,0,47.908097560220256,2,6,1,0
448,1,0,46.58004358264638,2,10,1,1
449,1,1,47.99695880921619,2,7,0,0
450,1,0,44.62980765007773,4,11,1,1
451,1,1,51.81803325360201,2,4,1,0
452,1,1,51.467600370093415,0,6,1,0
453,1,1,47.66856135351813,3,12,1,1
454,1,1,52.84068977963281,1,6,1,0
455,1,1,51.7179766963885,2,6,1,0
456,1,0,46.77279199479392,3,6,0,1
457,1,0,47.844867744615534,3,7,1,1
458,1,1,51.075037827981205,1,9,1,0
459,1,1,48.05904008598365,1,6,1,1
460,1,1,50.73668569636834,2,9,0,1
461,1,0,45.90744561461298,4,3,1,1
462,1,0,46.98488626022704,3,9,0,1
463,1,0,46.81378743812479,3,6,1,1
464,1,0,47.236474948341474,2,5,0,1
465,1,0,46.000628471526525,4,6,1,1
466,1,0,46.154750802537606,1,8,1,0
467,1,1,51.370219369089845,2,7,1,0
468,1,0,47.07336090770297,3,7,0,1
469,1,0,46.601810415147845,4,5,1,1
470,1,0,48.38518221976721,3,7,1,0
471,1,1,50.07406326457959,3,6,0,1
472,1,1,50.620713995494576,3,8,0,0
473,1,1,51.26859672748195,2,5,0,0
474,1,1,49.53979105499848,2,7,1,0
475,1,0,48.25590055438399,3,7,1,1
476,1,1,52.02206967301532,2,3,1,1
477,1,0,45.48367471888504,1,5,1,1
478,1,0,46.75587313309451,1,9,1,1
479,1,1,51.64903046320047,2,7,0,0
480,1,1,51.38973285581744,2,8,1,1
481,1,0,48.85816908662796,2,5,1,1
482,1,1,50.01150412773165,3,5,0,1
483,1,0,45.911195376771566,3,8,0,0
484,1,1,50.612632667972015,3,10,1,1
485,1,1,51.806422478025546,2,4,0,0
486,1,0,44.76451596934737,3,6,0,0
487,1,0,47.62048033585461,3,5,0,0
488,1,0,45.94040117237992,2,6,0,0
489,1,0,48.86033878242917,2,4,1,1
490,1,0,47.691447232028175,2,5,0,1
491,1,1,51.62040250239284,4,7,0,1
492,1,1,52.6447472583568,3,7,0,0
493,1,0,47.828574259464574,2,5,0,0
494,1,0,45.758003829980176,2,4,0,1
495,1,0,46.60995905652538,1,8,1,0
496,1,1,51.09845041326174,2,6,0,0
497,1,1,50.29859422283009,2,7,0,1
498,1,1,51.64900105371439,2,8,1,1
499,1,1,51.68303338713667,2,5,0,1
500,1,1,51.0328584813049,2,4,1,1
501,1,0,47.1385582268797,2,6,1,0
502,1,1,50.93854957760536,4,6,1,0
503,1,1,49.935650459250695,3,8,0,0
504,1,0,46.767817566737286,3,4,0,1
505,1,0,48.43714691141622,2,5,1,0
506,1,0,48.68300332412498,2,4,1,0
507,1,0,47.36833560890415,3,4,0,0
508,1,0,47.82093405155456,3,2,1,0
509,1,1,51.17980821659425,3,8,1,1
510,1,1,49.827468631112666,4,6,1,1
511,1,1,51.40208683198895,5,9,1,1
512,1,1,51.27518881302988,2,9,0,1
513,1,0,46.00924241035047,2,5,0,1
514,1,0,45.4327250136439,2,4,1,1
515,1,0,48.59578085934273,3,7,0,0
516,1,1,49.46908625716837,1,7,1,1
517,1,1,51.55935443788885,0,6,1,0
518,1,0,46.2927148845008,3,9,1,0
519,1,1,49.99966929202502,3,9,0,0
520,1,0,44.86718731869574,4,8,1,0
521,1,0,46.06532954366912,3,6,1,0
522,1,1,48.250982766238856,3,7,0,1
523,1,0,48.409602432370455,4,4,1,0
524,1,1,49.34189726599908,1,6,1,1
525,1,0,45.5986043308048,3,6,1,1
526,1,1,51.128933000761,3,6,1,1
527,1,0,45.93538049428468,2,9,1,1
528,1,1,51.221564814668525,1,6,1,0
529,1,0,46.022676263396434,4,6,0,0
530,1,0,47.3733192614377,1,5,1,1
531,1,0,47.5857149952506,3,5,0,1
532,1,1,51.20038220414186,2,4,1,1
533,1,0,48.08082505802934,4,10,1,1
534,1,0,46.74444860629036,3,5,1,0
535,1,0,47.07220309551426,1,7,0,0
536,1,1,50.755776291512426,4,5,1,0
537,1,1,51.81055268460102,2,5,0,1
538,1,0,46.44135052623413,2,7,0,1
539,1,0,47.40975802114112,3,5,1,1
540,1,1,50.551786274762975,2,5,1,1
541,1,0,45.88844012098336,1,6,1,1
542,1,0,48.41309910852039,2,6,0,1
543,1,0,44.59798032509378,1,7,1,1
544,1,0,49.06644340329746,1,4,0,1
545,1,0,48.20977720580821,4,6,1,0
546,1,1,51.60975331169399,3,6,1,1
547,1,0,46.44466665092133,2,7,0,1
548,1,1,51.94866640843358,2,3,0,0
549,1,0,47.9354104424719,2,7,1,1
550,1,1,50.7906513490344,3,3,0,1
551,1,0,46.160534462998896,2,6,0,1
552,1,1,50.68672677131172,4,6,1,1
553,1,1,51.25525632672471,2,7,1,0
554,1,0,46.965606408358994,1,6,1,1
555,1,1,51.57756448836871,1,10,1,1
556,1,1,51.92644822182983,4,7,1,1
557,1,0,47.32278706688884,2,7,1,0
558,1,0,48.04962736263768,4,6,1,0
559,1,1,50.44856316919357,2,7,1,1
560,1,1,50.55981627157151,4,6,1,1
561,1,1,51.053630534497245,3,6,1,1
562,1,1,51.56182726407698,4,5,1,0
563,1,1,51.26988921448674,3,4,1,1
564,1,1,51.13874904386863,1,4,1,0
565,1,1,50.713403802520666,4,6,0,1
566,1,1,49.67838770783305,0,8,0,0
567,1,1,50.45941870780192,2,8,0,0
568,1,0,47.85736954253894,1,5,1,1
569,1,0,46.87649293119049,2,5,1,1
570,1,0,47.05293378994352,2,7,1,0
571,1,0,49.66776105016214,4,6,1,1
572,1,0,47.35967718240576,3,4,1,0
573,1,0,47.60583283220733,1,8,0,0
574,1,1,50.993988935639145,2,5,1,1
575,1,0,45.111768110717165,2,10,0,1
576,1,1,51.92110898075531,2,7,1,1
577,1,1,50.978166893324,1,5,1,1
578,1,1,52.03328030583885,4,6,1,1
579,1,0,47.33924044822405,2,6,1,1
580,1,1,51.37030207305371,4,8,1,1
581,1,0,46.956842303749546,5,7,1,1
582,1,0,46.17637928914162,2,8,0,0
583,1,0,47.067099002837374,3,2,0,0
584,1,0,48.10234260692914,3,5,0,0
585,1,0,46.01082024518015,1,10,0,1
586,1,0,47.37764689124757,3,8,1,1
587,1,0,47.87438884464181,3,6,1,1
588,1,1,50.669244706535,4,5,1,0
589,1,1,52.34288827678396,3,7,0,1
590,1,0,46.5399389339208,2,5,0,1
591,1,1,50.92876115709673,3,8,1,1
592,1,0,47.29420806056305,2,8,0,0
593,1,0,47.1037156440461,2,6,0,0
594,1,0,48.63278218223174,3,8,1,1
595,1,0,45.923549092641736,3,12,1,0
596,1,1,49.32763190873386,3,6,1,0
597,1,0,48.69513631262153,2,4,0,1
598,1,0,48.39351476731327,0,6,0,0
599,1,1,50.63659003362356,3,5,1,1
600,1,1,51.789268774073335,3,9,1,1
601,1,0,46.213843343126726,1,9,1,1
602,1,0,47.85599357837455,1,6,1,0
603,1,1,51.94888036356708,4,8,1,1
604,1,0,48.60432786890218,3,8,1,0
605,1,0,48.7519401312562,3,7,1,1
606,1,1,50.71890309636553,2,7,0,1
607,1,1,51.15479653047738,0,9,0,0
608,1,1,50.77232638713815,3,6,0,1
609,1,1,50.07962416989972,2,8,1,1
610,1,0,49.488010361761006,1,5,1,0
611,1,0,48.7511495814472,1,6,1,0
612,1,1,51.1390439281523,3,7,1,1
613,1,0,44.72704549905325,1,6,1,0
614,1,0,47.982733103149165,2,6,1,0
615,1,0,47.361594791617954,3,6,1,0
616,1,0,46.37731188584976,3,7,1,1
617,1,0,49.07714931094857,2,5,1,0
618,1,1,51.65353604798319,1,3,0,0
619,1,1,50.852844045168254,3,8,1,1
620,1,1,50.05532348606571,3,4,1,0
621,1,1,51.17507118053076,4,8,1,1
622,1,1,51.70887734602006,1,5,1,1
623,1,0,47.5714357533647,3,7,1,1
624,1,0,47.80778555612281,3,7,1,1
625,1,1,51.35142305308656,3,7,1,1
626,1,0,47.2254115431186,4,5,1,0
627,1,1,52.25707703380519,0,6,1,1
628,1,1,53.87876058379046,3,7,1,0
629,1,0,47.5429597085534,1,6,0,0
630,1,1,51.4164354881883,3,5,1,1
631,1,1,50.92939234717172,4,5,1,0
632,1,1,51.99423997162274,3,7,0,1
633,1,1,52.269919461797976,2,3,1,1
634,1,1,52.19590337096511,1,9,0,1
635,1,1,50.10690279963308,3,7,1,1
636,1,0,46.85923672875486,0,7,1,1
637,1,1,49.27651615844937,4,8,0,0
638,1,1,51.97719495938318,2,5,1,1
639,1,0,45.89879166644106,2,10,0,1
640,1,0,46.21620577403611,3,8,0,1
641,1,0,45.37786083335695,3,7,0,0
642,1,0,48.30988525274223,2,6,1,0
643,1,0,46.41953936262612,4,3,1,1
644,1,0,49.80922935683578,2,8,1,1
645,1,0,47.25191241563961,2,6,1,1
646,1,1,51.05047898360354,3,4,1,1
647,1,0,47.37886326962824,0,8,1,1
648,1,1,50.96466872702171,3,6,0,1
649,1,0,47.19130940548654,1,4,1,1
650,1,1,52.055900029232646,2,8,1,1
651,1,0,47.28428621076095,2,7,0,1
652,1,1,51.26904118067478,2,8,1,1
653,1,0,47.60337730615335,3,6,0,0
654,1,1,51.40408646997381,1,5,1,1
655,1,1,51.69886167990239,4,6,0,0
656,1,1,48.35452011662124,2,11,0,1
657,1,0,46.52035585563753,0,7,1,0
658,1,1,52.292440904357385,2,6,1,1
659,1,0,46.333508986193344,2,5,1,1
660,1,0,47.22512444483962,1,8,0,1
661,1,0,47.48300872208157,4,6,1,0
662,1,0,46.92737283157737,4,7,1,1
663,1,0,48.33682386494915,1,4,1,1
664,1,0,46.033400706835856,3,6,0,0
665,1,1,50.103334277356346,3,4,1,1
666,1,0,47.08677556192572,2,7,1,1
667,1,0,46.38930026688241,2,9,1,1
668,1,0,46.55832884000106,2,5,1,1
669,1,0,46.59675983549671,4,4,1,0
670,1,1,50.66681911812718,3,8,0,1
671,1,0,47.062922093931206,3,7,0,1
672,1,1,49.28412342815287,1,8,1,1
673,1,1,50.57419185678712,3,5,0,0
674,1,1,50.59178241028914,2,10,1,0
675,1,1,50.35235292889859,3,8,1,1
676,1,0,46.85070436972373,5,6,0,0
677,1,1,51.1806282969463,2,2,1,1
678,1,1,50.59882439138931,3,5,0,1
679,1,0,47.20044972599501,1,6,1,0
680,1,0,46.88269439505767,4,5,0,1
681,1,0,46.62004959796952,3,7,0,1
682,1,1,51.04595528875594,4,8,1,1
683,1,0,46.49647888822211,2,6,0,1
684,1,0,47.46486366473182,0,8,0,1
685,1,1,53.37610385380651,4,7,0,0
686,1,1,51.59299945594251,3,6,1,0
687,1,0,46.16906432271776,4,6,1,1
688,1,0,46.91597098084491,2,6,0,1
689,1,0,47.184456508535696,4,2,0,1
690,1,0,46.80676560228466,1,5,0,1
691,1,0,46.66612135974089,1,5,0,0
692,1,1,51.56033527634925,1,9,0,1
693,1,0,46.35555311260711,3,8,1,0
694,1,1,53.38484315283201,2,5,1,1
695,1,0,46.17926400246272,2,11,0,1
696,1,0,47.31037888834054,2,7,1,1
697,1,1,50.17188199063722,3,8,1,1
698,1,0,47.87578727612229,1,7,1,1
699,1,0,45.83667887374232,2,5,1,0
700,1,1,49.14117426678532,2,8,0,1
701,1,1,50.33882457273422,5,9,1,1
702,1,1,51.550653665751895,2,4,1,1
703,1,1,51.69477688932078,3,4,1,0
704,1,1,50.56102362010617,2,8,1,1
705,1,1,50.53816178540617,2,5,1,0
706,1,1,51.957570985281,2,6,1,0
707,1,0,46.99333309310334,3,5,1,0
708,1,0,45.355931900536106,1,9,1,1
709,1,1,52.26633824718068,3,6,1,0
710,1,1,51.02070970923238,2,8,0,0
711,1,0,48.4248262529549,2,5,0,0
712,1,1,49.769172626905394,3,4,0,1
713,1,0,44.8377429169004,3,6,1,1
714,1,0,46.8012216116718,3,6,1,0
715,1,0,48.079674227652816,4,7,1,0
716,1,0,46.81691921648278,2,8,0,1
717,1,0,47.54597140362223,2,6,1,1
718,1,0,48.01618786377588,3,6,0,0
719,1,0,46.7102929702796,3,4,0,0
720,1,0,44.90867003619293,3,7,1,0
721,1,0,47.53425885118296,2,8,1,1
722,1,1,51.94980786818989,2,6,1,0
723,1,1,50.86571507355323,2,5,1,0
724,1,1,50.18747612364949,4,8,0,1
725,1,0,45.96448610990743,2,8,1,1
726,1,0,47.180559949303706,2,4,1,1
727,1,0,48.67743030688751,2,4,1,0
728,1,1,51.55024073961658,2,7,0,0
729,1,0,47.138334408653606,5,10,0,1
730,1,1,50.09501254288658,1,4,1,1
731,1,0,47.46712962213837,4,4,1,1
732,1,0,46.94901343003741,4,6,0,0
733,1,1,50.60236725067023,2,8,0,1
734,1,0,47.778453073130734,2,7,1,1
735,1,1,50.18901320270399,1,8,1,1
736,1,0,48.27985645272093,1,6,0,0
737,1,1,49.17192914001992,3,6,0,0
738,1,0,47.16967079227209,1,9,1,0
739,1,0,46.272527838577055,3,7,0,1
740,1,0,47.26973568446615,3,5,1,1
741,1,0,46.30961071914313,3,8,1,0
742,1,0,47.36300628304609,3,10,1,1
743,1,1,52.57643901253185,2,7,1,1
744,1,0,48.14546176347007,3,6,1,0
745,1,0,46.91082352940058,4,4,1,0
746,1,1,50.88437284552482,3,6,0,0
747,1,0,46.39276436900577,2,7,1,1
748,1,0,48.71401653604553,3,8,1,0
749,1,0,48.75172351832581,1,5,1,1
750,1,0,47.19498686519964,3,7,0,1
751,1,0,45.57898690534149,2,9,0,1
752,1,0,46.80414055405501,1,4,1,1
753,1,1,50.61304707136981,3,4,1,0
754,1,0,46.46021171851512,2,6,0,1
755,1,1,51.34265213282744,2,11,1,1
756,1,0,46.57827913711665,3,7,1,1
757,1,1,49.60060778253752,3,7,0,1
758,1,1,48.5535508618255,3,8,1,0
759,1,1,50.379749522347495,4,6,1,1
760,1,0,48.651038575916736,2,6,0,1
761,1,0,48.15805881518984,3,8,1,1
762,1,1,51.37856337380128,2,7,0,1
763,1,1,51.80140976917438,3,7,1,1
764,1,0,46.97672127352913,1,4,1,0
765,1,1,50.73374068732144,2,9,0,0
766,1,1,51.914295273864205,1,2,1,0
767,1,1,51.59546541430785,4,5,1,0
768,1,0,46.73110990563308,3,4,1,0
769,1,0,45.963372211793086,2,7,1,1
770,1,0,47.05970003681275,3,10,1,1
771,1,0,45.73058350421052,3,6,1,0
772,1,1,52.280490990714895,2,7,1,1
773,1,0,48.152129442051866,4,6,0,1
774,1,0,48.25068557434207,3,7,0,0
775,1,1,49.9994421157487,1,6,1,0
776,1,0,47.68175134413165,3,3,1,1
777,1,1,51.35338612999912,2,6,1,0
778,1,1,52.02652213106994,3,6,1,1
779,1,1,50.33826383491459,4,7,1,0
780,1,0,46.586280419399685,2,8,1,0
781,1,0,48.472783147563646,2,4,1,1
782,1,1,51.18149622684356,2,4,0,1
783,1,0,47.10577721013587,2,8,1,1
784,1,0,47.47729882660298,3,5,1,1
785,1,1,51.0865957428845,1,6,0,1
786,1,0,46.694961727383856,3,7,0,0
787,1,0,46.47933374750192,4,8,1,1
788,1,0,46.509063065539245,1,8,1,1
789,1,1,51.428379858439314,4,4,1,1
790,1,0,46.58349498299703,4,6,1,1
791,1,0,47.0131974695676,1,8,1,0
792,1,0,48.862277389027554,2,5,1,0
793,1,0,49.25620156243733,1,3,0,1
794,1,1,50.48961805783622,0,5,1,0
795,1,0,46.81211061293847,3,8,1,0
796,1,1,50.01084022325722,1,6,0,1
797,1,0,48.47218479763426,2,4,0,0
798,1,0,47.82282835664202,3,8,1,0
799,1,1,50.05081135171813,2,6,0,1
800,1,1,51.702929261777065,1,5,1,0
801,1,0,46.10535859452555,3,6,1,1
802,1,0,46.99295169300083,0,10,0,0
803,1,1,50.51482974926538,4,5,1,0
804,1,0,46.45931685076539,4,6,0,1
805,1,1,50.36460027413437,3,5,1,1
806,1,1,49.90602357350891,2,10,1,1
807,1,0,45.50454742775711,5,7,1,1
808,1,1,51.87773473309919,2,6,1,0
809,1,0,46.20508962100607,3,6,1,0
810,1,0,46.24559836534053,4,3,1,1
811,1,1,50.00443601329938,3,9,1,1
812,1,0,48.240257678404994,2,4,1,0
813,1,1,50.24643430767056,2,5,0,1
814,1,0,44.707197135609846,1,8,1,0
815,1,0,46.72622864869001,1,8,0,1
816,1,1,49.80164359178882,2,8,1,1
817,1,1,51.83728159684321,0,7,1,1
818,1,0,47.167961263702686,4,7,0,1
819,1,1,51.431442223299165,3,8,0,0
820,1,1,51.49766669351765,3,8,1,0
821,1,1,51.49888824240856,3,7,1,0
822,1,1,50.642115919318485,3,6,1,1
823,1,0,46.027256496419696,3,4,1,1
824,1,0,47.16186501463655,3,9,1,1
825,1,0,48.49269185675456,3,6,0,0
826,1,1,52.31855366055053,2,7,1,0
827,1,1,52.09533283363107,3,9,1,1
828,1,0,47.86054579371579,0,8,0,1
829,1,0,46.58823864187176,3,7,1,1
830,1,1,51.59024120810851,2,5,1,1
831,1,0,47.4814167056434,3,6,1,1
832,1,1,53.104985655415646,3,5,0,0
833,1,0,46.3639536827559,2,7,1,1
834,1,0,45.5597518389833,1,7,1,1
835,1,0,45.88466564386859,4,6,1,0
836,1,0,47.45522600246876,3,4,1,1
837,1,0,48.16900332504808,2,5,1,0
838,1,1,51.26381790760445,1,5,1,0
839,1,0,47.38578197930463,2,8,0,1
840,1,0,47.38547367098276,2,7,1,1
841,1,0,47.99242125882865,2,5,1,0
842,1,0,47.27631622715269,3,5,1,0
843,1,1,48.13925928700227,3,7,1,1
844,1,0,48.0050969574223,2,9,1,0
845,1,0,46.424375175064014,2,11,1,0
846,1,0,47.13933890339206,3,5,1,0
847,1,0,46.42894904460939,3,5,1,1
848,1,1,52.259804705075446,2,6,0,0
849,1,1,50.15528159505105,3,10,1,1
850,1,1,50.39616664544435,1,6,0,1
851,1,0,46.11375720288794,2,9,0,1
852,1,1,49.79112632829208,2,7,0,1
853,1,1,50.890166849295525,2,7,1,0
854,1,0,47.94672671834935,2,7,1,1
855,1,0,48.22153527074075,3,5,1,1
856,1,0,44.78748318109464,3,8,0,1
857,1,1,50.94587933752072,3,5,1,0
858,1,0,49.03433764174161,1,3,0,1
859,1,1,50.803097083316864,2,4,1,1
860,1,1,50.89167163287309,2,6,1,1
861,1,0,47.39238162380884,0,5,1,1
862,1,0,47.56572080862483,2,7,1,0
863,1,0,47.53984480161975,2,11,1,1
864,1,0,47.48435842687584,3,4,1,0
865,1,0,47.04920394011405,3,9,1,1
866,1,1,52.71195849288784,3,6,1,1
867,1,0,47.53310275271751,2,6,0,1
868,1,1,50.37898605998728,4,8,0,0
869,1,0,49.13027632244111,2,6,0,1
870,1,1,52.595888002457215,2,8,1,1
871,1,0,49.32795069465775,2,9,0,1
872,1,0,45.81727649081706,2,7,0,0
873,1,1,50.50719248690759,4,6,0,1
874,1,0,46.48202058925885,2,7,1,1
875,1,0,48.01009348871064,4,6,1,1
876,1,1,49.77230220072744,1,6,1,1
877,1,1,51.39837166901828,3,6,0,0
878,1,0,48.348819933002574,4,8,1,1
879,1,0,47.03732178280677,3,5,1,1
880,1,0,47.460631746681294,2,9,1,1
881,1,0,44.807561544979336,2,8,1,1
882,1,1,49.71015413095504,2,9,1,1
883,1,1,48.84317838506775,3,5,0,1
884,1,1,51.14194074279839,5,6,0,1
885,1,0,44.95390435302869,1,8,1,1
886,1,1,52.22909352858785,3,6,0,0
887,1,1,51.89632465462459,2,3,0,0
888,1,0,46.08145890658052,2,8,0,0
889,1,0,47.22695119483069,2,7,1,1
890,1,0,47.604349079748175,3,5,0,1
891,1,1,51.3336653336985,3,9,0,1
892,1,0,48.136655648510015,3,5,1,1
893,1,0,48.37865418655603,2,6,1,1
894,1,1,50.06238224148316,2,3,1,1
895,1,0,47.46139858829481,3,8,1,1
896,1,0,47.1387410089578,3,8,1,0
897,1,0,47.522443262503465,2,7,1,0
898,1,0,45.58787408958313,5,6,0,0
899,1,1,51.03381527692453,5,4,1,1
