worker_id,post_intervention_period,training_program_participation,current_income,education_years,previous_income,part_time_job,union_membership
266,1,0,47.2924900825227,4,6,0,0
267,1,1,56.1242882013124,4,10,1,0
268,1,1,54.24963292055741,2,5,0,1
269,1,0,47.50262944439166,3,7,1,0
270,1,0,48.2285277686328,1,6,1,1
271,1,0,49.95214506457325,3,8,0,0
272,1,1,55.60053367693513,2,8,1,0
273,1,1,54.79231911014834,3,8,0,0
274,1,1,55.1855274253663,3,3,1,0
275,1,0,47.8827621936282,3,4,1,1
276,1,0,47.31085542700602,3,5,1,1
277,1,0,47.17816904142088,1,9,1,1
278,1,1,53.82722279620073,2,7,1,1
279,1,1,53.38500787720059,1,7,1,1
280,1,0,48.67829820889924,1,6,0,1
281,1,1,54.97314991914572,3,6,1,1
282,1,1,54.74529902912811,4,7,0,0
283,1,1,55.48355932051791,2,6,0,1
284,1,0,47.97864850262891,3,6,1,1
285,1,1,52.374839423237184,2,8,0,1
286,1,0,47.98053281349213,1,5,1,0
287,1,1,54.00554356102284,2,6,0,0
288,1,0,48.17574941578415,2,11,1,1
289,1,0,48.51244479694907,2,5,1,0
290,1,1,54.91603640645013,2,7,0,1
291,1,0,49.78161740600213,2,8,1,1
292,1,0,46.658097190868574,2,8,1,0
293,1,0,48.59270355649599,3,5,1,0
294,1,1,57.216053751378425,1,7,0,1
295,1,0,47.4665737929836,3,5,0,0
296,1,0,48.35403906178721,2,9,0,1
297,1,1,53.64567808520465,3,8,1,0
298,1,1,55.13161656751857,3,7,1,1
299,1,1,53.52435277116027,3,7,1,0
300,1,1,54.58991825608789,3,10,1,0
301,1,0,46.941941244044656,1,7,1,1
302,1,1,53.77878453777428,2,6,1,1
303,1,1,55.2168945109556,2,10,1,0
304,1,1,53.75856175552813,1,5,1,0
305,1,1,55.277770921751056,2,5,1,1
306,1,1,54.37920688620968,3,6,0,0
307,1,0,48.649358921923245,2,8,0,0
308,1,1,56.82913789175687,2,8,0,1
309,1,1,54.51994702539995,2,7,1,1
310,1,0,48.15327821227056,4,9,0,0
311,1,0,48.13923237628498,3,9,0,1
312,1,1,55.541921678336415,2,5,1,0
313,1,0,48.29580662181869,4,8,1,0
314,1,1,54.18678917771812,2,7,0,1
315,1,0,48.01463885048937,3,8,1,0
316,1,0,49.36344166494065,2,6,0,1
317,1,1,55.20237730143454,3,6,0,1
318,1,1,54.75165057940529,3,5,1,1
319,1,0,48.38907731508209,3,4,1,1
320,1,1,55.94326788178287,3,6,1,0
321,1,1,54.58750467201596,2,7,1,1
322,1,1,54.05268554772465,3,6,0,1
323,1,1,55.47403300714228,1,2,0,1
324,1,0,49.21168827423407,3,5,1,0
325,1,0,48.37059358169744,0,6,0,0
326,1,1,54.98779627594926,3,9,0,0
327,1,0,49.02086698843956,2,9,0,1
328,1,1,55.68843344390649,2,9,0,0
329,1,0,48.95366098423897,1,8,0,0
330,1,1,54.50800605831844,2,7,0,1
331,1,1,56.3465755312861,0,9,0,1
332,1,0,49.00236102680104,2,7,1,0
333,1,0,49.24978105374366,2,5,0,1
334,1,1,56.36954876104162,6,5,0,0
335,1,1,55.03879334170387,4,6,1,0
336,1,1,55.47118267572039,1,5,1,1
337,1,0,49.21454250793405,3,7,1,1
338,1,0,48.54257414508449,3,7,0,1
339,1,0,47.21303167080643,3,4,0,1
340,1,0,47.40136170258627,2,9,1,1
341,1,1,55.77028748897533,4,7,1,1
342,1,0,48.40399237955675,1,4,0,0
343,1,0,49.87220584306378,4,5,0,1
344,1,1,53.59131868671871,3,7,0,1
345,1,1,54.44435351965077,1,5,0,1
346,1,0,48.15507728371809,3,6,1,0
347,1,1,56.160628726523306,3,4,1,0
348,1,1,55.36240915880928,2,4,0,0
349,1,0,51.0340733697451,2,7,1,1
350,1,1,56.00839435823498,1,4,0,0
351,1,0,50.143815296870486,3,10,1,0
352,1,1,55.27863188629869,3,4,1,0
353,1,0,48.25011099479503,3,8,1,1
354,1,0,47.61163310335221,1,5,0,1
355,1,0,45.570027273180976,3,5,1,1
356,1,1,55.67489393468289,2,6,1,1
357,1,0,48.96962120885848,2,7,1,1
358,1,1,53.76832975216191,3,4,1,1
359,1,0,49.13635503260609,3,7,1,0
360,1,0,49.90820720631863,2,8,1,0
361,1,0,48.31492635483556,3,4,1,1
362,1,1,56.01059670580455,2,5,1,1
363,1,1,54.595909575287976,5,8,0,0
364,1,0,49.016647675820685,2,8,1,0
365,1,1,55.80432200138692,3,5,0,1
366,1,0,48.09080368789881,4,8,1,1
367,1,0,48.42467904466561,4,7,0,1
368,1,0,48.04323865026681,2,6,1,1
369,1,1,54.798234605515376,1,11,1,1
370,1,1,53.82173421380452,2,6,1,1
371,1,1,52.74910196140927,3,6,1,1
372,1,1,55.976396982288186,3,9,1,1
373,1,0,47.4277240407486,2,5,1,0
374,1,1,53.181033864561925,2,5,1,1
375,1,1,54.43019940649244,1,7,0,1
376,1,1,55.67098910040407,2,6,1,1
377,1,1,54.87593190167129,3,4,1,0
378,1,1,54.53119347352134,2,5,1,0
379,1,1,56.51022517675178,2,9,0,0
380,1,1,54.1825849444935,3,5,0,0
381,1,1,52.80299467354127,3,6,1,1
382,1,0,47.33517847380124,4,9,0,0
383,1,0,47.08876238895666,2,6,1,0
384,1,0,47.3426625772215,4,6,1,1
385,1,1,54.7938284166118,2,7,1,1
386,1,0,46.88137928851423,5,7,0,1
387,1,1,54.157317704500144,3,5,0,1
388,1,1,55.35010438192771,2,9,1,0
389,1,1,54.24739619854749,3,7,1,1
390,1,0,47.70193540249968,3,5,1,1
391,1,0,49.131687441244814,3,5,0,1
392,1,1,53.51101073767978,2,7,1,1
393,1,0,49.88576073042792,4,6,1,0
394,1,0,48.80801869129124,4,6,1,1
395,1,0,46.74558256715634,4,7,0,1
396,1,0,48.13483510188243,1,10,1,1
397,1,1,56.68597419446628,1,2,1,0
398,1,0,46.46548161504797,3,5,1,1
399,1,0,46.983354881523184,2,4,1,1
400,1,0,47.48878597911026,1,4,1,0
401,1,0,47.700963148430944,3,4,0,0
402,1,0,47.11521826271587,2,8,0,1
403,1,0,48.68973115065337,4,6,0,1
404,1,1,53.78698738493856,3,7,1,0
405,1,1,54.45528700714092,3,7,1,0
406,1,0,46.72934216355491,1,5,1,1
407,1,0,46.7051430134867,3,4,0,0
408,1,0,47.457477950706455,3,8,0,1
409,1,0,47.61159746096437,3,8,1,1
410,1,0,49.65756003229622,3,8,1,1
411,1,1,54.82890008792552,1,7,1,0
412,1,0,48.8720777039051,3,7,1,0
413,1,0,46.24364356953716,2,3,1,0
414,1,1,55.15343745861561,0,5,1,0
415,1,1,54.56127155792817,3,5,1,0
416,1,0,48.197718593129714,2,6,1,1
417,1,0,48.04581087028694,3,7,0,1
418,1,0,46.89169752313055,3,8,0,0
419,1,0,48.0183821979258,2,5,0,0
420,1,0,48.329123005502254,3,7,1,1
421,1,0,48.187078874255086,3,8,1,0
422,1,1,54.91389343852169,3,6,1,0
423,1,0,49.01605492080937,2,7,1,1
424,1,1,54.88748833234901,3,11,0,1
425,1,0,47.442665989313845,2,7,0,1
426,1,0,46.51012297286665,3,8,1,1
427,1,1,55.81667225845529,2,6,1,0
428,1,1,56.00908177530886,3,7,0,0
429,1,0,48.354338324767134,1,5,0,0
430,1,1,54.209371889732125,4,7,1,1
431,1,0,49.916577118143245,3,6,0,1
432,1,0,48.37396471548124,3,7,1,0
433,1,1,56.153803719461,3,4,1,1
434,1,0,47.491259548861045,3,8,1,1
435,1,1,54.82333536297198,0,5,1,1
436,1,1,56.161341805204,4,6,0,1
437,1,0,47.56474385782907,3,7,1,1
438,1,0,48.1349823767529,2,6,1,0
439,1,1,52.93964390716621,2,8,1,1
440,1,1,56.17335093092458,2,6,1,0
441,1,1,54.04644103501814,5,7,0,1
442,1,1,53.90924262179514,2,5,1,0
443,1,0,46.97040011062116,1,7,1,0
444,1,0,46.97082733154139,1,6,1,0
445,1,0,44.31432210464824,3,8,1,1
446,1,1,56.15833663896428,4,6,0,1
447,1,1,55.73788361012382,4,6,0,0
448,1,0,49.57227266100477,2,8,0,0
449,1,0,50.67162890540048,2,7,0,0
450,1,1,54.86600431834409,3,2,0,0
451,1,0,49.106662911885735,4,7,0,1
452,1,1,54.58543738125891,3,5,1,1
453,1,0,46.2542148448668,3,6,0,0
454,1,0,46.44115152928176,3,6,0,1
455,1,1,55.334481416706105,3,6,0,0
456,1,0,49.31003517867347,3,9,1,1
457,1,0,49.90476006156683,3,3,0,1
458,1,1,56.01937404281017,2,4,0,1
459,1,1,55.670444971485054,2,6,1,1
460,1,1,55.241696452071466,2,7,1,1
461,1,1,56.232815290420994,2,6,1,1
462,1,1,54.35955835741177,2,3,1,1
463,1,1,54.69664472960345,2,7,1,0
464,1,1,54.71077688617503,2,6,1,0
465,1,0,48.7218056087699,1,6,0,0
466,1,1,54.83523394528595,2,10,1,0
467,1,1,54.10033919352704,2,7,0,0
468,1,1,54.22358550714407,0,4,1,0
469,1,0,49.37821209368271,3,6,0,0
470,1,1,53.84502638048439,4,5,0,1
471,1,0,48.88644609174354,5,5,1,0
472,1,0,46.12996828987706,4,6,0,1
473,1,0,48.24007833089218,2,6,1,1
474,1,1,54.71338338792796,2,7,1,0
475,1,1,54.61307948196687,1,6,1,0
476,1,0,46.44685894012126,1,7,1,1
477,1,1,56.49209506325722,2,6,0,1
478,1,0,48.91431946827017,1,7,0,0
479,1,0,47.60110102818743,3,6,1,0
480,1,0,46.6767654307589,3,2,1,0
481,1,0,48.29593376281753,2,7,1,1
482,1,0,49.441003875498026,3,8,1,1
483,1,0,49.00523881994764,1,8,1,1
484,1,1,54.10944429724656,2,7,0,1
485,1,0,47.11667356867413,3,5,1,0
486,1,0,48.61269184130829,2,8,0,1
487,1,0,48.531096986275934,3,6,0,0
488,1,1,54.27721681652031,2,7,1,0
489,1,1,56.32860283395963,1,6,0,1
490,1,0,49.556714065499406,0,5,1,1
491,1,1,54.31297803373179,2,5,0,1
492,1,0,48.03058669899891,2,5,1,1
493,1,0,47.54721031954888,3,7,1,0
494,1,1,55.35663094926204,2,8,1,1
495,1,1,54.44092673111276,2,8,1,0
496,1,1,55.39540851677194,1,9,1,1
497,1,1,54.98500919914723,2,7,1,0
498,1,0,48.44670425966428,2,5,0,1
499,1,0,47.26820138978578,2,6,1,1
500,1,1,54.00947003473072,4,6,1,1
501,1,1,54.74473117677009,2,8,0,0
502,1,0,49.324043861296985,3,2,1,0
503,1,1,55.69484428726079,3,6,0,0
504,1,1,56.42174616370996,2,7,0,1
505,1,1,54.43293806984847,3,4,0,0
506,1,1,53.6819121889203,1,5,0,0
507,1,1,55.34360043155884,3,9,0,1
508,1,0,48.19374344337485,1,5,1,1
509,1,1,54.53034034993247,2,9,0,0
510,1,0,47.976648226260366,2,8,1,1
511,1,1,54.2201169891753,3,5,1,0
512,1,0,47.3589918911974,2,6,1,1
513,1,1,54.08782683195567,2,7,0,1
514,1,1,55.68484344193545,3,8,1,0
515,1,0,46.13203716469047,2,5,1,1
516,1,0,48.51024023151825,3,9,0,1
517,1,1,53.44932291852378,4,7,0,1
518,1,1,53.99823351456548,4,5,0,1
519,1,1,56.77479293440221,5,7,1,1
520,1,1,54.8789565482503,3,6,1,1
521,1,1,55.23661055650928,2,11,1,0
522,1,1,54.34502105688242,2,7,1,0
523,1,0,46.37812138001803,4,4,1,0
524,1,1,54.358279969129725,3,8,1,0
525,1,0,49.51463204072616,3,6,0,0
526,1,1,56.30041464506205,3,5,1,0
527,1,1,54.62228121914117,2,7,1,0
528,1,0,48.32076819562596,3,6,0,0
529,1,1,55.01431193834286,1,8,1,0
530,1,0,47.91710905895122,3,6,0,1
531,1,0,47.565251320868335,4,5,1,1
532,1,1,54.74080589485084,2,8,1,1
533,1,0,47.07630954760173,2,4,0,1
534,1,0,49.09826009178028,2,5,1,0
535,1,1,54.21962919368688,2,9,0,0
536,1,0,47.45939847535521,2,6,1,1
537,1,1,57.44854892523936,2,5,0,1
538,1,0,47.40292651045544,4,8,0,1
539,1,1,54.15245399949098,3,8,1,0
540,1,1,56.381021519380205,3,8,0,0
541,1,0,46.77363716680178,3,2,1,1
542,1,0,48.91730216452781,2,6,0,1
543,1,0,47.64480155481205,3,6,0,1
544,1,1,55.67550580991423,3,8,0,0
545,1,1,52.62856786002437,3,6,1,1
546,1,1,55.14476731389281,2,8,1,0
547,1,0,48.87644202540941,2,8,0,0
548,1,0,48.37197657669546,5,8,0,1
549,1,1,54.88328912503002,1,6,0,1
550,1,0,46.59020885991203,4,5,1,1
551,1,0,48.79545801349567,4,7,1,1
552,1,1,55.94700654874027,1,7,0,1
553,1,1,55.12596031988178,2,7,1,0
554,1,1,57.574444919100486,2,5,0,0
555,1,1,54.902766870942855,3,8,1,0
556,1,0,48.10778789101087,2,7,1,0
557,1,1,55.85142012143241,4,9,1,0
558,1,1,57.38919601657303,3,8,1,0
559,1,0,48.522819519495314,1,2,1,1
560,1,0,48.27583846391364,1,4,0,1
561,1,1,52.98191541112483,3,8,1,1
562,1,0,47.16936477425504,1,7,0,1
563,1,1,56.77306779708332,2,6,0,0
564,1,0,49.54328212443351,4,9,0,1
565,1,1,54.85020400563919,2,2,1,0
566,1,0,48.932993250294565,3,8,0,0
567,1,1,55.19561475588204,1,9,1,0
568,1,1,54.83139446032002,2,10,1,0
569,1,1,53.88423915045406,1,7,1,1
570,1,1,56.5572649099756,1,5,0,0
571,1,0,47.53197230943627,3,6,0,1
572,1,0,48.52171312609352,2,6,1,1
573,1,1,54.85067532948534,3,3,0,1
574,1,1,56.48078498359218,2,4,0,0
575,1,0,48.14359076624344,1,6,1,0
576,1,1,54.95391189339168,2,6,0,1
577,1,1,53.06515649681123,3,8,1,0
578,1,0,48.62373147701294,3,7,1,1
579,1,0,48.60274069408438,3,9,1,1
580,1,1,54.34999082798687,2,5,0,1
581,1,1,55.140663395715286,4,7,0,1
582,1,1,54.66160073428623,2,4,0,0
583,1,0,47.53147717642239,4,7,0,1
584,1,0,47.957061292244056,1,6,1,1
585,1,1,54.62054750149414,1,3,0,0
586,1,1,55.33790208114157,4,5,1,0
587,1,1,54.86088585685574,3,4,1,1
588,1,1,55.78677791933018,2,6,0,0
589,1,1,55.13684955028536,3,5,1,1
590,1,1,55.17120606070522,2,6,1,1
591,1,1,52.81817553233832,4,7,1,1
592,1,0,50.4096673381132,3,5,0,1
593,1,0,47.32140171142674,1,10,0,1
594,1,1,55.01916689692769,5,6,1,1
595,1,1,54.72702566750601,3,7,0,1
596,1,1,54.79935378496576,3,7,0,1
597,1,1,54.26397231556357,1,7,0,0
598,1,1,56.04599972844101,3,6,0,0
599,1,1,54.04897399951277,1,7,1,1
600,1,1,56.72553390693672,3,7,0,1
601,1,1,54.16346248146928,3,6,1,0
602,1,1,56.28385621289219,3,7,0,1
603,1,0,49.0978264176422,1,7,0,1
604,1,0,47.502016555403785,2,8,0,1
605,1,0,46.35909895629801,3,7,1,0
606,1,1,55.0326048591994,1,7,0,1
607,1,1,55.07276207526522,4,6,1,1
608,1,0,49.21155388594934,3,7,1,1
609,1,1,53.73248484097292,3,10,1,0
610,1,0,47.45807990887556,2,8,1,1
611,1,1,54.963732941869786,3,5,1,1
612,1,1,55.6543762598739,4,7,1,1
613,1,1,52.87374308319093,3,6,1,0
614,1,1,56.12377808196691,3,9,0,1
615,1,1,53.61801063052804,3,8,1,0
616,1,1,55.845445408148194,3,6,0,0
617,1,1,55.41864575112336,3,7,0,0
618,1,1,55.00143241529792,3,5,1,0
619,1,0,47.83738291276749,2,4,0,1
620,1,0,49.18877227149249,1,7,0,0
621,1,0,44.28108280624718,3,7,1,1
622,1,0,49.31491469066522,2,7,0,0
623,1,0,48.27415521944259,3,5,1,1
624,1,0,47.28823627880799,3,7,0,1
625,1,0,45.86466621890425,2,9,1,0
626,1,0,47.46590432390053,4,7,1,0
627,1,1,54.40484502348163,3,6,0,0
628,1,1,54.24626290454069,2,7,1,1
629,1,1,54.00812491513818,3,6,1,0
630,1,0,47.81026748282236,4,7,0,1
631,1,1,56.22432009270955,2,11,1,0
632,1,1,55.101099856879664,3,4,0,0
633,1,0,48.704010619175484,4,4,1,0
634,1,1,54.41356112633002,2,7,0,1
635,1,1,56.55307794357656,2,8,0,1
636,1,0,49.58759633037794,3,8,0,1
637,1,0,47.38944300115358,2,5,1,0
638,1,0,48.725388688349206,3,10,1,1
639,1,1,53.57603682789109,3,5,1,1
640,1,0,46.61094700261008,3,6,1,0
641,1,0,49.445926173635286,0,9,1,0
642,1,1,55.24262931155136,2,6,0,0
643,1,0,45.80359613662128,2,4,0,1
644,1,1,54.29900150419291,3,6,1,0
645,1,0,48.61179936691081,2,7,1,1
646,1,0,48.67279120075473,5,6,1,0
647,1,1,54.78689548515428,3,9,0,1
648,1,0,49.3234856534383,1,2,0,1
649,1,0,47.39396814300825,2,6,0,1
650,1,0,48.91085149409848,3,7,0,0
651,1,0,49.68190520035251,1,7,1,1
652,1,0,48.04309661608008,4,7,0,0
653,1,1,56.12282614321042,2,4,1,1
654,1,0,48.39823240648428,2,8,0,1
655,1,1,54.03035860668901,3,5,1,1
656,1,1,53.19064211271205,4,9,0,0
657,1,0,48.145929877279606,2,5,1,1
658,1,0,48.54206147685452,3,8,1,0
659,1,0,48.45298468933712,3,9,1,0
660,1,1,54.78775282220057,1,6,1,1
661,1,0,47.30534906729141,3,4,0,1
662,1,1,53.86628834254114,3,9,0,1
663,1,1,55.06546581503571,2,8,1,1
664,1,1,56.42418556497332,2,6,0,1
665,1,0,48.82793096790395,2,7,0,0
666,1,0,49.78730072879489,3,7,0,0
667,1,0,48.10515265840814,3,8,0,1
668,1,1,55.78856216745394,0,5,0,1
669,1,0,46.97306672901079,1,7,1,0
670,1,1,55.03618595580037,2,5,0,0
671,1,0,46.77172838753463,2,4,0,0
672,1,0,50.02010220728622,2,7,0,1
673,1,0,47.80257527851741,4,6,0,0
674,1,0,47.33106549865197,2,4,0,0
675,1,1,57.369269387185774,2,8,0,1
676,1,0,48.066311576951406,3,6,1,1
677,1,0,47.55691851846418,2,3,0,0
678,1,0,47.62979132672496,1,8,0,1
679,1,0,46.299969206493046,2,8,1,1
680,1,1,56.491192148437065,3,7,1,0
681,1,1,55.10249349318693,3,5,0,1
682,1,1,54.98697898291152,4,8,1,1
683,1,1,55.52548453775239,2,1,1,0
684,1,0,47.23328197742688,1,6,0,0
685,1,0,49.02154151055677,3,7,0,1
686,1,1,55.72424945175303,2,5,0,1
687,1,1,57.37510674248817,3,10,1,0
688,1,0,49.61878959658464,1,7,1,1
689,1,1,54.30406548300241,3,5,0,1
690,1,0,46.32222879894601,3,3,1,1
691,1,0,47.17678234961255,4,6,1,0
692,1,1,54.16739021787318,4,8,1,1
693,1,1,54.998731378695865,2,7,1,1
694,1,0,48.0775535991098,3,4,1,0
695,1,1,55.10466961233016,3,6,1,0
696,1,1,54.45970122215181,2,7,0,0
697,1,0,48.39562702785638,2,6,0,0
698,1,1,54.58453051960286,3,8,0,0
699,1,0,48.35546384863658,2,6,1,1
700,1,0,49.2576303749844,3,6,1,1
701,1,1,54.39087791514848,3,7,1,1
702,1,1,54.93881443416694,1,4,1,0
703,1,1,56.58223978614048,4,6,1,1
704,1,0,50.20813161687422,2,7,1,1
705,1,0,48.31046614928625,3,6,1,0
706,1,1,54.876718992133696,3,7,0,1
707,1,1,55.18330858154658,4,6,0,1
708,1,1,56.29292131071723,2,10,1,1
709,1,1,54.94476463322172,2,7,0,0
710,1,0,48.982400469980334,2,6,1,0
711,1,1,55.1982821987611,2,7,0,0
712,1,1,53.20102864607224,1,7,1,0
713,1,0,45.74201823768232,4,3,1,0
714,1,0,49.22877804866628,1,5,0,1
715,1,1,52.62774057216763,5,7,1,1
716,1,1,54.43325812339085,2,4,1,0
717,1,0,48.35867131701855,3,10,1,0
718,1,1,54.59278384755615,4,9,0,1
719,1,1,54.257728588124905,3,9,0,1
720,1,1,54.36152922347521,3,6,0,1
721,1,0,47.527065749844695,3,6,0,0
722,1,1,54.84557272856524,1,4,1,1
723,1,1,56.10223939645416,2,4,1,0
724,1,0,47.23203915690749,3,5,0,0
725,1,1,54.25605840386738,5,7,1,1
726,1,0,48.71363668172335,4,10,0,1
727,1,0,47.13655869754011,4,7,1,1
728,1,0,48.617946716109486,2,9,1,1
729,1,0,47.61417201548109,4,7,1,1
730,1,1,54.63233340741797,4,6,1,1
731,1,1,54.861791172684526,4,10,0,1
732,1,1,54.86943592913331,3,8,1,1
733,1,0,45.42639248690367,2,7,1,0
734,1,0,46.177317273308006,1,8,1,0
735,1,0,47.81002213169767,2,7,1,0
736,1,1,55.4232134602094,1,4,1,1
737,1,0,47.65824203988179,2,5,0,0
738,1,0,47.44365589062898,3,6,1,1
739,1,0,48.030310249072656,2,7,1,0
740,1,0,48.51026496430297,2,6,1,1
741,1,1,52.902764508729504,2,7,1,1
742,1,1,52.057457664189954,1,7,1,0
743,1,1,53.8261469750122,2,3,0,1
744,1,1,55.7706374336797,2,7,0,0
745,1,0,46.86303242820012,5,7,1,0
746,1,1,53.31141827167773,2,6,0,1
747,1,1,53.814596101383934,1,7,1,1
748,1,0,47.54961617814356,4,5,1,1
749,1,0,47.35860450323344,3,7,0,1
750,1,0,47.25976306732852,2,4,0,1
751,1,1,54.381573395045386,0,7,1,1
752,1,1,55.66364001488123,2,9,0,0
753,1,1,54.35351045556956,1,6,1,1
754,1,1,55.77679612813343,3,5,1,0
755,1,1,53.72229414657734,2,6,1,1
756,1,0,47.77044695590671,3,8,1,1
757,1,1,55.27350064633521,3,8,0,0
758,1,0,48.630218742700805,2,5,1,1
759,1,0,47.74611061842579,4,6,0,1
760,1,1,55.98931173904258,4,7,0,1
761,1,0,48.08629709580645,1,8,1,1
762,1,1,54.37722653875627,2,7,1,1
763,1,1,56.35242207360592,3,5,0,1
764,1,1,55.72278413651541,3,4,0,0
765,1,1,53.95988092268347,3,7,1,1
766,1,1,56.27048030625133,2,10,1,1
767,1,0,48.18768332824944,2,6,0,1
768,1,1,56.13295280487576,3,6,1,0
769,1,1,55.83131036910265,2,9,1,1
770,1,0,47.73378779728022,4,5,1,1
771,1,0,48.35367441995448,3,6,1,0
772,1,0,49.29302877269463,3,8,1,0
773,1,1,54.19131331075857,3,6,1,0
774,1,1,55.41322312739936,0,8,0,1
775,1,0,46.808367449959135,2,7,1,0
776,1,0,47.69691191731576,1,5,1,0
777,1,0,48.08554997593046,3,7,1,1
778,1,0,46.2040859704025,3,7,0,1
779,1,0,46.21512442074783,2,8,0,1
780,1,0,46.57109236528479,3,5,1,1
781,1,1,54.24979739658362,3,6,0,1
782,1,0,49.956444808766456,1,7,0,1
783,1,0,49.8545503518984,3,10,1,1
784,1,0,48.62617611389307,3,6,1,0
785,1,0,48.29222521455063,2,7,0,0
786,1,0,47.744067826528514,1,10,1,0
787,1,1,54.48271073285687,1,5,0,1
788,1,1,55.299575631434,3,8,1,1
789,1,1,55.51682807930673,1,5,0,1
790,1,1,56.46565487136274,3,7,0,1
791,1,1,53.92967042284899,3,5,1,1
792,1,1,52.57602545713431,4,5,1,0
793,1,0,48.9878909334948,3,9,0,1
794,1,0,48.04804597741917,2,7,1,1
795,1,1,54.29202801195922,1,4,1,1
796,1,1,54.33996755868815,2,5,1,1
797,1,0,49.16028691228316,3,4,1,0
798,1,1,54.14497548067974,1,8,0,1
799,1,1,51.763686334532935,2,8,0,1
800,1,1,54.96590853335004,2,6,0,1
801,1,0,48.08439800430992,3,7,0,1
802,1,1,52.62032247292102,2,6,1,1
803,1,1,53.59559335644965,3,7,1,1
804,1,0,47.1556841413512,2,8,1,1
805,1,1,53.1293873288491,3,6,1,1
806,1,1,55.26291259546285,3,9,0,0
807,1,1,55.13983002645698,2,7,1,0
808,1,0,47.63752189777098,2,5,1,1
809,1,0,47.95110792656807,4,8,0,0
810,1,1,53.21214173374291,3,3,1,0
811,1,0,46.51491895263136,3,5,1,1
812,1,0,48.59136713118095,3,4,0,0
813,1,1,54.84864900518957,4,8,1,0
814,1,0,50.96530019889706,2,6,1,1
815,1,0,48.81007196099271,2,10,0,0
816,1,1,55.31717846363799,3,7,1,1
817,1,1,56.03957004206924,1,7,1,1
818,1,1,55.8227704467707,2,5,0,1
819,1,0,47.70500701726392,3,5,0,0
820,1,0,49.347688271467234,3,8,1,0
821,1,0,48.99399134603987,3,6,0,1
822,1,1,55.94032768087799,3,8,1,1
823,1,1,54.64857928722877,3,6,1,0
824,1,1,55.10856307932116,1,8,1,1
825,1,0,48.681967518633336,3,10,1,1
826,1,1,57.46767480410895,3,8,1,0
827,1,0,48.71651928108796,1,9,0,1
828,1,0,47.5214727223949,4,8,0,1
829,1,1,55.10277222346645,2,6,0,1
830,1,0,48.452541493947614,3,7,0,0
831,1,1,55.35253525714974,3,5,0,0
832,1,1,55.45373113258131,2,6,0,1
833,1,1,55.77334430840818,2,6,1,0
834,1,1,54.27581049673354,2,7,0,1
835,1,1,55.014704325946674,2,6,0,0
836,1,1,54.92931859573416,3,6,0,0
837,1,0,47.23897997866021,1,8,1,0
838,1,1,56.00473655634728,2,6,1,1
839,1,0,47.16771318924858,1,6,1,1
840,1,0,46.37289739167868,3,7,0,0
841,1,1,56.223160718865714,1,6,1,1
842,1,1,54.47080348052959,3,9,1,0
843,1,1,54.4422888180713,4,5,1,1
844,1,0,50.28729728414753,2,7,0,1
845,1,0,47.48223528567236,3,6,0,0
846,1,0,47.89505900620277,2,8,1,1
847,1,0,49.2876277103308,3,7,0,1
848,1,1,54.62890725143603,2,7,0,1
849,1,0,47.180010219999,2,4,0,0
850,1,1,55.5667252649542,3,6,0,0
851,1,1,55.180328285740345,2,4,0,0
852,1,1,55.92837385353805,4,6,0,0
853,1,1,55.976628356813634,3,6,1,1
854,1,1,56.65587413044334,4,7,1,0
855,1,1,55.28897158475168,3,4,0,1
856,1,1,57.00481475443761,3,10,0,0
857,1,0,48.175614134479446,4,5,0,0
858,1,0,48.48206045204915,3,6,1,0
859,1,1,54.04490467565693,2,5,1,0
860,1,0,48.15693991836613,2,8,0,1
861,1,1,54.92713119962156,1,10,0,1
862,1,0,50.10599875670867,3,5,0,0
863,1,0,48.71523765505341,1,4,1,1
864,1,0,49.01103941474878,3,8,0,1
865,1,0,49.31910014577129,3,7,0,1
866,1,0,46.16689267131341,3,5,1,1
867,1,0,47.00236688262071,2,6,0,1
868,1,0,48.03488623784556,1,8,0,1
869,1,0,47.19720177668956,2,8,1,0
870,1,1,55.40660508358601,2,6,1,0
871,1,1,55.04447358363377,3,10,1,1
872,1,0,49.22610119526876,2,6,1,1
873,1,1,54.39683983957517,3,12,0,1
874,1,0,46.97097578742861,5,7,0,0
875,1,1,54.85206646017944,2,7,1,0
876,1,1,54.53639909001178,4,6,0,1
877,1,0,49.533022190764434,0,4,1,1
878,1,1,55.959696543680906,4,7,0,1
879,1,1,56.78518029374803,3,9,0,1
880,1,1,55.656405373509365,3,6,0,0
881,1,1,55.91161141368342,4,3,0,1
882,1,1,56.91233413279542,3,6,0,1
883,1,1,55.67418758317979,3,9,0,0
884,1,0,47.56788569549381,2,7,1,1
885,1,1,54.387251491059416,2,5,1,0
886,1,1,55.141438747926856,4,5,1,0
887,1,0,47.25625389636541,2,6,0,1
888,1,1,55.95820596655353,2,4,0,0
889,1,1,55.42713327986046,2,7,0,0
890,1,0,47.196703422346886,2,5,0,1
891,1,1,54.77098251508754,1,7,0,1
892,1,1,54.991786082659225,4,10,0,1
893,1,0,46.6910073761005,1,5,0,1
894,1,0,49.28676420426892,1,8,1,0
895,1,1,53.6584812389132,3,7,1,1
896,1,1,55.51907786527451,2,4,0,0
897,1,1,55.35618271675851,3,5,1,0
898,1,0,49.43974693597306,3,8,1,0
899,1,0,49.3628637022427,3,6,1,1
