employee_id,post_policy_period,salary_increase_policy,current_salary,years_experience,previous_salary,union_membership,gender
266,1,1,64.85911050888119,1,7,0,0
267,1,0,54.73400401348686,2,7,1,1
268,1,1,65.75877833757487,4,7,0,0
269,1,1,66.89168907569726,2,6,0,0
270,1,1,66.11408755275593,2,5,0,0
271,1,1,67.31577729332128,1,7,0,1
272,1,1,64.51828439143584,0,5,0,0
273,1,0,55.25497975706456,2,7,1,0
274,1,1,66.00786885361718,3,4,0,0
275,1,0,56.711919067319,1,7,0,0
276,1,0,55.03347341102568,3,6,1,0
277,1,0,55.51931619929867,3,8,0,0
278,1,1,67.53568762037789,4,7,0,0
279,1,0,54.07464581650548,2,8,0,0
280,1,1,65.68216557104326,3,6,1,0
281,1,1,64.62546254108894,2,8,0,1
282,1,0,56.702408961327166,2,5,0,0
283,1,0,56.675319033729394,3,7,0,1
284,1,0,53.872094824090375,3,9,1,0
285,1,1,65.74960843941501,3,6,0,1
286,1,1,64.11877606748924,2,8,0,1
287,1,1,64.03474553988067,3,8,0,0
288,1,0,54.40006097171272,2,9,0,0
289,1,0,55.5145138516618,3,7,0,0
290,1,1,65.455913307726,4,8,0,1
291,1,1,64.95460924383228,1,7,0,1
292,1,1,66.02410996494778,3,7,1,0
293,1,1,66.6082898671658,3,8,1,0
294,1,0,53.981519865514265,3,6,0,0
295,1,1,65.2815468500998,4,6,1,0
296,1,1,65.18708956816572,3,5,1,1
297,1,0,55.3884288334151,1,5,1,0
298,1,0,55.84417560532783,2,5,1,0
299,1,0,55.18815346679689,2,7,1,0
300,1,1,65.86424814593826,3,4,0,0
301,1,1,65.89044390776085,2,5,1,0
302,1,0,54.3352805110308,2,5,0,1
303,1,1,66.26302007921541,1,9,0,0
304,1,1,66.09142451145762,1,6,1,1
305,1,1,66.62991834431259,2,8,0,1
306,1,0,55.4387144327856,5,4,0,1
307,1,1,64.29611166723494,3,6,0,0
308,1,1,66.04174277857943,3,6,0,1
309,1,1,65.76144278406997,4,10,0,1
310,1,0,56.35004824165647,2,6,1,0
311,1,1,66.61409543731057,1,7,1,0
312,1,1,65.77506381200638,2,8,0,1
313,1,1,65.72492266046228,2,7,0,0
314,1,1,65.98097289012976,3,7,1,0
315,1,0,55.51779250067098,3,6,0,1
316,1,1,64.59336017018848,4,8,1,0
317,1,1,66.40893338199379,2,9,1,1
318,1,1,66.03863168283185,1,8,1,1
319,1,1,66.0563814907149,1,7,0,0
320,1,1,65.90770693841594,2,5,0,1
321,1,0,52.514918571946446,3,9,0,1
322,1,1,64.99349253148989,2,9,1,0
323,1,1,66.23223051450516,3,8,1,0
324,1,1,67.39481870081194,2,4,1,1
325,1,1,64.78962271759727,1,9,0,0
326,1,1,66.0429298356827,2,7,1,0
327,1,1,64.9089275608903,3,9,0,0
328,1,1,65.67357623583932,2,9,1,0
329,1,0,56.31746361133734,3,7,0,0
330,1,0,56.69078054920466,1,7,1,0
331,1,0,57.51465135569119,4,4,1,0
332,1,1,66.81290412739155,3,9,0,0
333,1,1,65.82695356651526,3,8,1,1
334,1,0,55.40452368435008,2,7,0,0
335,1,1,65.91323980698145,3,6,0,0
336,1,1,65.33586852546684,3,7,1,0
337,1,0,56.74416901356859,2,5,1,1
338,1,1,65.78674866423701,3,8,1,0
339,1,0,53.38054517175055,4,5,1,0
340,1,0,55.59590370740705,3,9,0,1
341,1,1,65.29723213227564,1,7,1,1
342,1,1,65.47642917731481,1,7,0,0
343,1,1,65.89534197010335,2,9,1,0
344,1,0,54.00188962242103,2,6,0,1
345,1,1,66.86761509965685,3,6,0,0
346,1,1,66.26033457058361,0,7,0,0
347,1,1,65.10649417538549,3,9,0,0
348,1,0,55.62736609355501,3,8,0,0
349,1,1,65.87363420355369,3,6,0,0
350,1,0,55.554694747865554,2,8,0,0
351,1,0,56.41509902797924,4,6,1,0
352,1,1,66.09531592963828,1,8,0,0
353,1,0,56.30737673330997,4,7,0,0
354,1,1,65.32212932643365,3,8,0,1
355,1,1,65.2031464674823,1,8,0,0
356,1,0,55.01294573690217,2,9,0,0
357,1,1,64.88716517573837,1,7,0,1
358,1,0,56.01828446817992,3,6,0,0
359,1,1,66.97330277769755,4,12,0,0
360,1,0,56.25893759993311,2,5,1,0
361,1,0,55.222468312498265,3,6,0,0
362,1,0,56.02097065621847,3,6,0,1
363,1,1,65.83765847148553,3,6,1,0
364,1,0,56.66379313184329,2,6,0,1
365,1,1,65.29332582125035,3,5,1,1
366,1,1,67.33379056794294,2,6,0,1
367,1,1,65.77537642162729,4,8,0,0
368,1,0,55.206600779194815,1,6,0,0
369,1,0,56.3613002562581,4,6,0,0
370,1,1,65.8853527624049,3,6,0,0
371,1,1,67.29701628295244,4,6,0,0
372,1,1,65.89532231912258,3,7,0,0
373,1,1,66.37184534505671,3,6,0,0
374,1,1,65.56284140697137,3,6,0,0
375,1,1,65.56478772469796,2,4,0,1
376,1,0,56.30347591765801,3,6,1,0
377,1,0,56.587854995966445,2,7,0,0
378,1,1,64.58036318079871,1,9,0,1
379,1,1,66.02761871096406,2,10,0,0
380,1,1,65.12174556272421,2,6,0,0
381,1,1,64.494440276527,1,8,0,1
382,1,1,66.9355090421927,4,5,0,1
383,1,1,66.12769736444339,3,9,1,0
384,1,1,65.17112384124623,2,6,0,0
385,1,1,64.5584105581485,3,7,0,0
386,1,1,65.91575809038379,4,7,1,1
387,1,1,66.59872815362364,3,7,0,1
388,1,1,67.12923932108285,4,8,0,1
389,1,1,67.26226096365173,2,6,1,0
390,1,1,63.57946343314699,0,4,0,0
391,1,0,55.65811005373261,2,3,0,0
392,1,1,65.24085468167819,2,7,1,0
393,1,1,65.79813445021274,5,7,0,0
394,1,1,65.39030277549251,2,5,0,0
395,1,1,66.04298563137112,3,3,0,1
396,1,0,56.82734834692531,4,6,0,0
397,1,1,66.04373487446489,2,10,0,0
398,1,1,67.7959286187638,2,8,1,0
399,1,0,55.538183006912384,2,6,0,0
400,1,0,54.79105618216153,2,6,0,1
401,1,1,66.73475825784922,2,6,0,0
402,1,0,56.15776061354767,2,7,0,0
403,1,1,66.53510491702747,3,5,1,0
404,1,1,66.22365861736186,2,6,1,0
405,1,0,56.178743688077525,3,3,1,0
406,1,1,66.15567960629215,3,4,0,0
407,1,1,65.20370760745303,2,6,1,0
408,1,1,65.03173311137756,0,1,0,1
409,1,0,53.8270981332845,3,8,0,0
410,1,0,55.48698995945731,3,4,0,0
411,1,0,54.692629335682646,2,7,0,0
412,1,0,55.20691145878752,4,5,0,0
413,1,0,56.64801207665997,3,6,1,1
414,1,1,66.10149671695466,2,7,1,1
415,1,1,67.10275924970146,2,9,0,0
416,1,1,64.34523085985136,2,6,0,0
417,1,1,63.42116503306591,3,5,0,0
418,1,1,65.83330242710193,3,5,0,1
419,1,0,55.56135377763193,2,5,0,1
420,1,1,64.6783214914089,3,6,0,0
421,1,0,55.156305546449886,1,6,0,0
422,1,1,65.27487839291065,3,9,1,0
423,1,1,65.2576923742205,2,10,1,0
424,1,0,56.076786814862295,3,5,1,0
425,1,0,55.15396780881115,4,8,0,0
426,1,1,63.71137863370087,3,6,0,0
427,1,1,65.09318656704694,2,5,0,0
428,1,0,55.60167613431819,3,5,0,0
429,1,1,67.19217683475033,2,9,1,0
430,1,1,64.8371678292223,4,8,0,0
431,1,0,55.36009422850262,3,8,1,0
432,1,1,64.00758474564655,1,8,1,0
433,1,0,56.31427488725337,3,10,0,0
434,1,0,56.01697027418182,1,6,0,0
435,1,1,65.03099657935051,2,6,0,0
436,1,0,55.96482109683775,2,9,0,0
437,1,1,64.4987958986708,2,6,0,1
438,1,1,66.21550375120763,2,8,0,0
439,1,0,55.81133845417909,3,5,0,0
440,1,1,66.0329490375935,2,9,0,0
441,1,1,65.0706968873668,1,7,0,0
442,1,1,64.5926159390105,1,6,0,0
443,1,0,55.00406399897883,2,8,1,1
444,1,0,55.93478619961576,3,8,0,0
445,1,1,65.53159123750062,4,6,0,0
446,1,0,54.88151335632786,2,6,0,0
447,1,1,64.47730683351469,3,10,0,0
448,1,1,63.8279782001154,1,4,0,1
449,1,1,65.28170344084515,3,8,1,1
450,1,0,53.51368445531337,2,6,0,0
451,1,1,65.40766221414292,1,6,0,1
452,1,1,66.48211053563152,3,9,0,0
453,1,1,64.1853237619331,3,5,0,0
454,1,1,65.42418999725301,2,4,1,0
455,1,0,53.71814746559113,0,6,1,0
456,1,1,65.43277860976774,4,12,1,0
457,1,1,65.19263211466578,2,5,0,0
458,1,0,56.4865747609289,2,8,0,0
459,1,0,56.173955731877335,2,6,1,0
460,1,0,56.17754369380651,2,7,0,1
461,1,1,65.36504456823558,2,5,0,1
462,1,0,56.17872025458139,2,6,0,1
463,1,0,54.7952984025293,3,8,0,0
464,1,0,55.52573959301296,2,6,0,0
465,1,0,55.86349486469137,2,8,0,0
466,1,1,66.0126039663667,1,7,0,1
467,1,0,56.81315658275473,5,3,0,0
468,1,1,67.24865859976774,2,10,1,0
469,1,1,66.45860378990007,2,11,1,1
470,1,1,63.95546771842356,4,5,0,0
471,1,0,55.65336484681576,2,5,1,0
472,1,1,66.65379079753748,4,9,0,1
473,1,1,67.15489255731968,0,10,1,1
474,1,1,64.69901610469488,2,8,0,0
475,1,1,64.47518948259851,2,8,0,0
476,1,1,65.46637282867721,4,6,1,0
477,1,1,64.93966279794377,1,8,1,0
478,1,1,65.24629634889966,2,7,1,0
479,1,1,65.38148917954405,3,4,0,0
480,1,0,56.371565013044105,2,8,1,0
481,1,1,65.96393789473598,2,3,0,1
482,1,0,55.66236796910409,1,5,0,1
483,1,1,66.19914769985611,4,10,0,1
484,1,1,64.92921595487607,3,9,0,0
485,1,1,65.42109572405948,1,7,0,0
486,1,0,57.08545072879219,3,5,0,0
487,1,1,65.94505189854546,2,4,1,0
488,1,1,65.7267536896728,3,6,0,0
489,1,0,55.21090950833345,1,5,0,0
490,1,1,66.76038634499136,2,4,0,1
491,1,1,62.82908120121817,1,4,0,0
492,1,1,65.54959964002562,3,4,0,0
493,1,1,65.56856918354798,4,8,0,0
494,1,0,54.74137741103339,3,7,0,1
495,1,0,55.69714763274454,2,6,1,0
496,1,0,55.95463724716465,2,6,0,0
497,1,1,65.77422090490587,2,7,0,1
498,1,1,64.736305149092,1,5,0,0
499,1,1,66.97614767892962,3,6,0,1
500,1,1,64.7384296286186,3,7,1,1
501,1,0,56.03288789041528,3,7,0,0
502,1,1,66.66381817688348,4,7,0,0
503,1,1,66.56905797468204,2,6,0,1
504,1,1,63.52271650803671,3,7,0,0
505,1,1,66.36618730948405,3,6,0,0
506,1,1,65.77660604735053,2,6,1,0
507,1,1,64.78849453529547,4,4,0,0
508,1,0,55.915806287506726,2,5,0,0
509,1,1,67.54944287546247,2,5,1,1
510,1,0,55.75834093848962,4,7,0,1
511,1,1,65.09744414007555,3,6,1,0
512,1,1,65.2903479302893,3,6,0,0
513,1,1,65.24641999503136,2,9,0,0
514,1,0,55.435121338082,3,5,0,1
515,1,1,65.0878299120151,1,7,1,0
516,1,1,65.20343359904605,4,10,0,1
517,1,0,55.86872785670294,0,5,1,0
518,1,0,54.44487443030335,1,9,0,0
519,1,1,64.917917437432,3,6,0,0
520,1,0,55.87669608988278,1,8,0,0
521,1,1,65.55738102195268,2,7,0,1
522,1,1,65.71311525843298,3,5,1,0
523,1,0,55.46661999068142,0,7,0,0
524,1,0,54.679786580226725,2,7,0,1
525,1,1,65.34192538507735,1,6,1,1
526,1,1,64.5559555672093,3,9,1,0
527,1,0,54.6129152020492,3,7,0,1
528,1,1,66.81867875528147,4,4,1,1
529,1,1,66.41298171257168,0,6,1,1
530,1,0,55.930623814118185,2,7,0,0
531,1,0,55.89009527515494,2,4,0,1
532,1,0,53.75796391963537,2,8,1,0
533,1,1,65.99839093329402,5,8,1,0
534,1,1,65.39229390334901,2,4,0,0
535,1,0,55.081060040749655,2,5,1,0
536,1,0,54.74175258677162,1,5,0,0
537,1,0,55.38004667423563,1,7,0,1
538,1,1,66.6463823484698,3,6,1,0
539,1,1,65.3106456420814,3,8,0,1
540,1,0,57.69097187721964,2,9,1,1
541,1,1,65.53549909486225,3,4,0,1
542,1,1,64.46371833409844,2,7,1,0
543,1,1,64.61257459418283,3,6,0,1
544,1,0,55.92089975548015,2,6,0,1
545,1,1,66.38368497505799,1,11,1,1
546,1,1,66.87185976515563,3,6,0,1
547,1,1,65.67398324180765,2,3,0,1
548,1,0,54.71098060669038,2,5,0,0
549,1,1,68.46254313138995,3,6,0,1
550,1,1,64.80784366903102,3,6,1,0
551,1,1,65.31272178677054,2,5,0,1
552,1,1,65.41047853611552,3,6,0,0
553,1,1,65.01821641893969,1,8,0,0
554,1,0,55.39940764582183,2,7,0,0
555,1,0,55.32355410095807,4,9,0,1
556,1,1,65.19827176269808,2,7,1,1
557,1,1,65.5324707007452,3,10,0,0
558,1,1,66.02600965142065,3,6,0,1
559,1,1,64.1839441554756,1,5,0,0
560,1,1,64.28927788256468,3,6,0,0
561,1,1,65.47979660533422,2,6,0,0
562,1,1,65.928800845894,4,8,1,0
563,1,1,65.00870490571624,2,3,1,0
564,1,1,65.56199642156197,2,7,0,1
565,1,1,66.07203113042272,2,5,0,0
566,1,1,65.82052422979298,3,6,0,1
567,1,1,64.64763605042596,3,9,0,1
568,1,0,56.25075240164834,3,7,0,0
569,1,0,56.07625601106694,3,7,0,0
570,1,1,66.9931574506331,4,6,0,1
571,1,0,57.8231011584939,3,4,1,1
572,1,0,57.29599260847623,3,7,0,0
573,1,1,66.37120452147524,2,5,0,1
574,1,1,65.44041532000823,3,8,1,0
575,1,0,56.1721814289031,5,6,0,1
576,1,0,56.056723885393176,2,6,0,0
577,1,1,65.23131981033418,2,5,0,1
578,1,1,65.45581461335074,3,9,0,0
579,1,1,64.76307489564459,2,7,0,0
580,1,0,57.36283144828416,3,3,1,0
581,1,0,56.98940470164956,4,6,0,0
582,1,1,66.72619418119737,2,8,0,0
583,1,0,54.96684726884845,4,9,0,0
584,1,0,57.16018320943782,2,6,1,0
585,1,0,56.27074162878928,3,5,1,1
586,1,1,64.69553745341727,2,7,0,0
587,1,0,56.39525578198008,1,7,0,0
588,1,0,56.01518085395127,3,8,0,0
589,1,0,55.64044157579372,2,6,1,0
590,1,0,54.73733645213153,2,9,0,0
591,1,0,56.68290556227775,3,8,1,0
592,1,0,57.10822392055666,3,6,0,0
593,1,1,65.63259640144989,3,7,0,0
594,1,1,68.08544030643755,3,11,0,0
595,1,1,65.66080506043573,1,2,1,0
596,1,0,57.3183000027555,1,7,0,1
597,1,0,55.21068193997485,2,6,1,0
598,1,0,55.87237710634866,2,6,1,1
599,1,0,56.70620301575442,3,6,0,0
600,1,1,66.40937316978335,3,6,0,1
601,1,1,65.99308022612811,2,10,1,0
602,1,0,53.97336708754517,2,12,0,0
603,1,0,56.68156235002292,2,7,0,1
604,1,0,55.22793756157779,4,10,0,1
605,1,1,66.87497022899969,3,6,0,0
606,1,1,64.32279914373704,2,9,1,0
607,1,1,66.86325129706114,0,8,0,1
608,1,1,66.10259101520134,2,5,1,1
609,1,1,66.02013778222377,2,3,1,0
610,1,0,55.84687449465262,1,6,0,0
611,1,1,65.89549721266387,4,8,1,0
612,1,0,55.49939329837586,4,9,0,0
613,1,1,64.62334651771717,1,9,0,0
614,1,1,63.99953334374341,2,7,1,0
615,1,0,56.23028561450644,2,5,0,0
616,1,1,66.15530831659333,2,7,0,0
617,1,1,65.95347142213451,2,6,0,0
618,1,1,67.18173693721205,3,4,1,1
619,1,1,65.97304304209672,2,6,0,0
620,1,1,65.72962628590548,0,6,0,0
621,1,1,66.51152887659077,1,7,1,0
622,1,0,55.16152797118836,2,5,0,0
623,1,0,56.48136642627566,2,4,1,0
624,1,0,56.32458772350227,3,5,1,1
625,1,0,54.76472036917978,3,5,0,0
626,1,0,56.35751263590605,1,7,1,0
627,1,0,56.29533677123073,3,8,0,1
628,1,0,54.54682093022328,3,8,0,0
629,1,1,66.26537523833181,4,7,0,0
630,1,1,64.5803918769553,4,9,1,0
631,1,1,66.06566638890958,1,9,0,0
632,1,1,64.99795990362588,1,8,0,0
633,1,0,55.60545194090758,4,3,0,0
634,1,1,65.75947805421582,4,5,0,0
635,1,1,66.84939831851653,2,7,1,0
636,1,1,65.52273468008318,2,10,0,0
637,1,1,68.02045046155764,3,7,0,0
638,1,1,67.76331347733566,3,8,0,0
639,1,0,55.89725202273862,3,4,0,0
640,1,0,56.43809891203488,1,7,0,1
641,1,1,64.81270051491758,2,9,0,0
642,1,1,64.75872747069958,4,8,0,0
643,1,1,65.0721673623458,3,6,1,0
644,1,1,63.85048773004567,2,8,1,1
645,1,0,57.66585873572443,2,4,1,0
646,1,0,56.177536536960254,2,4,0,1
647,1,1,62.14254032904896,2,7,1,1
648,1,0,55.38568626903829,3,9,0,0
649,1,0,55.28946309613579,1,6,0,0
650,1,1,65.4757853131128,2,6,1,1
651,1,1,64.78138401442713,3,6,0,0
652,1,1,66.05591323642489,3,5,0,1
653,1,1,64.51952611582095,4,5,0,0
654,1,0,55.88218735394183,2,9,1,0
655,1,0,55.151265594479504,2,2,0,0
656,1,0,55.24135486578815,2,5,0,0
657,1,1,65.36810991419703,4,6,0,0
658,1,1,65.5425016707831,3,8,0,0
659,1,0,55.35983440578544,4,6,0,0
660,1,1,65.2036525172923,5,3,1,1
661,1,1,67.14626050395505,3,8,0,0
662,1,0,57.21451779029432,3,8,0,0
663,1,1,66.50127897540898,3,5,1,1
664,1,0,54.96240336581847,3,7,0,0
665,1,0,53.99148595790679,1,8,0,0
666,1,0,56.4257828505844,2,8,1,0
667,1,1,66.25027864378134,3,5,0,0
668,1,1,64.43294727786447,1,7,0,0
669,1,1,66.22920432171713,1,8,0,1
670,1,0,54.25273964253902,2,9,0,0
671,1,1,65.18384001916968,1,6,0,1
672,1,1,63.81634734242267,4,8,0,0
673,1,1,64.97892637542009,1,9,0,0
674,1,1,67.03976222766909,2,8,1,0
675,1,1,63.19719715926686,3,9,0,0
676,1,1,63.79881149916051,2,8,0,0
677,1,0,56.37072478739892,4,9,1,0
678,1,0,53.55282670949914,4,4,0,0
679,1,0,54.54995468039249,2,7,0,0
680,1,0,55.45860303961458,2,6,0,0
681,1,1,66.10367554392005,3,7,1,1
682,1,0,55.07861589650622,3,2,0,0
683,1,0,56.77407552894561,4,2,1,1
684,1,1,66.6702050075055,3,6,1,0
685,1,1,65.25282952865786,2,8,0,0
686,1,0,56.88918001596692,2,5,1,0
687,1,1,66.22760914128413,2,6,1,0
688,1,0,54.5894523936675,2,4,1,0
689,1,1,63.8701554189898,2,6,1,1
690,1,0,56.50052589792261,5,5,0,0
691,1,0,55.40516232298449,3,7,1,0
692,1,1,66.22294357875344,3,2,0,0
693,1,1,64.38861152649243,2,9,0,0
694,1,0,54.94434284086165,3,7,0,0
695,1,1,65.2054365193146,3,3,0,1
696,1,1,65.56202320365352,4,4,0,0
697,1,1,63.71992358799951,2,6,1,1
698,1,1,67.68997507409593,3,8,0,1
699,1,0,56.179511485777965,1,9,1,0
700,1,1,64.76976239984671,2,4,0,0
701,1,0,55.84012131292452,2,8,0,0
702,1,0,57.65680233960303,4,7,0,0
703,1,1,62.50350350547821,0,5,0,0
704,1,1,66.94703391732183,2,6,0,1
705,1,1,65.10878855603214,2,4,0,0
706,1,1,65.06155158497829,3,8,0,0
707,1,1,65.38919224140972,3,6,1,0
708,1,1,65.72614551520448,3,8,0,1
709,1,0,57.329377832007786,3,8,0,1
710,1,0,55.470200956274205,3,5,1,1
711,1,1,65.67476570526249,4,6,0,0
712,1,0,56.76028405394925,4,10,1,0
713,1,1,66.71910525049503,2,6,1,0
714,1,1,63.908817222719335,4,6,0,0
715,1,1,65.58076777452304,2,7,1,0
716,1,0,53.27756460565338,1,5,1,0
717,1,1,65.13573540645234,1,6,0,0
718,1,0,54.67862582980191,2,7,0,0
719,1,0,55.3702747679249,2,5,0,1
720,1,1,65.73679191126055,1,9,0,0
721,1,0,54.433296600773325,1,7,0,0
722,1,1,65.6943343425626,4,8,0,0
723,1,1,65.89473506426958,2,5,0,0
724,1,0,55.49927980521549,2,8,1,0
725,1,0,55.68368453582981,2,6,0,0
726,1,0,55.61201930285033,2,9,1,1
727,1,0,57.1892473865996,2,7,0,1
728,1,0,54.744133807064216,3,8,0,1
729,1,1,66.61438225354458,4,8,0,1
730,1,1,64.93280981872213,2,6,0,1
731,1,1,65.7078503617157,2,6,1,0
732,1,0,56.0461994787963,2,8,0,0
733,1,0,54.90315885060381,3,6,1,1
734,1,1,65.1382655342443,2,8,0,1
735,1,1,66.09418956748026,4,8,0,0
736,1,1,65.41227098096434,4,8,0,0
737,1,1,64.8442777258405,4,7,0,0
738,1,1,65.60204613064725,3,4,1,1
739,1,0,56.91312609470245,3,8,0,0
740,1,1,65.34196975967042,3,4,0,0
741,1,0,55.708025582461055,2,8,1,0
742,1,1,67.45416104600619,3,4,1,1
743,1,1,66.86169944567212,1,4,1,1
744,1,0,54.68307754950609,1,3,0,0
745,1,1,65.86130451063515,1,8,0,0
746,1,1,64.16263119391753,3,8,1,0
747,1,1,66.71726408890946,3,6,1,0
748,1,0,54.90443471937669,3,7,0,1
749,1,1,68.03866337683496,2,4,1,0
750,1,1,64.83291507997774,2,8,0,0
751,1,1,66.37477239590184,4,8,0,1
752,1,1,66.26798725688597,3,7,0,0
753,1,1,64.973253124928,1,6,0,1
754,1,1,66.52395877086423,2,8,0,1
755,1,0,57.30088568487465,2,2,0,0
756,1,0,55.04648927509369,5,8,0,1
757,1,0,55.82759293550778,4,5,1,1
758,1,1,66.4124166667694,2,5,0,1
759,1,0,53.59844268853605,2,5,0,0
760,1,0,55.6924357538065,2,8,0,1
761,1,1,67.3286789839207,3,11,1,0
762,1,1,65.56059116405329,3,6,0,0
763,1,0,56.5682607122363,4,8,1,0
764,1,1,64.33288130413419,2,6,1,1
765,1,1,66.2802729745973,0,10,0,0
766,1,1,64.9045061725563,4,8,0,0
767,1,0,57.43551767284729,1,10,0,0
768,1,0,55.336009574410085,5,2,1,0
769,1,1,65.81611042094671,2,8,0,0
770,1,1,63.96950482623329,2,8,0,0
771,1,0,53.71822387217776,2,3,0,0
772,1,1,66.2959860726351,5,5,0,1
773,1,0,53.67355815058162,3,6,0,0
774,1,1,64.14519113750286,1,6,0,1
775,1,0,53.03426024355222,0,6,0,0
776,1,1,65.60774777356556,3,6,1,0
777,1,1,64.65515546487383,2,5,0,0
778,1,1,65.63362040159122,2,9,0,1
779,1,1,64.66294831893727,2,6,1,1
780,1,0,58.50732496958637,4,7,0,0
781,1,0,56.83180034061269,3,8,0,1
782,1,1,66.09962598156042,4,5,0,0
783,1,1,63.828462873307465,4,10,1,1
784,1,0,55.85144619206284,2,2,0,0
785,1,0,54.99017314594455,4,6,0,1
786,1,1,66.85464672041195,3,7,1,1
787,1,1,64.3575795127895,3,8,0,0
788,1,1,65.4077910554226,3,7,1,0
789,1,1,64.8869459681911,1,4,0,0
790,1,1,65.5277296119137,1,4,0,1
791,1,1,65.26667934851484,1,9,1,1
792,1,1,65.26399102960042,2,4,0,1
793,1,0,54.63713199331805,2,7,0,0
794,1,1,64.22556148379111,2,7,0,0
795,1,1,66.33383273581825,3,7,1,0
796,1,1,65.62792745320223,3,8,1,1
797,1,1,67.16760949880904,3,6,0,0
798,1,1,65.66706327209491,2,7,0,1
799,1,0,55.83842441611268,3,6,0,0
800,1,1,66.60133349055833,3,2,0,0
801,1,1,67.26778383641133,3,5,1,0
802,1,0,54.413689420261306,1,9,0,0
803,1,0,53.442601798123285,2,6,0,0
804,1,0,56.6340540242586,4,10,0,0
805,1,1,67.85133496625885,2,6,0,0
806,1,1,66.68637513510934,3,7,0,0
807,1,1,65.52574147749654,2,7,0,0
808,1,1,65.78431799197062,2,6,0,0
809,1,1,66.06522867226177,2,9,0,0
810,1,0,54.74544672637255,3,7,0,1
811,1,1,66.08614119416096,2,5,1,0
812,1,1,66.54667646440095,3,5,1,0
813,1,0,55.44928234375253,2,6,0,0
814,1,1,64.57377922883191,2,4,0,1
815,1,1,65.7543268051649,2,5,0,0
816,1,1,65.66573908895836,2,7,1,1
817,1,0,55.0623173448477,2,6,0,0
818,1,1,66.41171320405346,2,7,1,0
819,1,1,66.6106810685949,4,4,0,0
820,1,1,64.55670677697834,1,7,0,1
821,1,0,55.788961126119744,3,8,0,1
822,1,0,54.249163371786885,2,5,0,0
823,1,1,66.68214922371476,3,4,1,1
824,1,0,56.71372122328241,3,6,0,1
825,1,0,55.196941442248594,2,6,0,0
826,1,1,65.95543121573564,2,5,0,0
827,1,1,64.66557196492586,1,6,0,1
828,1,1,65.8159435257698,2,10,0,0
829,1,1,64.18663610552476,2,5,0,1
830,1,1,66.11926480536938,3,3,1,0
831,1,0,56.271157603590105,2,9,0,1
832,1,1,65.89179831708682,4,7,1,0
833,1,0,57.07938792475009,3,7,0,1
834,1,1,65.87099191620102,2,8,1,0
835,1,1,64.78510953956267,2,4,0,0
836,1,1,64.75976633292323,2,8,0,0
837,1,1,66.36824758921207,2,9,1,0
838,1,1,64.91792674052363,4,5,0,1
839,1,1,64.70052492223182,2,4,1,0
840,1,1,66.51287817825758,2,7,0,0
841,1,0,55.11806856868932,2,7,0,0
842,1,1,65.70853269008907,2,5,0,1
843,1,0,56.0715227153858,3,4,0,1
844,1,1,65.27619120821862,4,4,0,1
845,1,0,55.91664666817299,4,8,0,0
846,1,1,66.43709915429652,4,10,0,0
847,1,1,65.89146699357207,4,7,0,0
848,1,0,56.598194530101615,3,7,0,0
849,1,0,55.08092313818042,1,5,0,1
850,1,0,55.75866649464025,2,9,0,0
851,1,1,66.89707929214755,3,7,0,0
852,1,1,65.3616812677266,3,7,0,0
853,1,0,53.90301716072369,1,6,0,1
854,1,1,66.43822673060008,3,3,0,1
855,1,0,56.1321988877827,3,7,0,0
856,1,0,55.70598131114844,2,5,0,0
857,1,0,55.48875319878859,4,7,0,1
858,1,1,66.64726113233,3,7,0,1
859,1,1,64.12472185172497,3,6,1,0
860,1,0,56.2888391347772,2,9,0,1
861,1,0,54.95456686719504,2,6,0,1
862,1,0,55.9055082830823,2,6,0,0
863,1,1,66.14584885307002,1,3,0,1
864,1,1,64.40450305174029,4,6,0,0
865,1,1,65.4647614824406,4,9,0,0
866,1,1,66.95221477951326,1,7,0,0
867,1,1,65.52384732298451,2,4,1,0
868,1,0,54.63201523987646,1,5,0,0
869,1,1,64.15806932126002,4,11,0,0
870,1,1,66.09141914692371,3,6,0,0
871,1,1,64.02732916162695,3,8,0,1
872,1,1,64.49018994511583,2,5,1,0
873,1,1,65.08484692603687,2,7,1,0
874,1,1,67.87112203193215,3,8,0,1
875,1,1,64.97355582040397,2,7,0,1
876,1,1,65.94120192712583,2,5,0,1
877,1,1,65.92402535426774,4,5,0,1
878,1,0,56.34181288119138,2,6,1,0
879,1,1,65.25061028536575,3,9,0,0
880,1,1,64.9988131269052,3,4,1,0
881,1,1,65.76298936098966,2,7,1,1
882,1,0,55.2883493001546,3,6,0,0
883,1,1,63.64819754920271,1,7,0,0
884,1,0,54.87639605063279,2,6,0,0
885,1,0,55.42875499705877,3,6,0,0
886,1,0,56.4705641997542,1,4,0,0
887,1,1,64.62535402245814,3,3,0,0
888,1,1,68.19531737665778,5,5,1,1
889,1,1,67.85644400590022,3,9,0,1
890,1,0,54.90766202090478,2,8,1,1
891,1,0,56.037988577921546,2,6,1,1
892,1,1,65.32192972241445,1,11,0,1
893,1,1,65.86081592403531,2,7,1,0
894,1,1,66.9565384536003,2,9,0,1
895,1,1,66.45075755709063,3,8,0,1
896,1,1,64.41708127593328,3,6,0,0
897,1,1,65.40191919824514,2,5,0,0
898,1,0,56.810901783402215,2,9,1,0
899,1,1,67.58414261814544,3,3,1,1
