defendant_id,post_policy_period,new_sentencing_policy,sentence_length,defendant_age,previous_convictions,legal_representation,income_level
265,1,0,44.043638637047,3,7,1,1
266,1,0,46.13756592169796,2,7,0,1
267,1,0,44.8402976683333,2,8,1,1
268,1,0,43.4208727968821,0,6,1,1
269,1,0,44.09967698514799,3,6,0,1
270,1,0,45.40160224843604,1,4,1,1
271,1,0,45.84178042433985,2,7,1,1
272,1,0,42.2714282715861,2,6,0,0
273,1,1,47.07971287857783,3,5,1,1
274,1,0,43.60496165497196,3,7,1,1
275,1,0,44.74200419111079,2,7,0,1
276,1,0,44.71106604968201,1,7,0,0
277,1,0,44.013214589643326,3,6,0,1
278,1,1,46.29919031132905,2,7,0,0
279,1,1,45.93283457069813,2,9,0,1
280,1,1,47.19631352293445,2,4,1,0
281,1,0,45.91109982727847,3,7,1,0
282,1,0,44.26403625318526,3,9,1,1
283,1,0,43.3209083155292,2,6,0,0
284,1,0,43.07158651425179,2,3,0,1
285,1,1,45.73134116520473,2,2,0,0
286,1,1,47.26059925179323,3,11,1,1
287,1,1,45.73554064611948,1,6,0,1
288,1,1,46.74091544634151,2,4,1,1
289,1,1,46.60897657169533,2,9,1,1
290,1,0,46.201370658370685,3,6,0,1
291,1,1,46.942116513425205,4,8,0,0
292,1,1,46.548735231114,3,5,1,1
293,1,0,43.88887990946222,0,5,0,1
294,1,0,44.19763738975906,3,6,0,0
295,1,1,46.52596764698072,3,6,1,0
296,1,1,48.08523562209962,4,8,1,1
297,1,1,47.89073267697387,3,10,0,0
298,1,1,47.43553611014985,1,2,0,0
299,1,0,44.10181776133143,4,5,1,1
300,1,0,44.33298432748997,3,7,1,1
301,1,1,47.222981267781336,3,4,1,1
302,1,1,46.60995978081457,1,4,0,1
303,1,0,44.65640032792945,4,5,0,0
304,1,0,42.88837671154462,1,7,1,0
305,1,1,47.90496931507012,1,6,0,0
306,1,0,45.60405040060387,2,6,0,1
307,1,0,45.43039068738396,2,3,0,1
308,1,1,47.23374505275767,3,4,1,1
309,1,0,43.68997069845391,4,5,0,0
310,1,0,44.51757417129978,3,6,1,1
311,1,1,47.32717542605263,3,7,0,1
312,1,1,45.6391074026964,3,7,1,1
313,1,0,43.06902053020988,2,4,0,0
314,1,1,46.45001973040433,2,6,1,1
315,1,0,44.84333570300106,4,6,1,1
316,1,1,46.7466572826948,4,7,1,1
317,1,0,43.65176083787257,2,5,0,0
318,1,0,43.647489300617,4,7,1,1
319,1,0,42.60268806644005,3,7,0,0
320,1,0,45.125372274621256,2,7,0,1
321,1,1,45.97358957127785,3,6,0,0
322,1,0,44.631256535666566,2,9,0,1
323,1,1,47.40529750436735,1,8,0,1
324,1,0,45.96423684269923,2,8,0,1
325,1,0,45.55101042557379,1,5,1,0
326,1,0,45.55486121714327,3,5,0,0
327,1,0,44.7957756798458,2,7,1,0
328,1,1,45.75668416282594,3,7,0,0
329,1,0,45.08520943079672,0,8,0,1
330,1,0,46.40889571029543,3,7,1,1
331,1,0,45.3159459581869,1,7,0,1
332,1,0,43.134918153146174,3,2,0,0
333,1,1,46.537762533357885,2,7,1,1
334,1,0,44.77897456512211,4,8,0,0
335,1,1,48.933930041486114,1,7,1,1
336,1,1,45.66752977842554,3,9,0,0
337,1,1,46.6734878932721,2,4,0,0
338,1,0,44.19468751016284,2,9,0,1
339,1,0,45.37910314611209,3,7,1,0
340,1,0,43.573825831573366,4,8,1,1
341,1,0,42.97323888354844,3,6,0,0
342,1,1,46.3201411568741,3,2,1,1
343,1,1,45.09187838861092,2,6,1,1
344,1,0,45.67977102783716,2,7,0,1
345,1,0,45.15712916238021,3,6,1,1
346,1,0,46.19281111348873,2,6,0,0
347,1,0,43.80414351806699,2,6,0,0
348,1,1,45.99405000070884,3,5,0,0
349,1,1,46.708194080804354,2,3,0,1
350,1,1,46.67954034387647,4,9,0,1
351,1,0,43.75872078032525,3,8,0,0
352,1,1,45.35155750126619,3,6,0,1
353,1,0,45.103519432440045,2,8,0,0
354,1,1,43.09301381978074,4,5,1,0
355,1,1,45.65948410053234,3,8,0,0
356,1,0,45.33951280832421,1,6,0,0
357,1,0,43.61900528876901,2,6,0,1
358,1,0,45.557442228692295,2,6,0,0
359,1,1,48.85937734754055,1,5,1,0
360,1,1,47.06552596276188,1,9,1,0
361,1,0,42.49466784298881,1,4,1,1
362,1,0,43.87030280861839,3,7,0,0
363,1,1,45.79160209979021,2,6,0,1
364,1,0,43.092547768661774,2,7,1,1
365,1,1,46.74117458560928,3,2,1,0
366,1,0,45.701872485966746,1,6,1,0
367,1,0,46.1379586122831,0,7,1,1
368,1,1,45.23682972047587,1,5,0,1
369,1,0,45.20253763825789,3,9,0,0
370,1,0,46.23801003921192,2,10,1,1
371,1,1,44.87634182146577,4,6,0,0
372,1,1,46.64883267327171,4,5,1,0
373,1,0,43.17372394203349,2,10,0,1
374,1,1,44.77548100230016,3,7,0,0
375,1,0,44.38759054065872,2,6,0,1
376,1,0,43.32126456635217,2,7,0,1
377,1,0,43.53305975608796,3,9,1,0
378,1,0,42.03247694151578,1,9,1,1
379,1,0,45.04247511351017,3,7,1,1
380,1,0,44.76868602471859,2,3,0,1
381,1,0,45.04048187930312,1,4,1,1
382,1,1,46.755684019811895,2,6,1,0
383,1,0,43.21119490153456,1,9,0,0
384,1,1,47.48998966938614,1,5,0,1
385,1,1,46.46707520676426,2,5,1,0
386,1,0,45.44171367486003,4,9,0,1
387,1,1,48.897017578753776,2,8,0,0
388,1,1,46.67529771190616,3,6,1,0
389,1,0,43.56368712156909,1,11,0,1
390,1,1,47.83427742987424,2,6,1,0
391,1,1,48.91028262151771,1,9,1,0
392,1,0,43.28981540835949,2,8,1,1
393,1,0,46.28714224991329,3,7,0,0
394,1,0,43.40005430139327,3,6,0,0
395,1,1,45.90810284233439,4,8,1,0
396,1,0,44.041523845980095,0,5,0,0
397,1,1,46.90681149980862,5,5,0,0
398,1,0,44.88497606849019,3,6,1,0
399,1,0,43.31873678192464,2,7,1,0
400,1,0,44.19777831525841,1,6,0,1
401,1,0,42.71140847309057,2,6,1,0
402,1,1,45.59199625865577,3,6,1,0
403,1,1,45.18541672278691,3,8,1,1
404,1,0,43.76606668507281,3,5,1,1
405,1,0,45.24043256036347,1,3,0,1
406,1,1,46.3004520018626,3,3,1,0
407,1,1,45.425425762064,3,10,1,1
408,1,0,42.369641408696936,2,6,1,1
409,1,0,45.71730305816017,1,9,0,1
410,1,0,46.25896493347636,1,5,0,1
411,1,1,46.70962550815487,2,9,0,1
412,1,0,44.48097470187568,2,6,1,0
413,1,1,45.85991022875068,3,6,0,1
414,1,0,45.75732073417075,1,7,0,0
415,1,1,45.42346253714187,3,8,0,1
416,1,0,44.30826715907271,3,7,1,0
417,1,0,45.116683587710696,1,8,0,0
418,1,0,43.650397925769525,2,9,0,0
419,1,0,44.238827026930046,3,8,0,0
420,1,0,43.48705185254503,3,8,0,0
421,1,1,45.8131509841389,2,9,1,1
422,1,0,46.07960858284944,2,8,0,0
423,1,0,44.89328132225323,2,6,1,1
424,1,1,47.650636525509086,3,7,0,0
425,1,1,45.38716829230968,3,6,1,0
426,1,0,45.86779662124447,1,6,1,1
427,1,0,42.81541015290497,3,7,1,0
428,1,0,43.82437255097966,4,3,0,0
429,1,1,44.88154963341764,3,6,1,1
430,1,1,45.37883265643343,2,8,0,0
431,1,1,47.56302877234715,1,8,1,1
432,1,0,44.7724707347727,4,4,0,0
433,1,0,44.52381338710933,1,7,1,0
434,1,0,43.745923387577164,3,6,1,0
435,1,0,45.99276761158009,3,5,1,1
436,1,0,44.50949460414748,4,6,1,0
437,1,0,43.26935270171697,3,7,0,0
438,1,1,47.64019056968549,2,7,0,0
439,1,0,42.52241605160181,4,7,1,1
440,1,0,45.473243763784936,1,8,0,0
441,1,0,42.68471052982273,2,4,0,0
442,1,0,44.92293736204724,2,5,1,1
443,1,0,42.00597859101727,4,9,1,1
444,1,0,44.413213769628285,0,7,1,0
445,1,0,43.22316980530929,3,7,1,1
446,1,1,48.44993786177445,4,6,0,0
447,1,1,46.61931971387077,2,7,1,1
448,1,0,44.38576939456007,3,5,0,1
449,1,1,46.33073648228631,1,9,1,0
450,1,0,44.83196832341921,1,6,1,0
451,1,0,46.73380474694075,2,4,1,1
452,1,0,44.71202261518998,1,7,1,0
453,1,0,45.062593295844174,1,7,0,0
454,1,1,45.10667684868852,3,4,1,1
455,1,1,46.93031155306296,1,5,1,1
456,1,1,44.6098505664432,2,4,0,0
457,1,0,43.33850260390091,1,7,0,0
458,1,1,45.68270876181644,2,8,0,0
459,1,0,45.49428810041287,1,6,1,0
460,1,0,43.11729402477156,2,8,1,0
461,1,0,44.9076990775344,2,7,0,0
462,1,0,42.75882871111308,4,9,1,1
463,1,1,46.81045730726793,0,9,0,0
464,1,0,44.24249374884405,3,7,0,1
465,1,0,45.314710353495904,4,8,0,1
466,1,0,44.60740303947137,2,5,1,1
467,1,0,45.39186868124304,4,5,1,1
468,1,1,46.39066007304802,2,6,1,0
469,1,0,43.75858047242913,2,5,1,0
470,1,1,49.1641937088303,2,4,1,0
471,1,0,45.642125185414976,3,5,1,0
472,1,1,46.67659649521302,2,6,0,0
473,1,0,44.466580155403605,1,5,1,1
474,1,0,44.34205826310402,2,6,1,1
475,1,0,44.54348745679531,2,9,0,0
476,1,0,42.53272031118219,3,5,1,1
477,1,0,44.26175275501572,4,6,0,1
478,1,1,46.99686735046199,3,5,0,0
479,1,0,44.65498068361295,2,8,0,0
480,1,1,46.41421905414111,4,8,1,1
481,1,0,42.917344151981865,3,9,1,1
482,1,0,43.762982682134506,3,7,1,0
483,1,0,43.66723875334279,2,7,1,0
484,1,0,43.87886584935231,2,9,1,1
485,1,1,46.47909919797299,2,8,0,0
486,1,0,45.2619274052245,2,6,1,1
487,1,1,47.05013304921234,2,8,0,0
488,1,1,45.7552080686933,3,8,0,0
489,1,0,44.651378559460994,2,6,1,0
490,1,1,45.450192544822485,3,5,1,0
491,1,0,44.15537071551826,2,6,0,0
492,1,1,48.83535945966461,2,9,0,0
493,1,1,47.48641747346805,3,8,1,1
494,1,1,46.30429598089321,2,7,1,0
495,1,1,45.81986609416642,3,11,1,0
496,1,1,45.99875447930837,1,8,0,1
497,1,0,44.98537832899105,3,9,1,1
498,1,0,45.362242611709725,4,5,1,1
499,1,1,47.51390981720851,2,6,0,1
500,1,0,44.06137833214227,3,5,1,0
501,1,0,44.18841737858291,2,7,1,0
502,1,1,47.33458831788079,1,6,0,0
503,1,0,44.36384384585472,1,7,0,0
504,1,1,46.54608550503988,3,5,1,0
505,1,1,46.24719850996498,1,6,0,1
506,1,0,45.023487551689215,2,6,1,1
507,1,0,43.69011228121534,4,6,1,1
508,1,1,47.819376924136144,4,7,0,0
509,1,0,45.51473074984559,0,8,1,0
510,1,0,44.34093444266232,2,5,1,0
511,1,0,43.87258079023395,4,8,1,0
512,1,1,44.7261458332718,3,5,1,0
513,1,0,46.89458597769311,1,3,0,0
514,1,1,45.46478566523752,1,10,1,0
515,1,1,46.14517566300408,2,10,1,1
516,1,0,44.290300975552746,2,9,1,0
517,1,1,46.419330473355096,1,8,1,1
518,1,0,45.35430395397351,2,8,0,1
519,1,0,45.10789624503818,2,7,0,0
520,1,1,48.88936878406096,4,5,1,1
521,1,0,44.109016755413805,2,5,0,1
522,1,0,44.58731296939988,3,4,1,0
523,1,1,46.91970336921063,0,6,1,1
524,1,0,45.47318543418672,2,7,1,1
525,1,0,43.52437651904243,4,3,0,1
526,1,1,45.358366423218165,2,7,0,0
527,1,0,44.046077666173694,3,9,1,1
528,1,0,44.5368763087552,1,7,1,0
529,1,0,44.40100736456712,3,10,0,1
530,1,1,46.94584207308319,3,7,0,1
531,1,1,45.302441180204895,1,6,1,0
532,1,0,44.33286587940585,2,5,1,0
533,1,0,45.125284586799125,2,6,0,0
534,1,1,45.18970176933222,3,7,0,1
535,1,0,45.22685718792742,2,9,1,0
536,1,1,46.30967007559509,4,6,0,0
537,1,0,44.04710802333939,2,7,1,1
538,1,0,46.785969693714286,3,9,0,1
539,1,0,45.51292879290256,1,8,1,0
540,1,1,45.81039155635629,4,10,0,1
541,1,0,45.56019433410962,1,4,1,0
542,1,1,46.325861818081,3,6,0,1
543,1,0,44.28659932921118,3,6,1,1
544,1,0,42.85604220984332,1,9,1,1
545,1,1,45.8592927898272,2,9,1,0
546,1,0,43.89341398473714,3,8,0,0
547,1,0,43.05352032297401,3,4,0,1
548,1,1,45.2617769191162,3,6,1,1
549,1,0,45.57903653584911,3,7,0,1
550,1,0,44.46745490106811,3,8,0,1
551,1,0,44.59971866891924,2,5,0,0
552,1,1,46.72997154064047,3,4,0,1
553,1,1,46.89870859627899,2,6,1,1
554,1,0,45.77898951674401,1,7,1,0
555,1,0,44.45446766952866,1,6,0,0
556,1,1,45.90354238941286,3,6,1,1
557,1,0,44.827937086084354,2,8,1,1
558,1,1,48.20028722345888,1,6,1,1
559,1,0,42.86562060922104,3,6,0,1
560,1,0,42.372465502182415,4,7,0,1
561,1,1,46.997671527657154,3,7,0,0
562,1,0,44.082221529381,3,6,0,0
563,1,0,45.02232839713958,3,8,1,1
564,1,0,44.49393242654325,2,6,1,0
565,1,0,44.01726182824687,3,6,1,0
566,1,1,45.13552425016456,5,5,0,1
567,1,0,43.40854845347665,3,8,1,1
568,1,1,46.65375160926777,1,5,0,1
569,1,1,47.20322991495253,3,8,0,1
570,1,0,45.69281240188453,2,7,0,1
571,1,1,45.9778260005553,2,8,0,0
572,1,1,45.31307719883267,5,7,0,1
573,1,1,47.51469221022682,3,8,1,0
574,1,0,44.08578135770157,3,9,0,0
575,1,0,44.61391775478671,2,5,1,0
576,1,0,44.74680960043779,2,7,1,0
577,1,1,47.4681987438448,3,6,0,0
578,1,0,45.40865984530808,1,6,0,0
579,1,0,45.231140751081305,2,7,0,0
580,1,0,44.230819684408885,3,7,1,1
581,1,0,45.980407017532,2,5,0,1
582,1,1,47.9849657773075,4,7,1,0
583,1,0,43.23850308948279,5,6,1,1
584,1,0,45.35726963364234,3,7,1,0
585,1,0,44.21795085619306,3,6,0,1
586,1,0,42.72433988250501,4,5,0,0
587,1,0,44.503186337466886,3,8,0,1
588,1,0,44.39266036999359,1,7,0,0
589,1,0,45.567506554077234,2,4,1,1
590,1,1,47.07043941803957,4,5,1,1
591,1,0,44.346191350764144,3,3,1,0
592,1,0,43.83989291406117,3,7,1,1
593,1,0,42.63945238653708,4,4,1,0
594,1,0,44.34943155312887,4,7,1,0
595,1,1,45.997251176376416,3,6,1,0
596,1,0,44.32262618852489,3,11,0,1
597,1,0,45.22058665427025,3,7,1,0
598,1,1,47.19965214535974,2,7,1,1
599,1,0,44.74866317743056,2,5,0,1
600,1,0,44.011516781394654,1,7,1,0
601,1,0,45.57239692907807,3,6,0,0
602,1,0,44.16399624503836,1,4,1,1
603,1,1,46.057782118318045,2,8,1,0
604,1,1,46.30620703142357,3,5,0,0
605,1,1,46.533225984841614,2,11,0,0
606,1,1,47.30175097298783,3,7,0,0
607,1,1,46.99036197556207,2,4,1,0
608,1,1,46.23581564322869,4,7,1,0
609,1,0,42.57631715745739,3,5,1,1
610,1,0,45.51665881950673,4,6,0,0
611,1,1,47.26980987630272,3,7,1,1
612,1,0,43.02441970376911,4,7,0,0
613,1,1,47.56167081590174,1,4,1,1
614,1,1,47.85594640411678,2,7,0,0
615,1,0,45.213852250340345,3,7,0,1
616,1,1,46.70910298864011,4,5,1,1
617,1,0,43.96011470731581,3,6,1,1
618,1,1,46.8878259452168,0,6,1,1
619,1,0,45.446582698256286,2,2,0,0
620,1,0,43.368498704874376,1,11,1,1
621,1,0,42.98153207057928,4,8,0,1
622,1,0,45.050910844635375,2,7,1,1
623,1,0,42.764731731454496,3,6,0,0
624,1,0,44.00131750495673,3,5,1,1
625,1,1,46.407793701959626,1,7,1,1
626,1,1,45.74671633545518,2,7,1,1
627,1,0,44.14118218030507,4,8,1,0
628,1,0,44.58343920712019,3,7,0,1
629,1,1,46.990999336763096,4,5,0,1
630,1,1,45.46033496192846,2,9,0,1
631,1,0,44.26735662939406,3,6,0,0
632,1,1,46.50944605619277,2,4,0,0
633,1,1,47.45912391565784,2,4,1,1
634,1,0,45.34247543842038,2,6,1,0
635,1,0,45.29597962004818,1,5,1,1
636,1,0,44.82955620331965,3,6,1,0
637,1,0,45.539962171758425,3,8,0,0
638,1,0,45.38977419161474,2,7,0,1
639,1,1,46.896071840670274,3,7,0,0
640,1,0,43.58174800662088,3,8,1,1
641,1,1,45.19292627953416,3,6,1,1
642,1,0,44.171979504092896,2,7,1,1
643,1,0,44.03275101884096,2,7,1,0
644,1,0,43.74515989009231,2,6,1,0
645,1,0,45.66273617802614,1,9,0,1
646,1,1,47.27672952172216,3,6,1,1
647,1,1,45.84180315148117,2,7,0,0
648,1,1,45.81757703308485,3,3,1,1
649,1,0,42.50393153170349,4,5,0,0
650,1,0,45.97228913129025,2,6,1,1
651,1,1,44.61806066322141,2,1,1,1
652,1,1,45.03553796495196,1,12,1,0
653,1,0,43.33837845530115,3,9,1,0
654,1,1,46.310882928310015,4,8,0,0
655,1,0,43.52227293484234,2,7,0,0
656,1,1,46.75434959642795,2,5,0,1
657,1,0,45.078857689615454,4,6,1,0
658,1,1,48.57004829200835,2,5,0,1
659,1,0,44.30084926167706,2,5,1,0
660,1,0,45.35900260450683,3,6,0,1
661,1,1,45.781136195709806,3,4,1,0
662,1,0,44.49600461561714,2,5,1,1
663,1,0,45.210713239493074,2,5,1,1
664,1,0,45.2161170163832,2,4,0,1
665,1,1,47.007134532092046,0,5,1,0
666,1,0,42.809630350353714,3,6,1,1
667,1,1,46.6341349854987,2,8,0,0
668,1,1,47.72138127026277,1,4,1,0
669,1,1,44.37322614088789,3,7,1,1
670,1,1,46.63285498131306,2,8,0,0
671,1,1,47.39706722432483,2,4,0,1
672,1,0,46.060355662595285,3,6,0,0
673,1,0,43.536750630491866,4,5,0,1
674,1,0,42.85977564039786,3,8,1,1
675,1,1,46.524927842200896,3,4,1,0
676,1,0,44.62945823828695,3,8,1,1
677,1,1,45.13913536167413,2,9,0,0
678,1,0,44.44357759977216,2,2,0,1
679,1,0,46.14651485456477,1,5,0,1
680,1,0,43.923875577835126,3,6,0,0
681,1,0,44.9913050018531,3,4,1,1
682,1,0,44.887448941330376,3,8,0,0
683,1,0,42.19859181683535,4,9,1,0
684,1,1,48.37120204815843,1,6,1,1
685,1,0,43.49132938320267,4,7,0,1
686,1,0,44.48616235775511,3,6,0,1
687,1,1,46.29727519114454,2,7,1,0
688,1,1,46.52017152512414,1,5,1,1
689,1,1,44.35322362075954,2,6,0,1
690,1,1,47.052012068811,2,7,1,1
691,1,0,44.56504644806612,2,7,0,1
692,1,0,43.142852750142346,3,6,0,1
693,1,0,44.472145698382505,2,7,0,1
694,1,1,46.47431519946474,3,4,0,1
695,1,1,47.55973212062071,3,11,1,1
696,1,1,45.932396852604384,3,8,0,1
697,1,0,44.313848540916446,2,10,0,1
698,1,0,44.34948927211099,2,6,0,0
699,1,1,46.42469589454699,1,8,1,0
700,1,0,44.481869163185415,1,6,0,1
701,1,1,46.3454674908182,2,7,1,1
702,1,0,41.63949108250908,4,6,0,0
703,1,0,44.73755348828672,5,5,1,0
704,1,1,47.13139062641429,2,6,0,1
705,1,1,47.13630573608921,1,8,0,0
706,1,0,43.910656392659554,4,8,1,1
707,1,0,45.20461047839006,2,4,1,0
708,1,1,47.65911339694632,1,11,1,1
709,1,1,48.40294512585347,2,7,0,1
710,1,0,44.75228689328952,2,2,0,1
711,1,1,46.9534472522742,3,8,1,1
712,1,1,44.8171475221824,4,5,0,1
713,1,0,43.58374189502901,4,7,1,0
714,1,0,44.24615092198423,4,6,0,1
715,1,0,45.38281872468518,2,7,1,1
716,1,0,44.27188485922881,2,10,1,0
717,1,1,45.98422528680083,4,7,1,1
718,1,0,44.0351464875888,4,8,0,1
719,1,1,48.26707165637696,2,5,1,0
720,1,0,43.8701942380511,2,7,0,0
721,1,0,43.37324265456792,3,8,1,1
722,1,1,46.08006865065609,2,8,0,0
723,1,1,46.05865585309429,3,3,1,1
724,1,1,45.95508536491005,2,11,0,1
725,1,1,48.06580148180033,1,6,0,1
726,1,1,46.33285628437924,2,6,1,0
727,1,1,46.05625904073016,4,3,0,0
728,1,0,42.769105139505164,4,9,1,1
729,1,1,46.54453912528344,3,7,1,0
730,1,0,44.49181671987339,3,7,0,1
731,1,0,43.16507618263376,1,10,0,0
732,1,0,45.66968757602588,3,6,0,0
733,1,0,42.3489711274296,3,7,1,1
734,1,1,47.97196659202651,3,7,0,0
735,1,1,46.152208368768285,3,10,1,1
736,1,0,44.35152519445801,2,9,1,0
737,1,1,49.088171856688966,1,8,0,1
738,1,0,45.413546482257125,1,4,1,1
739,1,0,44.5057010247372,3,7,1,1
740,1,0,45.26771962496077,3,8,0,1
741,1,1,47.82563030658351,1,5,1,1
742,1,0,43.84380764944446,1,4,0,0
743,1,0,41.85533975630885,3,3,0,1
744,1,0,43.89542240308607,2,9,1,0
745,1,0,43.595396017366674,3,6,1,0
746,1,1,45.75835779171845,2,7,1,1
747,1,0,43.239666691118686,2,11,0,0
748,1,1,45.663187514678334,4,6,1,1
749,1,1,47.49756067917979,2,10,1,0
750,1,1,44.82002526292936,2,9,1,0
751,1,1,47.87515053183782,0,8,1,0
752,1,0,45.32708553323797,3,3,0,0
753,1,1,46.01441470134373,2,8,0,1
754,1,1,46.77519158368113,2,9,0,0
755,1,0,44.94784602085031,3,5,1,0
756,1,0,43.120730909289286,1,8,0,0
757,1,0,46.082368663015984,3,5,1,0
758,1,0,44.66040821765103,2,9,0,1
759,1,1,47.63640292999116,1,6,0,1
760,1,0,43.85149511333807,3,6,0,1
761,1,0,43.361583781513744,3,5,0,0
762,1,1,48.20650231101406,2,4,0,1
763,1,0,44.712376211775776,3,8,0,0
764,1,0,44.66663214782993,3,4,0,1
765,1,1,45.63087997133087,3,10,1,1
766,1,0,43.427054333166936,3,5,0,1
767,1,0,43.86756953958725,3,7,0,0
768,1,0,45.13380424782576,2,3,0,1
769,1,0,45.15191277842066,3,5,0,1
770,1,0,42.41753244178146,2,5,1,1
771,1,1,46.91745514640181,2,5,0,0
772,1,0,44.78952300813118,2,4,1,0
773,1,1,46.74695374117555,4,7,1,0
774,1,0,43.71867741659526,3,8,1,0
775,1,1,47.01872275957293,2,4,0,1
776,1,0,44.76341497319783,2,6,1,0
777,1,1,46.94891140432948,2,5,1,0
778,1,1,46.666781299453056,1,6,1,0
779,1,1,45.69509735721984,2,7,1,0
780,1,1,47.19609524550084,3,6,1,1
781,1,0,44.4838377708551,2,7,0,1
782,1,0,43.774705856929,3,9,0,1
783,1,1,45.88204053552931,3,7,1,0
784,1,0,43.93289223146376,2,7,0,1
785,1,1,46.79230150676256,2,7,0,1
786,1,0,43.7031913876964,1,7,1,1
787,1,1,46.68370762597092,2,8,0,0
788,1,0,45.82217450115628,3,7,0,1
789,1,1,47.792264618351965,4,6,0,1
790,1,0,43.99426243864434,3,7,0,0
791,1,0,46.07337508052622,2,6,0,0
792,1,0,44.31406473910909,3,6,0,0
793,1,0,45.12617541305276,3,7,1,1
794,1,0,43.93091757136509,3,5,0,0
795,1,1,45.45517294757583,2,7,1,0
796,1,1,47.34087783008217,3,4,0,1
797,1,0,44.524327649581295,2,6,0,0
798,1,1,45.577115825286086,3,7,0,0
799,1,1,48.96298527530492,1,5,1,0
800,1,1,45.84851443272712,2,9,0,1
801,1,0,44.52571109474283,1,7,0,1
802,1,0,43.00351861871036,4,5,0,1
803,1,0,42.81704127014592,4,7,1,1
804,1,0,45.17582927933291,2,3,1,0
805,1,0,43.51014740704119,3,6,1,1
806,1,0,45.16705905596006,2,8,0,1
807,1,1,45.88154999247735,2,8,0,1
808,1,1,46.94429331641344,3,7,0,0
809,1,0,43.82783993671312,3,7,0,1
810,1,0,43.6030036156493,3,8,0,0
811,1,0,44.950583383243405,3,8,1,0
812,1,0,45.74256303401547,2,4,0,1
813,1,0,44.95750658155082,4,6,0,1
814,1,1,46.24438139703757,1,4,1,1
815,1,0,42.715399654879015,4,7,0,0
816,1,0,45.6117599474602,4,7,0,1
817,1,0,43.72055310321231,2,7,0,0
818,1,0,44.32869435510601,3,6,0,0
819,1,1,47.27188000118436,3,5,0,1
820,1,0,45.31606200249525,2,6,0,1
821,1,1,46.41488072542877,2,7,1,1
822,1,1,46.38953212652748,3,8,0,1
823,1,1,47.33780690139108,2,7,0,0
824,1,0,46.21858802847815,1,5,0,0
825,1,1,46.554634135594426,2,8,0,0
826,1,1,45.0085603636996,3,6,0,1
827,1,0,43.48657292479389,3,7,0,0
828,1,0,45.24482726804799,2,6,1,1
829,1,1,47.21147858241,2,6,0,1
830,1,0,44.55274514007839,1,7,0,1
831,1,0,43.6337232532969,4,5,1,1
832,1,1,44.931834113134485,4,9,1,1
833,1,0,44.59334262706965,1,8,1,1
834,1,0,44.35146430587243,1,8,0,0
835,1,0,43.33482944835471,3,6,0,1
836,1,0,44.55058138758818,2,7,1,1
837,1,0,44.427973985133846,2,5,0,0
838,1,0,44.7036975834048,2,6,1,0
839,1,1,46.68572294067338,2,7,1,1
840,1,1,46.82170917042316,3,5,1,1
841,1,0,43.31427416059949,2,7,1,0
842,1,0,44.49817890461257,1,5,0,0
843,1,1,45.83954596437842,2,5,1,1
844,1,1,45.737926775985606,2,6,1,0
845,1,1,45.91851276320538,4,9,1,1
846,1,0,45.09543932582552,1,3,0,1
847,1,0,44.53312937404287,2,3,0,1
848,1,1,47.24454995628364,1,6,1,0
849,1,0,44.14802748258455,2,9,1,1
850,1,0,44.85216529877261,3,8,1,0
851,1,1,46.38459466674958,2,4,1,1
852,1,0,42.974531523869615,2,6,0,1
853,1,0,43.55762348454976,2,6,0,0
854,1,1,46.45783380412837,2,8,1,1
855,1,0,42.89109862871751,2,4,1,0
856,1,1,46.06707534232186,3,7,1,0
857,1,1,45.6903340046809,1,7,0,1
858,1,1,45.70727518736573,3,8,0,1
859,1,0,42.022606167108215,3,7,1,1
860,1,0,44.23496338282959,5,8,1,1
861,1,1,47.27745965613251,2,8,0,0
862,1,0,45.0993680500396,4,7,0,1
863,1,0,44.93359981928453,5,5,0,0
864,1,0,44.12134192467391,3,7,1,0
865,1,0,44.88487686489496,2,5,1,1
866,1,0,44.64104584121127,3,5,0,1
867,1,0,45.200894962697625,3,7,0,1
868,1,1,44.38283232410079,3,6,0,0
869,1,0,43.43060578703975,2,5,1,0
870,1,0,42.79226799050105,4,8,1,0
871,1,0,44.4252292814877,4,6,1,0
872,1,1,46.29504576144831,3,7,0,0
873,1,0,42.22090834863047,3,8,0,0
874,1,0,43.57184891504505,3,5,0,1
875,1,0,44.73176458587389,3,8,1,0
876,1,0,43.969829068782666,2,5,0,0
877,1,1,45.90273747767988,3,9,0,0
878,1,1,48.6430398682916,1,8,1,1
879,1,0,45.42858485281475,2,6,1,1
880,1,0,44.64910945826848,2,7,0,1
881,1,0,43.23945218238323,2,8,1,1
882,1,0,43.94946488979352,3,5,1,1
883,1,0,44.0866003406643,3,7,1,0
884,1,1,45.85647288879199,4,2,1,1
885,1,0,46.32521067047226,3,6,1,1
886,1,0,41.80802024194703,5,8,0,0
887,1,0,42.361908921834505,5,8,0,1
888,1,0,45.257082089799816,1,7,1,0
889,1,0,44.20581303696407,2,10,1,1
890,1,1,46.15774007139319,2,6,0,1
891,1,1,47.75087807471938,3,8,1,0
892,1,0,44.01397680624658,1,6,1,1
893,1,1,47.17084420974185,4,7,0,1
894,1,0,43.67536113278553,3,8,1,0
895,1,1,45.31175625907967,2,6,0,0
896,1,0,43.35794584420397,2,3,0,1
897,1,0,42.32610039997147,3,5,1,1
898,1,0,45.96272110665022,1,3,0,1
