worker_id,post_policy_period,minimum_wage_policy,current_monthly_income,total_experience_years,previous_monthly_income,gender,union_membership
265,1,1,54.24901879564416,5,4,1,1
266,1,1,55.09442950464919,3,7,0,1
267,1,1,55.619090592040585,3,6,1,1
268,1,0,45.61800201083092,3,5,0,1
269,1,0,46.18193873414415,2,6,0,1
270,1,0,47.36551313725848,5,6,1,0
271,1,1,53.07817913089245,4,6,1,0
272,1,0,45.38563993955881,2,7,1,0
273,1,0,46.47936808892084,1,9,0,1
274,1,0,46.578926582987286,3,4,1,0
275,1,1,55.47971011890188,3,7,1,1
276,1,1,55.91539555584622,2,6,1,1
277,1,1,54.76797037496348,3,6,1,1
278,1,1,53.38408297425499,4,5,0,1
279,1,1,55.66900719502501,4,6,1,0
280,1,0,47.81171276440071,2,7,0,1
281,1,1,55.19415770454045,4,4,1,0
282,1,1,54.20954496512187,2,7,1,1
283,1,1,54.64912955131092,3,5,1,0
284,1,1,53.96291412501042,2,8,1,1
285,1,0,48.90111518102158,2,7,0,0
286,1,0,48.04369318782901,4,7,1,0
287,1,1,54.0180545308374,3,6,1,1
288,1,0,47.4330454841975,3,5,0,0
289,1,1,51.91224300371816,2,10,1,1
290,1,1,56.93268072417387,1,8,0,1
291,1,0,47.4435064729716,2,6,0,1
292,1,1,55.53853129159159,2,7,1,0
293,1,0,46.62711302599906,4,5,0,1
294,1,1,54.52321066375545,3,6,1,1
295,1,0,47.97520997931555,3,7,0,1
296,1,1,54.89275717331383,3,5,0,0
297,1,1,54.56990626342327,3,8,1,1
298,1,0,46.88537720210429,3,7,1,0
299,1,0,48.02361093578601,2,7,0,0
300,1,0,46.94398990346813,1,7,1,0
301,1,1,54.13199484637944,4,8,1,0
302,1,0,47.4593481295374,2,7,1,0
303,1,1,53.81444533971626,2,8,1,1
304,1,0,48.22614690279003,2,8,1,1
305,1,0,45.80287153469387,2,9,1,1
306,1,1,53.7439832624436,3,5,1,0
307,1,0,44.83735291549364,4,6,0,0
308,1,0,47.41621775323679,2,8,0,1
309,1,1,52.59417833342408,2,9,1,1
310,1,1,56.53131890642048,4,4,1,1
311,1,1,55.28420169920139,3,6,1,1
312,1,0,46.410033789692,3,7,1,1
313,1,1,55.10353948641379,3,6,0,0
314,1,0,44.477591023663926,4,7,0,0
315,1,1,53.01508097588873,3,7,1,1
316,1,0,47.99974112374638,4,7,1,1
317,1,0,47.77056002256724,2,5,1,1
318,1,0,45.965594579699776,4,1,0,0
319,1,1,53.79819798105648,3,4,0,1
320,1,0,46.79802006115969,2,7,1,1
321,1,1,54.10466268799696,2,7,0,1
322,1,1,53.79502395201407,3,5,1,0
323,1,1,55.92528977606565,1,5,1,1
324,1,1,54.39278302916949,2,7,1,0
325,1,0,48.20533882279855,1,5,1,0
326,1,0,46.03213831468412,3,8,1,1
327,1,0,45.65049009436125,2,8,1,0
328,1,0,45.933435169775855,4,6,0,1
329,1,0,48.147713974451925,3,7,0,0
330,1,1,54.51874775591076,1,6,1,0
331,1,0,46.09146550300735,4,6,1,0
332,1,1,55.81476204187593,3,4,1,0
333,1,1,54.5807153957606,2,10,1,1
334,1,1,52.88478545380969,4,11,0,1
335,1,1,51.648361837758415,1,7,0,0
336,1,1,53.73925178969694,3,7,1,1
337,1,1,53.99181309272418,3,2,1,0
338,1,1,53.4297198627797,2,7,0,1
339,1,0,47.11315617079831,3,7,0,1
340,1,1,53.20649237250751,2,6,0,0
341,1,0,45.88899070845669,3,7,0,0
342,1,1,53.30709907230675,3,9,0,1
343,1,1,52.506739461403406,1,5,0,0
344,1,0,45.03598456031405,3,8,1,1
345,1,0,47.12965322781231,2,6,1,0
346,1,0,44.462769450181234,2,9,0,0
347,1,0,47.85699056523561,2,6,0,1
348,1,0,48.1816340574051,2,8,1,0
349,1,0,49.19380736469569,3,6,1,1
350,1,1,53.95926255822405,2,6,0,0
351,1,1,54.57337116043141,3,6,1,0
352,1,1,54.187635900257405,1,7,1,1
353,1,1,55.790186329910064,2,9,1,1
354,1,0,47.273880279521485,2,2,1,1
355,1,0,47.2834009908977,2,7,1,0
356,1,0,46.558531292950015,4,6,1,0
357,1,1,55.31854059787361,5,7,1,1
358,1,1,54.86262527087872,3,9,1,1
359,1,1,54.66919417469429,4,4,0,1
360,1,0,46.91347670298101,3,8,0,1
361,1,0,46.54496435574717,2,7,1,0
362,1,0,47.96508549033575,2,4,1,1
363,1,0,48.45097854823866,2,7,1,1
364,1,0,47.6879470128689,3,7,0,0
365,1,0,46.01413041949044,3,7,0,1
366,1,0,46.18230033935283,5,7,0,1
367,1,1,54.516048244499736,4,7,1,1
368,1,0,44.44603475671014,3,8,1,1
369,1,0,46.36674661468896,2,5,1,1
370,1,1,53.39610920151207,2,8,1,1
371,1,0,46.843274744282304,1,7,0,1
372,1,0,46.00891876931405,3,7,0,1
373,1,1,55.77719377001364,3,5,1,1
374,1,1,52.97806934685264,2,9,1,1
375,1,0,47.08363311175987,2,6,1,0
376,1,0,49.35603414827258,1,7,1,0
377,1,1,55.351754574701935,4,8,1,1
378,1,1,54.02646724560845,3,7,1,1
379,1,0,47.39641886826614,2,7,1,1
380,1,1,54.005853167353614,3,4,0,0
381,1,1,54.66766461006799,2,5,1,1
382,1,0,47.31305843088855,4,6,1,1
383,1,1,54.897926974338574,4,8,1,0
384,1,0,45.66261585596526,4,6,0,0
385,1,1,53.00261739013429,4,6,1,0
386,1,0,46.40756582201781,3,7,0,0
387,1,0,47.08371729476906,0,4,0,1
388,1,1,53.70430501334316,3,7,1,1
389,1,0,48.69249174313207,1,9,0,0
390,1,1,53.50618137780372,3,7,1,0
391,1,1,52.40497181346529,2,7,1,1
392,1,1,51.661091674550654,3,9,1,1
393,1,0,46.80369830884224,4,7,1,0
394,1,1,54.65975328199961,2,10,1,0
395,1,0,46.99190644662373,3,7,0,1
396,1,0,47.85587656355804,3,9,1,1
397,1,1,52.65960210657365,3,9,1,0
398,1,0,46.23559771184948,1,6,0,1
399,1,0,46.64442297656608,3,7,0,0
400,1,1,54.163527137538686,4,9,1,1
401,1,0,46.2864827351673,4,9,0,1
402,1,1,55.44568851995832,2,6,1,1
403,1,1,54.254752615093615,3,5,1,0
404,1,0,46.95935349959032,3,9,1,0
405,1,0,46.042436655695965,2,5,0,0
406,1,1,55.63649796403099,2,4,0,1
407,1,1,54.8148181235912,1,4,0,1
408,1,1,55.82672734607312,0,9,0,0
409,1,0,46.86334850271364,2,7,1,0
410,1,0,46.621944559478266,2,7,1,0
411,1,0,46.80300397042344,2,5,1,1
412,1,1,53.98639763321275,1,9,0,0
413,1,1,55.28416070992864,3,5,0,0
414,1,1,54.411340863226926,2,7,0,1
415,1,1,55.615135610498925,3,5,1,1
416,1,1,53.65652872961016,5,8,0,1
417,1,1,54.67929298270797,3,5,0,0
418,1,1,52.82913927895776,2,9,1,0
419,1,0,46.8856268811954,4,6,1,0
420,1,0,49.3129169928438,2,5,1,0
421,1,0,46.94143376232984,3,7,1,1
422,1,1,53.49884957368543,4,7,1,1
423,1,1,53.61058991952952,2,8,1,1
424,1,0,46.27077656632941,3,5,0,1
425,1,1,51.90745877648623,2,4,0,0
426,1,1,54.38623525234454,3,5,1,1
427,1,1,55.02911273622413,3,7,1,1
428,1,1,54.97984690529597,2,6,1,0
429,1,0,45.44235327976484,2,6,1,0
430,1,1,54.5445152034225,1,6,0,0
431,1,1,54.09763840583962,3,6,1,0
432,1,0,47.05667828164609,2,10,1,0
433,1,0,46.07256470635777,3,10,1,1
434,1,0,48.80672720707379,1,8,1,1
435,1,0,46.12427098496465,1,4,0,0
436,1,0,45.91210793410525,4,5,1,1
437,1,1,53.6933845611887,2,6,1,0
438,1,1,55.31329365505436,2,5,0,1
439,1,1,54.719435602216485,3,7,1,1
440,1,1,54.223614267844056,2,7,1,0
441,1,1,53.23093734745787,3,4,1,0
442,1,0,46.07951720734905,2,7,1,0
443,1,1,55.16130806728911,2,7,0,1
444,1,1,54.08761630930116,3,6,0,1
445,1,0,47.23142840184892,4,6,0,0
446,1,1,55.474499159047205,2,7,1,1
447,1,0,47.71142426608454,3,6,1,0
448,1,1,54.31104327371622,2,7,1,1
449,1,0,45.43816282632253,2,8,1,1
450,1,0,45.49186779671433,3,6,0,1
451,1,1,54.28745387109007,3,9,0,1
452,1,1,53.02623995166395,3,9,0,1
453,1,0,46.9031753936242,2,3,1,0
454,1,1,53.19900452719416,3,7,1,0
455,1,0,48.20802632560466,2,7,1,0
456,1,1,55.25300487078388,3,7,1,0
457,1,0,47.67967462166083,4,6,1,1
458,1,0,46.490237882084365,2,5,0,1
459,1,0,46.76294109439937,2,8,1,1
460,1,0,48.38602621850427,4,6,1,0
461,1,1,55.029511493384966,2,4,0,1
462,1,1,57.171292313444994,1,7,1,1
463,1,1,53.33611684639472,2,5,1,0
464,1,1,54.37840427748036,3,7,1,1
465,1,1,54.98785928560986,3,4,0,1
466,1,1,54.79921906277658,2,7,0,0
467,1,0,47.25105520459063,2,5,1,0
468,1,1,55.62641097566853,1,6,0,1
469,1,1,53.72667684692105,2,10,0,1
470,1,0,46.907485169110814,5,6,1,1
471,1,0,46.57983940503191,4,9,1,0
472,1,0,45.93964516153918,2,5,0,0
473,1,1,55.70299703995124,3,8,0,0
474,1,1,53.15167320769794,1,11,1,0
475,1,1,53.950625305426826,2,6,0,1
476,1,1,54.54815089723559,2,7,0,1
477,1,1,54.74928604537398,2,9,0,0
478,1,1,53.26019734307033,2,6,0,1
479,1,1,54.64848401866205,3,4,0,1
480,1,1,54.7313142943646,2,6,1,1
481,1,1,54.665375813677855,3,3,0,0
482,1,1,53.065655145340536,2,6,1,1
483,1,1,52.47758053775165,2,6,1,1
484,1,0,46.1914489681355,2,8,1,1
485,1,0,46.36785504615831,1,8,1,1
486,1,1,58.46768632848104,2,4,1,0
487,1,0,45.78198688955934,3,6,1,1
488,1,0,46.74093829185756,1,8,0,1
489,1,1,53.928485425726606,1,7,1,1
490,1,1,54.67195357928749,2,5,0,1
491,1,1,53.06748680600033,3,8,1,1
492,1,1,55.96632791602411,1,9,1,0
493,1,1,52.41343373671387,2,6,1,0
494,1,1,55.24823528789595,2,7,0,0
495,1,1,52.91209268458326,3,6,0,1
496,1,1,55.23350370750695,1,5,0,0
497,1,0,47.38686103288059,3,8,1,1
498,1,0,47.61568483442804,3,5,0,1
499,1,1,55.21616882941424,0,7,1,0
500,1,0,47.43490395154372,1,8,0,1
501,1,1,55.010339400709896,4,8,1,0
502,1,1,55.16865703715901,1,6,1,0
503,1,1,54.40264766838579,3,6,1,1
504,1,1,56.11449538261989,2,7,0,1
505,1,1,54.82251728460043,1,6,0,0
506,1,1,54.00887029611903,2,10,0,1
507,1,1,52.98773585429691,3,5,0,1
508,1,0,45.98744273903587,3,7,1,1
509,1,0,48.16816510255524,1,6,0,1
510,1,0,46.225804994118135,2,10,1,1
511,1,1,55.48620946791668,3,9,1,0
512,1,1,52.94283164136716,3,7,0,0
513,1,0,45.90791489488024,2,7,0,1
514,1,1,54.81563675266661,4,6,1,1
515,1,1,52.865375961540266,2,6,0,1
516,1,1,53.21109312993372,1,7,1,0
517,1,0,47.86890158446602,5,6,1,1
518,1,0,47.58764117082368,3,7,0,1
519,1,1,53.80390952126855,0,6,1,1
520,1,0,47.69026875992901,0,8,1,0
521,1,1,51.68630801488862,5,9,1,1
522,1,1,54.73754530975082,5,7,0,1
523,1,0,47.20520809466683,3,7,0,0
524,1,1,52.58445276412924,3,5,1,1
525,1,1,54.010568033546704,2,7,0,1
526,1,0,46.53411271040917,2,6,1,0
527,1,1,54.74092499689148,2,7,1,0
528,1,0,46.44066280566673,3,4,0,1
529,1,1,52.4817670094365,4,6,1,1
530,1,1,52.7072590255989,3,8,1,1
531,1,0,47.690592174588645,1,6,1,0
532,1,0,46.71824667221666,2,8,0,1
533,1,1,53.67218870836012,3,9,1,1
534,1,0,46.69765017429002,2,6,1,1
535,1,0,44.15351357170394,3,10,1,0
536,1,1,55.076509636665975,3,8,1,1
537,1,0,45.3952974073916,2,8,1,1
538,1,1,54.07865104283452,2,7,0,1
539,1,1,53.69507171503596,3,6,0,1
540,1,0,45.46835140492068,2,6,1,1
541,1,1,54.55494311459658,4,5,1,1
542,1,0,46.63619840336119,2,6,0,0
543,1,0,47.56645596811995,3,4,1,0
544,1,0,46.75042136728855,2,8,1,1
545,1,0,46.86907625879327,4,7,1,1
546,1,0,44.883212094099456,5,7,1,0
547,1,0,47.23966209212186,3,6,1,1
548,1,1,53.80308087190853,4,5,1,0
549,1,0,47.33515882498169,3,5,1,1
550,1,0,47.65239976887712,3,7,1,1
551,1,1,55.64316533680549,3,8,1,0
552,1,0,46.979745699282695,3,8,1,1
553,1,1,54.321771908063546,3,4,0,1
554,1,0,46.8322285756074,3,3,0,0
555,1,1,53.82988655455072,3,6,1,1
556,1,1,53.45895992767749,3,8,0,1
557,1,1,53.9247808201219,2,7,1,1
558,1,0,47.141839915795565,1,7,1,1
559,1,1,55.541766109994605,4,6,0,0
560,1,1,55.43326582538988,2,6,1,0
561,1,1,53.09649060056984,2,5,1,0
562,1,1,53.99825020810427,4,5,1,1
563,1,1,54.26914222641901,3,8,1,0
564,1,1,54.95129242441985,1,6,0,1
565,1,1,53.12319500458728,3,7,1,1
566,1,0,46.29389541883496,1,5,1,0
567,1,0,46.7104508416087,5,4,1,1
568,1,1,54.520511043326216,1,5,0,0
569,1,1,53.68149814047791,1,9,1,0
570,1,0,47.8930061365696,2,7,0,0
571,1,0,47.06774813319803,2,5,1,1
572,1,0,45.79099038825002,2,7,0,0
573,1,1,54.372747959423954,3,5,1,0
574,1,1,55.06876369586047,2,5,1,1
575,1,0,46.85185901002322,3,7,1,0
576,1,0,45.40765029005633,2,9,1,0
577,1,1,55.00382931542889,4,6,0,0
578,1,0,46.06358793370976,3,6,1,1
579,1,0,47.0618039268711,3,5,1,1
580,1,1,55.08716983522325,0,5,0,0
581,1,1,55.7222244263422,3,7,0,1
582,1,1,55.24116960472865,0,5,1,1
583,1,0,47.72901171000187,1,5,0,1
584,1,0,46.29584918152658,2,8,1,0
585,1,1,55.36427775916043,2,7,1,1
586,1,1,53.60414519429569,3,6,1,1
587,1,0,47.03375328557998,1,6,1,1
588,1,1,55.14542011027566,1,6,1,1
589,1,1,53.443778439476255,2,6,0,1
590,1,1,54.74075117240766,4,6,0,1
591,1,1,54.55666347798208,2,8,0,1
592,1,1,54.31539226321977,4,5,0,0
593,1,0,47.82873422885466,3,7,0,0
594,1,1,54.395987595730425,3,3,1,1
595,1,1,53.193979789583125,4,5,0,1
596,1,0,47.04537871256949,4,5,0,0
597,1,0,46.336920867103615,3,7,1,1
598,1,0,45.9592929989667,2,7,1,0
599,1,0,47.11853536788264,2,7,1,1
600,1,0,46.89073742546819,1,8,0,1
601,1,0,44.48750975991416,3,9,0,0
602,1,1,55.28336270457697,0,5,1,1
603,1,0,46.07221886249042,2,8,1,0
604,1,1,53.3477030491918,3,5,1,1
605,1,1,52.5640253219726,5,12,1,1
606,1,1,53.566347906631776,2,6,0,1
607,1,0,46.92043232813083,2,8,1,0
608,1,0,46.50932721314314,3,6,1,0
609,1,0,47.983250975168005,2,7,1,1
610,1,0,47.653884348742025,3,1,1,0
611,1,0,47.62044770591736,2,10,0,1
612,1,0,47.713212885326506,1,7,0,1
613,1,0,47.49332208270464,2,5,1,1
614,1,0,46.26816419701844,2,7,1,1
615,1,0,47.1148479553674,2,8,0,1
616,1,0,46.77463687383414,3,3,1,1
617,1,0,44.71953298672273,2,6,0,0
618,1,1,53.77946151486042,4,3,0,1
619,1,1,54.073564108727446,3,9,0,1
620,1,1,54.119467073910535,1,1,1,0
621,1,1,54.76872121215147,4,5,0,0
622,1,1,53.178594833704686,3,4,1,1
623,1,1,54.8709121037151,4,6,1,0
624,1,1,53.24601373684624,2,8,1,1
625,1,0,46.493636995623774,2,6,0,0
626,1,1,54.95882941608569,3,3,0,1
627,1,1,53.16301892615693,3,5,1,1
628,1,1,53.94261880545796,3,9,1,1
629,1,1,53.84960779594546,4,7,0,1
630,1,1,54.617053083787546,2,5,0,1
631,1,1,55.6761982651285,2,7,1,1
632,1,1,53.38235621407487,1,6,0,1
633,1,0,47.07037167658719,2,7,0,1
634,1,1,55.03690611693884,2,6,1,1
635,1,0,47.62477565443357,4,2,0,1
636,1,1,53.66499353605918,4,6,0,1
637,1,0,48.363888525371294,2,5,1,0
638,1,1,53.872957832997365,2,6,1,0
639,1,0,46.02743433831704,0,9,0,0
640,1,0,46.92164970226944,4,5,1,1
641,1,1,51.80362397045869,3,7,1,0
642,1,1,53.04351091434236,3,4,1,0
643,1,1,55.467374218922494,0,5,1,1
644,1,1,54.77181654826292,4,5,1,0
645,1,0,46.06515668130178,3,6,1,1
646,1,0,45.21692431033759,3,6,1,0
647,1,0,46.14712634206093,1,5,1,0
648,1,0,46.54572056011594,2,8,1,1
649,1,1,52.5118110145136,4,9,1,1
650,1,0,45.9448213265344,4,8,1,1
651,1,1,54.7930181024668,1,5,1,0
652,1,0,46.790824786464974,1,5,0,1
653,1,1,54.008407868330906,3,6,0,1
654,1,1,55.40857322647756,3,4,1,0
655,1,1,53.16178061371382,2,2,0,0
656,1,0,45.755461601451366,1,5,0,1
657,1,1,54.14640609007167,3,6,0,1
658,1,0,47.23001880240971,3,7,1,1
659,1,1,54.82822432073941,3,8,1,1
660,1,0,46.51009509340078,2,8,1,0
661,1,0,47.05195467489811,3,8,1,0
662,1,1,54.18606494371753,3,5,1,1
663,1,1,55.685039775994696,3,7,1,0
664,1,1,53.9213160034985,2,6,1,0
665,1,0,48.2892286651886,4,7,1,1
666,1,1,55.58799074565497,2,8,0,0
667,1,1,53.75983207949325,2,5,1,0
668,1,1,54.398667630699485,1,4,0,1
669,1,1,56.10063487161542,3,7,1,0
670,1,1,53.97930766474266,3,4,0,1
671,1,1,55.32481867495088,3,6,1,1
672,1,0,47.67674881972975,1,7,1,1
673,1,1,57.22412426880975,3,8,1,1
674,1,0,46.54547486326815,3,6,0,0
675,1,1,55.64126616357871,3,7,0,1
676,1,1,55.72918022561765,2,4,0,1
677,1,1,54.36269588044736,1,6,0,0
678,1,1,52.68266011590632,4,8,1,0
679,1,1,52.55894945427856,3,8,1,0
680,1,1,53.22179624675919,4,6,0,0
681,1,0,46.13091646326531,3,7,0,1
682,1,0,48.37370642810095,4,5,1,0
683,1,0,47.9177990696953,3,6,1,1
684,1,0,45.74150293037725,2,4,1,0
685,1,0,47.11489680541135,2,5,0,1
686,1,1,55.04546032686813,0,4,0,1
687,1,0,46.89739973009035,3,6,1,0
688,1,1,54.2742953009958,2,10,0,1
689,1,1,53.5896471611607,4,7,1,1
690,1,0,45.94192899808277,5,9,1,0
691,1,0,48.10602805431126,2,6,1,0
692,1,0,46.91947877794097,4,3,0,1
693,1,1,54.98622278578448,3,6,1,1
694,1,1,53.563055678205686,3,6,1,0
695,1,1,54.3002454384041,3,8,0,0
696,1,1,54.371789492599966,5,6,1,1
697,1,0,47.83280340200437,4,7,0,1
698,1,0,45.443103513325575,3,7,1,1
699,1,0,45.69210572327941,2,5,1,0
700,1,0,48.064265776140246,3,6,1,1
701,1,1,52.155171379674,4,8,0,1
702,1,1,53.46189964647356,2,4,1,1
703,1,1,54.63912017162865,2,5,0,1
704,1,1,54.94849431483602,3,6,1,1
705,1,1,54.19558497533759,2,7,0,0
706,1,1,53.245385848212834,3,11,1,1
707,1,1,53.49412114484838,3,5,0,1
708,1,0,44.797799021799854,4,9,0,0
709,1,0,46.439693460510526,1,6,1,1
710,1,0,47.89089250608637,3,7,1,1
711,1,1,54.5343503426836,3,6,1,1
712,1,1,54.12565254378684,3,5,1,1
713,1,0,46.804919820815954,2,6,1,0
714,1,1,54.98808705646489,3,6,1,0
715,1,0,48.81561146494448,3,4,0,1
716,1,1,54.17547911548037,3,7,1,1
717,1,0,46.666714222330384,2,9,1,1
718,1,0,47.08982887998715,4,6,1,0
719,1,0,46.48864795586071,3,5,1,1
720,1,0,44.20881777706311,3,7,1,0
721,1,0,47.50847535379459,2,8,1,1
722,1,0,45.3020825922397,3,4,0,0
723,1,0,46.56841712646754,2,6,1,1
724,1,1,53.81677931460412,3,6,0,1
725,1,0,47.15860069154955,4,7,1,1
726,1,0,46.09949743731783,3,7,0,1
727,1,1,53.44329565893096,3,9,0,1
728,1,1,52.55973476129783,4,4,1,1
729,1,1,53.21422333432372,1,6,1,1
730,1,0,47.70429540350735,4,5,1,1
731,1,0,45.97498490925967,2,7,1,0
732,1,1,54.358699894514366,1,6,1,1
733,1,1,55.65948973489976,2,7,0,1
734,1,1,54.47460791164163,2,5,1,0
735,1,0,47.67078661465889,3,8,1,0
736,1,1,52.76877335589476,2,10,1,1
737,1,1,53.95288782476526,1,5,1,1
738,1,0,47.52374872132568,3,6,1,1
739,1,1,56.19499679517097,3,6,1,1
740,1,1,51.446290250874966,3,6,0,1
741,1,1,53.59605160339601,2,6,1,0
742,1,1,54.51962143007768,3,4,1,1
743,1,1,53.45404496449022,2,7,0,1
744,1,0,47.38727362245384,2,8,1,1
745,1,1,53.81391581854461,2,6,1,1
746,1,1,53.03534099283892,3,4,0,0
747,1,0,46.46479704378298,3,7,0,0
748,1,0,47.191745122564136,2,7,1,1
749,1,0,45.11369370589036,4,8,0,1
750,1,1,53.23414906604732,3,6,1,0
751,1,1,54.81367815597858,3,6,1,0
752,1,0,47.02189741709083,4,5,1,0
753,1,0,47.822032323257176,4,6,1,1
754,1,0,46.482721351635,3,4,1,1
755,1,1,54.12552996732396,3,9,1,1
756,1,1,53.534852131326005,3,6,0,0
757,1,0,45.59002858029398,2,9,0,1
758,1,0,45.870611668728166,3,4,1,0
759,1,1,56.181975520947525,1,7,0,1
760,1,1,54.89900124416649,3,6,0,1
761,1,1,54.66643121559036,5,8,0,0
762,1,1,56.02012581322428,2,4,1,1
763,1,1,55.44452509485589,3,5,0,1
764,1,1,54.01911418732361,1,7,0,0
765,1,1,54.5274851172408,3,3,0,1
766,1,0,46.5124318376964,3,6,1,0
767,1,1,53.12103309363513,1,8,0,1
768,1,1,55.37811422898464,2,7,0,0
769,1,1,52.058077674665,4,8,0,0
770,1,0,45.75800093487425,4,5,1,1
771,1,1,54.247182024852336,2,7,0,1
772,1,1,54.70437673693949,3,5,1,0
773,1,0,45.41450170622238,3,4,1,1
774,1,0,46.247574863494464,1,7,0,1
775,1,1,53.66063682074134,2,6,0,1
776,1,1,54.641405071057015,2,9,0,0
777,1,1,55.19307133522095,2,10,0,1
778,1,1,54.08478416448248,3,5,0,1
779,1,1,54.95045927111526,1,9,1,1
780,1,0,46.94232725365042,3,9,1,1
781,1,1,53.174300788340936,3,3,0,0
782,1,1,53.55435401727983,2,8,0,1
783,1,0,45.73847253661578,3,10,1,0
784,1,0,46.90283922236133,3,7,0,0
785,1,1,56.0445963695425,1,5,1,1
786,1,1,54.95502100856375,4,3,1,1
787,1,1,55.55707289838683,4,4,1,0
788,1,1,53.959442168732096,2,8,1,1
789,1,1,55.10814121783536,2,5,1,1
790,1,0,47.39816516428314,3,4,0,0
791,1,1,56.05494785005781,4,6,1,1
792,1,0,46.76896773094924,4,8,1,1
793,1,0,47.12349058696428,1,3,1,1
794,1,1,54.06919910827204,3,7,1,1
795,1,0,46.52201780764713,3,8,0,1
796,1,1,54.403201153436925,3,7,0,1
797,1,1,53.40582726783174,3,8,0,0
798,1,1,55.03388576925765,1,4,1,1
799,1,0,46.72296929463752,2,7,0,1
800,1,0,47.12258842000868,2,7,1,0
801,1,0,48.3042762586182,2,5,1,0
802,1,0,46.285026769037366,4,9,1,0
803,1,0,46.25401030384971,4,8,0,0
804,1,0,46.902497769813785,2,6,0,1
805,1,1,54.01825002672437,4,7,0,0
806,1,0,46.79845374940261,3,4,0,1
807,1,1,55.86085668200941,3,9,0,0
808,1,1,55.95180037409924,3,6,1,0
809,1,0,46.930145536718975,3,5,0,1
810,1,1,53.41820251070376,2,6,0,1
811,1,1,54.87338998117768,1,7,1,0
812,1,0,47.565267096342126,3,6,0,0
813,1,1,53.30667932762513,3,5,1,0
814,1,0,47.75355500679518,2,6,0,0
815,1,0,47.59024320674524,2,8,1,1
816,1,1,54.807490013244994,2,5,0,0
817,1,1,55.62780959686558,0,8,1,0
818,1,1,54.03899146702805,0,2,1,0
819,1,0,46.56967430665975,2,6,1,0
820,1,1,53.910168269134665,2,6,1,1
821,1,1,54.33259219511662,3,7,1,1
822,1,0,47.267496807875865,2,5,1,1
823,1,0,47.064791462645786,3,6,1,1
824,1,0,46.98743686122387,2,5,1,0
825,1,1,54.09744754483609,1,6,0,1
826,1,1,52.00190827241887,2,9,0,0
827,1,1,53.56506226381836,2,6,0,0
828,1,1,53.102770780493806,3,9,1,1
829,1,1,53.8543168556645,2,5,1,1
830,1,0,46.53528753006046,4,6,0,1
831,1,1,54.09221857877141,3,6,1,1
832,1,1,53.95465533335103,1,5,1,1
833,1,1,54.69167493621397,3,8,1,1
834,1,1,54.22800267885341,3,4,0,0
835,1,1,55.437801208238106,2,3,1,1
836,1,0,44.41599950078236,3,6,0,1
837,1,0,47.00510192048964,4,4,0,0
838,1,0,48.33070745581332,2,5,1,0
839,1,1,54.090706656642816,3,6,0,1
840,1,0,47.35126605167002,3,7,0,1
841,1,1,54.43284075283073,3,8,0,1
842,1,1,55.69651508800237,2,8,1,0
843,1,0,47.27831898666651,4,4,0,1
844,1,0,46.6506693621488,3,7,1,1
845,1,1,53.82268727302928,3,8,1,1
846,1,0,45.83128674570021,5,9,0,0
847,1,1,54.72490899803089,3,6,1,1
848,1,1,53.86512577781591,3,8,1,1
849,1,1,55.443367310395296,2,6,0,1
850,1,0,47.03914882678765,3,7,0,1
851,1,1,53.627207301281295,3,7,1,0
852,1,1,54.3642645081044,1,4,0,0
853,1,0,46.896305189564224,3,5,1,1
854,1,1,54.7831998628522,3,6,0,1
855,1,1,54.93328175809626,3,8,1,0
856,1,0,46.5514306041754,1,6,0,0
857,1,0,47.07376475761086,4,9,1,1
858,1,1,54.19205790268583,4,6,0,1
859,1,0,45.56673783591592,5,5,1,0
860,1,0,46.96120388854405,3,7,1,1
861,1,1,53.79236216117396,3,7,1,1
862,1,0,47.18221430280092,4,7,0,0
863,1,1,53.35157355911824,2,7,1,1
864,1,0,44.68727787439097,2,9,0,1
865,1,1,54.929654184065065,2,5,1,1
866,1,1,53.45395434196679,4,4,0,1
867,1,0,46.85697032637685,3,9,0,1
868,1,1,54.18386880024975,2,6,1,0
869,1,0,46.11342285411814,4,0,1,0
870,1,0,45.47638725907044,2,6,0,1
871,1,1,55.98464614478516,1,5,1,0
872,1,0,46.6110840713552,2,9,1,0
873,1,0,46.19101160163524,2,6,0,1
874,1,0,48.047478137838674,4,6,1,1
875,1,0,46.68359410046929,2,7,1,1
876,1,0,47.89013829428389,1,7,0,1
877,1,1,55.74347437978265,2,8,0,0
878,1,1,54.83281724867562,1,6,1,1
879,1,0,48.68006410045821,3,7,1,1
880,1,1,52.23236134895825,3,5,0,1
881,1,0,45.60888624916079,4,3,1,0
882,1,0,47.04746154493903,2,7,0,0
883,1,0,47.54087758161775,2,6,1,1
884,1,1,55.32655917140547,3,9,1,0
885,1,0,47.31976418776826,2,7,1,1
886,1,1,53.71601512017821,1,10,1,0
887,1,1,54.28973233295313,1,5,0,1
888,1,1,55.91273683876896,3,8,0,0
889,1,1,54.02343117820222,2,8,1,0
890,1,0,46.81275857602045,2,10,1,1
891,1,0,47.2160823690878,2,5,1,1
892,1,1,55.2581609939852,4,6,0,0
893,1,1,54.97016732820653,3,6,1,1
894,1,0,45.22368226703696,1,7,0,0
895,1,1,53.56893020012354,1,7,1,1
896,1,0,46.32239459247797,3,7,1,1
897,1,1,56.459319223558566,2,6,0,0
898,1,0,47.59117233300437,3,8,1,0
