employee_id,post_policy,minimum_wage_policy,hourly_wage,education_years,work_experience_years,union_membership,full_time_status
266,1,1,57.20703418647628,3,6,0,0
267,1,1,59.18509131853964,3,5,1,1
268,1,1,58.23591103808836,1,6,1,0
269,1,1,58.754058736889135,2,9,0,1
270,1,1,57.49151816865511,2,5,1,1
271,1,1,59.69760368056034,3,6,1,0
272,1,0,49.59321831283359,3,8,1,1
273,1,1,57.20195757595244,3,3,1,1
274,1,1,57.691034178599104,4,7,0,0
275,1,0,51.18805639397291,2,5,0,0
276,1,1,56.582341980430144,3,7,1,1
277,1,1,57.99694496880007,2,7,1,1
278,1,1,56.353902558435216,4,7,1,1
279,1,0,51.233431209457216,0,7,1,0
280,1,0,52.0568103960252,2,6,0,0
281,1,1,57.95625017147758,3,6,0,1
282,1,1,57.547276795423855,3,8,0,0
283,1,0,51.09661014495676,3,8,1,1
284,1,1,56.13909617701568,1,2,1,0
285,1,1,57.0952730815136,2,9,1,1
286,1,0,50.21812645849575,4,6,1,1
287,1,1,58.66396004356904,3,7,1,1
288,1,1,58.26249868649823,2,4,0,1
289,1,1,56.03689822182222,3,7,0,1
290,1,1,58.712195952486425,3,6,0,0
291,1,0,51.81582763763291,3,5,1,0
292,1,1,57.96920434647802,2,8,0,1
293,1,1,57.1622762118628,1,6,1,1
294,1,1,57.39240841700312,3,7,1,1
295,1,1,55.4443475636253,3,3,1,1
296,1,0,50.7903269602496,4,3,1,1
297,1,1,57.51523979454334,3,7,0,1
298,1,1,58.47640142701662,2,7,1,1
299,1,0,49.963972410063135,2,5,0,0
300,1,1,58.60963677602311,3,6,1,1
301,1,0,52.10975672850459,2,5,1,0
302,1,1,57.51547551348781,2,7,1,0
303,1,1,58.94180688356869,2,6,1,0
304,1,1,56.55721172563965,3,7,0,1
305,1,1,59.3564294491818,3,9,1,0
306,1,1,56.8202315821387,3,7,0,1
307,1,0,51.263476093639866,3,6,1,0
308,1,0,48.78964896873439,2,6,0,0
309,1,0,51.56550610106007,2,9,0,0
310,1,0,50.05474612253435,2,10,0,1
311,1,0,50.666079794420185,4,7,1,0
312,1,0,49.856800176438725,3,7,1,1
313,1,1,57.325827129787285,5,9,1,0
314,1,0,50.298555553841695,2,5,1,0
315,1,0,52.11636737322958,2,7,0,0
316,1,0,50.96733164332193,1,9,1,0
317,1,0,50.846325748400346,1,6,0,1
318,1,1,57.96495476111614,4,8,0,0
319,1,1,56.68983432827093,2,8,1,1
320,1,1,56.16830500082878,3,5,0,0
321,1,0,51.198097227298334,3,5,0,0
322,1,1,58.76835548152936,2,6,1,0
323,1,1,58.18988032328316,2,5,1,1
324,1,1,58.20692633143661,4,8,0,0
325,1,0,50.669853983837605,2,6,1,1
326,1,1,57.98917691999751,3,4,1,1
327,1,0,50.677093562577824,4,6,1,0
328,1,1,57.8960581706569,2,6,0,0
329,1,1,57.807905594021385,1,9,1,1
330,1,1,56.73661312999409,1,5,1,0
331,1,1,56.826980176523485,3,7,1,1
332,1,1,58.72763705065497,3,8,1,1
333,1,1,57.048816572520494,1,8,1,1
334,1,1,56.42046376000928,2,6,1,0
335,1,0,51.16664122503049,2,7,1,0
336,1,1,58.539494582945125,2,5,0,1
337,1,0,51.48582288104541,3,6,1,1
338,1,0,51.67393577648545,2,7,1,1
339,1,1,56.459844934744176,3,7,0,1
340,1,0,52.93895781770364,4,7,1,1
341,1,1,56.09951378063218,1,8,1,0
342,1,0,52.087447527773705,2,8,1,1
343,1,1,56.40964437293581,4,6,0,0
344,1,0,51.40754605164297,3,7,1,1
345,1,0,52.19113461238428,4,6,1,1
346,1,0,49.254534781869,3,7,1,0
347,1,0,51.61498915939318,1,9,0,1
348,1,0,50.18484478575404,3,5,0,1
349,1,1,57.0175892099667,4,5,1,0
350,1,1,58.909655652051846,0,3,0,1
351,1,1,58.04216894990293,3,8,1,1
352,1,1,58.245473262880445,2,9,0,0
353,1,0,51.03433972323421,5,7,0,1
354,1,1,56.71822302591895,2,7,1,0
355,1,1,58.36928245526286,4,6,1,1
356,1,0,50.57594050097661,2,8,0,0
357,1,0,50.41349199717797,2,6,0,0
358,1,1,57.62009693357974,3,9,1,0
359,1,0,50.38488056053325,2,5,1,1
360,1,1,57.55783763561286,2,3,0,0
361,1,1,57.151876315370586,3,6,1,1
362,1,1,57.16555527259461,1,9,0,1
363,1,1,57.40912173927597,1,7,1,1
364,1,1,57.4013563123696,2,8,1,1
365,1,0,49.57418023196143,4,5,1,0
366,1,1,58.75592756222635,4,4,1,1
367,1,0,49.94354229614713,3,4,1,1
368,1,0,52.33561402555475,3,5,0,0
369,1,1,57.438116774326346,1,7,1,1
370,1,1,57.03171627410107,2,7,1,1
371,1,1,57.25455734389176,2,9,1,0
372,1,1,59.71685065549024,2,8,1,0
373,1,1,58.693345644847525,2,10,1,1
374,1,0,48.38155737990383,4,8,1,1
375,1,1,55.70762410807664,4,9,1,0
376,1,1,57.52646289380439,2,8,1,1
377,1,1,57.894127716426034,3,3,0,0
378,1,0,52.88186180657875,1,7,1,1
379,1,0,50.612285898585576,0,8,1,1
380,1,0,51.743723707596445,4,5,1,1
381,1,1,58.13706420202193,1,5,1,0
382,1,1,56.4939840839614,2,8,1,0
383,1,0,52.31194360988317,3,6,1,1
384,1,1,58.09155192750907,1,9,0,1
385,1,1,58.15730590473233,4,7,0,0
386,1,1,57.67289680341021,3,8,1,1
387,1,0,50.66039778526906,3,7,0,0
388,1,1,57.440404437776806,1,6,1,1
389,1,0,52.21950884345588,1,5,0,1
390,1,1,57.84010941403761,3,3,0,0
391,1,0,51.34950495230701,3,8,0,1
392,1,0,47.87889095882891,3,6,0,1
393,1,1,56.94678890757282,2,4,1,1
394,1,0,49.96602221947134,3,7,1,1
395,1,1,58.94569825023586,4,5,1,1
396,1,0,50.760812010038,2,6,0,0
397,1,1,58.14065729804755,3,7,1,0
398,1,1,57.55624469674899,2,6,1,1
399,1,1,59.30023708418474,2,7,1,1
400,1,0,52.41409262694104,4,6,0,0
401,1,0,51.06597397829526,2,8,1,0
402,1,1,57.76780461056687,3,9,0,0
403,1,0,51.4547559408503,4,4,1,0
404,1,0,50.22245434073873,3,3,0,0
405,1,1,57.1287251522516,3,6,0,0
406,1,0,48.48370807800941,2,9,1,0
407,1,1,57.87912107919093,2,8,1,1
408,1,1,55.99471124371335,3,6,1,1
409,1,1,58.001931670422856,3,8,1,0
410,1,0,51.011106947938,1,4,1,1
411,1,1,58.7251424353198,1,4,1,0
412,1,1,57.42922323509698,1,6,1,0
413,1,1,56.697117884343264,1,7,0,1
414,1,1,57.40622840722981,3,9,1,1
415,1,1,58.39372108225488,3,7,1,1
416,1,1,58.15032177542382,2,6,0,1
417,1,1,58.1898404640606,3,2,1,0
418,1,0,51.618497739803416,3,5,0,1
419,1,1,56.15878887779095,4,6,1,1
420,1,0,50.8380759200377,2,4,1,1
421,1,1,55.269408664605365,3,9,0,1
422,1,1,56.6440202319981,3,6,1,0
423,1,0,50.35027087761368,3,4,0,0
424,1,1,56.88921578564996,2,7,0,0
425,1,1,57.35065574623592,2,7,0,1
426,1,1,57.37862312059403,3,8,1,0
427,1,0,49.67910478804758,3,5,0,0
428,1,1,56.143905724836735,2,11,1,1
429,1,0,51.099229646047576,2,4,1,1
430,1,1,59.86951287279099,3,4,1,1
431,1,1,57.75415216723312,2,6,1,0
432,1,0,49.07786202534319,4,4,0,1
433,1,0,49.60789483041622,2,8,0,0
434,1,0,51.33911195472064,2,5,1,1
435,1,0,50.40924639842757,2,4,0,1
436,1,0,49.29891380073382,2,6,1,0
437,1,1,55.898773902975776,1,9,0,1
438,1,1,58.65060564120333,3,6,0,1
439,1,0,50.89655076075336,2,5,1,1
440,1,1,57.16077369649804,0,7,0,1
441,1,1,58.4954027210051,4,6,1,1
442,1,0,51.1689605989992,5,8,1,1
443,1,0,51.24721674347882,5,6,1,1
444,1,0,51.149419422604666,0,9,0,1
445,1,1,56.2615543243931,3,4,1,1
446,1,1,58.09522637994523,4,5,0,1
447,1,1,56.195091026417984,3,4,0,0
448,1,1,58.765806613931616,2,5,1,1
449,1,0,50.297166934852605,4,8,0,1
450,1,1,57.56828748429941,3,6,0,1
451,1,1,58.64141962110226,1,7,0,1
452,1,1,57.16414740355526,3,8,1,1
453,1,1,57.02997377209675,1,8,0,1
454,1,1,58.988419196500615,2,7,1,0
455,1,0,51.14711496238238,3,4,1,0
456,1,1,55.2077571758561,3,2,1,1
457,1,0,52.224303776202,4,8,1,1
458,1,1,57.31914910661926,2,7,1,1
459,1,0,51.76056159544731,2,9,1,0
460,1,1,57.87829747039486,2,7,0,1
461,1,1,56.644577850613125,2,8,1,0
462,1,0,51.90021983929597,1,6,1,0
463,1,0,50.11579536567521,0,8,1,1
464,1,1,57.78508030086191,2,7,1,0
465,1,0,51.87750427428265,3,5,0,0
466,1,1,59.14158030809212,1,7,0,1
467,1,1,58.07220526869344,2,6,1,1
468,1,1,58.73625782689813,3,8,1,1
469,1,0,50.63314233612847,3,6,0,1
470,1,1,57.10183277731849,2,10,1,1
471,1,0,49.92572427873045,4,7,0,1
472,1,1,56.65640920753068,1,5,0,0
473,1,1,59.16995498111616,3,7,1,0
474,1,1,58.22681056623386,3,8,1,0
475,1,0,51.29325377075751,3,4,0,1
476,1,0,50.48360182277919,0,3,0,0
477,1,0,50.00508766236972,2,8,1,1
478,1,0,50.053904804370525,5,7,0,0
479,1,0,50.90737664538311,3,7,0,0
480,1,1,57.17536550411609,3,3,1,1
481,1,1,58.267828014122856,2,6,1,1
482,1,1,58.58012388759485,3,5,1,1
483,1,0,49.54586006451454,3,3,0,1
484,1,1,58.16605286263907,4,6,0,0
485,1,0,51.19025388400328,3,7,0,0
486,1,0,50.53026219313349,3,4,0,1
487,1,1,57.24696803057092,1,5,0,1
488,1,0,51.63201074425898,2,4,0,1
489,1,1,57.02534585852108,1,8,1,0
490,1,1,57.56833779933606,1,8,0,1
491,1,0,50.532063030091045,3,6,1,1
492,1,0,50.27428311889521,2,12,0,0
493,1,1,57.13561627504548,2,9,0,1
494,1,0,52.05969393308239,5,6,1,0
495,1,1,58.12225538085252,1,7,0,1
496,1,1,56.55852081058818,2,6,1,1
497,1,0,50.92242813042711,2,6,0,1
498,1,0,52.00810756093989,4,2,0,1
499,1,1,58.73135189539824,2,6,0,1
500,1,1,58.79340004679703,3,11,1,1
501,1,1,57.8937009628192,2,2,0,0
502,1,0,49.52844416881096,1,8,1,1
503,1,0,51.880826835803255,2,9,0,1
504,1,0,51.7362033642923,3,9,0,1
505,1,0,51.772315806793245,4,9,1,1
506,1,0,52.342150754506974,3,6,1,1
507,1,1,58.51922702958869,2,9,0,0
508,1,1,58.41025651487061,4,7,0,0
509,1,0,50.05993732064197,3,4,1,1
510,1,0,49.76205493545338,2,8,1,0
511,1,0,51.11848630900689,2,8,1,1
512,1,1,55.58656825610179,4,7,0,1
513,1,0,50.03845754649624,1,5,1,1
514,1,1,57.80252625637054,3,4,1,0
515,1,1,57.87402516341127,2,8,0,1
516,1,1,56.98386082861821,3,8,1,0
517,1,1,56.51474795963076,3,8,0,1
518,1,1,55.649478533124814,2,7,1,1
519,1,1,58.0421821302352,1,7,1,0
520,1,0,51.27714076801922,1,7,0,0
521,1,1,57.98287346936751,2,8,1,1
522,1,1,56.25821742447224,2,6,1,0
523,1,1,57.53354137038676,5,5,1,1
524,1,1,58.66903779184403,3,7,0,1
525,1,0,51.6985266077659,4,6,0,0
526,1,0,52.6505800755481,1,5,0,0
527,1,0,49.7829296009778,2,7,1,1
528,1,1,56.43424589447832,2,8,0,1
529,1,0,48.96162641784695,3,7,1,1
530,1,1,56.81849462718078,2,8,1,0
531,1,0,52.05857853248368,0,6,1,1
532,1,0,52.1196153788306,3,8,1,0
533,1,1,57.84081972582408,5,5,1,1
534,1,1,58.1565815875304,3,8,0,0
535,1,1,58.90586726072696,2,6,0,1
536,1,0,52.6753705415704,3,5,0,1
537,1,1,56.808597731443584,2,5,0,0
538,1,1,58.18554811521879,2,5,1,0
539,1,0,49.75379151410247,3,8,0,1
540,1,1,57.70096103755175,4,8,1,1
541,1,1,59.08838902572646,3,6,0,1
542,1,0,51.2694123175855,3,6,1,1
543,1,1,56.40326363232776,4,7,1,1
544,1,1,57.05173784132669,3,8,1,0
545,1,1,58.0262380980594,3,6,1,1
546,1,1,57.47593284246301,3,7,0,1
547,1,1,56.37566117172778,3,5,0,1
548,1,0,50.05953344472906,4,5,0,0
549,1,0,51.85014016819566,3,6,0,0
550,1,0,51.7377886406422,5,5,0,0
551,1,1,58.030686561421696,2,5,1,1
552,1,0,50.05847392251583,2,6,1,0
553,1,1,54.86998677748392,3,7,0,0
554,1,1,56.54581324971316,4,11,0,0
555,1,1,59.38653711205572,2,6,1,1
556,1,0,50.02181414627401,1,8,1,1
557,1,0,51.484860686342806,2,7,0,1
558,1,0,51.50048099942072,2,7,1,0
559,1,1,56.13562108956078,3,6,1,0
560,1,1,55.979092767701474,1,4,1,1
561,1,1,55.724385104457546,2,7,0,0
562,1,0,50.58715777594299,0,4,1,0
563,1,1,56.543307658980886,3,7,0,0
564,1,1,58.30605033870051,1,7,0,1
565,1,0,49.687970368673696,2,7,1,0
566,1,1,57.08949414299906,1,8,0,0
567,1,1,57.99881611347005,2,6,0,0
568,1,1,59.02735177680099,2,8,1,0
569,1,1,57.99615779341589,4,8,1,0
570,1,1,56.76340958332321,2,7,0,1
571,1,1,57.048889493312366,2,4,0,1
572,1,1,56.75925100544163,3,5,1,0
573,1,0,49.9677593869402,3,6,1,1
574,1,1,59.204489732269536,3,4,1,1
575,1,1,58.334724430406126,3,6,0,1
576,1,1,58.76177466899729,2,7,0,1
577,1,0,50.41257965898969,0,7,1,0
578,1,1,58.175755652921325,1,5,1,1
579,1,1,57.90715126645424,2,5,0,0
580,1,1,57.856607868016106,2,6,0,1
581,1,0,51.07563357249739,4,7,0,1
582,1,1,56.7587321939377,3,3,1,1
583,1,0,50.40698055022463,2,5,0,1
584,1,1,57.91357413628864,2,8,0,0
585,1,0,51.592336804678304,0,8,0,1
586,1,1,57.13236717525592,4,9,1,1
587,1,0,50.91126428280049,2,7,1,0
588,1,1,57.69914373181604,1,6,0,1
589,1,1,58.9316644391602,3,9,1,1
590,1,1,58.61673107786518,2,6,1,1
591,1,1,56.40127590613912,3,8,0,0
592,1,0,51.25819980363776,3,6,1,0
593,1,1,57.39067598618308,4,12,0,1
594,1,1,55.704967498476464,2,7,1,1
595,1,0,51.13641639135098,3,6,0,1
596,1,0,50.08793001574436,1,6,1,1
597,1,1,58.04966781419881,4,7,0,1
598,1,0,52.28410571129038,3,6,0,1
599,1,1,58.66458450051609,3,3,1,0
600,1,1,55.99036414709039,4,3,1,1
601,1,1,57.80094055559665,3,4,1,1
602,1,0,50.5609279532251,4,7,1,0
603,1,1,57.84778282943747,2,8,0,1
604,1,1,58.03480363242778,3,5,1,1
605,1,0,49.70051541987722,3,5,0,0
606,1,1,57.24054253204966,3,6,1,0
607,1,1,58.14233620622374,2,4,0,0
608,1,1,59.20499520781688,4,6,0,1
609,1,0,51.81031258731854,3,9,1,0
610,1,0,50.75754853531941,2,7,1,1
611,1,1,56.01444445523702,3,6,0,1
612,1,0,51.50362574828693,2,7,0,1
613,1,1,58.14344221613495,3,7,1,0
614,1,1,57.15692823442538,3,8,0,1
615,1,0,51.49710996039289,2,5,1,1
616,1,0,48.194810074738726,2,5,0,1
617,1,0,49.29203883219211,2,4,0,1
618,1,1,57.317059413531005,3,9,1,0
619,1,1,57.06495596064761,3,8,1,1
620,1,0,51.05131882026052,3,6,1,1
621,1,1,57.93020199445752,2,6,1,1
622,1,1,58.968298412744446,2,3,0,0
623,1,0,49.99942282566247,3,3,0,0
624,1,1,56.03027786277337,2,6,1,1
625,1,0,50.37795604567196,2,3,0,1
626,1,0,49.99349953571804,3,6,1,1
627,1,1,57.67970124593479,2,4,1,1
628,1,0,50.24891408249785,4,6,1,1
629,1,1,57.27849315344466,4,6,1,1
630,1,1,56.43494630209358,3,6,1,1
631,1,0,48.6911109153374,2,8,1,1
632,1,1,57.37401282371008,1,7,1,1
633,1,1,56.810314215593046,4,7,0,1
634,1,0,50.02683747283362,3,8,1,0
635,1,1,57.12837472889476,2,4,1,0
636,1,1,58.439568446181966,3,6,1,1
637,1,1,57.21038199395555,3,11,1,0
638,1,0,50.09263068380659,3,5,0,0
639,1,0,49.88716649770517,2,4,1,1
640,1,0,51.14788071547223,2,4,0,1
641,1,1,58.70490593384503,2,5,1,1
642,1,1,57.50453443226804,2,7,1,1
643,1,1,56.424535974879575,5,9,0,1
644,1,1,57.91663688324299,1,8,1,0
645,1,1,56.50942841178341,4,4,1,0
646,1,0,49.89222791577212,0,8,0,1
647,1,0,52.48700264419446,2,5,0,1
648,1,1,56.67031611188676,2,6,0,0
649,1,1,57.45821522287331,3,11,1,0
650,1,0,50.833766024660406,1,6,0,1
651,1,0,50.5869171024112,3,6,1,0
652,1,1,58.12457266602306,2,4,1,0
653,1,1,57.791186328038016,2,5,1,0
654,1,1,56.53803861373797,3,9,1,0
655,1,0,52.28000644296211,3,5,1,0
656,1,1,57.94185557273936,2,8,1,0
657,1,1,56.089963409526256,4,7,0,1
658,1,1,59.5609401842663,2,5,0,0
659,1,0,51.25990506483619,4,7,1,0
660,1,1,56.74338102611412,4,8,1,0
661,1,1,57.568983648434696,2,5,0,1
662,1,1,56.34801538673707,3,8,1,0
663,1,1,57.21080192610452,1,8,0,1
664,1,0,50.92205931974685,2,6,0,0
665,1,1,57.393516300278655,4,9,1,0
666,1,1,58.434007820057104,2,6,1,0
667,1,1,58.16785651007818,3,7,0,1
668,1,0,49.89334572578964,3,6,0,1
669,1,1,57.1162186708737,4,6,1,0
670,1,0,49.18635126490175,4,8,1,1
671,1,1,55.76197308300248,5,6,1,0
672,1,0,52.877869653469816,3,4,1,1
673,1,0,52.71153743996583,2,4,0,1
674,1,0,51.98041250042252,0,4,0,0
675,1,1,58.065511019261365,3,7,0,0
676,1,0,49.10659243384369,3,8,0,1
677,1,0,49.857367988867935,4,8,0,0
678,1,1,57.61243531205959,3,7,1,1
679,1,0,49.75811864977229,1,10,1,0
680,1,1,57.67577115382986,2,5,1,1
681,1,1,57.19873297366691,3,8,1,0
682,1,1,57.41720839915663,3,8,0,1
683,1,1,56.38965206052936,3,4,0,1
684,1,1,58.77338147441442,3,7,1,0
685,1,1,57.64953411164037,4,4,0,1
686,1,1,57.869079146813775,1,7,1,0
687,1,0,49.99178131184182,1,7,0,0
688,1,1,58.514478223136855,3,7,0,1
689,1,0,50.52006207139958,1,5,0,1
690,1,1,58.037092397052376,4,7,1,0
691,1,1,57.59439819935948,3,7,0,1
692,1,0,50.26301708765679,2,4,0,1
693,1,1,58.07710418287347,4,6,0,0
694,1,0,52.39828396509623,2,4,1,0
695,1,1,56.25816621100678,4,2,1,1
696,1,1,56.65797570313993,2,6,1,0
697,1,1,57.0433421960757,1,4,1,1
698,1,1,57.21847124150679,2,7,1,1
699,1,1,56.92275946825051,3,4,1,0
700,1,1,59.39606477877459,4,7,1,1
701,1,0,52.13639464931749,0,7,0,1
702,1,1,58.03724670471391,3,4,1,0
703,1,1,57.2157007428373,2,7,0,1
704,1,1,57.79191092452845,3,4,0,0
705,1,1,59.66457867008042,4,9,1,1
706,1,1,57.652798598424425,3,5,1,1
707,1,1,58.04840675695508,2,7,1,1
708,1,0,51.067320626585705,3,7,1,0
709,1,0,50.83711370507065,2,7,0,1
710,1,1,58.176466387961305,4,7,1,1
711,1,0,51.69448660917904,2,7,1,1
712,1,1,57.691776503607386,2,5,0,0
713,1,0,51.007791807462816,1,7,1,1
714,1,1,58.30740005622304,2,6,1,0
715,1,1,58.27064827846623,3,6,1,0
716,1,0,51.78148652590309,2,10,0,0
717,1,1,58.80193287387611,2,8,1,1
718,1,1,57.74014767086276,2,7,1,0
719,1,1,59.05798127504257,3,8,1,1
720,1,1,55.81495231490185,3,6,1,0
721,1,0,50.08505590458704,2,7,0,1
722,1,0,51.09678869195114,1,8,0,1
723,1,1,58.985642793858894,2,7,1,0
724,1,0,49.61581080936547,3,6,1,1
725,1,0,50.23617301473284,4,7,0,1
726,1,1,55.70241744462753,4,7,0,1
727,1,1,56.82926308038837,2,6,1,1
728,1,1,57.56656688812674,3,9,1,0
729,1,0,51.97006441016934,4,9,1,1
730,1,1,58.73156610640116,3,7,1,0
731,1,1,58.53029731213032,1,5,0,1
732,1,1,57.84084364913856,3,5,1,0
733,1,1,58.01321729851826,0,5,0,1
734,1,0,51.39988732195916,2,7,0,1
735,1,1,57.260752645612015,0,6,1,0
736,1,1,56.52158109568191,3,8,0,1
737,1,0,52.48991068329157,2,10,0,1
738,1,1,58.40816654720832,4,5,1,1
739,1,1,57.00369765765108,3,6,1,1
740,1,0,49.662869914254856,4,7,1,0
741,1,1,58.296353678838,1,5,0,0
742,1,0,50.56026678274237,3,7,0,1
743,1,1,57.64092976882196,1,3,1,0
744,1,1,57.08773616482123,2,8,1,1
745,1,0,49.292833812282,2,9,1,0
746,1,0,52.47706419129165,5,7,0,0
747,1,1,56.98976997851285,2,5,1,0
748,1,1,58.50028391047712,3,5,0,0
749,1,1,55.45449204803887,3,6,1,1
750,1,0,52.818501263424565,2,5,1,0
751,1,0,50.46060550234646,2,9,1,1
752,1,1,57.74487532300638,1,7,0,1
753,1,1,58.844904422119015,2,4,1,1
754,1,1,58.75700388412584,5,8,0,1
755,1,1,57.91014094515985,1,6,0,1
756,1,1,57.453483828852455,2,7,0,1
757,1,0,50.81312330820343,3,4,1,0
758,1,1,55.32316338350062,3,4,1,0
759,1,1,58.86089148226003,1,8,0,0
760,1,0,50.1043216334032,3,4,1,0
761,1,0,50.7788006582806,3,7,1,1
762,1,1,57.64885271766437,3,6,0,1
763,1,1,56.7527720345252,2,9,0,1
764,1,0,51.26161948567277,4,8,0,1
765,1,1,57.52997219104725,3,5,1,0
766,1,1,58.20381562824678,4,7,0,1
767,1,0,52.417310225784846,5,10,0,0
768,1,0,50.66103521798836,2,5,0,1
769,1,0,51.175720425514974,3,5,1,0
770,1,0,51.11445220470032,3,5,0,1
771,1,0,50.6961953470148,1,4,0,1
772,1,1,58.77487983636726,1,8,0,1
773,1,1,58.23016899432525,2,10,1,0
774,1,1,58.07849800676456,2,12,1,0
775,1,0,49.67556135277494,2,6,0,1
776,1,1,56.720801935742905,2,8,1,1
777,1,0,49.28015118120104,2,4,1,0
778,1,1,56.965174135712914,3,7,0,0
779,1,1,58.39915670388184,1,9,1,0
780,1,1,56.57217558308975,1,4,0,0
781,1,0,52.40956746132536,1,6,1,1
782,1,1,57.259385519597714,1,8,0,0
783,1,1,56.40449814959895,2,6,1,1
784,1,0,51.786160059591545,1,10,0,1
785,1,0,50.20904793683527,3,4,1,1
786,1,1,57.1810155087408,2,8,1,0
787,1,0,50.53828614268887,2,7,1,0
788,1,1,56.47151721231512,2,8,1,1
789,1,0,51.135236703394526,2,8,1,0
790,1,0,49.16283774059296,2,6,1,1
791,1,1,56.42258882542389,3,9,0,0
792,1,0,50.728421619422576,2,7,1,0
793,1,0,50.669557100096895,1,4,1,1
794,1,1,57.52261406659269,3,12,0,0
795,1,0,50.151969314195625,2,5,1,0
796,1,0,50.62745745626559,3,7,1,0
797,1,0,50.48882610212369,2,6,1,1
798,1,1,58.57694702477124,3,4,0,1
799,1,1,58.26885943926584,1,5,1,1
800,1,1,56.59397439908904,2,4,0,0
801,1,0,50.15522574005974,4,4,0,0
802,1,1,56.84712901179488,3,9,0,1
803,1,1,56.73562657502394,2,7,1,0
804,1,1,56.954567981491714,3,7,0,0
805,1,1,57.46370171323641,3,7,1,0
806,1,1,57.000905683963545,1,10,0,0
807,1,1,57.85899907193943,1,7,1,0
808,1,1,58.53326129827399,2,8,1,1
809,1,0,50.40243373097851,2,7,1,0
810,1,1,59.11886564666332,3,7,0,1
811,1,1,58.25386680803369,2,4,0,1
812,1,0,52.35086723914147,2,8,1,1
813,1,1,57.67437915265895,6,9,0,1
814,1,1,58.60080729453505,3,4,1,0
815,1,1,57.079654608037046,3,7,0,1
816,1,1,58.25064059969276,3,4,1,0
817,1,1,59.16500313507179,2,6,1,1
818,1,0,52.25656800610438,2,7,0,0
819,1,0,51.02327630137146,3,9,0,1
820,1,1,59.6221861159534,4,10,0,1
821,1,1,57.87885075795637,2,6,1,0
822,1,1,58.197359952671896,3,7,0,1
823,1,0,50.70040575242761,2,5,1,0
824,1,0,51.55532695846624,2,6,1,0
825,1,1,58.251087713247294,2,6,1,1
826,1,1,57.44404542926886,3,5,0,1
827,1,1,57.81691423747464,1,4,0,0
828,1,1,57.67695309240845,3,10,0,0
829,1,1,57.83471247109352,2,8,1,1
830,1,0,52.90708393410634,2,8,0,0
831,1,0,50.98901831445639,3,5,0,1
832,1,1,58.75822320614944,1,8,1,0
833,1,0,51.03463923306706,1,5,0,0
834,1,0,50.61309084080919,2,8,1,1
835,1,1,55.1075806997744,2,8,0,0
836,1,0,49.97954736183334,3,8,1,1
837,1,0,51.82106497796838,2,7,0,1
838,1,1,58.57905940078201,3,7,0,1
839,1,1,57.17882488429849,5,7,1,1
840,1,1,58.28349529235522,2,6,0,1
841,1,1,55.963658715488414,2,6,0,1
842,1,1,59.89414704754248,2,4,1,0
843,1,0,52.44332819173278,2,6,0,0
844,1,1,57.32115986171879,2,9,0,0
845,1,0,49.88053764502667,3,5,1,1
846,1,1,57.9492153129272,3,7,1,1
847,1,0,50.565141316473856,3,9,1,1
848,1,1,58.07510857122831,1,8,1,1
849,1,1,57.01311119774224,5,3,1,1
850,1,0,51.72185499622579,3,6,1,0
851,1,0,51.18249504761919,1,8,1,0
852,1,0,50.92853419807968,2,9,1,0
853,1,1,56.835534147631,2,8,1,1
854,1,0,48.50675871071007,3,8,0,0
855,1,1,56.95270602727231,2,4,1,1
856,1,1,56.66590663209065,3,10,1,0
857,1,1,59.67406404939599,3,7,0,0
858,1,0,51.79667004244988,3,9,1,1
859,1,1,56.93649050076828,2,6,1,0
860,1,1,57.65990972686173,2,8,0,1
861,1,0,51.46598702755987,1,9,0,1
862,1,0,51.15178550193166,4,9,1,0
863,1,0,51.09215654539954,2,7,0,0
864,1,1,58.07063633865543,3,4,1,0
865,1,1,55.49363587997811,2,7,0,1
866,1,1,56.85004679581778,2,8,0,1
867,1,1,55.91751747136578,2,8,1,0
868,1,0,49.80855832093206,2,9,1,1
869,1,0,48.72360032898912,1,6,0,0
870,1,1,58.32249230881324,3,4,0,0
871,1,0,51.23701414864326,3,6,0,0
872,1,1,56.3959175652293,2,8,1,1
873,1,0,50.30711983140122,2,7,1,1
874,1,1,57.78946723276148,3,7,0,1
875,1,1,57.67940623629115,2,7,1,1
876,1,1,57.29364648640792,3,6,1,0
877,1,1,56.77465136114381,4,4,0,0
878,1,0,50.17311413375049,3,7,0,1
879,1,0,50.488495786664494,3,7,1,0
880,1,0,50.8683902572885,2,8,0,1
881,1,0,51.56574336952616,4,7,1,0
882,1,1,55.73124648876253,2,7,0,0
883,1,0,52.0594930278891,1,9,1,1
884,1,1,58.9589712873453,4,5,0,1
885,1,1,59.37039094718495,2,6,0,1
886,1,1,57.65284667790184,2,4,0,0
887,1,1,57.36321969345535,2,6,1,0
888,1,0,50.74627477695632,2,6,1,0
889,1,0,52.48787962960088,2,7,0,0
890,1,0,51.77321942900181,0,3,1,0
891,1,1,59.34079486044261,2,5,0,1
892,1,1,58.19623630580394,3,8,1,1
893,1,1,56.955840211981176,3,6,1,1
894,1,1,56.29642722310464,3,6,1,1
895,1,1,58.21776043507367,2,6,1,1
896,1,0,51.16940362272698,1,6,0,0
897,1,0,51.20882895480917,4,7,0,1
898,1,1,57.56009546745343,3,2,1,1
899,1,1,59.2353188190292,3,6,1,0
