unit_id,post_policy_period,new_policy,insurance_coverage,income_level,age,gender,previous_insurance
266,1,1,50.88694067987386,3,9,0,0
267,1,0,48.9257702655154,3,6,0,0
268,1,0,48.62835924879956,2,8,0,0
269,1,0,47.9447186895034,2,7,0,0
270,1,0,47.70307691994186,3,6,1,1
271,1,0,48.38839446600952,4,7,0,0
272,1,0,47.508043924414295,3,3,1,1
273,1,0,46.81451291544436,2,3,0,0
274,1,0,48.53829237688125,3,8,0,1
275,1,1,49.65297765482693,3,6,0,0
276,1,1,50.614467022571176,3,7,1,0
277,1,1,52.18674185440388,4,5,0,0
278,1,0,48.566406385318594,2,6,0,0
279,1,0,47.83796169154638,3,6,0,1
280,1,1,52.600939555096446,3,9,0,1
281,1,1,51.5315845469395,2,7,0,0
282,1,0,46.59587286204128,1,8,0,0
283,1,1,52.04004520106365,2,5,0,0
284,1,1,51.18330515802055,4,3,0,0
285,1,0,47.76831044199549,2,6,0,1
286,1,1,54.31561323150243,4,6,0,1
287,1,0,48.83959193402171,4,6,0,0
288,1,0,48.78293171539024,2,5,1,0
289,1,0,48.30013542231626,2,6,0,1
290,1,0,47.557309276442126,3,6,0,1
291,1,1,50.75496938144914,4,8,1,1
292,1,0,47.07223879260863,3,7,0,0
293,1,0,46.6158193584965,1,5,0,0
294,1,0,47.77789625792725,2,7,0,0
295,1,0,47.95873553231738,3,7,0,1
296,1,1,51.19598413672326,2,3,1,0
297,1,0,48.46462984763724,1,6,0,0
298,1,1,50.0839775396668,3,6,0,1
299,1,0,46.69933037684152,1,6,0,0
300,1,1,51.08025829724636,3,8,1,0
301,1,0,48.61074751044454,4,5,1,0
302,1,1,52.10906708588144,2,4,0,0
303,1,0,47.11075681090982,3,8,1,0
304,1,1,50.5539847006231,2,5,0,0
305,1,1,53.48299141945457,3,6,0,0
306,1,0,46.41657496094828,2,6,0,1
307,1,0,49.306381128417314,3,8,0,0
308,1,1,51.19739650540839,1,5,0,1
309,1,0,48.81928153512688,3,8,0,0
310,1,0,47.93391710066846,4,5,0,0
311,1,0,48.16575135473403,4,11,1,0
312,1,0,47.54502101256863,2,4,0,0
313,1,1,51.20414422900157,2,10,0,0
314,1,1,52.52870946707661,1,7,0,0
315,1,1,49.11776367138015,2,6,0,0
316,1,0,46.37909691619999,3,6,0,0
317,1,1,51.74862714368846,3,5,0,1
318,1,1,51.23098996211839,4,7,0,0
319,1,1,51.02472507004337,3,5,0,1
320,1,1,52.08643619315804,2,5,1,1
321,1,0,47.78783873269368,2,9,0,1
322,1,0,49.0551513199717,2,7,0,0
323,1,0,48.77480098138037,1,8,1,0
324,1,0,49.02769746354565,3,8,0,1
325,1,0,47.49095386331288,2,5,1,0
326,1,1,52.50033631229922,2,7,0,0
327,1,0,48.0485226043478,2,5,1,0
328,1,1,50.35164901218839,3,6,0,1
329,1,0,49.12623699216813,3,4,0,0
330,1,0,46.992615593182094,0,6,0,1
331,1,0,48.20348285666444,2,6,0,0
332,1,0,48.39914276423819,3,5,1,0
333,1,0,46.34275009577496,4,6,0,0
334,1,1,52.82713111359784,2,10,0,0
335,1,1,51.42167310854463,3,8,0,1
336,1,1,51.82229565342806,1,9,1,0
337,1,1,51.96780471095183,2,8,0,0
338,1,0,48.616786827631216,2,8,0,0
339,1,0,49.00930455607231,2,7,1,0
340,1,1,50.62096511538189,1,9,0,0
341,1,0,46.95921294658135,2,8,0,1
342,1,0,47.90382416423952,3,6,0,0
343,1,1,51.998085087931344,2,7,0,0
344,1,1,50.101697536429576,2,7,0,1
345,1,0,47.61743517461933,3,1,1,0
346,1,0,48.05917136643131,2,5,0,1
347,1,0,47.69963915451606,3,4,0,0
348,1,1,49.787540459693055,1,5,1,0
349,1,0,51.56712833724971,4,7,0,1
350,1,0,47.013594597575306,2,3,0,0
351,1,0,48.58405065533953,1,6,1,0
352,1,0,46.95053997609823,2,7,1,1
353,1,0,47.18661362624825,3,5,0,0
354,1,1,52.048525118033545,4,4,1,0
355,1,0,49.338294496133,4,6,0,0
356,1,1,51.07072059811746,3,6,0,0
357,1,1,50.22796022197621,4,6,0,0
358,1,1,50.73134006927744,3,6,0,0
359,1,1,51.06894403810567,4,6,0,1
360,1,0,46.18285027753799,2,7,0,0
361,1,0,48.49923317615055,3,8,0,0
362,1,1,51.54430685841451,3,4,1,1
363,1,0,47.852772016182485,1,5,0,0
364,1,0,48.80099563855462,2,7,1,0
365,1,1,52.44901176578489,5,5,0,1
366,1,0,47.67256597927459,2,9,1,1
367,1,0,46.63603529998012,2,6,1,0
368,1,1,51.06027399068058,5,7,1,0
369,1,0,49.914991400421776,2,7,0,1
370,1,1,51.25963750301501,3,8,0,0
371,1,0,48.24328669789001,3,7,1,1
372,1,0,47.68019864896355,3,5,0,0
373,1,1,50.48809298926016,4,8,0,1
374,1,0,47.974833182116,0,7,0,0
375,1,1,53.45418346928219,2,8,0,1
376,1,1,53.01157056497461,2,6,1,1
377,1,1,49.64239579055409,1,8,0,0
378,1,0,47.24677954609063,2,7,0,0
379,1,1,52.07325844798684,2,6,0,0
380,1,0,48.3591602166302,2,5,0,0
381,1,0,49.62506690720005,3,6,0,1
382,1,1,52.22528541776428,2,4,0,0
383,1,1,51.95202112093697,2,6,0,1
384,1,1,50.40179296377512,3,5,0,1
385,1,1,50.88747703777873,1,6,0,0
386,1,1,51.49236805801236,2,5,1,0
387,1,0,50.15064780311329,3,5,1,1
388,1,1,51.58477998472083,1,4,0,0
389,1,1,49.02193175995003,2,7,0,0
390,1,1,50.61174103083224,2,7,1,0
391,1,0,48.01240149443093,4,8,0,0
392,1,0,48.35889474549316,3,6,1,0
393,1,1,52.11699879418206,4,8,1,1
394,1,1,52.592761205545806,3,6,0,0
395,1,1,49.64330840052528,1,5,0,0
396,1,0,48.08489249306975,1,7,0,0
397,1,1,51.86582477491896,2,8,0,0
398,1,1,49.191854588380565,0,8,0,0
399,1,0,48.30466361852877,3,8,0,0
400,1,0,48.20652116081518,2,7,0,1
401,1,1,50.1464476325794,4,7,0,0
402,1,1,52.61613424806552,2,6,0,1
403,1,0,47.91897393062949,2,9,1,1
404,1,0,49.16375399391962,3,5,1,1
405,1,1,52.77192109011449,2,5,1,1
406,1,1,50.668621971672245,2,7,0,0
407,1,0,48.17471490563405,2,6,0,1
408,1,1,51.45773743758493,2,7,0,0
409,1,0,49.02772709342823,2,8,0,1
410,1,0,48.06317357385311,4,8,0,0
411,1,1,50.25904813407483,2,7,0,1
412,1,0,49.14702773710441,3,5,1,0
413,1,0,49.10523286918568,2,7,0,1
414,1,0,49.361484730942855,3,6,0,0
415,1,1,51.74091845810613,2,8,0,0
416,1,1,49.909305771225256,3,6,1,1
417,1,0,49.91024258486245,1,4,0,0
418,1,1,51.5368420627708,4,12,1,0
419,1,1,52.865637960261935,3,4,1,0
420,1,0,49.49442475544773,2,8,0,0
421,1,1,52.649289257791,2,5,0,0
422,1,0,47.94472522613368,3,7,0,0
423,1,1,50.89064232007341,3,9,0,0
424,1,0,50.17497467060665,4,8,0,0
425,1,0,48.1701105641233,3,5,0,1
426,1,1,49.9862025456401,3,9,1,0
427,1,0,47.87966298801152,4,5,0,0
428,1,0,47.42993678057361,2,5,0,0
429,1,0,49.97635076974317,3,8,1,0
430,1,0,49.149677233954606,1,7,0,0
431,1,1,51.48061072284174,4,7,0,0
432,1,1,51.41203478298438,2,8,0,0
433,1,0,49.56725140964023,4,7,0,1
434,1,1,49.55680197107125,1,5,0,0
435,1,1,52.63184974466768,3,6,0,1
436,1,0,48.06411271491383,3,7,1,0
437,1,0,49.75122115294614,3,5,0,1
438,1,1,51.93715064785741,4,8,1,0
439,1,1,51.69875823898936,4,5,0,0
440,1,0,47.06239347953412,2,3,1,0
441,1,1,50.392617388888624,4,8,0,1
442,1,1,52.48477692430525,3,9,1,1
443,1,0,47.4074854150007,0,6,0,0
444,1,1,52.09379826040787,2,6,1,0
445,1,0,47.87365007948402,5,6,0,0
446,1,0,47.92568807889011,3,6,1,0
447,1,1,52.70152412232932,1,5,0,0
448,1,1,51.68257820006896,2,6,0,0
449,1,0,47.62198186514057,1,12,0,0
450,1,1,50.74495370524664,4,10,0,0
451,1,1,52.30308339410291,2,6,1,0
452,1,1,49.36595434331023,3,5,0,0
453,1,1,51.12878884127881,4,5,0,0
454,1,0,49.504266327911175,4,4,0,0
455,1,0,48.42812740123272,3,6,0,0
456,1,1,50.99495398875153,4,6,0,0
457,1,0,47.78734853928116,2,6,0,0
458,1,0,47.307974518150935,2,5,0,0
459,1,0,46.80446115508026,2,7,1,0
460,1,1,52.44182736810664,3,5,0,1
461,1,0,47.15757879029504,1,5,1,0
462,1,0,47.35741517933137,2,6,0,0
463,1,0,50.84528114496526,4,3,0,1
464,1,0,48.12430446706647,1,6,0,0
465,1,1,50.32684699819966,4,7,1,1
466,1,0,50.26783413358534,3,7,1,0
467,1,0,47.69835494270829,2,5,0,0
468,1,1,51.915058790763695,2,4,0,1
469,1,0,49.0992652239007,1,9,0,0
470,1,1,49.37602933405714,1,8,0,0
471,1,1,52.06130642081387,3,7,1,0
472,1,1,50.37239363659217,2,8,1,0
473,1,1,51.87668827433608,2,3,0,0
474,1,1,50.87986952970266,3,9,0,0
475,1,0,46.721877583197546,2,8,0,0
476,1,0,49.07346231828936,2,6,1,1
477,1,0,47.45794308050123,3,9,0,0
478,1,1,52.17495330027376,3,9,0,1
479,1,1,50.08192609030707,2,6,0,0
480,1,1,51.57554831701019,3,5,0,0
481,1,1,52.92144093808296,2,4,1,0
482,1,1,51.545234277868296,3,4,0,0
483,1,0,48.75220183985454,3,5,0,1
484,1,0,48.34168239673588,3,8,1,0
485,1,1,50.95491295976768,1,3,1,0
486,1,1,50.840601575763294,3,9,0,1
487,1,1,52.22895851817995,4,2,0,0
488,1,0,48.8097740887651,3,4,1,1
489,1,1,51.29955983136872,1,4,0,0
490,1,1,50.62978418152565,4,4,0,1
491,1,1,52.37176777877377,5,4,0,1
492,1,0,48.413654851002654,2,8,1,0
493,1,0,47.75347826884653,2,6,0,0
494,1,1,51.62005228320163,1,7,1,1
495,1,1,52.08569374038378,1,5,0,0
496,1,0,48.25012398211752,2,8,0,1
497,1,1,52.26644981312853,3,7,1,1
498,1,0,46.87495228694159,4,9,0,1
499,1,0,48.93956583134351,2,6,0,0
500,1,1,51.757878739162535,2,7,0,0
501,1,1,51.19591101543311,2,7,0,0
502,1,1,49.35237386468624,1,8,0,0
503,1,0,47.92287614238517,3,5,1,1
504,1,0,48.5506223490154,4,5,0,0
505,1,0,46.03228273016718,2,5,1,0
506,1,0,48.428317240936416,3,6,0,0
507,1,0,47.83670980887351,3,8,1,0
508,1,1,53.17834170358589,3,5,0,1
509,1,0,47.725436447044096,2,5,0,0
510,1,1,51.37556407552101,4,7,0,0
511,1,1,50.6376858151825,3,7,1,0
512,1,0,49.72738517895248,4,8,0,0
513,1,0,47.73692360779272,2,6,1,1
514,1,0,49.36363177112788,0,7,1,0
515,1,1,49.18052537464149,2,7,0,1
516,1,0,49.18882533712232,4,9,0,0
517,1,1,51.52221569327657,4,5,0,0
518,1,0,48.963807272841365,1,6,0,1
519,1,0,48.060585818978375,1,7,0,0
520,1,0,47.928523190501146,2,4,0,1
521,1,0,48.77042018635174,3,5,0,1
522,1,0,47.11237270492332,2,5,1,0
523,1,1,50.91963635069636,2,5,0,0
524,1,1,50.00507756590549,1,7,1,0
525,1,0,47.59045044571904,3,6,1,1
526,1,1,51.12097885881962,4,7,0,0
527,1,1,51.42802091383897,1,5,1,1
528,1,0,46.940891770346376,3,7,0,0
529,1,1,50.34749859299267,3,6,0,0
530,1,1,52.1677777860759,4,5,0,0
531,1,0,48.6089571889076,4,8,0,0
532,1,1,50.84958610250081,2,7,0,0
533,1,1,51.72617297162884,4,2,0,1
534,1,1,50.99375301472738,3,7,0,0
535,1,0,47.47046947495226,3,8,0,0
536,1,1,50.56922557695065,2,8,0,0
537,1,0,50.369161100758426,1,6,1,1
538,1,1,51.81048578831231,2,4,0,0
539,1,0,48.89587210202551,2,7,0,0
540,1,0,47.60650183863521,2,7,0,0
541,1,1,52.280842896866105,4,7,0,0
542,1,1,50.78376898966202,3,7,0,1
543,1,0,46.60731917284476,2,6,0,0
544,1,1,50.62428484996352,4,7,0,1
545,1,0,48.96648558000418,5,8,1,1
546,1,0,48.57375553590208,3,8,0,1
547,1,1,50.93247041820114,2,3,0,1
548,1,0,48.632008432465966,3,7,1,0
549,1,0,49.044559709105485,2,8,1,0
550,1,0,48.42037429091771,3,5,1,0
551,1,0,47.99149196506525,2,8,1,0
552,1,1,52.87867053975028,1,4,0,0
553,1,0,48.64625515770443,3,8,0,0
554,1,0,47.46525865745761,3,7,0,0
555,1,1,49.33895609920166,1,7,1,0
556,1,1,49.48968689498797,3,7,1,1
557,1,1,51.51210719932333,2,6,0,0
558,1,1,51.84968733885746,3,9,1,1
559,1,1,50.9367145563763,2,8,0,0
560,1,0,47.97319540543426,3,7,0,0
561,1,1,51.78902623415224,1,8,0,0
562,1,1,52.55589476595336,2,8,0,0
563,1,0,47.090774522815,4,4,0,0
564,1,1,51.16408678436228,2,7,1,0
565,1,0,46.75958123059872,1,6,0,1
566,1,1,51.513053979733314,4,3,0,0
567,1,1,51.17341813850491,2,6,0,1
568,1,0,48.02650430583898,2,6,0,0
569,1,0,47.85923719437108,3,7,0,0
570,1,0,47.87381657751842,4,6,0,0
571,1,1,53.1768525332522,4,6,1,1
572,1,1,51.73760715443862,2,7,0,0
573,1,0,47.61509220608223,3,7,0,1
574,1,1,52.914055566142046,4,9,1,0
575,1,0,49.097124453953526,4,7,0,0
576,1,0,47.68484425473884,2,5,1,1
577,1,0,48.57241720350966,4,7,0,1
578,1,0,47.65622723110519,2,3,1,0
579,1,0,49.38514270881945,5,7,0,0
580,1,1,51.37187581990938,2,3,0,1
581,1,0,50.01655362499926,2,5,1,1
582,1,1,51.74176216392718,3,5,0,0
583,1,0,49.30800653665873,2,8,0,1
584,1,0,47.077088333369936,2,7,1,1
585,1,0,49.29020467019218,2,6,1,0
586,1,1,49.57666156390465,3,5,0,0
587,1,0,48.8311620519533,2,7,1,0
588,1,0,48.147658586476936,2,8,1,0
589,1,1,52.094302170848266,1,9,1,0
590,1,0,46.826841426979314,4,7,0,0
591,1,0,48.99087010898713,3,6,0,0
592,1,0,48.27716270172589,3,5,0,0
593,1,0,46.68271165845526,3,8,0,0
594,1,1,51.56161280377328,4,9,1,1
595,1,0,46.15397734651658,2,4,0,1
596,1,1,51.333032771147096,2,8,0,1
597,1,0,46.81772838592869,3,4,1,1
598,1,1,50.36224062900663,1,5,0,1
599,1,1,48.85684957517343,3,4,1,0
600,1,1,50.41845335770296,2,7,0,0
601,1,1,52.3634920858358,1,7,0,0
602,1,1,49.72279056532484,3,3,0,0
603,1,1,50.813576251163546,2,5,0,0
604,1,1,50.745031266296,3,8,0,1
605,1,1,51.80667384193089,1,10,0,1
606,1,0,49.00152226044232,3,4,0,0
607,1,1,50.29171902064383,1,7,1,0
608,1,0,49.83417037443516,3,7,0,0
609,1,0,48.89123323615846,2,9,0,0
610,1,1,51.37472461758871,4,9,0,0
611,1,0,49.44813043287528,2,6,1,1
612,1,1,48.89246560093103,2,5,0,0
613,1,1,52.59771873512616,4,8,1,0
614,1,1,51.99163510850957,2,5,0,0
615,1,1,51.12590453248765,3,10,1,1
616,1,0,47.90171240202781,4,3,0,0
617,1,1,51.2105713531442,3,6,1,1
618,1,0,49.32892360040212,3,5,0,0
619,1,1,51.2625020980546,3,7,0,1
620,1,1,51.02818501255119,2,5,1,0
621,1,0,50.3774960125431,1,6,0,1
622,1,0,47.597966454751386,3,6,0,0
623,1,0,48.1938266050519,3,6,1,0
624,1,0,47.89383962421145,2,7,0,0
625,1,0,47.89846107098715,2,6,1,0
626,1,1,49.93626941392808,2,10,1,0
627,1,1,50.91717923753536,3,7,1,0
628,1,1,51.46110704177038,2,5,0,0
629,1,1,51.67436310221648,4,5,0,0
630,1,0,48.1414916892323,3,5,0,1
631,1,1,52.13502403427237,4,5,0,0
632,1,0,46.84960757715962,2,8,0,0
633,1,1,52.15994845361628,4,8,1,0
634,1,1,52.1368776350232,0,2,1,1
635,1,0,48.17477711889721,1,4,0,0
636,1,0,47.66322092156269,2,7,1,0
637,1,0,47.26654872061549,2,4,0,0
638,1,0,48.583401059506265,2,5,0,1
639,1,0,47.77630176191761,2,8,0,0
640,1,1,50.43698082714032,2,7,0,1
641,1,0,47.76967298093883,2,5,0,1
642,1,0,48.26066887761038,3,6,0,0
643,1,0,49.191237845271495,2,8,0,0
644,1,1,52.677019521190985,2,6,0,1
645,1,0,50.2385691849274,3,6,0,0
646,1,0,49.42491885797887,3,6,0,0
647,1,0,47.4485095146455,1,7,1,0
648,1,1,51.53692013423684,3,4,0,0
649,1,0,48.12586109485894,1,7,0,0
650,1,0,47.38863279804655,1,5,0,0
651,1,1,51.86419532915087,2,7,0,0
652,1,0,49.25655090191988,4,8,1,1
653,1,1,52.16917372951915,1,7,1,1
654,1,1,51.00988577614629,3,5,1,0
655,1,1,52.82836086062318,2,5,0,1
656,1,1,50.76838143409625,4,5,1,1
657,1,0,47.3670004235834,3,7,0,0
658,1,0,49.37354709161487,4,8,1,0
659,1,0,49.50437116887082,5,8,1,1
660,1,1,50.02510288578114,4,4,0,0
661,1,1,50.58127496832803,3,7,0,0
662,1,0,47.76181715744278,0,7,1,0
663,1,0,47.99240838637942,3,6,0,1
664,1,1,51.6593465435716,4,7,0,0
665,1,1,50.35310260035338,2,6,0,0
666,1,0,48.1065826933272,3,9,0,1
667,1,0,49.2171658821709,2,6,0,0
668,1,1,51.4324873354362,1,6,0,1
669,1,0,48.53119770854875,2,8,0,0
670,1,0,47.56015714159186,1,5,0,0
671,1,1,49.50407734686647,1,5,0,1
672,1,0,47.95041780881747,2,4,0,1
673,1,0,49.54172631670785,2,8,0,0
674,1,1,50.82482126661426,3,8,0,0
675,1,0,50.22013271085335,1,7,0,0
676,1,0,49.86337304137126,3,7,0,0
677,1,1,50.28042642258848,3,7,1,0
678,1,0,47.0981676783253,3,6,0,1
679,1,1,49.54550957551464,3,9,1,0
680,1,0,44.93304134323664,4,6,0,0
681,1,1,50.57403587545719,2,4,0,0
682,1,0,47.6684544899773,2,9,0,1
683,1,1,51.51946704035077,3,5,0,0
684,1,1,52.888417950145815,1,5,1,0
685,1,0,47.267827158472585,2,8,0,0
686,1,1,52.313325665741445,3,5,0,0
687,1,1,51.58196971265095,3,8,0,0
688,1,0,48.30133223296024,2,6,1,0
689,1,0,47.25621200889808,4,7,1,0
690,1,0,47.939078973197866,2,6,0,0
691,1,0,48.90623447187824,2,5,1,0
692,1,0,49.80275940073848,4,8,1,0
693,1,1,51.15937752170422,4,8,1,1
694,1,1,50.06886017119284,2,6,0,1
695,1,0,48.289169914157846,0,8,0,0
696,1,1,50.291925554069614,1,9,0,0
697,1,0,48.69113852239227,3,5,0,1
698,1,1,51.67772432471869,2,6,0,0
699,1,1,54.13027046444245,0,4,1,0
700,1,1,51.53758521792045,3,7,0,1
701,1,1,50.21785109658597,4,8,1,0
702,1,0,45.649628010509474,4,8,0,0
703,1,0,46.68230232393956,3,4,0,0
704,1,0,47.24652335740091,3,8,0,1
705,1,0,47.62553426794704,3,8,1,0
706,1,1,53.89511668836627,4,4,0,1
707,1,1,51.25027047070404,4,8,0,1
708,1,1,50.97982540478564,3,9,0,0
709,1,0,46.0246418845866,1,4,1,1
710,1,1,53.06208178147148,4,10,1,0
711,1,1,50.658287317767225,2,9,0,0
712,1,1,51.2445989388091,1,8,0,0
713,1,0,47.022020230500246,3,4,0,0
714,1,1,51.58918831174312,2,8,0,1
715,1,0,48.55496519199812,2,7,0,0
716,1,1,52.404409560786334,3,5,1,0
717,1,0,47.09831988229668,2,8,0,0
718,1,1,52.10537109694066,3,5,0,0
719,1,1,53.26265037158058,3,8,0,0
720,1,0,48.22826283537854,4,8,0,1
721,1,0,46.49799138989029,3,5,0,0
722,1,0,46.26539662648741,4,6,1,0
723,1,0,49.925563573063954,4,6,0,1
724,1,0,47.5318314147388,3,7,1,0
725,1,1,50.963312396840976,1,7,1,0
726,1,1,50.918439571236256,2,6,0,0
727,1,1,48.02573149649632,2,5,0,0
728,1,0,46.83876699750742,2,7,1,0
729,1,1,49.97493729232205,2,6,0,0
730,1,0,49.13102053448763,3,6,0,1
731,1,1,50.68298439095836,3,7,1,0
732,1,0,47.69801678813115,2,5,0,0
733,1,0,48.3383668549376,2,6,0,0
734,1,0,48.5734826339666,3,6,1,0
735,1,1,49.55296633568334,3,6,1,0
736,1,1,52.98497377834408,0,3,1,0
737,1,0,47.68876412956784,3,3,0,0
738,1,0,50.614536134128734,2,9,0,1
739,1,0,47.01771403920818,2,5,0,1
740,1,1,52.30888511351796,3,8,1,0
741,1,0,47.937521363128376,1,6,0,0
742,1,1,49.57920837888054,3,5,0,0
743,1,1,51.58713758941952,3,9,0,0
744,1,0,49.46143308291376,3,9,1,1
745,1,1,52.60745697118815,2,6,1,0
746,1,1,49.94752570893306,3,5,0,0
747,1,1,49.81699889770816,1,6,0,0
748,1,0,49.05185653035293,3,6,1,0
749,1,0,49.08347413559558,2,8,1,0
750,1,0,48.22077185373431,3,4,1,1
751,1,0,49.63974160877129,4,6,1,1
752,1,1,52.281982537326805,5,7,0,0
753,1,1,50.7892813265732,5,8,0,0
754,1,1,51.22248455996746,1,7,0,0
755,1,1,51.185359598363554,1,7,0,0
756,1,1,51.80534240503883,4,6,0,0
757,1,0,47.88309106270124,3,8,0,1
758,1,0,45.9866596433491,3,10,0,0
759,1,0,49.72472391147755,4,8,0,0
760,1,0,48.18455943722462,2,4,1,1
761,1,0,49.64202560309243,2,6,0,0
762,1,0,48.9272638288993,3,7,0,1
763,1,0,47.14952104163479,3,7,1,1
764,1,0,47.1898598743157,3,8,0,0
765,1,0,48.310540002184894,3,7,0,1
766,1,0,47.87296511552258,2,6,1,0
767,1,0,49.03267251527272,4,5,0,0
768,1,0,47.39928157674123,2,6,1,0
769,1,0,47.19178373314885,1,6,1,1
770,1,1,51.86688780207572,3,8,0,0
771,1,0,48.09638183278916,2,4,0,1
772,1,1,53.69751634905622,2,11,1,1
773,1,1,52.09266431055275,3,6,0,0
774,1,1,50.57800549332796,3,8,0,0
775,1,0,49.36157611112409,2,5,1,0
776,1,0,47.12310170268686,1,7,0,0
777,1,1,51.93532044152576,1,7,0,0
778,1,0,46.85255125120111,1,8,0,1
779,1,1,50.7124904351878,3,6,1,0
780,1,0,48.81871409301127,2,4,1,1
781,1,1,52.08109936448245,2,11,0,0
782,1,1,48.74408808747862,1,7,0,0
783,1,1,54.00122450391012,1,6,1,0
784,1,1,51.76849061431148,3,8,0,1
785,1,0,47.74900317153728,1,5,0,0
786,1,1,49.30182605201225,2,6,0,0
787,1,0,47.04025753713773,3,6,1,1
788,1,0,47.11629271816648,1,8,0,0
789,1,0,45.35192904161963,2,5,0,0
790,1,0,47.84795121721255,4,6,0,1
791,1,1,50.03173361966924,2,7,0,0
792,1,0,47.33537349316847,1,6,0,0
793,1,0,46.52034796766104,2,8,0,1
794,1,0,47.26637303341937,3,10,0,0
795,1,0,49.02821043830046,3,9,0,0
796,1,0,45.62988697102346,2,2,0,0
797,1,0,48.36190643610281,2,7,0,0
798,1,0,45.43788122545878,3,5,1,1
799,1,1,50.98140644421856,2,7,1,0
800,1,1,51.04967600517687,1,8,0,0
801,1,1,51.8931318797413,2,6,0,0
802,1,1,51.82766492956136,3,7,0,1
803,1,0,47.071093959698615,3,8,0,0
804,1,0,48.17544889040648,3,8,0,0
805,1,0,48.695765087152026,2,6,0,1
806,1,1,51.695277587131216,2,7,0,0
807,1,1,51.824313600386176,4,5,0,0
808,1,0,46.96752102638492,3,7,0,1
809,1,1,50.98418183442871,4,7,0,1
810,1,0,50.475918038451255,1,8,0,0
811,1,1,51.084292087310416,2,8,0,1
812,1,0,47.156954347774615,3,4,1,0
813,1,0,49.27551998732961,2,7,1,1
814,1,1,50.46683922051625,2,5,0,0
815,1,0,48.258159175971976,1,7,0,0
816,1,1,51.46055033078159,3,7,0,0
817,1,0,49.05621895828041,2,7,1,0
818,1,0,48.56951012047276,4,7,0,1
819,1,0,48.02517437128861,3,7,1,0
820,1,1,51.69528622954218,0,9,0,1
821,1,0,47.20618211881007,1,5,0,0
822,1,1,52.04600766953053,3,7,0,0
823,1,1,50.60058885864293,4,8,0,1
824,1,0,49.7729077027249,5,9,0,1
825,1,0,48.55552833551702,2,9,0,1
826,1,1,52.16956034811999,3,6,1,1
827,1,0,48.724949245344014,2,4,0,0
828,1,0,48.11122585719541,3,6,0,1
829,1,1,51.22535412813798,2,5,1,0
830,1,1,51.97320768337362,3,8,1,0
831,1,1,51.24179360794547,2,7,0,0
832,1,1,52.173058047553226,1,5,1,0
833,1,0,49.303267221484695,2,6,0,1
834,1,0,48.50499531187776,2,4,1,0
835,1,0,46.91124161900882,1,5,0,1
836,1,0,48.889479613052224,2,5,0,1
837,1,0,46.69824523628623,2,5,0,0
838,1,0,49.32722891413341,2,3,0,0
839,1,0,47.43654174889401,5,6,0,1
840,1,1,49.76474625428065,1,0,0,0
841,1,0,48.95195766415064,3,6,1,0
842,1,0,47.93235742327524,4,9,1,0
843,1,1,51.21654740203533,3,9,0,0
844,1,1,52.2437488472718,3,7,0,1
845,1,1,50.07769001960538,2,5,0,1
846,1,1,50.646152635842206,4,9,0,0
847,1,1,50.983310720660896,3,6,0,1
848,1,1,51.05604182889854,3,4,0,0
849,1,0,48.343101967104445,4,5,0,0
850,1,0,46.89581305059302,2,6,1,1
851,1,1,51.56549361045617,1,6,0,0
852,1,1,51.95614977596398,2,7,1,0
853,1,0,47.83416857238412,3,6,0,1
854,1,1,50.81838331678159,3,8,0,0
855,1,1,53.76891967724606,3,6,1,0
856,1,1,49.78568965754593,3,8,0,0
857,1,0,47.26823836854131,2,6,0,1
858,1,1,50.92137329380716,2,7,0,0
859,1,0,48.97466250631676,4,8,0,1
860,1,1,51.58397475712929,2,5,1,0
861,1,0,48.1053614084533,2,7,0,1
862,1,1,52.63745277577829,3,6,0,0
863,1,1,51.950305201442006,1,8,0,0
864,1,1,51.20657428787516,2,7,0,0
865,1,0,48.01576736370869,1,2,0,1
866,1,1,52.22577610048423,4,5,0,1
867,1,0,50.02706680276526,4,4,0,0
868,1,0,48.484567925701775,3,9,0,1
869,1,0,47.35055489817802,2,8,0,0
870,1,0,47.42774237819989,5,7,1,1
871,1,1,51.59520800444167,2,6,0,1
872,1,0,48.086192585292046,3,6,0,1
873,1,0,47.5679161739665,2,10,0,1
874,1,1,51.61517815865351,3,9,0,0
875,1,0,47.23932210211358,5,5,0,0
876,1,0,46.95835666473205,3,5,0,0
877,1,1,51.53947398909908,4,3,1,1
878,1,1,49.644362589901085,3,7,0,0
879,1,0,48.41435894498056,3,8,0,1
880,1,0,47.7188288322148,2,7,0,0
881,1,0,48.75487091763733,2,7,0,1
882,1,1,53.11277334365683,2,8,0,1
883,1,1,51.19151423035615,1,6,1,1
884,1,1,51.31710567896344,4,6,0,0
885,1,0,47.56790307160415,4,8,1,0
886,1,0,48.98389613146093,2,8,1,0
887,1,1,52.19470096718477,3,6,0,0
888,1,0,49.2402712664861,0,5,0,0
889,1,0,49.80756777231748,2,5,0,0
890,1,1,52.12144395581513,4,7,1,0
891,1,0,48.866190108171146,2,3,0,0
892,1,1,51.95224878168249,3,8,1,1
893,1,0,48.34766962819926,4,7,0,0
894,1,1,50.29402852623192,3,8,1,0
895,1,1,51.76672227288361,3,8,0,0
896,1,0,48.09368026952654,3,6,0,0
897,1,1,52.767442213685975,3,7,1,0
898,1,1,51.52063309376634,0,9,0,1
899,1,0,49.19669929301323,1,8,0,1
