household_id,post_microloan_period,microloan_received,business_growth_rate,age,income_level,rural_residence,previous_loan_status
266,1,0,53.8869222876415,3,7,1,1
267,1,0,55.12178834039032,2,8,0,1
268,1,1,58.95646275041688,4,8,1,1
269,1,0,53.61127618701331,2,4,1,0
270,1,0,54.40347464137115,2,6,1,1
271,1,1,57.18509528134838,3,4,1,0
272,1,0,51.789874803328686,4,7,1,0
273,1,0,53.68657764803466,3,7,0,1
274,1,1,57.28034554918006,3,7,1,1
275,1,1,58.37509982405004,4,3,1,0
276,1,0,52.89870257591824,2,11,0,0
277,1,0,53.07086358186911,4,8,1,1
278,1,1,58.28009512641992,4,7,1,0
279,1,0,52.77794169717512,2,9,1,0
280,1,1,57.75960669445567,4,6,0,0
281,1,0,53.6175035248334,4,9,1,0
282,1,1,59.30513081158562,3,7,1,0
283,1,1,59.1033306945949,3,2,1,0
284,1,1,56.56121660513499,2,6,1,1
285,1,0,52.075625469327406,2,7,0,0
286,1,1,58.163186637078,3,4,1,1
287,1,1,58.55387555435682,2,7,0,0
288,1,0,53.88300012468305,3,8,1,1
289,1,0,54.483002888928425,3,5,0,1
290,1,1,59.46363929038973,2,6,1,1
291,1,0,52.877234326867786,2,6,1,1
292,1,1,58.56385868495647,2,3,0,0
293,1,1,59.45296875490942,4,8,0,1
294,1,0,55.24751504740801,2,5,1,0
295,1,0,52.86449265514028,4,8,1,0
296,1,1,56.75841055056087,2,2,1,0
297,1,1,57.853869593138405,4,9,0,0
298,1,1,58.52816640656044,3,7,0,1
299,1,1,58.29996509293997,2,6,0,1
300,1,0,53.99420808068173,3,9,0,1
301,1,0,54.35408201445679,2,5,1,1
302,1,1,59.47645822682759,2,7,1,0
303,1,1,60.1454077118047,3,4,0,0
304,1,1,57.430554078446725,1,4,1,0
305,1,1,58.61436247447419,2,9,1,0
306,1,1,56.74630538937576,2,4,0,1
307,1,0,53.56865830630461,4,8,1,1
308,1,1,59.91346080935314,3,9,1,0
309,1,1,58.82070008609879,0,7,0,0
310,1,1,57.04236788560205,4,6,0,1
311,1,1,58.58231716585452,2,7,0,1
312,1,0,53.41584663711627,2,5,0,1
313,1,0,53.37720679921263,2,8,1,0
314,1,0,52.4997977678501,3,7,1,0
315,1,1,58.47523424901158,4,6,0,1
316,1,0,53.11579095362967,3,4,1,1
317,1,1,57.821948845171896,4,6,0,1
318,1,1,58.079207249182566,2,6,1,1
319,1,1,57.49170383073555,3,6,1,1
320,1,0,52.33097461686168,4,7,1,1
321,1,1,57.00152230942203,3,8,0,1
322,1,0,52.63540746087924,2,8,1,1
323,1,0,53.37653865478969,3,9,1,0
324,1,0,54.43534921185286,2,6,1,1
325,1,0,54.68984747865981,2,3,0,1
326,1,1,58.254693849750026,3,9,0,1
327,1,1,58.15618166422321,2,6,0,0
328,1,0,53.82308569337733,2,6,0,0
329,1,0,53.35669600451691,4,6,1,0
330,1,0,53.307075666878816,3,4,1,1
331,1,0,53.51725389734364,1,9,0,0
332,1,1,57.8382598917506,2,7,0,1
333,1,0,54.20873713321167,5,5,1,0
334,1,1,56.09239036559723,2,5,1,0
335,1,0,57.00356461161092,0,7,1,1
336,1,1,58.67545030576213,3,4,1,1
337,1,1,58.63271010662484,2,6,0,0
338,1,0,53.16683227566962,5,8,1,1
339,1,0,54.23886829648416,4,6,0,1
340,1,0,55.09973345458805,2,7,1,1
341,1,1,59.09012057387236,3,8,0,0
342,1,0,52.60396162056081,2,6,0,0
343,1,0,54.94295314006483,3,8,1,1
344,1,1,58.03378247324893,2,3,0,1
345,1,1,59.09708945381586,3,4,1,1
346,1,1,58.319324816936856,1,4,0,1
347,1,0,52.87890583357494,2,4,1,1
348,1,0,54.20073402244505,3,9,1,0
349,1,1,60.19766287521004,3,6,1,0
350,1,0,55.90686646296651,1,7,0,1
351,1,1,58.4319487454472,4,6,0,1
352,1,1,57.179694774756975,2,8,0,0
353,1,0,52.9683985136913,2,5,0,1
354,1,1,57.69521779568965,2,8,1,1
355,1,1,56.04954135389034,2,6,0,0
356,1,1,60.10495963053623,3,9,0,1
357,1,0,54.44530633286228,3,5,1,1
358,1,0,52.95667945729583,3,7,0,1
359,1,1,57.51732020611994,2,7,1,1
360,1,1,58.77253143778435,3,6,0,0
361,1,0,54.29006509129815,2,8,1,0
362,1,0,54.66733694985349,1,7,1,0
363,1,1,57.73278320582116,3,8,0,0
364,1,1,57.16976808555507,3,10,0,1
365,1,1,58.68055377359612,1,11,0,1
366,1,1,57.08477859802803,1,5,1,1
367,1,1,56.59132123230961,2,7,0,0
368,1,0,52.37815309167545,4,4,1,1
369,1,1,58.59848949032357,4,7,1,1
370,1,0,55.10305618628694,3,9,0,1
371,1,0,53.20849123835023,4,4,1,1
372,1,1,59.69005520103226,2,10,1,1
373,1,0,55.18523749110478,2,8,1,1
374,1,1,57.85600050155436,2,9,1,0
375,1,0,53.28064554022272,4,2,0,0
376,1,1,57.42915146756162,2,7,1,1
377,1,0,52.188348360626094,2,3,1,1
378,1,0,54.032316623417096,2,6,0,1
379,1,0,53.89226732487533,3,6,0,0
380,1,0,54.88105441176566,3,5,0,1
381,1,0,52.90402463154341,3,6,1,1
382,1,0,53.929342560838165,2,6,0,0
383,1,0,53.83272366001058,1,5,1,1
384,1,0,53.59487815536691,1,9,1,0
385,1,1,59.31855615279864,3,6,1,0
386,1,0,52.79106773316612,2,6,1,0
387,1,1,57.98247548071905,2,8,1,0
388,1,1,58.0549966211785,2,5,1,1
389,1,0,52.99045126777421,4,8,1,1
390,1,1,57.66877356606312,4,5,0,0
391,1,1,59.58604530488151,2,5,1,0
392,1,0,52.68458706207765,2,8,0,0
393,1,1,58.55094538186623,3,9,1,1
394,1,0,52.80482415783605,2,5,1,0
395,1,0,52.87853914856058,2,11,1,1
396,1,1,58.40486680050366,3,9,1,1
397,1,0,55.24668422209613,3,4,0,1
398,1,0,52.510986266898,2,7,1,1
399,1,0,54.40758053151233,3,6,0,1
400,1,1,59.22594601333545,2,5,1,1
401,1,1,58.61848962013923,3,7,0,1
402,1,0,54.9272893579332,1,7,0,0
403,1,1,57.17349044271236,2,6,1,1
404,1,0,53.208709148355325,2,7,1,0
405,1,1,59.47000889878076,4,6,1,0
406,1,0,53.28319628700571,3,6,1,1
407,1,0,53.29745846567691,2,7,1,0
408,1,0,54.91461370751806,2,5,1,1
409,1,0,53.19657816109984,4,3,1,0
410,1,0,53.24395724216441,3,8,1,0
411,1,0,55.03297990887539,2,6,1,0
412,1,0,53.87524704910322,3,7,0,1
413,1,1,58.12629103790336,4,4,0,1
414,1,0,54.25913669146889,4,6,0,1
415,1,0,53.461290151524935,1,7,0,1
416,1,0,52.13417439849108,3,6,1,0
417,1,1,57.59152421612792,4,10,0,1
418,1,1,56.99629415567318,2,5,1,1
419,1,1,58.30922076721757,4,9,1,0
420,1,0,56.66692838126148,2,7,0,1
421,1,0,53.27211010443618,5,6,1,0
422,1,0,53.74687877152087,1,4,0,0
423,1,0,53.93658047217326,3,6,0,0
424,1,0,52.84559505961691,3,6,0,0
425,1,0,53.04008381626601,2,8,0,1
426,1,1,58.33984056061757,1,7,0,1
427,1,0,52.71621908689933,3,8,0,0
428,1,0,53.49810179154135,1,6,1,1
429,1,1,59.970405279673614,1,4,0,1
430,1,1,57.7966888710674,2,7,0,1
431,1,1,59.488132053362015,3,6,1,0
432,1,1,58.43279525915181,2,6,1,1
433,1,0,52.78138933450426,3,4,1,0
434,1,0,53.69903768544688,2,10,1,0
435,1,0,55.12402572811838,3,5,1,0
436,1,0,53.82452029628856,3,7,1,1
437,1,1,58.16951898873909,3,6,0,0
438,1,0,53.97435220542732,2,9,1,1
439,1,1,57.06061462507541,2,7,1,0
440,1,1,60.1613522837341,0,8,1,0
441,1,1,56.28344519606667,3,9,0,1
442,1,1,57.0102045755396,5,1,0,1
443,1,0,53.04850412489888,3,7,0,1
444,1,0,52.95301414221452,3,6,1,1
445,1,0,54.045932010231134,3,6,0,0
446,1,0,51.81234361171525,3,8,1,0
447,1,0,53.5576778933017,2,6,0,1
448,1,1,59.401353796693066,2,5,1,1
449,1,0,53.84548286661084,3,6,0,0
450,1,0,52.81575059844181,2,8,0,1
451,1,1,58.71619872221173,1,6,1,1
452,1,1,57.02924179796033,1,5,1,1
453,1,0,53.72680822631507,3,3,1,0
454,1,1,58.848200985951806,2,8,1,0
455,1,1,56.37836291840978,2,6,1,0
456,1,0,52.331785253170615,3,7,0,0
457,1,0,55.19903164280285,3,3,0,0
458,1,1,58.36299676350852,5,6,1,1
459,1,1,59.15089571358837,3,5,1,0
460,1,1,58.37702997961639,3,6,1,1
461,1,1,57.80142971382347,0,7,1,0
462,1,0,52.85137684257003,3,6,1,1
463,1,1,56.72658113959006,3,6,1,0
464,1,0,54.94598231881067,1,7,1,1
465,1,0,53.68338578011171,2,7,1,1
466,1,1,58.10633082500317,2,3,0,1
467,1,1,58.95338325113144,3,6,0,0
468,1,1,59.772104134255954,2,3,1,1
469,1,0,52.50323859792732,4,8,0,0
470,1,1,58.74852123778877,1,8,1,1
471,1,1,57.8597233777352,3,6,0,0
472,1,0,52.638789246890624,3,7,0,0
473,1,0,54.5809704478602,1,8,1,1
474,1,1,58.100632454936445,1,6,1,0
475,1,1,58.63112117188471,2,6,1,1
476,1,1,58.08318824616329,2,4,1,1
477,1,1,57.4973721900902,5,8,0,0
478,1,0,52.72461382786373,3,7,0,0
479,1,0,53.675760515425786,1,9,1,0
480,1,0,52.51522631489842,2,5,0,1
481,1,1,59.879016395741935,4,7,1,0
482,1,0,53.09718320439423,3,6,0,1
483,1,0,56.25519179911668,2,4,1,1
484,1,0,54.12924824156864,2,6,0,0
485,1,1,59.5742719684086,2,6,1,0
486,1,0,53.36009532051767,1,6,1,1
487,1,1,57.80786320047167,0,8,0,0
488,1,0,53.18596825698776,3,5,0,0
489,1,0,53.46410775585106,3,5,1,1
490,1,1,57.63907156780706,1,8,1,1
491,1,1,58.6203134765764,3,8,0,1
492,1,0,53.533432439910925,5,5,1,0
493,1,1,58.27143459318918,2,4,1,0
494,1,1,58.53772728016672,2,10,1,0
495,1,0,53.64617547457428,3,8,0,1
496,1,0,53.50242635751589,3,5,1,0
497,1,1,59.14382576386917,3,8,0,0
498,1,0,53.237998007863474,2,5,1,1
499,1,0,52.07077451646476,5,9,1,1
500,1,0,54.81163819686024,2,7,1,1
501,1,1,59.384701810089226,2,6,0,0
502,1,0,54.23007722782116,3,7,0,1
503,1,1,58.216034360727065,4,6,1,1
504,1,0,53.80035093059114,2,4,1,0
505,1,1,57.3585223405572,4,5,1,1
506,1,0,52.85685260264381,2,6,1,0
507,1,0,53.799673471191376,3,7,1,1
508,1,0,54.05825395657937,2,4,0,0
509,1,1,56.87252635019493,2,5,1,1
510,1,0,51.67994661057864,4,7,0,1
511,1,1,59.834469938036506,3,7,1,0
512,1,0,53.21365805250802,1,6,1,0
513,1,0,53.01803697899971,2,6,1,1
514,1,0,53.77312757657326,3,7,1,1
515,1,0,52.2441374825594,3,10,0,1
516,1,0,54.655642810050914,3,7,1,0
517,1,1,58.3507811235074,2,6,1,1
518,1,0,53.82994717700577,2,7,0,1
519,1,1,58.99411426908055,3,4,1,1
520,1,0,52.75113978634542,1,8,0,0
521,1,0,54.146718918469446,3,8,1,1
522,1,0,51.860020526040095,4,9,1,1
523,1,0,54.03065514710229,2,7,1,1
524,1,0,52.6411526711744,3,10,0,1
525,1,0,53.509642751359245,3,8,0,1
526,1,0,54.68285692470188,2,8,1,1
527,1,1,59.32553494717303,4,8,1,0
528,1,0,52.77323877636445,3,5,1,1
529,1,0,53.16664101756085,4,5,1,1
530,1,0,54.29571981745837,2,6,1,1
531,1,1,57.59244523358764,3,8,1,0
532,1,1,57.91843903673414,3,6,1,1
533,1,0,54.99520043261166,3,7,1,1
534,1,1,58.41649032631502,2,8,1,1
535,1,0,56.354844283345024,2,5,1,0
536,1,1,58.36504586430021,2,4,1,1
537,1,1,57.07995379194904,5,6,0,1
538,1,1,58.30714783819105,1,7,1,0
539,1,1,57.99495980169302,2,6,0,0
540,1,0,53.60560601925712,2,8,1,1
541,1,1,58.409427827711504,2,4,1,1
542,1,0,53.58416075759628,3,4,1,0
543,1,0,54.48509664225173,3,6,0,0
544,1,1,55.46674708037817,2,9,1,0
545,1,0,54.96447645479675,2,8,1,1
546,1,0,53.25662689536953,5,8,1,1
547,1,0,52.03278778099551,3,9,0,1
548,1,0,52.73866667696558,2,7,1,1
549,1,0,53.71050963201177,1,8,1,1
550,1,0,54.66111389505468,2,7,1,1
551,1,1,59.0315743307857,3,7,1,0
552,1,0,52.09421145476456,0,5,1,1
553,1,0,54.6346889801501,1,8,0,1
554,1,0,52.25897905679227,4,7,1,1
555,1,1,57.24868273083767,2,7,0,1
556,1,0,54.04197105728698,4,7,1,0
557,1,1,58.71021143482968,0,7,1,1
558,1,1,59.50401948801526,3,4,0,1
559,1,0,54.462730807338346,3,8,1,0
560,1,1,57.385669060562975,1,8,0,1
561,1,0,55.07635386811639,2,7,1,1
562,1,1,58.053796290117376,1,5,0,0
563,1,1,58.86638492608531,2,7,1,0
564,1,0,51.65352878715572,3,6,1,1
565,1,0,53.11890344144234,3,5,0,1
566,1,1,59.27779210716333,3,5,1,0
567,1,0,53.40235357807716,2,9,1,1
568,1,0,52.352756831262845,1,5,0,1
569,1,0,52.21499439733742,1,8,0,1
570,1,0,54.23601463620186,3,5,0,1
571,1,0,54.4529330529169,3,8,0,0
572,1,0,53.74645657776806,3,6,0,1
573,1,1,60.97005567055944,2,5,0,1
574,1,1,56.928500641393775,3,5,1,0
575,1,0,53.10605256758124,2,7,0,1
576,1,1,58.14057548078242,2,10,1,1
577,1,0,53.352634199989154,4,3,0,1
578,1,1,59.02378827537399,2,7,1,1
579,1,1,59.509040426664,3,5,1,1
580,1,1,58.4885174280446,3,6,0,0
581,1,0,54.77881526683495,4,3,1,0
582,1,1,59.21626316908588,2,5,1,1
583,1,1,58.6258590199366,2,6,1,1
584,1,0,53.65408039881363,2,8,0,0
585,1,0,54.088766141084,4,6,1,0
586,1,0,53.491419495406745,4,8,0,1
587,1,0,54.34123352211694,1,6,1,0
588,1,0,54.2108361995618,1,6,0,1
589,1,1,58.10020208148353,3,4,1,0
590,1,1,58.95761308241505,1,7,1,0
591,1,1,59.39912524703206,0,11,1,0
592,1,0,54.32248488835244,1,7,0,0
593,1,0,52.19756120783919,1,7,0,1
594,1,0,53.804446838996455,4,6,0,1
595,1,0,54.62965078772902,3,6,0,1
596,1,1,57.99396469371659,4,6,1,0
597,1,1,59.374446927353645,1,8,1,0
598,1,0,53.05748751992278,2,6,1,0
599,1,1,59.25222794037138,2,4,0,0
600,1,1,58.99765347449086,3,5,1,1
601,1,0,54.28420754556413,2,7,0,0
602,1,1,57.34189712017265,2,6,0,0
603,1,0,54.18295027119324,4,6,1,0
604,1,1,58.239822197807136,2,8,1,1
605,1,1,59.52148645466497,3,6,1,1
606,1,0,52.092544729564246,3,4,1,0
607,1,1,58.15413663602762,4,4,1,1
608,1,1,58.16753274365091,2,5,1,0
609,1,0,51.964411333384646,2,8,1,0
610,1,0,51.25791638721522,1,5,1,1
611,1,1,57.93193104255667,2,9,1,1
612,1,1,58.03936959258768,4,7,0,0
613,1,1,59.946111100773,1,9,1,1
614,1,0,53.7045938024189,4,6,0,1
615,1,1,56.54781537111037,2,9,0,0
616,1,0,56.68298166711679,2,3,1,0
617,1,0,54.79796700078613,5,5,1,1
618,1,0,53.18815362782615,3,7,0,0
619,1,0,54.50646443100282,4,4,1,1
620,1,1,58.29992859872053,2,7,1,0
621,1,0,53.42510007463695,2,4,1,0
622,1,0,54.12154519587988,1,6,1,0
623,1,1,58.93842164554565,0,6,0,1
624,1,1,57.5469388795415,2,9,1,1
625,1,1,58.92526368978805,4,6,1,1
626,1,1,56.93754282665472,4,7,1,0
627,1,0,52.84739491431751,2,7,1,1
628,1,1,57.94464535343107,2,5,1,1
629,1,0,53.32366992931919,2,3,1,1
630,1,1,56.744050130158925,2,5,0,1
631,1,0,53.31319868426091,5,6,0,1
632,1,1,57.92256086452539,4,7,1,1
633,1,0,52.74742955035661,4,4,1,1
634,1,0,53.15636992655829,3,9,1,0
635,1,0,52.80051733281166,1,4,0,0
636,1,0,52.491850827578496,4,7,0,0
637,1,0,52.72743327987611,4,6,0,1
638,1,0,55.1416897930395,0,5,0,0
639,1,1,56.41867675045169,2,6,1,1
640,1,0,53.33951735022173,2,7,1,1
641,1,0,54.8179738542815,2,4,1,0
642,1,1,59.37365898727309,4,3,1,1
643,1,0,54.16343847032114,3,7,1,1
644,1,0,53.28178696389292,1,9,0,1
645,1,0,53.59561443581984,4,5,1,0
646,1,1,58.81385848674451,2,7,1,0
647,1,1,58.54241129216891,3,8,0,1
648,1,0,52.573162712617375,3,5,1,1
649,1,1,57.68893499104198,3,5,1,1
650,1,1,58.99433862301745,1,10,1,1
651,1,1,57.38880847463909,1,6,1,1
652,1,0,53.74793228507886,4,5,1,0
653,1,0,55.02995674387435,2,8,0,1
654,1,0,53.26816965796817,4,7,1,1
655,1,0,54.0877495889399,2,6,1,1
656,1,1,58.43966572704878,2,6,1,1
657,1,0,54.03160882206328,3,6,1,1
658,1,0,53.83256142779083,3,6,1,1
659,1,1,58.29318018029305,3,9,0,0
660,1,0,53.21893360572332,2,6,1,1
661,1,0,52.67962937982488,1,5,1,0
662,1,0,53.424704611839466,2,4,1,1
663,1,0,54.68164107990456,3,9,0,1
664,1,1,59.39257228629315,3,6,1,1
665,1,1,59.16431418761944,2,9,1,1
666,1,0,51.17660819401898,2,10,0,0
667,1,0,53.64472218213678,1,8,1,1
668,1,1,58.359119080215024,3,4,0,0
669,1,0,53.601201881898064,2,5,1,1
670,1,1,58.50675879134922,2,5,1,1
671,1,1,59.32840969258895,2,5,0,1
672,1,1,60.47197542220054,4,5,1,1
673,1,0,52.2578513958892,4,7,1,0
674,1,0,54.54328990850775,3,9,1,1
675,1,1,61.0781170939419,4,9,1,0
676,1,0,54.76958847448081,3,6,1,1
677,1,0,52.50402119248413,3,7,0,1
678,1,0,54.43119955691048,3,6,1,1
679,1,0,53.92088034220864,2,7,1,1
680,1,1,59.66954517927236,2,8,0,1
681,1,0,53.19710198789943,3,5,1,0
682,1,0,51.4892342161602,3,6,0,1
683,1,1,58.57681825901297,4,6,0,1
684,1,0,53.40048346816449,2,7,1,1
685,1,1,58.4129737346067,2,6,0,1
686,1,0,53.50583432289422,4,6,0,1
687,1,1,58.69620904930293,3,9,0,0
688,1,0,54.88086823865723,3,8,0,0
689,1,0,51.53261169029973,3,6,0,0
690,1,0,53.76591524608028,3,8,1,0
691,1,0,53.214338175046215,3,6,1,0
692,1,0,55.2900631909361,2,6,0,1
693,1,0,52.95148102424824,4,4,1,0
694,1,0,53.2928378114153,4,10,0,0
695,1,1,58.82491086521658,1,3,1,1
696,1,1,58.9432038287848,0,6,0,1
697,1,1,57.306524453840375,3,5,0,0
698,1,0,54.495844016169904,1,10,1,1
699,1,0,54.488915538865456,2,6,1,1
700,1,0,54.53466269990609,2,6,1,1
701,1,0,54.10575183318196,2,6,1,1
702,1,0,52.65557845685806,2,5,0,1
703,1,0,52.82985762292213,2,4,0,0
704,1,0,52.82320499376382,3,8,1,1
705,1,1,60.46497848760443,2,8,1,1
706,1,0,54.56992588753987,5,6,1,0
707,1,0,53.12300005284792,3,7,1,1
708,1,0,53.43684972260897,1,9,0,0
709,1,1,57.27370845114342,3,9,0,1
710,1,1,58.59763410921863,1,7,0,1
711,1,0,53.45630899471184,2,6,0,1
712,1,1,59.409266769276,3,8,1,1
713,1,1,57.381129469728464,3,4,0,0
714,1,0,53.39743747239847,2,5,1,1
715,1,0,52.49587653899982,3,5,1,1
716,1,0,53.56478754280832,3,6,0,0
717,1,1,59.69478991219627,2,6,1,1
718,1,0,53.18055743953524,0,6,1,0
719,1,1,58.76958937569153,2,7,1,1
720,1,0,51.6981235965585,1,6,0,1
721,1,1,57.10774882606386,3,6,1,0
722,1,0,53.78472993745612,3,6,1,0
723,1,0,54.05109393963366,2,7,1,1
724,1,0,55.3498915845094,1,6,1,0
725,1,1,58.765589346242976,1,6,0,1
726,1,0,52.88359559607488,3,6,0,1
727,1,1,56.8906831560648,1,7,1,0
728,1,1,57.85811237326262,2,5,0,0
729,1,1,57.50483233705991,2,8,0,0
730,1,0,52.81402573224835,3,6,1,1
731,1,1,56.42603562326988,2,5,0,1
732,1,0,56.00974039885639,4,4,1,1
733,1,1,59.538855857157664,1,6,0,0
734,1,0,56.12498529149659,3,5,1,0
735,1,1,56.580050279659424,0,7,0,1
736,1,0,54.13131741983944,4,6,0,1
737,1,0,52.24060512762775,3,6,1,0
738,1,0,55.19960938271163,2,6,0,0
739,1,1,58.764282052978906,3,7,1,1
740,1,1,58.86554538019265,3,9,1,1
741,1,0,55.03416649943321,1,5,1,1
742,1,1,56.41067841992053,3,5,0,1
743,1,1,57.31470253892972,2,8,1,1
744,1,0,54.870201375298194,1,4,0,0
745,1,1,58.24434647806538,3,7,0,1
746,1,1,57.810658076369,4,3,1,1
747,1,0,52.88399653898005,0,7,1,0
748,1,1,58.04220800159143,1,5,1,1
749,1,0,53.51754910705985,3,4,1,1
750,1,0,53.12936203703683,2,6,0,1
751,1,1,60.976365663102285,2,5,1,1
752,1,0,54.61127295307947,1,7,1,0
753,1,0,53.44126150547098,3,8,1,0
754,1,1,58.788007375861895,2,6,1,0
755,1,0,53.97997359543188,2,7,1,1
756,1,1,57.860281069948456,3,6,1,1
757,1,0,54.73216602737679,1,2,1,0
758,1,1,58.1104368564918,3,7,0,1
759,1,1,57.88976066984598,3,7,0,0
760,1,0,54.559009831643706,3,6,1,1
761,1,1,59.18178756328354,4,8,0,0
762,1,1,57.96956486781369,5,4,1,1
763,1,0,53.10243495844386,2,7,0,1
764,1,0,52.80031835874723,3,7,0,1
765,1,1,58.47030569647355,3,8,1,0
766,1,1,58.9501879597274,3,7,1,1
767,1,0,55.6326858471576,2,5,1,0
768,1,0,53.70493787392874,2,7,1,0
769,1,0,54.27462796408717,1,5,1,1
770,1,0,51.76035149934242,1,6,1,1
771,1,0,53.4209697643292,2,6,1,0
772,1,0,53.80174199671836,3,5,1,0
773,1,1,58.84240308008271,3,6,0,1
774,1,1,59.87209458806109,1,6,1,0
775,1,1,58.92246949520889,2,6,1,1
776,1,0,52.7029365072154,2,9,1,1
777,1,0,54.81771572528285,1,4,1,1
778,1,1,59.930874124634144,3,9,0,0
779,1,0,52.63397644118539,2,8,0,0
780,1,0,52.18273212932296,3,5,1,0
781,1,1,58.28351804886053,4,10,0,1
782,1,0,55.42300390371015,3,4,0,1
783,1,1,58.41990023606797,2,8,1,1
784,1,1,59.22255526217718,2,10,1,0
785,1,0,52.83213238424712,2,7,1,0
786,1,1,56.94374760083386,1,8,1,0
787,1,1,59.53620232409877,4,8,1,0
788,1,1,57.02323803528781,2,7,0,0
789,1,0,53.03415868331247,4,7,0,1
790,1,0,53.41335316493177,2,7,1,1
791,1,1,59.32706521083978,3,6,1,1
792,1,1,58.44131286234612,2,9,1,1
793,1,0,54.86797845935137,2,6,0,1
794,1,0,53.7134933289102,2,8,1,0
795,1,0,53.40213649735491,2,7,0,1
796,1,1,57.46898154219321,4,12,0,0
797,1,1,57.8687947056667,1,5,1,1
798,1,0,53.585603240164,2,8,0,0
799,1,0,53.85646320995122,1,4,0,1
800,1,1,60.2429587599391,2,4,1,1
801,1,1,57.33820817456859,3,10,1,0
802,1,0,54.43954441132104,0,9,1,0
803,1,0,55.836135330178806,2,5,1,1
804,1,0,53.68352177411265,3,6,0,0
805,1,0,51.69317460027598,3,4,0,1
806,1,1,57.056187719393314,2,7,1,1
807,1,0,54.37748063868519,4,7,1,1
808,1,0,53.994409087537846,4,4,1,1
809,1,0,54.077894518423385,3,7,0,0
810,1,0,54.25143468414056,3,8,1,1
811,1,0,53.97507985500156,3,4,1,0
812,1,1,57.98934446233308,2,7,0,1
813,1,1,59.29112429601852,3,6,1,1
814,1,1,58.48547185449765,1,6,0,1
815,1,0,51.87870247226448,1,9,0,0
816,1,0,53.71266154917405,4,6,1,1
817,1,0,53.13263122969598,2,3,1,1
818,1,0,53.63480719601193,2,1,1,1
819,1,0,53.51429674515599,3,7,1,0
820,1,0,52.80002893124173,4,9,0,1
821,1,1,58.61737452337589,3,7,1,1
822,1,1,59.9834101307895,3,8,0,0
823,1,1,59.64362798004153,4,5,0,1
824,1,0,53.37579420186559,2,6,0,1
825,1,0,51.73356224815063,3,9,0,0
826,1,1,57.13011536172167,2,6,0,1
827,1,1,57.24013486774678,3,7,0,0
828,1,0,55.4853846929832,2,8,0,1
829,1,1,58.28062483648047,2,3,1,1
830,1,1,56.69600335018014,3,4,1,1
831,1,0,52.59900633049144,3,6,0,1
832,1,1,58.533555877761,2,8,0,1
833,1,1,58.408757381183264,3,9,1,1
834,1,0,52.63567749120687,3,8,1,1
835,1,1,58.260207986979054,3,4,0,1
836,1,1,58.32979037798697,3,8,1,1
837,1,1,56.52936173725166,4,4,0,1
838,1,1,58.25839587782186,3,5,1,1
839,1,0,52.52216768890317,3,8,1,1
840,1,1,57.106459891330175,2,5,0,0
841,1,1,57.8861019420544,3,6,1,1
842,1,1,59.91410843256263,3,6,1,1
843,1,1,58.9196482500126,4,5,1,1
844,1,1,60.39915294364328,1,7,1,1
845,1,1,57.05645952034239,3,3,1,1
846,1,1,58.9205082880849,3,5,0,1
847,1,1,57.99662966729083,3,9,1,1
848,1,1,56.54897373390205,2,9,1,0
849,1,0,53.05613353762031,4,5,1,1
850,1,1,56.61225710659881,4,7,0,1
851,1,0,53.82452545760179,4,6,1,1
852,1,0,54.38790716175027,4,5,1,0
853,1,1,57.56327329845222,2,5,0,1
854,1,1,58.40480866568657,1,5,0,1
855,1,1,57.055413818188605,3,7,1,1
856,1,0,53.226346815961406,2,4,1,0
857,1,1,59.809369570919785,2,8,1,1
858,1,0,53.45834704675004,3,6,1,0
859,1,1,57.17827601113409,3,6,1,0
860,1,0,55.00608660449284,0,8,0,1
861,1,0,53.91101197954238,4,4,0,0
862,1,0,54.69663564593641,0,8,1,1
863,1,1,57.53489219055313,4,6,1,1
864,1,0,54.08607626339597,0,7,0,1
865,1,0,53.39379856465047,5,9,0,0
866,1,1,59.98059111819353,3,4,1,1
867,1,1,59.91748293997571,2,3,1,1
868,1,1,57.14335779531487,3,8,0,0
869,1,1,56.09923778388823,2,6,0,1
870,1,1,57.85515578899806,4,9,0,1
871,1,0,53.80103297545952,1,9,0,1
872,1,1,59.226966138808834,4,7,1,0
873,1,0,53.9022065371784,4,5,0,0
874,1,0,53.39595754323808,3,6,1,1
875,1,1,59.83560701793821,2,3,1,1
876,1,0,55.56715867327016,3,12,1,0
877,1,1,57.69944357023158,2,5,0,1
878,1,1,57.83376134332363,3,4,1,0
879,1,1,57.69468673972521,3,7,1,0
880,1,0,53.668904810940425,3,7,1,0
881,1,0,54.08268612202026,3,8,0,1
882,1,1,58.225513924766325,4,7,1,0
883,1,1,57.993875774627,1,6,1,1
884,1,1,56.56329927562272,3,5,0,0
885,1,0,55.65078758491681,4,8,1,0
886,1,1,57.9852342352393,1,6,0,1
887,1,1,58.31267182454543,2,7,1,1
888,1,1,59.272943662789466,1,9,1,1
889,1,1,58.19713414730976,1,8,0,0
890,1,1,59.9918718355033,4,6,0,1
891,1,1,59.45979524473086,3,4,1,0
892,1,0,54.67635396632018,4,5,0,1
893,1,1,57.75078130443821,4,5,0,0
894,1,1,57.22473288814474,2,6,1,1
895,1,1,58.45910211596606,2,8,0,1
896,1,0,54.30777876499049,2,5,0,0
897,1,1,56.05965307800732,4,6,1,1
898,1,0,54.20267391162707,1,6,1,0
899,1,1,57.32360515559359,5,8,0,1
