household_id,after_policy,received_subsidy,housing_affordability,annual_income,job_experience_years,rural_residence,previous_subsidy
266,1,0,48.69169288716445,3,6,1,1
267,1,0,51.11508586691539,3,7,1,0
268,1,1,57.446215599373495,4,8,1,1
269,1,0,50.4980446842281,2,8,0,1
270,1,1,59.9815594504109,4,6,1,1
271,1,0,50.36756166077268,2,7,0,0
272,1,1,55.990847423594445,2,9,1,1
273,1,1,57.83012365312316,1,6,1,1
274,1,1,57.72039199778319,1,6,0,0
275,1,1,57.38739119899838,3,5,1,0
276,1,0,49.81789332770573,3,5,0,1
277,1,1,58.35741078709399,3,8,1,1
278,1,0,50.127365601158886,3,2,1,0
279,1,0,51.868729593753,1,3,0,1
280,1,0,51.62146577376394,2,4,0,1
281,1,0,50.04021081682128,3,6,1,1
282,1,1,57.86460196206355,1,10,1,1
283,1,0,50.29071949892085,4,9,1,1
284,1,0,51.94381402509884,3,6,1,1
285,1,1,58.7735436564894,1,7,1,0
286,1,0,50.79769277464677,2,7,1,1
287,1,1,58.32122995438869,2,4,0,0
288,1,0,51.7641402483401,3,6,1,1
289,1,1,59.00626533366574,4,6,1,1
290,1,1,56.17615810357961,2,7,1,1
291,1,0,51.55820632762286,2,8,1,1
292,1,1,56.93898821762167,2,6,1,1
293,1,1,58.58638674568248,3,7,1,0
294,1,1,59.210902560520864,2,3,0,1
295,1,1,55.25448276627449,1,8,1,1
296,1,1,57.50246033381611,4,9,1,0
297,1,0,50.63714725684492,2,12,0,1
298,1,0,52.188904757097205,3,5,1,1
299,1,1,58.87667485733874,3,5,1,1
300,1,1,55.75763532284829,2,4,0,0
301,1,0,51.38238566006847,2,7,0,1
302,1,1,58.51242640833176,3,9,1,1
303,1,1,57.30114750734147,3,9,0,1
304,1,0,50.402649656639184,3,6,0,0
305,1,1,59.5018566720613,1,3,0,0
306,1,1,57.98674971768709,2,9,0,0
307,1,0,50.101919016206445,3,6,0,1
308,1,1,57.95859198889519,2,6,1,0
309,1,0,51.133647812136886,3,7,0,0
310,1,1,57.800716128776166,3,6,1,1
311,1,1,59.353789560722994,3,6,0,1
312,1,1,56.6494159075786,3,7,1,1
313,1,1,60.43895333714719,3,4,0,0
314,1,0,50.6355395014462,2,8,0,0
315,1,1,57.01991880005068,2,9,0,0
316,1,1,56.601319134389726,2,4,1,1
317,1,1,58.35215441998857,3,5,1,1
318,1,0,52.31023167010916,1,11,1,0
319,1,1,58.097013863090574,2,4,1,1
320,1,1,57.83548796199468,2,6,1,1
321,1,1,57.77103541847235,2,8,1,1
322,1,1,57.403623116323786,3,5,0,1
323,1,1,58.17647894044308,3,9,1,0
324,1,0,51.73451989115591,3,6,0,1
325,1,1,56.82503050912131,2,6,1,0
326,1,0,50.681273581652,1,9,1,1
327,1,1,57.072822075180646,2,11,1,1
328,1,0,48.88681862519,1,8,1,1
329,1,1,58.778598501760165,3,6,1,1
330,1,1,58.7608746249366,4,8,0,0
331,1,1,57.15095185830059,3,9,0,1
332,1,1,57.110114218450704,3,6,0,0
333,1,0,51.70184511162672,4,4,1,1
334,1,1,56.54506059177677,3,7,0,1
335,1,0,50.243110872374686,3,6,1,0
336,1,1,56.15471223309214,3,3,1,1
337,1,1,59.28451404397533,0,2,1,1
338,1,1,58.06585040935494,2,11,1,1
339,1,1,57.51172949603699,3,5,1,1
340,1,1,57.81693739632311,2,4,0,1
341,1,1,59.33245806556258,3,4,1,1
342,1,0,50.483425368844735,4,7,0,0
343,1,0,51.09822333840875,2,7,1,1
344,1,1,56.30117342098914,2,8,1,1
345,1,1,58.42347809250069,3,7,1,1
346,1,1,57.61372233862769,3,8,1,0
347,1,0,51.05784293462055,3,7,1,1
348,1,0,50.51962917487671,2,5,1,1
349,1,1,58.75667195848657,3,6,1,1
350,1,0,49.90873918452118,2,7,0,1
351,1,0,50.72396245530008,2,7,0,1
352,1,1,58.28744477023905,3,5,1,0
353,1,0,50.12192787906857,2,5,0,1
354,1,0,50.022543634571655,3,3,1,1
355,1,1,58.59164408454412,1,6,1,1
356,1,1,57.37479114484482,3,9,0,0
357,1,0,50.71528032331102,2,5,1,1
358,1,0,51.07818124983986,1,8,0,0
359,1,0,51.85910552193468,3,5,0,1
360,1,1,59.09621125088128,3,4,0,1
361,1,1,58.49982664623337,4,5,1,1
362,1,1,57.78843892746372,2,9,0,1
363,1,1,57.36325266775664,2,4,0,1
364,1,1,57.6059413098896,3,5,0,0
365,1,0,49.50464341399589,3,8,1,0
366,1,1,55.70751524409995,3,8,0,0
367,1,0,51.917788925493056,3,8,1,1
368,1,0,51.744310395175695,2,8,1,1
369,1,1,59.604683338385286,3,6,0,1
370,1,0,49.9368212604366,2,4,0,0
371,1,0,51.90517787501704,2,7,1,1
372,1,1,58.879623610525975,5,6,1,1
373,1,1,58.71057949337423,2,7,1,1
374,1,0,51.141995799131145,4,5,1,1
375,1,0,49.789482487800704,3,6,0,1
376,1,1,58.66466919343109,2,7,0,1
377,1,1,56.07095825927602,2,6,1,0
378,1,1,57.65729638655706,4,9,1,1
379,1,1,56.83338429926828,3,9,1,1
380,1,1,58.61057175575617,1,7,0,1
381,1,1,58.524301102289975,2,8,1,0
382,1,0,52.175691931564096,2,7,1,1
383,1,0,50.201896942344845,1,7,1,1
384,1,0,50.77883843567132,3,3,0,1
385,1,1,59.68018849024576,3,5,1,1
386,1,1,56.941699384146816,4,8,1,1
387,1,1,56.89715593164343,2,8,1,1
388,1,0,48.74671971053681,2,9,0,1
389,1,1,57.63980100509651,3,6,1,0
390,1,0,51.48203149164137,4,7,1,0
391,1,0,51.70821015158786,5,7,1,1
392,1,1,57.014067712714,4,9,0,1
393,1,0,51.02465902816448,2,7,1,1
394,1,1,59.95165412845109,3,6,0,1
395,1,1,58.31699168423791,1,6,0,1
396,1,1,57.93896665450233,2,3,1,1
397,1,0,52.25411717516295,2,6,1,1
398,1,1,59.63310113578732,2,4,0,1
399,1,1,58.05164627948718,4,8,1,1
400,1,0,49.93431118248383,1,7,0,0
401,1,1,57.92574286784277,3,6,0,1
402,1,0,50.02161744422033,3,7,0,0
403,1,1,59.26426723991722,3,6,1,1
404,1,1,58.84981858434083,2,7,0,1
405,1,1,58.37074960285183,2,5,0,0
406,1,0,51.49748727202724,2,7,1,1
407,1,1,59.38528956980405,2,9,1,0
408,1,1,56.7315743550534,4,4,1,1
409,1,1,59.041270740512,1,8,0,0
410,1,0,51.96535347349984,2,6,1,1
411,1,0,49.766953349383726,3,11,0,1
412,1,1,56.988757774001726,3,5,0,1
413,1,0,50.969681775235145,3,5,0,1
414,1,1,59.36568563874253,3,4,0,1
415,1,0,51.75128428557499,4,7,0,1
416,1,1,58.88965483282112,1,7,1,1
417,1,1,61.01799435902214,2,6,1,1
418,1,0,51.4888322044834,2,6,1,1
419,1,1,58.60606785510789,3,7,1,1
420,1,1,57.303302316947246,3,5,1,1
421,1,0,51.62842153531155,5,6,1,1
422,1,0,49.91610519765925,2,7,1,1
423,1,1,57.62403576147839,4,3,1,1
424,1,0,50.828811640376045,5,5,1,1
425,1,0,52.40928780377021,1,5,1,1
426,1,1,58.10834537416896,3,5,0,1
427,1,1,57.17169875217448,2,8,1,0
428,1,1,58.816730615718384,3,6,0,1
429,1,0,51.28718926674924,1,6,0,1
430,1,0,52.03756703698349,2,7,0,0
431,1,0,52.15235552941658,3,8,1,1
432,1,1,57.97004997079647,3,9,1,0
433,1,1,57.05996927541096,4,7,1,0
434,1,0,52.05227213766801,2,8,1,1
435,1,0,51.429974064229874,3,4,1,1
436,1,0,49.32879603327573,3,5,1,1
437,1,1,57.08433824239095,4,5,1,1
438,1,0,48.95594915049932,3,5,0,1
439,1,1,58.68834256898643,2,8,1,1
440,1,1,57.48082216483521,3,7,0,0
441,1,0,50.36795520543766,2,6,1,1
442,1,1,57.65765069624507,4,7,1,1
443,1,1,57.94027120858761,1,7,1,0
444,1,1,59.1820091093462,1,5,0,1
445,1,0,49.78913713120284,1,6,1,1
446,1,1,57.88109435471188,2,9,0,1
447,1,1,58.47817693440879,2,11,1,1
448,1,0,51.79317987423474,3,6,1,1
449,1,1,57.23220179928747,3,7,1,1
450,1,1,59.16580781091849,2,8,1,0
451,1,1,59.216376079918206,4,8,1,1
452,1,1,57.48092573046969,2,3,1,0
453,1,1,57.92539387151789,3,6,1,1
454,1,1,58.47058056369236,1,10,1,1
455,1,0,52.484460156487344,2,4,1,1
456,1,1,57.24536352706325,1,5,1,1
457,1,1,56.306807265815806,2,7,1,0
458,1,1,56.60685772190629,3,9,1,1
459,1,1,59.70040436438847,2,6,0,1
460,1,1,56.874073878260646,4,11,1,1
461,1,0,49.19014125483365,4,11,0,1
462,1,0,51.08675010880218,2,6,1,0
463,1,1,57.90484189344398,3,6,1,1
464,1,1,57.868303293482136,4,9,1,1
465,1,1,57.632579814320216,2,4,0,1
466,1,0,49.40913281177364,3,6,0,1
467,1,0,51.6633890232231,3,8,0,1
468,1,0,50.420015106965465,4,9,1,1
469,1,0,49.21012250524273,2,8,1,0
470,1,1,58.0225860011043,4,8,1,1
471,1,0,51.31641926635306,1,7,1,0
472,1,1,58.20432918868202,2,5,1,1
473,1,0,49.79967309903619,2,6,0,1
474,1,0,52.36174018681054,2,4,1,1
475,1,1,60.1131072969481,3,7,1,1
476,1,1,57.697316593249255,2,8,1,0
477,1,1,58.75974906035679,3,5,1,1
478,1,1,58.98344955498636,2,7,0,1
479,1,0,49.58076566394367,1,5,1,1
480,1,0,50.28053024371325,4,8,0,1
481,1,0,50.23789602894357,2,5,1,1
482,1,1,59.54234463078946,2,5,1,0
483,1,0,49.815687655947606,4,6,1,1
484,1,1,58.6071272558411,2,3,1,1
485,1,1,58.32957629515491,0,4,1,1
486,1,1,57.772895452829616,2,4,1,0
487,1,1,58.4630292657675,2,6,0,0
488,1,1,59.51571240512365,2,6,1,1
489,1,1,56.64356268015595,3,9,0,1
490,1,0,49.0327040578866,3,6,0,1
491,1,0,53.128222665153466,3,4,1,0
492,1,1,58.38107260321088,5,6,1,0
493,1,0,50.270301695762655,2,7,1,1
494,1,1,58.28091818069738,4,5,1,1
495,1,1,58.07141245870516,3,8,0,0
496,1,1,57.11628875563965,3,10,1,1
497,1,0,50.27949050580264,2,5,1,1
498,1,0,49.82959549001768,3,10,1,1
499,1,1,60.172319538460286,2,5,0,0
500,1,1,58.78923114101384,1,10,1,0
501,1,0,52.41604391541956,1,1,1,0
502,1,1,58.08229988061726,3,5,1,0
503,1,1,58.010575251744,4,7,0,1
504,1,0,50.34602243136053,5,6,1,0
505,1,0,51.03769570222501,3,6,0,0
506,1,0,49.53606289087599,1,9,1,0
507,1,1,59.11089033439664,4,8,1,1
508,1,1,58.20527466946057,2,7,1,1
509,1,1,59.37350724387542,4,8,1,1
510,1,1,58.42279418023753,2,10,0,0
511,1,0,50.13367292185258,2,9,1,1
512,1,0,48.63270534172166,2,8,0,1
513,1,0,50.02454827774395,3,10,1,1
514,1,0,50.81184525267636,3,5,1,1
515,1,1,58.08518243055662,4,7,1,1
516,1,1,60.48842066223676,0,7,1,1
517,1,0,49.14880183963714,0,7,1,1
518,1,0,51.59016319996059,3,8,1,1
519,1,1,58.420098632587326,3,9,0,0
520,1,0,51.05563891364632,2,6,0,1
521,1,0,50.63469429746513,2,5,1,0
522,1,0,50.91669100121149,1,8,1,1
523,1,1,58.42217740779794,3,8,1,1
524,1,1,58.919265104284094,3,4,1,0
525,1,0,51.24180753033024,4,6,1,0
526,1,0,50.56332874874509,2,7,1,1
527,1,0,51.41794173687443,2,3,1,1
528,1,1,58.30613762703154,2,7,1,1
529,1,1,59.862815976703565,2,5,1,1
530,1,1,59.44456296753136,4,9,0,1
531,1,0,50.620914606128494,1,6,1,0
532,1,0,49.56723986005832,2,9,1,1
533,1,0,52.97367735297337,3,6,1,1
534,1,1,57.147966529769256,4,2,1,1
535,1,0,51.36209199928878,3,9,1,1
536,1,1,57.40777912363424,2,8,0,1
537,1,1,56.66288734098655,2,8,0,1
538,1,1,57.23339732238694,3,9,1,1
539,1,1,56.97256335367976,3,8,1,1
540,1,1,59.915276438812704,2,9,0,0
541,1,0,51.63927152538804,2,7,1,0
542,1,1,57.10014676020258,3,6,1,1
543,1,0,48.53340527251344,3,6,0,1
544,1,1,58.54078797471741,3,6,1,1
545,1,0,50.26236023726597,2,10,1,1
546,1,0,49.44300776829509,2,8,1,0
547,1,1,57.57684246884063,1,8,1,1
548,1,1,58.03963253470833,3,5,1,1
549,1,0,51.8328586710425,4,9,0,1
550,1,0,52.05230221132064,2,6,1,0
551,1,1,57.62479509669244,2,4,0,1
552,1,1,60.08788038880001,3,7,1,0
553,1,0,51.08060354948427,2,5,0,0
554,1,0,50.67799255724957,2,6,1,0
555,1,1,58.26598288948604,2,8,1,1
556,1,1,57.89752903088417,2,3,1,0
557,1,1,57.75879382171629,4,7,0,1
558,1,0,52.060839732015175,3,5,1,1
559,1,0,51.20343412085337,3,5,1,1
560,1,0,50.94060012157082,1,4,1,1
561,1,1,57.59512244897802,3,10,1,1
562,1,0,51.64507924223456,1,6,1,1
563,1,1,56.65331003479056,3,6,1,1
564,1,1,58.216839375656,0,6,1,1
565,1,1,57.16947843666885,3,7,1,1
566,1,0,51.58805437053515,4,5,1,1
567,1,0,50.11844233969992,4,3,1,1
568,1,1,59.13484309751243,3,8,0,1
569,1,1,59.66042948896362,3,7,1,0
570,1,1,58.82980344223467,2,3,1,1
571,1,0,51.15440897150083,2,4,0,0
572,1,1,57.01025926433354,1,8,1,1
573,1,0,52.44672348878668,1,6,1,1
574,1,0,50.89006375545463,2,7,1,0
575,1,1,57.02072306393171,3,8,1,1
576,1,0,49.79075851124449,2,10,1,1
577,1,1,58.04066311439312,3,9,1,1
578,1,0,50.74834956051764,5,8,1,1
579,1,0,51.59182828846579,3,6,1,0
580,1,0,49.79728333111382,1,9,1,0
581,1,0,51.226521258590445,5,5,1,0
582,1,1,57.9376751543497,2,6,1,1
583,1,0,50.6593404575666,3,6,1,1
584,1,0,52.20332253911668,4,8,1,0
585,1,1,58.08139994346342,3,6,1,1
586,1,0,51.575798682914375,2,5,1,1
587,1,0,49.22746911053031,1,6,1,1
588,1,0,50.47375169276469,2,8,0,1
589,1,0,51.02577893821547,2,5,0,1
590,1,1,57.7010236741534,2,10,0,1
591,1,1,58.72815305390082,2,4,0,1
592,1,0,50.228771942118925,0,4,0,1
593,1,0,49.60537229169775,2,9,0,0
594,1,0,52.013496344181725,3,4,1,0
595,1,1,55.82119917736422,2,6,0,1
596,1,0,52.6150761990161,2,6,1,1
597,1,1,58.931339877166906,1,5,1,0
598,1,0,51.41756365555205,2,7,1,1
599,1,0,50.9577768032245,2,4,0,1
600,1,0,51.49697702505719,2,9,1,1
601,1,1,58.17056352148915,1,7,1,0
602,1,1,58.28993410743658,1,9,1,1
603,1,1,57.457857065265536,2,5,1,1
604,1,0,51.33582879124696,4,3,0,0
605,1,1,58.42717046030052,1,6,0,0
606,1,1,56.9966152543753,2,9,1,0
607,1,1,58.341189698136695,2,7,0,1
608,1,0,51.11336803617957,2,8,1,0
609,1,0,49.95480647813691,3,6,1,1
610,1,1,60.409273792497714,3,5,1,1
611,1,1,56.57114482387888,2,9,1,1
612,1,1,57.69396762704066,5,6,1,1
613,1,0,50.07427257393393,4,8,1,0
614,1,1,58.94905265166668,3,7,0,0
615,1,0,51.90555450884362,4,7,0,0
616,1,0,50.5597843981196,4,7,1,1
617,1,0,48.400629239377714,2,7,0,1
618,1,0,49.997157785700175,1,7,1,0
619,1,0,51.21361539511548,1,6,1,0
620,1,0,51.64942103098589,1,5,1,1
621,1,0,51.88721054903091,2,6,1,1
622,1,1,57.39289244278347,1,8,1,1
623,1,0,51.96508968673528,4,7,0,0
624,1,0,50.32379395105719,3,8,0,1
625,1,1,57.83114968979344,2,9,1,1
626,1,0,52.91138441965503,4,7,1,0
627,1,0,50.29403145309824,3,9,1,0
628,1,1,58.22353415015247,2,9,1,1
629,1,1,58.65988725194676,4,8,0,0
630,1,1,58.37926892187964,2,8,1,0
631,1,0,51.99495751313279,2,7,0,1
632,1,1,58.28077586170934,1,6,1,1
633,1,0,51.8869544155058,3,7,0,1
634,1,1,58.63074057890206,2,4,0,1
635,1,0,50.8127237026112,4,6,1,1
636,1,0,48.62872640361263,3,4,1,1
637,1,0,50.96220020035528,3,8,0,1
638,1,0,50.043329745917696,3,7,0,1
639,1,1,58.21375535656841,2,7,1,1
640,1,0,50.11023244908396,2,7,0,0
641,1,1,55.44095701309774,1,6,0,0
642,1,0,51.65221548597354,2,5,1,1
643,1,0,50.38966648830013,3,7,1,0
644,1,0,51.599345804251485,3,4,1,1
645,1,1,58.13575991373408,2,9,1,1
646,1,1,56.55596659980958,2,6,0,1
647,1,1,57.52645298626429,4,6,1,1
648,1,1,57.73004009523118,4,7,1,1
649,1,0,52.20797459447235,2,5,1,0
650,1,1,57.20988659342149,2,9,0,0
651,1,0,48.71893443752408,3,6,1,1
652,1,1,59.91690885382789,2,7,1,0
653,1,1,57.35299203657669,2,9,1,1
654,1,1,59.83585484837291,2,6,1,0
655,1,1,57.37758857171381,1,7,0,1
656,1,0,49.87837964732155,1,11,1,1
657,1,1,58.637815443049455,4,4,1,1
658,1,0,49.84290120342523,2,9,1,1
659,1,1,57.81555837097731,2,7,1,1
660,1,0,50.21900945167435,2,5,0,1
661,1,0,51.820316170801945,2,7,1,1
662,1,1,56.57326653014477,0,8,1,1
663,1,1,56.88699316132045,2,4,1,1
664,1,1,56.93393346502653,2,8,1,1
665,1,1,57.81517901641477,3,2,1,1
666,1,1,57.82943828280813,3,6,1,1
667,1,1,57.284784447720085,3,7,1,1
668,1,1,57.84808139400826,1,6,1,1
669,1,1,58.8740794936211,2,6,1,0
670,1,1,58.44392071334019,1,6,1,1
671,1,1,57.49509448663739,3,6,1,0
672,1,0,49.52704045290085,1,8,1,1
673,1,0,51.60410961208013,4,9,1,1
674,1,0,49.44155910570315,2,4,1,0
675,1,1,58.72297372169373,2,4,1,1
676,1,0,50.59933984101786,2,6,0,1
677,1,0,49.533971800902094,3,7,1,1
678,1,0,50.82809720314518,2,10,0,1
679,1,0,49.40786893240836,2,9,1,1
680,1,0,50.95294099821386,4,9,1,1
681,1,0,53.06731170380496,3,4,1,0
682,1,0,49.183945697034574,3,4,1,1
683,1,0,50.98554842447411,2,5,0,0
684,1,1,58.96550624277188,3,5,0,1
685,1,0,52.53446349193272,2,7,1,1
686,1,1,59.02953334552068,1,4,1,1
687,1,1,58.30244051375982,2,3,1,1
688,1,1,58.30112295482197,3,6,1,1
689,1,0,52.47184432819892,4,6,1,0
690,1,1,58.099370620468335,1,7,1,1
691,1,1,58.384568172097815,3,5,1,0
692,1,1,59.70629179654479,2,4,0,1
693,1,1,58.98869609472007,3,6,1,1
694,1,1,59.06655089075632,3,8,1,1
695,1,0,51.55813825465696,4,6,0,1
696,1,1,57.84310653026862,2,10,0,0
697,1,1,58.43795899367525,4,6,1,1
698,1,0,52.13272613623483,4,5,1,0
699,1,1,57.59701256699898,2,7,0,1
700,1,1,57.52730057487021,3,5,1,0
701,1,1,58.38632017293872,1,5,1,1
702,1,1,57.103324386798,2,7,0,1
703,1,1,56.45763467389051,4,7,1,1
704,1,1,59.81397327550352,4,3,1,0
705,1,1,58.32369675872934,2,6,1,0
706,1,1,58.56841936400923,3,10,0,1
707,1,0,50.16208078995962,2,4,1,0
708,1,1,57.967410576049645,4,6,1,1
709,1,0,49.94740952577327,3,5,1,1
710,1,0,49.68771915290376,4,5,0,0
711,1,1,59.0276396601352,4,8,1,1
712,1,1,58.065740859108764,4,5,1,1
713,1,1,59.49352567635592,3,9,1,0
714,1,1,59.19743100455965,1,9,0,1
715,1,1,57.93478561906991,3,4,1,1
716,1,0,50.303436547036455,2,7,1,1
717,1,0,51.34984417907136,1,6,1,1
718,1,1,56.81291755737987,2,4,0,1
719,1,0,52.65600399881532,2,5,1,1
720,1,0,51.081463581943474,1,7,0,0
721,1,1,59.62626378305243,3,7,1,0
722,1,0,51.88115136804438,2,5,1,1
723,1,1,58.558642009134346,3,4,0,1
724,1,1,59.39442838257079,2,8,1,0
725,1,1,58.83069104470149,0,11,1,1
726,1,0,49.12567656460129,4,7,1,1
727,1,1,57.18069313505317,2,7,1,1
728,1,1,57.75891007358919,3,6,1,1
729,1,1,58.80767722109442,1,5,0,1
730,1,1,58.64823478119925,2,6,0,1
731,1,0,50.124617949326826,2,9,1,1
732,1,0,51.54451589863624,1,11,1,1
733,1,0,51.45616739597232,2,3,0,1
734,1,0,52.37114348280604,2,7,1,1
735,1,1,59.58798263603796,3,5,0,0
736,1,1,58.62657423616165,2,8,1,1
737,1,1,57.915385862258816,4,7,0,1
738,1,1,58.57576979245737,2,6,0,1
739,1,0,50.91077605529425,2,5,1,1
740,1,1,58.629748408209046,2,8,0,1
741,1,1,58.65108972275983,2,3,1,1
742,1,0,51.01171533200837,3,8,0,1
743,1,1,58.63058327295265,2,6,1,1
744,1,0,53.69175184344361,2,4,1,1
745,1,0,49.9269829086198,0,6,1,1
746,1,1,58.73048244327696,1,5,1,0
747,1,1,56.52829055830827,4,6,1,0
748,1,1,57.415326609776365,3,5,1,1
749,1,1,58.53768048682954,2,7,1,0
750,1,0,49.60158726083434,1,8,1,0
751,1,0,51.67744670372,2,7,1,1
752,1,0,50.57658625839112,2,6,1,1
753,1,1,56.796866406188286,3,9,1,0
754,1,1,59.31933739841685,1,9,1,0
755,1,1,57.46722093302147,3,5,1,1
756,1,0,53.19887767806551,2,4,1,1
757,1,1,56.87850131680387,2,8,1,1
758,1,1,56.9394057594687,3,6,0,0
759,1,0,51.4161057211119,1,7,1,1
760,1,1,56.53736521587291,3,7,0,1
761,1,0,51.31378322107159,1,8,1,1
762,1,1,58.261684564614285,5,5,1,1
763,1,1,58.4863566257139,3,6,1,0
764,1,1,59.63505734532789,2,5,1,1
765,1,1,57.8496800897077,4,7,1,1
766,1,0,50.79169982112157,3,6,0,1
767,1,0,51.41319564403337,4,4,0,1
768,1,0,51.28900848622826,3,4,0,1
769,1,1,57.725826143692544,4,9,1,0
770,1,0,50.74233156578917,2,11,0,0
771,1,0,50.65875362237652,1,6,1,1
772,1,0,51.14150033337368,3,5,1,0
773,1,0,50.08509680274514,1,8,1,0
774,1,1,58.25997350839695,2,6,1,0
775,1,1,60.192330334513166,2,8,0,1
776,1,0,50.99440383325967,1,6,1,1
777,1,0,51.42446247703247,2,7,1,1
778,1,0,50.83282509772941,2,5,0,1
779,1,1,56.38132288564854,3,10,1,0
780,1,1,56.67009815907804,3,9,1,1
781,1,1,58.36936088762111,3,8,1,1
782,1,1,58.03716274953744,3,8,0,0
783,1,0,50.141221419819125,4,7,0,1
784,1,0,51.54370419987189,3,6,0,0
785,1,0,50.13517121090174,4,6,1,1
786,1,1,57.688606587236364,1,6,1,0
787,1,1,57.86059382629695,1,8,0,1
788,1,0,50.066892390207805,2,8,1,0
789,1,0,50.796423613395774,3,9,1,1
790,1,1,58.97396861269739,3,12,1,0
791,1,0,52.0208827887169,6,8,0,1
792,1,1,59.19274416762979,2,9,0,1
793,1,1,57.6367105125522,3,7,0,1
794,1,1,57.638606488394544,4,6,0,1
795,1,1,57.26830266543022,1,7,1,1
796,1,0,50.38367114462473,3,6,1,1
797,1,0,50.81186759128503,2,6,1,0
798,1,1,57.56511519051082,2,8,1,1
799,1,0,50.68979657837401,4,6,1,1
800,1,1,60.59317363411734,4,6,0,1
801,1,0,52.58443245181865,2,6,1,1
802,1,0,50.13246837424648,4,7,1,1
803,1,0,50.54340281737581,2,4,1,1
804,1,0,51.27327455801655,2,8,1,1
805,1,0,49.27448349603864,3,8,0,1
806,1,1,55.8610606366256,2,7,1,1
807,1,1,57.34488072424615,3,4,1,1
808,1,1,56.29837581382199,2,9,1,0
809,1,1,55.513589458884944,3,5,0,1
810,1,0,48.89507782381696,3,9,0,1
811,1,1,56.64969892839421,1,7,0,1
812,1,1,58.07846803670604,3,8,1,1
813,1,1,58.90388674904415,2,8,1,0
814,1,1,56.78642649064233,1,6,1,1
815,1,1,57.998389917972766,2,8,0,1
816,1,0,50.47061333596466,2,5,1,0
817,1,1,58.55347530920627,0,4,1,1
818,1,1,58.95275449662664,5,8,0,0
819,1,0,51.84054776525567,4,7,0,1
820,1,1,59.867753237387376,3,7,0,0
821,1,0,50.63088491710261,2,6,1,1
822,1,1,58.29379515867343,4,7,1,0
823,1,0,51.18793034780617,3,8,1,1
824,1,0,50.90616474391706,2,5,1,1
825,1,0,51.68776204460206,2,8,1,0
826,1,1,58.34413582199552,3,4,0,0
827,1,1,56.17280588556281,3,9,0,0
828,1,1,59.07695562230437,3,5,1,1
829,1,1,58.466818391907225,4,8,1,0
830,1,1,57.37614762053739,3,5,1,1
831,1,0,50.93658143809802,3,7,1,1
832,1,0,50.8641106110622,3,5,0,1
833,1,1,58.52057128090522,2,4,0,1
834,1,1,57.132281204280986,3,6,1,1
835,1,1,59.3248581128301,4,5,1,1
836,1,1,55.37087862042832,3,7,1,0
837,1,1,59.232967733754656,3,4,0,1
838,1,0,50.2289801318385,2,6,0,1
839,1,1,56.51325763712175,2,10,1,1
840,1,1,56.72555184954753,4,11,1,1
841,1,0,52.201213949860325,3,10,0,1
842,1,1,57.84737988512399,1,7,1,0
843,1,1,58.08011128505923,2,8,0,0
844,1,0,50.73564548223749,1,7,1,0
845,1,1,57.99133816095731,2,7,1,1
846,1,1,57.343733959662295,2,7,0,1
847,1,1,58.684251186569966,3,8,0,0
848,1,1,57.20734125918702,4,6,0,1
849,1,1,57.991622334210994,2,6,1,0
850,1,0,51.36461510323219,2,4,0,1
851,1,1,55.50469526998721,2,8,1,1
852,1,0,49.86947895960628,0,9,0,1
853,1,0,51.1358432575395,4,5,1,1
854,1,1,57.17537817313581,3,9,0,1
855,1,0,50.37002013244071,4,8,1,0
856,1,0,49.462863817703656,2,9,1,0
857,1,1,57.58052679645831,3,7,1,0
858,1,0,50.39841481590167,3,8,0,1
859,1,0,46.836904477982415,4,5,0,1
860,1,1,59.306354069870096,3,7,1,0
861,1,1,58.02493372121654,3,7,1,1
862,1,1,58.46162664260096,1,6,1,1
863,1,1,57.40280627771174,3,8,1,1
864,1,1,57.54407216058557,2,7,1,1
865,1,0,50.04724930496995,4,6,1,1
866,1,1,56.893141914935605,3,4,1,1
867,1,1,57.56662384209256,2,7,1,1
868,1,1,57.08907862124564,2,7,1,1
869,1,1,57.60300452670843,2,8,0,0
870,1,1,57.01857463818654,2,6,1,1
871,1,1,57.55425314691834,3,7,1,1
872,1,0,49.33833669986189,3,8,0,0
873,1,1,57.51799186700057,2,9,1,1
874,1,0,50.58277401391333,2,9,1,0
875,1,1,57.41723440018031,3,9,1,0
876,1,1,57.4003256694509,2,9,1,1
877,1,1,57.79818224705619,1,6,0,1
878,1,1,57.88161052920518,3,8,1,1
879,1,1,56.66077777327731,2,4,0,0
880,1,1,56.91799905710276,2,7,1,1
881,1,0,49.15964329344367,4,8,1,1
882,1,1,57.22136295718254,4,7,1,1
883,1,0,51.04231302998806,4,7,1,1
884,1,1,57.47800328958505,2,4,0,0
885,1,0,50.038024727008185,1,8,1,1
886,1,1,57.288883906318205,3,7,1,1
887,1,1,58.394895903188434,3,8,1,1
888,1,0,51.00781422526112,3,5,1,0
889,1,1,57.085582897149486,4,9,1,1
890,1,1,58.068253731485775,2,5,1,1
891,1,1,57.30237347963464,3,6,1,1
892,1,1,57.55623066706377,2,5,0,1
893,1,1,56.17368476775314,2,5,1,1
894,1,0,51.449810736480906,3,8,0,1
895,1,0,51.818926603528325,1,8,1,1
896,1,1,59.59913929243261,3,8,1,1
897,1,1,58.50888390154819,4,4,1,1
898,1,1,56.85191730160622,3,5,1,1
899,1,0,49.90628916582583,3,8,0,1
