household_id,post_policy,new_subsidy,housing_affordability,age,income_level,gender,previous_subsidy
267,1,1,52.80918327894423,4,7,1,1
268,1,1,55.03376425030794,2,5,0,0
269,1,1,54.127224432691975,2,7,1,0
270,1,1,55.259109035770734,4,6,1,0
271,1,0,46.30988420788497,4,7,0,0
272,1,0,48.58008123012834,2,4,0,1
273,1,0,47.672932077158976,2,7,0,0
274,1,1,54.9051966380774,1,8,0,0
275,1,0,45.07212127598021,3,10,0,1
276,1,1,52.72705752412144,4,9,1,1
277,1,1,51.45591246193607,4,8,0,0
278,1,0,46.05983444717172,1,9,0,1
279,1,0,47.890321055140575,3,8,0,0
280,1,1,53.26002649101584,3,7,1,0
281,1,1,54.3337390025701,2,6,0,1
282,1,1,51.86696022539935,2,7,0,0
283,1,1,55.47436830785097,3,6,0,0
284,1,1,54.55566581409341,0,5,0,0
285,1,0,47.25940964818874,4,9,0,1
286,1,1,53.433569607986165,3,6,0,1
287,1,1,52.79764710195548,2,8,0,1
288,1,1,52.64547741088063,4,9,1,0
289,1,1,53.722296834002734,1,6,1,1
290,1,0,44.99913761517306,4,8,0,0
291,1,1,54.50033027069114,3,8,0,1
292,1,0,47.57575546460656,2,8,0,1
293,1,1,53.494989355319206,2,7,0,1
294,1,0,46.27190053335104,1,9,0,0
295,1,1,54.570123360710255,2,5,0,1
296,1,0,47.20552104056272,1,6,1,1
297,1,1,51.639050793852455,3,10,0,0
298,1,1,54.153499288154656,4,8,0,0
299,1,1,50.74299760735705,4,8,0,1
300,1,0,47.037006934705495,4,6,0,0
301,1,0,47.2200735747651,2,5,1,0
302,1,1,51.66641708105588,2,10,0,1
303,1,1,55.03059367990906,3,5,0,1
304,1,1,55.24741636021043,1,4,0,0
305,1,0,46.12191011316384,1,9,1,0
306,1,0,45.48707874347564,3,6,1,0
307,1,1,53.846741777108,2,7,0,0
308,1,0,44.70546955523055,2,6,0,0
309,1,1,55.40823620984991,2,5,0,0
310,1,1,54.38856063728385,3,5,1,0
311,1,1,52.696033394380855,3,7,0,0
312,1,1,53.61688340777054,2,5,0,1
313,1,0,46.65078283669048,4,7,0,1
314,1,1,55.63635798685034,1,8,1,0
315,1,1,54.91618666975085,3,8,1,0
316,1,1,52.22012721531157,4,6,0,0
317,1,1,53.63467387291301,2,8,0,0
318,1,0,46.39964772813701,1,5,0,0
319,1,0,44.17851155729914,4,10,0,0
320,1,0,47.16451805061957,2,6,0,0
321,1,1,55.38594338618044,1,4,0,0
322,1,1,53.00292236654208,3,11,0,1
323,1,1,54.97325183375412,1,4,0,0
324,1,1,53.5153750167857,2,5,0,0
325,1,1,54.63036068096749,3,4,1,0
326,1,1,53.78672540561488,2,5,0,0
327,1,1,55.24199529665777,1,6,0,0
328,1,0,45.624187493484335,3,7,0,0
329,1,1,54.56175078137552,4,9,1,0
330,1,1,55.90892829575425,2,4,0,0
331,1,0,47.711098216571735,4,9,1,0
332,1,0,48.08225546506647,3,8,0,0
333,1,1,54.54361124895586,3,7,0,1
334,1,1,52.96360639042155,4,8,1,0
335,1,0,44.46391013791956,3,7,0,0
336,1,0,45.88577901331872,3,4,0,0
337,1,1,53.50742109561158,2,6,1,0
338,1,0,45.79250158555149,4,7,1,0
339,1,1,54.43330698476104,3,6,0,1
340,1,1,52.4357671878352,4,4,1,0
341,1,1,54.24200103067991,3,7,0,0
342,1,0,47.043862981516064,1,8,1,0
343,1,1,54.27877365361055,2,8,1,0
344,1,0,48.64880473157326,2,5,1,0
345,1,1,53.78891350127122,3,7,1,1
346,1,0,46.12513081620268,3,7,0,1
347,1,0,47.38748708753554,2,6,1,0
348,1,0,47.9298206587618,1,4,0,1
349,1,0,46.327771543637255,2,7,0,0
350,1,1,52.76301363682983,3,8,0,1
351,1,1,54.96706045327103,2,6,1,1
352,1,1,53.044016387212736,3,8,0,0
353,1,1,53.65327988181305,2,4,1,1
354,1,1,54.08754342706196,2,10,0,0
355,1,0,47.38399339244722,1,5,0,0
356,1,0,47.050621956180905,3,7,1,0
357,1,0,46.07046878304223,2,6,1,1
358,1,1,54.48265720623824,0,8,0,0
359,1,0,45.75123001794503,2,9,0,0
360,1,0,46.850487705800845,4,5,1,0
361,1,0,45.3718600193226,2,10,0,1
362,1,1,54.626267515875554,2,9,0,0
363,1,0,46.99379007603391,2,6,0,1
364,1,0,47.42448973772159,3,8,0,1
365,1,1,52.902426064327216,4,7,0,0
366,1,0,48.26294565241855,2,4,0,1
367,1,1,54.26074661115239,3,6,1,0
368,1,0,49.38255175088995,1,4,1,0
369,1,1,54.450501961511975,2,6,1,0
370,1,1,51.53130875971141,3,7,0,0
371,1,1,55.16654813666285,2,6,0,0
372,1,1,54.33384063999644,3,7,0,0
373,1,1,53.28448692853181,3,8,1,1
374,1,1,54.32573364776911,2,7,1,0
375,1,0,45.67097222525328,3,7,1,0
376,1,1,54.54939469497681,3,6,0,0
377,1,0,46.68127824943561,2,4,1,1
378,1,1,53.33503429630528,3,6,0,0
379,1,0,46.50630932990155,3,4,1,1
380,1,1,52.694540498713536,4,7,0,1
381,1,1,52.942374556750735,3,6,0,0
382,1,0,46.37766462057476,3,6,0,0
383,1,1,54.43407949603424,2,3,1,0
384,1,1,55.37659849134383,0,5,1,0
385,1,1,56.06423026411728,1,8,0,1
386,1,1,55.36169135707944,1,8,1,0
387,1,0,47.09765493062752,3,7,0,1
388,1,0,47.842149549301205,2,1,1,1
389,1,1,53.893383116847644,1,6,0,1
390,1,1,54.697739877703135,0,7,1,0
391,1,1,53.02687767409912,2,8,0,0
392,1,1,54.33607103120063,4,8,1,0
393,1,1,55.36013703751694,3,2,1,0
394,1,1,54.53913675213889,1,7,1,0
395,1,0,48.05981208034703,3,8,1,0
396,1,0,47.02845553753825,2,8,0,0
397,1,1,55.250316486744765,1,5,0,0
398,1,0,46.56062417110303,2,10,0,0
399,1,0,46.92141844404488,4,5,0,0
400,1,0,46.471413661560526,3,8,0,1
401,1,1,55.844746340939565,1,3,1,0
402,1,0,48.18293002022495,2,5,0,1
403,1,1,53.84916594498882,4,4,1,1
404,1,1,53.75266944897077,2,11,1,0
405,1,1,52.50667359831807,2,7,1,1
406,1,1,54.69311472235281,2,5,1,0
407,1,0,47.947085679535455,3,5,1,0
408,1,1,54.60900793749753,4,7,1,1
409,1,0,46.11273998994583,4,6,0,0
410,1,0,47.47375251971312,2,7,1,0
411,1,1,52.11980941462495,4,7,1,0
412,1,1,54.01032559856703,3,6,1,1
413,1,0,45.71131957291351,3,7,1,1
414,1,1,54.796801598115145,0,8,1,0
415,1,1,53.63197338734207,2,5,1,0
416,1,1,55.06483142434518,2,5,1,0
417,1,0,45.59911657957574,3,7,1,0
418,1,1,54.18818530543408,3,5,0,0
419,1,1,53.65645599598,4,7,1,1
420,1,1,53.50705785964298,3,6,1,0
421,1,1,54.1292809161353,4,6,1,0
422,1,0,45.40208103191635,3,8,1,1
423,1,1,55.73439175334799,3,6,0,0
424,1,1,54.127925848886285,3,6,0,1
425,1,1,54.39398342817689,1,4,0,1
426,1,0,43.25559357618477,3,11,0,1
427,1,0,45.689241728842674,3,6,0,1
428,1,1,53.31709381683749,5,9,0,1
429,1,0,47.00550963240749,3,5,1,0
430,1,0,48.7962338108438,3,6,1,0
431,1,0,45.44783543230155,4,7,0,0
432,1,0,45.49587712345737,4,8,1,0
433,1,0,47.41289060249064,4,6,0,1
434,1,1,53.66275465476018,2,5,0,1
435,1,0,45.349008131834765,0,8,0,0
436,1,0,48.36602218429376,1,3,0,0
437,1,1,53.95295284599839,2,5,1,0
438,1,1,54.83271624655019,1,7,0,1
439,1,1,53.49095125337762,3,7,0,0
440,1,1,53.91889925946252,4,6,0,0
441,1,0,47.28237997887163,3,5,1,0
442,1,0,46.93455462759965,3,9,0,0
443,1,0,48.43126529058308,1,4,1,0
444,1,1,53.13390456878978,1,10,1,1
445,1,1,52.16955270874824,3,7,0,0
446,1,0,49.0383973264213,2,5,1,1
447,1,0,45.64076643745923,2,10,1,0
448,1,0,49.07931527368953,3,5,0,1
449,1,1,53.273548788243644,3,8,0,0
450,1,1,53.57996166912709,5,5,1,1
451,1,0,47.603461557895386,3,3,0,1
452,1,1,53.90559376288153,1,5,1,0
453,1,1,52.00200746737127,5,10,1,1
454,1,0,46.42232678809725,2,6,0,0
455,1,0,47.35530007704152,2,6,0,1
456,1,0,44.56948096968925,3,4,1,0
457,1,0,47.91278705625999,3,4,1,1
458,1,0,45.746254174811575,3,7,1,0
459,1,1,54.22077411615315,2,7,1,0
460,1,1,53.72954767719232,2,5,1,1
461,1,1,53.29159084273918,3,10,1,0
462,1,0,45.93526757317532,3,6,0,0
463,1,1,53.106802037328414,3,6,1,0
464,1,1,54.11278820149877,3,5,0,1
465,1,0,44.565166070126,3,11,1,1
466,1,1,54.0107695004351,3,6,0,0
467,1,1,55.739798582166586,2,5,0,0
468,1,0,47.7214784589622,4,6,0,1
469,1,0,47.35032923556288,1,6,0,0
470,1,0,46.65795586694556,4,5,0,1
471,1,0,46.79016717911666,3,6,1,1
472,1,1,53.64615630284931,3,7,0,1
473,1,0,47.11793536597136,1,7,0,1
474,1,1,55.36907984521295,2,6,1,1
475,1,0,46.23780070102842,1,6,0,0
476,1,1,55.383668492795245,4,4,0,0
477,1,1,54.34230663525378,3,7,0,1
478,1,1,55.47426007642554,4,4,0,1
479,1,1,54.35648249606127,1,6,1,0
480,1,1,53.67784600061577,2,4,1,0
481,1,0,45.35938695412027,3,6,1,1
482,1,1,53.6608302354375,4,7,0,0
483,1,1,53.70664105716795,3,6,1,0
484,1,1,53.99735684057036,2,3,1,1
485,1,1,53.55006514749864,3,7,0,1
486,1,0,47.011119267118765,4,7,1,0
487,1,1,53.76332232980997,3,7,0,0
488,1,1,54.30064093965888,2,8,0,0
489,1,1,55.237372947012936,2,6,0,1
490,1,1,56.04913436996115,1,9,1,0
491,1,1,54.03078940470451,3,9,1,0
492,1,0,46.092549366255305,3,10,0,0
493,1,0,46.60889836156191,2,5,0,1
494,1,1,54.415500192811976,3,6,1,0
495,1,1,52.2347022452846,3,6,0,0
496,1,1,53.87554122232104,3,6,1,0
497,1,1,52.756514729275565,4,7,1,0
498,1,1,53.59569144303018,3,5,1,0
499,1,0,43.13675336743003,4,9,1,0
500,1,1,54.65219161212186,3,2,0,0
501,1,0,46.85736480693176,2,7,0,1
502,1,1,52.308624526225245,3,5,0,0
503,1,1,55.32475791197408,3,4,0,0
504,1,0,46.69451414698302,2,7,1,1
505,1,1,55.81595637387896,3,3,0,0
506,1,1,53.08228823737617,3,5,1,1
507,1,1,52.52063699845466,4,11,1,0
508,1,0,45.94504281425238,1,4,0,1
509,1,0,47.32815642483709,2,6,0,1
510,1,1,53.18108476318145,2,7,0,1
511,1,0,46.40502583033937,3,7,0,0
512,1,0,46.07423120108008,5,8,1,1
513,1,1,52.57943160053636,2,7,0,1
514,1,1,54.46304205322509,2,7,0,0
515,1,0,45.71291782861714,3,7,0,0
516,1,1,54.95498421396022,3,5,0,0
517,1,1,53.5134597716878,3,8,1,0
518,1,1,54.215407410156494,4,6,0,0
519,1,0,47.45686731132504,2,7,0,0
520,1,0,46.94296254996746,2,6,0,1
521,1,0,46.592451591946606,3,5,0,1
522,1,1,54.42545152797351,2,7,0,1
523,1,1,53.66878789804986,4,9,1,0
524,1,1,53.63187438117874,2,7,0,1
525,1,1,52.79700789212579,3,6,0,0
526,1,0,44.51783390763836,2,9,0,0
527,1,1,51.374258829138775,4,8,0,0
528,1,0,49.4623340439536,2,7,0,1
529,1,0,48.51228673767679,3,6,0,1
530,1,1,52.07936999025991,0,9,1,1
531,1,0,45.56621682612057,3,8,0,0
532,1,1,53.78337440834092,2,6,0,0
533,1,1,52.467027913739976,4,7,1,1
534,1,1,53.61409880244696,1,5,0,0
535,1,0,46.93439937811249,2,4,0,1
536,1,1,52.85316777604153,3,8,0,1
537,1,1,52.110634908848034,2,11,1,1
538,1,1,53.18589953899594,3,8,1,1
539,1,0,47.00967762924002,2,6,1,1
540,1,0,46.14789257739829,2,3,0,0
541,1,1,54.65052455410896,3,6,0,0
542,1,1,54.19351886325383,1,8,1,1
543,1,1,52.44151720753925,3,5,0,0
544,1,1,53.63439409728151,3,6,1,0
545,1,0,46.81173459707824,2,7,0,1
546,1,1,53.92796549855967,3,9,0,1
547,1,1,52.715648411270834,3,6,0,0
548,1,1,52.98839363463429,3,9,0,0
549,1,0,47.01534052427175,3,6,1,1
550,1,0,47.18319828156533,2,6,0,0
551,1,1,53.74423935770505,3,5,0,0
552,1,0,47.28132014656494,3,10,0,1
553,1,0,47.541279063049146,2,5,0,0
554,1,1,53.45949524521311,3,9,1,1
555,1,1,54.49661766360675,3,8,1,0
556,1,1,52.027440493842406,3,8,0,0
557,1,0,47.26142615585746,3,3,1,0
558,1,1,53.615029674192186,3,4,0,0
559,1,1,53.29794434402857,2,8,0,1
560,1,0,48.95645958701441,3,8,1,0
561,1,1,53.9049145780453,3,5,0,0
562,1,0,46.48655471750762,3,6,0,1
563,1,0,46.3040349900177,2,7,0,0
564,1,1,55.80062183869647,2,7,0,0
565,1,0,49.01510770411743,3,3,1,0
566,1,1,54.03429999497674,5,5,0,0
567,1,1,52.7105698259977,3,7,0,0
568,1,1,52.05212297224902,2,9,0,1
569,1,0,48.06769274206787,1,5,0,0
570,1,1,52.43015318880256,4,6,0,0
571,1,1,53.54028789437038,3,7,0,1
572,1,0,48.75347791494698,2,9,0,0
573,1,0,46.73294078750206,4,7,0,1
574,1,1,54.00345461600081,3,6,1,0
575,1,1,53.438236576052255,3,6,0,0
576,1,1,54.35100006320404,3,8,0,0
577,1,0,47.4665341168231,1,6,1,0
578,1,1,51.66973720171799,2,7,0,1
579,1,1,54.786919003225634,4,6,1,0
580,1,1,53.31269936705118,1,7,1,0
581,1,1,54.11364922980573,3,4,0,0
582,1,1,54.898476172692696,3,9,1,0
583,1,1,53.6758302032654,2,6,0,0
584,1,1,53.631347181459454,2,6,1,1
585,1,1,54.878780111010464,2,4,1,0
586,1,0,48.18539305928458,1,9,1,1
587,1,1,52.00971605106107,3,7,0,0
588,1,1,53.76562151531505,1,8,1,1
589,1,0,48.54412511733374,1,6,1,1
590,1,1,53.51323117423634,3,8,1,1
591,1,1,51.28059890126375,4,5,1,0
592,1,0,46.84707034727772,2,6,0,1
593,1,0,47.31042431096858,2,8,0,0
594,1,0,48.74158557589976,1,6,0,1
595,1,1,53.2985248303842,3,5,0,0
596,1,1,51.88171231387811,4,9,0,0
597,1,0,46.80877134102268,0,5,0,0
598,1,1,54.01849142665076,3,6,0,1
599,1,1,53.82954859167203,3,5,1,0
600,1,1,51.99938541558288,3,4,0,0
601,1,1,52.84095791947986,3,6,1,1
602,1,0,48.12438109111172,3,7,0,0
603,1,0,47.40047487137197,3,6,0,1
604,1,1,53.31446769992115,1,6,1,1
605,1,1,53.22098912268475,3,8,0,0
606,1,0,49.14654112247411,1,7,1,0
607,1,0,46.8777603051826,3,7,1,1
608,1,1,51.94602871755245,2,9,0,0
609,1,0,48.507010672139366,1,5,0,1
610,1,1,53.61330956074536,3,8,0,1
611,1,0,48.40766096648739,2,5,1,1
612,1,1,56.43045852588081,2,8,0,1
613,1,1,53.95273887100049,2,5,0,0
614,1,1,52.89685629088356,4,5,0,1
615,1,0,49.08165466801018,1,4,1,1
616,1,1,54.38725541635366,2,7,1,1
617,1,0,44.38407285173301,2,6,0,1
618,1,1,55.1200688941999,2,5,0,0
619,1,0,46.01423458213345,4,6,0,1
620,1,0,45.89015713911181,2,8,0,1
621,1,1,54.11336600156952,2,10,0,0
622,1,1,55.95169555069216,1,7,0,0
623,1,0,47.097185535328045,4,8,0,0
624,1,1,54.88871072594082,3,7,1,0
625,1,1,53.40182772964585,3,8,1,1
626,1,1,54.16897665499292,2,7,0,1
627,1,1,54.94203994635225,1,5,0,1
628,1,0,47.3130777797016,2,6,0,1
629,1,0,45.88158098157546,3,4,1,0
630,1,0,46.92734976099629,1,6,1,0
631,1,1,53.67345592504289,3,6,0,0
632,1,0,46.88346109527112,3,7,0,1
633,1,1,52.145080027882486,3,8,0,0
634,1,0,45.519954530048665,2,7,0,1
635,1,0,46.47351387942358,2,5,0,0
636,1,0,49.12586906701944,1,6,1,0
637,1,0,47.86683481910124,3,9,0,0
638,1,1,53.97786233016363,2,9,1,0
639,1,1,55.1367313239829,3,6,1,0
640,1,1,55.22329345171162,2,7,1,0
641,1,0,45.44385303091397,2,8,0,1
642,1,0,47.30298592699492,4,7,1,1
643,1,0,46.04475524151497,3,8,1,1
644,1,1,52.90252065433335,4,10,0,1
645,1,0,45.4075457902568,3,6,1,1
646,1,0,48.694371200612345,3,4,1,0
647,1,1,53.70567648471493,3,9,0,0
648,1,1,53.76768965138552,1,5,1,0
649,1,1,54.82429062587159,2,9,1,1
650,1,1,53.32769768565448,4,8,1,1
651,1,0,47.52936414577936,1,8,0,0
652,1,0,47.17513916522051,3,4,1,0
653,1,1,52.81873063220953,3,6,0,1
654,1,0,46.20099532009762,2,8,0,0
655,1,1,55.11006652607836,2,7,0,0
656,1,1,51.9176984027631,2,8,1,0
657,1,0,45.550324149762695,2,6,0,1
658,1,1,54.889531277741696,2,6,1,0
659,1,1,54.39780081641582,3,7,1,0
660,1,1,54.46605948253151,2,7,0,0
661,1,1,53.670679667039416,3,9,0,0
662,1,0,46.6773255201497,2,5,0,1
663,1,0,46.4894805897671,3,6,1,0
664,1,1,55.09532305718723,2,5,0,1
665,1,1,53.60204717912797,1,6,0,1
666,1,0,47.44419270960216,2,6,0,0
667,1,1,55.628583079727385,2,4,0,1
668,1,0,48.30799647051608,4,3,0,0
669,1,1,54.03908471339364,4,8,0,0
670,1,0,46.66994493562007,3,8,1,0
671,1,0,47.58988194571579,3,6,1,0
672,1,1,55.12980283224069,2,6,1,0
673,1,1,52.88073109873742,2,9,0,1
674,1,0,46.82835309057742,2,5,1,1
675,1,1,54.1738010957236,2,10,0,1
676,1,1,53.53802170401627,1,8,1,0
677,1,0,46.680227792443766,3,6,1,1
678,1,1,53.52803391354345,3,9,0,1
679,1,1,54.32567902317218,1,3,0,0
680,1,1,52.96669635957132,3,6,1,0
681,1,1,51.874268610874935,3,8,0,0
682,1,1,53.67735780298052,3,9,0,1
683,1,0,46.43477051538385,1,9,1,0
684,1,1,53.838314921830886,1,5,1,1
685,1,1,53.28423623218848,2,10,0,1
686,1,0,45.70522098960449,2,8,0,0
687,1,0,46.73804900254866,1,7,1,0
688,1,1,52.40783142425176,3,7,0,1
689,1,1,53.76039633160123,1,5,0,0
690,1,1,54.80559314339385,2,7,1,0
691,1,0,44.32878898427325,2,9,0,0
692,1,1,53.391639491215926,4,7,1,0
693,1,0,47.09547468599344,3,8,1,0
694,1,1,53.443543158939896,3,3,1,1
695,1,1,52.748136545506185,3,6,1,0
696,1,0,48.00104189148094,4,3,1,1
697,1,1,53.99081284486039,3,9,1,0
698,1,0,47.548270808183815,1,6,1,1
699,1,1,54.62435254472176,4,8,1,0
700,1,1,53.36723498125504,2,6,0,1
701,1,1,52.18669937225511,4,9,0,1
702,1,0,45.3574475659129,3,8,0,1
703,1,1,53.53220720353808,2,7,1,1
704,1,0,45.34280436888501,3,3,0,1
705,1,1,52.54299735719235,3,7,0,0
706,1,1,53.63411964088877,3,9,0,0
707,1,1,54.56988154769733,2,8,0,0
708,1,0,46.792727872657295,2,5,0,0
709,1,1,53.203774068468284,3,8,0,1
710,1,0,45.92384539196808,3,6,0,1
711,1,0,46.6027445148397,0,8,1,0
712,1,0,46.57979646981861,2,5,0,0
713,1,0,46.62080064983024,1,6,0,1
714,1,1,53.200122703100256,4,8,0,0
715,1,1,51.80534454072311,2,11,1,1
716,1,1,53.62699377461841,2,8,0,1
717,1,0,44.70572144322445,1,8,0,0
718,1,1,55.48391108133302,2,8,1,1
719,1,0,48.32536002295889,2,7,0,1
720,1,1,57.06414220422232,3,5,1,0
721,1,0,46.89690968411223,2,9,1,0
722,1,0,46.0311236303118,3,6,0,1
723,1,1,54.074727518610864,3,6,0,1
724,1,0,47.42280888934015,4,7,1,0
725,1,1,52.4698630947492,3,6,1,1
726,1,0,45.98381973937579,4,8,1,0
727,1,0,45.87563751645966,4,7,1,1
728,1,0,48.99232585489593,2,4,0,1
729,1,1,54.79090968156227,4,2,0,0
730,1,1,55.68596729782448,2,2,1,1
731,1,0,47.19293162124973,2,6,1,1
732,1,0,46.85588981740384,3,9,1,0
733,1,0,47.165077352280925,3,7,0,1
734,1,0,47.3629571689835,3,6,0,0
735,1,0,49.14337863547104,1,3,1,0
736,1,0,46.10371455880898,4,6,0,0
737,1,0,47.19874966606971,2,8,0,0
738,1,1,53.73388613727143,3,6,0,0
739,1,1,53.14188837689791,1,8,1,0
740,1,1,55.5062784965868,1,6,0,1
741,1,1,53.41421157640096,2,7,1,1
742,1,0,47.38318371394659,1,10,0,1
743,1,1,52.138758345100776,3,7,0,0
744,1,0,46.2122882687101,3,6,1,0
745,1,1,54.250052811249866,5,6,0,0
746,1,0,48.6247637233934,2,5,0,1
747,1,0,47.067892331841215,1,9,1,0
748,1,1,53.87902028196415,1,5,1,0
749,1,0,44.79921207191107,3,7,0,1
750,1,1,55.84579250635965,1,3,1,1
751,1,0,46.15102353215745,2,7,1,0
752,1,0,47.32019064328288,4,5,1,1
753,1,1,56.84914928313636,2,5,0,1
754,1,1,53.38098282686114,2,7,1,0
755,1,1,53.36880966697048,3,10,1,1
756,1,0,45.40014324108181,4,6,1,1
757,1,0,47.53938352224751,2,5,0,1
758,1,1,53.06518229968727,3,8,0,0
759,1,0,46.89208726925384,4,9,0,1
760,1,1,54.862013127561454,3,4,1,1
761,1,0,48.64963937835333,3,7,0,1
762,1,0,49.36114889360167,3,7,1,0
763,1,0,48.01951604315591,2,4,0,0
764,1,1,52.80088678398282,3,9,1,0
765,1,1,52.88562476701123,3,6,1,0
766,1,1,53.19576195596757,2,6,1,1
767,1,0,47.40645850547533,2,7,0,0
768,1,0,47.37484661627681,2,5,1,0
769,1,1,54.45477698901007,3,7,1,0
770,1,1,53.72685655441213,2,6,0,1
771,1,0,44.51093829093102,4,6,0,0
772,1,1,53.85311059847559,2,7,0,0
773,1,1,53.632734396691546,2,6,0,0
774,1,1,53.82020951187062,2,6,1,1
775,1,1,55.19891122140231,3,3,0,1
776,1,0,46.54474763218603,1,4,1,0
777,1,0,44.81817914254847,4,8,1,1
778,1,0,47.75507471353737,1,7,1,0
779,1,0,49.57244751734363,2,6,0,1
780,1,1,56.52922191503897,1,7,0,1
781,1,1,53.40165143283075,3,7,0,0
782,1,0,46.65828067457107,2,8,0,1
783,1,1,53.41007513919707,2,8,0,0
784,1,0,47.33033797071341,2,5,0,1
785,1,1,55.5278522736732,2,11,0,1
786,1,1,53.12960564251867,3,8,0,0
787,1,1,54.27126543962434,1,10,1,1
788,1,0,48.1383777568479,1,5,1,0
789,1,1,52.95173067333179,3,7,0,0
790,1,0,47.3289591020055,2,8,1,0
791,1,1,55.20140992563754,3,5,0,1
792,1,1,53.13143486341471,2,6,1,0
793,1,0,45.20371960752002,2,6,0,0
794,1,1,54.39683758105682,3,8,0,1
795,1,0,48.107225825093465,0,5,0,1
796,1,0,45.45873064757765,2,6,0,0
797,1,1,56.24285859521728,3,4,0,0
798,1,1,53.93106229938691,1,7,1,1
799,1,1,54.08200588702265,2,7,1,0
800,1,0,48.04119386467564,3,8,1,1
801,1,0,45.99459832961859,3,7,0,0
802,1,1,54.952085526166655,1,7,1,0
803,1,0,46.63378503218974,3,9,0,0
804,1,1,55.74295436729707,0,4,1,0
805,1,0,44.96496332463209,3,7,0,0
806,1,1,52.41896201076787,2,9,0,0
807,1,1,54.39567320738525,3,8,0,0
808,1,1,53.95084078416452,4,6,1,0
809,1,0,47.24942341056188,2,6,0,0
810,1,0,46.33862909694042,3,8,0,0
811,1,1,51.531643539665644,4,6,1,0
812,1,1,54.36639417781424,1,8,0,0
813,1,0,47.10703755596067,3,5,0,0
814,1,0,45.72664585401818,1,9,1,1
815,1,0,47.508320622280486,3,8,1,0
816,1,1,53.49316599023634,1,8,0,1
817,1,1,54.868062979895626,4,7,0,1
818,1,1,54.0141570909114,2,8,0,0
819,1,1,56.49175120392232,1,5,0,0
820,1,0,45.76162926811082,3,9,1,0
821,1,0,45.54670183669832,3,7,0,0
822,1,0,46.82585522065145,3,9,0,1
823,1,0,46.67889504252551,4,5,1,1
824,1,1,54.93639565350292,3,7,0,0
825,1,0,47.70990033995864,4,6,0,0
826,1,1,53.59438518469816,0,4,0,1
827,1,0,47.305512831599664,2,8,1,0
828,1,0,48.31833960084936,1,6,1,0
829,1,1,54.89923471806128,2,4,0,0
830,1,1,52.64428698482247,4,7,0,0
831,1,0,46.109618719506194,3,7,1,0
832,1,1,51.6106484122581,4,9,0,0
833,1,0,45.874889599417656,2,5,0,0
834,1,0,43.87250778023407,3,8,1,1
835,1,1,53.81766498171312,4,7,0,1
836,1,1,53.8782736241988,2,5,0,0
837,1,0,47.12392935493043,2,9,1,0
838,1,1,55.40960365778438,0,9,1,1
839,1,1,52.01115076153837,5,6,0,0
840,1,0,48.088214423686125,2,6,0,0
841,1,0,45.993777008949344,1,9,0,1
842,1,0,46.69088624068576,3,9,0,0
843,1,1,54.02074366224112,3,8,1,0
844,1,0,48.14813902391982,4,3,1,0
845,1,1,53.384744952239416,4,7,0,1
846,1,1,55.3904427519438,2,7,0,1
847,1,0,47.67048826563513,1,8,0,1
848,1,1,51.71697815922966,1,10,0,0
849,1,1,55.262280259049646,3,4,0,1
850,1,1,55.020438706571085,3,5,0,1
851,1,0,44.580543417591706,5,9,1,0
852,1,1,52.28929508703783,3,8,1,0
853,1,1,54.6728600257318,3,8,1,0
854,1,1,54.090333106240905,5,6,0,1
855,1,1,52.34891463712668,3,9,0,0
856,1,1,57.2833608519259,1,4,1,0
857,1,1,54.51904282238703,2,8,0,0
858,1,1,53.19181286361542,3,6,1,0
859,1,0,46.25808690580402,2,7,1,0
860,1,0,46.628697754211096,2,4,1,0
861,1,0,47.59206272255791,2,3,0,0
862,1,0,48.811239545245215,2,5,0,0
863,1,1,55.4249878785066,3,7,0,1
864,1,0,48.33934452606815,2,5,0,0
865,1,1,53.52528680569089,2,4,0,1
866,1,1,52.57360993095484,3,5,0,0
867,1,0,48.111451378731545,2,4,0,1
868,1,1,55.75846427540569,3,3,1,1
869,1,1,52.923156241818376,2,4,1,0
870,1,0,46.87992348296234,3,7,1,0
871,1,1,53.19200462136583,3,6,1,1
872,1,0,45.17612232384404,4,11,1,0
873,1,1,53.44422810780701,5,9,1,0
874,1,0,46.93263891953805,4,10,1,0
875,1,1,53.47498299094554,0,5,1,0
876,1,1,53.11650561078845,5,7,0,0
877,1,1,53.54773592205048,4,5,1,0
878,1,0,45.71127392238645,3,5,1,0
879,1,0,44.97309903494004,3,7,0,0
880,1,1,55.39466818370017,2,2,1,0
881,1,0,46.81536541489371,2,10,1,0
882,1,0,47.18423206018901,2,6,0,1
883,1,1,54.092133912667975,4,5,0,1
884,1,0,46.62446178966876,1,4,0,1
885,1,0,46.241047835693216,3,7,1,0
886,1,0,46.68927231837721,1,8,1,0
887,1,1,55.52198034927111,1,4,0,0
888,1,1,53.462040132299066,3,9,0,1
889,1,0,47.55069870525051,1,7,1,1
890,1,1,53.697791028308295,4,6,0,1
891,1,0,47.13467772133372,2,4,0,1
892,1,1,53.31468344915203,3,8,1,1
893,1,0,46.98234638831234,3,10,0,1
894,1,1,55.096146403905855,2,6,0,1
895,1,0,47.32716751850411,5,4,0,0
896,1,0,44.35828368448273,3,7,1,0
897,1,1,53.48334533738694,1,8,0,0
898,1,1,52.84249788495189,3,8,1,0
899,1,0,46.968370371783095,4,7,0,1
900,1,1,53.50503208142956,3,8,0,0
