defendant_id,post_intervention,rehabilitation_program,reoffending_rate,defendant_age,previous_convictions,legal_representation,financial_status
265,1,1,56.26466018780135,2,7,0,0
266,1,1,57.924237599546274,2,7,0,1
267,1,0,51.08911433278024,2,9,0,1
268,1,0,51.50242658047567,3,3,0,0
269,1,1,56.357550919932336,2,9,0,1
270,1,1,56.53650376483092,1,7,1,0
271,1,1,56.05224622424573,3,6,0,0
272,1,0,52.607569786207776,2,4,0,1
273,1,1,57.44134620907777,2,7,0,0
274,1,0,51.6602336138122,2,5,0,0
275,1,0,51.344601250085226,1,4,0,0
276,1,1,58.361669043577415,3,5,0,0
277,1,0,52.5362476094651,5,6,0,0
278,1,1,56.830007072456446,2,5,0,0
279,1,0,51.33103080039558,3,9,0,0
280,1,0,50.68080656318485,3,5,1,0
281,1,0,52.39743781619242,3,7,0,0
282,1,1,57.77567635496412,2,4,0,0
283,1,1,58.61223293441591,3,11,1,0
284,1,1,57.365138310138406,2,9,0,0
285,1,0,50.56976037719187,2,8,0,0
286,1,0,51.45004576626844,3,7,1,0
287,1,1,57.3324943770708,2,5,1,0
288,1,0,51.65220591416365,3,10,1,0
289,1,0,49.25566322814824,3,5,1,0
290,1,1,58.1588097526098,3,6,0,0
291,1,1,57.87462493312929,1,8,1,0
292,1,1,56.2935278733693,3,6,0,0
293,1,1,56.91460087235856,1,5,1,0
294,1,0,49.76960716973852,3,7,1,1
295,1,0,50.67344993006898,4,7,0,0
296,1,0,50.8704031788424,4,6,1,0
297,1,1,56.89645152299579,2,2,1,0
298,1,1,57.151937788695385,2,7,1,0
299,1,1,58.06708573153156,3,7,0,0
300,1,0,49.937778695834666,2,6,0,0
301,1,1,55.96736162630185,2,6,1,0
302,1,0,51.22496607218029,3,10,0,0
303,1,0,51.21612262106523,2,5,1,0
304,1,0,51.63200332705805,2,9,0,1
305,1,1,56.71281013361053,3,6,0,1
306,1,1,58.82939867516858,3,4,1,1
307,1,1,55.94864095499462,2,7,0,0
308,1,0,51.48459177406868,3,2,0,1
309,1,0,52.41444574129219,3,5,0,0
310,1,1,57.28150359609323,2,8,1,0
311,1,0,50.73856678365543,2,5,0,0
312,1,1,56.88754068411426,4,6,1,0
313,1,1,56.79823570356574,3,7,0,0
314,1,1,57.06610637236779,2,7,0,1
315,1,0,51.05352377754963,1,6,0,0
316,1,1,58.227526289445066,1,5,0,0
317,1,0,52.26880336791591,2,5,0,0
318,1,1,56.02273315290257,3,6,0,0
319,1,0,52.099381835561154,3,4,0,1
320,1,1,55.76124121906825,4,8,0,1
321,1,1,58.23452802480848,2,7,0,0
322,1,0,51.90358955552192,1,7,0,0
323,1,0,49.080164020487295,3,10,0,1
324,1,1,57.59489187527708,3,5,0,0
325,1,0,51.39037775483349,2,6,1,1
326,1,1,55.33492954905364,3,6,1,0
327,1,0,52.573763981409925,3,7,0,1
328,1,0,50.009956880358445,3,6,0,0
329,1,1,59.47722383564858,3,9,0,0
330,1,1,54.57374214821613,2,4,0,1
331,1,1,57.85431906233954,2,5,1,1
332,1,0,50.56300389792212,2,8,0,0
333,1,0,50.85077026241247,3,9,1,0
334,1,1,55.0690435945067,1,5,0,1
335,1,1,57.09611939941717,2,7,1,0
336,1,0,51.00774783364108,3,5,0,0
337,1,1,57.497539714995234,4,6,0,0
338,1,0,50.84177162291277,3,7,0,0
339,1,1,55.886794415399855,4,9,1,0
340,1,1,57.73186897146653,2,10,0,0
341,1,1,57.615138984212585,3,6,1,0
342,1,1,55.94551099845209,3,3,0,0
343,1,0,50.49788023161783,2,6,0,1
344,1,1,57.29434622202168,3,10,0,0
345,1,0,50.09262122613043,3,7,1,0
346,1,1,58.39111828695322,1,7,0,0
347,1,1,57.83687227264544,0,8,0,0
348,1,0,52.48562134323497,2,3,0,0
349,1,1,57.245348887726834,2,5,1,0
350,1,1,57.75467185539192,4,7,0,0
351,1,0,51.57602195108392,1,6,0,0
352,1,1,58.84244712556844,2,3,0,1
353,1,1,56.87357854967027,2,9,0,0
354,1,0,53.385106620622025,1,8,0,1
355,1,0,51.36307169045672,2,8,1,0
356,1,1,57.3459492870059,2,7,1,0
357,1,1,55.53562673221174,2,9,1,0
358,1,0,51.73322496185868,3,6,0,0
359,1,1,57.7338588107061,4,7,1,0
360,1,1,57.799535126466445,2,5,0,0
361,1,0,50.62354598320722,3,9,0,0
362,1,0,50.80144676716024,2,4,0,1
363,1,0,50.34002329000583,2,6,0,1
364,1,0,51.19893857068328,3,2,1,0
365,1,1,57.01408929332944,4,7,0,1
366,1,1,56.31686740011553,1,5,0,0
367,1,1,56.00732395727327,2,6,1,0
368,1,1,58.36198304480404,3,7,0,1
369,1,0,51.41582578166725,1,5,0,0
370,1,0,48.95109062083554,5,4,1,0
371,1,0,49.92990252321519,1,6,0,0
372,1,0,50.70960588220931,2,6,0,1
373,1,1,57.248695427245465,3,6,0,0
374,1,1,55.38338206834983,3,8,1,0
375,1,0,50.091090798289606,3,8,0,0
376,1,0,50.03173190084711,4,4,0,1
377,1,1,57.14180659696896,2,8,1,0
378,1,0,51.906148319738094,3,6,0,1
379,1,1,57.45932872907746,3,6,1,1
380,1,0,51.31179734701804,4,8,0,0
381,1,0,49.33491057340759,1,11,0,0
382,1,0,50.93271606120509,3,7,0,1
383,1,1,55.83508457319354,4,7,0,0
384,1,0,50.68554022636536,4,7,0,0
385,1,0,50.18371850367829,1,7,0,0
386,1,0,49.24351120203446,1,6,0,0
387,1,0,48.54875557504386,3,9,0,0
388,1,0,50.03707754263633,3,5,0,0
389,1,1,57.57418945158922,2,7,0,1
390,1,1,55.7033640003564,3,8,1,0
391,1,1,57.48058988521409,3,9,1,0
392,1,0,51.0217760260411,5,5,0,0
393,1,1,56.63150639515821,2,7,1,0
394,1,0,50.350254162508,2,4,1,1
395,1,0,50.87354167683633,3,7,0,1
396,1,1,56.33798954295434,2,6,0,1
397,1,1,57.28059185925157,4,9,0,0
398,1,1,56.41289812236584,2,8,0,0
399,1,0,50.87060509590921,2,7,0,0
400,1,0,51.24823121512958,2,5,1,1
401,1,0,50.68267590433399,3,6,0,1
402,1,1,58.984662022066445,4,7,0,0
403,1,1,56.40423165482586,2,8,0,0
404,1,0,52.606198761818106,3,6,0,1
405,1,1,57.82700941649584,2,7,0,1
406,1,0,51.14795443938985,1,3,0,1
407,1,0,51.43380970708257,3,6,0,0
408,1,0,51.96260412174979,2,6,1,0
409,1,0,52.00362697274306,1,5,0,0
410,1,1,55.52419801400048,2,7,1,0
411,1,0,51.33401963985371,3,5,0,0
412,1,0,49.71735462033355,2,6,0,0
413,1,1,56.74290786390905,2,6,1,0
414,1,0,51.03827072347664,3,4,0,0
415,1,1,56.68514119431734,3,10,0,0
416,1,1,57.942055774642334,1,6,0,0
417,1,0,50.65525554862453,1,8,0,0
418,1,0,51.038482024292286,4,4,0,1
419,1,1,58.61174411899263,2,7,0,1
420,1,0,50.42758648345048,3,7,0,0
421,1,0,49.4754980953895,2,7,1,0
422,1,0,51.60207645412612,3,8,1,0
423,1,1,56.456167707932025,2,9,0,0
424,1,0,49.74394933005134,3,2,0,0
425,1,1,56.70492415179216,4,7,0,0
426,1,1,55.207700641891286,2,5,0,0
427,1,1,56.26629725754797,2,6,0,0
428,1,0,52.82400229545713,4,10,1,1
429,1,0,51.02700682763125,2,8,0,0
430,1,1,55.75196973752543,4,8,0,0
431,1,0,50.82268747691057,1,6,0,0
432,1,0,50.72621559438841,4,6,1,1
433,1,1,56.30419509700835,3,8,1,0
434,1,0,52.28146882570473,2,8,1,0
435,1,1,55.69360376989023,3,5,1,0
436,1,1,56.822920344435566,3,6,0,0
437,1,0,51.386219652728485,3,8,0,0
438,1,1,56.96628756385976,2,5,0,0
439,1,0,50.719108367418514,3,6,0,0
440,1,0,52.07571377835805,0,4,1,0
441,1,0,51.95995495752192,1,5,0,1
442,1,1,56.78009049460877,3,6,0,0
443,1,1,58.059237456187134,1,10,0,1
444,1,1,57.51100671953675,2,3,0,0
445,1,1,58.26317577753869,3,3,1,0
446,1,1,56.284805539198906,3,5,0,0
447,1,1,55.81429009171759,3,8,0,0
448,1,0,51.792412545303335,4,5,0,0
449,1,1,57.36686169213251,4,5,0,1
450,1,1,58.15179375763602,2,5,1,0
451,1,1,57.5636576634515,1,6,0,0
452,1,1,56.051709258845,3,4,0,0
453,1,1,58.48119834514973,2,9,0,0
454,1,1,56.84883074157066,3,5,0,0
455,1,0,50.97283772727609,2,7,0,0
456,1,0,51.60130234229627,2,5,0,1
457,1,1,56.506569987244895,3,4,0,0
458,1,1,58.52127007965556,3,6,0,1
459,1,0,49.50631962615139,4,8,0,0
460,1,0,50.94350103417659,3,7,0,0
461,1,1,56.57280110846094,2,6,1,1
462,1,1,55.74624917546545,2,5,0,0
463,1,0,50.66924670303184,3,7,1,0
464,1,0,52.15170505404693,3,8,1,0
465,1,1,58.61934396468664,4,7,0,0
466,1,1,58.103834620532055,4,6,0,0
467,1,0,52.78307961037027,3,8,0,0
468,1,1,57.807798892390245,2,5,0,1
469,1,0,52.90589301745006,1,6,0,1
470,1,1,57.05968879432441,4,7,1,1
471,1,1,57.6439075824109,1,6,1,1
472,1,0,51.825319715004376,2,8,0,0
473,1,0,52.21194863679698,1,6,0,1
474,1,0,51.82968626520636,2,5,0,0
475,1,1,56.97096214953286,2,6,0,0
476,1,0,52.179517083283166,2,7,0,0
477,1,0,49.46093355379725,4,9,0,0
478,1,0,50.78410326702967,1,8,1,1
479,1,1,55.58280923918501,2,9,1,0
480,1,1,57.56293643171796,4,6,0,0
481,1,1,57.79198160992169,2,7,1,0
482,1,0,50.80671636034151,2,6,1,0
483,1,1,57.5832991034429,3,8,0,1
484,1,0,51.76208130897965,4,6,0,1
485,1,0,50.687384400674425,1,6,0,0
486,1,0,50.16885364022159,3,7,0,0
487,1,0,50.419289095553545,4,4,0,0
488,1,1,56.5687102328031,3,7,0,0
489,1,1,57.48789627959911,3,7,0,0
490,1,1,58.136880361233615,1,10,0,0
491,1,0,51.00601007897018,1,5,1,0
492,1,0,50.92954388934615,1,8,1,0
493,1,1,57.79007682406193,1,6,0,0
494,1,1,55.40977496728373,4,6,1,0
495,1,1,58.41520368574852,3,9,0,0
496,1,1,56.654709442698575,4,8,0,0
497,1,1,55.77135591162835,2,8,0,0
498,1,1,56.60719696049886,1,10,1,1
499,1,0,49.06106011685206,3,6,0,0
500,1,1,56.99689471911105,2,7,0,1
501,1,0,50.57112721255352,1,7,1,1
502,1,0,52.75478229633563,2,5,0,0
503,1,0,53.57056380322496,3,6,1,0
504,1,0,51.28587142210742,3,6,0,1
505,1,1,57.21286838755254,3,7,0,0
506,1,0,51.995399609195054,3,7,0,1
507,1,1,57.85782172002629,2,7,0,0
508,1,0,50.193853017412025,2,7,0,0
509,1,1,56.88757196343465,3,6,1,0
510,1,0,51.099398556052186,2,9,0,0
511,1,1,57.05854686120765,3,6,1,0
512,1,0,50.16722384020749,2,6,0,0
513,1,1,56.769968809877206,2,7,0,1
514,1,0,50.43202399664697,2,6,0,0
515,1,0,50.691285241922245,3,3,0,1
516,1,0,52.61837920673696,1,8,0,0
517,1,0,51.43321070255256,2,6,0,0
518,1,1,55.85116496017148,2,8,0,0
519,1,1,56.63347396591977,2,7,0,0
520,1,1,58.209352687130014,2,8,1,0
521,1,1,56.65388991742074,3,10,0,0
522,1,0,49.361809363622896,3,7,1,1
523,1,0,50.759667465232695,1,5,0,0
524,1,1,56.360392212332286,1,4,0,1
525,1,0,52.93211702156981,2,8,1,1
526,1,1,56.85811689042583,2,10,0,0
527,1,1,56.24051834893313,3,8,0,1
528,1,1,56.805401410607445,3,5,0,0
529,1,0,51.81488567174428,1,6,0,1
530,1,0,51.10946617351703,3,7,1,0
531,1,1,57.94699348561704,5,6,0,1
532,1,1,56.554016823490855,5,7,1,1
533,1,0,51.07260964663983,3,4,1,1
534,1,0,51.2418063517186,5,7,0,0
535,1,0,49.858523870451776,3,8,0,1
536,1,0,50.63537367654948,2,9,1,1
537,1,1,55.5131388146965,2,4,1,0
538,1,1,57.94736433261839,4,10,0,0
539,1,1,57.61773007201872,2,12,0,1
540,1,0,52.66218747252724,1,6,1,0
541,1,1,56.75028739971015,4,7,0,0
542,1,1,57.280933828780434,0,7,0,0
543,1,0,49.63905948762712,3,9,0,0
544,1,1,57.85520020635716,3,4,0,0
545,1,0,52.03824342931039,1,5,0,0
546,1,1,56.5022489091816,1,8,1,0
547,1,1,57.52716598480063,1,8,1,0
548,1,0,52.787458933173134,3,4,0,0
549,1,0,52.74510921296772,2,5,0,1
550,1,0,48.761175886983885,2,9,0,1
551,1,1,56.097659876771125,2,8,0,0
552,1,1,56.02708890643467,3,5,1,1
553,1,0,52.62795083414122,1,8,0,1
554,1,1,58.05948291650041,1,5,0,0
555,1,1,57.94460019744102,6,8,0,1
556,1,1,56.85063972293158,2,6,0,0
557,1,1,56.60638371502986,2,6,0,1
558,1,1,55.929394315087805,3,9,1,0
559,1,1,58.737253939285424,2,4,0,1
560,1,1,55.63995809687856,3,6,0,0
561,1,0,51.188654026510925,4,9,1,1
562,1,0,50.72025677123209,2,6,0,0
563,1,0,51.5093054362053,0,5,0,1
564,1,0,51.4924876422345,2,7,0,0
565,1,1,57.3582173471527,2,4,0,0
566,1,1,56.42233344013041,2,8,1,0
567,1,1,56.53599031587164,3,6,1,0
568,1,0,51.299687338434005,2,8,0,0
569,1,0,49.5488411118686,0,5,0,0
570,1,0,50.95044103803146,2,9,1,0
571,1,1,57.60315662933325,3,9,0,0
572,1,0,51.09427942120439,2,8,1,1
573,1,1,56.64880387080259,3,7,0,0
574,1,1,58.19804860061223,2,5,1,0
575,1,1,56.3933772903815,4,8,0,0
576,1,1,58.6912927978159,2,8,1,1
577,1,1,57.63828722365963,3,9,0,0
578,1,1,55.7785853203012,3,5,1,0
579,1,0,50.15857745956564,1,5,0,0
580,1,0,50.51569707496247,2,6,0,1
581,1,1,56.26713402385087,1,7,1,0
582,1,0,52.7546022658772,3,4,1,1
583,1,0,50.81726583384006,3,9,0,0
584,1,1,56.57289647239484,2,5,0,1
585,1,1,57.27790610478794,2,6,0,0
586,1,0,50.91165957924702,3,6,0,0
587,1,0,51.90650578840321,3,7,0,0
588,1,0,51.90340274530145,4,9,1,0
589,1,0,51.76839296139735,2,6,0,0
590,1,1,56.53377757284591,2,6,0,0
591,1,0,50.272316430920114,4,9,0,0
592,1,0,50.66755551779009,4,8,0,1
593,1,1,57.50915170844253,2,7,0,1
594,1,0,51.23754069915715,2,6,0,1
595,1,0,51.42828441678757,1,4,0,0
596,1,1,55.99192535768927,3,6,1,0
597,1,1,57.48623185752236,2,5,1,1
598,1,1,59.01083838141409,4,7,1,0
599,1,1,57.86248251389504,3,9,0,0
600,1,0,51.11630883810141,3,7,0,0
601,1,1,57.70879401505701,4,9,0,0
602,1,0,51.76431666056531,2,6,1,0
603,1,1,56.65589472347239,3,7,0,0
604,1,0,50.16886079574844,3,5,1,0
605,1,1,55.32018240946005,2,8,0,0
606,1,1,57.177764246372455,3,5,0,0
607,1,0,52.31709300105733,4,6,0,0
608,1,1,56.651805646719374,2,9,0,0
609,1,0,50.45523966279883,2,9,0,0
610,1,1,55.56042284846384,2,7,0,0
611,1,1,56.69568869146397,4,5,1,0
612,1,0,52.51981460766918,2,6,1,0
613,1,1,56.66360635196515,4,6,1,1
614,1,0,51.32205306396217,3,10,1,0
615,1,1,55.88317224237747,3,10,0,0
616,1,0,51.14916561890044,2,8,1,0
617,1,1,56.03030415226645,4,7,0,0
618,1,1,56.18993035362632,2,6,0,0
619,1,0,51.6532669754243,1,8,0,0
620,1,1,56.50794788882789,1,6,0,0
621,1,0,51.26556421151282,3,7,0,1
622,1,1,56.50137804837144,3,7,1,1
623,1,0,50.0634644306358,2,4,1,0
624,1,0,51.01801862132899,3,5,1,0
625,1,0,50.087874072873895,4,6,1,0
626,1,1,58.85754421379894,2,5,0,0
627,1,1,57.93653452074408,2,4,1,1
628,1,0,51.01469582059646,3,6,1,0
629,1,0,50.35167786327031,3,8,0,0
630,1,1,57.15646716395688,4,5,1,0
631,1,0,50.33643208358338,3,8,0,1
632,1,1,58.92468879842441,3,5,1,0
633,1,0,50.1982876728578,3,7,1,0
634,1,1,57.2279381141344,1,6,1,0
635,1,0,49.16559871779963,3,6,0,1
636,1,1,57.043422806614416,4,6,0,0
637,1,1,57.54752925710905,3,8,0,0
638,1,1,58.81392581393793,5,9,0,1
639,1,0,49.76526471062646,2,6,0,0
640,1,1,55.4948247035359,2,8,0,0
641,1,0,51.09725043476907,3,7,0,0
642,1,1,55.812767639548106,4,9,0,1
643,1,0,50.15397673094014,2,6,1,0
644,1,0,52.0051117876509,3,3,1,0
645,1,1,56.79069087402466,1,5,0,0
646,1,0,52.123497924830254,4,6,0,0
647,1,0,51.37853604931078,2,9,0,1
648,1,1,57.14460317402445,3,11,0,0
649,1,1,56.63701369012706,2,4,0,0
650,1,1,57.57964724809303,1,5,1,1
651,1,1,56.515582278524455,3,5,0,0
652,1,1,56.10012896464313,0,6,0,1
653,1,0,52.067546436665374,2,6,0,0
654,1,0,50.614913616415215,2,9,1,0
655,1,0,52.2228265294054,2,5,0,1
656,1,1,58.37798729862976,3,6,0,0
657,1,0,51.43486429771156,3,4,0,0
658,1,1,58.61545859935973,2,7,1,0
659,1,1,57.94084271479707,3,4,0,0
660,1,1,58.9284607051367,2,4,1,1
661,1,1,59.29624827618484,2,9,0,0
662,1,0,52.05218992949104,2,8,0,1
663,1,1,55.65781582809603,2,6,1,0
664,1,0,51.428069788239576,2,6,0,0
665,1,1,58.644220276125566,3,8,0,1
666,1,0,50.28307502697987,2,6,0,0
667,1,0,51.95538774781756,2,7,1,0
668,1,1,58.04856117322699,2,5,0,0
669,1,1,56.42036062828896,2,4,0,1
670,1,0,50.13012252211561,1,8,0,1
671,1,1,57.87815403931447,2,6,0,0
672,1,0,50.233994935186885,2,3,0,1
673,1,0,51.198204934703526,4,5,0,0
674,1,0,52.174045918923255,3,7,1,0
675,1,1,56.62749996869831,3,8,1,0
676,1,1,56.22466490961733,3,5,1,0
677,1,1,56.45694727107591,1,6,0,0
678,1,0,52.114979076136486,4,8,0,1
679,1,0,50.224845962047766,3,4,1,0
680,1,0,50.87542391977606,4,8,0,0
681,1,1,58.57112659935051,3,8,1,0
682,1,0,51.32614543981303,4,5,1,1
683,1,0,50.90792405739362,3,5,0,0
684,1,1,56.16347249428208,3,8,1,1
685,1,1,56.67650916954485,4,6,0,0
686,1,1,57.6109596043027,1,9,0,0
687,1,1,57.42282422340328,3,6,0,0
688,1,1,57.1294907100955,3,10,0,1
689,1,1,58.00181578179578,2,4,1,0
690,1,0,50.43920189298416,2,4,0,0
691,1,0,50.85219767583917,2,7,0,0
692,1,0,50.50251509106555,1,6,0,0
693,1,0,50.802270914047824,2,9,0,0
694,1,0,51.75830071944667,1,7,0,0
695,1,1,56.27473699248701,1,9,0,0
696,1,0,50.40433493424592,3,7,0,0
697,1,1,57.43265006027959,2,6,0,1
698,1,0,49.82322766809225,2,9,1,0
699,1,0,50.904757584184246,4,7,1,0
700,1,1,55.92122339446153,4,8,0,1
701,1,1,56.704438344310205,2,8,1,0
702,1,1,58.29480527455254,2,8,0,0
703,1,1,56.70385737442077,2,8,0,0
704,1,1,58.237803343326455,3,4,0,1
705,1,0,49.54898544098998,3,7,0,0
706,1,0,51.14344261113522,3,8,1,0
707,1,0,48.71921578894577,1,7,0,0
708,1,0,51.838156529585966,3,7,0,0
709,1,1,58.6871220764273,4,6,0,0
710,1,1,56.13393390619311,2,6,0,0
711,1,1,57.33925418536792,2,4,0,0
712,1,1,57.5876024507353,3,7,0,0
713,1,0,50.86392699701663,3,9,1,0
714,1,1,57.78703862469204,3,8,0,0
715,1,0,49.42071936883174,2,7,0,0
716,1,1,57.26764101923275,1,8,1,0
717,1,0,49.817667013041465,2,8,1,1
718,1,1,56.47567288430679,4,10,1,1
719,1,1,60.08761607922386,3,8,1,1
720,1,0,51.90769785050736,2,5,0,0
721,1,1,58.35761781749103,2,3,0,0
722,1,1,57.45407180162147,3,9,0,0
723,1,0,49.24298924297662,2,7,0,1
724,1,0,52.15301887434626,4,9,0,0
725,1,0,50.938640252162784,3,7,1,0
726,1,1,56.37536140888326,2,8,1,1
727,1,1,57.68632056376288,2,11,0,0
728,1,0,51.35555370278277,2,6,1,1
729,1,0,50.20770861209918,2,7,0,0
730,1,0,51.49687090612185,2,6,0,0
731,1,1,54.940680341398114,4,6,0,0
732,1,0,50.01535703710089,2,5,0,0
733,1,0,50.89423360658071,4,9,1,0
734,1,0,50.27030355220115,2,3,0,0
735,1,1,57.70293519316412,1,7,0,0
736,1,0,51.45583539041875,3,9,0,0
737,1,1,57.57430334748701,3,7,1,1
738,1,0,52.03925939577788,1,8,0,0
739,1,0,50.775338731705496,2,4,1,0
740,1,1,55.51734709562753,2,7,0,0
741,1,1,57.82316192213421,3,9,0,0
742,1,0,51.630474793682616,4,7,1,0
743,1,0,51.3421086540369,3,5,1,1
744,1,1,56.81711808476322,2,6,0,0
745,1,1,57.349499783835824,2,10,0,1
746,1,1,55.91423829783769,3,6,0,0
747,1,0,50.67580170022551,3,7,1,1
748,1,0,51.64772427815836,2,6,1,1
749,1,1,58.7264146014694,2,8,1,0
750,1,1,56.98784953350264,2,6,0,0
751,1,1,56.72520872749567,3,4,0,0
752,1,0,50.55086667414193,2,5,1,0
753,1,1,56.10174266249047,3,9,0,0
754,1,1,56.98073204151072,3,8,0,0
755,1,1,59.48437397556714,3,9,0,1
756,1,1,54.628390147853416,3,6,0,0
757,1,0,51.10542431187713,3,8,1,0
758,1,1,57.314133313851,4,6,0,0
759,1,1,56.55869633778784,3,7,0,0
760,1,0,49.947926848729686,3,5,0,0
761,1,1,54.79329401403984,3,6,0,0
762,1,0,51.68694686281408,3,8,1,0
763,1,0,52.04398606965635,3,7,0,1
764,1,0,51.25502326060381,0,7,0,0
765,1,1,55.851332894557714,5,6,0,0
766,1,0,50.83840294308744,1,7,0,0
767,1,1,54.60062353213674,3,3,0,0
768,1,1,58.55486289502285,3,6,1,0
769,1,1,58.74816490871068,2,5,0,0
770,1,0,49.541995454393344,2,7,0,1
771,1,1,57.48063541020659,2,6,1,1
772,1,0,52.104385113017365,3,7,1,1
773,1,0,50.723864368584806,3,6,1,0
774,1,1,56.5392476613272,3,6,0,0
775,1,1,57.74101706068992,2,7,0,0
776,1,0,52.56885418577193,1,5,0,0
777,1,0,50.17958961236919,1,9,1,0
778,1,1,57.36120683038298,2,7,0,0
779,1,1,56.57077465299332,2,3,1,0
780,1,0,51.85299132295822,3,7,1,1
781,1,1,56.76209311877427,2,9,0,0
782,1,1,56.32524286671378,2,6,1,1
783,1,1,56.10361710565443,3,6,1,0
784,1,0,52.511782458696594,3,6,0,1
785,1,1,57.42176981187973,4,8,0,0
786,1,1,58.46479742092632,1,6,0,1
787,1,1,56.34016358473104,3,5,0,1
788,1,0,49.55671125140824,3,7,1,0
789,1,1,56.38997461415454,1,6,1,0
790,1,0,51.20244750045327,2,6,0,0
791,1,0,51.93833895528927,3,6,0,1
792,1,1,57.29238686798179,3,4,0,0
793,1,0,50.03879872634313,2,7,1,0
794,1,1,56.93966871183821,1,4,1,1
795,1,0,50.18510843270875,4,6,0,0
796,1,1,56.87629762702388,2,9,1,0
797,1,1,57.59398304811689,3,8,0,0
798,1,1,56.76929104542576,1,7,0,1
799,1,0,50.51059799574154,2,7,0,0
800,1,1,57.34855030781122,3,7,0,0
801,1,1,57.843052537926,5,5,0,1
802,1,1,58.75566773026106,1,4,1,0
803,1,0,50.67991301014527,2,5,0,1
804,1,1,56.89016616271255,4,8,0,0
805,1,1,56.32170106356568,3,6,1,1
806,1,0,51.14772741894296,3,5,0,0
807,1,1,56.33846723945874,3,6,0,0
808,1,1,56.94071604844251,1,8,0,1
809,1,1,57.24061454910735,2,6,1,0
810,1,1,58.01756707549388,4,7,0,1
811,1,0,50.98341775488216,3,6,1,0
812,1,1,55.4119283787728,3,9,0,0
813,1,1,57.190854160215046,0,5,0,1
814,1,1,56.0122465087176,5,4,0,0
815,1,1,56.59816927632495,3,8,0,1
816,1,0,51.52385520031528,2,6,0,0
817,1,0,50.61847004851643,4,6,1,1
818,1,1,55.10758716929782,3,7,0,1
819,1,0,51.4113076344576,4,5,0,0
820,1,1,55.39585981179895,3,6,1,0
821,1,1,57.45910015010774,2,6,0,0
822,1,0,51.45526607019925,3,7,1,1
823,1,1,57.38870666650882,1,6,1,0
824,1,1,54.154886700660974,1,6,0,0
825,1,1,56.65098003432664,2,7,0,0
826,1,1,57.37417184079309,1,7,0,0
827,1,0,51.91404874740704,4,4,0,0
828,1,1,57.01793816312576,1,9,0,1
829,1,0,52.75166878376548,3,5,0,0
830,1,1,60.53878159736223,3,6,0,0
831,1,1,57.11785083434936,2,9,0,0
832,1,1,58.2378593982404,3,4,0,0
833,1,1,56.98211563881109,3,10,1,0
834,1,1,55.08114550329667,3,6,0,0
835,1,0,50.993787582516205,4,3,0,1
836,1,0,51.55074515260125,3,5,1,0
837,1,1,56.24817003577893,4,7,0,0
838,1,1,57.00283847759341,3,6,0,0
839,1,0,50.83185695846427,3,7,0,0
840,1,1,56.23161576599854,2,7,0,0
841,1,1,56.6832713930672,2,8,0,0
842,1,1,56.86079235457344,2,5,0,0
843,1,0,50.70729078735019,2,6,0,0
844,1,1,56.76499696108997,3,5,1,0
845,1,1,57.73463977123317,3,5,0,0
846,1,1,56.222867799050405,2,5,0,0
847,1,0,48.59990638218785,4,4,0,0
848,1,0,50.604727721088096,3,8,1,0
849,1,0,50.868598177384825,5,5,1,0
850,1,0,51.41754808422408,3,6,0,0
851,1,1,56.77134697813441,1,4,0,1
852,1,0,50.39532067712948,3,9,1,0
853,1,1,56.174539454200186,3,6,0,0
854,1,0,50.802016182040575,1,6,0,1
855,1,1,59.56935916505486,2,7,1,1
856,1,0,50.91167072907052,4,6,0,1
857,1,1,56.86463636787525,2,3,0,1
858,1,0,50.03450926385438,3,6,1,0
859,1,0,50.31686431557715,2,7,0,0
860,1,1,58.80161697947466,3,6,0,0
861,1,0,49.8089077436752,3,8,0,1
862,1,0,51.842846862718346,3,5,1,1
863,1,0,48.87297699962288,0,4,1,0
864,1,0,50.76988944476623,3,8,0,0
865,1,1,57.07342972129727,3,6,1,0
866,1,1,56.30740517888374,3,6,1,0
867,1,1,57.280044875858245,3,7,1,0
868,1,1,56.56465495802981,3,8,1,1
869,1,0,51.41626821345191,3,7,0,0
870,1,0,50.10121105493413,2,7,1,1
871,1,1,56.14895783593413,2,8,1,1
872,1,1,57.56896606613852,4,4,0,1
873,1,1,56.28658112425909,2,8,0,0
874,1,1,56.01809648709502,3,7,0,0
875,1,1,58.39023598509194,2,6,0,1
876,1,1,58.4604570779738,2,6,0,0
877,1,0,49.98157130058594,4,7,0,0
878,1,1,56.11992454691188,2,8,1,1
879,1,1,56.80996638001048,3,8,1,0
880,1,1,57.93381608385205,2,7,0,1
881,1,0,49.73845065962042,2,10,0,0
882,1,0,49.95570162532116,1,6,0,0
883,1,1,57.31604884577942,3,9,0,0
884,1,0,51.42860099701082,3,6,0,1
885,1,1,58.70426929743116,2,6,0,1
886,1,1,56.14969862498168,1,6,0,0
887,1,1,55.73804881080027,2,7,0,0
888,1,0,50.10439153879516,4,2,1,0
889,1,0,51.26148352283943,4,8,0,0
890,1,1,56.24466847816955,3,5,0,0
891,1,1,56.95251373406214,2,7,0,0
892,1,0,50.36294301622272,3,8,0,0
893,1,1,55.75625885007884,3,7,1,0
894,1,0,49.67672403673157,3,7,0,1
895,1,1,55.26288799438688,1,8,0,0
896,1,1,58.81597635415348,2,4,0,0
897,1,1,56.63176969296664,2,6,0,0
898,1,0,50.69654294220007,3,9,0,1
