defendant_id,post_policy,sentencing_policy,trial_outcome,defendant_age,income_level,prior_convictions,legal_representation
266,1,0,48.54474970975507,3,5,0,0
267,1,0,47.653029168333504,3,9,0,0
268,1,1,58.16817989497032,4,2,0,0
269,1,0,47.11984636921234,2,6,0,1
270,1,1,58.20509258719388,2,8,0,0
271,1,0,47.81721754549992,5,8,0,0
272,1,1,60.43276632764702,3,8,0,0
273,1,0,48.49699921829429,3,6,0,0
274,1,0,46.51004698498521,2,7,0,1
275,1,0,47.41692103350155,3,6,1,1
276,1,0,44.709614145034784,2,5,0,0
277,1,0,46.17440956960901,4,5,1,0
278,1,1,58.53931878665434,2,6,0,0
279,1,0,47.63799336349043,3,5,0,0
280,1,1,59.02991741080795,4,9,0,1
281,1,1,58.34879580289511,3,8,1,1
282,1,1,60.642184653936766,4,4,0,0
283,1,0,48.285211153560745,2,9,0,1
284,1,1,59.01884161722784,3,4,1,0
285,1,0,47.56032904197897,2,5,0,0
286,1,0,47.373206516517705,4,8,1,0
287,1,1,58.13052409357418,2,8,1,0
288,1,0,47.88694925489637,4,5,0,0
289,1,1,60.11702239897659,1,6,0,0
290,1,1,59.79845700738264,3,7,1,1
291,1,0,49.38501412633892,4,5,0,0
292,1,0,48.92470429533303,2,6,1,0
293,1,1,59.37778271487375,3,6,0,1
294,1,1,58.5918881259304,3,6,0,0
295,1,1,58.77161706819382,2,5,0,1
296,1,0,48.45544680064079,3,7,0,0
297,1,0,47.73520177444404,3,7,1,1
298,1,1,58.220032790990125,4,3,1,0
299,1,0,47.29090693850514,2,8,1,1
300,1,0,47.03235966148636,1,9,0,0
301,1,1,58.070374313410646,4,9,0,0
302,1,1,59.04166562289674,2,6,0,1
303,1,1,59.35691974498389,4,7,1,0
304,1,0,47.71735452721839,1,7,0,0
305,1,0,48.13333465459923,3,5,1,0
306,1,0,48.11903474360343,4,7,1,1
307,1,1,59.30811019758126,3,6,1,1
308,1,0,48.39229841590804,2,4,0,0
309,1,1,59.53578386417778,1,7,1,1
310,1,1,58.46158108210647,2,7,0,0
311,1,0,46.38116943294818,3,7,1,1
312,1,0,49.92910329938208,3,2,0,0
313,1,0,47.506502776574834,3,7,0,1
314,1,1,57.9164558535918,4,8,0,0
315,1,1,58.69338307144682,3,6,1,1
316,1,1,58.724971717692455,4,4,0,0
317,1,1,59.160467847237335,3,6,0,0
318,1,1,60.22944326030581,2,6,1,0
319,1,0,46.25269549883977,3,8,0,1
320,1,1,59.40631057478814,1,5,0,0
321,1,1,58.373848099875865,2,5,0,0
322,1,1,58.47027023384543,3,6,0,0
323,1,0,46.8037531934691,3,8,1,0
324,1,1,59.83037691878573,2,5,0,0
325,1,1,60.30841627905265,1,4,0,0
326,1,1,59.032047961395456,2,7,1,1
327,1,1,59.564995202557554,4,6,1,0
328,1,0,46.279360510445365,0,9,0,0
329,1,1,60.93705039068098,0,9,0,0
330,1,0,47.75911523525209,1,7,0,1
331,1,1,57.68789216439752,1,5,0,1
332,1,1,59.64733389911403,3,5,1,0
333,1,1,58.04212031085362,2,9,0,1
334,1,1,59.02905927358033,4,9,1,0
335,1,1,59.28549845364166,2,6,1,1
336,1,0,47.59671184235273,4,7,0,0
337,1,1,61.72919573286728,2,4,1,0
338,1,1,59.30652414200809,3,6,0,0
339,1,1,59.944310060874045,2,9,1,1
340,1,0,47.46289189708257,4,5,0,1
341,1,0,47.40840288820093,4,6,0,0
342,1,1,59.213927632654425,2,6,0,1
343,1,1,59.97699135015986,2,4,0,1
344,1,1,59.15960109113432,1,9,0,1
345,1,0,48.56204006789597,3,6,1,0
346,1,0,48.70935404635173,3,7,0,1
347,1,0,47.382099121254186,2,9,1,0
348,1,0,47.66095752536744,3,6,0,1
349,1,1,60.57999310042733,3,8,0,0
350,1,0,47.80539297671383,1,6,0,1
351,1,0,47.241058284719415,5,9,0,0
352,1,0,47.66654886489052,4,6,0,0
353,1,0,46.24815761526133,4,6,1,1
354,1,1,58.3878308766489,2,5,0,1
355,1,0,48.4417829900251,3,4,1,1
356,1,1,58.56183236946813,2,7,0,0
357,1,1,58.46694934052342,3,7,1,1
358,1,0,47.62707190927689,0,7,0,0
359,1,1,58.12860806681415,3,7,1,0
360,1,1,59.57429594920103,4,6,1,0
361,1,1,58.29604178805179,2,8,0,1
362,1,1,59.61044492976252,3,8,0,0
363,1,0,47.10137516627929,4,6,0,0
364,1,1,58.51981386392194,3,5,0,0
365,1,1,59.959726614464486,2,6,1,0
366,1,1,58.56439918211522,3,7,1,0
367,1,1,58.73831191949464,2,8,0,1
368,1,1,59.39417923382499,2,6,0,0
369,1,0,48.09450421797678,2,4,0,0
370,1,1,60.17583829389411,2,6,0,0
371,1,1,58.720757972663606,3,8,0,0
372,1,0,46.93072628139884,4,5,1,0
373,1,0,46.9146831173301,0,9,0,0
374,1,1,60.15824695688592,3,8,1,0
375,1,1,58.62810066268996,5,8,0,0
376,1,0,47.70595747681973,3,7,1,0
377,1,0,48.07542956680293,4,9,0,0
378,1,1,59.95367943125133,3,4,0,0
379,1,1,56.485893978262055,2,5,1,1
380,1,0,46.69424630827923,1,7,1,1
381,1,0,47.65729937504218,2,8,1,0
382,1,1,59.65567145300328,2,5,1,1
383,1,1,59.24042572875235,2,5,0,0
384,1,0,47.95543844847438,4,5,0,0
385,1,0,46.90653279085071,2,6,0,0
386,1,1,60.04898440587949,0,5,0,1
387,1,1,59.15581943579089,2,7,0,1
388,1,1,60.14475310605695,2,5,0,0
389,1,1,58.47546384514728,1,5,0,0
390,1,0,47.7058744883756,3,5,1,1
391,1,1,58.64939153465072,4,4,0,1
392,1,1,58.89070380199859,3,7,0,1
393,1,1,57.70769103122468,3,4,1,0
394,1,1,60.24675953534135,1,6,0,0
395,1,1,57.77809490330287,4,6,0,0
396,1,1,59.137134164023074,1,6,0,0
397,1,0,45.84561138352616,2,9,0,1
398,1,1,56.82929034394076,3,8,0,0
399,1,1,60.93052165879824,3,7,0,1
400,1,1,59.05995707277678,1,7,1,0
401,1,1,59.982243492799554,1,8,1,0
402,1,0,46.72071684445952,3,5,0,0
403,1,0,47.9165249533045,2,5,0,1
404,1,0,47.93290646638855,3,4,0,0
405,1,1,59.203417237215234,1,9,0,0
406,1,1,59.94094051482607,1,8,1,0
407,1,1,59.38016966697481,4,8,0,0
408,1,0,47.89343196351224,3,3,0,1
409,1,1,55.9874758008484,3,11,0,0
410,1,1,58.11247628674713,2,8,1,0
411,1,1,58.46510317936058,3,4,0,0
412,1,1,58.80247132652544,2,7,1,1
413,1,0,47.22737379151988,3,5,1,0
414,1,1,58.32956266537119,3,6,0,1
415,1,1,58.685716658516185,1,13,0,0
416,1,0,46.691858411287896,3,7,0,0
417,1,1,59.13888991552917,3,8,0,0
418,1,0,49.33639797179601,2,6,0,0
419,1,1,58.896298433292856,2,8,0,0
420,1,0,47.61570195557361,4,4,0,1
421,1,1,58.23864645430373,4,7,0,0
422,1,0,47.58344409546929,2,6,0,0
423,1,1,58.41481419173139,3,9,0,0
424,1,1,59.38635010983569,3,6,0,0
425,1,1,59.72998990669885,3,9,0,1
426,1,0,48.56023749682152,3,5,0,1
427,1,1,60.67332942393457,1,5,0,1
428,1,1,56.49681978340435,3,6,1,0
429,1,0,46.29278371053984,2,9,0,0
430,1,1,57.92003663696914,3,6,0,0
431,1,0,46.8876915075326,2,7,0,0
432,1,0,46.53968693679414,5,5,1,0
433,1,0,47.43140680257994,3,4,0,0
434,1,1,57.10015927075068,1,7,0,1
435,1,0,49.67272049929871,1,7,1,0
436,1,1,57.94016544050684,2,4,0,0
437,1,1,59.93359158006823,3,6,0,0
438,1,1,58.34240063597272,3,4,0,0
439,1,1,58.8314199995796,3,7,1,0
440,1,1,58.652100682654506,3,7,1,0
441,1,0,47.38846270350602,3,5,1,0
442,1,0,49.137206092010224,3,10,0,0
443,1,1,57.38194975709101,1,10,0,1
444,1,1,58.345016455376296,2,11,0,0
445,1,0,48.61765134839335,2,6,1,0
446,1,1,58.63438158419195,2,6,0,1
447,1,1,60.41078513595114,1,9,1,0
448,1,1,60.17490375839056,2,5,0,0
449,1,0,46.77760740181364,3,6,1,0
450,1,1,56.56057050784814,4,9,0,1
451,1,1,59.054841525019455,2,5,1,0
452,1,0,47.3923319176627,3,5,0,0
453,1,1,59.307507856625485,3,3,0,0
454,1,1,59.14187149691351,3,6,1,1
455,1,1,58.7147915311801,2,5,0,0
456,1,1,58.82370743904468,3,5,0,0
457,1,0,46.81143483512936,0,5,1,1
458,1,0,48.090781680796425,3,7,1,1
459,1,1,57.45601150735788,2,8,1,1
460,1,1,58.79839422499225,1,12,0,0
461,1,1,60.18045904782255,3,7,0,0
462,1,0,47.65106555624007,2,5,1,0
463,1,1,60.3925021428549,4,5,0,0
464,1,1,58.3743891963063,4,6,0,0
465,1,1,58.26196858600792,3,5,1,0
466,1,0,46.18634985380343,4,8,0,1
467,1,0,46.50812162887907,2,4,0,0
468,1,0,47.011470270600505,4,8,0,0
469,1,1,60.030729147347856,2,3,1,1
470,1,0,47.00806547072948,1,5,1,1
471,1,1,58.81351097988794,4,6,0,0
472,1,1,59.40519651381407,2,7,0,0
473,1,1,58.61228037960342,3,7,0,1
474,1,1,58.501051547506016,2,5,0,1
475,1,0,47.63165689783126,2,5,0,1
476,1,1,60.55495992296387,1,9,1,0
477,1,1,60.88677386506074,3,4,0,1
478,1,0,46.34915217911877,1,6,0,0
479,1,1,57.04166904673651,2,11,0,0
480,1,0,48.27109168920287,4,7,1,0
481,1,0,48.49207144646324,2,5,0,0
482,1,1,59.5400001813032,2,8,0,0
483,1,0,45.28833541158788,1,8,1,1
484,1,1,57.79452777030035,2,6,0,0
485,1,1,58.43339420573565,2,8,1,0
486,1,1,59.08834290619475,3,7,0,1
487,1,1,58.93835121537316,3,6,1,0
488,1,1,59.27439737190468,5,8,1,1
489,1,1,56.69156259324144,2,9,0,0
490,1,1,56.95199275019544,2,4,0,1
491,1,1,57.80815567934206,1,7,0,1
492,1,1,58.18671257442188,1,4,1,0
493,1,1,59.64133198447621,2,8,0,1
494,1,0,48.31374025215788,1,3,0,0
495,1,1,59.31440147259141,5,8,1,0
496,1,1,59.62178572119208,2,8,1,0
497,1,1,58.84264488503433,2,7,0,0
498,1,0,49.19430779722066,3,6,1,0
499,1,1,59.33737759344199,3,8,0,1
500,1,0,46.14749933528583,3,8,0,1
501,1,1,59.82988647740523,2,8,0,0
502,1,0,46.89791896754474,3,7,1,1
503,1,1,58.17858564986708,2,7,0,1
504,1,1,57.97602839369261,1,6,0,1
505,1,0,46.98956830029882,3,8,1,0
506,1,1,60.512684300882384,1,7,0,0
507,1,0,47.52523273182192,4,7,1,0
508,1,0,47.128560631857816,2,9,0,0
509,1,0,48.11029860313284,2,7,1,0
510,1,1,60.57868441530086,3,8,0,0
511,1,1,57.787703748908974,2,7,0,1
512,1,1,58.69535406010298,2,8,0,1
513,1,0,46.383312280933424,3,7,0,1
514,1,1,57.66025591622649,2,8,0,1
515,1,1,56.66684502120606,2,8,0,0
516,1,1,59.07198740681788,3,5,1,1
517,1,1,58.71885798627204,2,8,0,0
518,1,0,47.82869398391097,3,5,0,1
519,1,0,49.90067832521926,2,4,0,0
520,1,1,60.46222298785609,2,5,1,1
521,1,0,48.22484118441712,3,7,1,1
522,1,1,59.05953677275584,1,4,0,1
523,1,1,59.40590515801566,2,6,0,1
524,1,1,58.41545928351667,2,5,1,0
525,1,1,59.45934220627742,4,8,0,1
526,1,1,57.85082688734609,1,7,1,0
527,1,1,60.032356490508185,2,3,0,1
528,1,1,58.530940758341785,3,5,1,1
529,1,0,48.55678088766876,1,5,0,1
530,1,1,58.30207742863589,2,5,1,1
531,1,1,58.05039647586631,2,9,1,1
532,1,1,58.16518063215881,2,5,0,0
533,1,0,47.73604628901497,2,7,0,0
534,1,0,48.96114685343412,2,5,1,0
535,1,1,60.42989715082509,3,7,1,1
536,1,1,60.13232716680454,2,6,0,1
537,1,1,59.83901967036372,2,6,1,0
538,1,0,48.35230439442133,1,4,1,0
539,1,0,47.48126926176821,3,8,1,1
540,1,1,59.38658665981899,3,5,0,0
541,1,1,59.17067811573087,3,4,1,1
542,1,0,48.23450347204716,3,5,0,0
543,1,0,47.140009438060126,3,7,0,1
544,1,0,47.9058811678667,1,7,0,0
545,1,0,48.27268661389405,3,3,1,0
546,1,1,58.88423939773888,1,9,0,1
547,1,1,59.38978223571248,1,6,0,0
548,1,1,57.76803996215404,2,5,0,0
549,1,1,59.22312018945984,3,7,0,0
550,1,1,59.4930323337647,1,8,0,0
551,1,1,58.22979689840864,1,9,0,0
552,1,1,58.51795525525759,1,6,0,1
553,1,1,59.19611742453696,2,6,0,0
554,1,1,58.84467535376139,3,4,0,0
555,1,0,47.14412961218493,4,4,0,0
556,1,1,58.33090306671605,2,9,0,1
557,1,1,58.51833682081271,3,6,0,0
558,1,0,46.12560869302757,1,11,0,0
559,1,1,60.67801384635895,6,10,0,1
560,1,1,58.86602999953496,4,6,1,0
561,1,1,58.508248580141874,3,8,1,1
562,1,1,58.624335857877405,3,9,0,0
563,1,1,57.54901013553842,4,6,1,1
564,1,0,47.05272487249902,0,7,0,0
565,1,1,57.96244233423492,3,7,1,0
566,1,0,46.57618471515664,4,6,0,0
567,1,1,59.283484666852935,3,7,0,1
568,1,0,47.83411573524854,3,7,0,1
569,1,0,45.93143921880888,1,7,0,1
570,1,1,58.2120614898944,5,6,1,0
571,1,1,60.000246296318046,2,7,0,0
572,1,0,46.65472791882082,3,6,1,1
573,1,0,46.57672155651949,2,10,0,1
574,1,0,47.932654929569146,4,7,1,1
575,1,0,47.75934827388928,3,5,1,0
576,1,1,58.82229296347054,1,8,1,1
577,1,1,60.2747083605579,4,8,0,1
578,1,1,62.885683899304105,1,10,0,1
579,1,1,59.20027918098826,4,8,0,0
580,1,1,60.599338642001605,2,6,1,1
581,1,1,60.56953376280487,4,7,0,1
582,1,1,58.95906640628976,1,7,1,1
583,1,0,48.30302248187953,5,8,1,1
584,1,0,47.47397187704822,2,6,0,1
585,1,1,58.83346995962596,2,5,0,0
586,1,0,48.47216578214052,3,8,0,1
587,1,1,58.63872041282213,2,8,0,0
588,1,1,58.68998240579398,4,5,0,0
589,1,1,58.6632314971185,2,7,0,1
590,1,1,58.0776287011488,2,10,1,1
591,1,1,57.53941000569517,3,3,0,0
592,1,1,59.5733784459969,3,10,0,0
593,1,1,59.56366220819916,1,10,0,0
594,1,1,60.95131251600847,1,8,1,0
595,1,1,57.97965975751015,4,8,1,1
596,1,1,59.487785889853,2,5,0,1
597,1,1,60.068018579963,2,9,0,0
598,1,1,58.32960211462063,4,9,1,1
599,1,1,57.34598123448254,2,9,1,1
600,1,1,56.89301418717653,1,5,0,0
601,1,1,59.27866937580728,1,7,0,0
602,1,1,60.33330149502383,2,4,0,1
603,1,0,48.03603759522558,2,7,0,0
604,1,1,59.84651815042273,1,6,1,1
605,1,1,57.136042692136726,3,7,1,1
606,1,1,56.99289500488637,3,8,0,0
607,1,1,59.952719389747536,4,4,0,1
608,1,1,58.5685439126426,4,7,0,0
609,1,0,48.083732583577394,2,7,1,0
610,1,1,59.44061008892572,0,6,0,1
611,1,1,58.07193356605538,1,7,0,1
612,1,1,59.54859034155379,3,5,1,1
613,1,0,48.20651305813696,3,6,1,1
614,1,0,48.49467672397982,0,8,0,1
615,1,1,58.49882763888768,4,4,0,0
616,1,0,48.35420525774695,2,4,1,0
617,1,1,58.918745885357545,2,4,0,1
618,1,1,58.72602912345092,3,7,0,0
619,1,1,60.39648274277281,3,6,0,1
620,1,1,60.72953966006767,2,6,1,0
621,1,1,57.59700708367191,4,5,0,1
622,1,1,58.705786931251,3,7,0,1
623,1,1,60.64272053762453,1,6,0,0
624,1,1,61.22475942721998,3,10,1,1
625,1,0,48.17407930479676,3,7,0,1
626,1,1,57.73896622992509,3,5,1,0
627,1,1,57.36450298841377,2,7,1,1
628,1,0,46.27681764485292,3,5,1,0
629,1,0,47.11547475619109,1,5,1,0
630,1,0,46.818027540340886,3,8,1,0
631,1,1,59.028975211460384,2,6,0,1
632,1,1,60.0922899426881,3,6,0,0
633,1,1,58.54667880174603,3,5,1,1
634,1,1,59.17339620919488,3,7,0,1
635,1,1,58.82786740356593,3,4,0,0
636,1,0,48.97997834467676,3,11,1,1
637,1,1,58.40837812463063,5,7,0,0
638,1,0,47.09233865631109,4,8,0,1
639,1,1,60.623700872740585,2,5,1,0
640,1,1,57.35914497255108,2,4,0,0
641,1,1,59.52030156798433,2,5,1,0
642,1,1,58.643445302682856,4,7,0,0
643,1,1,58.95701062690962,3,8,1,1
644,1,0,48.85143575225114,3,6,0,1
645,1,1,58.59121722033396,3,8,0,0
646,1,1,59.24664219099099,2,6,1,1
647,1,0,49.21827728703376,1,6,1,0
648,1,1,57.61971600286862,3,12,0,1
649,1,0,47.05511434766361,3,6,0,0
650,1,1,59.64839664334104,0,6,0,0
651,1,1,61.1768653522917,3,3,0,0
652,1,1,59.139455725423225,2,10,0,0
653,1,1,56.6953484459912,4,6,1,1
654,1,0,48.90006599118741,1,9,0,1
655,1,1,60.04903039886725,2,8,1,1
656,1,1,59.06754984569,3,7,1,0
657,1,0,46.06860325120592,3,8,0,1
658,1,1,59.37015723230158,2,6,0,1
659,1,1,59.36130591270414,2,8,0,1
660,1,1,59.62655109654732,3,6,0,1
661,1,1,59.96947032885027,3,6,0,0
662,1,0,48.21090746536526,3,6,0,1
663,1,1,57.38755354627848,3,7,0,1
664,1,1,59.061544649211584,3,6,1,1
665,1,1,56.81390010633238,2,8,0,0
666,1,1,58.443267123864274,2,8,1,1
667,1,1,57.78106770338394,3,7,1,0
668,1,1,58.20978527538391,3,3,1,0
669,1,1,58.33876116884013,3,6,0,1
670,1,0,47.10374198386874,2,5,0,1
671,1,1,60.6343574459151,1,5,0,0
672,1,1,58.16360557827653,3,5,0,1
673,1,1,58.599113724626,4,7,0,0
674,1,1,59.99126814616699,1,3,0,1
675,1,1,60.526430717588646,3,5,0,1
676,1,1,58.08024737117028,1,7,0,1
677,1,0,47.55833286549823,2,9,0,1
678,1,0,48.35000366311274,1,5,0,0
679,1,1,61.3193805844254,1,5,1,0
680,1,1,57.75140089884623,4,9,1,0
681,1,0,47.46307946197703,2,5,0,0
682,1,1,59.05377447759754,2,5,1,1
683,1,1,59.61762725594969,3,9,0,0
684,1,0,48.28211237619413,1,7,0,1
685,1,1,58.774139817233625,1,9,1,1
686,1,1,59.185350076004,3,6,1,0
687,1,0,46.09788690693181,4,8,0,0
688,1,1,59.55182483172723,2,3,0,0
689,1,0,47.82277427141542,2,6,1,1
690,1,1,58.160938257772784,2,6,0,1
691,1,1,57.6342161121512,2,8,0,1
692,1,1,58.525572022579496,2,7,0,0
693,1,0,46.39577438066684,1,7,0,1
694,1,0,48.71316658809757,2,9,1,0
695,1,1,58.84706786478722,3,5,0,1
696,1,1,58.00205282631841,1,7,0,0
697,1,1,58.80807367172072,3,3,0,0
698,1,1,59.72790409619896,1,5,1,1
699,1,1,59.4352125258262,2,7,1,1
700,1,0,47.187393442601575,2,9,1,0
701,1,0,46.93843195344993,2,8,0,0
702,1,0,48.031127761454734,3,7,1,1
703,1,1,59.4098541571153,3,7,1,0
704,1,1,59.22892020036528,0,6,1,0
705,1,1,58.565314435684,2,6,1,0
706,1,1,57.84251016930042,2,6,0,0
707,1,1,58.280326349894125,3,4,0,1
708,1,0,48.08557880186836,2,6,0,1
709,1,0,48.02159271512831,3,8,1,1
710,1,1,58.72864693828805,3,5,0,0
711,1,1,58.93589339647309,3,7,1,1
712,1,1,58.15864670857627,4,6,0,0
713,1,0,47.4894992357478,3,5,0,0
714,1,0,48.48516622127558,1,9,1,1
715,1,0,47.11083672821547,4,6,0,0
716,1,0,46.45979812443241,3,8,0,0
717,1,1,57.98361292585418,5,7,0,1
718,1,1,58.53113826833123,1,6,0,0
719,1,1,60.2157358043222,4,7,1,0
720,1,0,47.256811625149176,5,8,0,1
721,1,1,59.67236067147474,2,7,1,0
722,1,0,45.26824451751574,2,6,1,0
723,1,0,47.21028468997336,3,6,0,1
724,1,1,61.230824840117286,3,6,0,1
725,1,1,57.00658151615816,4,7,1,0
726,1,1,58.55745018342251,2,8,0,1
727,1,1,59.997559900556006,4,4,0,0
728,1,0,46.41509571763521,3,5,0,0
729,1,1,60.2895601529446,4,8,0,0
730,1,1,59.25785900751399,3,9,0,0
731,1,1,59.22725452314736,2,6,0,0
732,1,0,47.96110551441546,2,5,0,0
733,1,0,48.13063402653093,0,3,0,0
734,1,1,59.35854796025514,4,7,0,0
735,1,1,57.008818233535656,3,7,0,0
736,1,0,47.17492198024692,4,5,0,1
737,1,1,61.9425193132707,1,6,0,0
738,1,1,59.83417580986321,4,1,1,0
739,1,1,58.90699294069588,4,4,0,0
740,1,1,59.215519994913954,2,7,0,0
741,1,0,47.2514696138959,1,4,0,1
742,1,0,47.02538640205683,3,8,0,1
743,1,1,58.83832872120227,2,7,0,0
744,1,0,48.029377713816224,4,7,1,0
745,1,0,48.42417458924369,3,7,1,0
746,1,1,58.096266418960944,3,6,0,1
747,1,1,57.96717495733543,4,8,1,1
748,1,0,47.57457978475959,1,5,0,0
749,1,1,58.84359515039281,1,7,0,1
750,1,0,49.03120273526773,3,5,1,0
751,1,1,59.03076271932377,2,7,0,1
752,1,0,48.84574965148609,2,3,0,0
753,1,0,48.950512304464816,2,4,0,0
754,1,1,58.62764476786735,1,5,0,1
755,1,1,59.34175000790674,5,7,0,1
756,1,0,47.70058090892809,4,6,0,1
757,1,1,57.47156119766498,1,4,0,1
758,1,0,46.70509387172356,1,4,0,1
759,1,1,59.31071761494901,3,8,1,0
760,1,1,60.85036396486773,3,7,0,0
761,1,0,47.7714673562681,2,6,0,0
762,1,1,58.830439833863146,4,7,1,0
763,1,0,47.16802312846314,2,9,1,0
764,1,1,60.222890599581696,3,6,1,1
765,1,0,46.90993832575775,1,9,0,0
766,1,1,58.24615868272637,3,8,1,0
767,1,1,59.98811626862759,3,9,1,0
768,1,1,59.73384285655224,2,5,1,0
769,1,0,46.04523972159666,2,7,0,1
770,1,1,57.990800010537306,2,7,0,0
771,1,1,56.55923126289283,2,4,1,1
772,1,1,59.370845334693776,3,6,0,1
773,1,0,48.760099121840405,3,6,1,1
774,1,0,49.09717208267318,2,7,0,1
775,1,1,60.96927604986363,4,8,0,0
776,1,1,57.78673695146227,1,8,0,0
777,1,0,46.36429327878552,2,8,1,0
778,1,0,47.54613798749645,2,5,0,0
779,1,1,59.83481306356992,1,5,1,0
780,1,0,47.39675340807023,2,5,0,0
781,1,0,46.848630491858536,3,9,0,0
782,1,0,47.43560917288372,3,6,0,0
783,1,1,59.04597700962698,4,5,1,1
784,1,0,48.22765980599017,1,5,0,0
785,1,1,57.941573447124384,2,4,0,1
786,1,1,58.86944292723789,3,8,1,0
787,1,0,48.458447616087135,2,6,0,1
788,1,0,47.12107293982975,3,5,0,0
789,1,1,59.02274594461387,2,8,0,1
790,1,1,59.35254781850156,2,7,0,1
791,1,0,47.61961728520971,3,5,0,0
792,1,1,57.77273157727688,2,6,0,1
793,1,1,61.27558217220948,2,8,0,1
794,1,1,58.93126695801028,3,8,0,0
795,1,0,47.44839262173019,2,4,1,0
796,1,0,47.9669006106124,2,7,0,0
797,1,0,46.74020000941456,2,7,1,0
798,1,0,46.789421785898725,2,9,0,1
799,1,0,48.20827905746589,1,7,0,1
800,1,1,57.15538041868022,4,6,0,0
801,1,1,57.220717237567065,3,4,1,0
802,1,0,47.413794351453966,2,4,0,0
803,1,1,58.56299469691077,3,4,0,0
804,1,1,59.17297861189867,3,6,1,0
805,1,1,57.33861422917829,4,10,0,1
806,1,1,60.4609233968093,2,7,0,0
807,1,1,58.93162245998485,2,6,1,1
808,1,1,59.09678568120916,3,8,1,1
809,1,1,57.853273378838935,1,5,0,1
810,1,1,58.40812993713038,3,6,0,1
811,1,0,47.60240922311183,4,4,0,0
812,1,0,47.598221659836334,4,7,1,0
813,1,0,47.83753055186879,4,6,1,0
814,1,1,58.21031025699807,2,7,0,1
815,1,1,58.81908693092091,5,8,0,1
816,1,0,46.40828449844105,2,5,1,0
817,1,0,46.10347030839646,2,5,0,0
818,1,1,61.202151239706936,2,5,0,0
819,1,1,58.71552902871661,3,7,1,1
820,1,1,60.85964155659756,4,6,0,0
821,1,1,57.70316962965225,2,5,0,1
822,1,0,48.5229568863408,3,5,1,1
823,1,1,58.80502598813796,3,8,0,0
824,1,0,48.37735739459023,2,5,0,1
825,1,0,47.39539701490856,2,2,0,0
826,1,0,47.903758274779946,3,6,0,1
827,1,1,58.03965889908431,3,5,0,0
828,1,1,58.6736292274954,2,9,0,1
829,1,1,57.92640003130908,2,7,0,1
830,1,1,57.53050153045284,1,8,0,1
831,1,1,58.00600577182966,2,5,1,1
832,1,1,58.46397091672384,3,6,0,1
833,1,0,46.70503094028235,3,5,0,0
834,1,0,48.23340272996536,3,5,0,0
835,1,1,59.45442089122658,5,7,0,0
836,1,1,60.56885869297879,4,4,1,0
837,1,1,59.6087090634307,3,6,1,0
838,1,1,61.60387606963956,2,5,0,1
839,1,1,58.23233199940924,3,7,0,1
840,1,1,58.60343518135275,3,6,1,0
841,1,0,47.31819856738967,3,9,1,0
842,1,1,60.89677689417689,2,6,1,1
843,1,1,61.521850156821415,3,8,0,1
844,1,0,47.16032317553055,3,11,1,1
845,1,1,57.50968502934448,5,6,1,0
846,1,0,45.80923859851374,2,5,0,1
847,1,1,58.358784013524,2,5,0,1
848,1,0,47.90351093004116,4,6,0,1
849,1,1,57.26925021118318,3,9,0,0
850,1,1,59.37330970676896,1,7,1,0
851,1,1,58.13561070926129,3,9,0,0
852,1,1,59.14025795284243,3,8,1,1
853,1,1,58.127410434830615,3,8,1,0
854,1,0,51.04850142130439,3,3,0,0
855,1,0,48.1706571211526,3,5,0,0
856,1,0,48.991377494083295,2,6,0,0
857,1,0,48.44685376051313,2,4,1,0
858,1,1,59.72227401417233,2,5,0,1
859,1,1,59.325591350297806,2,5,1,0
860,1,1,56.81639306088845,4,9,1,1
861,1,1,57.67208212902344,3,5,1,0
862,1,1,59.68426559439406,3,6,0,0
863,1,0,47.35458652069972,1,6,0,0
864,1,0,48.91745123816262,4,3,0,0
865,1,1,59.20234694656634,2,10,0,1
866,1,0,46.97642983368476,3,4,0,1
867,1,0,48.25923987581705,2,6,0,1
868,1,1,57.74617937677631,4,6,0,1
869,1,0,46.94219506252965,3,7,0,0
870,1,1,59.658708252374346,2,9,0,0
871,1,1,58.370500320562805,4,10,1,1
872,1,0,46.42374204230804,1,6,0,0
873,1,1,58.62605980168316,2,6,0,0
874,1,1,59.13138763642728,2,6,0,0
875,1,1,57.80456613583008,4,6,1,0
876,1,1,58.74415118082356,4,7,0,1
877,1,1,59.1273756567967,3,7,0,0
878,1,1,59.494958861630494,3,5,0,1
879,1,0,47.471618229850165,3,7,1,0
880,1,1,59.12924291657603,2,5,0,0
881,1,1,60.58786521115856,2,4,1,0
882,1,0,46.30407761867957,4,5,0,0
883,1,1,58.74110946464508,2,5,0,0
884,1,1,59.4830093360411,1,8,0,1
885,1,0,48.73543453662929,2,5,0,1
886,1,1,59.32351838752464,3,6,1,1
887,1,1,58.15220240159363,3,9,0,0
888,1,0,47.8380516771403,2,7,0,0
889,1,0,48.61077038292823,3,8,0,0
890,1,1,58.32947884400552,5,2,0,0
891,1,1,59.24784047378246,2,7,1,0
892,1,1,57.68243393058858,2,7,0,1
893,1,0,48.29239947320925,4,7,0,1
894,1,0,46.72941019120557,4,10,0,1
895,1,0,48.36541949849433,1,8,0,0
896,1,1,58.37527483519433,4,8,0,1
897,1,1,59.42154782789257,3,6,0,0
898,1,1,58.61510159545011,3,7,1,0
899,1,1,58.80882326866512,1,7,0,0
