household_id,post_policy_period,microloan_policy,business_growth_rate,income_level,job_experience_years,rural_residence,previous_loan_status
266,1,1,57.700856946599664,2,7,0,0
267,1,1,57.17265412837789,0,6,0,0
268,1,1,56.098889639672656,3,8,1,1
269,1,0,47.78217076946538,2,5,0,0
270,1,0,48.43970427563184,4,6,1,1
271,1,1,56.52410401924257,1,6,1,0
272,1,1,55.461481782564846,1,7,0,0
273,1,0,47.52620692790431,2,9,0,1
274,1,1,56.27404399613042,2,6,0,0
275,1,0,48.02365626551106,1,6,1,0
276,1,1,54.68133221594436,1,6,1,0
277,1,0,50.04381081702679,3,6,0,0
278,1,0,48.3310688567508,3,7,1,0
279,1,1,56.38064525060254,3,7,1,0
280,1,1,56.16129145374296,3,4,0,0
281,1,0,46.07912013130423,2,7,0,1
282,1,1,58.691071542051006,1,8,1,0
283,1,0,48.26894296854263,2,7,1,1
284,1,1,56.09241642013751,4,6,1,0
285,1,0,49.185692514721545,3,8,1,0
286,1,0,49.44123690089099,3,6,0,1
287,1,0,47.00342653490507,2,6,1,1
288,1,1,56.924939655969695,3,5,1,1
289,1,1,55.7320059930577,2,7,0,1
290,1,1,56.141538433085394,2,7,0,1
291,1,1,57.10733684460225,3,8,0,0
292,1,0,48.967367922033326,3,6,0,0
293,1,1,55.70459963949729,1,7,1,1
294,1,1,55.68815129946714,4,6,1,0
295,1,0,46.84131225387091,2,5,1,0
296,1,1,55.29819760713717,3,4,0,0
297,1,1,55.12798914028159,2,9,1,0
298,1,0,47.62582307323139,2,4,0,0
299,1,1,57.65956412626316,2,5,0,0
300,1,1,53.72891894275948,2,5,1,0
301,1,1,55.27638233799557,1,9,0,0
302,1,1,53.38019056158568,3,6,0,1
303,1,0,47.99598534660254,3,6,1,0
304,1,1,54.75750702116044,2,9,1,1
305,1,1,56.78464828865492,3,5,1,0
306,1,1,56.39373973808926,1,7,0,0
307,1,0,49.97716254059169,4,5,0,0
308,1,0,48.2830953216882,4,4,0,0
309,1,1,56.5824907450296,2,7,0,0
310,1,0,48.894357815403744,2,4,0,1
311,1,1,55.99528509385867,2,6,0,0
312,1,1,57.03420804819228,3,4,1,1
313,1,0,48.39131233306669,3,7,0,0
314,1,1,54.50132586962452,4,8,1,0
315,1,0,48.514534413789335,4,7,1,0
316,1,1,56.09248864132426,3,8,0,1
317,1,1,55.54515909302144,3,5,1,1
318,1,0,48.65087641224007,3,7,0,1
319,1,1,53.91600293377077,3,6,0,1
320,1,0,48.50013086742464,2,9,0,1
321,1,0,49.23066845741433,2,5,1,0
322,1,0,47.336008852425465,3,4,0,0
323,1,1,55.1559400466225,3,5,0,0
324,1,1,58.00282187622703,2,4,0,0
325,1,1,55.02676374692184,3,6,1,1
326,1,1,56.00327714708568,3,5,0,1
327,1,0,50.08340910343311,2,7,0,0
328,1,1,55.4365309785163,3,8,1,0
329,1,0,47.8731486753761,2,6,1,1
330,1,0,48.13110540741592,1,4,0,0
331,1,0,49.535431929798776,2,6,0,0
332,1,0,47.48925378462877,3,7,0,0
333,1,1,56.03606073542577,4,4,0,1
334,1,0,49.78595913359739,0,6,1,0
335,1,1,56.52053255135032,3,9,1,0
336,1,1,56.73670092286229,3,8,1,0
337,1,0,47.87582227904184,2,3,1,1
338,1,1,56.88267854548171,4,9,0,1
339,1,1,55.67575636869639,3,2,0,0
340,1,1,58.37174810690112,3,6,0,0
341,1,1,56.847950672839126,2,7,1,1
342,1,1,56.84145537031879,3,9,0,1
343,1,1,58.59483398680467,2,9,0,0
344,1,0,48.61145409248791,4,7,0,0
345,1,1,55.249301743681656,3,5,0,0
346,1,1,56.28805073244387,3,7,0,1
347,1,1,56.40034080479534,4,6,0,1
348,1,1,56.31083835991357,2,6,0,0
349,1,0,49.01741578058342,3,7,1,1
350,1,1,56.697404139635296,3,5,0,0
351,1,0,49.36838204237569,2,5,0,0
352,1,1,57.58740080268535,3,6,1,0
353,1,1,56.36747127085139,3,9,1,0
354,1,1,58.30205687934364,3,7,0,1
355,1,0,49.5628720949328,1,8,0,1
356,1,1,56.42866966513025,4,8,1,1
357,1,0,46.25356868113714,2,8,0,1
358,1,1,56.71464017819589,1,8,1,0
359,1,0,49.84745278354086,2,5,0,1
360,1,1,55.01802751613318,2,11,0,1
361,1,0,47.18852226388376,2,7,0,1
362,1,1,55.045746600289895,4,9,0,1
363,1,0,47.27535608047441,1,6,0,1
364,1,0,46.89744233002973,2,6,1,1
365,1,0,49.05844831192432,3,6,0,0
366,1,1,55.33617438170268,2,6,0,0
367,1,0,47.738257518689,3,3,1,1
368,1,1,57.23419437826905,4,8,0,0
369,1,1,54.66379141382532,4,4,1,0
370,1,1,55.944154523135296,4,8,1,0
371,1,0,49.07802892542267,2,8,0,1
372,1,1,56.42617400007386,4,6,1,0
373,1,1,54.8408839352886,4,4,0,0
374,1,1,56.49767056620184,3,6,0,0
375,1,1,55.53569768357503,3,6,0,1
376,1,1,56.13509883661084,4,3,0,1
377,1,1,56.83007567699215,2,8,0,1
378,1,1,55.28366303929577,1,7,0,1
379,1,1,57.94479688741957,2,5,0,0
380,1,1,54.91213523928883,3,7,0,1
381,1,1,57.237446373670046,2,6,0,0
382,1,1,56.597288375057445,2,3,1,1
383,1,1,57.00458818283298,0,7,0,1
384,1,0,48.609032320413405,2,9,0,0
385,1,0,47.08262160126004,2,5,0,1
386,1,1,55.7767295349318,3,6,0,0
387,1,0,47.89934399123548,2,6,0,0
388,1,1,54.26199008261354,3,10,0,1
389,1,1,55.77380888304046,1,7,0,1
390,1,1,56.8364960736296,1,7,0,0
391,1,1,58.001784876340366,2,5,0,0
392,1,1,55.624832817162186,4,5,1,1
393,1,0,47.723207733783184,1,7,1,1
394,1,1,55.6567320038528,2,7,1,0
395,1,1,56.96463188965328,2,7,0,0
396,1,1,55.34052776528942,3,7,0,0
397,1,1,55.88525670114638,2,4,0,0
398,1,1,56.9494295468707,3,4,1,1
399,1,0,47.27858851568399,2,6,0,0
400,1,1,57.20515176422604,1,6,0,1
401,1,1,55.92026634783192,2,7,1,1
402,1,1,55.80526563869176,3,7,1,1
403,1,1,58.74880331723206,3,8,1,0
404,1,1,54.38032587187022,2,8,1,0
405,1,1,54.0601525111095,3,5,1,0
406,1,1,53.17288699708064,3,4,1,0
407,1,1,55.60368249747663,2,4,0,1
408,1,0,46.74239456748915,2,8,1,0
409,1,1,55.724754959487086,2,6,0,0
410,1,0,48.64079303058184,2,5,1,1
411,1,1,56.81633913319343,3,6,1,0
412,1,1,56.40371759392833,3,5,1,1
413,1,1,56.42110741779642,5,5,0,1
414,1,1,58.269913866509846,3,6,0,1
415,1,0,47.56543394824131,3,4,1,0
416,1,1,56.50548346833882,3,5,0,1
417,1,0,48.62930198617018,2,7,1,1
418,1,1,55.980312577041,3,7,1,0
419,1,1,55.25450640226421,3,8,0,1
420,1,0,48.13886719333244,2,5,0,1
421,1,1,56.69979016674715,2,5,0,0
422,1,1,56.28707816111831,1,6,0,1
423,1,0,48.79636573283762,3,3,1,1
424,1,1,57.60909198024869,5,6,1,1
425,1,1,57.5818411357266,1,4,1,0
426,1,1,56.84395973840977,1,6,1,0
427,1,0,47.115311882891184,4,6,1,0
428,1,0,48.2144119197326,4,7,1,1
429,1,0,49.48672317972181,2,7,0,0
430,1,1,56.758642007412,3,3,0,0
431,1,0,48.19906789275508,3,7,0,0
432,1,1,58.15702425875216,4,6,0,0
433,1,0,49.19790229136393,3,7,0,0
434,1,0,47.55325711445282,3,7,0,1
435,1,0,48.57226442139988,1,3,0,0
436,1,1,54.96009231411528,4,8,0,0
437,1,1,55.49674123633533,4,8,0,0
438,1,1,57.08728053777725,3,6,1,0
439,1,0,47.29916946584255,2,8,1,0
440,1,1,55.42797324148405,1,7,1,1
441,1,0,47.94329636025453,1,6,1,1
442,1,0,47.2722981992604,3,5,1,1
443,1,1,56.8889140213662,4,8,1,0
444,1,0,48.40591763032595,3,4,0,0
445,1,1,56.79423999691389,3,5,1,0
446,1,1,55.66691733288813,3,8,0,1
447,1,0,46.97386896139528,0,8,1,1
448,1,1,55.11405245404928,3,10,0,0
449,1,0,46.725484311460114,2,7,1,1
450,1,0,48.105425985121926,3,5,0,0
451,1,1,58.366046885469466,3,6,0,1
452,1,1,54.904037598917306,3,5,0,0
453,1,1,56.19373685235726,1,6,0,0
454,1,0,45.51230628618387,5,5,0,0
455,1,1,56.99417136920052,0,4,0,1
456,1,0,46.81983679080329,1,4,0,0
457,1,0,48.0891668998491,2,7,1,0
458,1,0,48.20984817259908,1,9,0,1
459,1,0,47.42624948981146,2,6,1,0
460,1,1,57.49296970890017,4,2,1,1
461,1,1,56.41823658305825,3,5,0,1
462,1,1,55.46633884052786,2,9,0,0
463,1,1,55.1366345107858,4,6,0,0
464,1,1,56.80261151366473,2,5,0,0
465,1,0,48.21713844009851,2,4,0,0
466,1,1,56.28849426864149,2,3,1,0
467,1,1,57.51625507476648,3,6,0,0
468,1,0,47.613565003919135,4,6,1,1
469,1,1,55.10733873911978,3,6,0,1
470,1,1,55.9760093272804,2,6,0,1
471,1,1,55.76673171592781,2,9,1,1
472,1,1,55.104701274198405,3,9,1,0
473,1,1,53.6743469936293,2,6,1,0
474,1,0,46.50390872485548,3,7,0,1
475,1,0,48.74522393653533,1,7,0,1
476,1,1,55.0855854789889,3,5,1,1
477,1,0,47.51474867492696,3,5,1,0
478,1,0,48.29872612299221,2,3,0,1
479,1,1,55.96378266733489,3,6,1,1
480,1,1,54.75100105525701,3,3,0,0
481,1,0,48.31368649080884,4,9,0,1
482,1,1,55.965032534136895,1,9,1,1
483,1,1,57.49033216893581,0,7,1,0
484,1,1,56.93181965357609,2,6,1,0
485,1,0,47.86789596176437,3,4,1,1
486,1,0,48.85308898855102,2,8,0,0
487,1,1,55.19058976229714,5,3,0,0
488,1,0,47.39255388982253,2,4,0,0
489,1,0,48.39258010785774,2,6,0,0
490,1,1,56.33653472697271,2,5,1,0
491,1,1,57.99082942316511,2,3,1,1
492,1,1,57.371816083348605,4,10,1,0
493,1,1,55.71592054036451,2,3,0,0
494,1,1,55.94027977554028,3,10,1,1
495,1,1,57.584219678743615,4,8,1,1
496,1,1,56.163417723049136,1,3,1,0
497,1,0,48.689287328097535,3,5,0,1
498,1,0,48.01732868696427,2,8,0,0
499,1,0,47.385309343060136,2,7,0,0
500,1,1,57.93837370449465,2,4,1,0
501,1,0,49.41288796197016,3,7,1,0
502,1,0,49.26702517560835,2,5,0,0
503,1,1,54.87019913482548,2,10,1,0
504,1,0,47.51481710876432,3,4,1,1
505,1,0,47.28812574808468,1,8,0,0
506,1,0,47.470721055969314,2,5,0,0
507,1,1,54.178397578720464,4,9,0,0
508,1,0,47.48357406423699,4,7,1,1
509,1,1,56.96608877219284,1,4,1,0
510,1,1,56.322941081111416,4,4,0,1
511,1,0,49.22747040260801,2,3,0,1
512,1,0,47.64265756327511,2,7,1,0
513,1,0,48.188714886697966,4,7,0,0
514,1,0,48.66388118906551,2,9,1,0
515,1,1,56.70854365642,4,8,0,0
516,1,0,47.8189053425785,2,5,0,1
517,1,1,55.09553615173546,3,8,0,1
518,1,1,56.98724557850529,2,6,1,0
519,1,1,55.29239035225149,3,8,1,1
520,1,1,56.44348039557645,2,7,0,0
521,1,0,46.27487999477943,3,6,0,0
522,1,1,55.560251242175184,2,6,1,1
523,1,1,56.790341319996365,3,7,0,1
524,1,1,57.81890247693944,0,7,1,0
525,1,1,56.51006952664955,2,7,1,1
526,1,0,48.266073664232366,4,7,1,0
527,1,0,46.30285431553064,1,7,1,0
528,1,1,55.50830031208735,2,3,1,1
529,1,1,57.668689222804055,3,7,1,0
530,1,1,56.37402618720755,2,7,1,1
531,1,0,47.62869914330596,3,7,0,0
532,1,0,47.142250063538185,4,9,0,0
533,1,1,57.62358271033752,5,7,0,0
534,1,0,45.823427796086975,2,6,1,0
535,1,1,56.4325437964657,3,5,0,1
536,1,0,49.81516521674229,3,4,1,0
537,1,1,57.03172180429448,2,3,1,0
538,1,1,56.15716127756382,3,7,0,0
539,1,1,56.47282080744683,2,7,0,0
540,1,0,47.74527174208329,3,8,0,1
541,1,0,49.19346237262107,2,6,0,0
542,1,0,47.37524565911026,5,5,0,0
543,1,1,56.420898614846905,2,5,0,1
544,1,0,47.06697479117766,3,8,0,0
545,1,1,55.98611454488592,3,5,1,1
546,1,1,56.281584880113066,2,6,1,0
547,1,1,56.13360162437418,2,4,1,0
548,1,0,49.16900440153589,2,5,0,1
549,1,1,54.690816056974505,3,4,0,0
550,1,0,48.868490982254855,3,5,1,0
551,1,1,56.79396546186789,2,7,1,1
552,1,1,56.37501960745496,4,7,0,1
553,1,0,48.57295062728629,1,7,0,0
554,1,0,47.32174386085677,4,6,0,0
555,1,1,55.87151449270009,2,5,0,0
556,1,1,56.52945507512999,0,8,0,0
557,1,1,56.00825021032652,3,7,1,1
558,1,0,47.8134351084717,3,9,0,0
559,1,1,55.9633389106545,3,3,1,0
560,1,1,56.08902228880541,3,8,0,1
561,1,0,47.78554038087181,0,8,0,0
562,1,1,55.43180297060004,4,9,1,1
563,1,1,56.197673344928326,2,6,1,1
564,1,1,57.08311045988152,4,5,1,1
565,1,0,48.6056052507064,2,7,0,0
566,1,1,56.263860112898506,3,5,1,1
567,1,1,57.13479914159888,4,4,1,0
568,1,0,45.45527800705919,4,7,1,0
569,1,0,48.773401774986695,3,6,0,0
570,1,1,56.02393671487818,3,9,0,0
571,1,1,57.26545201030023,5,5,1,0
572,1,0,46.43787339030086,2,7,1,0
573,1,0,48.38978592320154,3,7,0,1
574,1,1,55.625013986074606,1,8,0,0
575,1,1,57.25806892646828,3,4,1,0
576,1,0,47.28322730273108,3,8,1,0
577,1,1,57.23493456059616,2,5,1,0
578,1,1,56.51055551369567,3,4,0,0
579,1,1,56.96722842351281,3,3,0,1
580,1,1,56.376039660265285,2,5,0,0
581,1,1,54.98213928167068,4,9,0,1
582,1,1,54.38217698054234,2,5,1,1
583,1,0,48.805149806908304,3,6,0,1
584,1,1,56.38922171104137,4,9,1,1
585,1,1,56.12175721108603,3,5,0,1
586,1,0,46.93840468167026,2,8,1,0
587,1,1,57.48612266809744,3,6,0,0
588,1,1,56.45034869202824,1,1,0,1
589,1,0,49.427744868220486,3,7,0,0
590,1,0,49.669723924556095,2,6,0,0
591,1,1,55.85428110062865,3,7,0,0
592,1,0,49.06406802184989,4,3,0,1
593,1,0,49.20868272251544,4,7,0,0
594,1,0,48.56531892101879,3,5,1,0
595,1,0,49.01309470712467,4,3,0,1
596,1,1,57.09030036779635,4,5,1,1
597,1,0,46.31428151918818,2,5,0,0
598,1,0,48.00037689882565,5,8,0,0
599,1,0,48.60882933487584,2,5,1,0
600,1,1,56.961221859721306,2,4,0,1
601,1,1,56.273418674678815,3,7,1,0
602,1,1,56.29493652563925,3,4,0,1
603,1,0,49.02822217087219,3,5,0,1
604,1,0,46.58116540779079,0,9,0,1
605,1,0,47.45833432178346,2,8,1,1
606,1,1,57.97867058068692,2,3,1,0
607,1,1,56.863837323515,3,7,0,0
608,1,1,55.64460111412999,1,7,0,1
609,1,0,48.47731249425504,2,10,1,0
610,1,1,56.350544232561006,1,8,1,0
611,1,1,56.357763265273455,3,5,1,0
612,1,1,58.17959677224472,3,4,1,0
613,1,1,54.81163178857335,4,6,0,1
614,1,1,56.43422382578883,2,5,1,0
615,1,0,48.18238586454108,3,8,0,0
616,1,0,46.76652831297619,2,8,0,1
617,1,1,55.896632166473765,3,5,0,0
618,1,1,57.74075793369021,1,7,0,1
619,1,1,55.15899251791138,3,8,0,1
620,1,1,58.538273907790256,1,4,0,0
621,1,0,46.36681387880555,2,7,0,1
622,1,1,54.50922740549535,3,7,0,0
623,1,0,47.40216315183816,1,8,0,0
624,1,1,56.61804070593956,2,6,0,0
625,1,1,55.07935134740012,3,9,0,0
626,1,1,56.37481889151281,2,6,0,1
627,1,0,47.37148804180215,3,7,1,0
628,1,0,49.22750875782144,2,7,1,1
629,1,1,55.241179899185546,3,7,0,0
630,1,1,55.80833085322202,3,6,0,1
631,1,0,47.35211781159296,2,6,1,0
632,1,1,54.45618659893612,3,7,1,0
633,1,1,54.696850471032654,2,4,0,1
634,1,1,56.31312624304793,4,6,0,0
635,1,1,55.95850410227475,1,7,1,0
636,1,0,47.475538734542525,3,8,1,0
637,1,1,56.40187190556775,4,6,0,1
638,1,0,49.44483227403568,1,6,0,0
639,1,1,56.04443803105438,3,7,1,0
640,1,1,57.74661664072771,3,6,0,0
641,1,1,56.54926380780673,3,7,0,1
642,1,1,54.92610578239872,2,9,1,0
643,1,1,57.13012988796369,1,7,1,1
644,1,0,48.82317586678618,3,9,0,1
645,1,1,55.58532575436021,4,6,1,0
646,1,0,49.98168499980233,3,3,1,0
647,1,1,56.85238567205081,2,7,0,0
648,1,1,56.60415802402882,2,7,0,0
649,1,1,54.88133387064436,4,6,1,0
650,1,1,56.09260133452985,1,7,0,0
651,1,1,56.32881243702799,3,7,0,1
652,1,1,56.75251946283296,2,6,0,0
653,1,0,49.111212570370206,1,7,0,0
654,1,1,55.83305843707188,4,10,0,1
655,1,1,56.602988274936806,2,8,1,0
656,1,0,49.730962416557176,3,5,0,1
657,1,1,54.917575384368085,2,11,1,0
658,1,1,56.42084562364774,1,5,1,0
659,1,0,48.16090267040921,3,4,1,0
660,1,1,56.59648578513363,3,6,1,0
661,1,0,48.92254714180268,2,4,1,1
662,1,1,57.00406710429928,2,8,0,0
663,1,1,54.54312299284213,2,7,0,1
664,1,1,57.31477280155149,3,6,1,0
665,1,1,56.364839693398665,3,7,1,0
666,1,1,55.853063274033005,2,5,0,0
667,1,0,49.702728035270376,2,5,1,1
668,1,0,48.66515452622021,1,6,1,1
669,1,0,48.845100252203366,2,7,1,0
670,1,0,48.1935609129544,4,7,0,1
671,1,0,50.03260531536025,2,8,0,1
672,1,0,46.65130004406665,2,8,0,0
673,1,1,57.21864253965313,2,10,1,0
674,1,1,55.882768129047655,2,6,0,1
675,1,1,56.030296117041104,2,6,0,1
676,1,0,48.82668054840384,2,5,0,0
677,1,1,56.87777850227315,3,6,0,0
678,1,1,56.718067576938175,2,7,1,1
679,1,0,45.882935198466456,3,9,1,0
680,1,1,56.25372351738264,5,6,0,1
681,1,1,55.29409767117608,5,5,0,1
682,1,1,55.724272841519735,3,6,1,0
683,1,0,48.28550350425682,2,7,1,1
684,1,1,55.61330761779403,3,3,1,0
685,1,0,48.35238392362487,2,7,0,1
686,1,1,56.215311705113145,3,5,1,1
687,1,1,56.57185314759965,4,7,0,1
688,1,1,57.05828815140378,1,7,0,1
689,1,1,57.01874274043481,3,7,0,1
690,1,1,55.47061612425546,4,9,0,0
691,1,0,49.36483497424499,3,9,1,0
692,1,0,47.92745267219942,4,8,0,1
693,1,1,56.22802502882059,4,8,0,0
694,1,1,55.40838821425979,4,5,0,0
695,1,0,47.37987871968611,2,7,0,0
696,1,1,54.70825775455311,3,8,0,0
697,1,0,47.31694788677671,4,6,1,0
698,1,1,57.90467738042627,3,6,0,0
699,1,1,55.843172037686784,2,5,0,0
700,1,1,56.94067928626804,2,6,0,1
701,1,1,56.43433046032912,3,4,1,1
702,1,0,48.06419028316499,4,6,0,1
703,1,0,47.12020640790272,3,7,1,0
704,1,0,48.69457862025903,2,6,1,1
705,1,1,55.99606484938936,3,5,0,1
706,1,1,54.42323861273268,1,6,0,1
707,1,1,58.20242406680521,3,3,1,0
708,1,0,47.9058114423485,2,8,1,1
709,1,1,56.819989799698455,2,8,0,0
710,1,1,55.70657281738324,3,4,1,0
711,1,1,56.409604531678426,2,7,1,0
712,1,0,47.52513697184804,2,4,1,0
713,1,1,57.59360324680584,2,5,0,1
714,1,0,46.72895870280819,2,9,0,0
715,1,1,56.27772471327251,3,8,0,1
716,1,0,49.42866728140252,2,9,0,1
717,1,0,48.02905630992633,1,9,0,1
718,1,1,56.78753641272743,2,6,0,0
719,1,1,55.273067797125066,4,4,1,0
720,1,0,49.16508605378596,3,5,1,1
721,1,0,49.22827255023015,3,6,0,0
722,1,0,48.91554700820927,1,8,1,0
723,1,1,56.21844776417418,3,7,0,0
724,1,0,48.68776606865104,3,7,1,0
725,1,1,58.22084806195142,3,7,0,0
726,1,0,48.21357648035394,2,6,0,0
727,1,1,56.02818474530948,3,9,0,1
728,1,0,48.79025472177181,3,6,0,0
729,1,1,54.8048194590062,3,8,1,0
730,1,0,47.34860329355098,3,7,0,0
731,1,1,57.56112659391949,2,7,0,0
732,1,0,48.1542274260498,3,8,1,0
733,1,1,55.495306062494265,2,5,0,0
734,1,1,56.72385127383013,3,8,1,1
735,1,1,56.40543615950366,2,6,1,0
736,1,1,56.73095015318819,2,4,1,1
737,1,1,56.81963338638635,5,8,0,0
738,1,1,56.47645855568064,1,7,0,1
739,1,1,55.767816619408535,2,6,0,0
740,1,1,55.60098890517362,4,6,1,1
741,1,0,48.29025403744506,0,5,0,1
742,1,1,55.62925789318075,1,6,0,0
743,1,1,54.10475795722368,0,6,1,0
744,1,0,47.52723308905259,1,6,0,0
745,1,1,56.11638409298278,3,8,1,0
746,1,1,55.81460523590479,2,6,1,0
747,1,1,57.03707487918946,4,7,0,0
748,1,0,48.0928883750408,2,8,1,1
749,1,0,47.24127794891631,2,5,0,0
750,1,0,48.90710141400937,2,9,0,0
751,1,0,48.528649242088726,1,6,0,0
752,1,1,57.00669053306005,1,4,0,0
753,1,1,57.40573507636257,1,5,1,1
754,1,0,49.247118895733365,4,7,1,0
755,1,1,56.32785199652909,3,7,1,0
756,1,1,56.47987678229895,3,6,1,1
757,1,0,46.73768518248954,2,7,0,1
758,1,1,56.02077769664648,1,10,0,1
759,1,1,55.69422879685963,1,5,1,0
760,1,1,56.5262117297983,3,8,0,1
761,1,0,49.38438923235631,1,5,1,1
762,1,1,57.21229487270693,3,7,0,1
763,1,0,50.20770160015056,3,6,0,0
764,1,0,45.45175815065585,2,6,1,1
765,1,0,47.76843480802046,2,3,1,0
766,1,1,56.21305942941287,3,5,0,0
767,1,1,56.23502930275502,3,6,0,1
768,1,1,57.44933103623961,3,9,0,1
769,1,1,54.64319228999849,3,7,1,1
770,1,1,56.68496268266019,3,9,1,1
771,1,1,55.33585196050961,1,4,1,0
772,1,1,56.37308114282207,0,8,0,1
773,1,0,48.25227205994016,3,2,0,0
774,1,1,55.50098777457057,4,6,0,0
775,1,0,49.48145711734797,3,6,0,1
776,1,1,57.6452788975529,3,6,0,0
777,1,1,56.4798212180364,3,7,0,1
778,1,0,48.935781501005344,0,6,1,1
779,1,1,57.88453026562418,5,9,1,1
780,1,0,48.76394458825624,4,6,1,1
781,1,1,55.89503443987799,4,8,1,0
782,1,1,55.54156929374138,3,6,0,0
783,1,0,49.55324124771884,3,5,0,1
784,1,0,47.44357689505034,2,5,0,0
785,1,0,46.7617788058744,3,8,0,1
786,1,1,54.34742105583111,2,8,0,0
787,1,1,56.13838988699954,3,8,0,0
788,1,0,48.04586946344956,2,9,1,0
789,1,1,57.82976540145151,0,5,0,0
790,1,1,55.93109806627984,2,6,0,1
791,1,0,49.171685659630015,3,4,0,0
792,1,1,56.33470689707113,1,6,0,1
793,1,0,47.55995254946511,3,4,0,1
794,1,0,48.1027302182278,3,5,0,0
795,1,0,46.68816635252168,2,8,0,0
796,1,1,56.95550101904364,4,8,0,1
797,1,1,56.36300205293693,1,7,1,0
798,1,0,48.97160340381892,2,6,0,1
799,1,1,59.03783034837955,1,5,0,0
800,1,1,57.60486127524192,2,9,0,0
801,1,1,54.88948833057798,2,6,0,0
802,1,0,46.7710855136582,2,9,1,0
803,1,0,47.61082421908576,1,6,1,1
804,1,1,56.79287277152582,1,8,0,0
805,1,1,55.48415463734049,2,5,0,1
806,1,1,55.92303308247271,2,9,0,0
807,1,0,48.892044342421336,3,7,0,0
808,1,1,56.53319827853612,3,7,0,0
809,1,1,56.05461890350831,1,4,0,0
810,1,1,54.51618675930848,3,5,0,0
811,1,1,56.35093746037154,3,8,1,0
812,1,1,56.64396894594663,3,6,0,0
813,1,1,54.48935049311964,3,5,0,0
814,1,1,56.38488948818902,2,6,0,1
815,1,1,56.2040643497972,1,4,0,1
816,1,1,56.026687784033285,3,0,0,0
817,1,0,47.736142148901,2,6,1,1
818,1,1,55.6835284780416,4,4,1,1
819,1,0,49.3676297080599,2,7,0,0
820,1,0,49.04375825094935,3,8,0,0
821,1,1,57.15848166931248,3,4,0,0
822,1,0,48.14825888111008,2,8,0,1
823,1,0,46.69331615453745,3,8,0,0
824,1,0,48.773040988619655,3,8,0,0
825,1,1,57.14002069568743,3,4,1,1
826,1,1,56.38991462496316,4,7,0,1
827,1,1,54.0633086652804,3,6,1,0
828,1,0,46.85887287499217,2,9,1,1
829,1,0,46.18817386047119,3,7,1,1
830,1,0,47.32282495279341,3,6,1,0
831,1,1,58.75495945018871,1,5,1,0
832,1,0,48.347186616820274,2,8,1,0
833,1,0,46.4230172009774,2,6,0,1
834,1,1,57.57854160044068,1,8,1,0
835,1,0,48.47201567385437,2,7,0,0
836,1,0,47.77853922610701,0,4,1,1
837,1,1,56.87352056281864,3,3,0,0
838,1,0,48.58944626373676,2,6,1,0
839,1,0,47.506261923127646,2,7,0,1
840,1,1,57.74618166966444,2,6,0,1
841,1,1,56.65702613485731,3,6,1,0
842,1,0,46.61563098823937,4,6,1,1
843,1,1,56.25466274599683,3,3,1,1
844,1,0,46.63017457225316,2,5,0,1
845,1,1,56.78586765298381,3,7,0,0
846,1,0,49.18473408762038,3,8,1,1
847,1,1,56.45321314837229,2,9,0,0
848,1,1,55.6674635544993,2,9,1,0
849,1,1,58.540312515229104,2,7,1,1
850,1,1,55.029239774039766,2,8,1,1
851,1,1,55.75642565182824,3,6,0,1
852,1,1,55.14273915697643,2,6,1,1
853,1,1,56.73275351535028,3,6,0,0
854,1,0,47.453950199636985,1,9,0,0
855,1,0,48.57959500763861,3,6,1,1
856,1,0,49.93969311837896,2,7,0,1
857,1,0,48.83339453680552,1,4,0,1
858,1,0,47.66786477359301,3,3,0,1
859,1,1,54.67684855042072,2,6,0,0
860,1,1,57.23196864700316,3,6,1,0
861,1,0,48.93242746751278,3,7,0,1
862,1,1,56.52636837760472,2,6,0,0
863,1,1,56.54601261731022,3,8,1,0
864,1,0,47.95326795837398,2,5,0,0
865,1,0,46.97705301451312,1,6,1,1
866,1,1,56.474918648375045,1,5,1,1
867,1,1,56.35103446372561,2,8,0,0
868,1,0,49.69621989412486,3,5,1,1
869,1,0,49.19919305451791,4,6,0,1
870,1,0,47.86640418734927,5,5,0,0
871,1,1,55.05661784174174,4,5,0,0
872,1,1,54.21442983965132,2,3,0,0
873,1,1,53.61086195727426,5,7,1,1
874,1,1,54.48666139933433,2,3,1,0
875,1,1,57.919211054201575,1,9,0,1
876,1,1,56.17144183650318,3,6,0,1
877,1,1,55.5814614695846,4,6,0,1
878,1,0,49.35239900710463,1,5,0,0
879,1,0,48.321548300755005,3,4,0,0
880,1,0,48.60652792935412,4,7,1,1
881,1,0,48.1563808990788,1,7,0,0
882,1,1,55.46353362574059,1,7,1,1
883,1,0,47.59100353873913,4,8,0,1
884,1,0,46.07737248640788,1,7,0,0
885,1,1,55.35358995502469,0,8,0,0
886,1,1,56.51136182263871,3,7,0,1
887,1,1,55.98851658106071,2,7,0,1
888,1,1,55.296673370777526,2,6,0,0
889,1,1,54.97907249225125,2,6,1,0
890,1,1,56.69122253728139,2,8,1,1
891,1,0,47.86051137192781,2,6,0,1
892,1,0,47.87308556518713,1,10,0,0
893,1,0,46.541782096189415,3,5,1,1
894,1,1,55.97567909251752,3,7,0,0
895,1,0,49.85966499278265,2,8,0,0
896,1,0,46.88223548461162,4,7,1,1
897,1,1,57.30183142318633,4,6,1,1
898,1,1,55.61457369553397,2,7,1,0
899,1,1,56.30346709394047,1,5,1,0
